PROF_DATE_TIME_LOCAL,TA in (mmol/kgSW),MWRA_UTC,Match_Cal_TA,Match_Cal_TA_Datetime
6/18/2021 8:35,2029.891358,2021-06-18 12:35:00,0.0,0
6/18/2021 8:35,2024.658209,2021-06-18 12:35:00,0.0,0
8/2/2021 16:30,2017.159041,2021-08-02 20:30:00,1865.182,2021-08-02 19:46:34
8/2/2021 16:30,2014.004782,2021-08-02 20:30:00,1865.182,2021-08-02 19:46:34
9/28/2021 9:00,1985.084039,2021-09-28 13:00:00,0.0,0
9/28/2021 9:00,1985.726945,2021-09-28 13:00:00,0.0,0
12/10/2021 12:30,2049.444997,2021-12-10 17:30:00,1989.124,2021-12-10 18:03:42
12/10/2021 12:30,2046.772918,2021-12-10 17:30:00,1989.124,2021-12-10 18:03:42
