StationCode,isSWMP,DateTimeStamp,Historical,ProvisionalPlus,F_Record,Temp,F_Temp,SpCond,F_SpCond,Sal,F_Sal,DO_Pct,F_DO_Pct,DO_mgl,F_DO_mgl,Depth,F_Depth,cDepth,F_cDepth,Level,F_Level,cLevel,F_cLevel,pH,F_pH,Turb,F_Turb,ChlFluor,F_ChlFluor,Unnamed: 30,Datetime_Adjusted_UTC+1
wqbmpwq   ,P,4/22/2023 7:00,0,1,,13.3,<0> ,47.26,<0> ,30.7,<0> ,94.6,<0> ,8.2,<0> ,1.61,<0> ,1.54,<1> [GCS],,<-1> ,,,8,<0> ,1,<0> ,1.4,<0> ,,4/22/2023 13:00
wqbmpwq   ,P,4/22/2023 7:15,0,1,,13.2,<0> ,47.25,<0> ,30.7,<0> ,93.9,<0> ,8.1,<0> ,1.58,<0> ,1.51,<1> [GCS],,<-1> ,,,8,<0> ,1,<0> ,1.5,<0> ,,4/22/2023 13:15
wqbmpwq   ,P,4/22/2023 7:30,0,1,,13.2,<0> ,47.27,<0> ,30.7,<0> ,94.9,<0> ,8.2,<0> ,1.55,<0> ,1.48,<1> [GCS],,<-1> ,,,8,<0> ,1,<0> ,1.3,<0> ,,4/22/2023 13:30
wqbmpwq   ,P,4/22/2023 7:45,0,1,,13.2,<0> ,47.29,<0> ,30.7,<0> ,94.5,<0> ,8.2,<0> ,1.52,<0> ,1.45,<1> [GCS],,<-1> ,,,8,<0> ,1,<0> ,1.4,<0> ,,4/22/2023 13:45
wqbmpwq   ,P,4/22/2023 8:00,0,1,,13.2,<0> ,47.3,<0> ,30.8,<0> ,94.2,<0> ,8.2,<0> ,1.49,<0> ,1.42,<1> [GCS],,<-1> ,,,8,<0> ,1,<0> ,1.6,<0> ,,4/22/2023 14:00
wqbmpwq   ,P,4/22/2023 8:15,0,1,,13.2,<0> ,47.31,<0> ,30.8,<0> ,94,<0> ,8.1,<0> ,1.47,<0> ,1.4,<1> [GCS],,<-1> ,,,8,<0> ,1,<0> ,1.4,<0> ,,4/22/2023 14:15
wqbmpwq   ,P,4/22/2023 8:30,0,1,,13.3,<0> ,47.31,<0> ,30.8,<0> ,94.9,<0> ,8.2,<0> ,1.46,<0> ,1.39,<1> [GCS],,<-1> ,,,8,<0> ,1,<0> ,1.2,<0> ,,4/22/2023 14:30
wqbmpwq   ,P,4/22/2023 8:45,0,1,,13.3,<0> ,47.29,<0> ,30.7,<0> ,95.2,<0> ,8.2,<0> ,1.47,<0> ,1.4,<1> [GCS],,<-1> ,,,8,<0> ,1,<0> ,1.5,<0> ,,4/22/2023 14:45
wqbmpwq   ,P,4/22/2023 9:00,0,1,,13.3,<0> ,47.23,<0> ,30.7,<0> ,98.1,<0> ,8.5,<0> ,1.48,<0> ,1.41,<1> [GCS],,<-1> ,,,8,<0> ,1,<0> ,1.4,<0> ,,4/22/2023 15:00
wqbmpwq   ,P,4/22/2023 9:15,0,1,,13.3,<0> ,47.11,<0> ,30.6,<0> ,102,<0> ,8.8,<0> ,1.51,<0> ,1.44,<1> [GCS],,<-1> ,,,8,<0> ,1,<0> ,1.5,<0> ,,4/22/2023 15:15
wqbmpwq   ,P,4/22/2023 9:30,0,1,,13.3,<0> ,47.09,<0> ,30.6,<0> ,104.4,<0> ,9,<0> ,1.54,<0> ,1.47,<1> [GCS],,<-1> ,,,8,<0> ,1,<0> ,1.3,<0> ,,4/22/2023 15:30
wqbmpwq   ,P,4/22/2023 9:45,0,1,,13.4,<0> ,46.98,<0> ,30.5,<0> ,105.7,<0> ,9.1,<0> ,1.57,<0> ,1.5,<1> [GCS],,<-1> ,,,8,<0> ,1,<0> ,1.1,<0> ,,4/22/2023 15:45
wqbmpwq   ,P,4/22/2023 10:00,0,1,,13.4,<0> ,47.02,<0> ,30.6,<0> ,110.9,<0> ,9.6,<0> ,1.6,<0> ,1.53,<1> [GCS],,<-1> ,,,8.1,<0> ,1,<0> ,1.1,<0> ,,4/22/2023 16:00
wqbmpwq   ,P,4/22/2023 10:15,0,1,,13.5,<0> ,47.06,<0> ,30.6,<0> ,116.5,<0> ,10,<0> ,1.63,<0> ,1.56,<1> [GCS],,<-1> ,,,8.1,<0> ,1,<0> ,0.7,<0> ,,4/22/2023 16:15
wqbmpwq   ,P,4/22/2023 10:30,0,1,,13.4,<0> ,46.84,<0> ,30.4,<0> ,116.5,<0> ,10.1,<0> ,1.66,<0> ,1.59,<1> [GCS],,<-1> ,,,8.1,<0> ,1,<0> ,1.4,<0> ,,4/22/2023 16:30
wqbmpwq   ,P,4/22/2023 10:45,0,1,,13.4,<0> ,46.62,<0> ,30.3,<0> ,109,<0> ,9.4,<0> ,1.69,<0> ,1.62,<1> [GCS],,<-1> ,,,8.1,<0> ,1,<0> ,1.7,<0> ,,4/22/2023 16:45
wqbmpwq   ,P,4/22/2023 11:00,0,1,,13.4,<0> ,46.75,<0> ,30.4,<0> ,115.8,<0> ,10,<0> ,1.71,<0> ,1.64,<1> [GCS],,<-1> ,,,8.1,<0> ,2,<0> ,1.5,<0> ,,4/22/2023 17:00
wqbmpwq   ,P,4/22/2023 11:15,0,1,,13.4,<0> ,46.71,<0> ,30.3,<0> ,116.4,<0> ,10.1,<0> ,1.74,<0> ,1.67,<1> [GCS],,<-1> ,,,8.1,<0> ,1,<0> ,1.7,<0> ,,4/22/2023 17:15
wqbmpwq   ,P,4/22/2023 11:30,0,1,,13.3,<0> ,46.72,<0> ,30.3,<0> ,112.8,<0> ,9.8,<0> ,1.75,<0> ,1.68,<1> [GCS],,<-1> ,,,8.1,<0> ,1,<0> ,1.9,<0> ,,4/22/2023 17:30
wqbmpwq   ,P,4/22/2023 11:45,0,1,,13.3,<0> ,46.81,<0> ,30.4,<0> ,114.2,<0> ,9.9,<0> ,1.76,<0> ,1.69,<1> [GCS],,<-1> ,,,8.1,<0> ,1,<0> ,1.8,<0> ,,4/22/2023 17:45
wqbmpwq   ,P,4/22/2023 12:00,0,1,,13.3,<0> ,46.89,<0> ,30.5,<0> ,115.7,<0> ,10,<0> ,1.77,<0> ,1.7,<1> [GCS],,<-1> ,,,8.1,<0> ,1,<0> ,1.6,<0> ,,4/22/2023 18:00
wqbmpwq   ,P,4/22/2023 12:15,0,1,,13.3,<0> ,46.99,<0> ,30.5,<0> ,116.7,<0> ,10.1,<0> ,1.77,<0> ,1.7,<1> [GCS],,<-1> ,,,8.1,<0> ,1,<0> ,1.5,<0> ,,4/22/2023 18:15
wqbmpwq   ,P,4/22/2023 12:30,0,1,,13.3,<0> ,47.02,<0> ,30.6,<0> ,117.8,<0> ,10.2,<0> ,1.76,<0> ,1.69,<1> [GCS],,<-1> ,,,8.1,<0> ,1,<0> ,1.9,<0> ,,4/22/2023 18:30
wqbmpwq   ,P,4/22/2023 12:45,0,1,,13.3,<0> ,47.02,<0> ,30.6,<0> ,119,<0> ,10.3,<0> ,1.75,<0> ,1.69,<1> [GCS],,<-1> ,,,8.1,<0> ,1,<0> ,1.7,<0> ,,4/22/2023 18:45
wqbmpwq   ,P,4/22/2023 13:00,0,1,,13.4,<0> ,47.02,<0> ,30.6,<0> ,120.7,<0> ,10.4,<0> ,1.74,<0> ,1.67,<1> [GCS],,<-1> ,,,8.1,<0> ,1,<0> ,2.3,<0> ,,4/22/2023 19:00
wqbmpwq   ,P,4/22/2023 13:15,0,1,,13.4,<0> ,47,<0> ,30.5,<0> ,124.2,<0> ,10.7,<0> ,1.75,<0> ,1.68,<1> [GCS],,<-1> ,,,8.1,<0> ,1,<0> ,1.4,<0> ,,4/22/2023 19:15
wqbmpwq   ,P,4/22/2023 13:30,0,1,,13.5,<0> ,47.09,<0> ,30.6,<0> ,128,<0> ,11,<0> ,1.75,<0> ,1.69,<1> [GCS],,<-1> ,,,8.2,<0> ,1,<0> ,1.9,<0> ,,4/22/2023 19:30
wqbmpwq   ,P,4/22/2023 13:45,0,1,,13.5,<0> ,47.22,<0> ,30.7,<0> ,128.5,<0> ,11.1,<0> ,1.77,<0> ,1.71,<1> [GCS],,<-1> ,,,8.1,<0> ,1,<0> ,1.8,<0> ,,4/22/2023 19:45
wqbmpwq   ,P,4/22/2023 14:00,0,1,,13.4,<0> ,47.29,<0> ,30.8,<0> ,127.7,<0> ,11,<0> ,1.79,<0> ,1.73,<1> [GCS],,<-1> ,,,8.1,<0> ,1,<0> ,2.3,<0> ,,4/22/2023 20:00
wqbmpwq   ,P,4/22/2023 14:15,0,1,,13.4,<0> ,47.32,<0> ,30.8,<0> ,128.3,<0> ,11.1,<0> ,1.82,<0> ,1.76,<1> [GCS],,<-1> ,,,8.1,<0> ,1,<0> ,1.7,<0> ,,4/22/2023 20:15
wqbmpwq   ,P,4/22/2023 14:30,0,1,,13.4,<0> ,47.32,<0> ,30.8,<0> ,127.5,<0> ,11,<0> ,1.84,<0> ,1.78,<1> [GCS],,<-1> ,,,8.1,<0> ,2,<0> ,1.7,<0> ,,4/22/2023 20:30
wqbmpwq   ,P,4/22/2023 14:45,0,1,,13.4,<0> ,47.29,<0> ,30.8,<0> ,127.1,<0> ,11,<0> ,1.85,<0> ,1.79,<1> [GCS],,<-1> ,,,8.1,<0> ,1,<0> ,1.5,<0> ,,4/22/2023 20:45
wqbmpwq   ,P,4/22/2023 15:00,0,1,,13.4,<0> ,47.26,<0> ,30.7,<0> ,127.5,<0> ,11,<0> ,1.87,<0> ,1.81,<1> [GCS],,<-1> ,,,8.1,<0> ,1,<0> ,2.2,<0> ,,4/22/2023 21:00
wqbmpwq   ,P,4/22/2023 15:15,0,1,,13.4,<0> ,47.25,<0> ,30.7,<0> ,125.4,<0> ,10.8,<0> ,1.87,<0> ,1.81,<1> [GCS],,<-1> ,,,8.1,<0> ,1,<0> ,2.3,<0> ,,4/22/2023 21:15
wqbmpwq   ,P,4/22/2023 15:30,0,1,,13.4,<0> ,47.25,<0> ,30.7,<0> ,124.9,<0> ,10.8,<0> ,1.86,<0> ,1.8,<1> [GCS],,<-1> ,,,8.1,<0> ,1,<0> ,1.7,<0> ,,4/22/2023 21:30
wqbmpwq   ,P,4/22/2023 15:45,0,1,,13.3,<0> ,47.26,<0> ,30.7,<0> ,122.9,<0> ,10.6,<0> ,1.84,<0> ,1.78,<1> [GCS],,<-1> ,,,8.1,<0> ,1,<0> ,2.1,<0> ,,4/22/2023 21:45
wqbmpwq   ,P,4/22/2023 16:00,0,1,,13.3,<0> ,47.28,<0> ,30.7,<0> ,122.1,<0> ,10.6,<0> ,1.83,<0> ,1.77,<1> [GCS],,<-1> ,,,8.1,<0> ,1,<0> ,2.3,<0> ,,4/22/2023 22:00
wqbmpwq   ,P,4/22/2023 16:15,0,1,,13.4,<0> ,47.27,<0> ,30.7,<0> ,122.2,<0> ,10.6,<0> ,1.81,<0> ,1.75,<1> [GCS],,<-1> ,,,8.1,<0> ,1,<0> ,1.4,<0> ,,4/22/2023 22:15
wqbmpwq   ,P,4/22/2023 16:30,0,1,,13.4,<0> ,47.25,<0> ,30.7,<0> ,121.7,<0> ,10.5,<0> ,1.8,<0> ,1.74,<1> [GCS],,<-1> ,,,8.1,<0> ,1,<0> ,2.1,<0> ,,4/22/2023 22:30
wqbmpwq   ,P,4/22/2023 16:45,0,1,,13.4,<0> ,47.22,<0> ,30.7,<0> ,121.3,<0> ,10.5,<0> ,1.78,<0> ,1.72,<1> [GCS],,<-1> ,,,8.1,<0> ,1,<0> ,1.9,<0> ,,4/22/2023 22:45
wqbmpwq   ,P,4/22/2023 17:00,0,1,,13.4,<0> ,47.16,<0> ,30.7,<0> ,120.3,<0> ,10.4,<0> ,1.77,<0> ,1.71,<1> [GCS],,<-1> ,,,8.1,<0> ,1,<0> ,2,<0> ,,4/22/2023 23:00
wqbmpwq   ,P,4/22/2023 17:15,0,1,,13.5,<0> ,47.07,<0> ,30.6,<0> ,115.5,<0> ,10,<0> ,1.76,<0> ,1.7,<1> [GCS],,<-1> ,,,8.1,<0> ,1,<0> ,1.9,<0> ,,4/22/2023 23:15
wqbmpwq   ,P,4/22/2023 17:30,0,1,,13.5,<0> ,47.05,<0> ,30.6,<0> ,113.5,<0> ,9.8,<0> ,1.74,<0> ,1.68,<1> [GCS],,<-1> ,,,8.1,<0> ,1,<0> ,2.2,<0> ,,4/22/2023 23:30
wqbmpwq   ,P,4/22/2023 17:45,0,1,,13.6,<0> ,46.93,<0> ,30.5,<0> ,113.7,<0> ,9.8,<0> ,1.73,<0> ,1.67,<1> [GCS],,<-1> ,,,8.1,<0> ,1,<0> ,1.9,<0> ,,4/22/2023 23:45
wqbmpwq   ,P,4/22/2023 18:00,0,1,,13.8,<0> ,46.74,<0> ,30.4,<0> ,112.7,<0> ,9.7,<0> ,1.72,<0> ,1.66,<1> [GCS],,<-1> ,,,8.1,<0> ,1,<0> ,2.3,<0> ,,4/23/2023 0:00
wqbmpwq   ,P,4/22/2023 18:15,0,1,,13.8,<0> ,46.64,<0> ,30.3,<0> ,111.1,<0> ,9.5,<0> ,1.71,<0> ,1.65,<1> [GCS],,<-1> ,,,8.1,<0> ,1,<0> ,3,<0> ,,4/23/2023 0:15
wqbmpwq   ,P,4/22/2023 18:30,0,1,,13.7,<0> ,46.72,<0> ,30.4,<0> ,110.3,<0> ,9.5,<0> ,1.7,<0> ,1.64,<1> [GCS],,<-1> ,,,8.1,<0> ,1,<0> ,3.3,<0> ,,4/23/2023 0:30
wqbmpwq   ,P,4/22/2023 18:45,0,1,,13.6,<0> ,46.84,<0> ,30.4,<0> ,108.6,<0> ,9.3,<0> ,1.69,<0> ,1.63,<1> [GCS],,<-1> ,,,8.1,<0> ,1,<0> ,2.6,<0> ,,4/23/2023 0:45
wqbmpwq   ,P,4/22/2023 19:00,0,1,,13.5,<0> ,46.9,<0> ,30.5,<0> ,107.7,<0> ,9.3,<0> ,1.67,<0> ,1.61,<1> [GCS],,<-1> ,,,8.1,<0> ,1,<0> ,2.5,<0> ,,4/23/2023 1:00
wqbmpwq   ,P,4/22/2023 19:15,0,1,,13.4,<0> ,46.93,<0> ,30.5,<0> ,106.6,<0> ,9.2,<0> ,1.66,<0> ,1.6,<1> [GCS],,<-1> ,,,8.1,<0> ,1,<0> ,2.6,<0> ,,4/23/2023 1:15
wqbmpwq   ,P,4/22/2023 19:30,0,1,,13.4,<0> ,46.87,<0> ,30.4,<0> ,106.1,<0> ,9.2,<0> ,1.65,<0> ,1.58,<1> [GCS],,<-1> ,,,8.1,<0> ,1,<0> ,2.7,<0> ,,4/23/2023 1:30
wqbmpwq   ,P,4/22/2023 19:45,0,1,,13.4,<0> ,46.79,<0> ,30.4,<0> ,106,<0> ,9.2,<0> ,1.65,<0> ,1.58,<1> [GCS],,<-1> ,,,8.1,<0> ,1,<0> ,2.9,<0> ,,4/23/2023 1:45
wqbmpwq   ,P,4/22/2023 20:00,0,1,,13.4,<0> ,46.74,<0> ,30.4,<0> ,105.8,<0> ,9.2,<0> ,1.64,<0> ,1.58,<1> [GCS],,<-1> ,,,8.1,<0> ,1,<0> ,3,<0> ,,4/23/2023 2:00
wqbmpwq   ,P,4/22/2023 20:15,0,1,,13.4,<0> ,46.7,<0> ,30.3,<0> ,105.7,<0> ,9.1,<0> ,1.64,<0> ,1.58,<1> [GCS],,<-1> ,,,8.1,<0> ,1,<0> ,3,<0> ,,4/23/2023 2:15
wqbmpwq   ,P,4/22/2023 20:30,0,1,,13.4,<0> ,46.68,<0> ,30.3,<0> ,106.5,<0> ,9.2,<0> ,1.64,<0> ,1.58,<1> [GCS],,<-1> ,,,8.1,<0> ,2,<0> ,2.8,<0> ,,4/23/2023 2:30
wqbmpwq   ,P,4/22/2023 20:45,0,1,,13.4,<0> ,46.68,<0> ,30.3,<0> ,105.8,<0> ,9.2,<0> ,1.65,<0> ,1.59,<1> [GCS],,<-1> ,,,8.1,<0> ,1,<0> ,3.1,<0> ,,4/23/2023 2:45
wqbmpwq   ,P,4/22/2023 21:00,0,1,,13.4,<0> ,46.76,<0> ,30.4,<0> ,106.3,<0> ,9.2,<0> ,1.67,<0> ,1.61,<1> [GCS],,<-1> ,,,8.1,<0> ,1,<0> ,3,<0> ,,4/23/2023 3:00
wqbmpwq   ,P,4/22/2023 21:15,0,1,,13.3,<0> ,46.82,<0> ,30.4,<0> ,105.7,<0> ,9.2,<0> ,1.69,<0> ,1.63,<1> [GCS],,<-1> ,,,8.1,<0> ,1,<0> ,2.8,<0> ,,4/23/2023 3:15
wqbmpwq   ,P,4/22/2023 21:30,0,1,,13.3,<0> ,46.87,<0> ,30.4,<0> ,104.9,<0> ,9.1,<0> ,1.72,<0> ,1.66,<1> [GCS],,<-1> ,,,8.1,<0> ,1,<0> ,2.9,<0> ,,4/23/2023 3:30
wqbmpwq   ,P,4/22/2023 21:45,0,1,,13.2,<0> ,46.89,<0> ,30.5,<0> ,104.9,<0> ,9.1,<0> ,1.75,<0> ,1.69,<1> [GCS],,<-1> ,,,8,<0> ,1,<0> ,2.8,<0> ,,4/23/2023 3:45
wqbmpwq   ,P,4/22/2023 22:00,0,1,,13.2,<0> ,46.89,<0> ,30.5,<0> ,103.6,<0> ,9,<0> ,1.79,<0> ,1.74,<1> [GCS],,<-1> ,,,8,<0> ,1,<0> ,2.9,<0> ,,4/23/2023 4:00
wqbmpwq   ,P,4/22/2023 22:15,0,1,,13.1,<0> ,46.9,<0> ,30.5,<0> ,103.4,<0> ,9,<0> ,1.83,<0> ,1.78,<1> [GCS],,<-1> ,,,8,<0> ,1,<0> ,3,<0> ,,4/23/2023 4:15
wqbmpwq   ,P,4/22/2023 22:30,0,1,,13.1,<0> ,46.9,<0> ,30.5,<0> ,102.5,<0> ,8.9,<0> ,1.86,<0> ,1.81,<1> [GCS],,<-1> ,,,8,<0> ,1,<0> ,3,<0> ,,4/23/2023 4:30
wqbmpwq   ,P,4/22/2023 22:45,0,1,,12.9,<0> ,46.94,<0> ,30.5,<0> ,100.7,<0> ,8.8,<0> ,1.9,<0> ,1.85,<1> [GCS],,<-1> ,,,8,<0> ,1,<0> ,3.3,<0> ,,4/23/2023 4:45
wqbmpwq   ,P,4/22/2023 23:00,0,1,,13,<0> ,46.91,<0> ,30.5,<0> ,101.2,<0> ,8.8,<0> ,1.93,<0> ,1.88,<1> [GCS],,<-1> ,,,8,<0> ,1,<0> ,3.3,<0> ,,4/23/2023 5:00
wqbmpwq   ,P,4/22/2023 23:15,0,1,,12.9,<0> ,46.91,<0> ,30.5,<0> ,99.4,<0> ,8.7,<0> ,1.96,<0> ,1.91,<1> [GCS],,<-1> ,,,8,<0> ,1,<0> ,3.3,<0> ,,4/23/2023 5:15
wqbmpwq   ,P,4/22/2023 23:30,0,1,,12.9,<0> ,47.01,<0> ,30.5,<0> ,97,<0> ,8.5,<0> ,1.99,<0> ,1.94,<1> [GCS],,<-1> ,,,8,<0> ,1,<0> ,3.4,<0> ,,4/23/2023 5:30
wqbmpwq   ,P,4/22/2023 23:45,0,1,,12.9,<0> ,46.99,<0> ,30.5,<0> ,94.2,<0> ,8.2,<0> ,2.01,<0> ,1.96,<1> [GCS],,<-1> ,,,8,<0> ,1,<0> ,2.9,<0> ,,4/23/2023 5:45
wqbmpwq   ,P,4/23/2023 0:00,0,1,,12.9,<0> ,47.22,<0> ,30.7,<0> ,92.3,<0> ,8.1,<0> ,2.03,<0> ,1.98,<1> [GCS],,<-1> ,,,8,<0> ,1,<0> ,2.7,<0> ,,4/23/2023 6:00
wqbmpwq   ,P,4/23/2023 0:15,0,1,,12.8,<0> ,47.31,<0> ,30.7,<0> ,92.9,<0> ,8.1,<0> ,2.05,<0> ,2.01,<1> [GCS],,<-1> ,,,8,<0> ,1,<0> ,2.6,<0> ,,4/23/2023 6:15
wqbmpwq   ,P,4/23/2023 0:30,0,1,,12.8,<0> ,47.33,<0> ,30.8,<0> ,92.5,<0> ,8.1,<0> ,2.07,<0> ,2.03,<1> [GCS],,<-1> ,,,8,<0> ,1,<0> ,2.2,<0> ,,4/23/2023 6:30
wqbmpwq   ,P,4/23/2023 0:45,0,1,,12.8,<0> ,47.31,<0> ,30.7,<0> ,92.5,<0> ,8.1,<0> ,2.09,<0> ,2.05,<1> [GCS],,<-1> ,,,8,<0> ,1,<0> ,2.5,<0> ,,4/23/2023 6:45
wqbmpwq   ,P,4/23/2023 1:00,0,1,,12.8,<0> ,47.3,<0> ,30.7,<0> ,92.1,<0> ,8.1,<0> ,2.09,<0> ,2.05,<1> [GCS],,<-1> ,,,8,<0> ,1,<0> ,2.5,<0> ,,4/23/2023 7:00
wqbmpwq   ,P,4/23/2023 1:15,0,1,,12.7,<0> ,47.29,<0> ,30.7,<0> ,93.4,<0> ,8.2,<0> ,2.1,<0> ,2.06,<1> [GCS],,<-1> ,,,8,<0> ,1,<0> ,2.2,<0> ,,4/23/2023 7:15
wqbmpwq   ,P,4/23/2023 1:30,0,1,,12.7,<0> ,47.32,<0> ,30.7,<0> ,95.4,<0> ,8.4,<0> ,2.11,<0> ,2.07,<1> [GCS],,<-1> ,,,8,<0> ,1,<0> ,2.2,<0> ,,4/23/2023 7:30
wqbmpwq   ,P,4/23/2023 1:45,0,1,,12.7,<0> ,47.38,<0> ,30.8,<0> ,96.3,<0> ,8.4,<0> ,2.12,<0> ,2.08,<1> [GCS],,<-1> ,,,8,<0> ,1,<0> ,2.2,<0> ,,4/23/2023 7:45
wqbmpwq   ,P,4/23/2023 2:00,0,1,,12.7,<0> ,47.42,<0> ,30.8,<0> ,92.2,<0> ,8.1,<0> ,2.13,<0> ,2.1,<1> [GCS],,<-1> ,,,8,<0> ,1,<0> ,2.2,<0> ,,4/23/2023 8:00
wqbmpwq   ,P,4/23/2023 2:15,0,1,,12.6,<0> ,47.45,<0> ,30.8,<0> ,90.8,<0> ,8,<0> ,2.15,<0> ,2.12,<1> [GCS],,<-1> ,,,8,<0> ,1,<0> ,2,<0> ,,4/23/2023 8:15
wqbmpwq   ,P,4/23/2023 2:30,0,1,,12.7,<0> ,47.4,<0> ,30.8,<0> ,91.7,<0> ,8,<0> ,2.17,<0> ,2.14,<1> [GCS],,<-1> ,,,8,<0> ,1,<0> ,2.3,<0> ,,4/23/2023 8:30
wqbmpwq   ,P,4/23/2023 2:45,0,1,,12.7,<0> ,47.35,<0> ,30.8,<0> ,93.7,<0> ,8.2,<0> ,2.18,<0> ,2.15,<1> [GCS],,<-1> ,,,8,<0> ,1,<0> ,2.1,<0> ,,4/23/2023 8:45
wqbmpwq   ,P,4/23/2023 3:00,0,1,,12.6,<0> ,47.35,<0> ,30.8,<0> ,94.7,<0> ,8.3,<0> ,2.19,<0> ,2.16,<1> [GCS],,<-1> ,,,8,<0> ,1,<0> ,2.1,<0> ,,4/23/2023 9:00
wqbmpwq   ,P,4/23/2023 3:15,0,1,,12.5,<0> ,47.39,<0> ,30.8,<0> ,92.1,<0> ,8.1,<0> ,2.17,<0> ,2.14,<1> [GCS],,<-1> ,,,8,<0> ,1,<0> ,2.4,<0> ,,4/23/2023 9:15
wqbmpwq   ,P,4/23/2023 3:30,0,1,,12.5,<0> ,47.44,<0> ,30.8,<0> ,90.1,<0> ,7.9,<0> ,2.16,<0> ,2.13,<1> [GCS],,<-1> ,,,7.9,<0> ,1,<0> ,2.5,<0> ,,4/23/2023 9:30
wqbmpwq   ,P,4/23/2023 3:45,0,1,,12.5,<0> ,47.49,<0> ,30.9,<0> ,89.9,<0> ,7.9,<0> ,2.13,<0> ,2.1,<1> [GCS],,<-1> ,,,7.9,<0> ,1,<0> ,2.4,<0> ,,4/23/2023 9:45
wqbmpwq   ,P,4/23/2023 4:00,0,1,,12.5,<0> ,47.49,<0> ,30.9,<0> ,89.1,<0> ,7.8,<0> ,2.11,<0> ,2.08,<1> [GCS],,<-1> ,,,7.9,<0> ,1,<0> ,2.4,<0> ,,4/23/2023 10:00
wqbmpwq   ,P,4/23/2023 4:15,0,1,,12.5,<0> ,47.52,<0> ,30.9,<0> ,88.1,<0> ,7.7,<0> ,2.09,<0> ,2.06,<1> [GCS],,<-1> ,,,7.9,<0> ,1,<0> ,2.2,<0> ,,4/23/2023 10:15
wqbmpwq   ,P,4/23/2023 4:30,0,1,,12.5,<0> ,47.59,<0> ,30.9,<0> ,86.6,<0> ,7.6,<0> ,2.06,<0> ,2.03,<1> [GCS],,<-1> ,,,7.9,<0> ,1,<0> ,2.1,<0> ,,4/23/2023 10:30
wqbmpwq   ,P,4/23/2023 4:45,0,1,,12.5,<0> ,47.65,<0> ,31,<0> ,86.1,<0> ,7.6,<0> ,2.04,<0> ,2.01,<1> [GCS],,<-1> ,,,7.9,<0> ,1,<0> ,2,<0> ,,4/23/2023 10:45
wqbmpwq   ,P,4/23/2023 5:00,0,1,,12.5,<0> ,47.68,<0> ,31,<0> ,84.4,<0> ,7.4,<0> ,2.01,<0> ,1.99,<1> [GCS],,<-1> ,,,7.9,<0> ,1,<0> ,2.1,<0> ,,4/23/2023 11:00
wqbmpwq   ,P,4/23/2023 5:15,0,1,,12.4,<0> ,47.7,<0> ,31,<0> ,85.4,<0> ,7.5,<0> ,1.98,<0> ,1.95,<1> [GCS],,<-1> ,,,7.9,<0> ,1,<0> ,1.8,<0> ,,4/23/2023 11:15
wqbmpwq   ,P,4/23/2023 5:30,0,1,,12.4,<0> ,47.69,<0> ,31,<0> ,86.3,<0> ,7.6,<0> ,1.96,<0> ,1.93,<1> [GCS],,<-1> ,,,7.9,<0> ,1,<0> ,2.1,<0> ,,4/23/2023 11:30
wqbmpwq   ,P,4/23/2023 5:45,0,1,,12.4,<0> ,47.68,<0> ,31,<0> ,86,<0> ,7.6,<0> ,1.93,<0> ,1.9,<1> [GCS],,<-1> ,,,7.9,<0> ,1,<0> ,2,<0> ,,4/23/2023 11:45
wqbmpwq   ,P,4/23/2023 6:00,0,1,,12.4,<0> ,47.66,<0> ,31,<0> ,85.6,<0> ,7.5,<0> ,1.9,<0> ,1.87,<1> [GCS],,<-1> ,,,7.9,<0> ,1,<0> ,2.2,<0> ,,4/23/2023 12:00
wqbmpwq   ,P,4/23/2023 6:15,0,1,,12.4,<0> ,47.65,<0> ,31,<0> ,85,<0> ,7.5,<0> ,1.87,<0> ,1.84,<1> [GCS],,<-1> ,,,7.9,<0> ,1,<0> ,2.1,<0> ,,4/23/2023 12:15
wqbmpwq   ,P,4/23/2023 6:30,0,1,,12.4,<0> ,47.65,<0> ,31,<0> ,84.2,<0> ,7.4,<0> ,1.83,<0> ,1.8,<1> [GCS],,<-1> ,,,7.9,<0> ,1,<0> ,2.2,<0> ,,4/23/2023 12:30
wqbmpwq   ,P,4/23/2023 6:45,0,1,,12.4,<0> ,47.66,<0> ,31,<0> ,84.2,<0> ,7.4,<0> ,1.8,<0> ,1.77,<1> [GCS],,<-1> ,,,7.9,<0> ,1,<0> ,1.7,<0> ,,4/23/2023 12:45
wqbmpwq   ,P,4/23/2023 7:00,0,1,,12.4,<0> ,47.64,<0> ,31,<0> ,82.6,<0> ,7.3,<0> ,1.76,<0> ,1.73,<1> [GCS],,<-1> ,,,7.9,<0> ,1,<0> ,1.5,<0> ,,4/23/2023 13:00
wqbmpwq   ,P,4/23/2023 7:15,0,1,,12.4,<0> ,47.62,<0> ,31,<0> ,82.2,<0> ,7.2,<0> ,1.73,<0> ,1.7,<1> [GCS],,<-1> ,,,7.9,<0> ,1,<0> ,1.6,<0> ,,4/23/2023 13:15
wqbmpwq   ,P,4/23/2023 7:30,0,1,,12.4,<0> ,47.63,<0> ,31,<0> ,82.3,<0> ,7.2,<0> ,1.7,<0> ,1.67,<1> [GCS],,<-1> ,,,7.9,<0> ,1,<0> ,1.7,<0> ,,4/23/2023 13:30
