Date,Time,Temp,pH,Battery,Date (UTC)
2020-10-28,06:59:59,14.08,7.9421,9.16,2020-10-28 06:59:59
2020-10-28,07:59:59,14.06,7.8203,9.16,2020-10-28 07:59:59
2020-10-28,08:59:59,14.04,7.6307,9.16,2020-10-28 08:59:59
2020-10-28,09:59:59,13.9,7.9525,9.15,2020-10-28 09:59:59
2020-10-28,10:59:59,13.99,7.8633,9.15,2020-10-28 10:59:59
2020-10-28,11:59:59,13.92,7.9638,9.15,2020-10-28 11:59:59
2020-10-28,14:59:59,13.7,8.0476,9.13,2020-10-28 14:59:59
2020-10-28,15:59:59,13.61,7.9875,9.13,2020-10-28 15:59:59
2020-10-28,16:59:59,13.63,7.9703,9.13,2020-10-28 16:59:59
2020-10-28,17:59:59,13.67,8.009,9.13,2020-10-28 17:59:59
2020-10-28,18:59:59,13.7,7.9346,9.13,2020-10-28 18:59:59
2020-10-28,19:59:59,13.72,7.8938,9.13,2020-10-28 19:59:59
2020-10-28,20:59:59,13.74,7.9097,9.12,2020-10-28 20:59:59
2020-10-28,21:59:59,13.77,7.7378,9.13,2020-10-28 21:59:59
2020-10-28,23:59:59,13.61,8.0045,9.12,2020-10-28 23:59:59
2020-10-29,03:59:59,13.51,8.0624,9.11,2020-10-29 03:59:59
2020-10-29,04:59:59,13.47,8.1077,9.11,2020-10-29 04:59:59
2020-10-29,06:59:59,13.33,7.6802,9.1,2020-10-29 06:59:59
2020-10-29,07:59:59,13.24,7.8832,9.1,2020-10-29 07:59:59
2020-10-29,10:59:59,13.4,8.4363,9.1,2020-10-29 10:59:59
2020-10-29,11:59:59,13.33,8.058,9.1,2020-10-29 11:59:59
2020-10-29,13:59:59,13.4,8.0504,9.1,2020-10-29 13:59:59
2020-10-29,15:59:59,13.51,7.9679,9.1,2020-10-29 15:59:59
2020-10-29,16:59:59,13.45,7.9578,9.1,2020-10-29 16:59:59
2020-10-29,17:59:59,13.45,7.9709,9.1,2020-10-29 17:59:59
2020-10-29,18:59:59,13.33,7.9599,9.1,2020-10-29 18:59:59
2020-10-29,19:59:59,13.22,7.9323,9.09,2020-10-29 19:59:59
2020-10-29,20:59:59,13.06,7.8585,9.09,2020-10-29 20:59:59
2020-10-29,21:59:59,12.95,7.7644,9.09,2020-10-29 21:59:59
2020-10-29,22:59:59,12.88,7.5883,9.08,2020-10-29 22:59:59
2020-10-29,23:59:59,13.11,8.3404,9.08,2020-10-29 23:59:59
2020-10-30,00:59:59,12.79,8.027,9.07,2020-10-30 00:59:59
2020-10-30,01:59:59,12.79,8.2589,9.07,2020-10-30 01:59:59
2020-10-30,04:59:59,12.74,8.0146,9.06,2020-10-30 04:59:59
2020-10-30,05:59:59,12.65,7.9771,9.06,2020-10-30 05:59:59
2020-10-30,06:59:59,12.54,7.993,9.06,2020-10-30 06:59:59
2020-10-30,13:59:59,12.27,8.0104,9.03,2020-10-30 13:59:59
2020-10-30,14:59:59,12.27,8.0126,9.03,2020-10-30 14:59:59
2020-10-30,15:59:59,12.29,7.9528,9.03,2020-10-30 15:59:59
2020-10-30,16:59:59,12.11,7.9634,9.03,2020-10-30 16:59:59
2020-10-30,17:59:59,12.11,7.9634,9.03,2020-10-30 17:59:59
2020-10-30,18:59:59,12.0,7.984,9.02,2020-10-30 18:59:59
2020-10-31,15:59:59,11.95,8.2415,8.99,2020-10-31 15:59:59
2020-10-31,17:59:59,12.4,8.0943,9.01,2020-10-31 17:59:59
2020-10-31,20:59:59,11.91,7.9213,9.01,2020-10-31 20:59:59
2020-11-01,14:59:59,11.5,8.1243,8.96,2020-11-01 14:59:59
2020-11-01,15:59:59,11.35,8.3278,8.96,2020-11-01 15:59:59
2020-11-01,16:59:59,11.23,8.2152,8.96,2020-11-01 16:59:59
2020-11-01,17:59:59,11.28,8.0403,8.96,2020-11-01 17:59:59
2020-11-01,19:59:59,11.48,8.0758,8.96,2020-11-01 19:59:59
2020-11-02,00:59:59,11.43,7.5139,8.96,2020-11-02 00:59:59
2020-11-02,02:59:59,11.64,7.9599,8.96,2020-11-02 02:59:59
2020-11-02,03:59:59,11.82,7.9302,8.97,2020-11-02 03:59:59
2020-11-02,04:59:59,11.66,8.0421,8.97,2020-11-02 04:59:59
2020-11-02,14:59:59,11.35,8.0906,8.93,2020-11-02 14:59:59
2020-11-02,17:59:59,11.17,8.4601,8.94,2020-11-02 17:59:59
2020-11-02,18:59:59,11.14,8.43,8.94,2020-11-02 18:59:59
2020-11-03,06:59:59,9.07,8.1081,8.82,2020-11-03 06:59:59
2020-11-03,07:59:59,9.02,8.5181,8.82,2020-11-03 07:59:59
2020-11-03,08:59:59,8.91,8.0556,8.81,2020-11-03 08:59:59
2020-11-03,09:59:59,8.93,7.8406,8.81,2020-11-03 09:59:59
2020-11-03,11:59:59,8.69,8.152,8.8,2020-11-03 11:59:59
2020-11-03,12:59:59,8.6,8.0697,8.79,2020-11-03 12:59:59
2020-11-03,13:59:59,7.85,8.13,8.79,2020-11-03 13:59:59
2020-11-03,20:59:59,9.05,8.2564,8.81,2020-11-03 20:59:59
2020-11-03,22:59:59,8.36,8.1678,8.79,2020-11-03 22:59:59
2020-11-04,00:59:59,8.25,7.8652,8.77,2020-11-04 00:59:59
2020-11-04,01:59:59,9.33,7.5615,8.78,2020-11-04 01:59:59
2020-11-04,03:59:59,9.16,8.124,8.8,2020-11-04 03:59:59
2020-11-05,12:59:59,9.33,8.4842,8.83,2020-11-05 12:59:59
2020-11-05,13:59:59,9.45,8.0401,8.82,2020-11-05 13:59:59
2020-11-05,14:59:59,10.27,8.0783,8.83,2020-11-05 14:59:59
2020-11-05,17:59:59,10.78,8.2859,8.86,2020-11-05 17:59:59
2020-11-06,12:59:59,10.99,8.1243,8.87,2020-11-06 12:59:59
2020-11-07,10:59:59,11.43,7.9569,8.87,2020-11-07 10:59:59
2020-11-07,12:59:59,11.61,7.9494,8.87,2020-11-07 12:59:59
2020-11-07,13:59:59,11.7,7.9792,8.87,2020-11-07 13:59:59
2020-11-07,18:59:59,11.91,8.1579,8.87,2020-11-07 18:59:59
2020-11-07,19:59:59,12.0,8.0118,8.87,2020-11-07 19:59:59
2020-11-07,20:59:59,12.09,8.0422,8.88,2020-11-07 20:59:59
2020-11-07,21:59:59,11.97,8.0416,8.88,2020-11-07 21:59:59
2020-11-07,22:59:59,12.0,8.0499,8.88,2020-11-07 22:59:59
2020-11-07,23:59:59,12.0,8.0426,8.87,2020-11-07 23:59:59
2020-11-08,00:59:59,12.0,8.0181,8.87,2020-11-08 00:59:59
2020-11-08,01:59:59,12.04,7.9677,8.87,2020-11-08 01:59:59
2020-11-09,00:59:59,12.54,8.1319,8.88,2020-11-09 00:59:59
2020-11-09,02:59:59,12.22,8.5856,8.87,2020-11-09 02:59:59
2020-11-09,03:59:59,12.2,7.8352,8.86,2020-11-09 03:59:59
2020-11-09,12:59:59,11.97,7.9173,8.84,2020-11-09 12:59:59
2020-11-09,19:59:59,12.65,8.1711,8.85,2020-11-09 19:59:59
2020-11-09,21:59:59,12.97,7.9347,8.86,2020-11-09 21:59:59
2020-11-09,22:59:59,12.88,8.2334,8.87,2020-11-09 22:59:59
2020-11-09,23:59:59,12.83,7.996,8.86,2020-11-09 23:59:59
2020-11-10,00:59:59,12.77,8.3526,8.87,2020-11-10 00:59:59
2020-11-10,01:59:59,12.72,8.2053,8.86,2020-11-10 01:59:59
2020-11-10,10:59:59,12.06,8.1231,8.82,2020-11-10 10:59:59
2020-11-10,14:59:59,12.29,8.2555,8.81,2020-11-10 14:59:59
2020-11-11,00:59:59,12.67,7.8551,8.84,2020-11-11 00:59:59
2020-11-11,03:59:59,12.74,8.3236,8.83,2020-11-11 03:59:59
2020-11-11,13:59:59,12.9,8.1718,8.84,2020-11-11 13:59:59
2020-11-11,22:59:59,14.11,8.1737,8.89,2020-11-11 22:59:59
2020-11-12,00:59:59,13.79,8.0472,8.88,2020-11-12 00:59:59
2020-11-12,01:59:59,13.77,8.1868,8.87,2020-11-12 01:59:59
2020-11-12,02:59:59,13.74,8.1535,8.87,2020-11-12 02:59:59
2020-11-12,09:59:59,14.27,7.7507,8.89,2020-11-12 09:59:59
2020-11-13,04:59:59,12.97,7.9973,8.81,2020-11-13 04:59:59
2020-11-13,05:59:59,12.92,7.9527,8.81,2020-11-13 05:59:59
2020-11-13,06:59:59,12.95,8.0918,8.8,2020-11-13 06:59:59
2020-11-13,07:59:59,13.2,7.7597,8.81,2020-11-13 07:59:59
2020-11-13,20:59:59,13.04,8.0303,8.79,2020-11-13 20:59:59
2020-11-14,06:59:59,12.29,8.0938,8.77,2020-11-14 06:59:59
2020-11-14,10:59:59,11.93,7.7634,8.74,2020-11-14 10:59:59
2020-11-14,11:59:59,11.91,7.6309,8.73,2020-11-14 11:59:59
2020-11-14,12:59:59,11.84,7.9704,8.73,2020-11-14 12:59:59
2020-11-14,13:59:59,11.88,7.8759,8.73,2020-11-14 13:59:59
2020-11-14,14:59:59,11.91,8.05,8.73,2020-11-14 14:59:59
2020-11-14,15:59:59,12.0,8.4005,8.73,2020-11-14 15:59:59
2020-11-14,16:59:59,12.02,8.3366,8.73,2020-11-14 16:59:59
2020-11-14,20:59:59,12.4,7.6822,8.75,2020-11-14 20:59:59
2020-11-14,23:59:59,11.86,7.77,8.74,2020-11-14 23:59:59
2020-11-15,00:59:59,11.75,7.6549,8.73,2020-11-15 00:59:59
2020-11-15,02:59:59,11.5,8.1089,8.72,2020-11-15 02:59:59
2020-11-15,04:59:59,11.55,8.1902,8.7,2020-11-15 04:59:59
2020-11-15,13:59:59,11.01,8.1373,8.67,2020-11-15 13:59:59
2020-11-15,14:59:59,10.99,8.4118,8.67,2020-11-15 14:59:59
2020-11-15,16:59:59,11.21,8.3738,8.67,2020-11-15 16:59:59
2020-11-15,17:59:59,11.17,8.0265,8.68,2020-11-15 17:59:59
2020-11-15,20:59:59,11.52,8.003,8.68,2020-11-15 20:59:59
2020-11-16,00:59:59,11.03,7.8037,8.68,2020-11-16 00:59:59
2020-11-16,01:59:59,10.72,7.5425,8.66,2020-11-16 01:59:59
2020-11-16,03:59:59,10.83,8.4348,8.66,2020-11-16 03:59:59
2020-11-16,04:59:59,11.03,8.0974,8.66,2020-11-16 04:59:59
2020-11-16,21:59:59,11.61,7.6969,8.69,2020-11-16 21:59:59
2020-11-16,22:59:59,11.43,8.191,8.69,2020-11-16 22:59:59
2020-11-17,01:59:59,10.94,7.8928,8.66,2020-11-17 01:59:59
2020-11-17,06:59:59,10.61,7.3862,8.64,2020-11-17 06:59:59
2020-11-19,19:59:59,8.85,8.319,8.5,2020-11-19 19:59:59
2020-11-19,20:59:59,8.31,8.534,8.49,2020-11-19 20:59:59
2020-11-19,22:59:59,8.67,8.0649,8.47,2020-11-19 22:59:59
2020-11-19,23:59:59,8.6,8.0173,8.48,2020-11-19 23:59:59
2020-11-20,00:59:59,8.22,8.0059,8.48,2020-11-20 00:59:59
2020-11-20,03:59:59,7.07,7.753,8.41,2020-11-20 03:59:59
2020-11-20,05:59:59,7.07,7.3857,8.4,2020-11-20 05:59:59
2020-11-20,10:59:59,7.82,8.0359,8.44,2020-11-20 10:59:59
2020-11-20,14:59:59,7.4,8.5635,8.42,2020-11-20 14:59:59
2020-11-21,06:59:59,9.0,7.8388,8.5,2020-11-21 06:59:59
2020-11-21,13:59:59,9.02,7.9984,8.5,2020-11-21 13:59:59
2020-11-21,14:59:59,9.0,7.9796,8.5,2020-11-21 14:59:59
2020-11-21,16:59:59,9.71,8.0623,8.49,2020-11-21 16:59:59
2020-11-21,17:59:59,9.94,8.0334,8.51,2020-11-21 17:59:59
2020-11-21,18:59:59,9.98,8.0319,8.53,2020-11-21 18:59:59
2020-11-21,19:59:59,10.05,8.16,8.54,2020-11-21 19:59:59
2020-11-21,20:59:59,10.14,8.1342,8.55,2020-11-21 20:59:59
2020-11-21,21:59:59,10.11,8.0876,8.55,2020-11-21 21:59:59
2020-11-21,22:59:59,10.07,8.115,8.55,2020-11-21 22:59:59
2020-11-21,23:59:59,10.07,8.0182,8.55,2020-11-21 23:59:59
2020-11-22,00:59:59,10.07,8.087,8.55,2020-11-22 00:59:59
2020-11-22,01:59:59,10.0,8.043,8.54,2020-11-22 01:59:59
2020-11-22,02:59:59,9.91,7.9391,8.54,2020-11-22 02:59:59
2020-11-22,08:59:59,9.56,8.0643,8.51,2020-11-22 08:59:59
2020-11-22,09:59:59,9.51,8.0319,8.5,2020-11-22 09:59:59
2020-11-22,10:59:59,9.47,7.9252,8.5,2020-11-22 10:59:59
2020-11-22,11:59:59,9.42,8.0198,8.49,2020-11-22 11:59:59
2020-11-22,12:59:59,9.4,8.0044,8.5,2020-11-22 12:59:59
2020-11-22,13:59:59,9.4,8.024,8.49,2020-11-22 13:59:59
2020-11-22,14:59:59,9.42,8.0126,8.48,2020-11-22 14:59:59
2020-11-22,15:59:59,9.45,7.9596,8.5,2020-11-22 15:59:59
2020-11-22,16:59:59,9.42,7.9297,8.49,2020-11-22 16:59:59
2020-11-22,17:59:59,9.6,8.0863,8.49,2020-11-22 17:59:59
2020-11-22,18:59:59,9.62,8.1054,8.49,2020-11-22 18:59:59
2020-11-22,19:59:59,9.6,8.0978,8.49,2020-11-22 19:59:59
2020-11-22,20:59:59,9.49,8.0695,8.49,2020-11-22 20:59:59
2020-11-22,21:59:59,9.4,8.0582,8.48,2020-11-22 21:59:59
2020-11-22,22:59:59,9.36,8.0319,8.48,2020-11-22 22:59:59
2020-11-22,23:59:59,9.27,8.0234,8.47,2020-11-22 23:59:59
2020-11-23,00:59:59,9.29,8.0379,8.47,2020-11-23 00:59:59
2020-11-23,01:59:59,9.31,8.0286,8.47,2020-11-23 01:59:59
2020-11-23,02:59:59,9.31,8.0274,8.46,2020-11-23 02:59:59
2020-11-23,03:59:59,9.29,8.0125,8.46,2020-11-23 03:59:59
2020-11-23,04:59:59,9.27,7.9352,8.45,2020-11-23 04:59:59
2020-11-23,05:59:59,9.25,7.8522,8.45,2020-11-23 05:59:59
2020-11-23,06:59:59,9.2,7.9468,8.45,2020-11-23 06:59:59
2020-11-23,07:59:59,9.11,7.9954,8.45,2020-11-23 07:59:59
2020-11-23,08:59:59,9.13,7.9903,8.44,2020-11-23 08:59:59
2020-11-23,10:59:59,9.27,8.0018,8.45,2020-11-23 10:59:59
2020-11-23,11:59:59,9.31,7.9901,8.44,2020-11-23 11:59:59
2020-11-23,12:59:59,9.36,7.9795,8.44,2020-11-23 12:59:59
2020-11-23,13:59:59,9.38,7.9882,8.45,2020-11-23 13:59:59
2020-11-23,14:59:59,9.45,7.9865,8.46,2020-11-23 14:59:59
2020-11-23,15:59:59,9.53,7.9733,8.46,2020-11-23 15:59:59
2020-11-23,16:59:59,9.74,7.9413,8.46,2020-11-23 16:59:59
2020-11-23,17:59:59,9.85,7.9027,8.46,2020-11-23 17:59:59
2020-11-23,18:59:59,9.94,7.8515,8.47,2020-11-23 18:59:59
2020-11-23,19:59:59,9.78,7.977,8.48,2020-11-23 19:59:59
2020-11-23,20:59:59,9.76,7.9967,8.47,2020-11-23 20:59:59
2020-11-23,21:59:59,9.74,7.9948,8.47,2020-11-23 21:59:59
2020-11-23,22:59:59,9.67,8.0187,8.47,2020-11-23 22:59:59
2020-11-23,23:59:59,9.62,8.0198,8.46,2020-11-23 23:59:59
2020-11-24,00:59:59,9.53,8.0066,8.46,2020-11-24 00:59:59
2020-11-24,01:59:59,9.47,8.0209,8.45,2020-11-24 01:59:59
2020-11-24,02:59:59,9.36,8.0301,8.44,2020-11-24 02:59:59
2020-11-24,03:59:59,9.18,7.9104,8.43,2020-11-24 03:59:59
2020-11-24,04:59:59,9.02,7.7419,8.43,2020-11-24 04:59:59
2020-11-24,05:59:59,8.91,7.7039,8.42,2020-11-24 05:59:59
2020-11-24,06:59:59,8.82,7.5792,8.41,2020-11-24 06:59:59
2020-11-24,07:59:59,8.82,7.9751,8.4,2020-11-24 07:59:59
2020-11-24,08:59:59,8.56,7.8275,8.4,2020-11-24 08:59:59
2020-11-24,09:59:59,8.47,8.0859,8.38,2020-11-24 09:59:59
2020-11-24,10:59:59,8.49,7.9973,8.38,2020-11-24 10:59:59
2020-11-24,11:59:59,8.47,8.0482,8.38,2020-11-24 11:59:59
2020-11-24,12:59:59,8.4,8.0023,8.37,2020-11-24 12:59:59
2020-11-24,13:59:59,8.42,8.0232,8.36,2020-11-24 13:59:59
2020-11-24,14:59:59,8.38,8.0186,8.36,2020-11-24 14:59:59
2020-11-24,15:59:59,8.42,8.0094,8.36,2020-11-24 15:59:59
2020-11-24,17:59:59,8.38,7.8833,8.36,2020-11-24 17:59:59
2020-11-24,18:59:59,8.42,7.7963,8.36,2020-11-24 18:59:59
2020-11-24,19:59:59,8.82,8.0265,8.36,2020-11-24 19:59:59
2020-11-24,20:59:59,8.71,8.0559,8.37,2020-11-24 20:59:59
2020-11-24,21:59:59,8.73,8.0316,8.36,2020-11-24 21:59:59
2020-11-24,22:59:59,8.76,8.0467,8.37,2020-11-24 22:59:59
2020-11-24,23:59:59,8.49,8.0707,8.37,2020-11-24 23:59:59
2020-11-25,01:59:59,8.31,8.0735,8.36,2020-11-25 01:59:59
2020-11-25,02:59:59,8.25,8.081,8.35,2020-11-25 02:59:59
2020-11-25,03:59:59,8.27,8.0533,8.35,2020-11-25 03:59:59
2020-11-25,04:59:59,8.25,8.0334,8.35,2020-11-25 04:59:59
2020-11-25,05:59:59,7.98,7.9728,8.34,2020-11-25 05:59:59
2020-11-25,06:59:59,7.69,7.8252,8.33,2020-11-25 06:59:59
2020-11-25,07:59:59,8.02,8.0087,8.32,2020-11-25 07:59:59
2020-11-25,08:59:59,8.05,8.033,8.32,2020-11-25 08:59:59
2020-11-25,09:59:59,8.05,8.0523,8.32,2020-11-25 09:59:59
2020-11-25,10:59:59,7.96,8.0423,8.33,2020-11-25 10:59:59
2020-11-25,11:59:59,7.85,8.0473,8.32,2020-11-25 11:59:59
2020-11-25,12:59:59,7.8,8.0345,8.32,2020-11-25 12:59:59
2020-11-25,13:59:59,7.8,8.037,8.31,2020-11-25 13:59:59
2020-11-25,14:59:59,7.85,8.0493,8.31,2020-11-25 14:59:59
2020-11-25,15:59:59,7.87,8.0499,8.31,2020-11-25 15:59:59
2020-11-25,16:59:59,7.96,8.0396,8.32,2020-11-25 16:59:59
2020-11-25,17:59:59,8.02,8.046,8.32,2020-11-25 17:59:59
2020-11-25,18:59:59,7.96,7.9782,8.32,2020-11-25 18:59:59
2020-11-25,19:59:59,7.87,7.9183,8.32,2020-11-25 19:59:59
2020-11-25,20:59:59,8.07,8.031,8.31,2020-11-25 20:59:59
2020-11-25,21:59:59,8.27,8.0495,8.32,2020-11-25 21:59:59
2020-11-25,22:59:59,8.33,8.0732,8.33,2020-11-25 22:59:59
2020-11-25,23:59:59,8.38,8.0858,8.34,2020-11-25 23:59:59
2020-11-26,00:59:59,8.49,8.0361,8.34,2020-11-26 00:59:59
2020-11-26,01:59:59,8.53,8.0289,8.34,2020-11-26 01:59:59
2020-11-26,02:59:59,8.53,8.0223,8.35,2020-11-26 02:59:59
2020-11-26,03:59:59,8.49,8.0254,8.34,2020-11-26 03:59:59
2020-11-26,04:59:59,8.42,8.0301,8.35,2020-11-26 04:59:59
2020-11-26,05:59:59,8.33,7.9936,8.34,2020-11-26 05:59:59
2020-11-26,06:59:59,8.16,7.9531,8.33,2020-11-26 06:59:59
2020-11-26,07:59:59,8.05,7.8177,8.33,2020-11-26 07:59:59
2020-11-26,08:59:59,8.25,8.0231,8.33,2020-11-26 08:59:59
2020-11-26,09:59:59,8.42,8.0053,8.33,2020-11-26 09:59:59
2020-11-26,10:59:59,8.49,8.0071,8.34,2020-11-26 10:59:59
2020-11-26,11:59:59,8.42,8.02,8.35,2020-11-26 11:59:59
2020-11-26,12:59:59,8.4,8.017,8.34,2020-11-26 12:59:59
2020-11-26,13:59:59,8.42,8.0246,8.35,2020-11-26 13:59:59
2020-11-26,14:59:59,8.42,8.0289,8.35,2020-11-26 14:59:59
2020-11-26,15:59:59,8.45,8.0303,8.34,2020-11-26 15:59:59
2020-11-26,16:59:59,8.6,8.0179,8.35,2020-11-26 16:59:59
2020-11-26,17:59:59,8.76,8.0022,8.35,2020-11-26 17:59:59
2020-11-26,18:59:59,8.98,7.9735,8.36,2020-11-26 18:59:59
2020-11-26,19:59:59,9.05,7.9173,8.37,2020-11-26 19:59:59
2020-11-26,20:59:59,9.05,7.8214,8.37,2020-11-26 20:59:59
2020-11-26,21:59:59,9.05,7.8902,8.38,2020-11-26 21:59:59
2020-11-26,22:59:59,9.36,7.9509,8.38,2020-11-26 22:59:59
2020-11-26,23:59:59,9.38,7.9151,8.39,2020-11-26 23:59:59
2020-11-27,04:59:59,9.4,7.9845,8.4,2020-11-27 04:59:59
2020-11-27,05:59:59,9.4,7.9702,8.4,2020-11-27 05:59:59
2020-11-27,06:59:59,9.36,7.9009,8.4,2020-11-27 06:59:59
2020-11-27,07:59:59,9.29,7.8039,8.39,2020-11-27 07:59:59
2020-11-27,08:59:59,9.29,7.685,8.39,2020-11-27 08:59:59
2020-11-27,09:59:59,9.36,7.9553,8.39,2020-11-27 09:59:59
2020-11-27,10:59:59,9.4,7.9706,8.39,2020-11-27 10:59:59
2020-11-27,11:59:59,9.38,7.9903,8.39,2020-11-27 11:59:59
2020-11-27,12:59:59,9.33,7.9919,8.39,2020-11-27 12:59:59
2020-11-27,13:59:59,9.33,7.9934,8.39,2020-11-27 13:59:59
2020-11-27,15:59:59,9.49,7.9966,8.39,2020-11-27 15:59:59
2020-11-27,16:59:59,9.65,8.0096,8.39,2020-11-27 16:59:59
2020-11-27,17:59:59,9.74,8.0034,8.4,2020-11-27 17:59:59
2020-11-27,19:59:59,10.25,7.9492,8.41,2020-11-27 19:59:59
2020-11-27,20:59:59,10.29,7.8425,8.43,2020-11-27 20:59:59
2020-11-27,21:59:59,10.32,7.7493,8.43,2020-11-27 21:59:59
2020-11-27,22:59:59,9.74,8.0038,8.43,2020-11-27 22:59:59
2020-11-27,23:59:59,9.67,8.0305,8.42,2020-11-27 23:59:59
2020-11-28,00:59:59,9.69,8.0299,8.4,2020-11-28 00:59:59
2020-11-28,01:59:59,9.71,8.0511,8.4,2020-11-28 01:59:59
2020-11-28,02:59:59,9.69,8.0441,8.4,2020-11-28 02:59:59
2020-11-28,03:59:59,9.65,8.0322,8.4,2020-11-28 03:59:59
2020-11-28,04:59:59,9.62,8.0433,8.4,2020-11-28 04:59:59
2020-11-28,05:59:59,9.65,8.0351,8.39,2020-11-28 05:59:59
2020-11-28,06:59:59,9.65,8.034,8.39,2020-11-28 06:59:59
2020-11-28,07:59:59,9.69,7.9885,8.39,2020-11-28 07:59:59
2020-11-28,09:59:59,9.8,7.8361,8.39,2020-11-28 09:59:59
2020-11-28,10:59:59,9.49,8.0264,8.39,2020-11-28 10:59:59
2020-11-28,11:59:59,9.47,8.0211,8.38,2020-11-28 11:59:59
2020-11-28,12:59:59,9.42,8.0227,8.38,2020-11-28 12:59:59
2020-11-28,13:59:59,9.45,8.0209,8.37,2020-11-28 13:59:59
2020-11-28,14:59:59,9.49,8.0286,8.37,2020-11-28 14:59:59
2020-11-28,15:59:59,9.49,8.0366,8.37,2020-11-28 15:59:59
2020-11-28,16:59:59,9.56,8.0619,8.37,2020-11-28 16:59:59
2020-11-29,03:59:59,9.31,8.041,8.35,2020-11-29 03:59:59
2020-11-29,04:59:59,9.27,8.0329,8.34,2020-11-29 04:59:59
2020-11-29,05:59:59,9.2,8.0382,8.34,2020-11-29 05:59:59
2020-11-29,06:59:59,9.16,8.0348,8.34,2020-11-29 06:59:59
2020-11-29,07:59:59,9.11,8.0159,8.33,2020-11-29 07:59:59
2020-11-29,08:59:59,9.13,7.958,8.32,2020-11-29 08:59:59
2020-11-29,09:59:59,9.16,7.8675,8.33,2020-11-29 09:59:59
2020-11-29,10:59:59,8.85,8.008,8.33,2020-11-29 10:59:59
2020-11-29,11:59:59,8.73,8.024,8.32,2020-11-29 11:59:59
2020-11-29,13:59:59,8.78,8.0317,8.3,2020-11-29 13:59:59
2020-11-29,14:59:59,8.8,8.058,8.29,2020-11-29 14:59:59
2020-11-29,15:59:59,8.82,8.0728,8.31,2020-11-29 15:59:59
2020-11-29,16:59:59,8.98,8.0664,8.29,2020-11-29 16:59:59
2020-11-29,17:59:59,9.05,8.0689,8.31,2020-11-29 17:59:59
2020-11-29,18:59:59,9.11,8.0711,8.3,2020-11-29 18:59:59
2020-11-29,19:59:59,9.25,8.0658,8.32,2020-11-29 19:59:59
2020-11-29,20:59:59,9.42,8.0057,8.32,2020-11-29 20:59:59
2020-11-29,21:59:59,9.47,7.9107,8.32,2020-11-29 21:59:59
2020-11-29,22:59:59,9.45,7.7896,8.33,2020-11-29 22:59:59
2020-11-29,23:59:59,9.13,8.0275,8.33,2020-11-29 23:59:59
2020-11-30,00:59:59,8.98,8.0415,8.32,2020-11-30 00:59:59
2020-11-30,01:59:59,8.96,8.0503,8.31,2020-11-30 01:59:59
2020-11-30,02:59:59,8.89,8.054,8.31,2020-11-30 02:59:59
2020-11-30,03:59:59,8.89,8.0563,8.31,2020-11-30 03:59:59
2020-11-30,04:59:59,8.91,8.0441,8.29,2020-11-30 04:59:59
2020-11-30,05:59:59,8.89,8.0385,8.29,2020-11-30 05:59:59
2020-11-30,06:59:59,8.85,8.0358,8.29,2020-11-30 06:59:59
2020-11-30,07:59:59,8.78,8.0349,8.28,2020-11-30 07:59:59
2020-11-30,08:59:59,8.73,8.0061,8.28,2020-11-30 08:59:59
2020-11-30,09:59:59,8.76,7.9249,8.28,2020-11-30 09:59:59
2020-11-30,10:59:59,8.76,7.9041,8.28,2020-11-30 10:59:59
2020-11-30,11:59:59,8.73,8.0155,8.28,2020-11-30 11:59:59
2020-11-30,12:59:59,8.73,8.0094,8.27,2020-11-30 12:59:59
2020-11-30,14:59:59,8.76,8.0448,8.27,2020-11-30 14:59:59
2020-11-30,15:59:59,8.73,8.0412,8.27,2020-11-30 15:59:59
2020-11-30,16:59:59,8.8,8.0565,8.27,2020-11-30 16:59:59
2020-11-30,17:59:59,8.91,8.0552,8.27,2020-11-30 17:59:59
2020-11-30,18:59:59,8.98,8.068,8.28,2020-11-30 18:59:59
2020-11-30,19:59:59,9.0,8.0519,8.28,2020-11-30 19:59:59
2020-11-30,20:59:59,9.11,8.0397,8.28,2020-11-30 20:59:59
2020-11-30,22:59:59,9.62,7.9586,8.31,2020-11-30 22:59:59
2020-11-30,23:59:59,9.74,7.9265,8.32,2020-11-30 23:59:59
2020-12-01,00:59:59,9.8,7.9057,8.32,2020-12-01 00:59:59
2020-12-01,01:59:59,9.87,7.9718,8.33,2020-12-01 01:59:59
2020-12-01,02:59:59,9.74,7.9903,8.32,2020-12-01 02:59:59
2020-12-01,03:59:59,10.0,7.9586,8.33,2020-12-01 03:59:59
2020-12-01,04:59:59,9.87,7.9834,8.33,2020-12-01 04:59:59
2020-12-01,05:59:59,10.07,7.9712,8.34,2020-12-01 05:59:59
2020-12-01,06:59:59,10.14,7.9606,8.34,2020-12-01 06:59:59
2020-12-01,07:59:59,10.09,7.969,8.35,2020-12-01 07:59:59
2020-12-01,08:59:59,10.14,7.9818,8.35,2020-12-01 08:59:59
2020-12-01,09:59:59,10.4,7.9182,8.36,2020-12-01 09:59:59
2020-12-01,10:59:59,10.7,7.8698,8.36,2020-12-01 10:59:59
2020-12-01,11:59:59,10.83,7.8034,8.38,2020-12-01 11:59:59
2020-12-01,12:59:59,10.47,7.9137,8.38,2020-12-01 12:59:59
2020-12-01,13:59:59,10.58,7.9079,8.38,2020-12-01 13:59:59
2020-12-01,14:59:59,10.56,7.9139,8.38,2020-12-01 14:59:59
