,Date,Salinity Value,Temperature (C),Conductivity,Fit
61,2021-06-19 16:45:11-04:00,16.125,23.200000000000003,25434.4,[24272.95565564]
62,2021-06-19 17:15:11-04:00,16.204,22.911111111111108,25396.4,[24271.99590244]
63,2021-06-19 17:45:11-04:00,16.255,22.811111111111114,25418.1,[24271.99590244]
64,2021-06-19 18:15:11-04:00,16.272,22.62777777777778,25346.0,[24271.03614926]
65,2021-06-19 18:45:11-04:00,16.328,22.61111111111111,25416.3,[24271.03614926]
66,2021-06-19 19:15:11-04:00,16.35,22.57222222222222,25427.1,[24270.07639607]
67,2021-06-19 19:45:11-04:00,16.329,22.48888888888889,25353.2,[24270.07639607]
68,2021-06-19 20:15:11-04:00,16.356,22.57222222222222,25436.2,[24269.11664287]
69,2021-06-19 20:45:11-04:00,16.375,22.377777777777776,25360.4,[24269.11664287]
70,2021-06-19 21:15:11-04:00,16.361,22.35,25326.3,[24268.15688968]
71,2021-06-19 21:45:11-04:00,16.375,22.3,25319.1,[24268.15688968]
72,2021-06-19 22:15:11-04:00,16.364,22.088888888888892,25192.4,[24267.1971365]
73,2021-06-19 22:45:11-04:00,16.345,21.999999999999996,25119.9,[24267.1971365]
74,2021-06-19 23:15:11-04:00,16.389,22.072222222222223,25219.1,[24266.23738331]
75,2021-06-19 23:45:11-04:00,16.344,21.822222222222223,25024.8,[24266.23738331]
76,2021-06-20 00:15:11-04:00,16.35,21.71111111111111,24975.9,[24265.27763011]
77,2021-06-20 00:45:11-04:00,16.37,21.71111111111111,25003.8,[24265.27763011]
78,2021-06-20 01:15:11-04:00,16.292,21.350000000000005,24706.2,[24264.31787693]
79,2021-06-20 01:45:11-04:00,16.335,21.611111111111114,24902.7,[24264.31787693]
80,2021-06-20 02:15:11-04:00,16.375,21.83888888888889,25077.5,[24263.35812373]
81,2021-06-20 02:45:11-04:00,16.311,21.550000000000004,24836.9,[24263.35812373]
82,2021-06-20 03:15:11-04:00,16.365,21.7,24989.8,[24262.39837054]
83,2021-06-20 03:45:11-04:00,16.388,21.477777777777774,24906.2,[24262.39837054]
84,2021-06-20 04:15:11-04:00,16.451,21.561111111111114,25037.1,[24261.43861736]
85,2021-06-20 04:45:11-04:00,16.464,21.611111111111114,25081.1,[24261.43861736]
86,2021-06-20 05:15:11-04:00,16.483,21.43888888888889,25017.8,[24260.47886416]
87,2021-06-20 05:45:11-04:00,16.444,21.43888888888889,24963.6,[24260.47886416]
88,2021-06-20 06:15:11-04:00,16.447,21.727777777777778,25119.9,[24259.51911098]
89,2021-06-20 06:45:11-04:00,16.471,21.727777777777778,25153.4,[24259.51911098]
90,2021-06-20 07:15:11-04:00,16.43,21.999999999999996,25238.7,[24258.55935778]
91,2021-06-20 07:45:11-04:00,16.474,21.849999999999998,25220.9,[24258.55935778]
92,2021-06-20 08:15:11-04:00,16.375,22.011111111111113,25167.6,[24257.59960459]
93,2021-06-20 08:45:11-04:00,16.368,22.122222222222216,25215.6,[24257.59960459]
94,2021-06-20 09:15:11-04:00,16.411,21.988888888888887,25206.7,[24256.63985141]
95,2021-06-20 09:45:11-04:00,16.381,22.088888888888892,25217.3,[24256.63985141]
96,2021-06-20 10:15:11-04:00,16.295,22.28888888888889,25201.3,[24255.68009822]
97,2021-06-20 10:45:11-04:00,16.154,22.377777777777776,25047.7,[24255.68009822]
98,2021-06-20 11:15:11-04:00,16.105,22.727777777777774,25160.5,[24254.72034502]
99,2021-06-20 11:45:11-04:00,15.878,23.272222222222222,25116.3,[24254.72034502]
100,2021-06-20 12:15:11-04:00,16.054,22.972222222222218,25213.8,[24253.76059183]
101,2021-06-20 12:45:11-04:00,15.862,23.35,25132.2,[24253.76059183]
102,2021-06-20 13:15:11-04:00,15.916,23.377777777777776,25224.4,[24252.80083865]
103,2021-06-20 13:45:11-04:00,15.817,23.627777777777776,25210.2,[24252.80083865]
104,2021-06-20 14:15:11-04:00,15.922,23.53888888888889,25317.3,[24251.84108545]
105,2021-06-20 14:45:11-04:00,15.904,23.6,25322.7,[24251.84108545]
106,2021-06-20 15:15:11-04:00,15.783,23.95,25326.3,[24250.88133226]
107,2021-06-20 15:45:11-04:00,15.765,24.050000000000004,25351.4,[24250.88133226]
108,2021-06-20 16:15:11-04:00,15.871,23.922222222222224,25439.8,[24249.92157908]
109,2021-06-20 16:45:11-04:00,15.885,23.922222222222224,25461.5,[24249.92157908]
110,2021-06-20 17:15:11-04:00,15.886,23.838888888888885,25419.9,[24248.96182588]
111,2021-06-20 17:45:11-04:00,15.943,23.68888888888889,25425.3,[24248.96182588]
112,2021-06-20 18:15:11-04:00,15.996,23.588888888888885,25450.7,[24248.00207269]
113,2021-06-20 18:45:11-04:00,16.051,23.449999999999996,25457.9,[24248.00207269]
114,2021-06-20 19:15:11-04:00,16.112,23.311111111111106,25474.2,[24247.04231951]
115,2021-06-20 19:45:11-04:00,16.215,22.927777777777774,25421.7,[24247.04231951]
116,2021-06-20 20:15:11-04:00,16.229,23.022222222222222,25490.6,[24246.08256631]
117,2021-06-20 20:45:11-04:00,16.227,22.87777777777778,25412.7,[24246.08256631]
118,2021-06-20 21:15:11-04:00,16.237,22.922222222222224,25450.7,[24245.12281312]
119,2021-06-20 21:45:11-04:00,16.325,22.472222222222225,25338.9,[24245.12281312]
120,2021-06-20 22:15:11-04:00,16.336,22.150000000000002,25185.3,[24244.16305993]
121,2021-06-20 22:45:11-04:00,16.334,22.188888888888886,25203.1,[24244.16305993]
122,2021-06-20 23:15:11-04:00,16.268,22.177777777777777,25104.0,[24243.20330673]
123,2021-06-20 23:45:11-04:00,16.257,22.077777777777776,25037.1,[24243.20330673]
124,2021-06-21 00:15:11-04:00,16.273,21.900000000000002,24967.1,[24242.24355355]
125,2021-06-21 00:45:11-04:00,16.274,22.038888888888888,25040.6,[24242.24355355]
126,2021-06-21 01:15:11-04:00,16.281,22.249999999999996,25160.5,[24241.28380036]
127,2021-06-21 01:45:11-04:00,16.27,22.077777777777776,25054.7,[24241.28380036]
128,2021-06-21 02:15:11-04:00,16.257,22.072222222222223,25033.6,[24240.32404716]
129,2021-06-21 02:45:11-04:00,16.244,22.22222222222222,25093.4,[24240.32404716]
130,2021-06-21 03:15:11-04:00,16.24,22.188888888888886,25070.5,[24239.36429398]
131,2021-06-21 03:45:11-04:00,16.258,22.16111111111111,25081.1,[24239.36429398]
132,2021-06-21 04:15:11-04:00,16.293,22.22777777777778,25165.8,[24238.40454079]
133,2021-06-21 04:45:11-04:00,16.229,22.211111111111112,25067.0,[24238.40454079]
134,2021-06-21 05:15:11-04:00,16.248,22.22777777777778,25102.2,[24237.44478759]
135,2021-06-21 05:45:11-04:00,16.279,22.261111111111106,25164.1,[24237.44478759]
136,2021-06-21 06:15:11-04:00,16.228,22.472222222222225,25201.3,[24236.48503441]
137,2021-06-21 06:45:11-04:00,16.263,22.677777777777774,25358.6,[24236.48503441]
