Year Day	Temperature C	CO2	Battery Voltage
128.4202	11.01	854.7	12.04
128.4203			
128.4619	10.83	861.4	12.04
128.4619			
128.5036	10.63	920.6	12.03
128.5036			
128.5452	10.56	991.8	12.03
128.5453			
128.5869	10.87	1042.7	12.03
128.5869			
128.6286	11.17	954.6	12.03
128.6286			
128.6702	11.59	748.8	12.04
128.6703			
128.7119	11.79	716.4	12.04
128.7119			
128.7536	12.02	671.5	12.04
128.7536			
128.7952	12.16	678.5	12.04
128.7953			
128.8369	12.63	653.2	12.04
128.8369			
128.8786	12.86	620.9	12.05
128.8786			
128.9202	13.04	602.0	12.05
128.9203			
128.9619	12.86	629.3	12.05
128.9619			
129.0036	12.65	623.1	12.05
129.0036			
129.0452	12.27	703.7	12.05
129.0453			
129.0869	12.31	662.5	12.04
129.0869			
129.1286	12.18	665.6	12.04
129.1286			
129.1702	11.70	632.8	12.04
129.1703			
129.2119	11.55	663.2	12.04
129.2119			
129.2536	11.19	682.6	12.03
129.2536			
129.2952	11.32	681.9	12.03
129.2953			
129.3369	11.21	699.1	12.03
129.3369			
129.3786	11.23	704.8	12.03
129.3786			
129.4202	10.74	713.9	12.03
129.4203			
129.4619	10.58	754.1	12.03
129.4619			
129.5036	10.63	831.6	12.03
129.5036			
129.5452	10.85	871.2	12.02
129.5453			
129.5869	11.10	881.9	12.03
129.5869			
129.6286	11.39	880.1	12.03
129.6286			
129.6702	11.70	852.6	12.03
129.6703			
129.7119	11.66	684.0	12.03
129.7119			
129.7541	11.73		11.72
129.7547			
129.7952	11.86	616.9	12.04
129.7953			
129.8369	12.40	615.7	12.04
129.8369			
129.8786	12.90	588.3	12.04
129.8786			
129.9202	13.11	537.4	12.04
129.9203			
129.9619	13.26	518.8	12.04
129.9619			
130.0036	12.99	549.7	12.04
130.0036			
130.0452	13.11	565.6	12.04
130.0453			
130.0869	12.72	633.0	12.04
130.0869			
130.1286	12.02	722.4	12.03
130.1286			
130.1702	11.91	657.5	12.03
130.1703			
130.2119	11.23	633.0	12.03
130.2119			
130.2536	11.01	655.8	12.02
130.2536			
130.2952	10.92	660.9	12.02
130.2953			
130.3369	10.94	658.6	12.02
130.3369			
130.3786	10.94	680.0	12.02
130.3786			
130.4202	10.85	683.9	12.02
130.4203			
130.4619	10.72	701.4	12.02
130.4619			
130.5036	10.74	767.9	12.01
130.5036			
130.5452	10.94	807.8	12.02
130.5453			
130.5869	11.05	804.3	12.02
130.5869			
130.6286	11.26	818.3	12.02
130.6286			
130.6702	11.14	788.3	12.02
130.6703			
130.7119	11.30	668.3	12.02
130.7119			
130.7536	11.41	637.6	12.02
130.7536			
130.7952	11.35	600.8	12.02
130.7953			
130.8369	11.50	592.0	12.02
130.8369			
130.8786	11.48	584.7	12.02
130.8786			
130.9202	11.95	553.8	12.02
130.9203			
130.9619	11.75	553.2	12.02
130.9619			
131.0036	12.65	472.0	12.02
131.0036			
131.0452	12.74	415.6	12.03
131.0453			
131.0869	12.67	437.8	12.03
131.0869			
131.1286	11.93	488.2	12.03
131.1286			
131.1702	11.68	605.1	12.02
131.1703			
131.2119	11.23	637.3	12.02
131.2119			
131.2536	11.05	647.2	12.02
131.2536			
131.2952	11.01	662.1	12.02
131.2953			
131.3369	10.83	670.1	12.01
131.3369			
131.3786	10.76	680.8	12.01
131.3786			
131.4202	10.81	685.6	12.01
131.4203			
131.4619	10.92	703.3	12.01
131.4619			
131.5036	10.99	751.7	12.01
131.5036			
131.5452	11.12	783.3	12.01
131.5453			
131.5869	11.37	841.9	12.01
131.5869			
131.6286	11.43	846.6	12.02
131.6286			
131.6702	11.64	830.3	12.01
131.6703			
131.7119	11.37	745.1	12.02
131.7119			
131.7536	11.35	625.9	12.01
131.7536			
131.7952	11.28	601.4	12.01
131.7953			
131.8369	11.23	618.4	12.01
131.8369			
131.8786	11.26	741.3	12.01
131.8786			
131.9202	11.30	832.7	12.01
131.9203			
131.9619	11.59	978.3	12.01
131.9619			
132.0036	11.91	1133.7	12.02
132.0036			
132.0452	12.06	670.5	12.02
132.0453			
132.0869	12.02	888.1	12.02
132.0869			
132.1286	12.04	1067.8	12.02
132.1286			
132.1702	11.43	1209.8	12.02
132.1703			
132.2119	11.28	864.5	12.01
132.2119			
132.2536	11.08	830.3	12.01
132.2536			
132.2952	10.90	852.6	12.00
132.2953			
132.3369	10.85	965.4	12.00
132.3369			
132.3786	10.74	1278.9	12.00
132.3786			
132.4202	10.76	1320.0	12.00
132.4203			
132.4619	10.87	1540.8	12.00
132.4619			
132.5036	11.05	1907.2	12.00
132.5036			
132.5452	11.48	1002.6	12.00
132.5453			
132.5869	11.66	981.7	12.01
132.5869			
132.6286	11.79	994.4	12.01
132.6286			
132.6702	11.57	911.6	12.01
132.6703			
132.7119	11.39	909.2	12.00
132.7119			
132.7536	11.61	793.4	12.01
132.7536			
132.7952	12.34	687.3	12.01
132.7953			
132.8369	12.90	683.6	12.01
132.8369			
132.8786	12.54	651.5	12.02
132.8786			
132.9202	12.43	653.9	12.02
132.9203			
132.9619	12.58	634.0	12.02
132.9619			
133.0036	14.13	598.0	12.02
