Year Day,Temperature C,SalinityConst,pHConstSal,Battery Voltage,DateStr,TimeStr,Date (UTC),Depth (dbar),Sal/TA Date (UTC),Salinity,TA (Approximated)
225.375,21.93,35.0,7.924,10.73,2019-08-13,08:59:59,2019-08-13 09:00:00,11.65237,2019-08-13 09:01:00,30.291,2062.8886
225.4167,21.86,35.0,7.8907,10.73,2019-08-13,09:59:59,2019-08-13 10:00:02,11.65237,2019-08-13 10:01:00,29.591,2024.6686
225.4583,21.86,35.0,7.8915,10.73,2019-08-13,10:59:59,2019-08-13 10:59:57,11.65237,2019-08-13 11:01:00,29.392,2013.8032
225.5,21.96,35.0,7.8725,10.73,2019-08-13,11:59:59,2019-08-13 12:00:00,11.65237,2019-08-13 12:01:00,30.32,2064.472
225.5417,22.31,35.0,7.795,10.73,2019-08-13,12:59:59,2019-08-13 13:00:02,11.65237,2019-08-13 13:01:00,30.514,2075.0644
225.5833,21.21,35.0,7.8252,10.73,2019-08-13,13:59:59,2019-08-13 13:59:57,11.65237,2019-08-13 14:01:00,30.706,2085.5476
225.625,21.44,35.0,7.8493,10.72,2019-08-13,14:59:59,2019-08-13 15:00:00,11.65237,2019-08-13 15:01:00,30.862,2094.0652
225.6667,22.23,35.0,7.8251,10.72,2019-08-13,15:59:59,2019-08-13 16:00:02,11.65237,2019-08-13 16:01:00,31.135,2108.9710000000005
225.7083,22.21,35.0,7.8394,10.73,2019-08-13,16:59:59,2019-08-13 16:59:57,11.65237,2019-08-13 17:01:00,31.164,2110.5544
225.75,22.16,35.0,7.9493,10.73,2019-08-13,17:59:59,2019-08-13 18:00:00,11.65237,2019-08-13 18:01:00,31.146,2109.5716
225.7917,22.08,35.0,8.0235,10.73,2019-08-13,18:59:59,2019-08-13 19:00:02,11.65237,2019-08-13 19:01:00,30.942,2098.4332
225.8333,22.13,35.0,7.9642,10.73,2019-08-13,19:59:59,2019-08-13 19:59:57,11.65237,2019-08-13 20:01:00,30.629,2081.3434
225.875,22.13,35.0,8.03,10.72,2019-08-13,20:59:59,2019-08-13 21:00:00,11.65237,2019-08-13 21:01:00,30.182,2056.9372000000003
225.9167,22.18,35.0,8.0083,10.72,2019-08-13,21:59:59,2019-08-13 22:00:02,11.65237,2019-08-13 22:01:00,29.591,2024.6686
225.9583,22.13,35.0,7.9952,10.72,2019-08-13,22:59:59,2019-08-13 22:59:57,11.65237,2019-08-13 23:01:00,29.488,2019.0448
226.0,22.23,35.0,7.9423,10.72,2019-08-13,23:59:59,2019-08-14 00:00:00,11.65237,2019-08-14 00:01:00,30.128,2053.9888
226.0417,22.16,35.0,7.9119,10.72,2019-08-14,00:59:59,2019-08-14 01:00:02,11.65237,2019-08-14 01:01:00,30.226,2059.3396
226.0833,20.77,35.0,7.9134,10.71,2019-08-14,01:59:59,2019-08-14 01:59:57,11.65237,2019-08-14 02:01:00,30.529,2075.8834
226.125,20.7,35.0,7.9251,10.7,2019-08-14,02:59:59,2019-08-14 03:00:00,11.65237,2019-08-14 03:01:00,30.686,2084.4556
226.1667,20.77,35.0,7.9649,10.7,2019-08-14,03:59:59,2019-08-14 04:00:02,11.65237,2019-08-14 04:01:00,30.867,2094.3382
226.2083,21.02,35.0,7.8873,10.7,2019-08-14,04:59:59,2019-08-14 04:59:57,11.65237,2019-08-14 05:01:00,30.888,2095.4848
226.25,21.19,35.0,7.8227,10.7,2019-08-14,05:59:59,2019-08-14 06:00:00,11.65237,2019-08-14 06:01:00,30.83,2092.318
226.2917,21.16,35.0,7.9435,10.7,2019-08-14,06:59:59,2019-08-14 07:00:02,11.65237,2019-08-14 07:01:00,30.746,2087.7316
226.3333,21.14,35.0,7.9371,10.7,2019-08-14,07:59:59,2019-08-14 07:59:57,11.65237,2019-08-14 08:01:00,30.481,2073.2626
226.375,21.11,35.0,7.9458,10.7,2019-08-14,08:59:59,2019-08-14 09:00:00,11.65237,2019-08-14 09:01:00,30.043,2049.3478
226.4167,21.11,35.0,8.0086,10.7,2019-08-14,09:59:59,2019-08-14 10:00:02,11.65237,2019-08-14 10:01:00,29.4,2014.24
226.4583,21.06,35.0,7.909,10.7,2019-08-14,10:59:59,2019-08-14 10:59:57,11.65237,2019-08-14 11:01:00,28.642,1972.8532
226.5,21.04,35.0,7.8764,10.7,2019-08-14,11:59:59,2019-08-14 12:00:00,11.65237,2019-08-14 12:01:00,28.855,1984.483
226.5417,21.06,35.0,7.8601,10.69,2019-08-14,12:59:59,2019-08-14 13:00:02,11.65237,2019-08-14 13:01:00,29.623,2026.4158
226.5833,21.14,35.0,7.8741,10.69,2019-08-14,13:59:59,2019-08-14 13:59:57,11.65237,2019-08-14 14:01:00,30.055,2050.003
226.625,20.43,35.0,7.8552,10.69,2019-08-14,14:59:59,2019-08-14 15:00:00,11.65237,2019-08-14 15:01:00,30.39,2068.294
226.6667,20.74,35.0,7.8612,10.69,2019-08-14,15:59:59,2019-08-14 16:00:02,11.65237,2019-08-14 16:01:00,30.496,2074.0816
226.7083,21.29,35.0,7.8308,10.69,2019-08-14,16:59:59,2019-08-14 16:59:57,11.65237,2019-08-14 17:01:00,30.762,2088.6052
226.75,21.34,35.0,7.8463,10.69,2019-08-14,17:59:59,2019-08-14 18:00:00,11.65237,2019-08-14 18:01:00,30.706,2085.5476
226.7917,21.71,35.0,7.9541,10.69,2019-08-14,18:59:59,2019-08-14 19:00:02,11.65237,2019-08-14 19:01:00,30.365,2066.929
226.8333,21.88,35.0,7.9934,10.7,2019-08-14,19:59:59,2019-08-14 19:59:57,11.65237,2019-08-14 20:01:00,30.257,2061.0322
226.875,21.83,35.0,7.9993,10.69,2019-08-14,20:59:59,2019-08-14 21:00:00,11.65237,2019-08-14 21:01:00,30.006,2047.3276
226.9167,21.83,35.0,8.0035,10.7,2019-08-14,21:59:59,2019-08-14 22:00:02,11.65237,2019-08-14 22:01:00,29.466,2017.8436
226.9583,21.73,35.0,8.0026,10.7,2019-08-14,22:59:59,2019-08-14 22:59:57,11.65237,2019-08-14 23:01:00,28.81,1982.026
227.0,21.66,35.0,7.995,10.69,2019-08-14,23:59:59,2019-08-15 00:00:00,11.65237,2019-08-15 00:01:00,28.985,1991.581
227.0417,21.58,35.0,7.9859,10.69,2019-08-15,00:59:59,2019-08-15 01:00:02,11.65237,2019-08-15 01:01:00,29.84,2038.264
227.0833,20.7,35.0,7.9492,10.69,2019-08-15,01:59:59,2019-08-15 01:59:57,11.65237,2019-08-15 02:01:00,30.231,2059.6126000000004
227.125,20.52,35.0,7.9722,10.68,2019-08-15,02:59:59,2019-08-15 03:00:00,11.65237,2019-08-15 03:01:00,30.293,2062.9978
227.1667,20.3,35.0,7.9625,10.68,2019-08-15,03:59:59,2019-08-15 04:00:02,11.65237,2019-08-15 04:01:00,30.537,2076.3202
227.2083,20.6,35.0,7.9467,10.67,2019-08-15,04:59:59,2019-08-15 04:59:57,11.65237,2019-08-15 05:01:00,30.73,2086.858
227.25,20.55,35.0,7.8992,10.67,2019-08-15,05:59:59,2019-08-15 06:00:00,11.65237,2019-08-15 06:01:00,30.747,2087.7862
227.2917,20.52,35.0,7.8984,10.67,2019-08-15,06:59:59,2019-08-15 07:00:02,11.65237,2019-08-15 07:01:00,30.523,2075.5558
227.3333,20.52,35.0,7.9523,10.67,2019-08-15,07:59:59,2019-08-15 07:59:57,11.65237,2019-08-15 08:01:00,30.463,2072.2798000000003
227.375,20.5,35.0,8.0028,10.66,2019-08-15,08:59:59,2019-08-15 09:00:00,11.65237,2019-08-15 09:01:00,30.172,2056.3912
227.4167,20.47,35.0,7.9479,10.67,2019-08-15,09:59:59,2019-08-15 10:00:02,11.65237,2019-08-15 10:01:00,29.703,2030.7838
227.4583,20.45,35.0,7.9224,10.66,2019-08-15,10:59:59,2019-08-15 10:59:57,11.65237,2019-08-15 11:01:00,28.9,1986.94
227.5,20.43,35.0,7.9092,10.66,2019-08-15,11:59:59,2019-08-15 12:00:00,11.65237,2019-08-15 12:01:00,28.163,1946.6998
227.5417,20.57,35.0,7.8956,10.66,2019-08-15,12:59:59,2019-08-15 13:00:02,11.65237,2019-08-15 13:01:00,29.064,1995.8944
227.5833,21.39,35.0,7.8996,10.67,2019-08-15,13:59:59,2019-08-15 13:59:57,11.65237,2019-08-15 14:01:00,29.838,2038.1548
227.625,22.76,35.0,7.9232,10.68,2019-08-15,14:59:59,2019-08-15 15:00:00,11.65237,2019-08-15 15:01:00,30.155,2055.463
227.6667,21.41,35.0,7.9265,10.68,2019-08-15,15:59:59,2019-08-15 16:00:02,11.65237,2019-08-15 16:01:00,30.131,2054.1526000000003
227.7083,22.33,35.0,7.9265,10.68,2019-08-15,16:59:59,2019-08-15 16:59:57,11.65237,2019-08-15 17:01:00,30.535,2076.211
227.75,23.34,35.0,7.9044,10.68,2019-08-15,17:59:59,2019-08-15 18:00:00,11.65237,2019-08-15 18:01:00,30.797,2090.5162
227.7917,24.22,35.0,7.9128,10.69,2019-08-15,18:59:59,2019-08-15 19:00:02,11.65237,2019-08-15 19:01:00,30.629,2081.3434
227.8333,24.53,35.0,7.9903,10.7,2019-08-15,19:59:59,2019-08-15 19:59:57,11.65237,2019-08-15 20:01:00,30.273,2061.9058
227.875,24.81,35.0,7.9905,10.71,2019-08-15,20:59:59,2019-08-15 21:00:00,11.65237,2019-08-15 21:01:00,30.151,2055.2446
227.9167,25.23,35.0,8.006,10.72,2019-08-15,21:59:59,2019-08-15 22:00:02,11.65237,2019-08-15 22:01:00,29.875,2040.175
227.9583,24.95,35.0,8.0343,10.72,2019-08-15,22:59:59,2019-08-15 22:59:57,11.65237,2019-08-15 23:01:00,29.272,2007.2512
228.0,24.74,35.0,8.0289,10.72,2019-08-15,23:59:59,2019-08-16 00:00:00,11.65237,2019-08-16 00:01:00,28.585,1969.741
228.0417,24.48,35.0,8.0004,10.71,2019-08-16,00:59:59,2019-08-16 01:00:02,11.65237,2019-08-16 01:01:00,29.417,2015.1682
228.0833,24.22,35.0,7.989,10.7,2019-08-16,01:59:59,2019-08-16 01:59:57,11.65237,2019-08-16 02:01:00,30.132,2054.2072
228.125,21.46,35.0,8.0907,10.69,2019-08-16,02:59:59,2019-08-16 03:00:00,11.65237,2019-08-16 03:01:00,30.318,2064.3628
228.1667,21.66,35.0,7.9754,10.68,2019-08-16,03:59:59,2019-08-16 04:00:02,11.65237,2019-08-16 04:01:00,30.415,2069.659
