Year Day,Temperature C,CO2,Battery,Date (UTC),Depth (dbar),Sal/TA Date (UTC),Salinity,TA (Approximated)
171.0626,21.88,469.0,11.98,2021-06-20 01:30:08,11.65237,2021-06-20 02:16:34,28.597,1970.3962
171.0834,21.78,526.5,11.98,2021-06-20 02:00:05,11.65237,2021-06-20 02:16:34,28.597,1970.3962
171.1043,21.44,611.9,11.98,2021-06-20 02:30:11,11.65237,2021-06-20 02:16:34,28.597,1970.3962
171.1251,21.61,699.5,11.98,2021-06-20 03:00:08,11.65237,2021-06-20 02:46:34,28.28,1953.088
171.1459,21.58,638.8,11.98,2021-06-20 03:30:05,11.65237,2021-06-20 03:16:34,28.381,1958.6026
171.1668,21.31,786.5,11.98,2021-06-20 04:00:11,11.65237,2021-06-20 03:46:34,27.947,1934.9062
171.1876,21.26,897.8,11.98,2021-06-20 04:30:08,11.65237,2021-06-20 04:16:34,28.055,1940.803
171.2084,20.97,972.0,11.98,2021-06-20 05:00:05,11.65237,2021-06-20 04:46:34,27.934,1934.1964
171.2293,21.09,1159.7,11.97,2021-06-20 05:30:11,11.65237,2021-06-20 05:16:34,27.534,1912.3564
171.2501,20.89,1227.3,11.97,2021-06-20 06:00:08,11.65237,2021-06-20 05:46:34,27.881,1931.3026
171.2709,21.09,1228.5,11.97,2021-06-20 06:30:05,11.65237,2021-06-20 06:16:34,28.074,1941.8404
171.2918,21.26,1157.4,11.97,2021-06-20 07:00:11,11.65237,2021-06-20 06:46:34,27.509,1910.9914
171.3126,21.16,1290.4,11.97,2021-06-20 07:30:08,11.65237,2021-06-20 07:16:34,28.23,1950.358
171.3334,21.06,1236.1,11.97,2021-06-20 08:00:05,11.65237,2021-06-20 07:46:34,28.07,1941.622
171.3543,21.04,1105.4,11.97,2021-06-20 08:30:11,11.65237,2021-06-20 08:16:34,28.411,1960.2406
171.3751,20.89,1108.9,11.97,2021-06-20 09:00:08,11.65237,2021-06-20 08:46:34,28.861,1984.8106
171.3959,21.11,1178.0,11.97,2021-06-20 09:30:05,11.65237,2021-06-20 09:16:34,28.661,1973.8906
171.4168,21.19,1124.1,11.97,2021-06-20 10:00:11,11.65237,2021-06-20 09:46:34,28.943,1989.2878
171.4376,21.19,1083.7,11.97,2021-06-20 10:30:08,11.65237,2021-06-20 10:16:34,29.006,1992.7276
171.4584,21.36,1091.0,11.97,2021-06-20 11:00:05,11.65237,2021-06-20 10:16:34,29.006,1992.7276
171.5209,21.58,1136.6,11.97,2021-06-20 12:30:05,11.65237,2021-06-20 13:16:34,28.887,1986.2302
171.5418,21.53,1186.4,11.97,2021-06-20 13:00:11,11.65237,2021-06-20 13:16:34,28.887,1986.2302
171.5626,21.44,1201.4,11.97,2021-06-20 13:30:08,11.65237,2021-06-20 13:16:34,28.887,1986.2302
171.5834,21.66,1255.7,11.97,2021-06-20 14:00:05,11.65237,2021-06-20 13:16:34,28.887,1986.2302
171.7293,23.07,806.6,11.98,2021-06-20 17:30:11,11.65237,2021-06-20 18:16:34,27.441,1907.2786
171.7501,23.17,736.6,11.98,2021-06-20 18:00:08,11.65237,2021-06-20 18:16:34,27.441,1907.2786
171.7709,23.32,673.0,11.98,2021-06-20 18:30:05,11.65237,2021-06-20 18:16:34,27.441,1907.2786
171.7918,23.55,665.6,11.98,2021-06-20 19:00:11,11.65237,2021-06-20 18:46:34,27.195,1893.847
171.8126,23.37,466.3,11.98,2021-06-20 19:30:08,11.65237,2021-06-20 19:16:34,26.766,1870.4236
171.8334,23.6,418.4,11.98,2021-06-20 20:00:05,11.65237,2021-06-20 19:16:34,26.766,1870.4236
172.0418,22.41,502.4,11.97,2021-06-21 01:00:11,11.65237,2021-06-21 01:46:34,28.529,1966.6834
172.0626,22.36,518.2,11.96,2021-06-21 01:30:08,11.65237,2021-06-21 01:46:34,28.529,1966.6834
172.0834,21.68,588.3,11.96,2021-06-21 02:00:05,11.65237,2021-06-21 01:46:34,28.529,1966.6834
172.1043,21.53,754.7,11.96,2021-06-21 02:30:11,11.65237,2021-06-21 02:16:34,28.333,1955.9818
172.1251,21.73,796.9,11.96,2021-06-21 03:00:08,11.65237,2021-06-21 02:46:34,28.368,1957.8928
172.1459,21.76,1012.0,11.96,2021-06-21 03:30:05,11.65237,2021-06-21 03:16:34,28.05,1940.53
172.1668,21.68,1090.8,11.96,2021-06-21 04:00:11,11.65237,2021-06-21 03:46:34,28.055,1940.803
172.1876,21.41,1236.5,11.96,2021-06-21 04:30:08,11.65237,2021-06-21 04:16:34,27.953,1935.2338
172.2084,21.46,1348.0,11.96,2021-06-21 05:00:05,11.65237,2021-06-21 04:46:34,28.048,1940.4208
172.2293,21.53,1498.2,11.96,2021-06-21 05:30:11,11.65237,2021-06-21 05:16:34,28.272,1952.6512
172.2501,21.63,1503.1,11.96,2021-06-21 06:00:08,11.65237,2021-06-21 05:46:34,28.081,1942.2226
172.2709,21.61,1498.7,11.95,2021-06-21 06:30:05,11.65237,2021-06-21 06:16:34,28.054,1940.7484
172.2918,21.63,1481.4,11.95,2021-06-21 07:00:11,11.65237,2021-06-21 06:46:34,28.152,1946.0992
172.3126,21.68,1519.3,11.95,2021-06-21 07:30:08,11.65237,2021-06-21 07:16:34,28.126,1944.6796
172.3334,21.76,1400.3,11.96,2021-06-21 08:00:05,11.65237,2021-06-21 07:46:34,28.231,1950.4126
172.3543,21.78,1358.7,11.95,2021-06-21 08:30:11,11.65237,2021-06-21 08:16:34,28.349,1956.8554
172.3751,21.78,1432.4,11.95,2021-06-21 09:00:08,11.65237,2021-06-21 08:46:34,28.263,1952.1598
172.3959,21.93,1339.0,11.96,2021-06-21 09:30:05,11.65237,2021-06-21 09:16:34,28.432,1961.3872
172.4168,21.98,1306.6,11.95,2021-06-21 10:00:11,11.65237,2021-06-21 09:46:34,28.483,1964.1718
172.4376,22.08,1092.1,11.95,2021-06-21 10:30:08,11.65237,2021-06-21 09:46:34,28.483,1964.1718
172.7501,22.31,602.8,11.95,2021-06-21 18:00:08,11.65237,2021-06-21 18:46:34,28.407,1960.0222
172.7709,22.33,545.9,11.95,2021-06-21 18:30:05,11.65237,2021-06-21 18:46:34,28.407,1960.0222
172.7918,22.31,523.7,11.95,2021-06-21 19:00:11,11.65237,2021-06-21 18:46:34,28.407,1960.0222
172.8126,22.23,504.5,11.95,2021-06-21 19:30:08,11.65237,2021-06-21 18:46:34,28.407,1960.0222
173.1876,21.78,1090.9,11.96,2021-06-22 04:30:08,11.65237,2021-06-22 05:16:34,28.824,1982.7904
173.2084,21.61,1405.2,11.95,2021-06-22 05:00:05,11.65237,2021-06-22 05:16:34,28.824,1982.7904
173.2293,21.56,1517.2,11.95,2021-06-22 05:30:11,11.65237,2021-06-22 05:16:34,28.824,1982.7904
173.2501,21.36,1663.2,11.95,2021-06-22 06:00:08,11.65237,2021-06-22 05:46:34,28.859,1984.7014
173.2709,21.34,1786.2,11.94,2021-06-22 06:30:05,11.65237,2021-06-22 06:16:34,28.617,1971.4882
173.2918,21.21,1879.5,11.94,2021-06-22 07:00:11,11.65237,2021-06-22 06:46:34,28.691,1975.5286
173.3126,21.24,1981.5,11.94,2021-06-22 07:30:08,11.65237,2021-06-22 07:16:34,28.526,1966.5196
173.3334,21.36,1967.2,11.93,2021-06-22 08:00:05,11.65237,2021-06-22 07:46:34,28.496,1964.8816
173.3543,21.41,1810.0,11.93,2021-06-22 08:30:11,11.65237,2021-06-22 08:16:34,28.722,1977.2212
173.3751,21.39,1730.9,11.93,2021-06-22 09:00:08,11.65237,2021-06-22 08:46:34,28.693,1975.6378
173.3959,21.41,1703.2,11.93,2021-06-22 09:30:05,11.65237,2021-06-22 09:16:34,28.946,1989.4516
173.4168,21.41,1681.6,11.93,2021-06-22 10:00:11,11.65237,2021-06-22 09:16:34,28.946,1989.4516
174.0001,22.38,636.3,11.92,2021-06-23 00:00:08,11.65237,2021-06-23 00:46:34,28.263,1952.1598
174.0209,22.31,666.6,11.92,2021-06-23 00:30:05,11.65237,2021-06-23 00:46:34,28.263,1952.1598
174.0418,22.31,627.5,11.92,2021-06-23 01:00:11,11.65237,2021-06-23 00:46:34,28.263,1952.1598
174.0626,22.21,677.3,11.92,2021-06-23 01:30:08,11.65237,2021-06-23 01:16:34,28.512,1965.7552
174.0834,21.91,664.9,11.92,2021-06-23 02:00:05,11.65237,2021-06-23 01:46:34,28.103,1943.4238
174.1043,22.08,728.4,11.92,2021-06-23 02:30:11,11.65237,2021-06-23 02:16:34,27.866,1930.4836
174.1251,22.08,715.9,11.92,2021-06-23 03:00:08,11.65237,2021-06-23 02:46:34,27.883,1931.4118
174.1459,21.81,758.4,11.92,2021-06-23 03:30:05,11.65237,2021-06-23 03:16:34,27.814,1927.6444
174.1668,21.91,896.9,11.92,2021-06-23 04:00:11,11.65237,2021-06-23 03:46:34,27.682,1920.4372
174.1876,21.96,992.1,11.92,2021-06-23 04:30:08,11.65237,2021-06-23 04:16:34,27.566,1914.1036
174.2084,21.73,852.3,11.92,2021-06-23 05:00:05,11.65237,2021-06-23 04:46:34,28.597,1970.3962
174.2293,21.41,1108.9,11.91,2021-06-23 05:30:11,11.65237,2021-06-23 05:16:34,28.379,1958.4934
174.2501,21.29,1243.5,11.91,2021-06-23 06:00:08,11.65237,2021-06-23 05:46:34,28.346,1956.6916
174.2709,21.16,1468.3,11.91,2021-06-23 06:30:05,11.65237,2021-06-23 06:16:34,28.358,1957.3468
174.2918,21.34,1510.1,11.91,2021-06-23 07:00:11,11.65237,2021-06-23 06:46:34,28.76,1979.296
174.3126,21.16,1416.0,11.91,2021-06-23 07:30:08,11.65237,2021-06-23 07:16:34,28.817,1982.4082
174.3334,21.04,1203.4,11.91,2021-06-23 08:00:05,11.65237,2021-06-23 07:46:34,28.694,1975.6924
174.3543,21.26,1118.6,11.91,2021-06-23 08:30:11,11.65237,2021-06-23 08:16:34,28.929,1988.5234
174.3751,21.19,1126.2,11.91,2021-06-23 09:00:08,11.65237,2021-06-23 08:46:34,29.059,1995.6214
174.3959,20.47,1812.5,11.91,2021-06-23 09:30:05,11.65237,2021-06-23 09:16:34,28.442,1961.9332
174.4168,19.82,2367.2,11.9,2021-06-23 10:00:11,11.65237,2021-06-23 09:46:34,27.298,1899.4708
174.4376,19.77,2350.0,11.9,2021-06-23 10:30:08,11.65237,2021-06-23 10:16:34,28.242,1951.0132
174.4584,20.77,2323.8,11.9,2021-06-23 11:00:05,11.65237,2021-06-23 10:46:34,28.468,1963.3528
174.4793,20.77,1806.0,11.9,2021-06-23 11:30:11,11.65237,2021-06-23 11:16:34,28.455,1962.643
174.5001,20.7,1940.6,11.9,2021-06-23 12:00:08,11.65237,2021-06-23 11:46:34,28.047,1940.3662
174.5209,20.84,1853.2,11.9,2021-06-23 12:30:05,11.65237,2021-06-23 12:16:34,28.422,1960.8412
174.5418,20.92,1637.7,11.9,2021-06-23 13:00:11,11.65237,2021-06-23 12:46:34,28.665,1974.109
174.5626,21.09,1571.3,11.9,2021-06-23 13:30:08,11.65237,2021-06-23 13:16:34,28.544,1967.5024
174.5834,21.02,1538.6,11.9,2021-06-23 14:00:05,11.65237,2021-06-23 13:46:34,28.444,1962.0424
174.6043,21.21,1533.8,11.9,2021-06-23 14:30:11,11.65237,2021-06-23 14:16:34,28.475,1963.735
174.6251,21.36,1446.7,11.9,2021-06-23 15:00:08,11.65237,2021-06-23 14:46:34,28.529,1966.6834
174.6459,21.61,1345.9,11.9,2021-06-23 15:30:05,11.65237,2021-06-23 15:16:34,28.531,1966.7926
174.6668,21.76,1261.0,11.9,2021-06-23 16:00:11,11.65237,2021-06-23 15:46:34,28.419,1960.6774
174.6876,21.78,1301.2,11.9,2021-06-23 16:30:08,11.65237,2021-06-23 16:16:34,28.133,1945.0618
174.7084,21.91,1385.3,11.9,2021-06-23 17:00:05,11.65237,2021-06-23 16:46:34,28.056,1940.8576
174.7293,21.83,1713.0,11.9,2021-06-23 17:30:11,11.65237,2021-06-23 17:16:34,27.032,1884.9472
174.7501,22.01,1690.2,11.9,2021-06-23 18:00:08,11.65237,2021-06-23 17:46:34,27.476,1909.1896
174.7709,22.08,1382.7,11.9,2021-06-23 18:30:05,11.65237,2021-06-23 18:16:34,27.624,1917.2704
174.7918,22.11,1485.7,11.91,2021-06-23 19:00:11,11.65237,2021-06-23 18:46:34,27.053,1886.0938
174.8126,22.16,1261.7,11.9,2021-06-23 19:30:08,11.65237,2021-06-23 19:16:34,27.674,1920.0004
174.8334,22.33,1186.7,11.91,2021-06-23 20:00:05,11.65237,2021-06-23 19:46:34,27.594,1915.6324
174.8543,22.48,973.9,11.91,2021-06-23 20:30:11,11.65237,2021-06-23 20:16:34,27.925,1933.705
174.8751,22.81,721.0,11.91,2021-06-23 21:00:08,11.65237,2021-06-23 20:46:34,28.062,1941.1852
174.8959,22.84,559.0,11.91,2021-06-23 21:30:05,11.65237,2021-06-23 21:16:34,28.074,1941.8404
174.9168,22.89,520.3,11.91,2021-06-23 22:00:11,11.65237,2021-06-23 21:16:34,28.074,1941.8404
175.0001,22.51,633.7,11.9,2021-06-24 00:00:08,11.65237,2021-06-24 00:16:34,28.402,1959.7492
175.0209,22.21,636.9,11.9,2021-06-24 00:30:05,11.65237,2021-06-24 00:16:34,28.402,1959.7492
175.0418,22.46,657.5,11.9,2021-06-24 01:00:11,11.65237,2021-06-24 00:16:34,28.402,1959.7492
175.1459,22.23,735.3,11.89,2021-06-24 03:30:05,11.65237,2021-06-24 04:16:34,28.658,1973.7268
175.1668,22.23,744.5,11.89,2021-06-24 04:00:11,11.65237,2021-06-24 04:16:34,28.658,1973.7268
175.1876,22.08,727.8,11.89,2021-06-24 04:30:08,11.65237,2021-06-24 04:16:34,28.658,1973.7268
175.2084,21.93,726.9,11.89,2021-06-24 05:00:05,11.65237,2021-06-24 04:16:34,28.658,1973.7268
175.2293,21.66,764.0,11.89,2021-06-24 05:30:11,11.65237,2021-06-24 05:46:34,28.692,1975.5832
175.2501,21.51,1049.5,11.89,2021-06-24 06:00:08,11.65237,2021-06-24 05:46:34,28.692,1975.5832
175.2709,21.39,1219.7,11.89,2021-06-24 06:30:05,11.65237,2021-06-24 06:16:34,28.649,1973.2354
175.2918,21.21,1489.4,11.89,2021-06-24 07:00:11,11.65237,2021-06-24 06:46:34,28.311,1954.7806
175.3126,21.31,1713.6,11.89,2021-06-24 07:30:08,11.65237,2021-06-24 07:16:34,28.072,1941.7312
175.3334,21.21,1934.9,11.88,2021-06-24 08:00:05,11.65237,2021-06-24 07:46:34,27.982,1936.8172
175.3543,21.04,2080.6,11.89,2021-06-24 08:30:11,11.65237,2021-06-24 08:16:34,27.953,1935.2338
175.3751,21.11,2216.7,11.88,2021-06-24 09:00:08,11.65237,2021-06-24 08:46:34,28.272,1952.6512
175.3959,21.19,2217.0,11.88,2021-06-24 09:30:05,11.65237,2021-06-24 09:16:34,28.095,1942.987
175.4168,21.46,1947.5,11.88,2021-06-24 10:00:11,11.65237,2021-06-24 09:46:34,28.0,1937.8
175.4376,21.44,2033.4,11.88,2021-06-24 10:30:08,11.65237,2021-06-24 10:16:34,27.89,1931.794
175.4584,21.36,1793.5,11.88,2021-06-24 11:00:05,11.65237,2021-06-24 10:46:34,28.038,1939.8748
175.4793,21.31,1957.9,11.88,2021-06-24 11:30:11,11.65237,2021-06-24 11:16:34,28.341,1956.4186
175.5001,21.16,1804.5,11.88,2021-06-24 12:00:08,11.65237,2021-06-24 11:46:34,28.182,1947.7372
175.5209,21.24,1620.1,11.88,2021-06-24 12:30:05,11.65237,2021-06-24 12:16:34,28.549,1967.7754
175.5418,21.44,1563.9,11.88,2021-06-24 13:00:11,11.65237,2021-06-24 12:46:34,28.662,1973.9452
175.5626,22.13,1353.9,11.88,2021-06-24 13:30:08,11.65237,2021-06-24 13:16:34,28.428,1961.1688
175.5834,21.78,1334.8,11.88,2021-06-24 14:00:05,11.65237,2021-06-24 14:16:34,28.361,1957.5106
175.6043,21.98,1277.2,11.89,2021-06-24 14:30:11,11.65237,2021-06-24 14:16:34,28.361,1957.5106
175.6251,22.23,1419.5,11.89,2021-06-24 15:00:08,11.65237,2021-06-24 14:16:34,28.361,1957.5106
175.7293,22.86,903.0,11.89,2021-06-24 17:30:11,11.65237,2021-06-24 18:16:34,27.987,1937.0902
175.7501,22.89,885.8,11.89,2021-06-24 18:00:08,11.65237,2021-06-24 18:16:34,27.987,1937.0902
175.7709,23.07,879.2,11.89,2021-06-24 18:30:05,11.65237,2021-06-24 18:16:34,27.987,1937.0902
175.7918,23.01,860.4,11.89,2021-06-24 19:00:11,11.65237,2021-06-24 18:46:34,27.589,1915.3594
175.8126,23.14,939.5,11.89,2021-06-24 19:30:08,11.65237,2021-06-24 19:16:34,27.434,1906.8964
175.8334,23.24,873.8,11.89,2021-06-24 20:00:05,11.65237,2021-06-24 19:46:34,27.548,1913.1208
175.8543,23.14,807.8,11.89,2021-06-24 20:30:11,11.65237,2021-06-24 20:16:34,27.567,1914.1582
175.8751,23.07,618.3,11.89,2021-06-24 21:00:08,11.65237,2021-06-24 20:46:34,27.418,1906.0228
175.8959,23.19,599.9,11.89,2021-06-24 21:30:05,11.65237,2021-06-24 21:16:34,27.695,1921.147
175.9168,22.96,469.7,11.89,2021-06-24 22:00:11,11.65237,2021-06-24 21:46:34,27.575,1914.595
175.9376,22.99,496.5,11.89,2021-06-24 22:30:08,11.65237,2021-06-24 22:16:34,27.807,1927.2622
175.9584,22.86,466.3,11.89,2021-06-24 23:00:05,11.65237,2021-06-24 22:46:34,27.942,1934.6332
175.9793,22.89,479.0,11.88,2021-06-24 23:30:11,11.65237,2021-06-24 22:46:34,27.942,1934.6332
176.1251,22.03,533.1,11.88,2021-06-25 03:00:08,11.65237,2021-06-25 03:46:34,28.53,1966.738
176.1459,21.73,545.7,11.88,2021-06-25 03:30:05,11.65237,2021-06-25 03:46:34,28.53,1966.738
176.1668,21.66,568.3,11.87,2021-06-25 04:00:11,11.65237,2021-06-25 03:46:34,28.53,1966.738
176.1876,21.83,549.1,11.87,2021-06-25 04:30:08,11.65237,2021-06-25 04:16:34,28.564,1968.5944
176.2084,21.71,543.1,11.87,2021-06-25 05:00:05,11.65237,2021-06-25 04:46:34,28.551,1967.8846
176.2293,21.53,547.6,11.87,2021-06-25 05:30:11,11.65237,2021-06-25 05:16:34,28.545,1967.557
176.2501,21.81,582.4,11.87,2021-06-25 06:00:08,11.65237,2021-06-25 05:46:34,28.516,1965.9736
176.2709,21.73,607.3,11.87,2021-06-25 06:30:05,11.65237,2021-06-25 06:16:34,28.51,1965.646
176.2918,21.34,643.2,11.87,2021-06-25 07:00:11,11.65237,2021-06-25 06:46:34,28.542,1967.3932
176.3126,21.29,742.1,11.87,2021-06-25 07:30:08,11.65237,2021-06-25 07:16:34,28.514,1965.8644
176.3334,21.02,728.7,11.86,2021-06-25 08:00:05,11.65237,2021-06-25 07:46:34,28.265,1952.269
176.3543,20.77,1198.5,11.86,2021-06-25 08:30:11,11.65237,2021-06-25 08:16:34,27.763,1924.8598
176.3751,20.97,1389.1,11.86,2021-06-25 09:00:08,11.65237,2021-06-25 08:46:34,28.343,1956.5278
176.3959,20.97,1473.8,11.86,2021-06-25 09:30:05,11.65237,2021-06-25 09:16:34,28.071,1941.6766
176.4168,21.09,1579.9,11.86,2021-06-25 10:00:11,11.65237,2021-06-25 09:46:34,27.839,1929.0094
176.4376,21.16,1806.2,11.86,2021-06-25 10:30:08,11.65237,2021-06-25 10:16:34,27.853,1929.7738
176.4584,21.06,1665.5,11.86,2021-06-25 11:00:05,11.65237,2021-06-25 10:46:34,28.135,1945.171
176.4793,21.31,1680.3,11.86,2021-06-25 11:30:11,11.65237,2021-06-25 11:16:34,27.989,1937.1994
176.5001,21.29,1599.0,11.86,2021-06-25 12:00:08,11.65237,2021-06-25 11:46:34,28.298,1954.0708
176.5209,21.34,1608.9,11.86,2021-06-25 12:30:05,11.65237,2021-06-25 12:16:34,28.339,1956.3094
176.5418,21.36,1484.1,11.86,2021-06-25 13:00:11,11.65237,2021-06-25 12:46:34,28.624,1971.8704
176.5626,21.58,1447.2,11.86,2021-06-25 13:30:08,11.65237,2021-06-25 13:16:34,28.695,1975.747
176.5834,21.66,1288.9,11.86,2021-06-25 14:00:05,11.65237,2021-06-25 13:46:34,28.776,1980.1696
176.6043,21.58,1191.8,11.86,2021-06-25 14:30:11,11.65237,2021-06-25 13:46:34,28.776,1980.1696
176.8959,22.21,524.6,11.87,2021-06-25 21:30:05,11.65237,2021-06-25 22:16:34,28.381,1958.6026
176.9168,22.06,461.7,11.86,2021-06-25 22:00:11,11.65237,2021-06-25 22:16:34,28.381,1958.6026
176.9376,21.78,442.4,11.86,2021-06-25 22:30:08,11.65237,2021-06-25 22:16:34,28.381,1958.6026
176.9584,21.88,518.8,11.86,2021-06-25 23:00:05,11.65237,2021-06-25 23:16:34,28.739,1978.1494
176.9793,21.76,571.1,11.85,2021-06-25 23:30:11,11.65237,2021-06-25 23:16:34,28.739,1978.1494
177.0001,21.71,589.0,11.86,2021-06-26 00:00:08,11.65237,2021-06-26 00:16:34,28.8,1981.48
177.0209,21.73,632.1,11.86,2021-06-26 00:30:05,11.65237,2021-06-26 00:16:34,28.8,1981.48
177.0418,21.63,667.4,11.85,2021-06-26 01:00:11,11.65237,2021-06-26 00:16:34,28.8,1981.48
