Year Day,Temperature C,CO2,Battery,Date (UTC),Depth (dbar),Sal/TA Date (UTC),Salinity,TA (Approximated)
138.6286,15.3,749.1,11.97,2022-05-18 15:05:11,11.65237,2022-05-18 15:06:18,33.05,2213.53
138.6702,15.88,770.5,11.98,2022-05-18 16:05:05,11.65237,2022-05-18 16:06:18,32.654,2191.9084000000003
138.7119,16.67,802.5,11.98,2022-05-18 17:05:08,11.65237,2022-05-18 17:06:18,32.001000000000005,2156.2546
138.7536,17.9,789.5,11.98,2022-05-18 18:05:11,11.65237,2022-05-18 18:06:18,31.082,2106.0772
138.7952,18.54,754.7,11.99,2022-05-18 19:05:05,11.65237,2022-05-18 19:06:18,30.402,2068.9492
138.8369,18.04,818.5,11.99,2022-05-18 20:05:08,11.65237,2022-05-18 20:06:18,31.009,2102.0914
138.8786,17.19,775.3,11.99,2022-05-18 21:05:11,11.65237,2022-05-18 21:06:18,31.859,2148.5014
138.9202,17.03,753.0,11.99,2022-05-18 22:05:05,11.65237,2022-05-18 22:06:18,32.056,2159.2576
138.9619,16.65,672.4,11.98,2022-05-18 23:05:08,11.65237,2022-05-18 23:06:18,32.376000000000005,2176.7296000000006
139.0036,16.3,657.0,11.98,2022-05-19 00:05:11,11.65237,2022-05-19 00:06:18,32.53,2185.138
139.0452,15.44,632.0,11.98,2022-05-19 01:05:05,11.65237,2022-05-19 01:06:18,32.878,2204.1388
139.0869,14.93,654.1,11.97,2022-05-19 02:05:08,11.65237,2022-05-19 02:06:18,33.117999999999995,2217.2428
139.1286,14.89,675.2,11.97,2022-05-19 03:05:11,11.65237,2022-05-19 03:06:18,33.148,2218.8808
139.1702,15.09,687.9,11.96,2022-05-19 04:05:05,11.65237,2022-05-19 04:06:18,33.026,2212.2196000000004
139.2119,15.44,762.6,11.97,2022-05-19 05:05:08,11.65237,2022-05-19 05:06:18,32.625,2190.325
139.2536,15.7,937.0,11.97,2022-05-19 06:05:11,11.65237,2022-05-19 06:06:18,32.278,2171.3788
139.2952,15.88,1223.9,11.97,2022-05-19 07:05:05,11.65237,2022-05-19 07:06:18,31.899,2150.6854000000003
139.3369,15.86,1596.6,11.97,2022-05-19 08:05:08,11.65237,2022-05-19 08:06:18,31.705,2140.093
139.3786,15.86,1699.2,11.97,2022-05-19 09:05:11,11.65237,2022-05-19 09:06:18,31.682,2138.8372
139.4202,15.74,1699.3,11.97,2022-05-19 10:05:05,11.65237,2022-05-19 10:06:18,31.974,2154.7804
139.4619,15.7,1461.7,11.97,2022-05-19 11:05:08,11.65237,2022-05-19 11:06:18,32.101,2161.7146
139.5036,15.23,1069.8,11.97,2022-05-19 12:05:11,11.65237,2022-05-19 12:06:18,32.966,2208.9436
139.5452,14.77,916.8,11.96,2022-05-19 13:05:05,11.65237,2022-05-19 13:06:18,33.292,2226.7432
139.5869,14.73,821.2,11.96,2022-05-19 14:05:08,11.65237,2022-05-19 14:06:18,33.318,2228.1628
139.6286,14.66,787.9,11.96,2022-05-19 15:05:11,11.65237,2022-05-19 15:06:18,33.382000000000005,2231.657200000001
139.6702,14.77,795.8,11.96,2022-05-19 16:05:05,11.65237,2022-05-19 16:06:18,33.260000000000005,2224.996
139.7119,14.89,810.5,11.96,2022-05-19 17:05:08,11.65237,2022-05-19 17:06:18,33.123999999999995,2217.5704
139.7536,15.09,911.2,11.96,2022-05-19 18:05:11,11.65237,2022-05-19 18:06:18,32.58,2187.868
139.7952,15.28,1014.9,11.96,2022-05-19 19:05:05,11.65237,2022-05-19 19:06:18,32.177,2165.8642
139.8369,15.35,1074.9,11.96,2022-05-19 20:05:08,11.65237,2022-05-19 20:06:18,31.951,2153.5246
139.8786,15.28,1084.1,11.96,2022-05-19 21:05:11,11.65237,2022-05-19 21:06:18,32.183,2166.1918
139.9202,15.21,995.2,11.96,2022-05-19 22:05:05,11.65237,2022-05-19 22:06:18,32.489000000000004,2182.8994
139.9619,14.98,955.2,11.96,2022-05-19 23:05:08,11.65237,2022-05-19 23:06:18,32.876999999999995,2204.0842
140.0036,14.84,814.6,11.96,2022-05-20 00:05:11,11.65237,2022-05-20 00:06:18,33.083,2215.3318
140.0452,14.63,786.2,11.96,2022-05-20 01:05:05,11.65237,2022-05-20 01:06:18,33.125,2217.625
140.0869,14.54,742.8,11.95,2022-05-20 02:05:08,11.65237,2022-05-20 02:06:18,33.235,2223.6310000000003
140.1286,14.43,724.2,11.95,2022-05-20 03:05:11,11.65237,2022-05-20 03:06:18,33.481,2237.0626
140.1702,14.36,738.5,11.95,2022-05-20 04:05:05,11.65237,2022-05-20 04:06:18,33.453,2235.5338
140.2119,14.45,778.2,11.95,2022-05-20 05:05:08,11.65237,2022-05-20 05:06:18,33.351,2229.9646
140.2536,14.45,947.5,11.95,2022-05-20 06:05:11,11.65237,2022-05-20 06:06:18,33.031,2212.4926
140.2952,14.41,1255.5,11.95,2022-05-20 07:05:05,11.65237,2022-05-20 07:06:18,32.689,2193.8194000000003
140.3369,14.31,1751.8,11.95,2022-05-20 08:05:08,11.65237,2022-05-20 08:06:18,32.426,2179.4596
140.3786,14.29,1851.8,11.95,2022-05-20 09:05:11,11.65237,2022-05-20 09:06:18,32.416,2178.9136
140.4202,14.29,1880.8,11.95,2022-05-20 10:05:05,11.65237,2022-05-20 10:06:18,32.567,2187.1582
140.4619,14.15,2101.8,11.95,2022-05-20 11:05:08,11.65237,2022-05-20 11:06:18,32.315,2173.399
140.5036,14.27,2029.9,11.95,2022-05-20 12:05:11,11.65237,2022-05-20 12:06:18,32.773,2198.4058000000005
140.5452,14.34,1185.8,11.95,2022-05-20 13:05:05,11.65237,2022-05-20 13:06:18,33.465,2236.1890000000003
140.5869,14.34,1025.2,11.95,2022-05-20 14:05:08,11.65237,2022-05-20 14:06:18,33.41,2233.186
140.6286,14.45,834.8,11.95,2022-05-20 15:05:11,11.65237,2022-05-20 15:06:18,33.533,2239.9018
140.6702,14.52,803.4,11.95,2022-05-20 16:05:05,11.65237,2022-05-20 16:06:18,33.52,2239.192
140.7119,14.93,814.5,11.95,2022-05-20 17:05:08,11.65237,2022-05-20 17:06:18,33.224000000000004,2223.030400000001
140.7536,15.86,854.4,11.95,2022-05-20 18:05:11,11.65237,2022-05-20 18:06:18,32.7,2194.42
140.7952,16.58,894.1,11.96,2022-05-20 19:05:05,11.65237,2022-05-20 19:06:18,32.073,2160.1858
140.8369,17.21,850.6,11.96,2022-05-20 20:05:08,11.65237,2022-05-20 20:06:18,31.693,2139.4378
140.8786,17.59,824.8,11.97,2022-05-20 21:05:11,11.65237,2022-05-20 21:06:18,31.589,2133.7594
140.9202,17.83,825.9,11.97,2022-05-20 22:05:05,11.65237,2022-05-20 22:06:18,31.1,2107.0600000000004
140.9619,16.7,891.5,11.96,2022-05-20 23:05:08,11.65237,2022-05-20 23:06:18,32.034,2158.0564
141.0036,16.23,851.2,11.96,2022-05-21 00:05:11,11.65237,2022-05-21 00:06:18,32.519,2184.5374
141.0452,15.93,799.9,11.96,2022-05-21 01:05:05,11.65237,2022-05-21 01:06:18,32.761,2197.7506000000003
141.0869,15.77,774.6,11.96,2022-05-21 02:05:08,11.65237,2022-05-21 02:06:18,32.842,2202.1732
141.1286,15.21,782.0,11.95,2022-05-21 03:05:11,11.65237,2022-05-21 03:06:18,33.025,2212.165
141.1702,14.77,742.6,11.95,2022-05-21 04:05:05,11.65237,2022-05-21 04:06:18,33.334,2229.0364
141.2119,14.77,756.5,11.94,2022-05-21 05:05:08,11.65237,2022-05-21 05:06:18,33.348,2229.8008
141.2952,15.23,883.7,11.96,2022-05-21 07:05:05,11.65237,2022-05-21 07:06:18,32.797,2199.7162
141.3369,15.49,1111.5,11.96,2022-05-21 08:05:08,11.65237,2022-05-21 08:06:18,32.379000000000005,2176.8934000000004
141.3786,15.63,1335.1,11.95,2022-05-21 09:05:11,11.65237,2022-05-21 09:06:18,32.025,2157.565
141.4202,15.56,1402.2,11.95,2022-05-21 10:05:05,11.65237,2022-05-21 10:06:18,32.125,2163.025
141.4619,15.6,1493.1,11.95,2022-05-21 11:05:08,11.65237,2022-05-21 11:06:18,31.988,2155.5448
141.5036,15.44,1534.6,11.95,2022-05-21 12:05:11,11.65237,2022-05-21 12:06:18,32.262,2170.5052
141.5452,15.3,1307.1,11.95,2022-05-21 13:05:05,11.65237,2022-05-21 13:06:18,32.444,2180.4424
141.5869,15.05,1074.5,11.94,2022-05-21 14:05:08,11.65237,2022-05-21 14:06:18,33.105000000000004,2216.5330000000004
141.6286,15.3,931.1,11.95,2022-05-21 15:05:11,11.65237,2022-05-21 15:06:18,32.93,2206.978
141.6702,15.33,851.6,11.94,2022-05-21 16:05:05,11.65237,2022-05-21 16:06:18,33.011,2211.4006
141.7119,15.26,815.5,11.94,2022-05-21 17:05:08,11.65237,2022-05-21 17:06:18,32.96,2208.616
141.7536,15.95,778.6,11.94,2022-05-21 18:05:11,11.65237,2022-05-21 18:06:18,32.730000000000004,2196.058
141.7952,16.37,774.2,11.95,2022-05-21 19:05:05,11.65237,2022-05-21 19:06:18,32.466,2181.6436000000003
141.8369,17.38,807.8,11.95,2022-05-21 20:05:08,11.65237,2022-05-21 20:06:18,32.155,2164.663
141.8786,18.66,760.5,11.96,2022-05-21 21:05:11,11.65237,2022-05-21 21:06:18,31.001,2101.6546
141.9202,19.19,761.4,11.96,2022-05-21 22:05:05,11.65237,2022-05-21 22:06:18,30.784,2089.8064
141.9619,19.33,800.0,11.96,2022-05-21 23:05:08,11.65237,2022-05-21 23:06:18,30.683,2084.2918
142.0036,17.17,790.5,11.96,2022-05-22 00:05:11,11.65237,2022-05-22 00:06:18,31.793,2144.8978
142.0452,16.58,807.8,11.95,2022-05-22 01:05:05,11.65237,2022-05-22 01:06:18,32.302,2172.6892
142.0869,16.14,809.5,11.95,2022-05-22 02:05:08,11.65237,2022-05-22 02:06:18,32.596000000000004,2188.7416000000003
142.1286,16.3,774.6,11.95,2022-05-22 03:05:11,11.65237,2022-05-22 03:06:18,32.633,2190.7618
142.1702,15.84,746.1,11.94,2022-05-22 04:05:05,11.65237,2022-05-22 04:06:18,32.742000000000004,2196.7132
142.2119,15.46,745.2,11.94,2022-05-22 05:05:08,11.65237,2022-05-22 05:06:18,32.921,2206.4866
142.2536,15.53,764.6,11.93,2022-05-22 06:05:11,11.65237,2022-05-22 06:06:18,32.944,2207.7424
142.2952,15.93,819.7,11.93,2022-05-22 07:05:05,11.65237,2022-05-22 07:06:18,32.663,2192.3998
142.3369,16.21,962.3,11.94,2022-05-22 08:05:08,11.65237,2022-05-22 08:06:18,32.236999999999995,2169.1402
142.3786,16.28,1078.2,11.94,2022-05-22 09:05:11,11.65237,2022-05-22 09:06:18,32.146,2164.1716
142.4202,16.39,1321.8,11.94,2022-05-22 10:05:05,11.65237,2022-05-22 10:06:18,32.007000000000005,2156.5822000000003
142.4619,16.42,1346.0,11.94,2022-05-22 11:05:08,11.65237,2022-05-22 11:06:18,31.751,2142.6046
142.5036,16.42,1495.2,11.94,2022-05-22 12:05:11,11.65237,2022-05-22 12:06:18,31.731,2141.5126
142.5452,16.3,1431.2,11.94,2022-05-22 13:05:05,11.65237,2022-05-22 13:06:18,32.066,2159.8036
142.5869,16.28,1222.5,11.94,2022-05-22 14:05:08,11.65237,2022-05-22 14:06:18,32.143,2164.0078000000003
142.6286,16.21,973.0,11.94,2022-05-22 15:05:11,11.65237,2022-05-22 15:06:18,32.447,2180.6062
142.6702,16.72,880.3,11.94,2022-05-22 16:05:05,11.65237,2022-05-22 16:06:18,32.114000000000004,2162.4244000000003
142.7119,16.44,767.8,11.94,2022-05-22 17:05:08,11.65237,2022-05-22 17:06:18,32.519,2184.5374
142.7536,16.46,745.2,11.94,2022-05-22 18:05:11,11.65237,2022-05-22 18:06:18,32.474000000000004,2182.0804000000003
142.7952,17.0,734.1,11.94,2022-05-22 19:05:05,11.65237,2022-05-22 19:06:18,32.261,2170.4506
142.8369,18.09,742.1,11.94,2022-05-22 20:05:08,11.65237,2022-05-22 20:06:18,31.802,2145.3892
142.8786,18.97,744.8,11.95,2022-05-22 21:05:11,11.65237,2022-05-22 21:06:18,31.368,2121.6928
142.9202,19.6,699.8,11.95,2022-05-22 22:05:05,11.65237,2022-05-22 22:06:18,30.946,2098.6516
142.9619,19.72,698.7,11.96,2022-05-22 23:05:08,11.65237,2022-05-22 23:06:18,30.906,2096.4676
143.0036,19.12,723.1,11.96,2022-05-23 00:05:11,11.65237,2022-05-23 00:06:18,31.128,2108.5888
143.0452,18.28,742.0,11.96,2022-05-23 01:05:05,11.65237,2022-05-23 01:06:18,31.465,2126.989
143.0869,17.36,811.2,11.95,2022-05-23 02:05:08,11.65237,2022-05-23 02:06:18,32.061,2159.5306
143.1286,17.76,823.0,11.94,2022-05-23 03:05:11,11.65237,2022-05-23 03:06:18,31.816,2146.1536
143.1702,17.03,787.5,11.94,2022-05-23 04:05:05,11.65237,2022-05-23 04:06:18,32.279,2171.4334000000003
143.2119,16.77,753.8,11.94,2022-05-23 05:05:08,11.65237,2022-05-23 05:06:18,32.245000000000005,2169.577
143.2536,16.3,774.0,11.93,2022-05-23 06:05:11,11.65237,2022-05-23 06:06:18,32.602000000000004,2189.0692000000004
143.2952,16.25,790.8,11.93,2022-05-23 07:05:05,11.65237,2022-05-23 07:06:18,32.56,2186.776
143.3369,16.63,839.2,11.93,2022-05-23 08:05:08,11.65237,2022-05-23 08:06:18,32.275,2171.215
143.3786,16.91,952.5,11.93,2022-05-23 09:05:11,11.65237,2022-05-23 09:06:18,31.977,2154.9442
143.4202,17.19,1177.6,11.93,2022-05-23 10:05:05,11.65237,2022-05-23 10:06:18,31.541,2131.1386
143.4619,17.38,1598.3,11.93,2022-05-23 11:05:08,11.65237,2022-05-23 11:06:18,31.0,2101.6000000000004
143.5036,17.36,1756.1,11.93,2022-05-23 12:05:11,11.65237,2022-05-23 12:06:18,31.038,2103.6748
143.5452,17.47,1782.2,11.93,2022-05-23 13:05:05,11.65237,2022-05-23 13:06:18,30.93,2097.778
143.5869,17.52,1883.1,11.93,2022-05-23 14:05:08,11.65237,2022-05-23 14:06:18,30.721,2086.3666000000003
143.6286,17.07,1614.0,11.93,2022-05-23 15:05:11,11.65237,2022-05-23 15:06:18,31.487,2128.1902
143.6702,17.07,1435.2,11.93,2022-05-23 16:05:05,11.65237,2022-05-23 16:06:18,31.517,2129.8282
143.7119,17.78,992.4,11.93,2022-05-23 17:05:08,11.65237,2022-05-23 17:06:18,31.528,2130.4288
143.7536,17.5,823.3,11.93,2022-05-23 18:05:11,11.65237,2022-05-23 18:06:18,32.001999999999995,2156.3092
143.7952,17.5,820.4,11.93,2022-05-23 19:05:05,11.65237,2022-05-23 19:06:18,31.964,2154.2344000000003
143.8369,17.59,776.1,11.93,2022-05-23 20:05:08,11.65237,2022-05-23 20:06:18,31.958,2153.9068
143.8786,18.59,778.8,11.93,2022-05-23 21:05:11,11.65237,2022-05-23 21:06:18,31.184,2111.6464
143.9202,18.73,768.9,11.94,2022-05-23 22:05:05,11.65237,2022-05-23 22:06:18,31.242,2114.8132
143.9619,19.0,712.9,11.94,2022-05-23 23:05:08,11.65237,2022-05-23 23:06:18,30.952,2098.9792
144.0036,18.9,712.3,11.94,2022-05-24 00:05:11,11.65237,2022-05-24 00:06:18,30.747,2087.7862
144.0452,18.73,771.7,11.94,2022-05-24 01:05:05,11.65237,2022-05-24 01:06:18,30.752,2088.0592
144.0869,18.49,828.3,11.94,2022-05-24 02:05:08,11.65237,2022-05-24 02:06:18,31.024,2102.9104
144.1286,17.47,1026.0,11.93,2022-05-24 03:05:11,11.65237,2022-05-24 03:06:18,31.83,2146.918
144.1702,17.47,963.3,11.93,2022-05-24 04:05:05,11.65237,2022-05-24 04:06:18,31.861,2148.6106
144.2119,17.12,890.9,11.93,2022-05-24 05:05:08,11.65237,2022-05-24 05:06:18,32.065,2159.749
144.2536,16.72,792.3,11.92,2022-05-24 06:05:11,11.65237,2022-05-24 06:06:18,32.2,2167.12
144.2952,16.49,797.6,11.92,2022-05-24 07:05:05,11.65237,2022-05-24 07:06:18,32.31,2173.126
144.3369,16.44,809.5,11.92,2022-05-24 08:05:08,11.65237,2022-05-24 08:06:18,32.303,2172.7438
144.3786,16.51,907.4,11.92,2022-05-24 09:05:11,11.65237,2022-05-24 09:06:18,32.006,2156.5276000000003
144.4202,16.46,1007.6,11.92,2022-05-24 10:05:05,11.65237,2022-05-24 10:06:18,31.766,2143.4236
144.4619,16.51,1262.7,11.92,2022-05-24 11:05:08,11.65237,2022-05-24 11:06:18,31.464,2126.9344
144.5036,16.53,1442.3,11.92,2022-05-24 12:05:11,11.65237,2022-05-24 12:06:18,31.357,2121.0922
144.5452,16.53,1617.7,11.92,2022-05-24 13:05:05,11.65237,2022-05-24 13:06:18,31.253,2115.4138000000003
144.5869,16.56,1509.2,11.92,2022-05-24 14:05:08,11.65237,2022-05-24 14:06:18,31.488,2128.2448
144.6286,16.6,1408.6,11.92,2022-05-24 15:05:11,11.65237,2022-05-24 15:06:18,31.588,2133.7048000000004
144.6702,16.6,1146.6,11.92,2022-05-24 16:05:05,11.65237,2022-05-24 16:06:18,31.868,2148.9928
144.7119,16.65,1080.5,11.92,2022-05-24 17:05:08,11.65237,2022-05-24 17:06:18,32.083,2160.7318
144.7536,17.19,863.7,11.92,2022-05-24 18:05:11,11.65237,2022-05-24 18:06:18,31.873,2149.2658
144.8369,16.81,761.4,11.94,2022-05-24 20:05:08,11.65237,2022-05-24 20:06:18,32.117000000000004,2162.5882
144.8786,16.96,724.7,11.93,2022-05-24 21:05:11,11.65237,2022-05-24 21:06:18,32.031,2157.8926
144.9202,17.69,712.0,11.93,2022-05-24 22:05:05,11.65237,2022-05-24 22:06:18,31.585,2133.541
144.9619,18.18,699.7,11.93,2022-05-24 23:05:08,11.65237,2022-05-24 23:06:18,31.207,2112.9022
145.0036,18.23,668.1,11.93,2022-05-25 00:05:11,11.65237,2022-05-25 00:06:18,30.884,2095.2664
145.0452,18.09,688.5,11.93,2022-05-25 01:05:05,11.65237,2022-05-25 01:06:18,30.889,2095.5394
145.0869,17.95,753.1,11.93,2022-05-25 02:05:08,11.65237,2022-05-25 02:06:18,30.81,2091.226
145.1286,17.88,813.7,11.92,2022-05-25 03:05:11,11.65237,2022-05-25 03:06:18,30.969,2099.9074
145.1702,17.33,921.3,11.92,2022-05-25 04:05:05,11.65237,2022-05-25 04:06:18,31.51,2129.446
145.2119,17.03,917.0,11.92,2022-05-25 05:05:08,11.65237,2022-05-25 05:06:18,31.78,2144.188
145.2536,16.53,900.2,11.92,2022-05-25 06:05:11,11.65237,2022-05-25 06:06:18,32.081,2160.6226
145.2952,16.09,811.4,11.91,2022-05-25 07:05:05,11.65237,2022-05-25 07:06:18,32.105000000000004,2161.933
145.3369,15.88,845.1,11.91,2022-05-25 08:05:08,11.65237,2022-05-25 08:06:18,32.258,2170.2868
145.3786,15.77,890.0,11.9,2022-05-25 09:05:11,11.65237,2022-05-25 09:06:18,32.307,2172.9622
145.4202,15.86,858.9,11.9,2022-05-25 10:05:05,11.65237,2022-05-25 10:06:18,32.239000000000004,2169.2494000000006
145.4619,15.77,1093.1,11.9,2022-05-25 11:05:08,11.65237,2022-05-25 11:06:18,31.741,2142.0586000000003
145.5036,15.86,1262.7,11.9,2022-05-25 12:05:11,11.65237,2022-05-25 12:06:18,31.423,2124.6958
145.5452,16.04,1335.7,11.9,2022-05-25 13:05:05,11.65237,2022-05-25 13:06:18,31.311,2118.5806
145.5869,16.14,1393.7,11.9,2022-05-25 14:05:08,11.65237,2022-05-25 14:06:18,31.214,2113.2844
145.6286,16.16,1174.6,11.91,2022-05-25 15:05:11,11.65237,2022-05-25 15:06:18,31.556,2131.9576
145.6702,16.23,1134.0,11.9,2022-05-25 16:05:05,11.65237,2022-05-25 16:06:18,31.786,2144.5156
145.7119,16.39,975.8,11.9,2022-05-25 17:05:08,11.65237,2022-05-25 17:06:18,31.941,2152.9786
145.7536,16.79,833.6,11.91,2022-05-25 18:05:11,11.65237,2022-05-25 18:06:18,31.918,2151.7228
145.7952,17.38,798.9,11.91,2022-05-25 19:05:05,11.65237,2022-05-25 19:06:18,31.653,2137.2538
145.8369,17.31,762.8,11.91,2022-05-25 20:05:08,11.65237,2022-05-25 20:06:18,31.778,2144.0788
145.8786,17.17,746.0,11.91,2022-05-25 21:05:11,11.65237,2022-05-25 21:06:18,31.828,2146.8088
145.9202,17.07,708.1,11.91,2022-05-25 22:05:05,11.65237,2022-05-25 22:06:18,31.876,2149.4296000000004
145.9619,17.59,706.6,11.91,2022-05-25 23:05:08,11.65237,2022-05-25 23:06:18,31.578,2133.1588
146.0036,18.16,713.9,11.91,2022-05-26 00:05:11,11.65237,2022-05-26 00:06:18,31.125,2108.425
146.0452,18.59,745.1,11.91,2022-05-26 01:05:05,11.65237,2022-05-26 01:06:18,30.572,2078.2312
146.0869,18.4,818.5,11.91,2022-05-26 02:05:08,11.65237,2022-05-26 02:06:18,30.566000000000003,2077.9036
146.1286,18.33,878.0,11.92,2022-05-26 03:05:11,11.65237,2022-05-26 03:06:18,30.613,2080.4698
146.1702,18.09,979.8,11.91,2022-05-26 04:05:05,11.65237,2022-05-26 04:06:18,30.746,2087.7316
146.2119,17.66,956.6,11.91,2022-05-26 05:05:08,11.65237,2022-05-26 05:06:18,31.367,2121.6382000000003
146.2536,17.17,949.6,11.91,2022-05-26 06:05:11,11.65237,2022-05-26 06:06:18,31.692,2139.3832
146.2952,16.72,895.8,11.91,2022-05-26 07:05:05,11.65237,2022-05-26 07:06:18,31.918,2151.7228
146.3369,16.18,845.8,11.9,2022-05-26 08:05:08,11.65237,2022-05-26 08:06:18,31.986,2155.4356
146.3786,15.88,863.1,11.89,2022-05-26 09:05:11,11.65237,2022-05-26 09:06:18,32.241,2169.3586
146.4202,15.86,895.9,11.89,2022-05-26 10:05:05,11.65237,2022-05-26 10:06:18,32.253,2170.0138
146.4619,15.93,909.1,11.89,2022-05-26 11:05:08,11.65237,2022-05-26 11:06:18,32.046,2158.7116
146.5036,16.04,1091.0,11.89,2022-05-26 12:05:11,11.65237,2022-05-26 12:06:18,31.739,2141.9494000000004
146.5452,16.16,1280.7,11.89,2022-05-26 13:05:05,11.65237,2022-05-26 13:06:18,31.372,2121.9112
146.5869,16.49,1355.7,11.89,2022-05-26 14:05:08,11.65237,2022-05-26 14:06:18,31.183,2111.5918
146.6286,16.58,1427.6,11.89,2022-05-26 15:05:11,11.65237,2022-05-26 15:06:18,30.992,2101.1632
146.6702,16.63,1386.4,11.9,2022-05-26 16:05:05,11.65237,2022-05-26 16:06:18,31.197,2112.3562
146.7119,16.58,1141.8,11.9,2022-05-26 17:05:08,11.65237,2022-05-26 17:06:18,31.705,2140.093
146.7536,16.91,900.6,11.9,2022-05-26 18:05:11,11.65237,2022-05-26 18:06:18,31.854,2148.2284
146.7952,17.26,809.0,11.9,2022-05-26 19:05:05,11.65237,2022-05-26 19:06:18,31.753,2142.7138
146.8369,17.57,751.4,11.9,2022-05-26 20:05:08,11.65237,2022-05-26 20:06:18,31.58,2133.268
146.8786,17.5,780.2,11.9,2022-05-26 21:05:11,11.65237,2022-05-26 21:06:18,31.683,2138.8918000000003
146.9202,17.26,724.7,11.9,2022-05-26 22:05:05,11.65237,2022-05-26 22:06:18,31.723,2141.0758
146.9619,17.33,703.2,11.9,2022-05-26 23:05:08,11.65237,2022-05-26 23:06:18,31.708,2140.2568
147.0036,17.57,707.2,11.9,2022-05-27 00:05:11,11.65237,2022-05-27 00:06:18,31.56,2132.176
147.0452,17.99,726.2,11.9,2022-05-27 01:05:05,11.65237,2022-05-27 01:06:18,31.195,2112.2470000000003
147.0869,18.33,814.3,11.9,2022-05-27 02:05:08,11.65237,2022-05-27 02:06:18,30.677,2083.9642000000003
147.1286,18.26,892.8,11.91,2022-05-27 03:05:11,11.65237,2022-05-27 03:06:18,30.573,2078.2858
147.1702,18.23,1018.2,11.9,2022-05-27 04:05:05,11.65237,2022-05-27 04:06:18,30.44,2071.0240000000003
147.2119,17.99,1001.7,11.9,2022-05-27 05:05:08,11.65237,2022-05-27 05:06:18,30.856,2093.7376000000004
147.2536,17.57,951.1,11.9,2022-05-27 06:05:11,11.65237,2022-05-27 06:06:18,31.275,2116.615
147.2952,17.31,966.5,11.9,2022-05-27 07:05:05,11.65237,2022-05-27 07:06:18,31.613,2135.0698
147.3369,16.79,895.6,11.89,2022-05-27 08:05:08,11.65237,2022-05-27 08:06:18,31.752,2142.6592
147.3786,16.58,932.9,11.89,2022-05-27 09:05:11,11.65237,2022-05-27 09:06:18,31.881,2149.7026
147.4202,16.46,960.4,11.89,2022-05-27 10:05:05,11.65237,2022-05-27 10:06:18,31.929,2152.3234
147.4619,16.37,901.1,11.89,2022-05-27 11:05:08,11.65237,2022-05-27 11:06:18,32.004000000000005,2156.4184000000005
147.5036,16.67,944.1,11.89,2022-05-27 12:05:11,11.65237,2022-05-27 12:06:18,31.797,2145.1162000000004
147.5452,16.96,1059.7,11.89,2022-05-27 13:05:05,11.65237,2022-05-27 13:06:18,31.567,2132.5582
