Year Day,Temperature C,SalinityConst,pHConstSal,Battery Voltage,DateStr,TimeStr,Date (UTC),Depth (dbar),Sal/TA Date (UTC),Salinity,TA (Approximated)
191.7917,24.4,35.0,7.9216,11.58,2020-07-09,19:00:00,2020-07-10 19:00:02,11.65237,7/10/2020 19:00,29.8,2036.08
191.8333,24.74,35.0,7.9336,11.66,2020-07-09,19:59:59,2020-07-10 19:59:57,11.65237,7/10/2020 20:00,29.8,2036.08
191.875,24.74,35.0,7.9452,11.7,2020-07-09,20:59:59,2020-07-10 21:00:00,11.65237,7/10/2020 21:00,29.8,2036.08
191.9167,24.87,35.0,7.9387,11.72,2020-07-09,21:59:59,2020-07-10 22:00:02,11.65237,7/10/2020 22:00,29.8,2036.08
191.9583,24.92,35.0,7.9414,11.73,2020-07-09,22:59:59,2020-07-10 22:59:57,11.65237,7/10/2020 23:00,29.7,2030.62
192.0,24.95,35.0,7.8858,11.74,2020-07-09,23:59:59,2020-07-11 00:00:00,11.65237,7/11/2020 0:00,29.8,2036.08
192.0417,25.26,35.0,7.7628,11.74,2020-07-10,00:59:59,2020-07-11 01:00:02,11.65237,7/11/2020 1:00,30.0,2047.0
192.1667,23.91,35.0,7.8611,11.74,2020-07-10,03:59:59,2020-07-11 04:00:02,11.65237,7/11/2020 4:00,28.9,1986.94
192.2083,23.45,35.0,7.86,11.74,2020-07-10,04:59:59,2020-07-11 04:59:57,11.65237,7/11/2020 5:00,28.9,1986.94
192.25,23.5,35.0,7.8395,11.73,2020-07-10,05:59:59,2020-07-11 06:00:00,11.65237,7/11/2020 6:00,29.0,1992.4
192.2917,23.75,35.0,7.8384,11.73,2020-07-10,06:59:59,2020-07-11 07:00:02,11.65237,7/11/2020 7:00,29.2,2003.32
192.3333,23.86,35.0,7.8161,11.73,2020-07-10,07:59:59,2020-07-11 07:59:57,11.65237,7/11/2020 8:00,29.5,2019.7
192.375,23.68,35.0,7.8445,11.73,2020-07-10,08:59:59,2020-07-11 09:00:00,11.65237,7/11/2020 9:00,30.0,2047.0
192.4167,23.6,35.0,7.8278,11.73,2020-07-10,09:59:59,2020-07-11 10:00:02,11.65237,7/11/2020 10:00,30.0,2047.0
192.4583,23.7,35.0,7.7998,11.73,2020-07-10,10:59:59,2020-07-11 10:59:57,11.65237,7/11/2020 11:00,30.1,2052.46
192.5,23.75,35.0,7.7393,11.73,2020-07-10,11:59:59,2020-07-11 12:00:00,11.65237,7/11/2020 12:00,30.1,2052.46
192.5417,23.83,35.0,7.6098,11.73,2020-07-10,12:59:59,2020-07-11 13:00:02,11.65237,7/11/2020 13:00,30.1,2052.46
192.6667,24.27,35.0,7.6692,11.73,2020-07-10,15:59:59,2020-07-11 16:00:02,11.65237,7/11/2020 16:00,29.9,2041.54
192.7083,24.3,35.0,7.9146,11.73,2020-07-10,16:59:59,2020-07-11 16:59:57,11.65237,7/11/2020 17:00,29.8,2036.08
192.75,24.45,35.0,7.9596,11.73,2020-07-10,17:59:59,2020-07-11 18:00:00,11.65237,7/11/2020 18:00,30.0,2047.0
192.7917,24.48,35.0,7.964,11.72,2020-07-10,18:59:59,2020-07-11 19:00:02,11.65237,7/11/2020 19:00,30.0,2047.0
192.8333,24.58,35.0,7.9583,11.72,2020-07-10,19:59:59,2020-07-11 19:59:57,11.65237,7/11/2020 20:00,29.9,2041.54
192.875,24.48,35.0,7.9435,11.72,2020-07-10,20:59:59,2020-07-11 21:00:00,11.65237,7/11/2020 21:00,29.9,2041.54
192.9167,24.35,35.0,7.9176,11.72,2020-07-10,21:59:59,2020-07-11 22:00:02,11.65237,7/11/2020 22:00,29.9,2041.54
192.9583,24.37,35.0,8.0126,11.72,2020-07-10,22:59:59,2020-07-11 22:59:57,11.65237,7/11/2020 23:00,30.0,2047.0
193.0,24.48,35.0,7.9232,11.71,2020-07-10,23:59:59,2020-07-12 00:00:00,11.65237,7/12/2020 0:00,30.0,2047.0
193.0417,24.48,35.0,7.8802,11.71,2020-07-11,00:59:59,2020-07-12 01:00:02,11.65237,7/12/2020 1:00,30.0,2047.0
193.0833,24.53,35.0,7.7774,11.7,2020-07-11,01:59:59,2020-07-12 01:59:57,11.65237,7/12/2020 2:00,30.0,2047.0
193.125,24.63,35.0,7.5694,11.7,2020-07-11,02:59:59,2020-07-12 03:00:00,11.65237,7/12/2020 3:00,30.0,2047.0
193.1667,24.61,35.0,7.5178,11.7,2020-07-11,03:59:59,2020-07-12 04:00:02,11.65237,7/12/2020 4:00,30.0,2047.0
193.2083,23.5,35.0,7.8196,11.69,2020-07-11,04:59:59,2020-07-12 04:59:57,11.65237,7/12/2020 5:00,29.9,2041.54
193.25,23.4,35.0,7.8516,11.69,2020-07-11,05:59:59,2020-07-12 06:00:00,11.65237,7/12/2020 6:00,29.8,2036.08
193.2917,23.4,35.0,7.8832,11.68,2020-07-11,06:59:59,2020-07-12 07:00:02,11.65237,7/12/2020 7:00,29.5,2019.7
193.3333,23.34,35.0,7.8455,11.68,2020-07-11,07:59:59,2020-07-12 07:59:57,11.65237,7/12/2020 8:00,29.5,2019.7
193.375,23.37,35.0,7.834,11.67,2020-07-11,08:59:59,2020-07-12 09:00:00,11.65237,7/12/2020 9:00,29.2,2003.32
193.4167,23.27,35.0,7.8562,11.67,2020-07-11,09:59:59,2020-07-12 10:00:02,11.65237,7/12/2020 10:00,29.3,2008.78
193.4583,23.22,35.0,7.8141,11.67,2020-07-11,10:59:59,2020-07-12 10:59:57,11.65237,7/12/2020 11:00,29.2,2003.32
193.5,23.29,35.0,7.8046,11.67,2020-07-11,11:59:59,2020-07-12 12:00:00,11.65237,7/12/2020 12:00,29.4,2014.24
193.5417,23.34,35.0,7.7485,11.67,2020-07-11,12:59:59,2020-07-12 13:00:02,11.65237,7/12/2020 13:00,29.2,2003.32
193.5833,23.55,35.0,7.6055,11.66,2020-07-11,13:59:59,2020-07-12 13:59:57,11.65237,7/12/2020 14:00,29.2,2003.32
193.7083,24.19,35.0,7.8162,11.67,2020-07-11,16:59:59,2020-07-12 16:59:57,11.65237,7/12/2020 17:00,29.5,2019.7
193.75,24.71,35.0,7.8728,11.67,2020-07-11,17:59:59,2020-07-12 18:00:00,11.65237,7/12/2020 18:00,29.6,2025.16
193.7917,24.84,35.0,7.9287,11.66,2020-07-11,18:59:59,2020-07-12 19:00:02,11.65237,7/12/2020 19:00,29.8,2036.08
193.8333,24.84,35.0,7.9147,11.66,2020-07-11,19:59:59,2020-07-12 19:59:57,11.65237,7/12/2020 20:00,29.8,2036.08
193.875,24.89,35.0,7.9105,11.66,2020-07-11,20:59:59,2020-07-12 21:00:00,11.65237,7/12/2020 21:00,29.7,2030.62
193.9167,24.92,35.0,7.9149,11.66,2020-07-11,21:59:59,2020-07-12 22:00:02,11.65237,7/12/2020 22:00,29.6,2025.16
193.9583,25.05,35.0,7.9247,11.66,2020-07-11,22:59:59,2020-07-12 22:59:57,11.65237,7/12/2020 23:00,29.3,2008.78
194.0,25.0,35.0,7.9142,11.66,2020-07-11,23:59:59,2020-07-13 00:00:00,11.65237,7/13/2020 0:00,28.9,1986.94
194.0417,24.92,35.0,7.8857,11.65,2020-07-12,00:59:59,2020-07-13 01:00:02,11.65237,7/13/2020 1:00,29.0,1992.4
194.0833,25.0,35.0,7.8208,11.65,2020-07-12,01:59:59,2020-07-13 01:59:57,11.65237,7/13/2020 2:00,29.2,2003.32
194.125,25.18,35.0,7.6563,11.65,2020-07-12,02:59:59,2020-07-13 03:00:00,11.65237,7/13/2020 3:00,29.6,2025.16
194.25,24.74,35.0,7.8139,11.64,2020-07-12,05:59:59,2020-07-13 06:00:00,11.65237,7/13/2020 6:00,30.1,2052.46
194.2917,24.66,35.0,7.8411,11.63,2020-07-12,06:59:59,2020-07-13 07:00:02,11.65237,7/13/2020 7:00,30.2,2057.92
194.3333,24.68,35.0,7.8722,11.63,2020-07-12,07:59:59,2020-07-13 07:59:57,11.65237,7/13/2020 8:00,30.2,2057.92
194.375,24.61,35.0,7.8405,11.63,2020-07-12,08:59:59,2020-07-13 09:00:00,11.65237,7/13/2020 9:00,30.3,2063.38
194.4167,24.55,35.0,7.8241,11.62,2020-07-12,09:59:59,2020-07-13 10:00:02,11.65237,7/13/2020 10:00,30.4,2068.84
194.4583,24.63,35.0,7.818,11.62,2020-07-12,10:59:59,2020-07-13 10:59:57,11.65237,7/13/2020 11:00,30.4,2068.84
194.5,24.66,35.0,7.8141,11.62,2020-07-12,11:59:59,2020-07-13 12:00:00,11.65237,7/13/2020 12:00,30.3,2063.38
194.5417,24.66,35.0,7.8164,11.62,2020-07-12,12:59:59,2020-07-13 13:00:02,11.65237,7/13/2020 13:00,30.2,2057.92
194.5833,24.89,35.0,7.765,11.62,2020-07-12,13:59:59,2020-07-13 13:59:57,11.65237,7/13/2020 14:00,30.1,2052.46
194.625,25.29,35.0,7.6301,11.62,2020-07-12,14:59:59,2020-07-13 15:00:00,11.65237,7/13/2020 15:00,30.0,2047.0
194.75,26.19,35.0,7.8617,11.62,2020-07-12,17:59:59,2020-07-13 18:00:00,11.65237,7/13/2020 18:00,29.9,2041.54
194.7917,26.51,35.0,7.9141,11.62,2020-07-12,18:59:59,2020-07-13 19:00:02,11.65237,7/13/2020 19:00,29.9,2041.54
194.8333,26.59,35.0,7.9122,11.62,2020-07-12,19:59:59,2020-07-13 19:59:57,11.65237,7/13/2020 20:00,29.9,2041.54
194.875,26.62,35.0,7.9045,11.62,2020-07-12,20:59:59,2020-07-13 21:00:00,11.65237,7/13/2020 21:00,29.9,2041.54
194.9167,26.62,35.0,7.9079,11.61,2020-07-12,21:59:59,2020-07-13 22:00:02,11.65237,7/13/2020 22:00,29.8,2036.08
194.9583,26.59,35.0,7.8951,11.61,2020-07-12,22:59:59,2020-07-13 22:59:57,11.65237,7/13/2020 23:00,29.8,2036.08
195.0,26.53,35.0,7.8869,11.61,2020-07-12,23:59:59,2020-07-14 00:00:00,11.65237,7/14/2020 0:00,29.8,2036.08
195.0417,26.43,35.0,7.8852,11.61,2020-07-13,00:59:59,2020-07-14 01:00:02,11.65237,7/14/2020 1:00,29.9,2041.54
195.0833,26.37,35.0,7.8506,11.61,2020-07-13,01:59:59,2020-07-14 01:59:57,11.65237,7/14/2020 2:00,29.9,2041.54
195.125,26.32,35.0,7.7727,11.6,2020-07-13,02:59:59,2020-07-14 03:00:00,11.65237,7/14/2020 3:00,30.0,2047.0
195.1667,26.19,35.0,7.5746,11.6,2020-07-13,03:59:59,2020-07-14 04:00:02,11.65237,7/14/2020 4:00,29.9,2041.54
195.2917,25.36,35.0,7.8273,11.59,2020-07-13,06:59:59,2020-07-14 07:00:02,11.65237,7/14/2020 7:00,29.9,2041.54
195.3333,25.31,35.0,7.8842,11.58,2020-07-13,07:59:59,2020-07-14 07:59:57,11.65237,7/14/2020 8:00,29.8,2036.08
195.375,25.31,35.0,7.9133,11.58,2020-07-13,08:59:59,2020-07-14 09:00:00,11.65237,7/14/2020 9:00,29.5,2019.7
195.4167,25.23,35.0,7.9915,11.57,2020-07-13,09:59:59,2020-07-14 10:00:02,11.65237,7/14/2020 10:00,29.5,2019.7
195.4583,25.26,35.0,7.9745,11.57,2020-07-13,10:59:59,2020-07-14 10:59:57,11.65237,7/14/2020 11:00,29.5,2019.7
195.5,25.29,35.0,7.9553,11.57,2020-07-13,11:59:59,2020-07-14 12:00:00,11.65237,7/14/2020 12:00,29.7,2030.62
195.5417,25.36,35.0,7.9604,11.56,2020-07-13,12:59:59,2020-07-14 13:00:02,11.65237,7/14/2020 13:00,29.8,2036.08
195.5833,25.5,35.0,7.9392,11.57,2020-07-13,13:59:59,2020-07-14 13:59:57,11.65237,7/14/2020 14:00,29.9,2041.54
195.625,25.63,35.0,7.8647,11.56,2020-07-13,14:59:59,2020-07-14 15:00:00,11.65237,7/14/2020 15:00,29.9,2041.54
195.6667,25.89,35.0,7.6538,11.56,2020-07-13,15:59:59,2020-07-14 16:00:02,11.65237,7/14/2020 16:00,30.0,2047.0
195.75,26.11,35.0,7.7375,11.56,2020-07-13,17:59:59,2020-07-14 18:00:00,11.65237,7/14/2020 18:00,30.3,2063.38
195.7917,26.03,35.0,7.9508,11.56,2020-07-13,18:59:59,2020-07-14 19:00:02,11.65237,7/14/2020 19:00,30.2,2057.92
195.8333,25.92,35.0,7.9441,11.56,2020-07-13,19:59:59,2020-07-14 19:59:57,11.65237,7/14/2020 20:00,30.2,2057.92
195.875,25.81,35.0,7.9279,11.56,2020-07-13,20:59:59,2020-07-14 21:00:00,11.65237,7/14/2020 21:00,30.2,2057.92
195.9167,25.73,35.0,7.9274,11.55,2020-07-13,21:59:59,2020-07-14 22:00:02,11.65237,7/14/2020 22:00,30.2,2057.92
195.9583,25.63,35.0,7.9128,11.55,2020-07-13,22:59:59,2020-07-14 22:59:57,11.65237,7/14/2020 23:00,30.2,2057.92
196.0,25.58,35.0,7.9036,11.55,2020-07-13,23:59:59,2020-07-15 00:00:00,11.65237,7/15/2020 0:00,30.1,2052.46
196.0417,25.52,35.0,7.8931,11.54,2020-07-14,00:59:59,2020-07-15 01:00:02,11.65237,7/15/2020 1:00,30.0,2047.0
196.0833,25.47,35.0,7.8838,11.54,2020-07-14,01:59:59,2020-07-15 01:59:57,11.65237,7/15/2020 2:00,30.1,2052.46
196.125,25.5,35.0,7.8449,11.54,2020-07-14,02:59:59,2020-07-15 03:00:00,11.65237,7/15/2020 3:00,30.2,2057.92
196.1667,25.55,35.0,7.7387,11.54,2020-07-14,03:59:59,2020-07-15 04:00:02,11.65237,7/15/2020 4:00,29.9,2041.54
196.2083,25.63,35.0,7.5121,11.54,2020-07-14,04:59:59,2020-07-15 04:59:57,11.65237,7/15/2020 5:00,29.6,2025.16
196.2917,25.31,35.0,7.6217,11.53,2020-07-14,06:59:59,2020-07-15 07:00:02,11.65237,7/15/2020 7:00,29.5,2019.7
196.3333,25.08,35.0,7.8071,11.52,2020-07-14,07:59:59,2020-07-15 07:59:57,11.65237,7/15/2020 8:00,29.6,2025.16
196.375,25.08,35.0,7.8336,11.52,2020-07-14,08:59:59,2020-07-15 09:00:00,11.65237,7/15/2020 9:00,29.7,2030.62
196.4167,25.1,35.0,7.8346,11.52,2020-07-14,09:59:59,2020-07-15 10:00:02,11.65237,7/15/2020 10:00,29.8,2036.08
196.4583,25.13,35.0,7.8166,11.51,2020-07-14,10:59:59,2020-07-15 10:59:57,11.65237,7/15/2020 11:00,29.9,2041.54
196.5,25.02,35.0,7.7994,11.51,2020-07-14,11:59:59,2020-07-15 12:00:00,11.65237,7/15/2020 12:00,29.9,2041.54
196.5417,24.5,35.0,7.7843,11.51,2020-07-14,12:59:59,2020-07-15 13:00:02,11.65237,7/15/2020 13:00,29.6,2025.16
196.5833,25.21,35.0,7.8244,11.51,2020-07-14,13:59:59,2020-07-15 13:59:57,11.65237,7/15/2020 14:00,29.5,2019.7
196.625,25.52,35.0,7.9453,11.51,2020-07-14,14:59:59,2020-07-15 15:00:00,11.65237,7/15/2020 15:00,29.5,2019.7
196.7917,24.42,35.0,8.0405,11.51,2020-07-14,18:59:59,2020-07-15 19:00:02,11.65237,7/15/2020 19:00,29.2,2003.32
196.9583,24.53,35.0,7.9845,11.48,2020-07-14,22:59:59,2020-07-15 22:59:57,11.65237,7/15/2020 23:00,29.0,1992.4
197.0,24.4,35.0,7.954,11.48,2020-07-14,23:59:59,2020-07-16 00:00:00,11.65237,7/16/2020 0:00,29.1,1997.86
197.0417,24.35,35.0,7.9413,11.48,2020-07-15,00:59:59,2020-07-16 01:00:02,11.65237,7/16/2020 1:00,29.2,2003.32
197.0833,24.27,35.0,7.9032,11.48,2020-07-15,01:59:59,2020-07-16 01:59:57,11.65237,7/16/2020 2:00,29.3,2008.78
197.125,24.22,35.0,7.9164,11.47,2020-07-15,02:59:59,2020-07-16 03:00:00,11.65237,7/16/2020 3:00,29.4,2014.24
197.375,23.29,35.0,7.8814,11.45,2020-07-15,08:59:59,2020-07-16 09:00:00,11.65237,7/16/2020 9:00,29.7,2030.62
197.4167,23.14,35.0,7.8097,11.45,2020-07-15,09:59:59,2020-07-16 10:00:02,11.65237,7/16/2020 10:00,29.8,2036.08
197.4583,23.07,35.0,7.7856,11.44,2020-07-15,10:59:59,2020-07-16 10:59:57,11.65237,7/16/2020 11:00,30.1,2052.46
197.5,23.01,35.0,7.7825,11.44,2020-07-15,11:59:59,2020-07-16 12:00:00,11.65237,7/16/2020 12:00,30.1,2052.46
197.5417,22.99,35.0,7.8105,11.44,2020-07-15,12:59:59,2020-07-16 13:00:02,11.65237,7/16/2020 13:00,30.1,2052.46
197.5833,22.99,35.0,7.8091,11.43,2020-07-15,13:59:59,2020-07-16 13:59:57,11.65237,7/16/2020 14:00,30.2,2057.92
197.625,22.96,35.0,7.7979,11.43,2020-07-15,14:59:59,2020-07-16 15:00:00,11.65237,7/16/2020 15:00,30.2,2057.92
197.6667,22.99,35.0,7.7826,11.43,2020-07-15,15:59:59,2020-07-16 16:00:02,11.65237,7/16/2020 16:00,30.2,2057.92
197.7083,23.14,35.0,7.69,11.43,2020-07-15,16:59:59,2020-07-16 16:59:57,11.65237,7/16/2020 17:00,30.1,2052.46
197.7917,23.24,35.0,7.7644,11.43,2020-07-15,18:59:59,2020-07-16 19:00:02,11.65237,7/16/2020 19:00,29.8,2036.08
197.8333,22.94,35.0,7.9125,11.42,2020-07-15,19:59:59,2020-07-16 19:59:57,11.65237,7/16/2020 20:00,29.7,2030.62
197.875,22.94,35.0,7.9366,11.42,2020-07-15,20:59:59,2020-07-16 21:00:00,11.65237,7/16/2020 21:00,29.7,2030.62
197.9167,23.01,35.0,7.993,11.41,2020-07-15,21:59:59,2020-07-16 22:00:02,11.65237,7/16/2020 22:00,29.7,2030.62
197.9583,22.91,35.0,8.0043,11.41,2020-07-15,22:59:59,2020-07-16 22:59:57,11.65237,7/16/2020 23:00,29.6,2025.16
198.0,22.84,35.0,7.9827,11.41,2020-07-15,23:59:59,2020-07-17 00:00:00,11.65237,7/17/2020 0:00,29.5,2019.7
198.0417,22.79,35.0,7.9641,11.4,2020-07-16,00:59:59,2020-07-17 01:00:02,11.65237,7/17/2020 1:00,29.5,2019.7
198.0833,22.81,35.0,7.9622,11.4,2020-07-16,01:59:59,2020-07-17 01:59:57,11.65237,7/17/2020 2:00,29.4,2014.24
198.125,22.71,35.0,7.945,11.4,2020-07-16,02:59:59,2020-07-17 03:00:00,11.65237,7/17/2020 3:00,29.4,2014.24
198.1667,22.56,35.0,7.9375,11.4,2020-07-16,03:59:59,2020-07-17 04:00:02,11.65237,7/17/2020 4:00,29.5,2019.7
198.2083,22.41,35.0,7.8789,11.4,2020-07-16,04:59:59,2020-07-17 04:59:57,11.65237,7/17/2020 5:00,29.6,2025.16
198.25,22.26,35.0,7.7227,11.39,2020-07-16,05:59:59,2020-07-17 06:00:00,11.65237,7/17/2020 6:00,29.6,2025.16
198.375,22.06,35.0,7.8679,11.38,2020-07-16,08:59:59,2020-07-17 09:00:00,11.65237,7/17/2020 9:00,29.5,2019.7
198.4167,21.91,35.0,7.8801,11.37,2020-07-16,09:59:59,2020-07-17 10:00:02,11.65237,7/17/2020 10:00,29.4,2014.24
198.4583,21.88,35.0,7.8825,11.37,2020-07-16,10:59:59,2020-07-17 10:59:57,11.65237,7/17/2020 11:00,29.5,2019.7
198.5,21.88,35.0,7.8757,11.37,2020-07-16,11:59:59,2020-07-17 12:00:00,11.65237,7/17/2020 12:00,29.5,2019.7
198.5417,21.96,35.0,7.8885,11.37,2020-07-16,12:59:59,2020-07-17 13:00:02,11.65237,7/17/2020 13:00,29.5,2019.7
198.5833,22.11,35.0,7.9146,11.37,2020-07-16,13:59:59,2020-07-17 13:59:57,11.65237,7/17/2020 14:00,29.6,2025.16
198.625,22.31,35.0,7.914,11.37,2020-07-16,14:59:59,2020-07-17 15:00:00,11.65237,7/17/2020 15:00,29.7,2030.62
198.6667,22.53,35.0,7.894,11.37,2020-07-16,15:59:59,2020-07-17 16:00:02,11.65237,7/17/2020 16:00,29.8,2036.08
198.7083,22.76,35.0,7.875,11.37,2020-07-16,16:59:59,2020-07-17 16:59:57,11.65237,7/17/2020 17:00,29.6,2025.16
198.75,23.14,35.0,7.8049,11.37,2020-07-16,17:59:59,2020-07-17 18:00:00,11.65237,7/17/2020 18:00,29.7,2030.62
198.7917,23.55,35.0,7.6435,11.37,2020-07-16,18:59:59,2020-07-17 19:00:02,11.65237,7/17/2020 19:00,29.8,2036.08
198.8333,23.6,35.0,7.9788,11.37,2020-07-16,19:59:59,2020-07-17 19:59:57,11.65237,7/17/2020 20:00,29.8,2036.08
198.875,23.83,35.0,8.0822,11.37,2020-07-16,20:59:59,2020-07-17 21:00:00,11.65237,7/17/2020 21:00,29.8,2036.08
198.9167,23.86,35.0,8.1182,11.38,2020-07-16,21:59:59,2020-07-17 22:00:02,11.65237,7/17/2020 22:00,29.8,2036.08
198.9583,23.73,35.0,8.0902,11.37,2020-07-16,22:59:59,2020-07-17 22:59:57,11.65237,7/17/2020 23:00,29.9,2041.54
199.0,23.57,35.0,8.0537,11.37,2020-07-16,23:59:59,2020-07-18 00:00:00,11.65237,7/18/2020 0:00,30.0,2047.0
199.0417,23.27,35.0,7.9958,11.37,2020-07-17,00:59:59,2020-07-18 01:00:02,11.65237,7/18/2020 1:00,29.9,2041.54
199.0833,23.09,35.0,7.9684,11.36,2020-07-17,01:59:59,2020-07-18 01:59:57,11.65237,7/18/2020 2:00,29.9,2041.54
199.125,22.96,35.0,7.9537,11.36,2020-07-17,02:59:59,2020-07-18 03:00:00,11.65237,7/18/2020 3:00,30.0,2047.0
199.1667,22.89,35.0,7.9493,11.35,2020-07-17,03:59:59,2020-07-18 04:00:02,11.65237,7/18/2020 4:00,29.9,2041.54
199.2083,22.94,35.0,7.9965,11.35,2020-07-17,04:59:59,2020-07-18 04:59:57,11.65237,7/18/2020 5:00,29.8,2036.08
199.2917,22.66,35.0,8.1036,11.35,2020-07-17,06:59:59,2020-07-18 07:00:02,11.65237,7/18/2020 7:00,29.9,2041.54
199.4167,21.88,35.0,7.8365,11.33,2020-07-17,09:59:59,2020-07-18 10:00:02,11.65237,7/18/2020 10:00,30.0,2047.0
199.4583,21.66,35.0,7.8411,11.33,2020-07-17,10:59:59,2020-07-18 10:59:57,11.65237,7/18/2020 11:00,30.0,2047.0
199.5,21.51,35.0,7.8752,11.32,2020-07-17,11:59:59,2020-07-18 12:00:00,11.65237,7/18/2020 12:00,30.0,2047.0
199.5417,21.58,35.0,7.8547,11.32,2020-07-17,12:59:59,2020-07-18 13:00:02,11.65237,7/18/2020 13:00,30.0,2047.0
199.5833,21.56,35.0,7.8422,11.32,2020-07-17,13:59:59,2020-07-18 13:59:57,11.65237,7/18/2020 14:00,30.0,2047.0
199.625,21.51,35.0,7.8208,11.31,2020-07-17,14:59:59,2020-07-18 15:00:00,11.65237,7/18/2020 15:00,30.0,2047.0
199.6667,21.56,35.0,7.8378,11.31,2020-07-17,15:59:59,2020-07-18 16:00:02,11.65237,7/18/2020 16:00,29.9,2041.54
199.7083,21.61,35.0,7.8424,11.31,2020-07-17,16:59:59,2020-07-18 16:59:57,11.65237,7/18/2020 17:00,29.8,2036.08
199.75,21.66,35.0,7.8517,11.31,2020-07-17,17:59:59,2020-07-18 18:00:00,11.65237,7/18/2020 18:00,29.7,2030.62
199.7917,22.01,35.0,7.7254,11.31,2020-07-17,18:59:59,2020-07-18 19:00:02,11.65237,7/18/2020 19:00,29.6,2025.16
199.8333,22.13,35.0,7.6187,11.31,2020-07-17,19:59:59,2020-07-18 19:59:57,11.65237,7/18/2020 20:00,29.6,2025.16
199.875,21.86,35.0,7.9142,11.31,2020-07-17,20:59:59,2020-07-18 21:00:00,11.65237,7/18/2020 21:00,29.5,2019.7
199.9167,21.88,35.0,7.9275,11.3,2020-07-17,21:59:59,2020-07-18 22:00:02,11.65237,7/18/2020 22:00,29.5,2019.7
199.9583,21.83,35.0,7.9351,11.3,2020-07-17,22:59:59,2020-07-18 22:59:57,11.65237,7/18/2020 23:00,29.4,2014.24
200.0,21.83,35.0,7.9488,11.3,2020-07-17,23:59:59,2020-07-19 00:00:00,11.65237,7/19/2020 0:00,29.5,2019.7
200.125,21.68,35.0,7.8368,11.29,2020-07-18,02:59:59,2020-07-19 03:00:00,11.65237,7/19/2020 3:00,29.5,2019.7
200.1667,21.68,35.0,7.8778,11.29,2020-07-18,03:59:59,2020-07-19 04:00:02,11.65237,7/19/2020 4:00,29.6,2025.16
200.2083,21.71,35.0,7.8828,11.29,2020-07-18,04:59:59,2020-07-19 04:59:57,11.65237,7/19/2020 5:00,29.7,2030.62
200.25,21.73,35.0,7.9657,11.29,2020-07-18,05:59:59,2020-07-19 06:00:00,11.65237,7/19/2020 6:00,29.8,2036.08
200.2917,21.73,35.0,7.6933,11.29,2020-07-18,06:59:59,2020-07-19 07:00:02,11.65237,7/19/2020 7:00,29.7,2030.62
200.5417,21.88,35.0,7.9156,11.27,2020-07-18,12:59:59,2020-07-19 13:00:02,11.65237,7/19/2020 13:00,29.9,2041.54
200.625,22.48,35.0,7.9051,11.28,2020-07-18,14:59:59,2020-07-19 15:00:00,11.65237,7/19/2020 15:00,29.8,2036.08
200.6667,22.76,35.0,7.8947,11.28,2020-07-18,15:59:59,2020-07-19 16:00:02,11.65237,7/19/2020 16:00,29.8,2036.08
200.7083,23.04,35.0,7.8875,11.28,2020-07-18,16:59:59,2020-07-19 16:59:57,11.65237,7/19/2020 17:00,29.7,2030.62
200.7917,23.63,35.0,7.861,11.28,2020-07-18,18:59:59,2020-07-19 19:00:02,11.65237,7/19/2020 19:00,29.8,2036.08
200.8333,24.14,35.0,7.7307,11.29,2020-07-18,19:59:59,2020-07-19 19:59:57,11.65237,7/19/2020 20:00,29.9,2041.54
200.875,24.35,35.0,7.6788,11.29,2020-07-18,20:59:59,2020-07-19 21:00:00,11.65237,7/19/2020 21:00,29.9,2041.54
201.2917,23.47,35.0,7.7625,11.26,2020-07-19,06:59:59,2020-07-20 07:00:02,11.65237,7/20/2020 7:00,29.8,2036.08
201.625,23.83,35.0,7.9681,11.25,2020-07-19,14:59:59,2020-07-20 15:00:00,11.65237,7/20/2020 15:00,30.0,2047.0
201.7083,24.06,35.0,7.9329,11.25,2020-07-19,16:59:59,2020-07-20 16:59:57,11.65237,7/20/2020 17:00,30.0,2047.0
201.75,24.22,35.0,7.8924,11.25,2020-07-19,17:59:59,2020-07-20 18:00:00,11.65237,7/20/2020 18:00,29.9,2041.54
201.7917,24.3,35.0,7.8835,11.25,2020-07-19,18:59:59,2020-07-20 19:00:02,11.65237,7/20/2020 19:00,29.9,2041.54
201.8333,24.5,35.0,7.84,11.25,2020-07-19,19:59:59,2020-07-20 19:59:57,11.65237,7/20/2020 20:00,29.8,2036.08
201.875,24.87,35.0,7.6896,11.25,2020-07-19,20:59:59,2020-07-20 21:00:00,11.65237,7/20/2020 21:00,29.9,2041.54
201.9167,24.97,35.0,7.6022,11.25,2020-07-19,21:59:59,2020-07-20 22:00:02,11.65237,7/20/2020 22:00,30.0,2047.0
201.9583,24.76,35.0,7.8413,11.25,2020-07-19,22:59:59,2020-07-20 22:59:57,11.65237,7/20/2020 23:00,30.0,2047.0
202.0,24.71,35.0,7.8764,11.25,2020-07-19,23:59:59,2020-07-21 00:00:00,11.65237,7/21/2020 0:00,30.0,2047.0
202.0417,24.66,35.0,7.9176,11.25,2020-07-20,00:59:59,2020-07-21 01:00:02,11.65237,7/21/2020 1:00,30.0,2047.0
202.0833,24.71,35.0,7.9075,11.25,2020-07-20,01:59:59,2020-07-21 01:59:57,11.65237,7/21/2020 2:00,29.9,2041.54
