Year Day,Temperature C,CO2,Battery,Date (UTC),Depth (dbar),Sal/TA Date (UTC),Salinity,TA (Approximated)
135.7605,10.32,392.7,12.02,2019-05-15 18:15:07,11.65237,5/15/2019 18:15,29.04,1994.584
135.7814,10.16,394.8,12.02,2019-05-15 18:45:12,11.65237,5/15/2019 18:45,29.14,2000.044
135.8022,10.2,401.7,12.0,2019-05-15 19:15:10,11.65237,5/15/2019 19:15,29.2,2003.32
135.823,10.4,410.6,12.01,2019-05-15 19:45:07,11.65237,5/15/2019 19:45,28.24,1950.904
135.8439,10.4,409.4,12.01,2019-05-15 20:15:12,11.65237,5/15/2019 20:15,28.09,1942.714
135.8647,10.43,408.8,12.01,2019-05-15 20:45:10,11.65237,5/15/2019 20:45,28.11,1943.806
135.8855,10.45,408.9,12.01,2019-05-15 21:15:07,11.65237,5/15/2019 21:15,28.04,1939.984
135.9064,10.45,404.4,12.01,2019-05-15 21:45:12,11.65237,5/15/2019 21:45,28.14,1945.444
135.9272,10.43,399.0,12.01,2019-05-15 22:15:10,11.65237,5/15/2019 22:15,28.21,1949.266
135.948,10.36,399.0,12.02,2019-05-15 22:45:07,11.65237,5/15/2019 22:45,28.42,1960.732
135.9689,10.27,395.6,12.02,2019-05-15 23:15:12,11.65237,5/15/2019 23:15,28.63,1972.198
135.9897,10.27,395.8,12.02,2019-05-15 23:45:10,11.65237,5/15/2019 23:45,28.59,1970.014
136.0105,10.25,394.3,12.02,2019-05-16 00:15:07,11.65237,5/16/2019 0:15,28.63,1972.198
136.0314,10.25,399.0,12.02,2019-05-16 00:45:12,11.65237,5/16/2019 0:45,28.64,1972.744
136.0522,10.25,396.1,12.02,2019-05-16 01:15:10,11.65237,5/16/2019 1:15,28.71,1976.566
136.073,10.23,384.1,12.02,2019-05-16 01:45:07,11.65237,5/16/2019 1:45,28.81,1982.026
136.0939,10.2,356.7,12.02,2019-05-16 02:15:12,11.65237,5/16/2019 2:15,28.84,1983.664
136.1147,10.11,397.3,12.02,2019-05-16 02:45:10,11.65237,5/16/2019 2:45,28.94,1989.124
136.1355,10.14,401.0,12.02,2019-05-16 03:15:07,11.65237,5/16/2019 3:15,28.98,1991.308
136.1564,10.2,394.2,12.02,2019-05-16 03:45:12,11.65237,5/16/2019 3:45,29.01,1992.946
136.1772,10.18,387.3,12.02,2019-05-16 04:15:10,11.65237,5/16/2019 4:15,28.94,1989.124
136.198,10.23,393.3,12.02,2019-05-16 04:45:07,11.65237,5/16/2019 4:45,28.98,1991.308
136.2189,10.2,384.2,12.02,2019-05-16 05:15:12,11.65237,5/16/2019 5:15,29.02,1993.492
136.2397,10.16,384.7,12.02,2019-05-16 05:45:10,11.65237,5/16/2019 5:45,28.96,1990.216
136.2605,10.16,316.7,12.02,2019-05-16 06:15:07,11.65237,5/16/2019 6:15,28.96,1990.216
136.2814,10.16,325.9,12.02,2019-05-16 06:45:12,11.65237,5/16/2019 6:45,28.98,1991.308
136.3022,10.23,373.3,12.02,2019-05-16 07:15:10,11.65237,5/16/2019 7:15,28.61,1971.106
136.323,10.38,407.3,12.02,2019-05-16 07:45:07,11.65237,5/16/2019 7:45,27.03,1884.838
136.3439,10.4,415.5,12.02,2019-05-16 08:15:12,11.65237,5/16/2019 8:15,26.74,1869.004
136.3647,10.43,411.9,12.02,2019-05-16 08:45:10,11.65237,5/16/2019 8:45,26.85,1875.01
136.3855,10.38,325.7,12.02,2019-05-16 09:15:07,11.65237,5/16/2019 9:15,27.18,1893.028
136.4064,10.36,300.9,12.02,2019-05-16 09:45:12,11.65237,5/16/2019 9:45,27.48,1909.408
136.4272,10.34,350.2,12.02,2019-05-16 10:15:10,11.65237,5/16/2019 10:15,27.74,1923.604
136.448,10.32,380.8,12.02,2019-05-16 10:45:07,11.65237,5/16/2019 10:45,27.82,1927.972
136.4689,10.25,390.1,12.02,2019-05-16 11:15:12,11.65237,5/16/2019 11:15,28.04,1939.984
136.4897,10.25,393.2,12.02,2019-05-16 11:45:10,11.65237,5/16/2019 11:45,28.17,1947.082
136.5105,10.27,396.7,12.02,2019-05-16 12:15:07,11.65237,5/16/2019 12:15,28.17,1947.082
136.5314,10.29,401.4,12.02,2019-05-16 12:45:12,11.65237,5/16/2019 12:45,28.24,1950.904
136.5522,10.32,415.6,12.03,2019-05-16 13:15:10,11.65237,5/16/2019 13:15,28.54,1967.284
136.573,10.49,412.1,12.02,2019-05-16 13:45:07,11.65237,5/16/2019 13:45,28.63,1972.198
136.5939,10.32,388.8,12.02,2019-05-16 14:15:12,11.65237,5/16/2019 14:15,28.75,1978.75
136.6147,10.32,379.3,12.02,2019-05-16 14:45:10,11.65237,5/16/2019 14:45,28.77,1979.842
136.6355,10.4,381.6,12.02,2019-05-16 15:15:07,11.65237,5/16/2019 15:15,28.88,1985.848
136.6564,10.56,406.7,12.03,2019-05-16 15:45:12,11.65237,5/16/2019 15:45,28.6,1970.56
136.6772,10.45,394.1,12.03,2019-05-16 16:15:10,11.65237,5/16/2019 16:15,28.81,1982.026
136.698,10.54,392.3,12.03,2019-05-16 16:45:07,11.65237,5/16/2019 16:45,28.78,1980.388
136.7189,10.58,372.0,12.03,2019-05-16 17:15:12,11.65237,5/16/2019 17:15,28.83,1983.118
136.7397,10.7,362.1,12.03,2019-05-16 17:45:10,11.65237,5/16/2019 17:45,28.87,1985.302
136.7605,10.76,361.0,12.02,2019-05-16 18:15:07,11.65237,5/16/2019 18:15,28.91,1987.486
136.7814,10.92,373.8,12.03,2019-05-16 18:45:12,11.65237,5/16/2019 18:45,28.87,1985.302
136.8022,10.83,367.0,12.03,2019-05-16 19:15:10,11.65237,5/16/2019 19:15,28.9,1986.94
136.823,10.47,353.8,12.03,2019-05-16 19:45:07,11.65237,5/16/2019 19:45,28.86,1984.756
136.8439,11.57,391.4,12.02,2019-05-16 20:15:12,11.65237,5/16/2019 20:15,28.32,1955.272
136.8647,11.84,423.1,12.03,2019-05-16 20:45:10,11.65237,5/16/2019 20:45,27.65,1918.69
136.8855,11.37,406.6,12.03,2019-05-16 21:15:07,11.65237,5/16/2019 21:15,27.83,1928.518
136.9064,11.21,375.3,12.03,2019-05-16 21:45:12,11.65237,5/16/2019 21:45,27.99,1937.254
136.9272,11.32,382.8,12.03,2019-05-16 22:15:10,11.65237,5/16/2019 22:15,28.03,1939.438
136.948,11.28,389.7,12.03,2019-05-16 22:45:07,11.65237,5/16/2019 22:45,28.29,1953.634
136.9689,11.08,392.1,12.03,2019-05-16 23:15:12,11.65237,5/16/2019 23:15,28.39,1959.094
136.9897,10.87,396.0,12.03,2019-05-16 23:45:10,11.65237,5/16/2019 23:45,28.6,1970.56
137.0105,10.7,387.8,12.03,2019-05-17 00:15:07,11.65237,5/17/2019 0:15,28.71,1976.566
137.0314,10.67,392.5,12.02,2019-05-17 00:45:12,11.65237,5/17/2019 0:45,28.71,1976.566
137.0522,10.7,398.6,12.02,2019-05-17 01:15:10,11.65237,5/17/2019 1:15,28.75,1978.75
137.073,10.54,402.0,12.02,2019-05-17 01:45:07,11.65237,5/17/2019 1:45,28.88,1985.848
137.0939,10.47,400.9,12.02,2019-05-17 02:15:12,11.65237,5/17/2019 2:15,28.93,1988.578
137.1147,10.45,397.7,12.02,2019-05-17 02:45:10,11.65237,5/17/2019 2:45,29.01,1992.946
137.1355,10.47,398.8,12.02,2019-05-17 03:15:07,11.65237,5/17/2019 3:15,28.85,1984.21
137.1564,10.58,404.8,12.02,2019-05-17 03:45:12,11.65237,5/17/2019 3:45,28.87,1985.302
137.1772,10.83,411.2,12.02,2019-05-17 04:15:10,11.65237,5/17/2019 4:15,28.62,1971.652
137.198,10.81,412.5,12.02,2019-05-17 04:45:07,11.65237,5/17/2019 4:45,28.72,1977.112
137.2189,10.81,413.3,12.02,2019-05-17 05:15:12,11.65237,5/17/2019 5:15,28.66,1973.836
137.2397,10.61,400.7,12.02,2019-05-17 05:45:10,11.65237,5/17/2019 5:45,28.83,1983.118
137.2605,10.61,335.6,12.02,2019-05-17 06:15:07,11.65237,5/17/2019 6:15,28.79,1980.934
137.2814,10.56,274.1,12.02,2019-05-17 06:45:12,11.65237,5/17/2019 6:45,28.79,1980.934
137.3022,10.54,232.8,12.02,2019-05-17 07:15:10,11.65237,5/17/2019 7:15,28.82,1982.572
137.323,10.61,277.6,12.02,2019-05-17 07:45:07,11.65237,5/17/2019 7:45,28.75,1978.75
137.3439,10.49,335.1,12.02,2019-05-17 08:15:12,11.65237,5/17/2019 8:15,28.85,1984.21
137.3647,10.45,386.4,12.02,2019-05-17 08:45:10,11.65237,5/17/2019 8:45,28.87,1985.302
137.3855,10.96,401.0,12.02,2019-05-17 09:15:07,11.65237,5/17/2019 9:15,27.42,1906.132
137.4064,10.96,393.6,12.02,2019-05-17 09:45:12,11.65237,5/17/2019 9:45,27.43,1906.678
137.4272,10.99,385.6,12.02,2019-05-17 10:15:10,11.65237,5/17/2019 10:15,27.36,1902.856
137.448,10.92,368.3,12.02,2019-05-17 10:45:07,11.65237,5/17/2019 10:45,27.73,1923.058
137.4689,10.87,363.8,12.02,2019-05-17 11:15:12,11.65237,5/17/2019 11:15,27.45,1907.77
137.4897,10.83,389.3,12.02,2019-05-17 11:45:10,11.65237,5/17/2019 11:45,27.97,1936.162
137.5105,10.81,394.0,12.02,2019-05-17 12:15:07,11.65237,5/17/2019 12:15,27.99,1937.254
137.5314,10.74,400.6,12.02,2019-05-17 12:45:12,11.65237,5/17/2019 12:45,28.18,1947.628
137.5522,10.67,406.6,12.01,2019-05-17 13:15:10,11.65237,5/17/2019 13:15,28.32,1955.272
137.573,10.63,411.0,12.01,2019-05-17 13:45:07,11.65237,5/17/2019 13:45,28.49,1964.554
137.5939,10.58,417.6,12.01,2019-05-17 14:15:12,11.65237,5/17/2019 14:15,28.6,1970.56
137.6147,10.56,395.2,12.01,2019-05-17 14:45:10,11.65237,5/17/2019 14:45,28.65,1973.29
137.6355,10.54,385.1,12.01,2019-05-17 15:15:07,11.65237,5/17/2019 15:15,28.62,1971.652
137.6564,10.52,386.9,12.01,2019-05-17 15:45:12,11.65237,5/17/2019 15:45,28.72,1977.112
137.6772,10.54,396.7,12.01,2019-05-17 16:15:10,11.65237,5/17/2019 16:15,28.69,1975.474
137.698,10.74,425.2,12.0,2019-05-17 16:45:07,11.65237,5/17/2019 16:45,28.53,1966.738
137.7189,10.7,419.8,12.01,2019-05-17 17:15:12,11.65237,5/17/2019 17:15,28.59,1970.014
137.7397,10.74,419.5,12.01,2019-05-17 17:45:10,11.65237,5/17/2019 17:45,28.59,1970.014
137.7605,10.63,400.8,12.01,2019-05-17 18:15:07,11.65237,5/17/2019 18:15,28.69,1975.474
137.7814,10.67,378.6,12.01,2019-05-17 18:45:12,11.65237,5/17/2019 18:45,28.62,1971.652
137.8022,10.65,348.8,12.01,2019-05-17 19:15:10,11.65237,5/17/2019 19:15,28.66,1973.836
137.823,10.67,344.2,12.0,2019-05-17 19:45:07,11.65237,5/17/2019 19:45,28.64,1972.744
137.8439,10.67,363.6,12.01,2019-05-17 20:15:12,11.65237,5/17/2019 20:15,28.57,1968.922
137.8647,10.52,371.1,12.0,2019-05-17 20:45:10,11.65237,5/17/2019 20:45,28.8,1981.48
137.8855,10.4,387.9,12.0,2019-05-17 21:15:07,11.65237,5/17/2019 21:15,28.92,1988.032
137.9064,10.83,404.1,12.0,2019-05-17 21:45:12,11.65237,5/17/2019 21:45,28.05,1940.53
137.9272,11.03,382.3,12.0,2019-05-17 22:15:10,11.65237,5/17/2019 22:15,27.73,1923.058
137.948,11.1,359.6,12.01,2019-05-17 22:45:07,11.65237,5/17/2019 22:45,27.62,1917.052
137.9689,10.96,387.3,12.0,2019-05-17 23:15:12,11.65237,5/17/2019 23:15,27.87,1930.702
137.9897,10.9,372.1,12.01,2019-05-17 23:45:10,11.65237,5/17/2019 23:45,28.03,1939.438
138.0105,10.94,383.6,12.0,2019-05-18 00:15:07,11.65237,5/18/2019 0:15,27.98,1936.708
138.0314,10.74,396.3,12.0,2019-05-18 00:45:12,11.65237,5/18/2019 0:45,28.2,1948.72
138.0522,10.63,407.4,12.0,2019-05-18 01:15:10,11.65237,5/18/2019 1:15,28.4,1959.64
138.073,10.65,410.8,12.0,2019-05-18 01:45:07,11.65237,5/18/2019 1:45,28.44,1961.824
138.0939,10.72,413.5,12.0,2019-05-18 02:15:12,11.65237,5/18/2019 2:15,28.47,1963.462
138.1147,10.72,410.1,12.0,2019-05-18 02:45:10,11.65237,5/18/2019 2:45,28.33,1955.818
138.1355,10.58,412.8,12.0,2019-05-18 03:15:07,11.65237,5/18/2019 3:15,28.59,1970.014
138.1564,10.49,412.5,12.0,2019-05-18 03:45:12,11.65237,5/18/2019 3:45,28.76,1979.296
138.1772,10.47,416.0,12.0,2019-05-18 04:15:10,11.65237,5/18/2019 4:15,28.75,1978.75
138.198,10.52,420.3,12.0,2019-05-18 04:45:07,11.65237,5/18/2019 4:45,28.75,1978.75
138.2189,10.58,405.7,12.0,2019-05-18 05:15:12,11.65237,5/18/2019 5:15,28.73,1977.658
138.2397,10.63,417.7,12.0,2019-05-18 05:45:10,11.65237,5/18/2019 5:45,28.64,1972.744
138.2605,10.65,400.4,12.0,2019-05-18 06:15:07,11.65237,5/18/2019 6:15,28.64,1972.744
138.2814,10.58,388.0,11.99,2019-05-18 06:45:12,11.65237,5/18/2019 6:45,28.7,1976.02
138.3022,10.54,378.5,12.0,2019-05-18 07:15:10,11.65237,5/18/2019 7:15,28.72,1977.112
138.323,10.56,362.3,12.0,2019-05-18 07:45:07,11.65237,5/18/2019 7:45,28.71,1976.566
138.3439,10.54,344.4,11.99,2019-05-18 08:15:12,11.65237,5/18/2019 8:15,28.69,1975.474
138.3647,10.52,395.2,11.99,2019-05-18 08:45:10,11.65237,5/18/2019 8:45,28.7,1976.02
138.3855,10.49,404.8,11.99,2019-05-18 09:15:07,11.65237,5/18/2019 9:15,28.68,1974.928
138.4064,10.45,401.6,11.99,2019-05-18 09:45:12,11.65237,5/18/2019 9:45,28.73,1977.658
138.4272,10.67,433.3,11.99,2019-05-18 10:15:10,11.65237,5/18/2019 10:15,27.7,1921.42
138.448,10.67,423.4,11.99,2019-05-18 10:45:07,11.65237,5/18/2019 10:45,27.86,1930.156
138.4689,10.67,420.8,11.99,2019-05-18 11:15:12,11.65237,5/18/2019 11:15,27.85,1929.61
138.4897,10.7,417.1,11.99,2019-05-18 11:45:10,11.65237,5/18/2019 11:45,27.86,1930.156
138.5105,10.76,420.2,11.99,2019-05-18 12:15:07,11.65237,5/18/2019 12:15,27.92,1933.432
138.5314,10.78,423.1,11.99,2019-05-18 12:45:12,11.65237,5/18/2019 12:45,28.27,1952.542
138.5522,10.78,423.9,11.99,2019-05-18 13:15:10,11.65237,5/18/2019 13:15,28.31,1954.726
138.573,10.83,422.2,11.99,2019-05-18 13:45:07,11.65237,5/18/2019 13:45,28.41,1960.186
138.5939,10.9,423.5,11.99,2019-05-18 14:15:12,11.65237,5/18/2019 14:15,28.4,1959.64
138.6147,10.94,424.1,11.99,2019-05-18 14:45:10,11.65237,5/18/2019 14:45,28.5,1965.1
138.6355,10.96,425.4,11.99,2019-05-18 15:15:07,11.65237,5/18/2019 15:15,28.5,1965.1
138.6564,11.08,418.5,11.99,2019-05-18 15:45:12,11.65237,5/18/2019 15:45,28.52,1966.192
138.6772,11.01,410.2,11.99,2019-05-18 16:15:10,11.65237,5/18/2019 16:15,28.53,1966.738
138.698,11.03,401.0,11.99,2019-05-18 16:45:07,11.65237,5/18/2019 16:45,28.54,1967.284
138.7189,11.59,422.2,11.99,2019-05-18 17:15:12,11.65237,5/18/2019 17:15,28.66,1973.836
138.7397,11.3,422.1,11.99,2019-05-18 17:45:10,11.65237,5/18/2019 17:45,28.66,1973.836
138.7605,11.77,425.5,11.99,2019-05-18 18:15:07,11.65237,5/18/2019 18:15,28.65,1973.29
138.7814,11.52,405.5,11.99,2019-05-18 18:45:12,11.65237,5/18/2019 18:45,28.68,1974.928
138.8022,11.43,394.0,11.99,2019-05-18 19:15:10,11.65237,5/18/2019 19:15,28.66,1973.836
138.823,11.39,393.0,11.99,2019-05-18 19:45:07,11.65237,5/18/2019 19:45,28.62,1971.652
138.8439,11.41,400.1,11.99,2019-05-18 20:15:12,11.65237,5/18/2019 20:15,28.66,1973.836
138.8647,11.61,398.9,11.99,2019-05-18 20:45:10,11.65237,5/18/2019 20:45,28.66,1973.836
138.8855,11.84,404.4,11.99,2019-05-18 21:15:07,11.65237,5/18/2019 21:15,28.55,1967.83
138.9064,11.95,425.3,11.99,2019-05-18 21:45:12,11.65237,5/18/2019 21:45,27.71,1921.966
138.9272,12.25,435.2,11.99,2019-05-18 22:15:10,11.65237,5/18/2019 22:15,27.62,1917.052
138.948,12.13,418.0,11.99,2019-05-18 22:45:07,11.65237,5/18/2019 22:45,27.76,1924.696
138.9689,12.02,417.3,11.99,2019-05-18 23:15:12,11.65237,5/18/2019 23:15,27.82,1927.972
138.9897,11.97,411.4,11.99,2019-05-18 23:45:10,11.65237,5/18/2019 23:45,27.9,1932.34
139.0105,11.88,405.6,11.99,2019-05-19 00:15:07,11.65237,5/19/2019 0:15,27.97,1936.162
139.0314,11.86,412.0,11.99,2019-05-19 00:45:12,11.65237,5/19/2019 0:45,27.95,1935.07
139.0522,11.75,412.2,11.99,2019-05-19 01:15:10,11.65237,5/19/2019 1:15,28.06,1941.076
139.073,11.59,386.6,11.99,2019-05-19 01:45:07,11.65237,5/19/2019 1:45,28.19,1948.174
139.0939,11.46,383.2,11.99,2019-05-19 02:15:12,11.65237,5/19/2019 2:15,28.32,1955.272
139.1147,11.39,380.7,11.98,2019-05-19 02:45:10,11.65237,5/19/2019 2:45,28.33,1955.818
139.1355,11.26,378.3,11.98,2019-05-19 03:15:07,11.65237,5/19/2019 3:15,28.41,1960.186
139.1564,11.05,418.1,11.98,2019-05-19 03:45:12,11.65237,5/19/2019 3:45,28.57,1968.922
139.1772,10.99,410.8,11.98,2019-05-19 04:15:10,11.65237,5/19/2019 4:15,28.58,1969.468
139.198,11.03,398.6,11.98,2019-05-19 04:45:07,11.65237,5/19/2019 4:45,28.6,1970.56
139.2189,11.17,418.8,11.98,2019-05-19 05:15:12,11.65237,5/19/2019 5:15,28.49,1964.554
139.2397,11.3,437.8,11.98,2019-05-19 05:45:10,11.65237,5/19/2019 5:45,28.38,1958.548
139.2814,11.46,430.2,11.99,2019-05-19 06:45:12,11.65237,5/19/2019 6:45,28.33,1955.818
139.3022,11.32,419.3,11.99,2019-05-19 07:15:10,11.65237,5/19/2019 7:15,28.42,1960.732
139.323,11.32,406.8,11.98,2019-05-19 07:45:07,11.65237,5/19/2019 7:45,28.45,1962.37
139.3439,11.21,427.9,11.98,2019-05-19 08:15:12,11.65237,5/19/2019 8:15,28.41,1960.186
139.3647,11.23,380.0,11.97,2019-05-19 08:45:10,11.65237,5/19/2019 8:45,28.41,1960.186
139.3855,11.21,359.7,11.98,2019-05-19 09:15:07,11.65237,5/19/2019 9:15,28.45,1962.37
139.4064,11.23,397.3,11.97,2019-05-19 09:45:12,11.65237,5/19/2019 9:45,28.42,1960.732
139.4272,11.19,428.6,11.97,2019-05-19 10:15:10,11.65237,5/19/2019 10:15,28.46,1962.916
139.448,11.28,432.5,11.97,2019-05-19 10:45:07,11.65237,5/19/2019 10:45,28.06,1941.076
139.4689,11.39,441.5,11.97,2019-05-19 11:15:12,11.65237,5/19/2019 11:15,27.46,1908.316
139.4897,11.46,441.1,11.97,2019-05-19 11:45:10,11.65237,5/19/2019 11:45,27.37,1903.402
139.5105,11.46,430.6,11.97,2019-05-19 12:15:07,11.65237,5/19/2019 12:15,27.43,1906.678
139.5314,11.5,423.6,11.97,2019-05-19 12:45:12,11.65237,5/19/2019 12:45,27.51,1911.046
139.5522,11.55,433.7,11.97,2019-05-19 13:15:10,11.65237,5/19/2019 13:15,27.53,1912.138
139.573,11.5,436.0,11.97,2019-05-19 13:45:07,11.65237,5/19/2019 13:45,27.52,1911.592
139.5939,11.48,433.8,11.97,2019-05-19 14:15:12,11.65237,5/19/2019 14:15,27.79,1926.334
139.6147,11.48,442.9,11.97,2019-05-19 14:45:10,11.65237,5/19/2019 14:45,27.88,1931.248
139.6355,11.5,444.0,11.97,2019-05-19 15:15:07,11.65237,5/19/2019 15:15,27.89,1931.794
139.6564,11.41,447.7,11.97,2019-05-19 15:45:12,11.65237,5/19/2019 15:45,28.0,1937.8
139.6772,11.28,437.7,11.96,2019-05-19 16:15:10,11.65237,5/19/2019 16:15,28.13,1944.898
139.698,11.28,435.4,11.96,2019-05-19 16:45:07,11.65237,5/19/2019 16:45,28.27,1952.542
139.7189,11.23,430.0,11.96,2019-05-19 17:15:12,11.65237,5/19/2019 17:15,28.23,1950.358
139.7397,11.37,428.2,11.96,2019-05-19 17:45:10,11.65237,5/19/2019 17:45,28.32,1955.272
139.7605,11.43,433.3,11.96,2019-05-19 18:15:07,11.65237,5/19/2019 18:15,28.18,1947.628
139.7814,11.46,436.8,11.96,2019-05-19 18:45:12,11.65237,5/19/2019 18:45,28.24,1950.904
139.8022,11.59,437.5,11.96,2019-05-19 19:15:10,11.65237,5/19/2019 19:15,28.25,1951.45
139.823,11.7,437.5,11.96,2019-05-19 19:45:07,11.65237,5/19/2019 19:45,28.21,1949.266
139.8439,11.64,435.9,11.96,2019-05-19 20:15:12,11.65237,5/19/2019 20:15,28.19,1948.174
139.8647,11.75,433.9,11.96,2019-05-19 20:45:10,11.65237,5/19/2019 20:45,28.24,1950.904
139.8855,11.79,428.3,11.96,2019-05-19 21:15:07,11.65237,5/19/2019 21:15,28.27,1952.542
139.9064,11.91,426.7,11.96,2019-05-19 21:45:12,11.65237,5/19/2019 21:45,28.2,1948.72
139.9272,11.86,427.0,11.96,2019-05-19 22:15:10,11.65237,5/19/2019 22:15,28.21,1949.266
139.948,11.88,433.6,11.96,2019-05-19 22:45:07,11.65237,5/19/2019 22:45,28.22,1949.812
139.9689,11.77,436.1,11.96,2019-05-19 23:15:12,11.65237,5/19/2019 23:15,28.3,1954.18
139.9897,11.7,434.7,11.96,2019-05-19 23:45:10,11.65237,5/19/2019 23:45,28.16,1946.536
140.0105,11.7,433.4,11.96,2019-05-20 00:15:07,11.65237,5/20/2019 0:15,28.2,1948.72
140.0314,11.7,428.2,11.96,2019-05-20 00:45:12,11.65237,5/20/2019 0:45,28.2,1948.72
140.0522,11.73,434.8,11.96,2019-05-20 01:15:10,11.65237,5/20/2019 1:15,28.22,1949.812
140.073,11.75,440.6,11.96,2019-05-20 01:45:07,11.65237,5/20/2019 1:45,28.21,1949.266
140.0939,11.75,441.3,11.96,2019-05-20 02:15:12,11.65237,5/20/2019 2:15,28.27,1952.542
140.1147,11.73,439.0,11.96,2019-05-20 02:45:10,11.65237,5/20/2019 2:45,28.28,1953.088
140.1355,11.75,443.6,11.96,2019-05-20 03:15:07,11.65237,5/20/2019 3:15,28.23,1950.358
140.1564,11.75,445.2,11.95,2019-05-20 03:45:12,11.65237,5/20/2019 3:45,28.28,1953.088
140.1772,11.79,447.9,11.95,2019-05-20 04:15:10,11.65237,5/20/2019 4:15,28.28,1953.088
140.198,11.84,451.2,11.95,2019-05-20 04:45:07,11.65237,5/20/2019 4:45,28.25,1951.45
140.2189,11.61,450.1,11.95,2019-05-20 05:15:12,11.65237,5/20/2019 5:15,28.27,1952.542
140.2397,11.64,451.2,11.95,2019-05-20 05:45:10,11.65237,5/20/2019 5:45,28.19,1948.174
140.2605,11.66,451.4,11.95,2019-05-20 06:15:07,11.65237,5/20/2019 6:15,28.29,1953.634
140.2814,11.7,454.1,11.95,2019-05-20 06:45:12,11.65237,5/20/2019 6:45,28.12,1944.352
140.3022,11.77,453.1,11.95,2019-05-20 07:15:10,11.65237,5/20/2019 7:15,28.08,1942.168
140.323,11.84,452.8,11.95,2019-05-20 07:45:07,11.65237,5/20/2019 7:45,28.09,1942.714
140.3439,11.88,449.5,11.95,2019-05-20 08:15:12,11.65237,5/20/2019 8:15,28.07,1941.622
140.3647,11.86,450.4,11.95,2019-05-20 08:45:10,11.65237,5/20/2019 8:45,28.1,1943.26
140.3855,11.84,443.6,11.95,2019-05-20 09:15:07,11.65237,5/20/2019 9:15,28.16,1946.536
140.4064,11.82,419.2,11.95,2019-05-20 09:45:12,11.65237,5/20/2019 9:45,28.15,1945.99
140.4272,11.82,436.7,11.95,2019-05-20 10:15:10,11.65237,5/20/2019 10:15,28.17,1947.082
140.448,11.73,443.5,11.95,2019-05-20 10:45:07,11.65237,5/20/2019 10:45,28.22,1949.812
140.4689,11.95,455.8,11.95,2019-05-20 11:15:12,11.65237,5/20/2019 11:15,28.21,1949.266
140.4897,12.09,456.3,11.95,2019-05-20 11:45:10,11.65237,5/20/2019 11:45,27.66,1919.236
140.5105,12.04,450.2,11.95,2019-05-20 12:15:07,11.65237,5/20/2019 12:15,27.65,1918.69
140.5314,12.06,444.6,11.95,2019-05-20 12:45:12,11.65237,5/20/2019 12:45,27.75,1924.15
140.5522,12.16,427.1,11.95,2019-05-20 13:15:10,11.65237,5/20/2019 13:15,27.69,1920.874
140.573,12.22,429.5,11.95,2019-05-20 13:45:07,11.65237,5/20/2019 13:45,27.68,1920.328
140.5939,12.34,425.0,11.95,2019-05-20 14:15:12,11.65237,5/20/2019 14:15,27.67,1919.782
140.6147,12.36,425.0,11.95,2019-05-20 14:45:10,11.65237,5/20/2019 14:45,27.73,1923.058
140.6355,12.22,436.0,11.95,2019-05-20 15:15:07,11.65237,5/20/2019 15:15,27.86,1930.156
140.6564,12.2,435.8,11.95,2019-05-20 15:45:12,11.65237,5/20/2019 15:45,28.0,1937.8
140.6772,12.4,449.0,11.95,2019-05-20 16:15:10,11.65237,5/20/2019 16:15,27.91,1932.886
140.698,12.34,438.0,11.95,2019-05-20 16:45:07,11.65237,5/20/2019 16:45,27.95,1935.07
140.7189,11.93,430.0,11.94,2019-05-20 17:15:12,11.65237,5/20/2019 17:15,28.22,1949.812
140.7397,12.56,439.9,11.94,2019-05-20 17:45:10,11.65237,5/20/2019 17:45,28.07,1941.622
140.7605,12.61,439.0,11.94,2019-05-20 18:15:07,11.65237,5/20/2019 18:15,28.06,1941.076
140.7814,12.81,454.0,11.95,2019-05-20 18:45:12,11.65237,5/20/2019 18:45,28.06,1941.076
140.8022,12.97,454.7,11.95,2019-05-20 19:15:10,11.65237,5/20/2019 19:15,27.96,1935.616
140.823,13.54,466.6,11.95,2019-05-20 19:45:07,11.65237,5/20/2019 19:45,27.89,1931.794
140.8439,13.49,459.0,11.95,2019-05-20 20:15:12,11.65237,5/20/2019 20:15,27.94,1934.524
140.8647,13.17,461.5,11.95,2019-05-20 20:45:10,11.65237,5/20/2019 20:45,28.24,1950.904
140.8855,13.38,448.3,11.95,2019-05-20 21:15:07,11.65237,5/20/2019 21:15,28.13,1944.898
140.9064,13.29,435.5,11.95,2019-05-20 21:45:12,11.65237,5/20/2019 21:45,28.11,1943.806
140.9272,13.42,422.5,11.95,2019-05-20 22:15:10,11.65237,5/20/2019 22:15,28.17,1947.082
140.948,13.04,427.8,11.95,2019-05-20 22:45:07,11.65237,5/20/2019 22:45,28.18,1947.628
140.9689,13.31,431.7,11.95,2019-05-20 23:15:12,11.65237,5/20/2019 23:15,28.18,1947.628
140.9897,12.72,438.7,11.94,2019-05-20 23:45:10,11.65237,5/20/2019 23:45,27.23,1895.758
141.0105,12.86,439.9,11.94,2019-05-21 00:15:07,11.65237,5/21/2019 0:15,27.3,1899.58
141.0314,12.92,448.9,11.94,2019-05-21 00:45:12,11.65237,5/21/2019 0:45,27.3,1899.58
141.0522,12.95,434.3,11.94,2019-05-21 01:15:10,11.65237,5/21/2019 1:15,27.28,1898.488
