"Plot Title: Salinity_Carolina_12_9_22"
"Date Time, GMT-04:00","High Range, μS/cm (SEN S/N: 20200318)","Temp, °F (SEN S/N: 20200318)","Coupler Detached","Coupler Attached","Host Connected","Stopped","End Of File"
05/17/22 12:06:18,0.0,74.21,,,,,
05/17/22 12:06:23,,,Logged,,,,
05/17/22 12:36:18,25658.8,63.66,,,,,
05/17/22 13:06:18,24485.6,64.45,,,,,
05/17/22 13:36:18,23970.9,65.86,,,,,
05/17/22 14:06:18,23676.5,66.43,,,,,
05/17/22 14:36:18,23561.4,66.78,,,,,
05/17/22 15:06:18,23591.3,66.60,,,,,
05/17/22 15:36:18,23792.5,65.57,,,,,
05/17/22 16:06:18,23990.3,64.74,,,,,
05/17/22 16:36:18,24008.2,64.74,,,,,
05/17/22 17:06:18,24145.2,63.37,,,,,
05/17/22 17:36:18,24179.7,63.01,,,,,
05/17/22 18:06:18,24222.5,62.89,,,,,
05/17/22 18:36:18,24163.2,63.09,,,,,
05/17/22 19:06:18,24146.8,62.89,,,,,
05/17/22 19:36:18,24220.8,62.17,,,,,
05/17/22 20:06:18,24209.3,61.72,,,,,
05/17/22 20:36:18,24214.2,60.60,,,,,
05/17/22 21:06:18,24199.4,59.59,,,,,
05/17/22 21:36:18,24189.5,59.50,,,,,
05/17/22 22:06:18,24168.2,59.63,,,,,
05/17/22 22:36:18,24128.8,59.76,,,,,
05/17/22 23:06:18,24115.7,60.13,,,,,
05/17/22 23:36:18,24079.8,60.44,,,,,
05/18/22 00:06:18,24000.1,60.66,,,,,
05/18/22 00:36:18,23795.7,61.11,,,,,
05/18/22 01:06:18,23533.2,61.29,,,,,
05/18/22 01:36:18,23334.3,61.36,,,,,
05/18/22 02:06:18,23062.4,61.43,,,,,
05/18/22 02:36:18,22794.3,61.38,,,,,
05/18/22 03:06:18,22699.7,61.27,,,,,
05/18/22 03:36:18,22752.8,61.29,,,,,
05/18/22 04:06:18,22741.0,61.21,,,,,
05/18/22 04:36:18,22880.6,61.23,,,,,
05/18/22 05:06:18,23009.6,61.27,,,,,
05/18/22 05:36:18,23103.3,61.25,,,,,
05/18/22 06:06:18,23277.3,61.16,,,,,
05/18/22 06:36:18,23408.5,61.09,,,,,
05/18/22 07:06:18,23882.2,60.57,,,,,
05/18/22 07:36:18,23711.3,60.04,,,,,
05/18/22 08:06:18,23533.2,59.99,,,,,
05/18/22 08:36:18,24050.4,60.12,,,,,
05/18/22 09:06:18,24220.8,60.04,,,,,
05/18/22 09:36:18,24184.6,60.01,,,,,
05/18/22 10:06:18,24212.6,60.06,,,,,
05/18/22 10:36:18,24184.6,59.95,,,,,
05/18/22 11:06:18,24143.6,60.87,,,,,
05/18/22 11:36:18,24087.9,61.14,,,,,
05/18/22 12:06:18,23975.8,61.92,,,,,
05/18/22 12:36:18,23838.9,62.56,,,,,
05/18/22 13:06:18,23614.9,63.46,,,,,
05/18/22 13:36:18,23441.2,64.33,,,,,
05/18/22 14:06:18,23036.7,65.57,,,,,
05/18/22 14:36:18,22751.4,66.07,,,,,
05/18/22 15:06:18,22455.8,66.72,,,,,
05/18/22 15:36:18,22597.0,66.56,,,,,
05/18/22 16:06:18,23047.3,65.95,,,,,
05/18/22 16:36:18,23383.7,65.23,,,,,
05/18/22 17:06:18,23651.2,64.20,,,,,
05/18/22 17:36:18,23829.3,63.73,,,,,
05/18/22 18:06:18,23861.3,64.06,,,,,
05/18/22 18:36:18,23899.9,63.59,,,,,
05/18/22 19:06:18,24000.1,63.16,,,,,
05/18/22 19:36:18,24047.2,62.64,,,,,
05/18/22 20:06:18,24004.9,62.53,,,,,
05/18/22 20:36:18,23982.2,61.93,,,,,
05/18/22 21:06:18,23961.2,60.96,,,,,
05/18/22 21:36:18,23980.6,60.33,,,,,
05/18/22 22:06:18,23990.3,60.10,,,,,
05/18/22 22:36:18,24011.4,59.95,,,,,
05/18/22 23:06:18,23998.5,60.01,,,,,
05/18/22 23:36:18,23987.1,60.06,,,,,
05/19/22 00:06:18,23961.2,60.37,,,,,
05/19/22 00:36:18,23893.5,60.69,,,,,
05/19/22 01:06:18,23663.8,61.00,,,,,
05/19/22 01:36:18,23492.6,61.30,,,,,
05/19/22 02:06:18,23376.0,61.47,,,,,
05/19/22 02:36:18,23199.2,61.63,,,,,
05/19/22 03:06:18,22988.5,61.75,,,,,
05/19/22 03:36:18,22786.9,61.77,,,,,
05/19/22 04:06:18,22744.0,61.74,,,,,
05/19/22 04:36:18,22755.8,61.74,,,,,
05/19/22 05:06:18,22710.0,61.72,,,,,
05/19/22 05:36:18,22795.8,61.61,,,,,
05/19/22 06:06:18,23035.2,61.59,,,,,
05/19/22 06:36:18,23190.0,61.50,,,,,
05/19/22 07:06:18,23177.8,61.54,,,,,
05/19/22 07:36:18,23625.9,61.12,,,,,
05/19/22 08:06:18,23909.6,60.44,,,,,
05/19/22 08:36:18,23845.3,60.12,,,,,
05/19/22 09:06:18,24083.0,59.72,,,,,
05/19/22 09:36:18,24081.4,59.74,,,,,
05/19/22 10:06:18,24114.1,59.72,,,,,
05/19/22 10:36:18,24181.3,59.59,,,,,
05/19/22 11:06:18,24163.2,59.63,,,,,
05/19/22 11:36:18,24105.9,59.74,,,,,
05/19/22 12:06:18,24078.1,59.83,,,,,
05/19/22 12:36:18,24079.8,59.81,,,,,
05/19/22 13:06:18,23964.4,59.99,,,,,
05/19/22 13:36:18,23693.9,60.24,,,,,
05/19/22 14:06:18,23428.7,60.40,,,,,
05/19/22 14:36:18,23245.1,60.57,,,,,
05/19/22 15:06:18,23033.7,60.73,,,,,
05/19/22 15:36:18,22746.9,60.78,,,,,
05/19/22 16:06:18,22791.3,60.85,,,,,
05/19/22 16:36:18,22715.9,60.87,,,,,
05/19/22 17:06:18,23050.3,60.76,,,,,
05/19/22 17:36:18,23196.1,60.66,,,,,
05/19/22 18:06:18,23368.3,60.57,,,,,
05/19/22 18:36:18,23547.3,60.33,,,,,
05/19/22 19:06:18,23725.6,60.19,,,,,
05/19/22 19:36:18,23822.9,60.08,,,,,
05/19/22 20:06:18,23880.6,59.88,,,,,
05/19/22 20:36:18,23958.0,59.70,,,,,
05/19/22 21:06:18,23869.4,59.68,,,,,
05/19/22 21:36:18,23932.1,59.50,,,,,
05/19/22 22:06:18,23919.2,59.41,,,,,
05/19/22 22:36:18,24104.3,59.27,,,,,
05/19/22 23:06:18,24120.6,59.11,,,,,
05/19/22 23:36:18,24110.8,59.05,,,,,
05/20/22 00:06:18,24074.9,59.07,,,,,
05/20/22 00:36:18,24065.1,59.11,,,,,
05/20/22 01:06:18,23993.6,59.20,,,,,
05/20/22 01:36:18,23835.7,59.20,,,,,
05/20/22 02:06:18,23610.2,59.20,,,,,
05/20/22 02:36:18,23441.2,59.18,,,,,
05/20/22 03:06:18,23168.7,59.09,,,,,
05/20/22 03:36:18,23051.8,59.07,,,,,
05/20/22 04:06:18,22815.1,58.96,,,,,
05/20/22 04:36:18,22749.9,58.89,,,,,
05/20/22 05:06:18,22788.4,58.91,,,,,
05/20/22 05:36:18,22870.2,58.93,,,,,
05/20/22 06:06:18,22981.0,58.95,,,,,
05/20/22 06:36:18,22882.1,58.86,,,,,
05/20/22 07:06:18,22594.1,58.66,,,,,
05/20/22 07:36:18,22424.0,58.57,,,,,
05/20/22 08:06:18,23226.7,58.95,,,,,
05/20/22 08:36:18,23614.9,59.05,,,,,
05/20/22 09:06:18,24073.2,59.02,,,,,
05/20/22 09:36:18,23719.3,58.86,,,,,
05/20/22 10:06:18,24008.2,59.02,,,,,
05/20/22 10:36:18,24173.1,59.14,,,,,
05/20/22 11:06:18,24232.4,59.27,,,,,
05/20/22 11:36:18,24278.7,59.43,,,,,
05/20/22 12:06:18,24313.5,59.58,,,,,
05/20/22 12:36:18,24282.0,59.88,,,,,
05/20/22 13:06:18,24207.6,60.39,,,,,
05/20/22 13:36:18,24127.2,60.98,,,,,
05/20/22 14:06:18,24035.8,61.93,,,,,
05/20/22 14:36:18,23909.6,62.46,,,,,
05/20/22 15:06:18,23692.3,63.41,,,,,
05/20/22 15:36:18,23555.2,64.20,,,,,
05/20/22 16:06:18,23481.6,64.35,,,,,
05/20/22 16:36:18,23349.7,65.03,,,,,
05/20/22 17:06:18,23433.4,64.65,,,,,
05/20/22 17:36:18,23097.2,65.43,,,,,
05/20/22 18:06:18,23071.5,65.61,,,,,
05/20/22 18:36:18,23681.2,63.82,,,,,
05/20/22 19:06:18,23662.2,63.48,,,,,
05/20/22 19:36:18,23904.7,62.46,,,,,
05/20/22 20:06:18,23970.9,62.46,,,,,
05/20/22 20:36:18,23967.7,62.02,,,,,
05/20/22 21:06:18,24074.9,61.81,,,,,
05/20/22 21:36:18,24145.2,61.50,,,,,
05/20/22 22:06:18,24092.8,61.54,,,,,
05/20/22 22:36:18,23928.9,60.98,,,,,
05/20/22 23:06:18,24030.9,60.60,,,,,
05/20/22 23:36:18,24128.8,59.97,,,,,
05/21/22 00:06:18,24133.7,59.72,,,,,
05/21/22 00:36:18,24171.4,59.61,,,,,
05/21/22 01:06:18,24156.7,59.74,,,,,
05/21/22 01:36:18,24119.0,59.79,,,,,
05/21/22 02:06:18,24101.0,59.85,,,,,
05/21/22 02:36:18,23935.4,60.28,,,,,
05/21/22 03:06:18,23752.7,60.60,,,,,
05/21/22 03:36:18,23588.1,60.84,,,,,
05/21/22 04:06:18,23369.8,61.03,,,,,
05/21/22 04:36:18,23062.4,61.23,,,,,
05/21/22 05:06:18,23005.0,61.27,,,,,
05/21/22 05:36:18,23012.6,61.23,,,,,
05/21/22 06:06:18,23095.7,61.16,,,,,
05/21/22 06:36:18,23026.1,61.21,,,,,
05/21/22 07:06:18,22964.4,61.29,,,,,
05/21/22 07:36:18,22900.0,61.36,,,,,
05/21/22 08:06:18,23252.7,61.12,,,,,
05/21/22 08:36:18,23365.2,61.00,,,,,
05/21/22 09:06:18,23434.9,60.98,,,,,
05/21/22 09:36:18,23469.2,60.94,,,,,
05/21/22 10:06:18,23983.9,60.13,,,,,
05/21/22 10:36:18,23930.5,60.44,,,,,
05/21/22 11:06:18,23954.7,60.73,,,,,
05/21/22 11:36:18,24137.0,60.57,,,,,
05/21/22 12:06:18,24117.3,60.94,,,,,
05/21/22 12:36:18,24161.6,60.89,,,,,
05/21/22 13:06:18,24275.4,61.66,,,,,
05/21/22 13:36:18,24169.8,60.87,,,,,
05/21/22 14:06:18,24155.0,62.20,,,,,
05/21/22 14:36:18,24119.0,62.37,,,,,
05/21/22 15:06:18,24060.2,62.98,,,,,
05/21/22 15:36:18,24034.2,63.36,,,,,
05/21/22 16:06:18,23975.8,64.02,,,,,
05/21/22 16:36:18,23569.3,66.13,,,,,
05/21/22 17:06:18,23360.5,67.10,,,,,
05/21/22 17:36:18,23368.3,67.33,,,,,
05/21/22 18:06:18,23281.9,67.86,,,,,
05/21/22 18:36:18,23255.8,67.96,,,,,
05/21/22 19:06:18,23153.4,67.89,,,,,
05/21/22 19:36:18,23503.5,66.38,,,,,
05/21/22 20:06:18,23749.5,64.83,,,,,
05/21/22 20:36:18,23972.5,63.48,,,,,
05/21/22 21:06:18,23916.0,63.19,,,,,
05/21/22 21:36:18,24009.8,62.60,,,,,
05/21/22 22:06:18,24021.2,62.31,,,,,
05/21/22 22:36:18,24071.6,62.73,,,,,
05/21/22 23:06:18,24115.7,62.47,,,,,
05/21/22 23:36:18,24022.8,62.51,,,,,
05/22/22 00:06:18,24030.9,61.74,,,,,
05/22/22 00:36:18,24110.8,61.27,,,,,
05/22/22 01:06:18,24032.5,61.02,,,,,
05/22/22 01:36:18,24030.9,61.30,,,,,
05/22/22 02:06:18,24087.9,61.11,,,,,
05/22/22 02:36:18,24048.8,61.43,,,,,
05/22/22 03:06:18,23969.3,61.86,,,,,
05/22/22 03:36:18,23760.6,62.17,,,,,
05/22/22 04:06:18,23591.3,62.37,,,,,
05/22/22 04:36:18,23442.7,62.47,,,,,
05/22/22 05:06:18,23492.6,62.42,,,,,
05/22/22 05:36:18,23366.7,62.65,,,,,
05/22/22 06:06:18,23382.2,62.64,,,,,
05/22/22 06:36:18,23352.8,62.67,,,,,
05/22/22 07:06:18,23112.4,62.82,,,,,
05/22/22 07:36:18,23071.5,62.82,,,,,
05/22/22 08:06:18,23089.6,62.83,,,,,
05/22/22 08:36:18,23289.6,62.76,,,,,
05/22/22 09:06:18,23459.8,62.65,,,,,
05/22/22 09:36:18,23475.4,62.69,,,,,
05/22/22 10:06:18,23553.6,62.64,,,,,
05/22/22 10:36:18,23602.3,62.60,,,,,
05/22/22 11:06:18,23842.1,62.33,,,,,
05/22/22 11:36:18,23695.5,63.70,,,,,
05/22/22 12:06:18,23843.7,63.75,,,,,
05/22/22 12:36:18,24003.3,63.46,,,,,
05/22/22 13:06:18,24099.4,62.89,,,,,
05/22/22 13:36:18,24104.3,62.92,,,,,
05/22/22 14:06:18,24151.7,63.25,,,,,
05/22/22 14:36:18,24123.9,63.41,,,,,
05/22/22 15:06:18,24164.9,64.20,,,,,
05/22/22 15:36:18,24115.7,65.05,,,,,
05/22/22 16:06:18,24083.0,65.93,,,,,
05/22/22 16:36:18,24000.1,66.85,,,,,
05/22/22 17:06:18,23946.7,67.44,,,,,
05/22/22 17:36:18,23771.8,68.52,,,,,
05/22/22 18:06:18,23722.5,68.65,,,,,
05/22/22 18:36:18,23714.5,68.67,,,,,
05/22/22 19:06:18,23693.9,68.74,,,,,
05/22/22 19:36:18,23578.7,68.99,,,,,
05/22/22 20:06:18,23790.9,68.02,,,,,
05/22/22 20:36:18,23877.4,67.21,,,,,
05/22/22 21:06:18,23848.5,66.65,,,,,
05/22/22 21:36:18,23908.0,65.98,,,,,
05/22/22 22:06:18,23953.1,64.35,,,,,
05/22/22 22:36:18,23951.5,64.99,,,,,
05/22/22 23:06:18,23875.8,65.16,,,,,
05/22/22 23:36:18,23935.4,64.47,,,,,
05/23/22 00:06:18,23940.2,63.37,,,,,
05/23/22 00:36:18,23990.3,64.26,,,,,
05/23/22 01:06:18,23930.5,63.48,,,,,
05/23/22 01:36:18,23954.7,62.82,,,,,
05/23/22 02:06:18,24019.5,62.28,,,,,
05/23/22 02:36:18,24006.6,62.60,,,,,
05/23/22 03:06:18,23982.2,62.33,,,,,
05/23/22 03:36:18,23958.0,62.83,,,,,
05/23/22 04:06:18,23872.6,63.16,,,,,
05/23/22 04:36:18,23594.4,63.59,,,,,
05/23/22 05:06:18,23622.8,63.59,,,,,
05/23/22 05:36:18,23329.6,63.95,,,,,
05/23/22 06:06:18,23211.4,64.09,,,,,
05/23/22 06:36:18,22955.4,64.27,,,,,
05/23/22 07:06:18,22613.1,64.44,,,,,
05/23/22 07:36:18,22705.6,64.38,,,,,
05/23/22 08:06:18,22662.9,64.44,,,,,
05/23/22 08:36:18,22760.2,64.44,,,,,
05/23/22 09:06:18,22567.8,64.60,,,,,
05/23/22 09:36:18,22561.9,64.72,,,,,
05/23/22 10:06:18,22370.7,64.87,,,,,
05/23/22 10:36:18,22770.6,64.49,,,,,
05/23/22 11:06:18,23159.5,64.15,,,,,
05/23/22 11:36:18,23165.6,64.62,,,,,
05/23/22 12:06:18,23243.5,64.31,,,,,
05/23/22 12:36:18,23621.2,64.31,,,,,
05/23/22 13:06:18,23553.6,65.34,,,,,
05/23/22 13:36:18,23848.5,64.71,,,,,
05/23/22 14:06:18,24030.9,64.87,,,,,
05/23/22 14:36:18,24135.4,64.92,,,,,
05/23/22 15:06:18,24253.8,65.79,,,,,
05/23/22 15:36:18,24145.2,65.17,,,,,
05/23/22 16:06:18,24089.6,65.26,,,,,
05/23/22 16:36:18,23759.0,66.22,,,,,
05/23/22 17:06:18,23512.9,66.78,,,,,
05/23/22 17:36:18,23470.7,66.99,,,,,
05/23/22 18:06:18,23599.1,66.81,,,,,
05/23/22 18:36:18,23288.1,67.15,,,,,
05/23/22 19:06:18,23300.4,67.12,,,,,
05/23/22 19:36:18,23173.2,67.23,,,,,
05/23/22 20:06:18,23051.8,67.21,,,,,
05/23/22 20:36:18,22950.9,67.12,,,,,
05/23/22 21:06:18,23008.0,67.03,,,,,
05/23/22 21:36:18,23079.0,66.97,,,,,
05/23/22 22:06:18,23239.0,66.56,,,,,
05/23/22 22:36:18,23464.5,66.15,,,,,
05/23/22 23:06:18,23744.7,64.65,,,,,
05/23/22 23:36:18,23697.1,64.53,,,,,
05/24/22 00:06:18,23732.0,64.47,,,,,
05/24/22 00:36:18,23858.1,64.02,,,,,
05/24/22 01:06:18,23840.5,63.95,,,,,
05/24/22 01:36:18,23746.3,63.68,,,,,
05/24/22 02:06:18,23784.5,63.18,,,,,
05/24/22 02:36:18,23784.5,62.94,,,,,
05/24/22 03:06:18,23816.5,62.82,,,,,
05/24/22 03:36:18,23763.8,62.82,,,,,
05/24/22 04:06:18,23789.3,62.76,,,,,
05/24/22 04:36:18,23646.4,62.91,,,,,
05/24/22 05:06:18,23459.8,62.91,,,,,
05/24/22 05:36:18,23231.3,62.92,,,,,
05/24/22 06:06:18,23113.9,62.76,,,,,
05/24/22 06:36:18,22858.2,62.92,,,,,
05/24/22 07:06:18,22770.6,62.89,,,,,
05/24/22 07:36:18,22779.5,62.94,,,,,
05/24/22 08:06:18,22648.3,62.94,,,,,
05/24/22 08:36:18,22567.8,62.96,,,,,
05/24/22 09:06:18,22522.6,62.96,,,,,
05/24/22 09:36:18,22827.0,63.16,,,,,
05/24/22 10:06:18,22871.6,63.14,,,,,
05/24/22 10:36:18,22921.0,63.18,,,,,
05/24/22 11:06:18,22987.0,63.10,,,,,
05/24/22 11:36:18,23338.9,63.07,,,,,
05/24/22 12:06:18,23365.2,63.18,,,,,
05/24/22 12:36:18,23346.6,63.16,,,,,
05/24/22 13:06:18,23624.3,63.14,,,,,
05/24/22 13:36:18,23678.1,63.48,,,,,
05/24/22 14:06:18,23633.8,64.08,,,,,
05/24/22 14:36:18,23671.7,64.02,,,,,
05/24/22 15:06:18,23712.9,63.86,,,,,
05/24/22 15:36:18,23810.1,63.75,,,,,
05/24/22 16:06:18,23838.9,63.72,,,,,
05/24/22 16:36:18,23782.9,63.55,,,,,
05/24/22 17:06:18,23703.4,63.63,,,,,
05/24/22 17:36:18,23600.7,65.05,,,,,
05/24/22 18:06:18,23537.9,65.03,,,,,
05/24/22 18:36:18,23534.8,65.10,,,,,
05/24/22 19:06:18,23281.9,65.86,,,,,
05/24/22 19:36:18,23148.9,65.82,,,,,
05/24/22 20:06:18,22871.6,65.91,,,,,
05/24/22 20:36:18,22837.4,65.79,,,,,
05/24/22 21:06:18,22819.5,65.70,,,,,
05/24/22 21:36:18,22752.8,65.68,,,,,
05/24/22 22:06:18,22649.7,65.46,,,,,
05/24/22 22:36:18,22815.1,65.53,,,,,
05/24/22 23:06:18,22874.6,65.52,,,,,
05/24/22 23:36:18,23018.6,65.23,,,,,
05/25/22 00:06:18,23306.5,64.56,,,,,
05/25/22 00:36:18,23405.4,64.06,,,,,
05/25/22 01:06:18,23456.7,63.88,,,,,
05/25/22 01:36:18,23505.1,63.07,,,,,
05/25/22 02:06:18,23548.9,62.89,,,,,
05/25/22 02:36:18,23494.1,62.51,,,,,
05/25/22 03:06:18,23376.0,62.20,,,,,
05/25/22 03:36:18,23391.5,61.83,,,,,
05/25/22 04:06:18,23425.6,61.72,,,,,
05/25/22 04:36:18,23438.0,61.63,,,,,
05/25/22 05:06:18,23438.0,61.56,,,,,
05/25/22 05:36:18,23453.6,61.54,,,,,
05/25/22 06:06:18,23389.9,61.68,,,,,
05/25/22 06:36:18,23023.1,61.56,,,,,
05/25/22 07:06:18,22685.0,61.38,,,,,
05/25/22 07:36:18,22705.6,61.61,,,,,
05/25/22 08:06:18,22366.4,61.65,,,,,
05/25/22 08:36:18,22321.9,61.75,,,,,
05/25/22 09:06:18,22347.7,62.08,,,,,
05/25/22 09:36:18,22241.8,62.24,,,,,
05/25/22 10:06:18,22307.5,62.37,,,,,
05/25/22 10:36:18,22508.1,62.37,,,,,
05/25/22 11:06:18,22778.0,62.51,,,,,
05/25/22 11:36:18,22981.0,62.42,,,,,
05/25/22 12:06:18,23139.7,62.76,,,,,
05/25/22 12:36:18,23328.1,62.51,,,,,
05/25/22 13:06:18,23456.7,63.18,,,,,
05/25/22 13:36:18,23512.9,63.21,,,,,
05/25/22 14:06:18,23509.8,63.46,,,,,
05/25/22 14:36:18,23410.1,64.31,,,,,
05/25/22 15:06:18,23458.3,64.45,,,,,
05/25/22 15:36:18,23607.0,64.35,,,,,
05/25/22 16:06:18,23578.7,64.31,,,,,
05/25/22 16:36:18,23643.3,64.27,,,,,
05/25/22 17:06:18,23630.7,64.27,,,,,
05/25/22 17:36:18,23585.0,63.84,,,,,
05/25/22 18:06:18,23588.1,63.91,,,,,
05/25/22 18:36:18,23550.5,64.40,,,,,
05/25/22 19:06:18,23477.0,64.85,,,,,
05/25/22 19:36:18,23245.1,65.70,,,,,
05/25/22 20:06:18,23214.5,66.00,,,,,
05/25/22 20:36:18,23068.4,66.31,,,,,
05/25/22 21:06:18,22633.6,66.54,,,,,
05/25/22 21:36:18,22627.7,66.38,,,,,
05/25/22 22:06:18,22537.2,66.22,,,,,
05/25/22 22:36:18,22413.9,66.13,,,,,
05/25/22 23:06:18,22569.2,66.11,,,,,
05/25/22 23:36:18,22506.6,66.02,,,,,
05/26/22 00:06:18,22682.0,65.88,,,,,
05/26/22 00:36:18,23158.0,65.21,,,,,
05/26/22 01:06:18,23203.8,64.85,,,,,
05/26/22 01:36:18,23349.7,64.24,,,,,
05/26/22 02:06:18,23402.3,64.08,,,,,
05/26/22 02:36:18,23359.0,64.15,,,,,
05/26/22 03:06:18,23456.7,63.28,,,,,
05/26/22 03:36:18,23383.7,62.96,,,,,
05/26/22 04:06:18,23332.7,62.56,,,,,
05/26/22 04:36:18,23421.0,61.79,,,,,
05/26/22 05:06:18,23403.9,61.72,,,,,
05/26/22 05:36:18,23419.4,61.81,,,,,
05/26/22 06:06:18,23419.4,61.72,,,,,
05/26/22 06:36:18,23399.2,61.79,,,,,
05/26/22 07:06:18,23194.6,61.83,,,,,
05/26/22 07:36:18,23006.5,61.99,,,,,
05/26/22 08:06:18,22864.2,62.01,,,,,
05/26/22 08:36:18,22782.5,62.20,,,,,
05/26/22 09:06:18,22476.1,62.26,,,,,
05/26/22 09:36:18,22287.5,62.65,,,,,
05/26/22 10:06:18,22383.7,62.78,,,,,
05/26/22 10:36:18,22274.6,62.92,,,,,
05/26/22 11:06:18,22253.2,63.18,,,,,
05/26/22 11:36:18,22426.9,63.10,,,,,
05/26/22 12:06:18,22578.0,63.41,,,,,
05/26/22 12:36:18,22883.6,63.05,,,,,
05/26/22 13:06:18,23135.2,63.10,,,,,
05/26/22 13:36:18,23506.6,63.73,,,,,
05/26/22 14:06:18,23570.9,63.95,,,,,
05/26/22 14:36:18,23641.7,64.35,,,,,
05/26/22 15:06:18,23552.0,64.33,,,,,
05/26/22 15:36:18,23489.5,64.38,,,,,
05/26/22 16:06:18,23480.1,64.85,,,,,
05/26/22 16:36:18,23550.5,65.17,,,,,
05/26/22 17:06:18,23572.4,64.71,,,,,
05/26/22 17:36:18,23542.6,64.38,,,,,
05/26/22 18:06:18,23494.1,64.26,,,,,
05/26/22 18:36:18,23567.7,64.18,,,,,
05/26/22 19:06:18,23503.5,64.36,,,,,
05/26/22 19:36:18,23416.3,64.45,,,,,
05/26/22 20:06:18,23428.7,64.76,,,,,
05/26/22 20:36:18,23285.0,65.16,,,,,
05/26/22 21:06:18,23170.2,65.52,,,,,
05/26/22 21:36:18,22898.5,65.89,,,,,
05/26/22 22:06:18,22660.0,66.13,,,,,
05/26/22 22:36:18,22710.0,65.98,,,,,
05/26/22 23:06:18,22486.3,66.00,,,,,
05/26/22 23:36:18,22337.6,65.93,,,,,
05/27/22 00:06:18,22297.5,65.95,,,,,
05/27/22 00:36:18,22461.6,65.79,,,,,
05/27/22 01:06:18,22729.2,65.53,,,,,
05/27/22 01:36:18,22867.2,65.23,,,,,
05/27/22 02:06:18,23065.4,64.78,,,,,
05/27/22 02:36:18,23135.2,64.69,,,,,
05/27/22 03:06:18,23277.3,64.00,,,,,
05/27/22 03:36:18,23332.7,63.55,,,,,
05/27/22 04:06:18,23298.8,63.46,,,,,
05/27/22 04:36:18,23288.1,63.18,,,,,
05/27/22 05:06:18,23311.1,62.94,,,,,
05/27/22 05:36:18,23325.0,62.85,,,,,
05/27/22 06:06:18,23311.1,62.73,,,,,
05/27/22 06:36:18,23346.6,62.69,,,,,
05/27/22 07:06:18,23379.1,62.64,,,,,
05/27/22 07:36:18,23433.4,62.78,,,,,
05/27/22 08:06:18,23277.3,63.19,,,,,
05/27/22 08:36:18,23202.2,63.48,,,,,
05/27/22 09:06:18,23112.4,63.63,,,,,
05/27/22 09:36:18,22907.5,63.93,,,,,
05/27/22 10:06:18,22538.6,64.20,,,,,
05/27/22 10:36:18,22477.6,64.36,,,,,
05/27/22 11:06:18,22382.2,64.47,,,,,
05/27/22 11:36:18,22155.0,64.69,,,,,
05/27/22 12:06:18,22090.0,64.72,,,,,
05/27/22 12:36:18,22705.6,64.26,,,,,
05/27/22 13:06:18,22861.2,64.08,,,,,
05/27/22 13:36:18,23106.3,63.75,,,,,
05/27/22 14:06:18,23309.6,63.48,,,,,
05/27/22 14:36:18,23311.1,63.75,,,,,
05/27/22 15:06:18,23288.1,64.08,,,,,
05/27/22 15:36:18,23193.1,64.11,,,,,
05/27/22 16:06:18,23294.2,64.31,,,,,
05/27/22 16:36:18,23346.6,64.44,,,,,
05/27/22 17:06:18,23289.6,64.40,,,,,
05/27/22 17:36:18,23340.4,64.15,,,,,
05/27/22 18:06:18,23335.8,64.00,,,,,
05/27/22 18:36:18,23328.1,63.84,,,,,
05/27/22 19:06:18,23337.4,63.91,,,,,
05/27/22 19:36:18,23348.2,63.75,,,,,
05/27/22 20:06:18,23335.8,63.79,,,,,
05/27/22 20:36:18,23280.4,63.99,,,,,
05/27/22 21:06:18,23206.8,64.24,,,,,
05/27/22 21:36:18,22996.0,64.62,,,,,
05/27/22 22:06:18,22788.4,64.89,,,,,
05/27/22 22:36:18,22670.3,65.05,,,,,
05/27/22 23:06:18,22311.8,65.25,,,,,
05/27/22 23:36:18,22291.8,65.23,,,,,
05/28/22 00:06:18,22214.7,65.21,,,,,
05/28/22 00:36:18,22317.6,65.17,,,,,
05/28/22 01:06:18,22405.3,65.16,,,,,
05/28/22 01:36:18,22415.4,65.08,,,,,
05/28/22 02:06:18,22633.6,64.89,,,,,
05/28/22 02:36:18,22687.9,64.72,,,,,
05/28/22 03:06:18,22757.3,64.60,,,,,
05/28/22 03:36:18,22801.7,64.69,,,,,
05/28/22 04:06:18,23068.4,64.22,,,,,
05/28/22 04:36:18,22849.3,64.15,,,,,
05/28/22 05:06:18,23073.0,63.66,,,,,
05/28/22 05:36:18,23133.6,63.57,,,,,
05/28/22 06:06:18,23170.2,63.48,,,,,
05/28/22 06:36:18,23203.8,63.41,,,,,
05/28/22 07:06:18,23235.9,63.34,,,,,
05/28/22 07:36:18,23246.6,63.32,,,,,
05/28/22 08:06:18,23209.9,63.45,,,,,
05/28/22 08:36:18,23194.6,63.57,,,,,
05/28/22 09:06:18,23042.7,63.88,,,,,
05/28/22 09:36:18,22853.8,64.06,,,,,
05/28/22 10:06:18,22633.6,64.15,,,,,
05/28/22 10:36:18,22233.2,64.31,,,,,
05/28/22 11:06:18,21870.1,64.40,,,,,
05/28/22 11:36:18,21572.9,64.47,,,,,
05/28/22 12:06:18,21667.2,64.58,,,,,
05/28/22 12:36:18,21654.9,64.62,,,,,
05/28/22 13:06:18,22193.4,64.44,,,,,
05/28/22 13:36:18,22393.7,64.35,,,,,
05/28/22 14:06:18,22958.4,63.99,,,,,
