StationCode,isSWMP,DateTimeStamp,Historical,ProvisionalPlus,F_Record,Temp,F_Temp,SpCond,F_SpCond,Sal,F_Sal,DO_Pct,F_DO_Pct,DO_mgl,F_DO_mgl,Depth,F_Depth,cDepth,F_cDepth,Level,F_Level,cLevel,F_cLevel,pH,F_pH,Turb,F_Turb,ChlFluor,F_ChlFluor,Unnamed: 30,Datetime_Adjusted_UTC+1
wqbmpwq   ,P,07/19/2022 18:30,0,1,,26.8,<0> ,43.05,<1> (CCU),27.7,<1> (CCU),34.1,<1> (CDA),2.3,<1> (CDA),2.33,<1> [SIC],,,,<-1> ,,,7.6,<1> (CCU),155.0,<1> (CCU),8.8,<0> ,,2022-07-20 00:30:00
wqbmpwq   ,P,07/19/2022 18:45,0,1,,26.8,<0> ,43.37,<1> (CCU),27.9,<1> (CCU),30.1,<1> (CDA),2.1,<1> (CDA),2.32,<1> [SIC],,,,<-1> ,,,7.6,<1> (CCU),137.0,<1> (CCU),9.1,<0> ,,2022-07-20 00:45:00
wqbmpwq   ,P,07/19/2022 19:00,0,1,,26.9,<0> ,42.79,<1> (CCU),27.5,<1> (CCU),37.7,<1> (CDA),2.6,<1> (CDA),2.31,<1> [SIC],,,,<-1> ,,,7.7,<1> (CCU),124.0,<1> (CCU),10.0,<0> ,,2022-07-20 01:00:00
wqbmpwq   ,P,07/19/2022 19:15,0,1,,26.9,<0> ,43.38,<1> (CCU),27.9,<1> (CCU),46.9,<1> (CCU),3.2,<1> (CCU),2.29,<1> [SIC],,,,<-1> ,,,7.7,<1> (CCU),141.0,<1> (CCU),10.5,<0> ,,2022-07-20 01:15:00
wqbmpwq   ,P,07/19/2022 19:30,0,1,,26.9,<0> ,43.29,<1> (CCU),27.8,<1> (CCU),50.9,<1> (CCU),3.5,<1> (CCU),2.28,<1> [SIC],,,,<-1> ,,,7.7,<1> (CCU),113.0,<1> (CCU),11.1,<0> ,,2022-07-20 01:30:00
wqbmpwq   ,P,07/19/2022 19:45,0,1,,26.8,<0> ,43.24,<1> (CCU),27.8,<1> (CCU),45.6,<1> (CCU),3.1,<1> (CCU),2.26,<1> [SIC],,,,<-1> ,,,7.6,<1> (CCU),129.0,<1> (CCU),10.5,<0> ,,2022-07-20 01:45:00
wqbmpwq   ,P,07/19/2022 20:00,0,1,,26.8,<0> ,42.88,<1> (CCU),27.5,<1> (CCU),46.2,<1> (CCU),3.2,<1> (CCU),2.24,<1> [SIC],,,,<-1> ,,,7.6,<1> (CCU),115.0,<1> (CCU),9.7,<0> ,,2022-07-20 02:00:00
wqbmpwq   ,P,07/19/2022 20:15,0,1,,26.7,<0> ,43.2,<1> (CCU),27.8,<1> (CCU),45.7,<1> (CCU),3.1,<1> (CCU),2.22,<1> [SIC],,,,<-1> ,,,7.6,<1> (CCU),125.0,<1> (CCU),12.1,<0> ,,2022-07-20 02:15:00
wqbmpwq   ,P,07/19/2022 20:30,0,1,,26.6,<0> ,43.11,<1> (CCU),27.7,<1> (CCU),46.0,<1> (CCU),3.2,<1> (CCU),2.19,<1> [SIC],,,,<-1> ,,,7.6,<1> (CCU),120.0,<1> (CCU),12.7,<0> ,,2022-07-20 02:30:00
wqbmpwq   ,P,07/19/2022 20:45,0,1,,26.5,<0> ,43.18,<1> (CCU),27.8,<1> (CCU),40.8,<1> (CDA),2.8,<1> (CDA),2.17,<1> [SIC],,,,<-1> ,,,7.5,<1> (CCU),111.0,<1> (CCU),12.3,<0> ,,2022-07-20 02:45:00
wqbmpwq   ,P,07/19/2022 21:00,0,1,,26.4,<0> ,43.13,<1> (CCU),27.7,<1> (CCU),42.3,<1> (CDA),2.9,<1> (CDA),2.14,<1> [SIC],,,,<-1> ,,,7.5,<1> (CCU),149.0,<1> (CCU),11.4,<0> ,,2022-07-20 03:00:00
wqbmpwq   ,P,07/19/2022 21:15,0,1,,26.3,<0> ,43.12,<1> (CCU),27.7,<1> (CCU),43.0,<1> (CDA),3.0,<1> (CDA),2.1,<1> [SIC],,,,<-1> ,,,7.5,<1> (CCU),128.0,<1> (CCU),11.0,<0> ,,2022-07-20 03:15:00
wqbmpwq   ,P,07/19/2022 21:30,0,1,,26.2,<0> ,43.21,<1> (CCU),27.8,<1> (CCU),43.2,<1> (CDA),3.0,<1> (CDA),2.07,<1> [SIC],,,,<-1> ,,,7.5,<1> (CCU),131.0,<1> (CCU),9.7,<0> ,,2022-07-20 03:30:00
wqbmpwq   ,P,07/19/2022 21:45,0,1,,26.1,<0> ,43.41,<1> (CCU),27.9,<1> (CCU),47.6,<1> (CCU),3.3,<1> (CCU),2.04,<1> [SIC],,,,<-1> ,,,7.5,<1> (CCU),138.0,<1> (CCU),9.7,<0> ,,2022-07-20 03:45:00
wqbmpwq   ,P,07/19/2022 22:00,0,1,,26.1,<0> ,43.32,<1> (CCU),27.9,<1> (CCU),43.0,<1> (CDA),3.0,<1> (CDA),2.01,<1> [SIC],,,,<-1> ,,,7.6,<1> (CCU),147.0,<1> (CCU),10.1,<0> ,,2022-07-20 04:00:00
wqbmpwq   ,P,07/19/2022 22:15,0,1,,26.0,<0> ,43.53,<1> (CCU),28.0,<1> (CCU),45.5,<1> (CCU),3.2,<1> (CCU),1.97,<1> [SIC],,,,<-1> ,,,7.5,<1> (CCU),171.0,<1> (CCU),9.1,<0> ,,2022-07-20 04:15:00
wqbmpwq   ,P,07/19/2022 22:30,0,1,,26.0,<0> ,43.56,<1> (CCU),28.0,<1> (CCU),43.6,<1> (CCU),3.0,<1> (CCU),1.94,<1> [SIC],,,,<-1> ,,,7.5,<1> (CCU),134.0,<1> (CCU),7.8,<0> ,,2022-07-20 04:30:00
wqbmpwq   ,P,07/19/2022 22:45,0,1,,25.9,<0> ,43.2,<1> (CCU),27.8,<1> (CCU),41.7,<1> (CDA),2.9,<1> (CDA),1.91,<1> [SIC],,,,<-1> ,,,7.4,<1> (CCU),152.0,<1> (CCU),7.3,<0> ,,2022-07-20 04:45:00
wqbmpwq   ,P,07/19/2022 23:00,0,1,,25.9,<0> ,43.65,<1> (CCU),28.1,<1> (CCU),40.9,<1> (CDA),2.8,<1> (CDA),1.88,<1> [SIC],,,,<-1> ,,,7.4,<1> (CCU),129.0,<1> (CCU),7.7,<0> ,,2022-07-20 05:00:00
wqbmpwq   ,P,07/19/2022 23:15,0,1,,25.8,<0> ,43.67,<1> (CCU),28.1,<1> (CCU),45.1,<1> (CCU),3.1,<1> (CCU),1.85,<1> [SIC],,,,<-1> ,,,7.5,<1> (CCU),154.0,<1> (CCU),7.2,<0> ,,2022-07-20 05:15:00
wqbmpwq   ,P,07/19/2022 23:30,0,1,,25.8,<0> ,43.65,<1> (CCU),28.1,<1> (CCU),45.2,<1> (CCU),3.2,<1> (CCU),1.83,<1> [SIC],,,,<-1> ,,,7.5,<1> (CCU),154.0,<1> (CCU),9.0,<0> ,,2022-07-20 05:30:00
wqbmpwq   ,P,07/19/2022 23:45,0,1,,25.7,<0> ,43.65,<1> (CCU),28.1,<1> (CCU),39.8,<1> (CDA),2.8,<1> (CDA),1.81,<1> [SIC],,,,<-1> ,,,7.4,<1> (CCU),155.0,<1> (CCU),7.7,<0> ,,2022-07-20 05:45:00
wqbmpwq   ,P,07/20/2022 0:00,0,1,,25.6,<0> ,43.92,<1> (CCU),28.3,<1> (CCU),40.9,<1> (CDA),2.8,<1> (CDA),1.79,<1> [SIC],,,,<-1> ,,,7.4,<1> (CCU),144.0,<1> (CCU),6.6,<0> ,,2022-07-20 06:00:00
wqbmpwq   ,P,07/20/2022 0:15,0,1,,25.5,<0> ,43.76,<1> (CCU),28.2,<1> (CCU),36.5,<1> (CDA),2.6,<1> (CDA),1.79,<1> [SIC],,,,<-1> ,,,7.5,<1> (CCU),101.0,<1> (CCU),6.5,<0> ,,2022-07-20 06:15:00
wqbmpwq   ,P,07/20/2022 0:30,0,1,,25.5,<0> ,43.97,<1> (CCU),28.4,<1> (CCU),42.0,<1> (CDA),2.9,<1> (CDA),1.8,<1> [SIC],,,,<-1> ,,,7.4,<1> (CCU),134.0,<1> (CCU),6.4,<0> ,,2022-07-20 06:30:00
wqbmpwq   ,P,07/20/2022 0:45,0,1,,25.4,<0> ,43.87,<1> (CCU),28.3,<1> (CCU),39.2,<1> (CDA),2.7,<1> (CDA),1.83,<1> [SIC],,,,<-1> ,,,7.4,<1> (CCU),153.0,<1> (CCU),7.9,<0> ,,2022-07-20 06:45:00
wqbmpwq   ,P,07/20/2022 1:00,0,1,,25.4,<0> ,44.43,<1> (CCU),28.7,<1> (CCU),40.1,<1> (CDA),2.8,<1> (CDA),1.85,<1> [SIC],,,,<-1> ,,,7.4,<1> (CCU),168.0,<1> (CCU),7.0,<0> ,,2022-07-20 07:00:00
wqbmpwq   ,P,07/20/2022 1:15,0,1,,25.3,<0> ,44.54,<1> (CCU),28.8,<1> (CCU),35.5,<1> (CDA),2.5,<1> (CDA),1.87,<1> [SIC],,,,<-1> ,,,7.4,<1> (CCU),144.0,<1> (CCU),6.3,<0> ,,2022-07-20 07:15:00
wqbmpwq   ,P,07/20/2022 1:30,0,1,,25.3,<0> ,44.64,<1> (CCU),28.8,<1> (CCU),38.7,<1> (CDA),2.7,<1> (CDA),1.9,<1> [SIC],,,,<-1> ,,,7.4,<1> (CCU),117.0,<1> (CCU),6.8,<0> ,,2022-07-20 07:30:00
wqbmpwq   ,P,07/20/2022 1:45,0,1,,25.3,<0> ,44.65,<1> (CCU),28.8,<1> (CCU),36.8,<1> (CDA),2.6,<1> (CDA),1.92,<1> [SIC],,,,<-1> ,,,7.4,<1> (CCU),134.0,<1> (CCU),7.6,<0> ,,2022-07-20 07:45:00
wqbmpwq   ,P,07/20/2022 2:00,0,1,,25.2,<0> ,44.65,<1> (CCU),28.8,<1> (CCU),36.8,<1> (CDA),2.6,<1> (CDA),1.95,<1> [SIC],,,,<-1> ,,,7.4,<1> (CCU),134.0,<1> (CCU),7.5,<0> ,,2022-07-20 08:00:00
wqbmpwq   ,P,07/20/2022 2:15,0,1,,25.2,<0> ,44.85,<1> (CCU),29.0,<1> (CCU),34.6,<1> (CDA),2.4,<1> (CDA),1.97,<1> [SIC],,,,<-1> ,,,7.4,<1> (CCU),150.0,<1> (CCU),6.2,<0> ,,2022-07-20 08:15:00
wqbmpwq   ,P,07/20/2022 2:30,0,1,,25.2,<0> ,45.01,<1> (CCU),29.1,<1> (CCU),34.8,<1> (CDA),2.4,<1> (CDA),2.0,<1> [SIC],,,,<-1> ,,,7.4,<1> (CCU),131.0,<1> (CCU),9.6,<0> ,,2022-07-20 08:30:00
wqbmpwq   ,P,07/20/2022 2:45,0,1,,25.1,<0> ,45.1,<1> (CCU),29.2,<1> (CCU),33.4,<1> (CDA),2.3,<1> (CDA),2.02,<1> [SIC],,,,<-1> ,,,7.4,<1> (CCU),135.0,<1> (CCU),7.6,<0> ,,2022-07-20 08:45:00
wqbmpwq   ,P,07/20/2022 3:00,0,1,,25.1,<0> ,44.99,<1> (CCU),29.1,<1> (CCU),36.6,<1> (CDA),2.6,<1> (CDA),2.04,<1> [SIC],,,,<-1> ,,,7.4,<1> (CCU),125.0,<1> (CCU),8.1,<0> ,,2022-07-20 09:00:00
wqbmpwq   ,P,07/20/2022 3:15,0,1,,25.1,<0> ,45.29,<1> (CCU),29.3,<1> (CCU),36.1,<1> (CDA),2.5,<1> (CDA),2.06,<1> [SIC],,,,<-1> ,,,7.4,<1> (CCU),128.0,<1> (CCU),7.9,<0> ,,2022-07-20 09:15:00
wqbmpwq   ,P,07/20/2022 3:30,0,1,,25.1,<0> ,45.13,<1> (CCU),29.2,<1> (CCU),33.3,<1> (CDA),2.3,<1> (CDA),2.07,<1> [SIC],,,,<-1> ,,,7.3,<1> (CCU),131.0,<1> (CCU),8.0,<0> ,,2022-07-20 09:30:00
wqbmpwq   ,P,07/20/2022 3:45,0,1,,25.1,<0> ,45.38,<1> (CCU),29.4,<1> (CCU),25.6,<1> (CDA),1.8,<1> (CDA),2.08,<1> [SIC],,,,<-1> ,,,7.2,<1> (CCU),128.0,<1> (CCU),7.0,<0> ,,2022-07-20 09:45:00
wqbmpwq   ,P,07/20/2022 4:00,0,1,,25.1,<0> ,45.23,<1> (CCU),29.3,<1> (CCU),18.0,<1> (CDA),1.3,<1> (CDA),2.09,<1> [SIC],,,,<-1> ,,,7.2,<1> (CCU),142.0,<1> (CCU),7.7,<0> ,,2022-07-20 10:00:00
wqbmpwq   ,P,07/20/2022 4:15,0,1,,25.1,<0> ,45.29,<1> (CCU),29.3,<1> (CCU),32.8,<1> (CDA),2.3,<1> (CDA),2.1,<1> [SIC],,,,<-1> ,,,7.3,<1> (CCU),125.0,<1> (CCU),8.6,<0> ,,2022-07-20 10:15:00
wqbmpwq   ,P,07/20/2022 4:30,0,1,,25.1,<0> ,45.4,<1> (CCU),29.4,<1> (CCU),19.4,<1> (CDA),1.4,<1> (CDA),2.11,<1> [SIC],,,,<-1> ,,,7.2,<1> (CCU),2046.0,<1> (CCU),5.7,<0> ,,2022-07-20 10:30:00
wqbmpwq   ,P,07/20/2022 4:45,0,1,,25.1,<0> ,45.02,<1> (CCU),29.1,<1> (CCU),13.6,<1> (CDA),1.0,<1> (CDA),2.13,<1> [SIC],,,,<-1> ,,,7.2,<1> (CCU),138.0,<1> (CCU),15.4,<0> ,,2022-07-20 10:45:00
wqbmpwq   ,P,07/20/2022 5:00,0,1,,25.1,<0> ,44.69,<1> (CCU),28.9,<1> (CCU),14.4,<1> (CDA),1.0,<1> (CDA),2.15,<1> [SIC],,,,<-1> ,,,7.2,<1> (CCU),132.0,<1> (CCU),7.9,<0> ,,2022-07-20 11:00:00
wqbmpwq   ,P,07/20/2022 5:15,0,1,,25.1,<0> ,44.71,<1> (CCU),28.9,<1> (CCU),7.3,<1> (CDA),0.5,<1> (CDA),2.17,<1> [SIC],,,,<-1> ,,,7.1,<1> (CCU),128.0,<1> (CCU),4.2,<0> ,,2022-07-20 11:15:00
wqbmpwq   ,P,07/20/2022 5:30,0,1,,25.1,<0> ,44.72,<1> (CCU),28.9,<1> (CCU),4.8,<1> (CDA),0.3,<1> (CDA),2.19,<1> [SIC],,,,<-1> ,,,7.1,<1> (CCU),147.0,<1> (CCU),5.9,<0> ,,2022-07-20 11:30:00
wqbmpwq   ,P,07/20/2022 5:45,0,1,,25.1,<0> ,44.91,<1> (CCU),29.0,<1> (CCU),1.3,<1> (CDA),0.1,<1> (CDA),2.21,<1> [SIC],,,,<-1> ,,,7.1,<1> (CCU),157.0,<1> (CCU),5.4,<0> ,,2022-07-20 11:45:00
wqbmpwq   ,P,07/20/2022 6:00,0,1,,25.1,<0> ,44.82,<1> (CCU),29.0,<1> (CCU),-0.3,<1> [SNV] (CDA),0.0,<1> (CDA),2.23,<1> [SIC],,,,<-1> ,,,7.0,<1> (CCU),128.0,<1> (CCU),4.9,<0> ,,2022-07-20 12:00:00
wqbmpwq   ,P,07/20/2022 6:15,0,1,,25.1,<0> ,45.2,<1> (CCU),29.2,<1> (CCU),-0.6,<1> [SNV] (CDA),0.0,<1> (CDA),2.25,<1> [SIC],,,,<-1> ,,,7.0,<1> (CCU),139.0,<1> (CCU),6.2,<0> ,,2022-07-20 12:15:00
wqbmpwq   ,P,07/20/2022 6:30,0,1,,25.1,<0> ,45.38,<1> (CCU),29.4,<1> (CCU),-0.3,<1> [SNV] (CDA),0.0,<1> (CDA),2.26,<1> [SIC],,,,<-1> ,,,7.0,<1> (CCU),133.0,<1> (CCU),5.0,<0> ,,2022-07-20 12:30:00
wqbmpwq   ,P,07/20/2022 6:45,0,1,,25.1,<0> ,45.39,<1> (CCU),29.4,<1> (CCU),-0.4,<1> [SNV] (CDA),0.0,<1> (CDA),2.27,<1> [SIC],,,,<-1> ,,,7.0,<1> (CCU),127.0,<1> (CCU),3.9,<0> ,,2022-07-20 12:45:00
wqbmpwq   ,P,07/20/2022 7:00,0,1,,25.2,<0> ,45.37,<1> (CCU),29.4,<1> (CCU),-0.2,<1> [SNV] (CDA),0.0,<1> (CDA),2.27,<1> [SIC],,,,<-1> ,,,7.0,<1> (CCU),142.0,<1> (CCU),7.4,<0> ,,2022-07-20 13:00:00
wqbmpwq   ,P,07/20/2022 7:15,0,1,,25.2,<0> ,45.38,<1> (CCU),29.4,<1> (CCU),2.1,<1> (CDA),0.1,<1> (CDA),2.26,<1> [SIC],,,,<-1> ,,,7.1,<1> (CCU),147.0,<1> (CCU),6.6,<0> ,,2022-07-20 13:15:00
wqbmpwq   ,P,07/20/2022 7:30,0,1,,25.2,<0> ,45.42,<1> (CCU),29.4,<1> (CCU),1.7,<1> (CDA),0.1,<1> (CDA),2.24,<1> [SIC],,,,<-1> ,,,7.1,<1> (CCU),146.0,<1> (CCU),6.6,<0> ,,2022-07-20 13:30:00
wqbmpwq   ,P,07/20/2022 7:45,0,1,,25.2,<0> ,45.71,<1> (CCU),29.6,<1> (CCU),2.8,<1> (CDA),0.2,<1> (CDA),2.22,<1> [SIC],,,,<-1> ,,,7.1,<1> (CCU),147.0,<1> (CCU),17.6,<0> ,,2022-07-20 13:45:00
wqbmpwq   ,P,07/20/2022 8:00,0,1,,25.2,<0> ,45.75,<1> (CCU),29.6,<1> (CCU),2.6,<1> (CDA),0.2,<1> (CDA),2.2,<1> [SIC],,,,<-1> ,,,7.1,<1> (CCU),133.0,<1> (CCU),5.4,<0> ,,2022-07-20 14:00:00
wqbmpwq   ,P,07/20/2022 8:15,0,1,,25.2,<0> ,46.03,<1> (CCU),29.8,<1> (CCU),2.2,<1> (CDA),0.2,<1> (CDA),2.18,<1> [SIC],,,,<-1> ,,,7.1,<1> (CCU),139.0,<1> (CCU),5.7,<0> ,,2022-07-20 14:15:00
wqbmpwq   ,P,07/20/2022 8:30,0,1,,25.2,<0> ,46.49,<1> (CCU),30.2,<1> (CCU),4.1,<1> (CDA),0.3,<1> (CDA),2.16,<1> [SIC],,,,<-1> ,,,7.1,<1> (CCU),160.0,<1> (CCU),6.4,<0> ,,2022-07-20 14:30:00
wqbmpwq   ,P,07/20/2022 8:45,0,1,,25.3,<0> ,46.14,<1> (CCU),29.9,<1> (CCU),4.4,<1> (CDA),0.3,<1> (CDA),2.14,<1> [SIC],,,,<-1> ,,,7.1,<1> (CCU),140.0,<1> (CCU),4.3,<0> ,,2022-07-20 14:45:00
wqbmpwq   ,P,07/20/2022 9:00,0,1,,25.3,<0> ,45.95,<1> (CCU),29.8,<1> (CCU),7.5,<1> (CDA),0.5,<1> (CDA),2.12,<1> [SIC],,,,<-1> ,,,7.2,<1> (CCU),144.0,<1> (CCU),4.6,<0> ,,2022-07-20 15:00:00
wqbmpwq   ,P,07/20/2022 9:15,0,1,,25.3,<0> ,45.53,<1> (CCU),29.5,<1> (CCU),10.3,<1> (CDA),0.7,<1> (CDA),2.1,<1> [SIC],,,,<-1> ,,,7.2,<1> (CCU),146.0,<1> (CCU),5.1,<0> ,,2022-07-20 15:15:00
wqbmpwq   ,P,07/20/2022 9:30,0,1,,25.4,<0> ,45.94,<1> (CCU),29.8,<1> (CCU),20.6,<1> (CDA),1.4,<1> (CDA),2.07,<1> [SIC],,,,<-1> ,,,7.3,<1> (CCU),122.0,<1> (CCU),3.5,<0> ,,2022-07-20 15:30:00
wqbmpwq   ,P,07/20/2022 9:45,0,1,,25.4,<0> ,45.59,<1> (CCU),29.5,<1> (CCU),18.2,<1> (CDA),1.3,<1> (CDA),2.05,<1> [SIC],,,,<-1> ,,,7.3,<1> (CCU),146.0,<1> (CCU),4.0,<0> ,,2022-07-20 15:45:00
wqbmpwq   ,P,07/20/2022 10:00,0,1,,25.4,<0> ,45.45,<1> (CCU),29.4,<1> (CCU),20.5,<1> (CDA),1.4,<1> (CDA),2.03,<1> [SIC],,,,<-1> ,,,7.3,<1> (CCU),144.0,<1> (CCU),4.4,<0> ,,2022-07-20 16:00:00
wqbmpwq   ,P,07/20/2022 10:15,0,1,,25.5,<0> ,45.48,<1> (CCU),29.4,<1> (CCU),15.7,<1> (CDA),1.1,<1> (CDA),2.0,<1> [SIC],,,,<-1> ,,,7.3,<1> (CCU),144.0,<1> (CCU),4.5,<0> ,,2022-07-20 16:15:00
wqbmpwq   ,P,07/20/2022 10:30,0,1,,25.5,<0> ,45.1,<1> (CCU),29.2,<1> (CCU),16.7,<1> (CDA),1.2,<1> (CDA),1.98,<1> [SIC],,,,<-1> ,,,7.3,<1> (CCU),155.0,<1> (CCU),6.0,<0> ,,2022-07-20 16:30:00
wqbmpwq   ,P,07/20/2022 10:45,0,1,,25.5,<0> ,45.43,<1> (CCU),29.4,<1> (CCU),18.7,<1> (CDA),1.3,<1> (CDA),1.95,<1> [SIC],,,,<-1> ,,,7.3,<1> (CCU),137.0,<1> (CCU),4.3,<0> ,,2022-07-20 16:45:00
wqbmpwq   ,P,07/20/2022 11:00,0,1,,25.5,<0> ,44.94,<1> (CCU),29.0,<1> (CCU),26.4,<1> (CDA),1.8,<1> (CDA),1.93,<1> [SIC],,,,<-1> ,,,7.4,<1> (CCU),134.0,<1> (CCU),5.1,<0> ,,2022-07-20 17:00:00
wqbmpwq   ,P,07/20/2022 11:15,0,1,,25.6,<0> ,44.86,<1> (CCU),29.0,<1> (CCU),29.6,<1> (CDA),2.1,<1> (CDA),1.9,<1> [SIC],,,,<-1> ,,,7.4,<1> (CCU),138.0,<1> (CCU),4.1,<0> ,,2022-07-20 17:15:00
wqbmpwq   ,P,07/20/2022 11:30,0,1,,25.6,<0> ,44.4,<1> (CCU),28.7,<1> (CCU),39.3,<1> (CDA),2.7,<1> (CDA),1.88,<1> [SIC],,,,<-1> ,,,7.5,<1> (CCU),150.0,<1> (CCU),3.3,<0> ,,2022-07-20 17:30:00
wqbmpwq   ,P,07/20/2022 11:45,0,1,,25.6,<0> ,44.47,<1> (CCU),28.7,<1> (CCU),34.7,<1> (CDA),2.4,<1> (CDA),1.86,<1> [SIC],,,,<-1> ,,,7.4,<1> (CCU),150.0,<1> (CCU),5.9,<0> ,,2022-07-20 17:45:00
wqbmpwq   ,P,07/20/2022 12:00,0,1,,25.7,<0> ,44.48,<1> (CCU),28.7,<1> (CCU),39.9,<1> (CDA),2.8,<1> (CDA),1.84,<1> [SIC],,,,<-1> ,,,7.4,<1> (CCU),179.0,<1> (CCU),7.5,<0> ,,2022-07-20 18:00:00
wqbmpwq   ,P,07/20/2022 12:15,0,1,,25.7,<0> ,44.46,<1> (CCU),28.7,<1> (CCU),32.6,<1> (CDA),2.3,<1> (CDA),1.83,<1> [SIC],,,,<-1> ,,,7.4,<1> (CCU),164.0,<1> (CCU),5.4,<0> ,,2022-07-20 18:15:00
wqbmpwq   ,P,07/20/2022 12:30,0,1,,25.7,<0> ,44.64,<1> (CCU),28.8,<1> (CCU),33.1,<1> (CDA),2.3,<1> (CDA),1.83,<1> [SIC],,,,<-1> ,,,7.5,<1> (CCU),162.0,<1> (CCU),4.7,<0> ,,2022-07-20 18:30:00
wqbmpwq   ,P,07/20/2022 12:45,0,1,,25.8,<0> ,44.88,<1> (CCU),29.0,<1> (CCU),43.1,<1> (CDA),3.0,<1> (CDA),1.84,<1> [SIC],,,,<-1> ,,,7.5,<1> (CCU),150.0,<1> (CCU),6.6,<0> ,,2022-07-20 18:45:00
wqbmpwq   ,P,07/20/2022 13:00,0,1,,25.9,<0> ,45.15,<1> (CCU),29.2,<1> (CCU),71.1,<1> (CCU),4.9,<1> (CCU),1.87,<1> [SIC],,,,<-1> ,,,7.7,<1> (CCU),140.0,<1> (CCU),4.7,<0> ,,2022-07-20 19:00:00
wqbmpwq   ,P,07/20/2022 13:15,0,1,,25.9,<0> ,44.96,<1> (CCU),29.0,<1> (CCU),55.5,<1> (CCU),3.8,<1> (CCU),1.9,<1> [SIC],,,,<-1> ,,,7.6,<1> (CCU),144.0,<1> (CCU),4.7,<0> ,,2022-07-20 19:15:00
wqbmpwq   ,P,07/20/2022 13:30,0,1,,26.1,<0> ,44.66,<1> (CCU),28.8,<1> (CCU),90.0,<1> (CCU),6.2,<1> (CCU),1.93,<1> [SIC],,,,<-1> ,,,7.8,<1> (CCU),147.0,<1> (CCU),4.9,<0> ,,2022-07-20 19:30:00
wqbmpwq   ,P,07/20/2022 13:45,0,1,,26.2,<0> ,44.54,<1> (CCU),28.7,<1> (CCU),98.0,<1> (CCU),6.7,<1> (CCU),1.96,<1> [SIC],,,,<-1> ,,,7.8,<1> (CCU),134.0,<1> (CCU),5.7,<0> ,,2022-07-20 19:45:00
wqbmpwq   ,P,07/20/2022 14:00,0,1,,26.3,<0> ,44.84,<1> (CCU),29.0,<1> (CCU),122.5,<1> (CCU),8.4,<1> (CCU),1.99,<1> [SIC],,,,<-1> ,,,8.0,<1> (CCU),146.0,<1> (CCU),6.6,<0> ,,2022-07-20 20:00:00
wqbmpwq   ,P,07/20/2022 14:15,0,1,,26.3,<0> ,44.84,<1> (CCU),29.0,<1> (CCU),96.1,<1> (CCU),6.6,<1> (CCU),2.02,<1> [SIC],,,,<-1> ,,,7.8,<1> (CCU),145.0,<1> (CCU),5.7,<0> ,,2022-07-20 20:15:00
wqbmpwq   ,P,07/20/2022 14:30,0,1,,26.2,<0> ,44.84,<1> (CCU),29.0,<1> (CCU),74.4,<1> (CCU),5.1,<1> (CCU),2.05,<1> [SIC],,,,<-1> ,,,7.8,<1> (CCU),142.0,<1> (CCU),5.9,<0> ,,2022-07-20 20:30:00
wqbmpwq   ,P,07/20/2022 14:45,0,1,,26.2,<0> ,44.46,<1> (CCU),28.7,<1> (CCU),65.6,<1> (CCU),4.5,<1> (CCU),2.08,<1> [SIC],,,,<-1> ,,,7.7,<1> (CCU),143.0,<1> (CCU),6.1,<0> ,,2022-07-20 20:45:00
wqbmpwq   ,P,07/20/2022 15:00,0,1,,26.4,<0> ,44.1,<1> (CCU),28.4,<1> (CCU),102.2,<1> (CCU),7.0,<1> (CCU),2.11,<1> [SIC],,,,<-1> ,,,7.9,<1> (CCU),127.0,<1> (CCU),3.7,<0> ,,2022-07-20 21:00:00
wqbmpwq   ,P,07/20/2022 15:15,0,1,,26.4,<0> ,44.36,<1> (CCU),28.6,<1> (CCU),84.5,<1> (CCU),5.8,<1> (CCU),2.13,<1> [SIC],,,,<-1> ,,,7.8,<1> (CCU),139.0,<1> (CCU),5.7,<0> ,,2022-07-20 21:15:00
wqbmpwq   ,P,07/20/2022 15:30,0,1,,26.4,<0> ,44.65,<1> (CCU),28.8,<1> (CCU),82.7,<1> (CCU),5.7,<1> (CCU),2.15,<1> [SIC],,,,<-1> ,,,7.8,<1> (CCU),136.0,<1> (CCU),5.3,<0> ,,2022-07-20 21:30:00
wqbmpwq   ,P,07/20/2022 15:45,0,1,,26.6,<0> ,44.63,<1> (CCU),28.8,<1> (CCU),98.8,<1> (CCU),6.8,<1> (CCU),2.17,<1> [SIC],,,,<-1> ,,,7.9,<1> (CCU),136.0,<1> (CCU),5.2,<0> ,,2022-07-20 21:45:00
wqbmpwq   ,P,07/20/2022 16:00,0,1,,26.6,<0> ,44.77,<1> (CCU),28.9,<1> (CCU),110.0,<1> (CCU),7.5,<1> (CCU),2.19,<1> [SIC],,,,<-1> ,,,7.9,<1> (CCU),143.0,<1> (CCU),5.5,<0> ,,2022-07-20 22:00:00
wqbmpwq   ,P,07/20/2022 16:15,0,1,,26.6,<0> ,44.7,<1> (CCU),28.9,<1> (CCU),125.4,<1> (CCU),8.6,<1> (CCU),2.2,<1> [SIC],,,,<-1> ,,,7.9,<1> (CCU),140.0,<1> (CCU),6.5,<0> ,,2022-07-20 22:15:00
