Year Day	Temperature C	SalinityConst	pHConstSal	Battery Voltage	DateStr	TimeStr
191.7917	24.40	35.00	7.9216	11.58	2020-07-09	19:00:00
191.8333	24.74	35.00	7.9336	11.66	2020-07-09	19:59:59
191.8750	24.74	35.00	7.9452	11.70	2020-07-09	20:59:59
191.9167	24.87	35.00	7.9387	11.72	2020-07-09	21:59:59
191.9583	24.92	35.00	7.9414	11.73	2020-07-09	22:59:59
192.0000	24.95	35.00	7.8858	11.74	2020-07-09	23:59:59
192.0417	25.26	35.00	7.7628	11.74	2020-07-10	00:59:59
192.0833	25.39	35.00	7.4802	11.75	2020-07-10	01:59:59
192.1250	25.39	35.00	7.3889	11.75	2020-07-10	02:59:59
192.1667	23.91	35.00	7.8611	11.74	2020-07-10	03:59:59
192.2083	23.45	35.00	7.8600	11.74	2020-07-10	04:59:59
192.2500	23.50	35.00	7.8395	11.73	2020-07-10	05:59:59
192.2917	23.75	35.00	7.8384	11.73	2020-07-10	06:59:59
192.3333	23.86	35.00	7.8161	11.73	2020-07-10	07:59:59
192.3750	23.68	35.00	7.8445	11.73	2020-07-10	08:59:59
192.4167	23.60	35.00	7.8278	11.73	2020-07-10	09:59:59
192.4583	23.70	35.00	7.7998	11.73	2020-07-10	10:59:59
192.5000	23.75	35.00	7.7393	11.73	2020-07-10	11:59:59
192.5417	23.83	35.00	7.6098	11.73	2020-07-10	12:59:59
192.5833	24.30	35.00	7.3810	11.73	2020-07-10	13:59:59
192.6250	24.79	35.00	7.1436	11.73	2020-07-10	14:59:59
192.6667	24.27	35.00	7.6692	11.73	2020-07-10	15:59:59
192.7083	24.30	35.00	7.9146	11.73	2020-07-10	16:59:59
192.7500	24.45	35.00	7.9596	11.73	2020-07-10	17:59:59
192.7917	24.48	35.00	7.9640	11.72	2020-07-10	18:59:59
192.8333	24.58	35.00	7.9583	11.72	2020-07-10	19:59:59
192.8750	24.48	35.00	7.9435	11.72	2020-07-10	20:59:59
192.9167	24.35	35.00	7.9176	11.72	2020-07-10	21:59:59
192.9583	24.37	35.00	8.0126	11.72	2020-07-10	22:59:59
193.0000	24.48	35.00	7.9232	11.71	2020-07-10	23:59:59
193.0417	24.48	35.00	7.8802	11.71	2020-07-11	00:59:59
193.0833	24.53	35.00	7.7774	11.70	2020-07-11	01:59:59
193.1250	24.63	35.00	7.5694	11.70	2020-07-11	02:59:59
193.1667	24.61	35.00	7.5178	11.70	2020-07-11	03:59:59
193.2083	23.50	35.00	7.8196	11.69	2020-07-11	04:59:59
193.2500	23.40	35.00	7.8516	11.69	2020-07-11	05:59:59
193.2917	23.40	35.00	7.8832	11.68	2020-07-11	06:59:59
193.3333	23.34	35.00	7.8455	11.68	2020-07-11	07:59:59
193.3750	23.37	35.00	7.8340	11.67	2020-07-11	08:59:59
193.4167	23.27	35.00	7.8562	11.67	2020-07-11	09:59:59
193.4583	23.22	35.00	7.8141	11.67	2020-07-11	10:59:59
193.5000	23.29	35.00	7.8046	11.67	2020-07-11	11:59:59
193.5417	23.34	35.00	7.7485	11.67	2020-07-11	12:59:59
193.5833	23.55	35.00	7.6055	11.66	2020-07-11	13:59:59
193.6250	24.01	35.00	7.3943	11.66	2020-07-11	14:59:59
193.6667	24.53	35.00	7.1944	11.66	2020-07-11	15:59:59
193.7083	24.19	35.00	7.8162	11.67	2020-07-11	16:59:59
193.7500	24.71	35.00	7.8728	11.67	2020-07-11	17:59:59
193.7917	24.84	35.00	7.9287	11.66	2020-07-11	18:59:59
193.8333	24.84	35.00	7.9147	11.66	2020-07-11	19:59:59
193.8750	24.89	35.00	7.9105	11.66	2020-07-11	20:59:59
193.9167	24.92	35.00	7.9149	11.66	2020-07-11	21:59:59
193.9583	25.05	35.00	7.9247	11.66	2020-07-11	22:59:59
194.0000	25.00	35.00	7.9142	11.66	2020-07-11	23:59:59
194.0417	24.92	35.00	7.8857	11.65	2020-07-12	00:59:59
194.0833	25.00	35.00	7.8208	11.65	2020-07-12	01:59:59
194.1250	25.18	35.00	7.6563	11.65	2020-07-12	02:59:59
194.1667	25.26	35.00	7.4706	11.65	2020-07-12	03:59:59
194.2083	25.26	35.00	7.3962	11.65	2020-07-12	04:59:59
194.2500	24.74	35.00	7.8139	11.64	2020-07-12	05:59:59
194.2917	24.66	35.00	7.8411	11.63	2020-07-12	06:59:59
194.3333	24.68	35.00	7.8722	11.63	2020-07-12	07:59:59
194.3750	24.61	35.00	7.8405	11.63	2020-07-12	08:59:59
194.4167	24.55	35.00	7.8241	11.62	2020-07-12	09:59:59
194.4583	24.63	35.00	7.8180	11.62	2020-07-12	10:59:59
194.5000	24.66	35.00	7.8141	11.62	2020-07-12	11:59:59
194.5417	24.66	35.00	7.8164	11.62	2020-07-12	12:59:59
194.5833	24.89	35.00	7.7650	11.62	2020-07-12	13:59:59
194.6250	25.29	35.00	7.6301	11.62	2020-07-12	14:59:59
194.6667	25.84	35.00	7.4108	11.62	2020-07-12	15:59:59
194.7083	26.27	35.00	7.2652	11.62	2020-07-12	16:59:59
194.7500	26.19	35.00	7.8617	11.62	2020-07-12	17:59:59
194.7917	26.51	35.00	7.9141	11.62	2020-07-12	18:59:59
194.8333	26.59	35.00	7.9122	11.62	2020-07-12	19:59:59
194.8750	26.62	35.00	7.9045	11.62	2020-07-12	20:59:59
194.9167	26.62	35.00	7.9079	11.61	2020-07-12	21:59:59
194.9583	26.59	35.00	7.8951	11.61	2020-07-12	22:59:59
195.0000	26.53	35.00	7.8869	11.61	2020-07-12	23:59:59
195.0417	26.43	35.00	7.8852	11.61	2020-07-13	00:59:59
195.0833	26.37	35.00	7.8506	11.61	2020-07-13	01:59:59
195.1250	26.32	35.00	7.7727	11.60	2020-07-13	02:59:59
195.1667	26.19	35.00	7.5746	11.60	2020-07-13	03:59:59
195.2083	26.13	35.00	7.3478	11.60	2020-07-13	04:59:59
195.2500	26.05	35.00	7.3029	11.59	2020-07-13	05:59:59
195.2917	25.36	35.00	7.8273	11.59	2020-07-13	06:59:59
195.3333	25.31	35.00	7.8842	11.58	2020-07-13	07:59:59
195.3750	25.31	35.00	7.9133	11.58	2020-07-13	08:59:59
195.4167	25.23	35.00	7.9915	11.57	2020-07-13	09:59:59
195.4583	25.26	35.00	7.9745	11.57	2020-07-13	10:59:59
195.5000	25.29	35.00	7.9553	11.57	2020-07-13	11:59:59
195.5417	25.36	35.00	7.9604	11.56	2020-07-13	12:59:59
195.5833	25.50	35.00	7.9392	11.57	2020-07-13	13:59:59
195.6250	25.63	35.00	7.8647	11.56	2020-07-13	14:59:59
195.6667	25.89	35.00	7.6538	11.56	2020-07-13	15:59:59
195.7083	26.24	35.00	7.4277	11.56	2020-07-13	16:59:59
195.7500	26.11	35.00	7.7375	11.56	2020-07-13	17:59:59
195.7917	26.03	35.00	7.9508	11.56	2020-07-13	18:59:59
195.8333	25.92	35.00	7.9441	11.56	2020-07-13	19:59:59
195.8750	25.81	35.00	7.9279	11.56	2020-07-13	20:59:59
195.9167	25.73	35.00	7.9274	11.55	2020-07-13	21:59:59
195.9583	25.63	35.00	7.9128	11.55	2020-07-13	22:59:59
196.0000	25.58	35.00	7.9036	11.55	2020-07-13	23:59:59
196.0417	25.52	35.00	7.8931	11.54	2020-07-14	00:59:59
196.0833	25.47	35.00	7.8838	11.54	2020-07-14	01:59:59
196.1250	25.50	35.00	7.8449	11.54	2020-07-14	02:59:59
196.1667	25.55	35.00	7.7387	11.54	2020-07-14	03:59:59
196.2083	25.63	35.00	7.5121	11.54	2020-07-14	04:59:59
196.2500	25.73	35.00	7.2919	11.54	2020-07-14	05:59:59
196.2917	25.31	35.00	7.6217	11.53	2020-07-14	06:59:59
196.3333	25.08	35.00	7.8071	11.52	2020-07-14	07:59:59
196.3750	25.08	35.00	7.8336	11.52	2020-07-14	08:59:59
196.4167	25.10	35.00	7.8346	11.52	2020-07-14	09:59:59
196.4583	25.13	35.00	7.8166	11.51	2020-07-14	10:59:59
196.5000	25.02	35.00	7.7994	11.51	2020-07-14	11:59:59
196.5417	24.50	35.00	7.7843	11.51	2020-07-14	12:59:59
196.5833	25.21	35.00	7.8244	11.51	2020-07-14	13:59:59
196.6250	25.52	35.00	7.9453	11.51	2020-07-14	14:59:59
196.6667	25.66	35.00	0.0000	11.51	2020-07-14	15:59:59
196.7083	25.97	35.00	0.0000	11.51	2020-07-14	16:59:59
196.7500	26.35	35.00	7.1834	11.51	2020-07-14	17:59:59
196.7917	24.42	35.00	8.0405	11.51	2020-07-14	18:59:59
196.8333	24.48	35.00	0.0000	11.50	2020-07-14	19:59:59
196.8750	24.58	35.00	0.0000	11.49	2020-07-14	20:59:59
196.9167	24.58	35.00	0.0000	11.48	2020-07-14	21:59:59
196.9583	24.53	35.00	7.9845	11.48	2020-07-14	22:59:59
197.0000	24.40	35.00	7.9540	11.48	2020-07-14	23:59:59
197.0417	24.35	35.00	7.9413	11.48	2020-07-15	00:59:59
197.0833	24.27	35.00	7.9032	11.48	2020-07-15	01:59:59
197.1250	24.22	35.00	7.9164	11.47	2020-07-15	02:59:59
197.1667	24.22	35.00	0.0000	11.47	2020-07-15	03:59:59
197.2083	24.22	35.00	0.0000	11.47	2020-07-15	04:59:59
197.2500	24.40	35.00	0.0000	11.47	2020-07-15	05:59:59
197.2917	24.55	35.00	0.0000	11.47	2020-07-15	06:59:59
197.3333	23.70	35.00	0.0000	11.46	2020-07-15	07:59:59
197.3750	23.29	35.00	7.8814	11.45	2020-07-15	08:59:59
197.4167	23.14	35.00	7.8097	11.45	2020-07-15	09:59:59
197.4583	23.07	35.00	7.7856	11.44	2020-07-15	10:59:59
197.5000	23.01	35.00	7.7825	11.44	2020-07-15	11:59:59
197.5417	22.99	35.00	7.8105	11.44	2020-07-15	12:59:59
197.5833	22.99	35.00	7.8091	11.43	2020-07-15	13:59:59
197.6250	22.96	35.00	7.7979	11.43	2020-07-15	14:59:59
197.6667	22.99	35.00	7.7826	11.43	2020-07-15	15:59:59
197.7083	23.14	35.00	7.6900	11.43	2020-07-15	16:59:59
197.7500	23.55	35.00	7.4771	11.43	2020-07-15	17:59:59
197.7917	23.24	35.00	7.7644	11.43	2020-07-15	18:59:59
197.8333	22.94	35.00	7.9125	11.42	2020-07-15	19:59:59
197.8750	22.94	35.00	7.9366	11.42	2020-07-15	20:59:59
197.9167	23.01	35.00	7.9930	11.41	2020-07-15	21:59:59
197.9583	22.91	35.00	8.0043	11.41	2020-07-15	22:59:59
198.0000	22.84	35.00	7.9827	11.41	2020-07-15	23:59:59
198.0417	22.79	35.00	7.9641	11.40	2020-07-16	00:59:59
198.0833	22.81	35.00	7.9622	11.40	2020-07-16	01:59:59
198.1250	22.71	35.00	7.9450	11.40	2020-07-16	02:59:59
198.1667	22.56	35.00	7.9375	11.40	2020-07-16	03:59:59
198.2083	22.41	35.00	7.8789	11.40	2020-07-16	04:59:59
198.2500	22.26	35.00	7.7227	11.39	2020-07-16	05:59:59
198.2917	22.26	35.00	7.4583	11.39	2020-07-16	06:59:59
198.3333	22.26	35.00	7.3506	11.39	2020-07-16	07:59:59
198.3750	22.06	35.00	7.8679	11.38	2020-07-16	08:59:59
198.4167	21.91	35.00	7.8801	11.37	2020-07-16	09:59:59
198.4583	21.88	35.00	7.8825	11.37	2020-07-16	10:59:59
198.5000	21.88	35.00	7.8757	11.37	2020-07-16	11:59:59
198.5417	21.96	35.00	7.8885	11.37	2020-07-16	12:59:59
198.5833	22.11	35.00	7.9146	11.37	2020-07-16	13:59:59
198.6250	22.31	35.00	7.9140	11.37	2020-07-16	14:59:59
198.6667	22.53	35.00	7.8940	11.37	2020-07-16	15:59:59
198.7083	22.76	35.00	7.8750	11.37	2020-07-16	16:59:59
198.7500	23.14	35.00	7.8049	11.37	2020-07-16	17:59:59
198.7917	23.55	35.00	7.6435	11.37	2020-07-16	18:59:59
198.8333	23.60	35.00	7.9788	11.37	2020-07-16	19:59:59
198.8750	23.83	35.00	8.0822	11.37	2020-07-16	20:59:59
198.9167	23.86	35.00	8.1182	11.38	2020-07-16	21:59:59
198.9583	23.73	35.00	8.0902	11.37	2020-07-16	22:59:59
199.0000	23.57	35.00	8.0537	11.37	2020-07-16	23:59:59
199.0417	23.27	35.00	7.9958	11.37	2020-07-17	00:59:59
199.0833	23.09	35.00	7.9684	11.36	2020-07-17	01:59:59
199.1250	22.96	35.00	7.9537	11.36	2020-07-17	02:59:59
199.1667	22.89	35.00	7.9493	11.35	2020-07-17	03:59:59
199.2083	22.94	35.00	7.9965	11.35	2020-07-17	04:59:59
199.2500	22.84	35.00	0.0000	11.35	2020-07-17	05:59:59
199.2917	22.66	35.00	8.1036	11.35	2020-07-17	06:59:59
199.3333	22.58	35.00	7.1459	11.34	2020-07-17	07:59:59
199.3750	22.53	35.00	7.3644	11.34	2020-07-17	08:59:59
199.4167	21.88	35.00	7.8365	11.33	2020-07-17	09:59:59
199.4583	21.66	35.00	7.8411	11.33	2020-07-17	10:59:59
199.5000	21.51	35.00	7.8752	11.32	2020-07-17	11:59:59
199.5417	21.58	35.00	7.8547	11.32	2020-07-17	12:59:59
199.5833	21.56	35.00	7.8422	11.32	2020-07-17	13:59:59
199.6250	21.51	35.00	7.8208	11.31	2020-07-17	14:59:59
199.6667	21.56	35.00	7.8378	11.31	2020-07-17	15:59:59
199.7083	21.61	35.00	7.8424	11.31	2020-07-17	16:59:59
199.7500	21.66	35.00	7.8517	11.31	2020-07-17	17:59:59
199.7917	22.01	35.00	7.7254	11.31	2020-07-17	18:59:59
199.8333	22.13	35.00	7.6187	11.31	2020-07-17	19:59:59
199.8750	21.86	35.00	7.9142	11.31	2020-07-17	20:59:59
199.9167	21.88	35.00	7.9275	11.30	2020-07-17	21:59:59
199.9583	21.83	35.00	7.9351	11.30	2020-07-17	22:59:59
200.0000	21.83	35.00	7.9488	11.30	2020-07-17	23:59:59
200.0417	21.81	35.00	0.0000	11.29	2020-07-18	00:59:59
200.0833	21.73	35.00	0.0000	11.29	2020-07-18	01:59:59
200.1250	21.68	35.00	7.8368	11.29	2020-07-18	02:59:59
200.1667	21.68	35.00	7.8778	11.29	2020-07-18	03:59:59
200.2083	21.71	35.00	7.8828	11.29	2020-07-18	04:59:59
200.2500	21.73	35.00	7.9657	11.29	2020-07-18	05:59:59
200.2917	21.73	35.00	7.6933	11.29	2020-07-18	06:59:59
200.3333	21.76	35.00	0.0000	11.29	2020-07-18	07:59:59
200.3750	21.83	35.00	0.0000	11.28	2020-07-18	08:59:59
200.4167	21.83	35.00	0.0000	11.28	2020-07-18	09:59:59
200.4583	21.66	35.00	8.4657	11.28	2020-07-18	10:59:59
200.5000	21.71	35.00	0.0000	11.27	2020-07-18	11:59:59
200.5417	21.88	35.00	7.9156	11.27	2020-07-18	12:59:59
200.5833	22.23	35.00	0.0000	11.27	2020-07-18	13:59:59
200.6250	22.48	35.00	7.9051	11.28	2020-07-18	14:59:59
200.6667	22.76	35.00	7.8947	11.28	2020-07-18	15:59:59
200.7083	23.04	35.00	7.8875	11.28	2020-07-18	16:59:59
200.7500	23.34	35.00	0.0000	11.28	2020-07-18	17:59:59
200.7917	23.63	35.00	7.8610	11.28	2020-07-18	18:59:59
200.8333	24.14	35.00	7.7307	11.29	2020-07-18	19:59:59
200.8750	24.35	35.00	7.6788	11.29	2020-07-18	20:59:59
200.9167	24.42	35.00	0.0000	11.29	2020-07-18	21:59:59
200.9583	24.32	35.00	0.0000	11.29	2020-07-18	22:59:59
201.0000	24.01	35.00	0.0000	11.29	2020-07-18	23:59:59
201.0417	23.88	35.00	0.0000	11.28	2020-07-19	00:59:59
201.0833	23.70	35.00	0.0000	11.28	2020-07-19	01:59:59
201.1250	23.34	35.00	0.0000	11.27	2020-07-19	02:59:59
201.1667	23.27	35.00	0.0000	11.27	2020-07-19	03:59:59
201.2083	23.29	35.00	0.0000	11.26	2020-07-19	04:59:59
201.2500	23.32	35.00	0.0000	11.26	2020-07-19	05:59:59
201.2917	23.47	35.00	7.7625	11.26	2020-07-19	06:59:59
201.3333	23.57	35.00	0.0000	11.26	2020-07-19	07:59:59
201.3750	23.73	35.00	0.0000	11.26	2020-07-19	08:59:59
201.4167	23.88	35.00	0.0000	11.26	2020-07-19	09:59:59
201.4583	23.93	35.00	6.8439	11.26	2020-07-19	10:59:59
201.5000	23.50	35.00	0.0000	11.25	2020-07-19	11:59:59
201.5417	23.60	35.00	0.0000	11.25	2020-07-19	12:59:59
201.5833	23.73	35.00	0.0000	11.25	2020-07-19	13:59:59
201.6250	23.83	35.00	7.9681	11.25	2020-07-19	14:59:59
201.6667	23.96	35.00	0.0000	11.25	2020-07-19	15:59:59
201.7083	24.06	35.00	7.9329	11.25	2020-07-19	16:59:59
201.7500	24.22	35.00	7.8924	11.25	2020-07-19	17:59:59
201.7917	24.30	35.00	7.8835	11.25	2020-07-19	18:59:59
201.8333	24.50	35.00	7.8400	11.25	2020-07-19	19:59:59
201.8750	24.87	35.00	7.6896	11.25	2020-07-19	20:59:59
201.9167	24.97	35.00	7.6022	11.25	2020-07-19	21:59:59
201.9583	24.76	35.00	7.8413	11.25	2020-07-19	22:59:59
202.0000	24.71	35.00	7.8764	11.25	2020-07-19	23:59:59
202.0417	24.66	35.00	7.9176	11.25	2020-07-20	00:59:59
202.0833	24.71	35.00	7.9075	11.25	2020-07-20	01:59:59
202.1250	24.66	35.00	7.8999	11.25	2020-07-20	02:59:59
202.1667	24.45	35.00	7.8745	11.24	2020-07-20	03:59:59
202.2083	24.32	35.00	7.8752	11.24	2020-07-20	04:59:59
202.2500	24.30	35.00	7.8549	11.24	2020-07-20	05:59:59
202.2917	24.30	35.00	7.8427	11.24	2020-07-20	06:59:59
202.3333	24.22	35.00	7.7378	11.24	2020-07-20	07:59:59
202.3750	24.01	35.00	7.5424	11.23	2020-07-20	08:59:59
202.4167	24.04	35.00	7.2656	11.23	2020-07-20	09:59:59
202.4583	24.09	35.00	7.1583	11.22	2020-07-20	10:59:59
202.5000	24.11	35.00	7.0835	11.22	2020-07-20	11:59:59
202.5417	24.11	35.00	7.7857	11.22	2020-07-20	12:59:59
202.5833	24.17	35.00	7.8334	11.22	2020-07-20	13:59:59
202.6250	24.22	35.00	7.8827	11.22	2020-07-20	14:59:59
202.6667	24.35	35.00	7.8780	11.22	2020-07-20	15:59:59
202.7083	24.48	35.00	7.8645	11.22	2020-07-20	16:59:59
202.7500	24.58	35.00	7.8554	11.22	2020-07-20	17:59:59
202.7917	25.10	35.00	7.8775	11.22	2020-07-20	18:59:59
202.8333	25.39	35.00	7.8640	11.22	2020-07-20	19:59:59
202.8750	25.79	35.00	7.7779	11.22	2020-07-20	20:59:59
202.9167	26.19	35.00	7.5489	11.23	2020-07-20	21:59:59
202.9583	25.97	35.00	7.6364	11.23	2020-07-20	22:59:59
203.0000	25.42	35.00	7.8692	11.22	2020-07-20	23:59:59
203.0417	25.26	35.00	7.8713	11.22	2020-07-21	00:59:59
203.0833	25.18	35.00	7.8697	11.22	2020-07-21	01:59:59
203.1250	25.10	35.00	7.8820	11.21	2020-07-21	02:59:59
203.1667	25.08	35.00	7.8787	11.21	2020-07-21	03:59:59
203.2083	24.97	35.00	7.8487	11.21	2020-07-21	04:59:59
203.2500	24.95	35.00	7.8318	11.21	2020-07-21	05:59:59
203.2917	24.89	35.00	7.8313	11.20	2020-07-21	06:59:59
203.3333	24.84	35.00	7.7954	11.20	2020-07-21	07:59:59
203.3750	24.74	35.00	7.6344	11.20	2020-07-21	08:59:59
203.4167	24.71	35.00	7.4264	11.20	2020-07-21	09:59:59
203.4583	24.87	35.00	7.1609	11.20	2020-07-21	10:59:59
203.5000	25.08	35.00	7.0047	11.20	2020-07-21	11:59:59
203.5417	23.57	35.00	7.7642	11.19	2020-07-21	12:59:59
203.5833	23.60	35.00	7.8133	11.18	2020-07-21	13:59:59
203.6250	23.78	35.00	7.8216	11.18	2020-07-21	14:59:59
203.6667	24.32	35.00	7.8756	11.18	2020-07-21	15:59:59
203.7083	24.40	35.00	7.9172	11.17	2020-07-21	16:59:59
203.7500	24.58	35.00	7.9152	11.18	2020-07-21	17:59:59
203.7917	24.89	35.00	7.9124	11.18	2020-07-21	18:59:59
203.8333	25.26	35.00	7.9022	11.18	2020-07-21	19:59:59
203.8750	25.50	35.00	7.8387	11.18	2020-07-21	20:59:59
203.9167	26.16	35.00	7.7103	11.19	2020-07-21	21:59:59
203.9583	26.86	35.00	7.5183	11.20	2020-07-21	22:59:59
204.0000	25.42	35.00	7.8654	11.20	2020-07-21	23:59:59
204.0417	25.08	35.00	7.8679	11.18	2020-07-22	00:59:59
204.0833	24.87	35.00	7.8603	11.18	2020-07-22	01:59:59
204.1250	24.89	35.00	7.8621	11.17	2020-07-22	02:59:59
204.1667	24.89	35.00	7.8613	11.17	2020-07-22	03:59:59
204.2083	24.63	35.00	7.8409	11.17	2020-07-22	04:59:59
204.2500	24.40	35.00	7.8235	11.16	2020-07-22	05:59:59
204.2917	24.35	35.00	7.7995	11.16	2020-07-22	06:59:59
204.3333	24.37	35.00	7.7997	11.15	2020-07-22	07:59:59
204.3750	24.48	35.00	7.7461	11.15	2020-07-22	08:59:59
204.4167	24.48	35.00	7.5873	11.15	2020-07-22	09:59:59
204.4583	24.63	35.00	7.3752	11.15	2020-07-22	10:59:59
204.5000	25.08	35.00	7.1613	11.15	2020-07-22	11:59:59
204.5417	25.44	35.00	7.0112	11.15	2020-07-22	12:59:59
204.5833	24.35	35.00	7.7829	11.15	2020-07-22	13:59:59
204.6250	24.92	35.00	7.8403	11.15	2020-07-22	14:59:59
204.6667	25.08	35.00	7.8649	11.15	2020-07-22	15:59:59
204.7083	25.10	35.00	7.8793	11.15	2020-07-22	16:59:59
204.7500	24.92	35.00	7.8773	11.15	2020-07-22	17:59:59
204.7917	24.81	35.00	7.8847	11.14	2020-07-22	18:59:59
204.8333	25.18	35.00	7.8919	11.14	2020-07-22	19:59:59
204.8750	25.63	35.00	7.8863	11.14	2020-07-22	20:59:59
204.9167	25.95	35.00	7.8127	11.15	2020-07-22	21:59:59
204.9583	26.35	35.00	7.6441	11.15	2020-07-22	22:59:59
205.0000	26.53	35.00	7.4003	11.15	2020-07-22	23:59:59
205.0417	25.05	35.00	7.8376	11.15	2020-07-23	00:59:59
205.0833	24.89	35.00	7.8141	11.14	2020-07-23	01:59:59
205.1250	24.50	35.00	7.8324	11.13	2020-07-23	02:59:59
205.1667	24.45	35.00	7.8258	11.13	2020-07-23	03:59:59
205.2083	24.40	35.00	7.8028	11.12	2020-07-23	04:59:59
205.2500	24.53	35.00	7.8007	11.12	2020-07-23	05:59:59
205.2917	24.48	35.00	7.8073	11.12	2020-07-23	06:59:59
205.3333	24.50	35.00	7.7901	11.12	2020-07-23	07:59:59
205.3750	24.48	35.00	7.7725	11.11	2020-07-23	08:59:59
205.4167	24.45	35.00	7.6918	11.11	2020-07-23	09:59:59
205.4583	24.48	35.00	7.4968	11.11	2020-07-23	10:59:59
205.5000	24.68	35.00	7.3032	11.11	2020-07-23	11:59:59
205.5417	25.10	35.00	7.0956	11.11	2020-07-23	12:59:59
205.5833	25.47	35.00	7.0427	11.11	2020-07-23	13:59:59
205.6250	25.71	35.00	7.8019	11.11	2020-07-23	14:59:59
205.6667	26.19	35.00	7.8787	11.12	2020-07-23	15:59:59
205.7083	26.43	35.00	7.8760	11.12	2020-07-23	16:59:59
205.7500	26.45	35.00	7.9000	11.13	2020-07-23	17:59:59
205.7917	26.48	35.00	7.9120	11.13	2020-07-23	18:59:59
205.8333	26.56	35.00	7.9117	11.13	2020-07-23	19:59:59
205.8750	26.59	35.00	7.9105	11.13	2020-07-23	20:59:59
205.9167	26.72	35.00	7.8672	11.12	2020-07-23	21:59:59
205.9583	26.89	35.00	7.7768	11.13	2020-07-23	22:59:59
206.0000	26.97	35.00	7.5720	11.12	2020-07-23	23:59:59
206.0417	26.94	35.00	7.2872	11.12	2020-07-24	00:59:59
206.0833	26.56	35.00	7.7278	11.12	2020-07-24	01:59:59
206.1250	26.21	35.00	7.8621	11.12	2020-07-24	02:59:59
206.1667	25.97	35.00	7.8602	11.11	2020-07-24	03:59:59
206.2083	25.87	35.00	7.8501	11.10	2020-07-24	04:59:59
206.2500	25.73	35.00	7.8615	11.10	2020-07-24	05:59:59
206.2917	25.44	35.00	7.8393	11.10	2020-07-24	06:59:59
206.3333	25.39	35.00	7.7984	11.09	2020-07-24	07:59:59
206.3750	25.39	35.00	7.8118	11.09	2020-07-24	08:59:59
206.4167	25.42	35.00	7.7884	11.09	2020-07-24	09:59:59
206.4583	25.52	35.00	7.6874	11.09	2020-07-24	10:59:59
206.5000	25.63	35.00	7.5046	11.09	2020-07-24	11:59:59
206.5417	25.81	35.00	7.2227	11.09	2020-07-24	12:59:59
206.5833	26.08	35.00	7.0507	11.09	2020-07-24	13:59:59
206.6250	26.16	35.00	7.0117	11.09	2020-07-24	14:59:59
206.6667	24.53	35.00	7.8127	11.08	2020-07-24	15:59:59
206.7083	24.79	35.00	7.8538	11.07	2020-07-24	16:59:59
206.7500	24.97	35.00	7.9104	11.07	2020-07-24	17:59:59
206.7917	24.79	35.00	7.9399	11.07	2020-07-24	18:59:59
206.8333	24.87	35.00	7.9465	11.07	2020-07-24	19:59:59
206.8750	24.87	35.00	7.9396	11.06	2020-07-24	20:59:59
206.9167	25.00	35.00	7.9413	11.06	2020-07-24	21:59:59
206.9583	25.21	35.00	7.9016	11.06	2020-07-24	22:59:59
207.0000	25.71	35.00	7.7743	11.07	2020-07-24	23:59:59
207.0417	26.13	35.00	7.5482	11.07	2020-07-25	00:59:59
207.0833	26.45	35.00	7.2983	11.07	2020-07-25	01:59:59
207.1250	24.61	35.00	7.8306	11.07	2020-07-25	02:59:59
207.1667	24.01	35.00	7.8342	11.06	2020-07-25	03:59:59
207.2083	23.96	35.00	7.8403	11.04	2020-07-25	04:59:59
207.2500	24.11	35.00	7.8206	11.04	2020-07-25	05:59:59
207.2917	24.06	35.00	7.8038	11.03	2020-07-25	06:59:59
207.3333	23.93	35.00	7.8029	11.03	2020-07-25	07:59:59
207.3750	23.86	35.00	7.8015	11.03	2020-07-25	08:59:59
207.4167	23.81	35.00	7.7936	11.03	2020-07-25	09:59:59
207.4583	23.81	35.00	7.7598	11.02	2020-07-25	10:59:59
207.5000	23.81	35.00	7.6440	11.02	2020-07-25	11:59:59
207.5417	24.01	35.00	7.4731	11.02	2020-07-25	12:59:59
207.5833	24.66	35.00	7.2513	11.03	2020-07-25	13:59:59
207.6250	25.26	35.00	7.0974	11.03	2020-07-25	14:59:59
207.6667	24.95	35.00	7.8272	11.04	2020-07-25	15:59:59
207.7083	25.18	35.00	7.8729	11.03	2020-07-25	16:59:59
207.7500	25.44	35.00	7.8888	11.04	2020-07-25	17:59:59
207.7917	25.66	35.00	7.8957	11.03	2020-07-25	18:59:59
207.8333	25.81	35.00	7.8930	11.04	2020-07-25	19:59:59
207.8750	25.89	35.00	7.9121	11.04	2020-07-25	20:59:59
207.9167	25.97	35.00	7.9084	11.04	2020-07-25	21:59:59
207.9583	25.97	35.00	7.9076	11.04	2020-07-25	22:59:59
208.0000	26.03	35.00	7.8613	11.04	2020-07-25	23:59:59
208.0417	26.32	35.00	7.7318	11.04	2020-07-26	00:59:59
208.0833	26.37	35.00	7.5399	11.04	2020-07-26	01:59:59
208.1250	26.51	35.00	7.3046	11.04	2020-07-26	02:59:59
208.1667	26.45	35.00	7.2724	11.04	2020-07-26	03:59:59
208.2083	25.76	35.00	7.8249	11.03	2020-07-26	04:59:59
208.2500	25.95	35.00	7.8510	11.03	2020-07-26	05:59:59
208.2917	26.03	35.00	7.8513	11.03	2020-07-26	06:59:59
208.3333	25.89	35.00	7.8495	11.03	2020-07-26	07:59:59
