Time (America/New_York),Battery,Air Temperature,Relative Humidity,Rel. Barometric Pressure,Wind Speed,Max Wind Sp,Wind Direction,Wet Bulb Temperature,Precip Type,Rain Intensity,Total Rain,Interval Rain,Solar Rad,Heading,Temperature,pH,Sp Cond,Depth,Chlorophyll,DO,DOSat,pH mV,Internal Bat,DateTime (UTC),Conductivity,Salinity
06-15-2018 10:30:00,13.1,12.9,79.0,1013.9,2.1,4.6,43.0,11.0,60.0,0.0,0.1,0.0,238.0,185.0,12.2,7.82,47270.0,0.59,4.7,8.63,97.1,-49.5,0.1,2018-06-15 14:30:00,35168.88,30.17
06-15-2018 10:45:00,13.2,13.2,77.0,1014.1,0.7,2.9,59.0,11.0,0.0,0.0,0.1,0.0,337.0,180.0,12.4,7.8,47150.0,0.7,4.2,8.64,97.6,-48.1,0.1,2018-06-15 14:45:00,35268.2,30.103
06-15-2018 11:00:00,13.4,12.9,78.0,1014.3,1.6,2.9,58.0,10.8,0.0,0.0,0.1,0.0,233.0,184.0,12.39,7.8,47110.0,0.75,5.5,8.66,97.8,-48.2,0.0,2018-06-15 15:00:00,35228.858,30.074
06-15-2018 11:15:00,13.5,13.0,80.0,1014.4,1.6,3.3,65.0,11.1,0.0,0.0,0.1,0.0,257.0,185.0,12.35,7.8,47130.0,0.77,4.9,8.64,97.5,-48.3,0.0,2018-06-15 15:15:00,35206.11,30.085
06-15-2018 11:30:00,14.6,12.8,81.0,1014.5,2.3,3.8,87.0,11.0,0.0,0.0,0.1,0.0,430.0,191.0,12.62,7.8,47070.0,0.71,3.7,8.66,98.2,-48.4,0.0,2018-06-15 15:30:00,35415.468,30.067
06-15-2018 11:45:00,14.5,12.7,81.0,1014.5,3.1,4.2,84.0,10.9,0.0,0.0,0.1,0.0,530.0,200.0,12.62,7.81,47050.0,0.73,3.3,8.68,98.4,-48.5,0.0,2018-06-15 15:45:00,35400.42,30.052
06-15-2018 12:00:00,14.5,12.8,79.0,1014.5,2.9,3.9,82.0,10.9,0.0,0.0,0.1,0.0,514.0,199.0,12.6,7.8,47150.0,0.74,3.5,8.69,98.6,-48.4,0.0,2018-06-15 16:00:00,35456.8,30.121
06-15-2018 12:15:00,14.5,13.0,79.0,1014.5,3.1,4.5,78.0,11.1,0.0,0.0,0.1,0.0,668.0,196.0,12.51,7.81,47110.0,0.7,3.3,8.67,98.2,-48.5,0.0,2018-06-15 16:15:00,35341.922,30.085
06-15-2018 12:30:00,14.5,12.9,81.0,1014.4,3.6,5.1,99.0,11.1,0.0,0.0,0.1,0.0,727.0,195.0,12.48,7.81,47140.0,0.66,3.2,8.68,98.2,-48.7,0.0,2018-06-15 16:30:00,35336.144,30.104
06-15-2018 12:45:00,14.6,12.9,81.0,1014.4,3.2,4.8,87.0,11.1,0.0,0.0,0.1,0.0,634.0,194.0,12.36,7.81,47090.0,0.75,3.1,8.67,97.9,-48.5,0.0,2018-06-15 16:45:00,35185.648,30.057
06-15-2018 13:00:00,14.6,13.0,80.0,1014.3,3.2,4.8,85.0,11.1,0.0,0.0,0.1,0.0,530.0,201.0,12.19,7.8,47140.0,0.78,3.4,8.68,97.6,-48.2,0.0,2018-06-15 17:00:00,35062.732,30.077
06-15-2018 13:15:00,14.6,12.9,80.0,1014.1,3.8,5.6,82.0,11.0,0.0,0.0,0.1,0.0,526.0,209.0,12.29,7.8,47170.0,0.72,3.6,8.73,98.4,-48.4,0.0,2018-06-15 17:15:00,35179.386,30.107
06-15-2018 13:30:00,14.6,12.9,80.0,1014.1,3.0,4.3,78.0,11.0,0.0,0.0,0.1,0.0,306.0,208.0,12.25,7.81,47300.0,0.69,5.2,8.77,98.8,-48.5,0.0,2018-06-15 17:30:00,35238.5,30.196
06-15-2018 13:45:00,14.6,12.8,82.0,1014.1,2.8,4.3,90.0,11.2,0.0,0.1,0.1,0.0,281.0,239.0,12.34,7.81,47170.0,0.73,5.8,8.76,98.8,-48.6,0.0,2018-06-15 17:45:00,35226.556000000004,30.112
06-15-2018 14:00:00,14.6,12.8,83.0,1014.1,2.6,4.4,57.0,11.2,60.0,0.5,0.2,0.1,403.0,237.0,12.34,7.81,47170.0,0.72,4.9,8.77,99.0,-48.9,0.0,2018-06-15 18:00:00,35226.556000000004,30.112
06-15-2018 14:15:00,14.6,12.7,84.0,1014.2,2.2,3.7,59.0,11.2,0.0,0.0,0.2,0.1,327.0,187.0,12.66,7.81,47060.0,0.73,5.0,8.83,100.3,-49.0,0.0,2018-06-15 18:15:00,35445.592,30.063
06-15-2018 14:30:00,14.6,12.8,85.0,1014.3,2.3,3.5,72.0,11.4,0.0,0.0,0.2,0.0,658.0,185.0,12.8,7.82,47060.0,0.77,3.2,8.84,100.7,-49.1,0.0,2018-06-15 18:30:00,35577.36,30.075
06-15-2018 14:45:00,14.6,12.8,84.0,1014.2,2.7,3.8,87.0,11.3,0.0,0.0,0.2,0.0,807.0,191.0,13.18,7.81,47020.0,0.78,2.9,8.77,100.7,-49.0,0.0,2018-06-15 18:45:00,35904.472,30.08
06-15-2018 15:00:00,14.6,12.9,84.0,1014.2,2.6,3.5,79.0,11.3,0.0,0.0,0.2,0.0,556.0,193.0,12.55,7.81,47130.0,0.71,3.5,8.8,99.7,-48.8,0.0,2018-06-15 19:00:00,35394.63,30.103
06-15-2018 15:15:00,14.6,13.2,83.0,1014.4,1.7,3.0,95.0,11.5,0.0,0.0,0.2,0.0,594.0,199.0,13.4,7.81,47000.0,0.73,2.8,8.73,100.7,-48.8,0.0,2018-06-15 19:15:00,36096.0,30.084
06-15-2018 15:30:00,14.6,13.3,82.0,1014.4,1.9,3.4,47.0,11.6,0.0,0.0,0.2,0.0,753.0,195.0,12.87,7.82,47060.0,0.75,3.4,8.83,100.7,-49.3,0.0,2018-06-15 19:30:00,35643.244,30.082
06-15-2018 15:45:00,14.6,13.1,82.0,1014.2,2.5,3.5,81.0,11.4,0.0,0.0,0.2,0.0,703.0,192.0,12.82,7.82,47030.0,0.74,3.7,8.87,101.0,-49.4,0.0,2018-06-15 19:45:00,35573.492,30.056
06-15-2018 16:00:00,14.7,13.2,82.0,1014.3,2.0,3.3,102.0,11.5,0.0,0.0,0.2,0.0,659.0,193.0,12.97,7.82,47080.0,0.7,3.8,8.9,101.8,-49.6,0.0,2018-06-15 20:00:00,35752.552,30.104
06-15-2018 16:15:00,14.6,13.2,82.0,1014.4,2.6,3.2,117.0,11.7,0.0,0.0,0.2,0.0,622.0,191.0,12.91,7.83,47000.0,0.73,4.2,8.92,101.8,-49.7,0.0,2018-06-15 20:15:00,35635.4,30.042
06-15-2018 16:30:00,14.6,13.4,83.0,1014.4,2.7,3.7,99.0,11.8,0.0,0.0,0.2,0.0,583.0,186.0,12.88,7.83,47030.0,0.71,4.0,8.91,101.6,-49.7,0.0,2018-06-15 20:30:00,35629.928,30.061
06-15-2018 16:45:00,14.7,13.1,84.0,1014.4,2.7,3.4,119.0,11.6,0.0,0.0,0.2,0.0,541.0,191.0,12.91,7.82,47060.0,0.71,4.2,8.9,101.6,-49.7,0.0,2018-06-15 20:45:00,35680.892,30.085
06-15-2018 17:00:00,14.7,13.5,84.0,1014.5,1.9,2.5,121.0,12.1,0.0,0.0,0.2,0.0,501.0,184.0,12.84,7.82,47140.0,0.74,4.2,8.91,101.6,-49.6,0.0,2018-06-15 21:00:00,35675.552,30.136
06-15-2018 17:15:00,14.6,13.6,85.0,1014.4,1.9,2.5,122.0,12.2,0.0,0.0,0.2,0.0,461.0,181.0,13.11,7.83,47110.0,0.77,4.1,8.91,102.2,-49.8,0.0,2018-06-15 21:15:00,35907.242,30.138
06-15-2018 17:30:00,14.7,13.6,84.0,1014.2,1.7,2.1,127.0,12.1,0.0,0.0,0.2,0.0,410.0,203.0,13.26,7.83,47060.0,0.6,4.0,8.93,102.7,-49.9,0.0,2018-06-15 21:30:00,36010.312,30.115
06-15-2018 17:45:00,14.6,14.3,82.0,1014.2,2.3,3.2,109.0,12.5,0.0,0.0,0.2,0.0,381.0,191.0,12.82,7.82,47090.0,0.7,4.4,8.88,101.1,-49.6,0.0,2018-06-15 21:45:00,35618.876,30.098
06-15-2018 18:00:00,14.7,13.9,85.0,1014.3,2.1,2.8,104.0,12.4,0.0,0.0,0.2,0.0,337.0,176.0,12.76,7.82,47070.0,0.67,5.1,8.9,101.2,-49.4,0.0,2018-06-15 22:00:00,35547.263999999996,30.079
06-15-2018 18:15:00,14.6,14.4,84.0,1014.4,2.0,2.7,110.0,12.8,0.0,0.0,0.2,0.0,298.0,175.0,13.0,7.82,47080.0,0.74,5.8,8.86,101.3,-49.2,0.0,2018-06-15 22:15:00,35780.8,30.107
06-15-2018 18:30:00,14.6,14.4,84.0,1014.5,2.0,2.8,148.0,12.8,0.0,0.0,0.2,0.0,264.0,214.0,13.44,7.81,46990.0,0.69,6.2,8.8,101.5,-49.1,0.0,2018-06-15 22:30:00,36125.912,30.08
06-15-2018 18:45:00,14.6,14.6,84.0,1014.5,1.6,2.1,91.0,13.0,0.0,0.0,0.2,0.0,235.0,165.0,12.92,7.82,47010.0,0.73,7.2,8.89,101.4,-49.6,0.0,2018-06-15 22:45:00,35652.384,30.05
06-15-2018 19:00:00,14.7,14.6,84.0,1014.5,1.6,2.2,164.0,13.0,0.0,0.0,0.2,0.0,237.0,39.0,12.73,7.82,47100.0,0.74,9.0,8.89,101.0,-49.4,0.0,2018-06-15 23:00:00,35541.659999999996,30.098
06-15-2018 19:15:00,14.6,14.7,82.0,1014.4,1.5,2.1,124.0,13.0,0.0,0.0,0.2,0.0,200.0,23.0,12.77,7.82,47180.0,0.67,8.1,8.91,101.5,-49.5,0.0,2018-06-15 23:15:00,35639.772,30.158
06-15-2018 19:30:00,14.7,14.9,82.0,1014.4,1.6,2.8,129.0,13.1,0.0,0.0,0.2,0.0,152.0,22.0,12.32,7.82,47160.0,0.71,8.2,8.91,100.4,-49.5,0.0,2018-06-15 23:30:00,35200.223999999995,30.103
06-15-2018 19:45:00,14.6,14.7,82.0,1014.2,1.7,2.1,136.0,13.0,0.0,0.0,0.2,0.0,114.0,26.0,12.18,7.82,47290.0,0.73,8.0,8.9,100.1,-49.5,0.0,2018-06-15 23:45:00,35164.844000000005,30.182
06-15-2018 20:00:00,14.6,15.2,83.0,1014.3,1.0,1.5,144.0,13.4,0.0,0.0,0.2,0.0,70.0,32.0,13.05,7.83,47070.0,0.7,9.0,8.95,102.4,-49.8,0.0,2018-06-16 00:00:00,35820.270000000004,30.104
06-15-2018 20:15:00,13.2,15.1,82.0,1014.2,1.5,1.9,137.0,13.3,0.0,0.0,0.2,0.0,20.0,55.0,13.49,7.82,46910.0,0.72,10.2,8.9,102.7,-49.4,0.0,2018-06-16 00:15:00,36111.318,30.027
06-15-2018 20:30:00,13.0,14.9,83.0,1014.3,1.5,2.6,128.0,13.2,0.0,0.0,0.2,0.0,3.0,64.0,12.71,7.82,47030.0,0.68,10.4,8.86,100.7,-49.3,0.0,2018-06-16 00:30:00,35470.026,30.046
06-15-2018 20:45:00,13.0,15.0,82.0,1014.2,1.6,2.3,182.0,13.2,0.0,0.0,0.2,0.0,0.0,81.0,12.49,7.82,47050.0,0.72,10.5,8.86,100.2,-49.2,0.0,2018-06-16 00:45:00,35278.090000000004,30.041
06-15-2018 21:00:00,12.9,14.9,82.0,1014.2,1.6,2.0,187.0,13.1,0.0,0.0,0.2,0.0,0.0,108.0,12.51,7.82,47150.0,0.71,10.5,8.88,100.5,-49.2,0.0,2018-06-16 01:00:00,35371.93,30.113
06-15-2018 21:15:00,12.9,15.2,80.0,1014.2,2.0,2.5,181.0,13.2,0.0,0.0,0.2,0.0,0.0,124.0,12.59,7.82,46980.0,0.72,10.2,8.89,100.7,-49.4,0.0,2018-06-16 01:15:00,35319.564,30.0
06-15-2018 21:30:00,12.9,14.7,82.0,1014.4,1.3,1.9,175.0,12.9,0.0,0.0,0.2,0.0,0.0,134.0,13.16,7.82,46960.0,0.72,11.2,8.82,101.2,-49.2,0.0,2018-06-16 01:30:00,35839.872,30.035
06-15-2018 21:45:00,12.9,14.6,85.0,1014.2,1.0,2.0,193.0,13.1,0.0,0.0,0.2,0.0,0.0,151.0,13.04,7.82,46870.0,0.69,10.5,8.85,101.2,-49.3,0.0,2018-06-16 01:45:00,35658.695999999996,29.961
06-15-2018 22:00:00,12.9,14.7,84.0,1014.3,2.2,2.8,202.0,13.1,0.0,0.0,0.2,0.0,0.0,157.0,12.48,7.82,47090.0,0.67,10.0,8.84,100.0,-49.2,0.0,2018-06-16 02:00:00,35298.664000000004,30.068
06-15-2018 22:15:00,12.8,15.3,79.0,1014.4,2.6,5.5,206.0,13.2,0.0,0.0,0.2,0.0,0.0,170.0,12.28,7.82,47140.0,0.71,9.6,8.84,99.6,-49.1,0.0,2018-06-16 02:15:00,35147.584,30.085
06-15-2018 22:30:00,12.8,16.4,74.0,1014.4,3.9,5.6,214.0,13.6,0.0,0.0,0.2,0.0,0.0,183.0,12.27,7.82,47140.0,0.69,9.2,8.83,99.5,-49.0,0.0,2018-06-16 02:30:00,35138.156,30.084
06-15-2018 22:45:00,12.8,14.9,79.0,1014.3,2.9,4.2,204.0,12.8,0.0,0.0,0.2,0.0,0.0,183.0,12.18,7.82,47230.0,0.72,9.1,8.82,99.2,-49.0,0.0,2018-06-16 02:45:00,35120.228,30.139
06-15-2018 23:00:00,12.8,14.7,82.0,1014.1,2.7,3.5,197.0,12.9,0.0,0.0,0.2,0.0,0.0,186.0,12.16,7.81,47180.0,0.7,9.4,8.82,99.2,-48.9,0.0,2018-06-16 03:00:00,35064.176,30.102
06-15-2018 23:15:00,12.8,14.6,83.0,1014.1,2.4,3.0,213.0,12.9,0.0,0.0,0.2,0.0,0.0,197.0,12.14,7.81,47280.0,0.72,9.4,8.81,99.0,-48.9,0.0,2018-06-16 03:15:00,35119.584,30.171
06-15-2018 23:30:00,12.8,15.5,78.0,1014.1,3.3,4.8,220.0,13.3,0.0,0.0,0.2,0.0,0.0,198.0,12.14,7.81,47160.0,0.73,9.1,8.81,98.9,-48.9,0.0,2018-06-16 03:30:00,35030.448000000004,30.086
06-15-2018 23:45:00,12.8,15.1,80.0,1014.3,2.7,4.3,215.0,13.1,0.0,0.0,0.2,0.0,0.0,194.0,12.14,7.82,47160.0,0.72,9.3,8.8,98.8,-49.0,0.0,2018-06-16 03:45:00,35030.448000000004,30.086
06-16-2018 00:00:00,12.8,14.5,83.0,1014.0,2.7,3.8,204.0,12.7,0.0,0.0,0.2,0.0,0.0,200.0,12.38,7.81,47140.0,0.72,9.3,8.78,99.1,-49.0,0.0,2018-06-16 04:00:00,35241.864,30.094
06-16-2018 00:15:00,12.8,14.2,84.0,1013.9,2.3,2.9,218.0,12.6,0.0,0.0,0.2,0.0,0.0,199.0,12.36,7.81,47200.0,0.72,8.5,8.79,99.2,-49.0,0.0,2018-06-16 04:15:00,35267.84,30.135
06-16-2018 00:30:00,12.8,14.5,84.0,1013.9,2.7,3.7,204.0,12.9,0.0,0.0,0.2,0.0,0.0,196.0,12.37,7.81,47150.0,0.7,9.0,8.8,99.4,-48.9,0.0,2018-06-16 04:30:00,35239.909999999996,30.101
06-16-2018 00:45:00,12.7,14.4,84.0,1013.9,2.5,3.3,209.0,12.9,0.0,0.0,0.2,0.0,0.0,196.0,12.26,7.81,47120.0,0.68,9.0,8.79,99.0,-48.9,0.0,2018-06-16 04:45:00,35113.824,30.069
06-16-2018 01:00:00,12.8,14.2,85.0,1013.9,2.6,5.0,218.0,12.7,0.0,0.0,0.2,0.0,0.0,195.0,12.21,7.81,47150.0,0.72,9.0,8.79,98.9,-48.8,0.0,2018-06-16 05:00:00,35089.03,30.086
06-16-2018 01:15:00,12.8,13.6,87.0,1014.0,2.1,3.3,211.0,12.4,0.0,0.0,0.2,0.0,0.0,196.0,12.24,7.81,47220.0,0.74,8.7,8.77,98.7,-48.8,0.0,2018-06-16 05:15:00,35169.456,30.138
06-16-2018 01:30:00,12.8,13.4,87.0,1014.1,2.8,4.2,211.0,12.2,0.0,0.0,0.2,0.0,0.0,186.0,12.19,7.81,47200.0,0.73,9.0,8.79,98.9,-48.8,0.0,2018-06-16 05:30:00,35107.36,30.119
06-16-2018 01:45:00,12.8,13.4,87.0,1013.9,3.3,4.5,204.0,12.2,0.0,0.0,0.2,0.0,0.0,180.0,12.23,7.81,47180.0,0.7,8.6,8.76,98.6,-48.8,0.0,2018-06-16 05:45:00,35130.227999999996,30.109
06-16-2018 02:00:00,12.8,13.5,86.0,1014.1,2.8,3.8,210.0,12.1,0.0,0.0,0.2,0.0,0.0,182.0,12.28,7.81,47170.0,0.75,8.0,8.74,98.5,-48.7,0.0,2018-06-16 06:00:00,35169.952000000005,30.106
06-16-2018 02:15:00,12.8,13.5,86.0,1014.4,3.2,4.3,215.0,12.1,0.0,0.0,0.2,0.0,0.0,179.0,12.33,7.81,47090.0,0.73,8.3,8.74,98.5,-48.8,0.0,2018-06-16 06:15:00,35157.394,30.054
06-16-2018 02:30:00,12.8,13.4,87.0,1014.6,2.6,3.6,205.0,12.1,0.0,0.0,0.2,0.0,0.0,174.0,12.39,7.81,47050.0,0.75,7.9,8.75,98.8,-48.6,0.0,2018-06-16 06:30:00,35183.99,30.032
06-16-2018 02:45:00,12.8,13.8,85.0,1014.3,3.0,4.2,202.0,12.4,0.0,0.0,0.2,0.0,0.0,179.0,12.4,7.81,47160.0,0.64,7.9,8.73,98.6,-48.6,0.0,2018-06-16 06:45:00,35275.68,30.11
06-16-2018 03:00:00,12.8,14.1,83.0,1014.2,3.3,4.2,206.0,12.4,0.0,0.0,0.2,0.0,0.0,182.0,12.37,7.81,47090.0,0.73,7.9,8.71,98.3,-48.5,0.0,2018-06-16 07:00:00,35195.066,30.058
06-16-2018 03:15:00,12.8,13.6,85.0,1014.2,2.6,3.5,207.0,12.1,0.0,0.0,0.2,0.0,0.0,182.0,12.47,7.81,47060.0,0.72,7.5,8.69,98.2,-48.6,0.0,2018-06-16 07:15:00,35266.764,30.046
06-16-2018 03:30:00,12.8,13.6,84.0,1014.1,3.4,5.0,211.0,12.1,0.0,0.0,0.2,0.0,0.0,182.0,12.5,7.81,47120.0,0.68,7.8,8.71,98.5,-48.6,0.0,2018-06-16 07:30:00,35340.0,30.091
06-16-2018 03:45:00,12.7,13.2,86.0,1014.4,3.0,3.9,204.0,11.9,0.0,0.0,0.2,0.0,0.0,181.0,12.52,7.81,47140.0,0.66,7.7,8.69,98.4,-48.5,0.0,2018-06-16 07:45:00,35373.856,30.107
06-16-2018 04:00:00,12.7,13.3,86.0,1014.4,3.6,4.3,213.0,12.0,0.0,0.0,0.2,0.0,0.0,186.0,12.53,7.81,47100.0,0.73,7.5,8.7,98.5,-48.6,0.0,2018-06-16 08:00:00,35353.259999999995,30.08
06-16-2018 04:15:00,12.8,13.3,86.0,1014.4,3.0,4.0,213.0,12.0,0.0,0.0,0.2,0.0,0.0,190.0,12.51,7.81,47060.0,0.69,7.7,8.67,98.2,-48.5,0.0,2018-06-16 08:15:00,35304.412,30.05
06-16-2018 04:30:00,12.7,13.3,86.0,1014.5,3.3,4.2,211.0,12.0,0.0,0.0,0.2,0.0,0.0,186.0,12.38,7.81,47050.0,0.71,8.1,8.67,97.9,-48.6,0.0,2018-06-16 08:30:00,35174.58,30.031
06-16-2018 04:45:00,12.7,13.5,86.0,1014.6,3.1,4.1,208.0,12.2,0.0,0.0,0.2,0.0,0.0,180.0,12.61,7.8,47020.0,0.75,8.3,8.62,97.7,-48.2,0.0,2018-06-16 08:45:00,35368.443999999996,30.03
06-16-2018 05:00:00,12.8,13.5,86.0,1014.5,3.0,4.0,210.0,12.2,0.0,0.0,0.2,0.0,3.0,185.0,12.71,7.8,47000.0,0.74,7.8,8.58,97.5,-48.1,0.0,2018-06-16 09:00:00,35447.4,30.025
06-16-2018 05:15:00,12.8,13.6,86.0,1014.9,3.1,4.0,212.0,12.3,0.0,0.0,0.2,0.0,11.0,183.0,12.57,7.8,46970.0,0.71,7.3,8.61,97.5,-48.1,0.0,2018-06-16 09:15:00,35293.258,29.991
06-16-2018 05:30:00,12.9,13.8,84.0,1015.2,3.7,4.8,233.0,12.3,0.0,0.0,0.2,0.0,55.0,185.0,12.43,7.8,47180.0,0.68,6.9,8.61,97.3,-48.1,0.0,2018-06-16 09:30:00,35318.948,30.127
06-16-2018 05:45:00,13.0,14.3,82.0,1015.3,2.9,4.4,227.0,12.5,0.0,0.0,0.2,0.0,99.0,181.0,12.51,7.8,47120.0,0.7,7.3,8.57,97.0,-47.9,0.0,2018-06-16 09:45:00,35349.424,30.092
06-16-2018 06:00:00,13.4,15.2,77.0,1015.6,1.8,2.8,249.0,12.8,0.0,0.0,0.2,0.0,156.0,187.0,12.66,7.79,47050.0,0.74,7.1,8.52,96.8,-47.6,0.0,2018-06-16 10:00:00,35438.06,30.056
06-16-2018 06:15:00,13.7,14.8,80.0,1015.8,1.7,2.4,232.0,12.8,0.0,0.0,0.2,0.0,204.0,187.0,12.76,7.79,47030.0,0.73,6.7,8.45,96.2,-47.5,0.0,2018-06-16 10:15:00,35517.056,30.051
06-16-2018 06:30:00,13.8,15.8,72.0,1015.8,2.3,3.5,250.0,12.9,0.0,0.0,0.2,0.0,239.0,186.0,12.71,7.79,47060.0,0.71,6.0,8.47,96.2,-47.6,0.0,2018-06-16 10:30:00,35492.652,30.067
06-16-2018 06:45:00,13.8,15.9,72.0,1015.9,3.0,3.9,263.0,12.9,0.0,0.0,0.2,0.0,287.0,183.0,12.96,7.78,47030.0,0.69,5.7,8.41,96.0,-47.3,0.0,2018-06-16 10:45:00,35705.176,30.068
06-16-2018 07:00:00,13.9,16.3,69.0,1015.9,4.0,5.2,261.0,13.0,0.0,0.0,0.2,0.0,336.0,182.0,13.14,7.79,47010.0,0.64,5.1,8.39,96.2,-47.5,0.0,2018-06-16 11:00:00,35859.228,30.069
06-16-2018 07:15:00,13.9,16.3,70.0,1015.9,4.1,5.3,280.0,13.1,0.0,0.0,0.2,0.0,389.0,206.0,12.93,7.78,47080.0,0.75,4.8,8.42,96.1,-47.3,0.0,2018-06-16 11:15:00,35714.888,30.101
06-16-2018 07:30:00,14.0,16.4,69.0,1015.6,4.1,5.8,267.0,13.1,0.0,0.0,0.2,0.0,399.0,209.0,12.74,7.79,47090.0,0.68,4.8,8.47,96.3,-47.6,0.0,2018-06-16 11:30:00,35543.532,30.091
06-16-2018 07:45:00,14.1,16.3,71.0,1015.9,3.5,4.8,231.0,13.2,0.0,0.0,0.2,0.0,442.0,208.0,12.62,7.8,47050.0,0.75,4.7,8.5,96.4,-47.9,0.0,2018-06-16 11:45:00,35400.42,30.052
06-16-2018 08:00:00,14.4,16.4,71.0,1015.9,3.3,4.6,260.0,13.3,0.0,0.0,0.2,0.0,473.0,229.0,12.63,7.81,47110.0,0.71,4.0,8.52,96.7,-48.5,0.0,2018-06-16 12:00:00,35454.986000000004,30.096
06-16-2018 08:15:00,14.2,16.9,70.0,1015.9,2.8,4.5,301.0,13.6,0.0,0.0,0.2,0.0,482.0,32.0,12.66,7.8,47140.0,0.72,3.3,8.57,97.4,-48.1,0.0,2018-06-16 12:15:00,35505.848,30.12
06-16-2018 08:30:00,14.7,17.7,63.0,1015.7,3.3,5.8,321.0,13.5,0.0,0.0,0.2,0.0,507.0,29.0,12.86,7.8,47000.0,0.7,3.2,8.58,97.8,-48.0,0.0,2018-06-16 12:30:00,35588.4,30.038
06-16-2018 08:45:00,14.6,17.8,63.0,1015.7,4.2,6.2,319.0,13.7,0.0,0.0,0.2,0.0,437.0,27.0,12.94,7.8,46980.0,0.72,3.6,8.62,98.5,-48.5,0.0,2018-06-16 12:45:00,35648.424,30.031
06-16-2018 09:00:00,14.5,17.9,64.0,1015.7,4.0,6.2,324.0,13.9,0.0,0.0,0.2,0.0,409.0,51.0,12.69,7.82,46870.0,0.73,4.1,8.7,98.8,-49.1,0.0,2018-06-16 13:00:00,35330.606,29.931
06-16-2018 09:15:00,14.7,18.1,63.0,1015.4,4.3,6.2,321.0,13.9,0.0,0.0,0.2,0.0,513.0,71.0,12.65,7.82,46890.0,0.76,4.3,8.72,98.9,-49.1,0.0,2018-06-16 13:15:00,35308.17,29.942
06-16-2018 09:30:00,14.7,18.4,61.0,1015.3,4.3,6.3,294.0,13.9,0.0,0.0,0.2,0.0,496.0,104.0,12.46,7.8,46990.0,0.72,4.2,8.64,97.6,-48.3,0.0,2018-06-16 13:30:00,35204.908,29.995
06-16-2018 09:45:00,14.7,19.0,57.0,1015.3,4.9,7.5,303.0,13.9,0.0,0.0,0.2,0.0,780.0,144.0,12.66,7.81,46850.0,0.73,3.4,8.7,98.7,-48.9,0.0,2018-06-16 13:45:00,35287.42,29.914
06-16-2018 10:00:00,14.6,19.2,58.0,1015.1,5.2,7.7,292.0,14.2,0.0,0.0,0.2,0.0,627.0,138.0,12.62,7.81,46910.0,0.65,3.5,8.7,98.7,-48.6,0.0,2018-06-16 14:00:00,35295.083999999995,29.953
06-16-2018 10:15:00,14.6,18.9,58.0,1015.1,4.2,5.9,301.0,14.0,0.0,0.0,0.2,0.0,599.0,145.0,12.84,7.81,46950.0,0.69,3.4,8.72,99.3,-49.0,0.0,2018-06-16 14:15:00,35531.76,30.001
06-16-2018 10:30:00,14.0,18.7,60.0,1015.0,4.3,5.8,295.0,14.1,0.0,0.0,0.2,0.0,662.0,158.0,12.69,7.81,47000.0,0.78,3.2,8.75,99.3,-48.8,0.0,2018-06-16 14:30:00,35428.6,30.023
06-16-2018 10:45:00,13.9,18.8,60.0,1014.9,4.4,6.2,277.0,14.1,0.0,0.0,0.2,0.0,735.0,158.0,12.68,7.81,47070.0,0.73,3.2,8.76,99.5,-48.9,0.0,2018-06-16 14:45:00,35471.952000000005,30.072
06-16-2018 11:00:00,14.0,19.5,58.0,1014.9,4.3,5.9,282.0,14.4,0.0,0.0,0.2,0.0,855.0,164.0,12.97,7.81,47010.0,0.68,3.0,8.76,100.0,-49.0,0.0,2018-06-16 15:00:00,35699.394,30.055
06-16-2018 11:15:00,14.1,19.5,58.0,1014.8,4.3,5.9,288.0,14.4,0.0,0.0,0.2,0.0,801.0,170.0,12.34,7.82,47180.0,0.81,3.2,8.81,99.4,-49.3,0.0,2018-06-16 15:15:00,35234.024,30.119
06-16-2018 11:30:00,14.0,19.6,58.0,1014.8,4.9,6.7,284.0,14.5,0.0,0.0,0.2,0.0,767.0,167.0,12.32,7.82,47140.0,0.67,3.1,8.82,99.4,-49.5,0.0,2018-06-16 15:30:00,35185.295999999995,30.089
06-16-2018 11:45:00,14.0,20.9,52.0,1014.7,5.1,8.5,296.0,14.8,0.0,0.0,0.2,0.0,940.0,186.0,12.35,7.82,47160.0,0.76,2.8,8.84,99.8,-49.1,0.0,2018-06-16 15:45:00,35228.52,30.106
06-16-2018 12:00:00,14.0,21.2,50.0,1014.5,4.1,6.3,309.0,14.8,0.0,0.0,0.2,0.0,778.0,202.0,12.34,7.82,47130.0,0.77,2.9,8.85,99.8,-49.3,0.0,2018-06-16 16:00:00,35196.684,30.084
06-16-2018 12:15:00,14.0,21.1,51.0,1014.5,3.3,5.7,302.0,14.9,0.0,0.0,0.2,0.0,846.0,188.0,12.3,7.83,47210.0,0.74,2.8,8.87,100.0,-49.6,0.0,2018-06-16 16:15:00,35218.659999999996,30.137
06-16-2018 12:30:00,14.0,20.8,53.0,1014.2,3.2,4.9,305.0,14.9,0.0,0.0,0.2,0.0,889.0,200.0,13.26,7.81,46990.0,0.73,2.6,8.8,101.2,-49.0,0.0,2018-06-16 16:30:00,35956.748,30.065
