Date,Day,Time,Pred,High/Low
2018/09/01,Sat,01:35,0.17,L
2018/09/01,Sat,07:43,2.92,H
2018/09/01,Sat,13:53,0.21,L
2018/09/01,Sat,20:03,3.07,H
2018/09/02,Sun,02:25,0.17,L
2018/09/02,Sun,08:32,2.84,H
2018/09/02,Sun,14:42,0.26,L
2018/09/02,Sun,20:52,3.09,H
2018/09/03,Mon,03:19,0.17,L
2018/09/03,Mon,09:27,2.79,H
2018/09/03,Mon,15:36,0.3,L
2018/09/03,Mon,21:47,3.11,H
2018/09/04,Tue,04:18,0.15,L
2018/09/04,Tue,10:26,2.76,H
2018/09/04,Tue,16:34,0.3,L
2018/09/04,Tue,22:46,3.16,H
2018/09/05,Wed,05:18,0.1,L
2018/09/05,Wed,11:28,2.79,H
2018/09/05,Wed,17:35,0.26,L
2018/09/05,Wed,23:48,3.23,H
2018/09/06,Thu,06:20,0.01,L
2018/09/06,Thu,12:32,2.87,H
2018/09/06,Thu,18:37,0.17,L
2018/09/07,Fri,00:51,3.33,H
2018/09/07,Fri,07:20,-0.12,L
2018/09/07,Fri,13:33,3.01,H
2018/09/07,Fri,19:37,0.03,L
2018/09/08,Sat,01:52,3.44,H
2018/09/08,Sat,08:17,-0.25,L
2018/09/08,Sat,14:30,3.16,H
2018/09/08,Sat,20:35,-0.11,L
2018/09/09,Sun,02:49,3.52,H
2018/09/09,Sun,09:11,-0.34,L
2018/09/09,Sun,15:23,3.3,H
2018/09/09,Sun,21:29,-0.23,L
2018/09/10,Mon,03:43,3.56,H
2018/09/10,Mon,10:01,-0.38,L
2018/09/10,Mon,16:15,3.39,H
2018/09/10,Mon,22:22,-0.3,L
2018/09/11,Tue,04:36,3.53,H
2018/09/11,Tue,10:51,-0.36,L
2018/09/11,Tue,17:05,3.42,H
2018/09/11,Tue,23:14,-0.31,L
2018/09/12,Wed,05:29,3.45,H
2018/09/12,Wed,11:39,-0.27,L
2018/09/12,Wed,17:54,3.4,H
2018/09/13,Thu,00:05,-0.25,L
2018/09/13,Thu,06:20,3.31,H
2018/09/13,Thu,12:27,-0.12,L
2018/09/13,Thu,18:42,3.33,H
2018/09/14,Fri,00:55,-0.13,L
2018/09/14,Fri,07:11,3.14,H
2018/09/14,Fri,13:16,0.06,L
2018/09/14,Fri,19:30,3.21,H
2018/09/15,Sat,01:47,0.01,L
2018/09/15,Sat,08:04,2.95,H
2018/09/15,Sat,14:06,0.25,L
2018/09/15,Sat,20:21,3.08,H
2018/09/16,Sun,02:42,0.17,L
2018/09/16,Sun,08:59,2.78,H
2018/09/16,Sun,14:59,0.42,L
2018/09/16,Sun,21:15,2.96,H
2018/09/17,Mon,03:39,0.3,L
2018/09/17,Mon,09:57,2.65,H
2018/09/17,Mon,15:54,0.55,L
2018/09/17,Mon,22:12,2.86,H
2018/09/18,Tue,04:37,0.39,L
2018/09/18,Tue,10:56,2.58,H
2018/09/18,Tue,16:51,0.61,L
2018/09/18,Tue,23:09,2.81,H
2018/09/19,Wed,05:35,0.43,L
2018/09/19,Wed,11:54,2.56,H
2018/09/19,Wed,17:47,0.62,L
2018/09/20,Thu,00:07,2.82,H
2018/09/20,Thu,06:31,0.41,L
2018/09/20,Thu,12:50,2.61,H
2018/09/20,Thu,18:42,0.58,L
2018/09/21,Fri,01:01,2.86,H
2018/09/21,Fri,07:22,0.36,L
2018/09/21,Fri,13:39,2.69,H
2018/09/21,Fri,19:33,0.49,L
2018/09/22,Sat,01:50,2.93,H
2018/09/22,Sat,08:07,0.28,L
2018/09/22,Sat,14:22,2.79,H
2018/09/22,Sat,20:19,0.38,L
2018/09/23,Sun,02:33,3.0,H
2018/09/23,Sun,08:47,0.21,L
2018/09/23,Sun,15:01,2.88,H
2018/09/23,Sun,21:00,0.27,L
2018/09/24,Mon,03:13,3.06,H
2018/09/24,Mon,09:25,0.14,L
2018/09/24,Mon,15:38,2.97,H
2018/09/24,Mon,21:41,0.18,L
2018/09/25,Tue,03:52,3.09,H
2018/09/25,Tue,10:02,0.09,L
2018/09/25,Tue,16:14,3.05,H
2018/09/25,Tue,22:20,0.1,L
2018/09/26,Wed,04:31,3.1,H
2018/09/26,Wed,10:40,0.07,L
2018/09/26,Wed,16:50,3.11,H
2018/09/26,Wed,23:01,0.04,L
2018/09/27,Thu,05:10,3.09,H
2018/09/27,Thu,11:18,0.07,L
2018/09/27,Thu,17:27,3.16,H
2018/09/27,Thu,23:42,0.0,L
2018/09/28,Fri,05:51,3.06,H
2018/09/28,Fri,11:58,0.1,L
2018/09/28,Fri,18:06,3.19,H
2018/09/29,Sat,00:25,-0.01,L
2018/09/29,Sat,06:34,3.01,H
2018/09/29,Sat,12:40,0.14,L
2018/09/29,Sat,18:48,3.2,H
2018/09/30,Sun,01:11,0.0,L
2018/09/30,Sun,07:20,2.94,H
2018/09/30,Sun,13:26,0.21,L
2018/09/30,Sun,19:35,3.19,H
