  Date,Salinity Value,Temperature (C),Conductivity,Fit,Salinity Value (Offset +15),Date (UTC),TA (Approximated)
2022-05-17 13:06:18-04:00,17.453,18.02777777777778,24485.6,[22995.42071481],32.453,2022-05-17 17:06:18,2180.9338000000002
2022-05-17 13:36:18-04:00,16.732,18.81111111111111,23970.9,[22995.42071481],31.732,2022-05-17 17:36:18,2141.5672
2022-05-17 14:06:18-04:00,16.383,19.12777777777778,23676.5,[22995.68014754],31.383,2022-05-17 18:06:18,2122.5118
2022-05-17 14:36:18-04:00,16.22,19.322222222222223,23561.4,[22995.68014754],31.22,2022-05-17 18:36:18,2113.612
2022-05-17 15:06:18-04:00,16.282,19.22222222222221,23591.3,[22995.93958027],31.282,2022-05-17 19:06:18,2116.9972
2022-05-17 15:36:18-04:00,16.66,18.649999999999995,23792.5,[22995.93958027],31.66,2022-05-17 19:36:18,2137.636
2022-05-17 16:06:18-04:00,17.0,18.188888888888886,23990.3,[22996.19901299],32.0,2022-05-17 20:06:18,2156.2
2022-05-17 16:36:18-04:00,17.014,18.188888888888886,24008.2,[22996.19901299],32.014,2022-05-17 20:36:18,2156.9644000000003
2022-05-17 17:06:18-04:00,17.441,17.427777777777777,24145.2,[22996.45844572],32.441,2022-05-17 21:06:18,2180.2786
2022-05-17 17:36:18-04:00,17.554,17.227777777777778,24179.7,[22996.45844572],32.554,2022-05-17 21:36:18,2186.4484
2022-05-17 18:06:18-04:00,17.617,17.16111111111111,24222.5,[22996.71787845],32.617000000000004,2022-05-17 22:06:18,2189.8882000000003
2022-05-17 18:36:18-04:00,17.522,17.272222222222222,24163.2,[22996.71787845],32.522,2022-05-17 22:36:18,2184.7012
2022-05-17 19:06:18-04:00,17.556,17.16111111111111,24146.8,[22996.97731118],32.556,2022-05-17 23:06:18,2186.5576
2022-05-17 19:36:18-04:00,17.79,16.761111111111113,24220.8,[22996.97731118],32.79,2022-05-17 23:36:18,2199.334
2022-05-17 20:06:18-04:00,17.892,16.51111111111111,24209.3,[22997.2367439],32.892,2022-05-18 00:06:18,2204.9032
2022-05-17 20:36:18-04:00,18.176,15.88888888888889,24214.2,[22997.2367439],33.176,2022-05-18 00:36:18,2220.4096
2022-05-17 21:06:18-04:00,18.422,15.32777777777778,24199.4,[22997.49617663],33.422,2022-05-18 01:06:18,2233.8412
2022-05-17 21:36:18-04:00,18.438,15.277777777777777,24189.5,[22997.49617663],33.438,2022-05-18 01:36:18,2234.7148
2022-05-17 22:06:18-04:00,18.386,15.35,24168.2,[22997.75560936],33.386,2022-05-18 02:06:18,2231.8756000000003
2022-05-17 22:36:18-04:00,18.32,15.42222222222222,24128.8,[22997.75560936],33.32,2022-05-18 02:36:18,2228.272
2022-05-17 23:06:18-04:00,18.214,15.627777777777778,24115.7,[22998.01504209],33.214,2022-05-18 03:06:18,2222.4844000000003
2022-05-17 23:36:18-04:00,18.106,15.8,24079.8,[22998.01504209],33.106,2022-05-18 03:36:18,2216.5876
2022-05-18 00:06:18-04:00,17.985,15.92222222222222,24000.1,[22998.27447481],32.985,2022-05-18 04:06:18,2209.9809999999998
2022-05-18 00:36:18-04:00,17.706,16.17222222222222,23795.7,[22998.27447481],32.706,2022-05-18 04:36:18,2194.7476
2022-05-18 01:06:18-04:00,17.449,16.272222222222222,23533.2,[22998.53390754],32.449,2022-05-18 05:06:18,2180.7154
2022-05-18 01:36:18-04:00,17.271,16.31111111111111,23334.3,[22998.53390754],32.271,2022-05-18 05:36:18,2170.9966000000004
2022-05-18 02:06:18-04:00,17.034,16.349999999999998,23062.4,[22998.79334027],32.034,2022-05-18 06:06:18,2158.0564
2022-05-18 02:36:18-04:00,16.829,16.322222222222223,22794.3,[22998.79334027],31.829,2022-05-18 06:36:18,2146.8634
2022-05-18 03:06:18-04:00,16.778,16.261111111111113,22699.7,[22999.052773],31.778,2022-05-18 07:06:18,2144.0788000000002
2022-05-18 03:36:18-04:00,16.817,16.272222222222222,22752.8,[22999.052773],31.817,2022-05-18 07:36:18,2146.2082
2022-05-18 04:06:18-04:00,16.826,16.227777777777778,22741.0,[22999.31220572],31.826,2022-05-18 08:06:18,2146.6996
2022-05-18 04:36:18-04:00,16.934,16.238888888888887,22880.6,[22999.31220572],31.934,2022-05-18 08:36:18,2152.5964000000004
2022-05-18 05:06:18-04:00,17.029,16.261111111111113,23009.6,[22999.57163845],32.029,2022-05-18 09:06:18,2157.7834000000003
2022-05-18 05:36:18-04:00,17.11,16.25,23103.3,[22999.57163845],32.11,2022-05-18 09:36:18,2162.206
2022-05-18 06:06:18-04:00,17.272,16.2,23277.3,[22999.83107118],32.272,2022-05-18 10:06:18,2171.0512
2022-05-18 06:36:18-04:00,17.396,16.16111111111111,23408.5,[22999.83107118],32.396,2022-05-18 10:36:18,2177.8216
2022-05-18 07:06:18-04:00,17.911,15.872222222222222,23882.2,[23000.0905039],32.911,2022-05-18 11:06:18,2205.9406
2022-05-18 07:36:18-04:00,17.902,15.577777777777778,23711.3,[23000.0905039],32.902,2022-05-18 11:36:18,2205.4492
2022-05-18 08:06:18-04:00,17.768,15.55,23533.2,[23000.34993663],32.768,2022-05-18 12:06:18,2198.1328000000003
2022-05-18 08:36:18-04:00,18.163,15.62222222222222,24050.4,[23000.34993663],33.163,2022-05-18 12:36:18,2219.6998
2022-05-18 09:06:18-04:00,18.324,15.577777777777778,24220.8,[23000.60936936],33.324,2022-05-18 13:06:18,2228.4903999999997
2022-05-18 09:36:18-04:00,18.302,15.56111111111111,24184.6,[23000.60936936],33.302,2022-05-18 13:36:18,2227.2892
2022-05-18 10:06:18-04:00,18.312,15.58888888888889,24212.6,[23000.86880208],33.312,2022-05-18 14:06:18,2227.8352
2022-05-18 10:36:18-04:00,18.317,15.52777777777778,24184.6,[23000.86880208],33.317,2022-05-18 14:36:18,2228.1082
2022-05-18 11:06:18-04:00,18.05,16.038888888888888,24143.6,[23001.12823481],33.05,2022-05-18 15:06:18,2213.5299999999997
2022-05-18 11:36:18-04:00,17.937,16.18888888888889,24087.9,[23001.12823481],32.937,2022-05-18 15:36:18,2207.3602
2022-05-18 12:06:18-04:00,17.654,16.622222222222224,23975.8,[23001.38766754],32.654,2022-05-18 16:06:18,2191.9084000000003
2022-05-18 12:36:18-04:00,17.39,16.977777777777778,23838.9,[23001.38766754],32.39,2022-05-18 16:36:18,2177.494
2022-05-18 13:06:18-04:00,17.001,17.477777777777778,23614.9,[23001.64710026],32.001000000000005,2022-05-18 17:06:18,2156.2546
2022-05-18 13:36:18-04:00,16.666,17.96111111111111,23441.2,[23001.64710026],31.666,2022-05-18 17:36:18,2137.9636
2022-05-18 14:06:18-04:00,16.082,18.649999999999995,23036.7,[23001.90653299],31.082,2022-05-18 18:06:18,2106.0772
2022-05-18 14:36:18-04:00,15.759,18.927777777777774,22751.4,[23001.90653299],30.759,2022-05-18 18:36:18,2088.4414
2022-05-18 15:06:18-04:00,15.402,19.288888888888888,22455.8,[23002.16596572],30.402,2022-05-18 19:06:18,2068.9492
2022-05-18 15:36:18-04:00,15.541,19.2,22597.0,[23002.16596572],30.541,2022-05-18 19:36:18,2076.5386
2022-05-18 16:06:18-04:00,16.009,18.86111111111111,23047.3,[23002.42539845],31.009,2022-05-18 20:06:18,2102.0914000000002
2022-05-18 16:36:18-04:00,16.422,18.461111111111112,23383.7,[23002.42539845],31.422,2022-05-18 20:36:18,2124.6412
2022-05-18 17:06:18-04:00,16.859,17.88888888888889,23651.2,[23002.68483117],31.859,2022-05-18 21:06:18,2148.5014
2022-05-18 17:36:18-04:00,17.107,17.627777777777776,23829.3,[23002.68483117],32.107,2022-05-18 21:36:18,2162.0422
2022-05-18 18:06:18-04:00,17.056,17.811111111111114,23861.3,[23002.9442639],32.056,2022-05-18 22:06:18,2159.2576
2022-05-18 18:36:18-04:00,17.195,17.55,23899.9,[23002.9442639],32.195,2022-05-18 22:36:18,2166.8469999999998
2022-05-18 19:06:18-04:00,17.376,17.31111111111111,24000.1,[23003.20369663],32.376000000000005,2022-05-18 23:06:18,2176.7296000000006
2022-05-18 19:36:18-04:00,17.537,17.022222222222222,24047.2,[23003.20369663],32.537,2022-05-18 23:36:18,2185.5202
2022-05-18 20:06:18-04:00,17.53,16.961111111111112,24004.9,[23003.46312935],32.53,2022-05-19 00:06:18,2185.138
2022-05-18 20:36:18-04:00,17.657,16.627777777777776,23982.2,[23003.46312935],32.657,2022-05-19 00:36:18,2192.0721999999996
2022-05-18 21:06:18-04:00,17.878,16.08888888888889,23961.2,[23003.72256208],32.878,2022-05-19 01:06:18,2204.1387999999997
2022-05-18 21:36:18-04:00,18.052,15.738888888888887,23980.6,[23003.72256208],33.052,2022-05-19 01:36:18,2213.6392
2022-05-18 22:06:18-04:00,18.118,15.61111111111111,23990.3,[23003.98199481],33.117999999999995,2022-05-19 02:06:18,2217.2428
2022-05-18 22:36:18-04:00,18.174,15.52777777777778,24011.4,[23003.98199481],33.174,2022-05-19 02:36:18,2220.3004
2022-05-18 23:06:18-04:00,18.148,15.56111111111111,23998.5,[23004.24142754],33.148,2022-05-19 03:06:18,2218.8808
2022-05-18 23:36:18-04:00,18.126,15.58888888888889,23987.1,[23004.24142754],33.126000000000005,2022-05-19 03:36:18,2217.6796000000004
2022-05-19 00:06:18-04:00,18.026,15.76111111111111,23961.2,[23004.50086026],33.026,2022-05-19 04:06:18,2212.2196000000004
2022-05-19 00:36:18-04:00,17.89,15.938888888888886,23893.5,[23004.50086026],32.89,2022-05-19 04:36:18,2204.794
2022-05-19 01:06:18-04:00,17.625,16.11111111111111,23663.8,[23004.76029299],32.625,2022-05-19 05:06:18,2190.325
2022-05-19 01:36:18-04:00,17.413,16.277777777777775,23492.6,[23004.76029299],32.413,2022-05-19 05:36:18,2178.7497999999996
2022-05-19 02:06:18-04:00,17.278,16.37222222222222,23376.0,[23005.01972572],32.278,2022-05-19 06:06:18,2171.3788
2022-05-19 02:36:18-04:00,17.097,16.461111111111112,23199.2,[23005.01972572],32.097,2022-05-19 06:36:18,2161.4962
2022-05-19 03:06:18-04:00,16.899,16.52777777777778,22988.5,[23005.27915845],31.899,2022-05-19 07:06:18,2150.6854000000003
2022-05-19 03:36:18-04:00,16.733,16.53888888888889,22786.9,[23005.27915845],31.733,2022-05-19 07:36:18,2141.6218
2022-05-19 04:06:18-04:00,16.705,16.522222222222222,22744.0,[23005.53859117],31.705,2022-05-19 08:06:18,2140.093
2022-05-19 04:36:18-04:00,16.715,16.522222222222222,22755.8,[23005.53859117],31.715,2022-05-19 08:36:18,2140.639
2022-05-19 05:06:18-04:00,16.682,16.51111111111111,22710.0,[23005.7980239],31.682,2022-05-19 09:06:18,2138.8372
2022-05-19 05:36:18-04:00,16.777,16.45,22795.8,[23005.7980239],31.777,2022-05-19 09:36:18,2144.0242
2022-05-19 06:06:18-04:00,16.974,16.43888888888889,23035.2,[23006.05745663],31.974,2022-05-19 10:06:18,2154.7804
2022-05-19 06:36:18-04:00,17.121,16.38888888888889,23190.0,[23006.05745663],32.120999999999995,2022-05-19 10:36:18,2162.8066
2022-05-19 07:06:18-04:00,17.101,16.41111111111111,23177.8,[23006.31688935],32.101,2022-05-19 11:06:18,2161.7146000000002
2022-05-19 07:36:18-04:00,17.565,16.177777777777777,23625.9,[23006.31688935],32.565,2022-05-19 11:36:18,2187.049
2022-05-19 08:06:18-04:00,17.966,15.8,23909.6,[23006.57632208],32.966,2022-05-19 12:06:18,2208.9436
2022-05-19 08:36:18-04:00,17.993,15.62222222222222,23845.3,[23006.57632208],32.992999999999995,2022-05-19 12:36:18,2210.4177999999997
2022-05-19 09:06:18-04:00,18.292,15.4,24083.0,[23006.83575481],33.292,2022-05-19 13:06:18,2226.7432
2022-05-19 09:36:18-04:00,18.285,15.411111111111111,24081.4,[23006.83575481],33.285,2022-05-19 13:36:18,2226.361
2022-05-19 10:06:18-04:00,18.318,15.4,24114.1,[23007.09518753],33.318,2022-05-19 14:06:18,2228.1628
2022-05-19 10:36:18-04:00,18.407,15.32777777777778,24181.3,[23007.09518753],33.407,2022-05-19 14:36:18,2233.0222
2022-05-19 11:06:18-04:00,18.382,15.35,24163.2,[23007.35462026],33.382000000000005,2022-05-19 15:06:18,2231.6572000000006
2022-05-19 11:36:18-04:00,18.306,15.411111111111111,24105.9,[23007.35462026],33.306,2022-05-19 15:36:18,2227.5076
2022-05-19 12:06:18-04:00,18.26,15.46111111111111,24078.1,[23007.61405299],33.260000000000005,2022-05-19 16:06:18,2224.996
2022-05-19 12:36:18-04:00,18.266,15.45,24079.8,[23007.61405299],33.266,2022-05-19 16:36:18,2225.3235999999997
2022-05-19 13:06:18-04:00,18.124,15.55,23964.4,[23007.87348572],33.123999999999995,2022-05-19 17:06:18,2217.5703999999996
2022-05-19 13:36:18-04:00,17.838,15.68888888888889,23693.9,[23007.87348572],32.838,2022-05-19 17:36:18,2201.9548000000004
2022-05-19 14:06:18-04:00,17.58,15.777777777777777,23428.7,[23008.13291844],32.58,2022-05-19 18:06:18,2187.868
2022-05-19 14:36:18-04:00,17.388,15.872222222222222,23245.1,[23008.13291844],32.388000000000005,2022-05-19 18:36:18,2177.3848000000003
2022-05-19 15:06:18-04:00,17.177,15.961111111111109,23033.7,[23008.39235117],32.177,2022-05-19 19:06:18,2165.8642
2022-05-19 15:36:18-04:00,16.931,15.988888888888887,22746.9,[23008.39235117],31.931,2022-05-19 19:36:18,2152.4326
2022-05-19 16:06:18-04:00,16.951,16.02777777777778,22791.3,[23008.6517839],31.951,2022-05-19 20:06:18,2153.5245999999997
2022-05-19 16:36:18-04:00,16.885,16.038888888888888,22715.9,[23008.6517839],31.885,2022-05-19 20:36:18,2149.9210000000003
2022-05-19 17:06:18-04:00,17.183,15.977777777777776,23050.3,[23008.91121662],32.183,2022-05-19 21:06:18,2166.1918
2022-05-19 17:36:18-04:00,17.326,15.92222222222222,23196.1,[23008.91121662],32.326,2022-05-19 21:36:18,2173.9996
2022-05-19 18:06:18-04:00,17.489,15.872222222222222,23368.3,[23009.17064935],32.489000000000004,2022-05-19 22:06:18,2182.8994000000002
2022-05-19 18:36:18-04:00,17.695,15.738888888888887,23547.3,[23009.17064935],32.695,2022-05-19 22:36:18,2194.147
2022-05-19 19:06:18-04:00,17.877,15.66111111111111,23725.6,[23009.43008208],32.876999999999995,2022-05-19 23:06:18,2204.0842
2022-05-19 19:36:18-04:00,17.985,15.599999999999998,23822.9,[23009.43008208],32.985,2022-05-19 23:36:18,2209.9809999999998
2022-05-19 20:06:18-04:00,18.083,15.48888888888889,23880.6,[23009.6895148],33.083,2022-05-20 00:06:18,2215.3318
2022-05-19 20:36:18-04:00,18.193,15.38888888888889,23958.0,[23009.6895148],33.193,2022-05-20 00:36:18,2221.3378000000002
2022-05-19 21:06:18-04:00,18.125,15.377777777777776,23869.4,[23009.94894753],33.125,2022-05-20 01:06:18,2217.625
2022-05-19 21:36:18-04:00,18.223,15.277777777777777,23932.1,[23009.94894753],33.223,2022-05-20 01:36:18,2222.9758
2022-05-19 22:06:18-04:00,18.235,15.227777777777776,23919.2,[23010.20838026],33.235,2022-05-20 02:06:18,2223.6310000000003
2022-05-19 22:36:18-04:00,18.426,15.150000000000002,24104.3,[23010.20838026],33.426,2022-05-20 02:36:18,2234.0596
2022-05-19 23:06:18-04:00,18.481,15.06111111111111,24120.6,[23010.46781299],33.481,2022-05-20 03:06:18,2237.0626
2022-05-19 23:36:18-04:00,18.489,15.027777777777777,24110.8,[23010.46781299],33.489000000000004,2022-05-20 03:36:18,2237.4994000000006
2022-05-20 00:06:18-04:00,18.453,15.038888888888888,24074.9,[23010.72724571],33.453,2022-05-20 04:06:18,2235.5338
2022-05-20 00:36:18-04:00,18.435,15.06111111111111,24065.1,[23010.72724571],33.435,2022-05-20 04:36:18,2234.5510000000004
2022-05-20 01:06:18-04:00,18.351,15.111111111111112,23993.6,[23010.98667844],33.351,2022-05-20 05:06:18,2229.9646000000002
2022-05-20 01:36:18-04:00,18.219,15.111111111111112,23835.7,[23010.98667844],33.219,2022-05-20 05:36:18,2222.7574000000004
2022-05-20 02:06:18-04:00,18.031,15.111111111111112,23610.2,[23011.24611117],33.031,2022-05-20 06:06:18,2212.4926
2022-05-20 02:36:18-04:00,17.894,15.1,23441.2,[23011.24611117],32.894,2022-05-20 06:36:18,2205.0123999999996
2022-05-20 03:06:18-04:00,17.689,15.05,23168.7,[23011.5055439],32.689,2022-05-20 07:06:18,2193.8194000000003
2022-05-20 03:36:18-04:00,17.597,15.038888888888888,23051.8,[23011.5055439],32.597,2022-05-20 07:36:18,2188.7962
2022-05-20 04:06:18-04:00,17.426,14.977777777777778,22815.1,[23011.76497662],32.426,2022-05-20 08:06:18,2179.4596
2022-05-20 04:36:18-04:00,17.389,14.938888888888888,22749.9,[23011.76497662],32.389,2022-05-20 08:36:18,2177.4394
2022-05-20 05:06:18-04:00,17.416,14.949999999999998,22788.4,[23012.02440935],32.416,2022-05-20 09:06:18,2178.9136
2022-05-20 05:36:18-04:00,17.48,14.96111111111111,22870.2,[23012.02440935],32.480000000000004,2022-05-20 09:36:18,2182.4080000000004
2022-05-20 06:06:18-04:00,17.567,14.972222222222223,22981.0,[23012.28384208],32.567,2022-05-20 10:06:18,2187.1582
2022-05-20 06:36:18-04:00,17.507,14.92222222222222,22882.1,[23012.28384208],32.507000000000005,2022-05-20 10:36:18,2183.8822
2022-05-20 07:06:18-04:00,17.315,14.811111111111108,22594.1,[23012.5432748],32.315,2022-05-20 11:06:18,2173.399
2022-05-20 07:36:18-04:00,17.194,14.761111111111113,22424.0,[23012.5432748],32.194,2022-05-20 11:36:18,2166.7924000000003
2022-05-20 08:06:18-04:00,17.773,14.972222222222223,23226.7,[23012.80270753],32.773,2022-05-20 12:06:18,2198.4058000000005
2022-05-20 08:36:18-04:00,18.073,15.027777777777777,23614.9,[23012.80270753],33.073,2022-05-20 12:36:18,2214.7858
2022-05-20 09:06:18-04:00,18.465,15.011111111111113,24073.2,[23013.06214026],33.465,2022-05-20 13:06:18,2236.1890000000003
2022-05-20 09:36:18-04:00,18.209,14.92222222222222,23719.3,[23013.06214026],33.209,2022-05-20 13:36:18,2222.2114
2022-05-20 10:06:18-04:00,18.41,15.011111111111113,24008.2,[23013.32157299],33.41,2022-05-20 14:06:18,2233.1859999999997
2022-05-20 10:36:18-04:00,18.518,15.077777777777778,24173.1,[23013.32157299],33.518,2022-05-20 14:36:18,2239.0828
2022-05-20 11:06:18-04:00,18.533,15.150000000000002,24232.4,[23013.58100571],33.533,2022-05-20 15:06:18,2239.9018
2022-05-20 11:36:18-04:00,18.53,15.238888888888887,24278.7,[23013.58100571],33.53,2022-05-20 15:36:18,2239.7380000000003
2022-05-20 12:06:18-04:00,18.52,15.32222222222222,24313.5,[23013.84043844],33.52,2022-05-20 16:06:18,2239.192
2022-05-20 12:36:18-04:00,18.416,15.48888888888889,24282.0,[23013.84043844],33.416,2022-05-20 16:36:18,2233.5135999999998
2022-05-20 13:06:18-04:00,18.224,15.772222222222222,24207.6,[23014.09987117],33.224000000000004,2022-05-20 17:06:18,2223.0304000000006
2022-05-20 13:36:18-04:00,18.009,16.099999999999998,24127.2,[23014.09987117],33.009,2022-05-20 17:36:18,2211.2914
2022-05-20 14:06:18-04:00,17.7,16.627777777777776,24035.8,[23014.35930389],32.7,2022-05-20 18:06:18,2194.42
2022-05-20 14:36:18-04:00,17.47,16.92222222222222,23909.6,[23014.35930389],32.47,2022-05-20 18:36:18,2181.862
2022-05-20 15:06:18-04:00,17.073,17.45,23692.3,[23014.61873662],32.073,2022-05-20 19:06:18,2160.1858
2022-05-20 15:36:18-04:00,16.785,17.88888888888889,23555.2,[23014.61873662],31.785,2022-05-20 19:36:18,2144.4610000000002
2022-05-20 16:06:18-04:00,16.693,17.972222222222218,23481.6,[23014.87816935],31.693,2022-05-20 20:06:18,2139.4378
2022-05-20 16:36:18-04:00,16.44,18.35,23349.7,[23014.87816935],31.44,2022-05-20 20:36:18,2125.624
2022-05-20 17:06:18-04:00,16.589,18.138888888888893,23433.4,[23015.13760207],31.589,2022-05-20 21:06:18,2133.7594
2022-05-20 17:36:18-04:00,16.158,18.572222222222223,23097.2,[23015.13760207],31.158,2022-05-20 21:36:18,2110.2268000000004
2022-05-20 18:06:18-04:00,16.1,18.67222222222222,23071.5,[23015.3970348],31.1,2022-05-20 22:06:18,2107.0600000000004
2022-05-20 18:36:18-04:00,16.97,17.677777777777777,23681.2,[23015.3970348],31.97,2022-05-20 22:36:18,2154.562
2022-05-20 19:06:18-04:00,17.034,17.488888888888887,23662.2,[23015.65646753],32.034,2022-05-20 23:06:18,2158.0564
2022-05-20 19:36:18-04:00,17.466,16.92222222222222,23904.7,[23015.65646753],32.466,2022-05-20 23:36:18,2181.6436000000003
2022-05-20 20:06:18-04:00,17.519,16.92222222222222,23970.9,[23015.91590025],32.519,2022-05-21 00:06:18,2184.5374
2022-05-20 20:36:18-04:00,17.623,16.67777777777778,23967.7,[23015.91590025],32.623000000000005,2022-05-21 00:36:18,2190.2158000000004
2022-05-20 21:06:18-04:00,17.761,16.561111111111114,24074.9,[23016.17533298],32.761,2022-05-21 01:06:18,2197.7506000000003
2022-05-20 21:36:18-04:00,17.894,16.38888888888889,24145.2,[23016.17533298],32.894,2022-05-21 01:36:18,2205.0123999999996
2022-05-20 22:06:18-04:00,17.842,16.41111111111111,24092.8,[23016.43476571],32.842,2022-05-21 02:06:18,2202.1732
2022-05-20 22:36:18-04:00,17.847,16.099999999999998,23928.9,[23016.43476571],32.847,2022-05-21 02:36:18,2202.4462000000003
2022-05-20 23:06:18-04:00,18.025,15.88888888888889,24030.9,[23016.69419844],33.025,2022-05-21 03:06:18,2212.165
2022-05-20 23:36:18-04:00,18.266,15.538888888888888,24128.8,[23016.69419844],33.266,2022-05-21 03:36:18,2225.3235999999997
2022-05-21 00:06:18-04:00,18.334,15.4,24133.7,[23016.95363117],33.334,2022-05-21 04:06:18,2229.0364
2022-05-21 00:36:18-04:00,18.394,15.338888888888889,24171.4,[23016.95363117],33.394,2022-05-21 04:36:18,2232.3124
2022-05-21 01:06:18-04:00,18.348,15.411111111111111,24156.7,[23017.21306389],33.348,2022-05-21 05:06:18,2229.8008
2022-05-21 01:36:18-04:00,18.304,15.438888888888888,24119.0,[23017.21306389],33.304,2022-05-21 05:36:18,2227.3984
2022-05-21 02:06:18-04:00,18.274,15.472222222222223,24101.0,[23017.47249662],33.274,2022-05-21 06:06:18,2225.7604
2022-05-21 02:36:18-04:00,18.027,15.711111111111112,23935.4,[23017.47249662],33.027,2022-05-21 06:36:18,2212.2742
2022-05-21 03:06:18-04:00,17.797,15.88888888888889,23752.7,[23017.73192935],32.797,2022-05-21 07:06:18,2199.7162
2022-05-21 03:36:18-04:00,17.603,16.022222222222222,23588.1,[23017.73192935],32.603,2022-05-21 07:36:18,2189.1238000000003
2022-05-21 04:06:18-04:00,17.379,16.127777777777776,23369.8,[23017.99136207],32.379000000000005,2022-05-21 08:06:18,2176.8934000000004
2022-05-21 04:36:18-04:00,17.081,16.238888888888887,23062.4,[23017.99136207],32.081,2022-05-21 08:36:18,2160.6226
2022-05-21 05:06:18-04:00,17.025,16.261111111111113,23005.0,[23018.2507948],32.025,2022-05-21 09:06:18,2157.565
2022-05-21 05:36:18-04:00,17.041,16.238888888888887,23012.6,[23018.2507948],32.041,2022-05-21 09:36:18,2158.4386
2022-05-21 06:06:18-04:00,17.125,16.2,23095.7,[23018.51022753],32.125,2022-05-21 10:06:18,2163.025
2022-05-21 06:36:18-04:00,17.057,16.227777777777778,23026.1,[23018.51022753],32.057,2022-05-21 10:36:18,2159.3122000000003
2022-05-21 07:06:18-04:00,16.988,16.272222222222222,22964.4,[23018.76966025],31.988,2022-05-21 11:06:18,2155.5448
2022-05-21 07:36:18-04:00,16.919,16.31111111111111,22900.0,[23018.76966025],31.919,2022-05-21 11:36:18,2151.7774
2022-05-21 08:06:18-04:00,17.262,16.177777777777777,23252.7,[23019.02909298],32.262,2022-05-21 12:06:18,2170.5052
2022-05-21 08:36:18-04:00,17.382,16.11111111111111,23365.2,[23019.02909298],32.382000000000005,2022-05-21 12:36:18,2177.0572
2022-05-21 09:06:18-04:00,17.444,16.099999999999998,23434.9,[23019.28852571],32.444,2022-05-21 13:06:18,2180.4424
2022-05-21 09:36:18-04:00,17.481,16.077777777777776,23469.2,[23019.28852571],32.481,2022-05-21 13:36:18,2182.4626
2022-05-21 10:06:18-04:00,18.105,15.627777777777778,23983.9,[23019.54795844],33.105000000000004,2022-05-21 14:06:18,2216.5330000000004
2022-05-21 10:36:18-04:00,17.983,15.8,23930.5,[23019.54795844],32.983000000000004,2022-05-21 14:36:18,2209.8718000000003
2022-05-21 11:06:18-04:00,17.93,15.961111111111109,23954.7,[23019.80739116],32.93,2022-05-21 15:06:18,2206.978
2022-05-21 11:36:18-04:00,18.12,15.872222222222222,24137.0,[23019.80739116],33.120000000000005,2022-05-21 15:36:18,2217.3520000000003
2022-05-21 12:06:18-04:00,18.011,16.077777777777776,24117.3,[23020.06682389],33.011,2022-05-21 16:06:18,2211.4006
2022-05-21 12:36:18-04:00,18.06,16.05,24161.6,[23020.06682389],33.06,2022-05-21 16:36:18,2214.076
2022-05-21 13:06:18-04:00,17.96,16.477777777777774,24275.4,[23020.32625662],32.96,2022-05-21 17:06:18,2208.616
2022-05-21 13:36:18-04:00,18.071,16.038888888888888,24169.8,[23020.32625662],33.071,2022-05-21 17:36:18,2214.6766
2022-05-21 14:06:18-04:00,17.73,16.77777777777778,24155.0,[23020.58568934],32.730000000000004,2022-05-21 18:06:18,2196.058
2022-05-21 14:36:18-04:00,17.66,16.87222222222222,24119.0,[23020.58568934],32.66,2022-05-21 18:36:18,2192.236
2022-05-21 15:06:18-04:00,17.466,17.21111111111111,24060.2,[23020.84512207],32.466,2022-05-21 19:06:18,2181.6436000000003
2022-05-21 15:36:18-04:00,17.355,17.42222222222222,24034.2,[23020.84512207],32.355000000000004,2022-05-21 19:36:18,2175.5830000000005
2022-05-21 16:06:18-04:00,17.155,17.788888888888888,23975.8,[23021.1045548],32.155,2022-05-21 20:06:18,2164.663
2022-05-21 16:36:18-04:00,16.367,18.96111111111111,23569.3,[23021.1045548],31.367,2022-05-21 20:36:18,2121.6382000000003
2022-05-21 17:06:18-04:00,16.001,19.5,23360.5,[23021.36398753],31.001,2022-05-21 21:06:18,2101.6546
2022-05-21 17:36:18-04:00,15.959,19.627777777777776,23368.3,[23021.36398753],30.959,2022-05-21 21:36:18,2099.3614
2022-05-21 18:06:18-04:00,15.784,19.92222222222222,23281.9,[23021.62342025],30.784,2022-05-21 22:06:18,2089.8064
2022-05-21 18:36:18-04:00,15.744,19.97777777777777,23255.8,[23021.62342025],30.744,2022-05-21 22:36:18,2087.6224
2022-05-21 19:06:18-04:00,15.683,19.93888888888889,23153.4,[23021.88285298],30.683,2022-05-21 23:06:18,2084.2918
2022-05-21 19:36:18-04:00,16.263,19.1,23503.5,[23021.88285298],31.263,2022-05-21 23:36:18,2115.9598
2022-05-21 20:06:18-04:00,16.793,18.238888888888887,23749.5,[23022.14228571],31.793,2022-05-22 00:06:18,2144.8977999999997
2022-05-21 20:36:18-04:00,17.278,17.488888888888887,23972.5,[23022.14228571],32.278,2022-05-22 00:36:18,2171.3788
2022-05-21 21:06:18-04:00,17.302,17.327777777777776,23916.0,[23022.40171844],32.302,2022-05-22 01:06:18,2172.6892
2022-05-21 21:36:18-04:00,17.517,17.0,24009.8,[23022.40171844],32.517,2022-05-22 01:36:18,2184.4282000000003
2022-05-21 22:06:18-04:00,17.596,16.83888888888889,24021.2,[23022.66115116],32.596000000000004,2022-05-22 02:06:18,2188.7416000000003
