SAMI2-pH
QC_PH version	 52.00
     .13	 Salinity	  35.00
Seawater
DateTime	 SAMIpH	 pHerror	 TempC	 Battery V	 Flags(Outlier,Pump,Sat,Blank)
09/03/2019 22:58:31 	       7.9098	      0.00409	      23.4536	       9.8950	 0000 
09/03/2019 23:58:31 	       7.9095	      0.01096	      23.2495	       9.9133	 0000 
09/04/2019 00:58:31 	       7.8880	      0.01566	      22.9952	       9.9170	 1000 
09/04/2019 01:58:31 	       7.8783	      0.00571	      22.7924	       9.9207	 0000 
09/04/2019 02:58:31 	       7.8836	      0.00687	      22.5651	       9.9207	 0000 
09/04/2019 03:58:31 	       7.8528	      0.00734	      22.4643	       9.9280	 0000 
09/04/2019 04:58:31 	       7.8570	      0.00614	      22.2632	       9.9280	 1000 
09/04/2019 05:58:31 	       7.8292	      0.00521	      22.0626	       9.9243	 0000 
09/04/2019 06:58:31 	       7.8404	      0.00256	      20.6499	       9.8438	 0000 
09/04/2019 07:58:31 	       7.8766	      0.00334	      20.5028	       9.8547	 0000 
09/04/2019 08:58:31 	       7.8362	      0.00421	      20.6254	       9.8657	 0000 
09/04/2019 09:58:31 	       7.8065	      0.00363	      20.5518	       9.8694	 0000 
09/04/2019 10:58:31 	       7.7981	      0.00631	      20.4538	       9.8730	 1000 
09/04/2019 11:58:31 	       7.7924	      0.00563	      20.4783	       9.8804	 0000 
09/04/2019 12:58:31 	       7.7649	      0.00672	      20.5518	       9.8804	 0000 
09/04/2019 13:58:31 	       7.7726	      0.00347	      20.6744	       9.8877	 0000 
09/04/2019 14:58:31 	       7.7858	      0.00862	      20.9943	       9.8950	 0000 
09/04/2019 15:58:31 	       7.7825	      0.00606	      21.2661	       9.9060	 0000 
09/04/2019 16:58:31 	       7.7881	      0.00285	      22.0626	       9.9133	 0000 
09/04/2019 17:58:31 	       7.7852	      0.00245	      23.3515	       9.9316	 1000 
09/04/2019 18:58:31 	       7.9229	      0.00415	      22.3385	       9.8145	 0000 
09/04/2019 19:58:31 	       7.9606	      0.01254	      22.5651	       9.8621	 0000 
09/04/2019 20:58:31 	       7.9448	      0.01002	      22.7418	       9.8877	 0000 
09/04/2019 21:58:31 	       7.9181	      0.01171	      23.3259	       9.9097	 0000 
09/04/2019 22:58:31 	       7.9206	      0.03987	      23.0459	       9.9243	 0000 
09/04/2019 23:58:31 	       7.8984	      0.00233	      22.8937	       9.9316	 0000 
09/05/2019 00:58:31 	       7.8650	      0.00718	      22.7924	       9.9353	 0000 
09/05/2019 01:58:31 	       7.8522	      0.00947	      22.6913	       9.9353	 0000 
09/05/2019 02:58:31 	       7.8293	      0.00633	      22.5903	       9.9390	 0000 
09/05/2019 03:58:31 	       7.8362	      0.00743	      22.5147	       9.9426	 0000 
09/05/2019 04:58:31 	       7.7980	      0.00556	      22.4140	       9.9426	 0000 
09/05/2019 05:58:31 	       7.7703	      0.00537	      22.2381	       9.9426	 0000 
09/05/2019 06:58:31 	       7.7436	      0.00766	      22.0126	       9.9426	 1000 
09/05/2019 07:58:31 	       7.7330	      0.00339	      21.3404	       9.8291	 1000 
09/05/2019 08:58:31 	       7.7186	      0.00872	      21.1671	       9.8547	 0000 
09/05/2019 09:58:31 	       7.7182	      0.00231	      21.0190	       9.8694	 1000 
09/05/2019 10:58:31 	       7.7141	      0.00700	      20.6990	       9.8767	 0000 
09/05/2019 11:58:31 	       7.7199	      0.00559	      20.5028	       9.8767	 0000 
09/05/2019 12:58:31 	       7.7056	      0.00342	      20.5518	       9.8804	 0000 
09/05/2019 13:58:31 	       7.7122	      0.00604	      20.6744	       9.8877	 0000 
09/05/2019 14:58:31 	       7.7067	      0.00423	      21.1671	       9.8950	 0000 
09/05/2019 15:58:31 	       7.7112	      0.00766	      21.4148	       9.9060	 0000 
09/05/2019 16:58:31 	       7.7197	      0.00836	      22.1377	       9.9170	 0000 
09/05/2019 17:58:31 	       7.7196	      0.00769	      22.9698	       9.9353	 0000 
09/05/2019 18:58:31 	       7.7189	      0.00557	      23.4281	       9.9536	 0000 
09/05/2019 19:58:31 	       7.9816	      0.00426	      21.3900	       9.8218	 0000 
09/05/2019 20:58:31 	       8.0239	      0.01168	      21.5886	       9.8621	 0000 
09/05/2019 21:58:31 	       7.9949	      0.00405	      21.7878	       9.8804	 0000 
09/05/2019 22:58:31 	       7.9658	      0.02096	      21.8626	       9.8950	 1000 
09/05/2019 23:58:31 	       7.9721	      0.00745	      21.6881	       9.9023	 0000 
09/06/2019 00:58:31 	       7.9393	      0.00747	      21.5886	       9.9060	 0000 
09/06/2019 01:58:31 	       7.9313	      0.00957	      21.4148	       9.9133	 0000 
09/06/2019 02:58:31 	       7.9230	      0.00644	      21.2413	       9.9133	 0000 
09/06/2019 03:58:31 	       7.8990	      0.00751	      21.0683	       9.9170	 0000 
09/06/2019 04:58:31 	       7.8814	      0.00963	      20.8958	       9.9133	 0000 
09/06/2019 05:58:31 	       7.8503	      0.00591	      20.7236	       9.9133	 0000 
09/06/2019 06:58:31 	       7.8386	      0.00322	      20.5518	       9.9097	 0000 
09/06/2019 07:58:31 	       7.8381	      0.00504	      20.3804	       9.9060	 0000 
09/06/2019 08:58:31 	       7.8989	      0.00774	      18.9025	       9.8181	 0000 
09/06/2019 09:58:31 	       7.8935	      0.00920	      18.9025	       9.8364	 0000 
09/06/2019 10:58:31 	       7.8628	      0.00272	      19.0707	       9.8401	 0000 
09/06/2019 11:58:31 	       7.8548	      0.00646	      19.0467	       9.8474	 0000 
09/06/2019 12:58:31 	       7.8605	      0.00728	      19.0467	       9.8511	 0000 
09/06/2019 13:58:31 	       7.8563	      0.00809	      19.0707	       9.8547	 0000 
09/06/2019 14:58:31 	       7.8704	      0.00376	      19.0707	       9.8584	 0000 
09/06/2019 15:58:31 	       7.8757	      0.00527	      19.1429	       9.8621	 0000 
09/06/2019 16:58:31 	       7.8863	      0.00362	      19.1189	       9.8657	 1000 
