Datetime_UTC_Float64,Datetime_UTC,Sal
1652344200.0,2022-05-12 08:30:00,31.04155493212317
1652345100.0,2022-05-12 08:45:00,31.041868369977585
1652346000.0,2022-05-12 09:00:00,31.041864301974478
1652346900.0,2022-05-12 09:15:00,31.041480895853972
1652347800.0,2022-05-12 09:30:00,31.03925240481928
1652348700.0,2022-05-12 09:45:00,30.987004204661307
1652349600.0,2022-05-12 10:00:00,30.7503024440176
1652350500.0,2022-05-12 10:15:00,30.527431068790026
1652351400.0,2022-05-12 10:30:00,30.274781384432814
1652352300.0,2022-05-12 10:45:00,30.044798559503555
1652353200.0,2022-05-12 11:00:00,29.91766403489335
1652354100.0,2022-05-12 11:15:00,29.85292405928327
1652355000.0,2022-05-12 11:30:00,29.80640680771738
1652355900.0,2022-05-12 11:45:00,29.767882872764297
1652356800.0,2022-05-12 12:00:00,29.73668923507255
1652357700.0,2022-05-12 12:15:00,29.648969162383633
1652358600.0,2022-05-12 12:30:00,29.563844102897246
1652359500.0,2022-05-12 12:45:00,29.484881191367602
1652360400.0,2022-05-12 13:00:00,29.41588300441027
1652361300.0,2022-05-12 13:15:00,29.375454155152077
1652362200.0,2022-05-12 13:30:00,29.389523455377674
1652363100.0,2022-05-12 13:45:00,29.450324670932854
1652364000.0,2022-05-12 14:00:00,29.540312312211704
1652364900.0,2022-05-12 14:15:00,29.63280832556782
1652365800.0,2022-05-12 14:30:00,29.694727792650376
1652366700.0,2022-05-12 14:45:00,29.753566863723616
1652367600.0,2022-05-12 15:00:00,29.771797136561943
1652368500.0,2022-05-12 15:15:00,29.791249464635495
1652369400.0,2022-05-12 15:30:00,29.815294776152708
1652370300.0,2022-05-12 15:45:00,29.85701105806042
1652371200.0,2022-05-12 16:00:00,29.94206139854367
1652372100.0,2022-05-12 16:15:00,30.04577518773972
1652373000.0,2022-05-12 16:30:00,30.134632250323733
1652373900.0,2022-05-12 16:45:00,30.241183175512592
1652374800.0,2022-05-12 17:00:00,30.372417355931233
1652375700.0,2022-05-12 17:15:00,30.514179316360323
1652376600.0,2022-05-12 17:30:00,30.649195012043954
1652377500.0,2022-05-12 17:45:00,30.778054374734626
1652378400.0,2022-05-12 18:00:00,30.907397578178387
1652379300.0,2022-05-12 18:15:00,30.95731997517116
1652380200.0,2022-05-12 18:30:00,30.97201162892968
1652381100.0,2022-05-12 18:45:00,30.829732598493205
1652382000.0,2022-05-12 19:00:00,30.698014840061322
1652382900.0,2022-05-12 19:15:00,30.657690584142095
1652383800.0,2022-05-12 19:30:00,30.613315604874828
1652384700.0,2022-05-12 19:45:00,30.57912122782721
