Date,Temp,CO2,Battery
292.1251,12.83,920.2,11.11
292.1459,12.88,921.0,11.11
292.1668,12.86,920.3,11.11
292.1876,12.65,904.8,11.11
292.2084,12.54,897.3,11.11
292.2293,12.52,900.7,11.1
292.2501,12.49,901.5,11.1
292.2709,12.52,909.3,11.1
292.2918,12.52,918.5,11.1
292.3126,12.63,926.6,11.1
292.3334,12.81,938.7,11.1
292.3543,12.83,940.5,11.1
292.3751,12.88,939.8,11.1
292.3959,12.81,941.7,11.11
292.4168,12.74,942.9,11.1
292.4376,12.63,941.1,11.1
292.4584,12.54,934.5,11.1
292.4793,12.47,930.1,11.1
292.5001,12.52,930.9,11.1
292.5209,12.4,922.6,11.1
292.5418,12.4,919.5,11.1
292.5626,12.56,927.1,11.1
292.5834,12.65,931.8,11.1
292.6043,12.58,930.8,11.1
292.6251,12.61,931.5,11.1
292.6459,12.7,934.8,11.1
292.6668,12.7,934.3,11.1
292.6876,12.72,936.8,11.1
292.7084,12.77,935.1,11.1
292.7293,12.67,924.6,11.1
292.7501,12.63,920.1,11.1
292.7709,12.63,915.2,11.1
292.7918,12.74,919.3,11.1
292.8126,12.83,924.1,11.1
292.8334,12.97,928.8,11.1
292.8543,12.95,922.6,11.1
292.8751,12.92,920.6,11.1
292.8959,12.88,919.8,11.1
292.9168,12.86,918.5,11.1
292.9376,12.81,917.0,11.1
292.9584,12.67,904.3,11.1
292.9793,12.72,907.2,11.1
293.0001,12.77,911.3,11.09
293.0209,12.77,914.6,11.1
293.0418,12.65,906.5,11.1
293.0626,12.58,893.8,11.1
293.0834,12.67,900.4,11.09
293.1043,12.74,911.5,11.09
293.1251,12.77,909.7,11.1
293.1459,12.79,911.0,11.1
293.1668,12.88,911.8,11.1
293.1876,12.81,908.3,11.1
293.2084,12.77,908.5,11.1
293.2293,12.74,916.0,11.1
293.2501,12.72,920.2,11.09
293.2709,12.72,921.1,11.1
293.2918,12.67,922.9,11.09
293.3126,12.79,923.6,11.09
293.3334,12.88,933.1,11.09
293.3543,12.88,935.6,11.09
293.3751,12.92,942.2,11.09
293.3959,12.97,949.1,11.1
293.4168,12.95,951.9,11.1
293.4376,12.92,948.0,11.1
293.4584,12.88,943.7,11.1
293.4793,12.83,935.8,11.09
293.5001,12.81,933.8,11.09
293.5209,12.79,931.3,11.09
293.5418,12.79,928.1,11.09
293.5626,12.74,926.8,11.09
293.5834,12.72,920.6,11.09
293.6043,12.79,923.3,11.09
293.6251,12.79,922.5,11.09
293.6459,12.83,918.0,11.09
293.6668,12.9,921.0,11.09
293.6876,12.88,917.0,11.09
293.7084,12.88,916.2,11.09
293.7293,12.86,910.0,11.09
293.7501,12.63,890.7,11.09
293.7709,12.77,898.7,11.09
293.7918,12.65,889.7,11.09
293.8126,12.7,890.0,11.09
293.8334,12.77,892.4,11.09
293.8543,12.92,905.9,11.09
293.8751,12.9,907.2,11.09
293.8959,12.86,914.4,11.09
293.9168,12.83,915.0,11.09
293.9376,12.79,915.2,11.09
293.9584,12.79,910.9,11.09
293.9793,12.79,912.1,11.09
294.0001,12.74,923.8,11.09
294.0209,12.72,921.8,11.09
294.0418,12.77,927.9,11.09
294.0626,12.7,920.6,11.09
294.0834,12.65,923.6,11.09
294.1043,12.63,927.1,11.09
294.1251,12.56,932.3,11.09
294.1459,12.56,929.1,11.09
294.1668,12.79,953.1,11.09
294.1876,12.74,947.1,11.09
294.2084,12.7,943.1,11.09
294.2293,12.63,938.9,11.09
294.2501,12.54,938.3,11.09
294.2709,12.52,913.9,11.09
294.2918,12.47,913.4,11.09
294.3126,12.45,934.8,11.09
294.3334,12.49,957.7,11.09
294.3543,12.47,951.3,11.09
294.3751,12.56,948.7,11.09
294.3959,12.56,946.3,11.09
294.4168,12.56,960.7,11.09
294.4376,12.54,970.4,11.09
294.4584,12.52,972.3,11.09
294.4793,12.47,971.6,11.09
294.5001,12.45,970.1,11.08
294.5209,12.43,974.1,11.09
294.5418,12.38,972.2,11.09
294.5626,12.31,980.7,11.08
294.5834,12.36,988.7,11.08
294.6043,12.38,979.1,11.08
294.6251,12.38,970.9,11.08
294.6459,12.36,961.3,11.08
294.6668,12.36,949.6,11.08
294.6876,12.38,940.4,11.08
294.7084,12.4,933.6,11.08
294.7293,12.38,924.4,11.08
294.7501,12.27,913.2,11.08
294.7709,12.34,908.3,11.08
294.7918,12.34,905.6,11.08
294.8126,12.31,903.1,11.08
294.8334,12.27,898.6,11.08
294.8543,12.22,903.6,11.08
294.8751,12.22,902.8,11.08
294.8959,12.22,909.5,11.08
294.9168,12.18,912.4,11.08
294.9376,12.11,913.3,11.08
294.9584,12.06,915.2,11.08
294.9793,11.97,906.1,11.08
295.0001,12.0,912.8,11.07
295.0209,11.91,908.5,11.07
295.0418,11.77,887.7,11.07
295.0626,11.68,877.5,11.07
295.0834,11.75,883.6,11.07
295.1043,11.84,910.5,11.07
295.1251,11.86,918.2,11.07
295.1459,11.77,919.4,11.07
295.1668,11.79,922.4,11.07
295.1876,11.82,923.0,11.07
295.2084,11.79,920.9,11.07
295.2293,11.66,915.9,11.07
295.2501,11.64,920.6,11.07
295.2709,11.5,903.8,11.07
295.2918,11.52,901.9,11.07
295.3126,11.55,905.6,11.07
295.3334,11.52,909.1,11.07
295.3543,11.52,915.5,11.07
295.3751,11.52,914.2,11.07
295.3959,11.75,920.9,11.07
295.4168,11.82,925.9,11.07
295.4584,11.7,876.8,11.11
295.4793,11.68,887.6,11.1
295.5001,11.66,896.2,11.09
295.5209,11.61,897.8,11.09
295.5418,11.61,899.7,11.09
295.5626,11.59,901.6,11.09
295.5834,11.61,903.9,11.08
295.6043,11.59,899.7,11.09
295.6251,11.59,894.2,11.08
295.6459,11.7,897.8,11.08
295.6668,11.73,895.5,11.08
295.6876,11.73,890.4,11.08
295.7084,11.73,891.2,11.08
295.7293,11.75,885.5,11.08
295.7501,11.7,881.4,11.08
295.7709,11.68,880.3,11.08
295.7918,11.66,872.3,11.08
295.8126,11.61,861.3,11.08
295.8334,11.52,852.2,11.08
295.8543,11.46,843.9,11.07
295.8751,11.52,848.4,11.07
295.8959,11.59,863.8,11.07
295.9168,11.73,883.8,11.08
295.9376,11.79,897.1,11.07
295.9584,11.75,899.7,11.07
295.9793,11.73,898.8,11.07
296.0001,11.68,899.1,11.07
296.0209,11.59,898.9,11.07
296.0418,11.59,902.3,11.07
296.0626,11.59,907.5,11.07
296.0834,11.59,908.6,11.07
296.1043,11.5,901.6,11.07
296.1251,11.52,905.4,11.07
296.1459,11.48,903.8,11.07
296.1668,11.43,906.5,11.07
296.1876,11.52,916.6,11.07
296.2084,11.5,918.6,11.07
296.2293,11.5,927.1,11.07
296.2501,11.43,938.9,11.07
296.2709,11.39,930.4,11.07
296.2918,11.35,934.7,11.07
296.3126,11.3,926.5,11.07
296.3334,11.3,919.3,11.07
296.3543,11.28,894.7,11.07
296.3751,11.3,905.9,11.07
296.3959,11.35,934.2,11.07
296.4168,11.57,941.4,11.07
296.4376,11.46,928.4,11.07
296.4584,11.46,921.6,11.07
296.4793,11.46,914.7,11.07
296.5001,11.41,907.3,11.07
296.5209,11.39,905.2,11.06
296.5418,11.35,903.8,11.07
296.5626,11.41,906.5,11.06
296.5834,11.41,907.5,11.07
296.6043,11.43,906.5,11.06
296.6251,11.46,905.2,11.07
296.6459,11.48,899.1,11.06
296.6668,11.48,899.1,11.07
296.6876,11.55,901.0,11.06
296.7084,11.52,903.6,11.07
296.7293,11.52,903.1,11.06
296.7501,11.41,901.7,11.07
296.7709,11.48,904.2,11.07
296.7918,11.48,909.1,11.06
296.8126,11.5,908.0,11.06
296.8334,11.5,905.8,11.06
296.8543,11.48,895.5,11.06
296.8751,11.43,896.8,11.06
296.8959,11.39,899.2,11.06
296.9168,11.61,926.1,11.06
296.9376,11.64,919.6,11.06
296.9584,11.57,917.5,11.06
296.9793,11.48,903.9,11.06
297.0001,11.48,907.8,11.06
297.0209,11.46,919.8,11.06
297.0418,11.43,940.6,11.06
297.0626,11.43,941.9,11.06
297.0834,11.46,940.5,11.06
297.1043,11.43,926.1,11.06
297.1251,11.46,924.3,11.06
297.1459,11.43,923.4,11.06
297.1668,11.43,923.4,11.06
297.1876,11.41,924.1,11.06
297.2084,11.41,923.4,11.06
297.2293,11.39,920.5,11.06
297.2501,11.41,923.1,11.06
297.2709,11.37,911.7,11.06
297.2918,11.35,908.5,11.06
297.3126,11.28,912.9,11.06
297.3334,11.32,913.5,11.06
297.3543,11.3,912.6,11.06
297.3751,11.3,912.1,11.06
297.3959,11.3,912.7,11.06
297.4168,11.3,913.0,11.06
297.4376,11.28,911.4,11.06
297.4584,11.28,903.9,11.06
297.4793,11.32,909.9,11.05
297.5001,11.32,902.0,11.06
297.5209,11.3,898.4,11.06
297.5418,11.32,894.4,11.06
297.5626,11.32,892.3,11.06
297.5834,11.3,885.3,11.06
297.6043,11.32,881.2,11.06
297.6251,11.32,876.5,11.06
297.6459,11.32,871.2,11.06
297.6668,11.28,872.6,11.05
297.6876,11.28,878.5,11.05
297.7084,11.3,875.7,11.06
297.7293,11.32,870.9,11.06
297.7501,11.32,870.7,11.06
297.7709,11.35,867.2,11.05
297.7918,11.3,860.5,11.06
297.8126,11.3,857.2,11.05
297.8334,11.32,857.2,11.06
297.8543,11.3,859.9,11.05
297.8751,11.26,859.2,11.06
297.8959,11.21,856.7,11.06
297.9168,11.19,859.0,11.06
297.9376,11.21,863.3,11.05
297.9584,11.21,859.9,11.05
297.9793,11.21,847.1,11.05
298.0001,11.26,840.3,11.05
298.0209,11.26,835.8,11.05
298.0418,11.23,833.6,11.05
298.0626,11.19,829.4,11.05
298.0834,11.17,822.7,11.05
298.1043,11.14,821.9,11.05
298.1251,11.14,820.6,11.05
298.1459,11.12,814.5,11.05
298.1668,11.1,816.8,11.05
298.1876,11.08,819.4,11.05
298.2084,10.9,811.0,11.05
298.2293,11.05,810.8,11.05
298.2501,11.03,809.0,11.05
298.2709,10.99,808.9,11.05
298.2918,10.92,807.1,11.05
298.3126,10.96,809.9,11.05
298.3334,10.96,813.6,11.04
298.3543,10.94,816.4,11.05
298.3751,10.7,808.9,11.05
298.3959,10.58,808.0,11.04
298.4168,10.56,813.4,11.04
298.4376,10.61,814.5,11.04
298.4584,10.72,816.0,11.04
298.4793,10.92,824.8,11.04
298.5001,10.96,821.9,11.04
298.5209,10.92,824.4,11.04
298.5418,10.87,819.2,11.04
298.5626,10.85,814.2,11.04
298.5834,10.87,809.6,11.04
298.6043,10.9,801.9,11.04
298.6251,10.92,793.8,11.04
298.6459,10.94,792.0,11.04
298.6668,10.87,789.0,11.04
298.6876,10.85,782.6,11.04
298.7084,10.94,774.1,11.04
298.7293,10.96,766.5,11.04
298.7501,11.01,767.4,11.04
298.7709,11.01,762.9,11.04
298.7918,10.99,763.5,11.04
298.8126,10.99,765.1,11.04
298.8334,10.92,762.6,11.04
298.8543,10.65,748.9,11.05
298.8751,10.54,742.9,11.04
298.8959,10.58,749.1,11.04
298.9168,10.52,753.1,11.04
298.9376,10.63,757.5,11.04
298.9793,10.65,756.6,11.08
299.0001,10.54,759.9,11.07
299.0209,10.56,763.4,11.06
299.0418,10.7,763.1,11.06
299.0626,10.65,766.5,11.06
299.0834,10.63,767.0,11.06
299.1043,10.7,777.2,11.06
299.1251,10.72,780.4,11.06
299.1459,10.67,778.5,11.05
299.1668,10.63,771.2,11.05
299.1876,10.58,771.0,11.05
299.2084,10.47,763.7,11.05
299.2293,10.32,745.3,11.05
299.2501,10.47,754.1,11.05
299.2709,10.49,756.5,11.04
299.2918,10.49,757.4,11.04
299.3126,10.43,755.5,11.04
299.3334,10.32,757.3,11.04
299.3543,10.43,761.0,11.04
299.3751,10.38,767.0,11.04
299.3959,10.23,767.9,11.04
299.4168,10.07,761.9,11.04
299.4376,9.96,759.0,11.04
299.4584,10.05,762.8,11.04
299.4793,10.14,762.5,11.04
299.5001,10.29,767.5,11.04
299.5209,10.47,777.4,11.04
299.5418,10.38,767.7,11.04
299.5626,10.36,758.0,11.04
299.5834,10.38,752.3,11.04
299.6043,10.36,742.4,11.04
299.6251,10.38,744.1,11.04
299.6459,10.43,742.9,11.04
299.6668,10.43,742.1,11.04
299.6876,10.38,738.0,11.04
299.7084,10.45,726.9,11.04
299.7293,10.43,717.7,11.04
299.7501,10.52,723.2,11.04
299.7709,10.56,720.4,11.04
299.7918,10.54,726.0,11.04
299.8126,10.72,735.4,11.04
299.8334,10.58,729.2,11.04
299.8543,10.49,725.1,11.04
299.8751,10.34,724.4,11.04
299.8959,10.4,733.9,11.04
299.9168,10.38,742.3,11.04
299.9376,10.38,745.1,11.04
299.9584,10.34,735.4,11.04
299.9793,10.34,727.3,11.04
300.0001,10.4,761.1,11.04
300.0209,10.27,758.9,11.03
300.0418,10.29,759.3,11.03
300.0626,10.34,771.9,11.03
300.0834,10.34,772.9,11.03
300.1043,10.32,766.6,11.03
300.1251,10.27,782.9,11.04
300.1459,10.29,781.2,11.03
300.1668,10.25,776.6,11.03
300.1876,10.2,769.8,11.03
300.2084,10.25,755.4,11.03
300.2293,10.23,748.8,11.03
300.2501,10.27,747.0,11.03
300.2709,10.27,745.0,11.03
300.2918,10.25,735.1,11.03
300.3126,10.25,732.5,11.03
300.3334,10.25,740.4,11.03
300.3543,10.16,744.9,11.03
300.3751,10.23,748.4,11.03
300.3959,10.23,750.2,11.03
300.4168,10.2,752.6,11.03
300.4376,10.16,758.3,11.03
300.4584,10.2,753.9,11.03
300.4793,10.18,749.7,11.03
300.5001,10.16,743.4,11.03
300.5209,10.07,735.6,11.03
300.5418,10.11,729.6,11.03
300.5626,10.18,724.9,11.03
300.5834,10.18,720.5,11.03
300.6043,10.2,718.3,11.03
300.6251,10.14,713.9,11.03
300.6459,10.14,712.5,11.03
300.6668,10.16,711.9,11.03
300.6876,10.18,705.2,11.03
300.7084,10.18,695.5,11.03
300.7293,10.16,696.6,11.03
300.7501,10.16,702.0,11.03
300.7709,10.16,703.0,11.03
300.7918,10.16,702.3,11.03
300.8126,10.18,701.4,11.03
300.8334,10.18,702.6,11.03
300.8543,10.23,705.4,11.03
300.8751,10.29,707.1,11.03
300.8959,10.29,709.4,11.03
300.9168,10.29,707.0,11.03
300.9376,10.27,708.2,11.03
300.9584,10.27,706.2,11.03
300.9793,10.27,702.5,11.03
301.0001,10.27,696.8,11.03
301.0209,10.2,689.1,11.03
301.0418,10.18,694.0,11.03
301.0626,10.07,713.2,11.03
301.0834,10.11,721.6,11.03
301.1043,10.11,722.6,11.03
301.1251,10.14,721.8,11.02
301.1459,10.16,718.2,11.03
301.1668,10.2,713.9,11.03
301.1876,10.2,707.1,11.03
301.2084,10.2,709.4,11.03
301.2293,10.16,711.2,11.03
301.2501,10.2,708.9,11.02
301.2709,10.18,706.8,11.02
301.2918,10.16,707.8,11.03
301.3126,10.18,718.1,11.03
301.3334,10.18,726.6,11.03
301.3543,10.18,730.2,11.02
301.3751,10.18,739.9,11.02
301.3959,10.11,738.3,11.03
301.4168,10.11,746.9,11.03
301.4376,10.14,751.5,11.02
301.4584,10.11,762.5,11.03
301.4793,10.14,776.9,11.03
301.5001,10.11,779.9,11.02
301.5209,10.11,759.5,11.02
301.5418,10.05,753.1,11.02
301.5626,10.16,780.9,11.02
301.5834,10.16,785.7,11.02
301.6043,10.18,787.8,11.02
301.6251,10.2,786.2,11.02
301.6459,10.25,776.1,11.02
301.6668,10.25,758.6,11.03
301.6876,10.25,747.5,11.02
301.7084,10.25,736.4,11.02
301.7293,10.25,732.3,11.02
301.7501,10.27,727.0,11.02
301.7709,10.25,722.4,11.03
301.7918,10.4,709.8,11.03
301.8126,10.36,703.1,11.02
301.8334,10.38,705.7,11.02
301.8543,10.34,703.8,11.03
301.8751,10.29,705.4,11.03
301.8959,10.25,707.0,11.02
301.9168,10.27,706.1,11.03
301.9376,10.25,713.8,11.02
301.9584,10.2,721.2,11.02
301.9793,10.25,738.2,11.02
302.0001,10.25,753.2,11.02
302.0209,10.2,755.1,11.02
302.0418,10.16,738.8,11.02
302.0626,10.27,755.0,11.02
302.0834,10.32,769.6,11.02
302.1043,10.23,775.3,11.02
302.1251,10.25,784.1,11.02
302.1459,10.23,787.0,11.02
302.1668,10.2,783.2,11.02
302.1876,10.18,789.5,11.02
302.2084,10.14,768.0,11.02
302.2293,10.18,769.9,11.02
302.2501,10.18,776.3,11.02
302.2709,10.16,757.0,11.02
302.2918,10.16,754.1,11.02
302.3126,10.18,750.5,11.02
302.3334,10.16,754.7,11.02
302.3543,10.18,746.4,11.02
302.3751,10.11,754.2,11.02
302.3959,10.11,759.9,11.02
302.4168,10.05,767.4,11.02
302.4376,9.91,755.4,11.02
302.4584,9.98,766.2,11.02
302.5001,10.0,755.4,11.05
302.5209,10.0,770.2,11.04
302.5418,10.0,767.9,11.04
302.5626,9.91,764.2,11.04
302.5834,9.91,754.8,11.03
302.6043,10.07,760.9,11.03
302.6251,10.18,769.7,11.03
302.6459,10.16,772.7,11.03
302.6668,10.23,764.9,11.03
302.6876,10.36,740.9,11.03
302.7084,10.43,733.3,11.03
302.7293,10.38,725.8,11.03
302.7501,10.45,719.1,11.03
302.7709,10.47,710.5,11.03
302.7918,10.4,694.2,11.03
302.8126,10.4,681.3,11.03
302.8334,10.47,674.5,11.03
302.8543,10.45,671.5,11.03
302.8751,10.43,675.3,11.03
302.8959,10.38,680.8,11.03
302.9168,10.38,673.9,11.03
302.9376,10.38,673.0,11.03
302.9584,10.34,671.1,11.03
302.9793,10.34,673.1,11.02
303.0001,10.32,676.6,11.02
303.0209,10.29,684.2,11.02
303.0418,10.29,691.4,11.02
303.0626,10.25,698.7,11.02
303.0834,10.27,696.8,11.02
303.1043,10.23,694.4,11.02
303.1251,10.25,704.0,11.02
303.1459,10.25,707.8,11.02
303.1668,10.27,713.7,11.02
303.1876,10.25,714.1,11.02
303.2084,10.23,716.8,11.02
303.2293,10.18,713.4,11.02
303.2501,10.25,704.4,11.02
303.2709,10.25,699.8,11.02
303.2918,10.23,693.9,11.02
303.3126,10.18,688.2,11.02
303.3334,10.18,680.0,11.02
303.3543,10.16,673.2,11.02
303.3751,10.09,675.0,11.02
303.3959,10.11,672.2,11.02
303.4168,10.14,672.5,11.02
303.4376,9.98,669.9,11.02
303.4584,10.07,671.4,11.02
303.4793,10.05,669.9,11.02
303.5001,10.0,671.5,11.02
303.5209,9.89,671.7,11.01
303.5418,9.8,672.8,11.01
303.5626,9.8,674.0,11.01
303.5834,9.82,673.0,11.01
303.6043,9.91,674.1,11.01
303.6251,9.98,670.2,11.01
303.6459,10.0,668.5,11.01
303.6668,10.0,665.0,11.01
303.6876,10.02,665.1,11.01
303.7084,10.05,670.5,11.01
303.7293,10.16,672.7,11.01
303.7501,10.18,664.2,11.01
303.7709,10.14,664.5,11.01
303.7918,10.0,656.1,11.01
303.8126,10.02,655.2,11.01
303.8334,10.14,657.2,11.01
303.8543,10.11,656.5,11.01
303.8751,10.14,650.5,11.01
303.8959,10.14,649.9,11.01
303.9168,10.14,652.7,11.01
303.9376,10.14,657.2,11.01
303.9584,10.07,659.6,11.01
303.9793,10.02,667.0,11.01
304.0001,10.0,675.7,11.01
304.0209,9.85,674.6,11.01
304.0418,9.89,688.0,11.01
304.0626,9.87,696.8,11.01
304.0834,9.87,707.1,11.01
304.1043,9.85,734.6,11.01
304.1251,9.85,718.9,11.01
304.1459,9.87,715.9,11.01
304.1668,9.96,728.7,11.01
304.1876,9.91,727.4,11.01
304.2084,10.0,737.4,11.01
304.2293,10.0,730.4,11.01
304.2501,9.89,720.4,11.01
304.2709,9.78,715.8,11.01
304.2918,9.91,710.2,11.01
304.3126,9.82,710.7,11.0
304.3334,9.94,711.5,11.01
304.3543,9.78,698.4,11.0
304.3751,9.85,699.4,11.01
304.3959,9.91,701.8,11.0
304.4168,9.94,708.3,11.0
304.4376,9.87,724.8,11.01
304.4584,9.96,711.9,11.0
304.4793,9.89,712.5,11.0
304.5001,9.87,708.2,11.01
304.5209,9.85,710.6,11.01
304.5418,9.8,709.7,11.0
304.5626,9.89,724.2,11.01
304.6876,9.91,733.1,11.03
304.7084,9.91,737.8,11.03
304.7293,9.98,741.2,11.02
304.7501,10.0,726.6,11.02
304.7709,10.0,713.3,11.02
304.7918,10.07,703.5,11.02
304.8126,10.09,689.0,11.02
304.8334,10.09,684.5,11.01
304.8543,10.05,674.5,11.01
304.8751,10.07,663.3,11.01
304.8959,10.02,651.4,11.01
304.9168,10.05,640.3,11.01
304.9376,10.07,643.6,11.01
304.9584,10.05,644.6,11.01
304.9793,10.0,641.5,11.0
305.0001,9.96,640.7,11.0
305.0209,10.0,643.2,11.01
305.0418,9.98,643.3,11.01
305.0626,9.98,643.4,11.01
305.0834,10.0,637.5,11.0
305.1043,9.98,637.7,11.0
305.1251,10.0,645.0,11.0
305.1459,10.0,639.9,11.0
305.1668,10.0,655.1,11.0
305.1876,10.14,670.2,11.0
305.2084,10.09,685.1,11.0
305.2293,10.11,672.1,11.0
305.2501,10.09,681.3,11.0
305.2709,10.07,674.6,11.0
305.2918,10.05,677.0,11.0
305.3126,10.09,687.4,11.0
305.3334,10.11,693.3,11.01
305.3543,10.11,693.6,11.0
305.3751,10.09,685.3,11.0
305.3959,10.07,675.5,11.0
305.4168,10.07,678.0,11.0
305.4376,10.09,675.0,11.0
305.4584,10.09,678.7,11.0
305.4793,10.09,687.2,11.0
305.5001,10.11,693.9,11.0
305.5209,10.07,678.2,11.0
305.5418,10.05,672.4,11.0
305.5626,10.09,675.4,11.0
305.5834,10.11,684.2,11.0
305.6043,10.07,681.4,11.0
305.6251,10.14,688.8,11.0
305.6459,10.16,663.3,11.0
305.6668,10.18,671.2,11.0
305.6876,10.34,695.5,11.0
305.7084,10.25,691.5,11.0
305.7293,10.49,696.6,11.0
305.7501,10.4,693.3,11.0
305.7709,10.34,694.7,11.0
305.7918,10.38,699.9,11.0
305.8126,10.36,677.7,11.0
305.8334,10.36,678.0,11.0
305.8543,10.36,678.2,11.0
305.8751,10.32,677.4,11.0
305.8959,10.32,667.6,11.0
305.9168,10.25,668.1,11.0
305.9376,10.25,663.9,11.0
305.9584,10.27,668.9,11.0
305.9793,10.27,667.4,11.0
306.0001,10.27,677.2,11.0
306.0209,10.29,671.6,11.0
306.0418,10.29,685.8,11.0
306.0626,10.27,680.4,11.0
306.0834,10.27,683.9,11.0
306.1043,10.25,677.7,11.0
306.1251,10.23,688.9,11.0
306.1459,10.25,694.8,11.0
306.1668,10.27,657.2,11.0
306.1876,10.27,612.6,11.0
306.2084,10.27,695.1,11.0
306.2293,10.29,717.5,11.0
306.2501,10.34,705.3,11.0
306.2709,10.34,706.4,11.0
306.2918,10.36,638.9,11.0
306.3126,10.34,681.1,11.0
306.3334,10.34,698.5,11.0
306.3543,10.38,721.4,11.0
306.3751,10.36,733.0,11.0
306.3959,10.38,730.8,11.0
306.4168,10.43,689.4,11.0
306.4376,10.38,661.4,11.0
306.4584,10.4,652.0,11.0
306.4793,10.43,649.1,11.0
306.5001,10.47,640.3,11.0
306.5209,10.49,636.0,11.0
306.5418,10.47,631.8,11.0
306.5626,10.72,638.5,11.0
306.5834,10.65,646.4,11.0
306.6043,10.65,647.8,11.0
306.6251,10.61,645.7,11.0
306.6459,10.58,638.8,11.0
306.6668,10.67,648.1,11.0
306.6876,10.63,654.0,11.0
306.7084,10.72,651.2,11.0
306.7293,10.67,651.1,11.0
306.7501,10.72,658.5,11.0
306.7709,10.74,659.5,11.0
306.7918,10.78,667.5,11.0
306.8126,10.76,665.2,11.0
306.8334,10.76,675.3,11.0
306.8543,10.81,681.8,11.0
306.8751,10.81,685.5,11.0
306.8959,10.83,690.2,11.0
306.9168,10.81,678.5,11.0
306.9376,10.83,674.5,11.0
306.9584,10.85,674.5,11.0
306.9793,10.9,671.7,11.0
307.0001,10.85,666.2,11.0
307.0209,10.94,663.8,11.0
307.0418,10.87,659.5,11.0
307.0626,10.9,663.1,11.0
307.0834,10.96,664.2,11.0
307.1043,11.01,665.2,11.0
307.1251,11.01,677.4,11.0
307.1459,11.01,681.5,11.0
307.1668,11.01,689.0,11.0
307.1876,11.05,674.1,11.0
307.2084,11.08,667.5,11.0
307.2293,11.12,663.1,11.0
307.2501,11.14,659.3,11.0
307.2709,11.21,657.6,11.0
307.2918,11.17,657.7,11.0
307.3126,11.19,660.4,11.0
307.3334,11.21,666.3,11.0
307.3543,11.17,679.3,11.0
307.3751,11.26,691.7,11.0
307.3959,11.35,719.9,11.0
307.4168,11.23,748.1,11.0
307.4376,11.19,743.4,11.0
307.4584,11.17,711.9,11.0
307.4793,11.14,703.0,11.0
307.5001,11.05,714.2,11.0
307.5209,11.03,714.2,11.0
307.5418,11.01,716.8,11.0
307.5626,11.01,710.1,11.0
307.5834,11.03,709.3,11.0
307.6043,11.03,719.0,11.0
307.6251,11.08,723.0,11.0
307.6459,11.1,722.9,11.0
307.6668,11.12,725.1,11.0
307.6876,11.12,728.9,11.0
307.7084,11.3,733.4,11.0
307.7293,11.41,714.7,11.0
307.7501,11.32,685.3,11.0
307.7709,11.37,667.3,11.0
307.7918,11.43,657.6,11.0
307.8126,11.43,651.0,11.0
307.8334,11.3,638.9,11.0
307.8543,11.23,658.6,11.0
307.8751,11.21,644.6,11.0
307.8959,11.17,640.3,11.0
307.9168,11.03,627.3,11.0
307.9376,11.1,631.5,11.0
307.9584,11.1,631.4,11.0
307.9793,11.01,623.3,11.0
308.0001,10.94,615.2,10.99
308.0209,10.92,622.3,10.99
308.0418,10.9,620.9,10.99
308.0626,10.87,620.1,10.99
308.0834,10.83,622.6,10.99
308.1043,10.81,625.0,10.99
308.1251,10.81,628.8,10.99
308.1459,10.76,625.9,10.99
308.1668,10.72,618.5,10.99
308.2084,10.74,631.8,11.03
308.2293,10.74,641.5,11.02
308.2501,10.7,642.6,11.01
308.2709,10.63,646.0,11.01
308.2918,10.63,654.2,11.01
308.3126,10.52,651.8,11.0
308.3334,10.54,644.8,11.0
308.3543,10.56,636.7,11.0
308.3751,10.58,640.1,11.0
308.3959,10.49,639.9,11.0
308.4168,10.52,640.9,11.0
308.4376,10.58,639.4,11.0
308.4584,10.56,640.0,11.0
308.4793,10.52,644.1,11.0
308.5001,10.47,640.5,11.0
308.5209,10.4,640.4,11.0
308.5418,10.43,642.9,11.0
308.5626,10.32,626.5,10.99
308.5834,10.38,625.9,10.99
308.6043,10.47,621.6,10.99
308.6251,10.52,627.2,10.99
308.6459,10.58,627.8,10.99
308.6668,10.61,628.3,10.99
308.6876,10.65,638.0,10.99
308.7084,10.56,640.0,11.0
308.7293,10.58,651.5,10.99
308.7501,10.63,660.5,10.99
308.7709,10.67,665.4,11.0
308.7918,10.7,689.3,11.0
308.8126,10.72,692.1,10.99
308.8334,10.87,701.2,11.0
308.8543,10.74,694.3,10.99
308.8751,10.72,698.1,11.0
308.8959,10.63,709.4,10.99
308.9168,10.52,704.5,11.0
308.9376,10.52,712.9,10.99
308.9584,10.63,707.9,10.99
308.9793,10.61,700.6,10.99
309.0001,10.63,691.8,10.99
309.0209,10.67,684.2,10.99
309.0418,10.67,696.9,10.99
309.0626,10.65,700.5,10.99
309.0834,10.65,693.6,10.99
309.1043,10.61,680.2,10.99
309.1251,10.56,683.2,10.99
309.1459,10.58,675.7,10.99
309.1668,10.54,682.2,10.99
309.1876,10.56,689.8,10.99
309.2084,10.54,690.5,10.99
309.2293,10.54,699.9,10.99
309.2501,10.58,704.7,10.99
309.2709,10.56,716.3,10.99
309.2918,10.56,718.2,10.99
309.3126,10.56,717.9,10.99
309.3334,10.58,705.0,10.99
309.3543,10.49,691.5,10.99
309.3751,10.43,688.6,10.99
309.3959,10.36,686.8,10.99
309.4168,10.36,688.2,10.99
