,Date,Salinity Value,Temperature (C),Conductivity,Fit
77,2022-05-19 03:35:00-04:00,20.729,16.27,27534.4,[29738.10308351]
78,2022-05-19 04:05:00-04:00,20.619,16.27,27400.4,[29737.14971073]
79,2022-05-19 04:35:00-04:00,20.514,16.25,27261.7,[29737.14971073]
80,2022-05-19 05:05:00-04:00,20.403,16.25,27127.7,[29736.19633794]
81,2022-05-19 05:35:00-04:00,20.815,16.19,27587.5,[29736.19633794]
82,2022-05-19 06:05:00-04:00,21.002,16.16,27793.7,[29735.24296515]
83,2022-05-19 06:35:00-04:00,21.342,16.12,28177.5,[29735.24296515]
84,2022-05-19 07:05:00-04:00,21.352,16.06,28150.2,[29734.28959237]
85,2022-05-19 07:35:00-04:00,22.079,15.93,28934.7,[29734.28959237]
86,2022-05-19 08:05:00-04:00,22.77,15.58,29518.4,[29733.33621958]
87,2022-05-19 08:35:00-04:00,22.763,15.35,29355.1,[29733.33621958]
88,2022-05-19 09:05:00-04:00,23.137,15.21,29695.8,[29732.3828468]
89,2022-05-19 09:35:00-04:00,23.398,15.16,29965.1,[29732.3828468]
90,2022-05-19 10:05:00-04:00,23.618,15.11,30186.0,[29731.42947401]
91,2022-05-19 10:35:00-04:00,23.708,15.08,30268.9,[29731.42947401]
92,2022-05-19 11:05:00-04:00,23.671,15.06,30212.1,[29730.47610122]
93,2022-05-19 11:35:00-04:00,23.562,15.15,30149.0,[29730.47610122]
94,2022-05-19 12:05:00-04:00,23.513,15.2,30127.2,[29729.52272844]
95,2022-05-19 12:35:00-04:00,23.556,15.17,30155.5,[29729.52272844]
96,2022-05-19 13:05:00-04:00,23.269,15.3,29911.4,[29728.56935565]
97,2022-05-19 13:35:00-04:00,22.705,15.43,29340.5,[29728.56935565]
98,2022-05-19 14:05:00-04:00,22.235,15.5,28835.1,[29727.61598286]
99,2022-05-19 14:35:00-04:00,21.729,15.61,28309.2,[29727.61598286]
100,2022-05-19 15:05:00-04:00,21.228,15.69,27766.8,[29726.66261008]
101,2022-05-19 15:35:00-04:00,20.92,15.71,27411.7,[29726.66261008]
102,2022-05-19 16:05:00-04:00,20.798,15.75,27291.6,[29725.70923729]
103,2022-05-19 16:35:00-04:00,20.803,15.74,27291.6,[29725.70923729]
104,2022-05-19 17:05:00-04:00,21.42,15.68,27988.5,[29724.7558645]
105,2022-05-19 17:35:00-04:00,21.672,15.62,28248.2,[29724.7558645]
106,2022-05-19 18:05:00-04:00,21.927,15.61,28543.4,[29723.80249172]
107,2022-05-19 18:35:00-04:00,22.666,15.42,29288.6,[29723.80249172]
108,2022-05-19 19:05:00-04:00,22.782,15.38,29396.9,[29722.84911893]
109,2022-05-19 19:35:00-04:00,22.995,15.31,29598.4,[29722.84911893]
110,2022-05-19 20:05:00-04:00,23.148,15.24,29729.8,[29721.89574614]
111,2022-05-19 20:35:00-04:00,23.267,15.16,29812.9,[29721.89574614]
112,2022-05-19 21:05:00-04:00,23.443,15.06,29947.9,[29720.94237336]
113,2022-05-19 21:35:00-04:00,23.595,14.97,30062.2,[29720.94237336]
114,2022-05-19 22:05:00-04:00,23.619,14.94,30068.7,[29719.98900057]
115,2022-05-19 22:35:00-04:00,23.821,14.89,30266.7,[29719.98900057]
116,2022-05-19 23:05:00-04:00,23.894,14.82,30301.7,[29719.03562778]
117,2022-05-19 23:35:00-04:00,23.902,14.77,30275.5,[29719.03562778]
118,2022-05-20 00:05:00-04:00,23.904,14.76,30271.1,[29718.082255]
119,2022-05-20 00:35:00-04:00,23.837,14.81,30229.6,[29718.082255]
120,2022-05-20 01:05:00-04:00,23.717,14.84,30112.1,[29717.12888221]
121,2022-05-20 01:35:00-04:00,23.383,14.86,29740.4,[29717.12888221]
122,2022-05-20 02:05:00-04:00,22.897,14.86,29178.8,[29716.17550942]
123,2022-05-20 02:35:00-04:00,22.445,14.83,28635.4,[29716.17550942]
124,2022-05-20 03:05:00-04:00,22.068,14.81,28185.4,[29715.22213664]
125,2022-05-20 03:35:00-04:00,21.772,14.79,27828.2,[29715.22213664]
126,2022-05-20 04:05:00-04:00,21.303,14.73,27244.9,[29714.26876386]
127,2022-05-20 04:35:00-04:00,21.144,14.68,27027.9,[29714.26876386]
128,2022-05-20 05:05:00-04:00,21.154,14.7,27051.9,[29713.31539106]
129,2022-05-20 05:35:00-04:00,21.302,14.72,27237.4,[29713.31539106]
130,2022-05-20 06:05:00-04:00,21.423,14.7,27364.7,[29712.36201828]
131,2022-05-20 06:35:00-04:00,21.251,14.69,27159.3,[29712.36201828]
132,2022-05-20 07:05:00-04:00,20.798,14.56,26550.4,[29711.4086455]
133,2022-05-20 07:35:00-04:00,20.939,14.58,26727.6,[29711.4086455]
134,2022-05-20 08:05:00-04:00,21.863,14.73,27895.7,[29710.4552727]
135,2022-05-20 08:35:00-04:00,22.278,14.77,28402.1,[29710.4552727]
