Datetime_UTC,Sal
1.6658442e+18,30.592939047729338
1.6658451e+18,30.593183938601282
1.665846e+18,30.593428973574913
1.6658469e+18,30.593674149025944
1.6658478e+18,30.5939194613311
1.6658487e+18,30.59416490682728
1.6658496e+18,30.594410481802267
1.6658505e+18,30.594656182575694
1.6658514e+18,30.59490200541864
1.6658523e+18,30.595147946595937
1.6658532e+18,30.59539400235491
1.6658541e+18,30.595640168932995
1.665855e+18,30.595886442548696
1.6658559e+18,30.59613281940785
1.6658568e+18,30.596379295696096
1.6658577e+18,30.59662586760829
1.6658586e+18,30.596872531299653
1.6658595e+18,30.59711928292876
1.6658604e+18,30.59736611865425
1.6658613e+18,30.597613034613808
1.6658622e+18,30.597860026969347
1.6658631e+18,30.59810709187441
1.665864e+18,30.598354225470974
1.6658649e+18,30.59860142393583
1.6658658e+18,30.59884868343637
1.6658667e+18,30.59909600015229
1.6658676e+18,30.599343370266528
1.6658685e+18,30.59959078998902
1.6658694e+18,30.599838255521412
1.6658703e+18,30.60008576308173
1.6658712e+18,30.600333308902915
1.6658721e+18,30.600580889241144
1.665873e+18,30.60082850034885
1.6658739e+18,30.601076138501888
1.6658748e+18,30.60132380000733
1.6658757e+18,30.601571481166644
1.6658766e+18,30.60181917832354
1.6658775e+18,30.602066887815024
1.6658784e+18,30.602314606031182
1.6658793e+18,30.602562329344913
1.6658802e+18,30.6028100541713
1.6658811e+18,30.60305777694386
1.665882e+18,30.603305494085276
1.6658829e+18,30.60355320206899
1.6658838e+18,30.603800897362312
1.6658847e+18,30.604048576460066
1.6658856e+18,30.604296235842963
1.6658865e+18,30.604543872014357
1.6658874e+18,30.604791481505632
1.6658883e+18,30.60503906084511
1.6658892e+18,30.605286606569713
1.6658901e+18,30.605534115259385
1.665891e+18,30.60578158349647
1.6658919e+18,30.606029007878252
1.6658928e+18,30.606276385030878
1.6658937e+18,30.606523711603433
1.6658946e+18,30.606770984256695
1.6658955e+18,30.607018199667948
1.6658964e+18,30.60726535453323
1.6658973e+18,30.60751244557271
1.6658982e+18,30.607759469500394
1.6658991e+18,30.608006423080603
1.6659e+18,30.608253303064128
1.6659009e+18,30.60850010622514
1.6659018e+18,30.60874682937104
1.6659027e+18,30.608993469289597
1.6659036e+18,30.60924002282802
1.6659045e+18,30.609486486828438
1.6659054e+18,30.609732858148103
1.6659063e+18,30.609979133680483
1.6659072e+18,30.61022531032279
1.6659081e+18,30.610471384985196
1.665909e+18,30.610717354616103
1.6659099e+18,30.610963216148022
1.6659108e+18,30.6112089665499
1.6659117e+18,30.611454602809143
1.6659126e+18,30.611700121923587
1.6659135e+18,30.611945520916578
1.6659144e+18,30.61219079683125
