StationCode,isSWMP,DateTimeStamp,Historical,ProvisionalPlus,F_Record,Temp,F_Temp,SpCond,F_SpCond,Sal,F_Sal,DO_Pct,F_DO_Pct,DO_mgl,F_DO_mgl,Depth,F_Depth,cDepth,F_cDepth,Level,F_Level,cLevel,F_cLevel,pH,F_pH,Turb,F_Turb,ChlFluor,F_ChlFluor,Unnamed: 30,Datetime_Adjusted_UTC+1,Datetime_UTC,Datetime_UTC_Float64
wqbmpwq   ,P,08/04/2020 13:30,1,1,,28.3,<0> ,46.76,<0> ,30.3,<0> ,123.6,<0> ,8.1,<0> ,1.86,<0> ,1.84,<3> ,,<-1> ,,,8.1,<0> ,2.0,<0> ,18.4,<0> ,,2020-08-04 19:30:00,2020-08-04 18:30:00,1596565800.0
wqbmpwq   ,P,08/04/2020 13:45,1,1,,28.3,<0> ,46.82,<0> ,30.3,<0> ,124.1,<0> ,8.2,<0> ,1.85,<0> ,1.83,<3> ,,<-1> ,,,8.1,<0> ,2.0,<0> ,19.6,<0> ,,2020-08-04 19:45:00,2020-08-04 18:45:00,1596566700.0
wqbmpwq   ,P,08/04/2020 14:00,1,1,,28.3,<0> ,46.68,<0> ,30.2,<0> ,119.6,<0> ,7.9,<0> ,1.83,<0> ,1.82,<3> ,,<-1> ,,,8.1,<0> ,2.0,<0> ,18.6,<0> ,,2020-08-04 20:00:00,2020-08-04 19:00:00,1596567600.0
wqbmpwq   ,P,08/04/2020 14:15,1,1,,28.3,<0> ,46.71,<0> ,30.3,<0> ,116.6,<0> ,7.7,<0> ,1.82,<0> ,1.82,<3> ,,<-1> ,,,8.1,<0> ,2.0,<0> ,18.9,<0> ,,2020-08-04 20:15:00,2020-08-04 19:15:00,1596568500.0
wqbmpwq   ,P,08/04/2020 14:30,1,1,,28.3,<0> ,46.79,<0> ,30.3,<0> ,117.5,<0> ,7.7,<0> ,1.82,<0> ,1.82,<3> ,,<-1> ,,,8.1,<0> ,2.0,<0> ,19.1,<0> ,,2020-08-04 20:30:00,2020-08-04 19:30:00,1596569400.0
wqbmpwq   ,P,08/04/2020 14:45,1,1,,28.3,<0> ,46.82,<0> ,30.3,<0> ,114.5,<0> ,7.5,<0> ,1.81,<0> ,1.82,<3> ,,<-1> ,,,8.1,<0> ,2.0,<0> ,19.5,<0> ,,2020-08-04 20:45:00,2020-08-04 19:45:00,1596570300.0
wqbmpwq   ,P,08/04/2020 15:00,1,1,,28.2,<0> ,46.95,<0> ,30.4,<0> ,110.0,<0> ,7.2,<0> ,1.82,<0> ,1.83,<3> ,,<-1> ,,,8.1,<0> ,2.0,<0> ,19.0,<0> ,,2020-08-04 21:00:00,2020-08-04 20:00:00,1596571200.0
wqbmpwq   ,P,08/04/2020 15:15,1,1,,28.1,<0> ,47.16,<0> ,30.6,<0> ,102.2,<0> ,6.7,<0> ,1.83,<0> ,1.85,<3> ,,<-1> ,,,8.0,<0> ,2.0,<0> ,17.1,<0> ,,2020-08-04 21:15:00,2020-08-04 20:15:00,1596572100.0
wqbmpwq   ,P,08/04/2020 15:30,1,1,,28.1,<0> ,47.21,<0> ,30.6,<0> ,101.6,<0> ,6.7,<0> ,1.85,<0> ,1.87,<3> ,,<-1> ,,,8.0,<0> ,2.0,<0> ,16.3,<0> ,,2020-08-04 21:30:00,2020-08-04 20:30:00,1596573000.0
wqbmpwq   ,P,08/04/2020 15:45,1,1,,28.1,<0> ,47.2,<0> ,30.6,<0> ,98.2,<0> ,6.5,<0> ,1.86,<0> ,1.88,<3> ,,<-1> ,,,8.0,<0> ,3.0,<0> ,19.2,<0> ,,2020-08-04 21:45:00,2020-08-04 20:45:00,1596573900.0
wqbmpwq   ,P,08/04/2020 16:00,1,1,,28.1,<0> ,47.19,<0> ,30.6,<0> ,98.0,<0> ,6.5,<0> ,1.86,<0> ,1.88,<3> ,,<-1> ,,,8.0,<0> ,3.0,<0> ,17.9,<0> ,,2020-08-04 22:00:00,2020-08-04 21:00:00,1596574800.0
wqbmpwq   ,P,08/04/2020 16:15,1,1,,28.1,<0> ,47.14,<0> ,30.6,<0> ,95.4,<0> ,6.3,<0> ,1.87,<0> ,1.89,<3> ,,<-1> ,,,8.0,<0> ,3.0,<0> ,17.9,<0> ,,2020-08-04 22:15:00,2020-08-04 21:15:00,1596575700.0
wqbmpwq   ,P,08/04/2020 16:30,1,1,,28.1,<0> ,47.13,<0> ,30.6,<0> ,91.9,<0> ,6.1,<0> ,1.86,<0> ,1.88,<3> ,,<-1> ,,,8.0,<0> ,3.0,<0> ,18.2,<0> ,,2020-08-04 22:30:00,2020-08-04 21:30:00,1596576600.0
wqbmpwq   ,P,08/04/2020 16:45,1,1,,28.1,<0> ,47.11,<0> ,30.5,<0> ,88.2,<0> ,5.8,<0> ,1.86,<0> ,1.88,<3> ,,<-1> ,,,8.0,<0> ,3.0,<0> ,18.9,<0> ,,2020-08-04 22:45:00,2020-08-04 21:45:00,1596577500.0
wqbmpwq   ,P,08/04/2020 17:00,1,1,,27.9,<0> ,47.3,<0> ,30.7,<0> ,86.8,<0> ,5.7,<0> ,1.87,<0> ,1.89,<3> ,,<-1> ,,,7.9,<0> ,3.0,<0> ,17.8,<0> ,,2020-08-04 23:00:00,2020-08-04 22:00:00,1596578400.0
wqbmpwq   ,P,08/04/2020 17:15,1,1,,27.9,<0> ,47.31,<0> ,30.7,<0> ,86.3,<0> ,5.7,<0> ,1.84,<0> ,1.86,<3> ,,<-1> ,,,7.9,<0> ,3.0,<0> ,17.9,<0> ,,2020-08-04 23:15:00,2020-08-04 22:15:00,1596579300.0
wqbmpwq   ,P,08/04/2020 17:30,1,1,,27.9,<0> ,47.3,<0> ,30.7,<0> ,80.7,<0> ,5.3,<0> ,1.82,<0> ,1.84,<3> ,,<-1> ,,,7.9,<0> ,5.0,<0> ,18.3,<0> ,,2020-08-04 23:30:00,2020-08-04 22:30:00,1596580200.0
wqbmpwq   ,P,08/04/2020 17:45,1,1,,27.9,<0> ,47.3,<0> ,30.7,<0> ,78.7,<0> ,5.2,<0> ,1.77,<0> ,1.79,<3> ,,<-1> ,,,7.9,<0> ,4.0,<0> ,17.5,<0> ,,2020-08-04 23:45:00,2020-08-04 22:45:00,1596581100.0
wqbmpwq   ,P,08/04/2020 18:00,1,1,,27.8,<0> ,47.33,<0> ,30.7,<0> ,76.0,<0> ,5.0,<0> ,1.75,<0> ,1.77,<3> ,,<-1> ,,,7.9,<0> ,4.0,<0> ,17.2,<0> ,,2020-08-05 00:00:00,2020-08-04 23:00:00,1596582000.0
wqbmpwq   ,P,08/04/2020 18:15,1,1,,27.7,<0> ,47.38,<0> ,30.8,<0> ,76.5,<0> ,5.1,<0> ,1.72,<0> ,1.74,<3> ,,<-1> ,,,7.9,<0> ,4.0,<0> ,17.4,<0> ,,2020-08-05 00:15:00,2020-08-04 23:15:00,1596582900.0
wqbmpwq   ,P,08/04/2020 18:30,1,1,,27.4,<0> ,47.77,<0> ,31.1,<0> ,83.8,<0> ,5.6,<0> ,1.71,<0> ,1.73,<3> ,,<-1> ,,,7.9,<0> ,3.0,<0> ,14.8,<0> ,,2020-08-05 00:30:00,2020-08-04 23:30:00,1596583800.0
wqbmpwq   ,P,08/04/2020 18:45,1,1,,27.3,<0> ,47.83,<0> ,31.1,<0> ,83.8,<0> ,5.6,<0> ,1.68,<0> ,1.69,<3> ,,<-1> ,,,7.9,<0> ,3.0,<0> ,14.1,<0> ,,2020-08-05 00:45:00,2020-08-04 23:45:00,1596584700.0
wqbmpwq   ,P,08/04/2020 19:00,1,1,,27.1,<0> ,47.92,<0> ,31.2,<0> ,85.0,<0> ,5.7,<0> ,1.68,<0> ,1.69,<3> ,,<-1> ,,,7.9,<0> ,3.0,<0> ,12.5,<0> ,,2020-08-05 01:00:00,2020-08-05 00:00:00,1596585600.0
wqbmpwq   ,P,08/04/2020 19:15,1,1,,27.0,<0> ,48.01,<0> ,31.2,<0> ,81.8,<0> ,5.5,<0> ,1.69,<0> ,1.7,<3> ,,<-1> ,,,7.9,<0> ,3.0,<0> ,12.6,<0> ,,2020-08-05 01:15:00,2020-08-05 00:15:00,1596586500.0
wqbmpwq   ,P,08/04/2020 19:30,1,1,,26.9,<0> ,48.07,<0> ,31.3,<0> ,79.8,<0> ,5.3,<0> ,1.73,<0> ,1.74,<3> ,,<-1> ,,,7.9,<0> ,3.0,<0> ,11.9,<0> ,,2020-08-05 01:30:00,2020-08-05 00:30:00,1596587400.0
wqbmpwq   ,P,08/04/2020 19:45,1,1,,26.8,<0> ,48.1,<0> ,31.3,<0> ,79.5,<0> ,5.3,<0> ,1.75,<0> ,1.75,<3> ,,<-1> ,,,7.8,<0> ,3.0,<0> ,11.4,<0> ,,2020-08-05 01:45:00,2020-08-05 00:45:00,1596588300.0
wqbmpwq   ,P,08/04/2020 20:00,1,1,,26.8,<0> ,48.13,<0> ,31.3,<0> ,77.9,<0> ,5.2,<0> ,1.77,<0> ,1.77,<3> ,,<-1> ,,,7.8,<0> ,3.0,<0> ,11.2,<0> ,,2020-08-05 02:00:00,2020-08-05 01:00:00,1596589200.0
wqbmpwq   ,P,08/04/2020 20:15,1,1,,26.7,<0> ,48.13,<0> ,31.3,<0> ,78.1,<0> ,5.3,<0> ,1.79,<0> ,1.79,<3> ,,<-1> ,,,7.8,<0> ,3.0,<0> ,11.2,<0> ,,2020-08-05 02:15:00,2020-08-05 01:15:00,1596590100.0
wqbmpwq   ,P,08/04/2020 20:30,1,1,,26.7,<0> ,48.13,<0> ,31.3,<0> ,76.8,<0> ,5.2,<0> ,1.81,<0> ,1.81,<3> ,,<-1> ,,,7.8,<0> ,3.0,<0> ,11.1,<0> ,,2020-08-05 02:30:00,2020-08-05 01:30:00,1596591000.0
wqbmpwq   ,P,08/04/2020 20:45,1,1,,26.7,<0> ,48.08,<0> ,31.3,<0> ,76.3,<0> ,5.1,<0> ,1.83,<0> ,1.83,<3> ,,<-1> ,,,7.8,<0> ,3.0,<0> ,11.4,<0> ,,2020-08-05 02:45:00,2020-08-05 01:45:00,1596591900.0
wqbmpwq   ,P,08/04/2020 21:00,1,1,,26.7,<0> ,47.98,<0> ,31.2,<0> ,78.6,<0> ,5.3,<0> ,1.85,<0> ,1.85,<3> ,,<-1> ,,,7.8,<0> ,4.0,<0> ,13.0,<0> ,,2020-08-05 03:00:00,2020-08-05 02:00:00,1596592800.0
wqbmpwq   ,P,08/04/2020 21:15,1,1,,26.7,<0> ,47.9,<0> ,31.2,<0> ,75.8,<0> ,5.1,<0> ,1.85,<0> ,1.85,<3> ,,<-1> ,,,7.8,<0> ,3.0,<0> ,11.9,<0> ,,2020-08-05 03:15:00,2020-08-05 02:15:00,1596593700.0
wqbmpwq   ,P,08/04/2020 21:30,1,1,,26.7,<0> ,47.67,<0> ,31.0,<0> ,76.3,<0> ,5.1,<0> ,1.87,<0> ,1.87,<3> ,,<-1> ,,,7.8,<0> ,3.0,<0> ,13.2,<0> ,,2020-08-05 03:30:00,2020-08-05 02:30:00,1596594600.0
wqbmpwq   ,P,08/04/2020 21:45,1,1,,26.8,<0> ,47.29,<0> ,30.7,<0> ,76.4,<0> ,5.1,<0> ,1.88,<0> ,1.88,<3> ,,<-1> ,,,7.8,<0> ,3.0,<0> ,14.8,<0> ,,2020-08-05 03:45:00,2020-08-05 02:45:00,1596595500.0
wqbmpwq   ,P,08/04/2020 22:00,1,1,,26.8,<0> ,47.16,<0> ,30.6,<0> ,75.3,<0> ,5.1,<0> ,1.91,<0> ,1.91,<3> ,,<-1> ,,,7.8,<0> ,3.0,<0> ,15.7,<0> ,,2020-08-05 04:00:00,2020-08-05 03:00:00,1596596400.0
wqbmpwq   ,P,08/04/2020 22:15,1,1,,26.9,<0> ,46.88,<0> ,30.4,<0> ,73.8,<0> ,5.0,<0> ,1.92,<0> ,1.91,<3> ,,<-1> ,,,7.8,<0> ,3.0,<0> ,16.0,<0> ,,2020-08-05 04:15:00,2020-08-05 03:15:00,1596597300.0
wqbmpwq   ,P,08/04/2020 22:30,1,1,,26.9,<0> ,46.7,<0> ,30.3,<0> ,73.1,<0> ,4.9,<0> ,1.94,<0> ,1.93,<3> ,,<-1> ,,,7.8,<0> ,3.0,<0> ,17.7,<0> ,,2020-08-05 04:30:00,2020-08-05 03:30:00,1596598200.0
wqbmpwq   ,P,08/04/2020 22:45,1,1,,26.9,<0> ,46.55,<0> ,30.2,<0> ,72.8,<0> ,4.9,<0> ,1.95,<0> ,1.94,<3> ,,<-1> ,,,7.8,<0> ,3.0,<0> ,17.5,<0> ,,2020-08-05 04:45:00,2020-08-05 03:45:00,1596599100.0
wqbmpwq   ,P,08/04/2020 23:00,1,1,,26.9,<0> ,46.54,<0> ,30.2,<0> ,71.8,<0> ,4.8,<0> ,1.95,<0> ,1.94,<3> ,,<-1> ,,,7.8,<0> ,3.0,<0> ,17.7,<0> ,,2020-08-05 05:00:00,2020-08-05 04:00:00,1596600000.0
wqbmpwq   ,P,08/04/2020 23:15,1,1,,26.8,<0> ,46.64,<0> ,30.2,<0> ,71.2,<0> ,4.8,<0> ,1.95,<0> ,1.94,<3> ,,<-1> ,,,7.8,<0> ,3.0,<0> ,17.0,<0> ,,2020-08-05 05:15:00,2020-08-05 04:15:00,1596600900.0
wqbmpwq   ,P,08/04/2020 23:30,1,1,,26.8,<0> ,46.68,<0> ,30.3,<0> ,70.4,<0> ,4.8,<0> ,1.94,<0> ,1.93,<3> ,,<-1> ,,,7.8,<0> ,2.0,<0> ,16.3,<0> ,,2020-08-05 05:30:00,2020-08-05 04:30:00,1596601800.0
wqbmpwq   ,P,08/04/2020 23:45,1,1,,26.7,<0> ,46.75,<0> ,30.3,<0> ,69.1,<0> ,4.7,<0> ,1.96,<0> ,1.95,<3> ,,<-1> ,,,7.8,<0> ,2.0,<0> ,17.0,<0> ,,2020-08-05 05:45:00,2020-08-05 04:45:00,1596602700.0
wqbmpwq   ,P,08/05/2020 0:00,1,1,,26.7,<0> ,46.72,<0> ,30.3,<0> ,68.8,<0> ,4.7,<0> ,1.98,<0> ,1.97,<3> ,,<-1> ,,,7.8,<0> ,2.0,<0> ,16.6,<0> ,,2020-08-05 06:00:00,2020-08-05 05:00:00,1596603600.0
wqbmpwq   ,P,08/05/2020 0:15,1,1,,26.7,<0> ,46.8,<0> ,30.4,<0> ,66.8,<0> ,4.5,<0> ,2.01,<0> ,2.0,<3> ,,<-1> ,,,7.8,<0> ,2.0,<0> ,16.2,<0> ,,2020-08-05 06:15:00,2020-08-05 05:15:00,1596604500.0
wqbmpwq   ,P,08/05/2020 0:30,1,1,,26.7,<0> ,46.9,<0> ,30.4,<0> ,65.3,<0> ,4.4,<0> ,2.03,<0> ,2.02,<3> ,,<-1> ,,,7.8,<0> ,2.0,<0> ,15.6,<0> ,,2020-08-05 06:30:00,2020-08-05 05:30:00,1596605400.0
wqbmpwq   ,P,08/05/2020 0:45,1,1,,26.6,<0> ,46.96,<0> ,30.5,<0> ,66.0,<0> ,4.5,<0> ,2.05,<0> ,2.04,<3> ,,<-1> ,,,7.8,<0> ,2.0,<0> ,15.9,<0> ,,2020-08-05 06:45:00,2020-08-05 05:45:00,1596606300.0
wqbmpwq   ,P,08/05/2020 1:00,1,1,,26.6,<0> ,46.99,<0> ,30.5,<0> ,66.2,<0> ,4.5,<0> ,2.06,<0> ,2.05,<3> ,,<-1> ,,,7.8,<0> ,2.0,<0> ,15.8,<0> ,,2020-08-05 07:00:00,2020-08-05 06:00:00,1596607200.0
wqbmpwq   ,P,08/05/2020 1:15,1,1,,26.6,<0> ,47.05,<0> ,30.5,<0> ,64.4,<0> ,4.4,<0> ,2.07,<0> ,2.06,<3> ,,<-1> ,,,7.7,<0> ,2.0,<0> ,15.4,<0> ,,2020-08-05 07:15:00,2020-08-05 06:15:00,1596608100.0
wqbmpwq   ,P,08/05/2020 1:30,1,1,,26.5,<0> ,47.15,<0> ,30.6,<0> ,64.8,<0> ,4.4,<0> ,2.06,<0> ,2.05,<3> ,,<-1> ,,,7.7,<0> ,2.0,<0> ,14.8,<0> ,,2020-08-05 07:30:00,2020-08-05 06:30:00,1596609000.0
wqbmpwq   ,P,08/05/2020 1:45,1,1,,26.5,<0> ,47.24,<0> ,30.7,<0> ,66.1,<0> ,4.5,<0> ,2.04,<0> ,2.03,<3> ,,<-1> ,,,7.8,<0> ,2.0,<0> ,14.3,<0> ,,2020-08-05 07:45:00,2020-08-05 06:45:00,1596609900.0
wqbmpwq   ,P,08/05/2020 2:00,1,1,,26.4,<0> ,47.23,<0> ,30.7,<0> ,66.3,<0> ,4.5,<0> ,2.02,<0> ,2.01,<3> ,,<-1> ,,,7.8,<0> ,3.0,<0> ,14.3,<0> ,,2020-08-05 08:00:00,2020-08-05 07:00:00,1596610800.0
wqbmpwq   ,P,08/05/2020 2:15,1,1,,26.4,<0> ,47.16,<0> ,30.6,<0> ,66.1,<0> ,4.5,<0> ,1.99,<0> ,1.98,<3> ,,<-1> ,,,7.8,<0> ,2.0,<0> ,14.2,<0> ,,2020-08-05 08:15:00,2020-08-05 07:15:00,1596611700.0
wqbmpwq   ,P,08/05/2020 2:30,1,1,,26.4,<0> ,47.09,<0> ,30.6,<0> ,66.1,<0> ,4.5,<0> ,1.97,<0> ,1.96,<3> ,,<-1> ,,,7.8,<0> ,2.0,<0> ,14.2,<0> ,,2020-08-05 08:30:00,2020-08-05 07:30:00,1596612600.0
wqbmpwq   ,P,08/05/2020 2:45,1,1,,26.3,<0> ,47.06,<0> ,30.6,<0> ,66.4,<0> ,4.5,<0> ,1.95,<0> ,1.94,<3> ,,<-1> ,,,7.8,<0> ,2.0,<0> ,14.3,<0> ,,2020-08-05 08:45:00,2020-08-05 07:45:00,1596613500.0
wqbmpwq   ,P,08/05/2020 3:00,1,1,,26.3,<0> ,46.97,<0> ,30.5,<0> ,66.3,<0> ,4.5,<0> ,1.93,<0> ,1.91,<3> ,,<-1> ,,,7.8,<0> ,2.0,<0> ,14.5,<0> ,,2020-08-05 09:00:00,2020-08-05 08:00:00,1596614400.0
wqbmpwq   ,P,08/05/2020 3:15,1,1,,26.3,<0> ,46.91,<0> ,30.5,<0> ,67.7,<0> ,4.6,<0> ,1.9,<0> ,1.88,<3> ,,<-1> ,,,7.8,<0> ,3.0,<0> ,14.4,<0> ,,2020-08-05 09:15:00,2020-08-05 08:15:00,1596615300.0
wqbmpwq   ,P,08/05/2020 3:30,1,1,,26.2,<0> ,46.87,<0> ,30.4,<0> ,66.7,<0> ,4.5,<0> ,1.87,<0> ,1.86,<3> ,,<-1> ,,,7.7,<0> ,3.0,<0> ,14.5,<0> ,,2020-08-05 09:30:00,2020-08-05 08:30:00,1596616200.0
wqbmpwq   ,P,08/05/2020 3:45,1,1,,26.2,<0> ,46.88,<0> ,30.4,<0> ,66.9,<0> ,4.6,<0> ,1.85,<0> ,1.83,<3> ,,<-1> ,,,7.7,<0> ,2.0,<0> ,14.0,<0> ,,2020-08-05 09:45:00,2020-08-05 08:45:00,1596617100.0
wqbmpwq   ,P,08/05/2020 4:00,1,1,,26.2,<0> ,46.87,<0> ,30.4,<0> ,67.6,<0> ,4.6,<0> ,1.82,<0> ,1.8,<3> ,,<-1> ,,,7.7,<0> ,2.0,<0> ,14.2,<0> ,,2020-08-05 10:00:00,2020-08-05 09:00:00,1596618000.0
wqbmpwq   ,P,08/05/2020 4:15,1,1,,26.2,<0> ,46.85,<0> ,30.4,<0> ,66.1,<0> ,4.5,<0> ,1.79,<0> ,1.77,<3> ,,<-1> ,,,7.7,<0> ,2.0,<0> ,14.2,<0> ,,2020-08-05 10:15:00,2020-08-05 09:15:00,1596618900.0
wqbmpwq   ,P,08/05/2020 4:30,1,1,,26.2,<0> ,46.85,<0> ,30.4,<0> ,64.4,<0> ,4.4,<0> ,1.76,<0> ,1.74,<3> ,,<-1> ,,,7.7,<0> ,3.0,<0> ,15.0,<0> ,,2020-08-05 10:30:00,2020-08-05 09:30:00,1596619800.0
wqbmpwq   ,P,08/05/2020 4:45,1,1,,26.1,<0> ,46.88,<0> ,30.4,<0> ,64.8,<0> ,4.4,<0> ,1.73,<0> ,1.71,<3> ,,<-1> ,,,7.7,<0> ,2.0,<0> ,15.4,<0> ,,2020-08-05 10:45:00,2020-08-05 09:45:00,1596620700.0
wqbmpwq   ,P,08/05/2020 5:00,1,1,,26.1,<0> ,46.92,<0> ,30.5,<0> ,60.4,<0> ,4.1,<0> ,1.69,<0> ,1.67,<3> ,,<-1> ,,,7.7,<0> ,2.0,<0> ,14.2,<0> ,,2020-08-05 11:00:00,2020-08-05 10:00:00,1596621600.0
wqbmpwq   ,P,08/05/2020 5:15,1,1,,26.1,<0> ,46.96,<0> ,30.5,<0> ,60.3,<0> ,4.1,<0> ,1.66,<0> ,1.64,<3> ,,<-1> ,,,7.7,<0> ,2.0,<0> ,14.4,<0> ,,2020-08-05 11:15:00,2020-08-05 10:15:00,1596622500.0
wqbmpwq   ,P,08/05/2020 5:30,1,1,,26.1,<0> ,47.0,<0> ,30.5,<0> ,58.3,<0> ,4.0,<0> ,1.63,<0> ,1.61,<3> ,,<-1> ,,,7.7,<0> ,2.0,<0> ,14.7,<0> ,,2020-08-05 11:30:00,2020-08-05 10:30:00,1596623400.0
wqbmpwq   ,P,08/05/2020 5:45,1,1,,26.1,<0> ,47.01,<0> ,30.5,<0> ,59.5,<0> ,4.1,<0> ,1.59,<0> ,1.57,<3> ,,<-1> ,,,7.7,<0> ,2.0,<0> ,14.1,<0> ,,2020-08-05 11:45:00,2020-08-05 10:45:00,1596624300.0
wqbmpwq   ,P,08/05/2020 6:00,1,1,,26.1,<0> ,47.02,<0> ,30.5,<0> ,55.6,<0> ,3.8,<0> ,1.56,<0> ,1.54,<3> ,,<-1> ,,,7.7,<0> ,2.0,<0> ,14.1,<0> ,,2020-08-05 12:00:00,2020-08-05 11:00:00,1596625200.0
wqbmpwq   ,P,08/05/2020 6:15,1,1,,26.0,<0> ,47.04,<0> ,30.6,<0> ,57.6,<0> ,3.9,<0> ,1.53,<0> ,1.5,<3> ,,<-1> ,,,7.7,<0> ,2.0,<0> ,13.5,<0> ,,2020-08-05 12:15:00,2020-08-05 11:15:00,1596626100.0
wqbmpwq   ,P,08/05/2020 6:30,1,1,,26.0,<0> ,47.04,<0> ,30.6,<0> ,62.7,<0> ,4.3,<0> ,1.5,<0> ,1.47,<3> ,,<-1> ,,,7.7,<0> ,2.0,<0> ,13.6,<0> ,,2020-08-05 12:30:00,2020-08-05 11:30:00,1596627000.0
wqbmpwq   ,P,08/05/2020 6:45,1,1,,26.1,<0> ,47.04,<0> ,30.6,<0> ,63.8,<0> ,4.4,<0> ,1.48,<0> ,1.45,<3> ,,<-1> ,,,7.7,<0> ,2.0,<0> ,13.6,<0> ,,2020-08-05 12:45:00,2020-08-05 11:45:00,1596627900.0
wqbmpwq   ,P,08/05/2020 7:00,1,1,,26.1,<0> ,47.04,<0> ,30.6,<0> ,65.7,<0> ,4.5,<0> ,1.46,<0> ,1.43,<3> ,,<-1> ,,,7.7,<0> ,2.0,<0> ,14.8,<0> ,,2020-08-05 13:00:00,2020-08-05 12:00:00,1596628800.0
wqbmpwq   ,P,08/05/2020 7:15,1,1,,26.1,<0> ,47.02,<0> ,30.5,<0> ,65.9,<0> ,4.5,<0> ,1.45,<0> ,1.42,<3> ,,<-1> ,,,7.7,<0> ,2.0,<0> ,14.4,<0> ,,2020-08-05 13:15:00,2020-08-05 12:15:00,1596629700.0
wqbmpwq   ,P,08/05/2020 7:30,1,1,,26.1,<0> ,47.0,<0> ,30.5,<0> ,68.0,<0> ,4.6,<0> ,1.45,<0> ,1.42,<3> ,,<-1> ,,,7.7,<0> ,2.0,<0> ,13.9,<0> ,,2020-08-05 13:30:00,2020-08-05 12:30:00,1596630600.0
wqbmpwq   ,P,08/05/2020 7:45,1,1,,26.1,<0> ,46.98,<0> ,30.5,<0> ,67.5,<0> ,4.6,<0> ,1.48,<0> ,1.45,<3> ,,<-1> ,,,7.7,<0> ,2.0,<0> ,14.2,<0> ,,2020-08-05 13:45:00,2020-08-05 12:45:00,1596631500.0
wqbmpwq   ,P,08/05/2020 8:00,1,1,,26.1,<0> ,46.97,<0> ,30.5,<0> ,68.0,<0> ,4.6,<0> ,1.5,<0> ,1.47,<3> ,,<-1> ,,,7.7,<0> ,2.0,<0> ,13.8,<0> ,,2020-08-05 14:00:00,2020-08-05 13:00:00,1596632400.0
wqbmpwq   ,P,08/05/2020 8:15,1,1,,26.1,<0> ,47.01,<0> ,30.5,<0> ,70.8,<0> ,4.8,<0> ,1.53,<0> ,1.5,<3> ,,<-1> ,,,7.7,<0> ,2.0,<0> ,14.3,<0> ,,2020-08-05 14:15:00,2020-08-05 13:15:00,1596633300.0
wqbmpwq   ,P,08/05/2020 8:30,1,1,,26.1,<0> ,47.01,<0> ,30.5,<0> ,73.0,<0> ,5.0,<0> ,1.55,<0> ,1.52,<3> ,,<-1> ,,,7.7,<0> ,3.0,<0> ,14.1,<0> ,,2020-08-05 14:30:00,2020-08-05 13:30:00,1596634200.0
wqbmpwq   ,P,08/05/2020 8:45,1,1,,26.2,<0> ,47.01,<0> ,30.5,<0> ,73.3,<0> ,5.0,<0> ,1.58,<0> ,1.55,<3> ,,<-1> ,,,7.7,<0> ,2.0,<0> ,14.4,<0> ,,2020-08-05 14:45:00,2020-08-05 13:45:00,1596635100.0
wqbmpwq   ,P,08/05/2020 9:00,1,1,,26.2,<0> ,47.0,<0> ,30.5,<0> ,73.3,<0> ,5.0,<0> ,1.61,<0> ,1.58,<3> ,,<-1> ,,,7.7,<0> ,2.0,<0> ,13.7,<0> ,,2020-08-05 15:00:00,2020-08-05 14:00:00,1596636000.0
wqbmpwq   ,P,08/05/2020 9:15,1,1,,26.2,<0> ,46.97,<0> ,30.5,<0> ,75.9,<0> ,5.2,<0> ,1.64,<0> ,1.61,<3> ,,<-1> ,,,7.7,<0> ,2.0,<0> ,14.7,<0> ,,2020-08-05 15:15:00,2020-08-05 14:15:00,1596636900.0
wqbmpwq   ,P,08/05/2020 9:30,1,1,,26.2,<0> ,46.95,<0> ,30.5,<0> ,78.3,<0> ,5.3,<0> ,1.67,<0> ,1.63,<3> ,,<-1> ,,,7.8,<0> ,2.0,<0> ,14.9,<0> ,,2020-08-05 15:30:00,2020-08-05 14:30:00,1596637800.0
wqbmpwq   ,P,08/05/2020 9:45,1,1,,26.2,<0> ,46.95,<0> ,30.5,<0> ,79.8,<0> ,5.4,<0> ,1.7,<0> ,1.66,<3> ,,<-1> ,,,7.8,<0> ,2.0,<0> ,14.7,<0> ,,2020-08-05 15:45:00,2020-08-05 14:45:00,1596638700.0
wqbmpwq   ,P,08/05/2020 10:00,1,1,,26.2,<0> ,46.97,<0> ,30.5,<0> ,81.3,<0> ,5.5,<0> ,1.72,<0> ,1.68,<3> ,,<-1> ,,,7.8,<0> ,2.0,<0> ,14.9,<0> ,,2020-08-05 16:00:00,2020-08-05 15:00:00,1596639600.0
wqbmpwq   ,P,08/05/2020 10:15,1,1,,26.3,<0> ,46.97,<0> ,30.5,<0> ,85.8,<0> ,5.8,<0> ,1.75,<0> ,1.71,<3> ,,<-1> ,,,7.8,<0> ,2.0,<0> ,15.2,<0> ,,2020-08-05 16:15:00,2020-08-05 15:15:00,1596640500.0
wqbmpwq   ,P,08/05/2020 10:30,1,1,,26.3,<0> ,46.98,<0> ,30.5,<0> ,90.5,<0> ,6.2,<0> ,1.76,<0> ,1.72,<3> ,,<-1> ,,,7.8,<0> ,2.0,<0> ,15.3,<0> ,,2020-08-05 16:30:00,2020-08-05 15:30:00,1596641400.0
