Year Day,Temperature C,CO2,Battery,Date (UTC),Depth (dbar),Sal/TA Date (UTC),Salinity,TA (Approximated)
166.6876,12.4,548.4,12.0,2018-06-15 16:30:08,11.65237,6/15/2018 16:30,30.104,2052.6784
166.7084,12.04,545.8,11.98,2018-06-15 17:00:05,11.65237,6/15/2018 17:00,30.077,2051.2042
166.7293,12.13,531.0,11.97,2018-06-15 17:30:11,11.65237,6/15/2018 17:30,30.196,2057.7016
166.7501,12.22,522.8,11.96,2018-06-15 18:00:08,11.65237,6/15/2018 18:00,30.112,2053.1152
166.7709,12.67,520.4,11.96,2018-06-15 18:30:05,11.65237,6/15/2018 18:30,30.075,2051.095
166.7918,12.65,525.7,11.96,2018-06-15 19:00:11,11.65237,6/15/2018 19:00,30.103,2052.6238
166.8126,12.74,519.7,11.96,2018-06-15 19:30:08,11.65237,6/15/2018 19:30,30.082,2051.4772
166.8334,12.86,510.0,11.96,2018-06-15 20:00:05,11.65237,6/15/2018 20:00,30.104,2052.6784
166.8543,12.79,508.7,11.96,2018-06-15 20:30:11,11.65237,6/15/2018 20:30,30.061,2050.3306
166.8751,12.74,506.9,11.96,2018-06-15 21:00:08,11.65237,6/15/2018 21:00,30.136,2054.4256
166.8959,12.77,507.1,11.96,2018-06-15 21:30:05,11.65237,6/15/2018 21:30,30.115,2053.279
166.9168,12.65,506.0,11.96,2018-06-15 22:00:11,11.65237,6/15/2018 22:00,30.079,2051.3134
166.9376,13.26,516.8,11.96,2018-06-15 22:30:08,11.65237,6/15/2018 22:30,30.08,2051.368
166.9584,12.58,492.4,11.96,2018-06-15 23:00:05,11.65237,6/15/2018 23:00,30.098,2052.3508
166.9793,12.11,499.5,11.96,2018-06-15 23:30:11,11.65237,6/15/2018 23:30,30.103,2052.6238
167.0001,12.83,500.7,11.95,2018-06-16 00:00:08,11.65237,6/16/2018 0:00,30.104,2052.6784
167.0209,12.61,507.0,11.96,2018-06-16 00:30:05,11.65237,6/16/2018 0:30,30.046,2049.5116
167.0418,12.4,503.4,11.96,2018-06-16 01:00:11,11.65237,6/16/2018 1:00,30.113,2053.1698
167.0626,13.01,511.8,11.96,2018-06-16 01:30:08,11.65237,6/16/2018 1:30,30.035,2048.911
167.0834,12.29,509.3,11.96,2018-06-16 02:00:05,11.65237,6/16/2018 2:00,30.068,2050.7128
167.1043,12.13,510.4,11.96,2018-06-16 02:30:11,11.65237,6/16/2018 2:30,30.084,2051.5864
167.1251,12.04,511.3,11.96,2018-06-16 03:00:08,11.65237,6/16/2018 3:00,30.102,2052.5692
167.1459,12.02,512.7,11.95,2018-06-16 03:30:05,11.65237,6/16/2018 3:30,30.086,2051.6956
167.1668,12.25,515.8,11.96,2018-06-16 04:00:11,11.65237,6/16/2018 4:00,30.094,2052.1324
167.1876,12.22,514.8,11.96,2018-06-16 04:30:08,11.65237,6/16/2018 4:30,30.101,2052.5146
167.2084,12.02,514.0,11.96,2018-06-16 05:00:05,11.65237,6/16/2018 5:00,30.086,2051.6956
167.2293,12.06,513.6,11.95,2018-06-16 05:30:11,11.65237,6/16/2018 5:30,30.119,2053.4974
167.2501,12.18,517.1,11.95,2018-06-16 06:00:08,11.65237,6/16/2018 6:00,30.106,2052.7876
167.2709,12.29,517.6,11.96,2018-06-16 06:30:05,11.65237,6/16/2018 6:30,30.032,2048.7472
167.2918,12.27,521.5,11.96,2018-06-16 07:00:11,11.65237,6/16/2018 7:00,30.058,2050.1668
167.3126,12.38,521.4,11.96,2018-06-16 07:30:08,11.65237,6/16/2018 7:30,30.091,2051.9686
167.3334,12.4,523.6,11.96,2018-06-16 08:00:05,11.65237,6/16/2018 8:00,30.08,2051.368
167.3543,12.25,525.0,11.96,2018-06-16 08:30:11,11.65237,6/16/2018 8:30,30.031,2048.6926
167.3751,12.58,534.9,11.96,2018-06-16 09:00:08,11.65237,6/16/2018 9:00,30.025,2048.365
167.3959,12.31,532.5,11.96,2018-06-16 09:30:05,11.65237,6/16/2018 9:30,30.127,2053.9342
167.4168,12.56,543.3,11.96,2018-06-16 10:00:11,11.65237,6/16/2018 10:00,30.056,2050.0576
167.4376,12.61,547.2,11.96,2018-06-16 10:30:08,11.65237,6/16/2018 10:30,30.067,2050.6582
167.4584,13.01,553.8,11.96,2018-06-16 11:00:05,11.65237,6/16/2018 11:00,30.069,2050.7674
167.4793,12.61,540.1,11.96,2018-06-16 11:30:11,11.65237,6/16/2018 11:30,30.091,2051.9686
167.5001,12.54,529.0,11.96,2018-06-16 12:00:08,11.65237,6/16/2018 12:00,30.096,2052.2416
167.5209,12.79,541.3,11.96,2018-06-16 12:30:05,11.65237,6/16/2018 12:30,30.038,2049.0748
167.5418,12.56,523.6,11.96,2018-06-16 13:00:11,11.65237,6/16/2018 13:00,29.931,2043.2326
167.5626,12.29,523.1,11.96,2018-06-16 13:30:08,11.65237,6/16/2018 13:30,29.995,2046.727
167.5834,12.56,524.6,11.96,2018-06-16 14:00:05,11.65237,6/16/2018 14:00,29.953,2044.4338
167.6043,12.49,519.9,11.96,2018-06-16 14:30:11,11.65237,6/16/2018 14:30,30.023,2048.2558
167.6251,12.88,523.8,11.96,2018-06-16 15:00:08,11.65237,6/16/2018 15:00,30.055,2050.003
167.6459,12.22,516.3,11.96,2018-06-16 15:30:05,11.65237,6/16/2018 15:30,30.089,2051.8594
167.6668,12.22,513.8,11.96,2018-06-16 16:00:11,11.65237,6/16/2018 16:00,30.084,2051.5864
167.6876,13.2,528.2,11.96,2018-06-16 16:30:08,11.65237,6/16/2018 16:30,30.065,2050.549
167.7084,13.01,522.6,11.96,2018-06-16 17:00:05,11.65237,6/16/2018 17:00,30.027,2048.4742
167.7293,13.33,527.1,11.97,2018-06-16 17:30:11,11.65237,6/16/2018 17:30,30.113,2053.1698
167.7501,13.15,523.1,11.97,2018-06-16 18:00:08,11.65237,6/16/2018 18:00,30.128,2053.9888
167.7709,13.04,516.4,11.97,2018-06-16 18:30:05,11.65237,6/16/2018 18:30,30.096,2052.2416
167.7918,13.26,492.1,11.97,2018-06-16 19:00:11,11.65237,6/16/2018 19:00,30.11,2053.006
167.8126,13.17,484.5,11.97,2018-06-16 19:30:08,11.65237,6/16/2018 19:30,30.068,2050.7128
167.8334,13.01,487.3,11.98,2018-06-16 20:00:05,11.65237,6/16/2018 20:00,30.126,2053.8796
167.8543,12.4,484.8,11.97,2018-06-16 20:30:11,11.65237,6/16/2018 20:30,30.163,2055.8998
167.8751,12.34,483.4,11.97,2018-06-16 21:00:08,11.65237,6/16/2018 21:00,30.018,2047.9828
167.8959,12.52,489.4,11.97,2018-06-16 21:30:05,11.65237,6/16/2018 21:30,30.15,2055.19
167.9168,13.15,486.9,11.97,2018-06-16 22:00:11,11.65237,6/16/2018 22:00,30.073,2050.9858
167.9376,13.29,499.3,11.97,2018-06-16 22:30:08,11.65237,6/16/2018 22:30,30.191,2057.4286
167.9584,13.2,503.4,11.97,2018-06-16 23:00:05,11.65237,6/16/2018 23:00,30.106,2052.7876
167.9793,12.86,491.7,11.98,2018-06-16 23:30:11,11.65237,6/16/2018 23:30,30.156,2055.5176
168.0001,12.45,480.5,11.97,2018-06-17 00:00:08,11.65237,6/17/2018 0:00,30.129,2054.0434
168.0209,11.82,493.2,11.97,2018-06-17 00:30:05,11.65237,6/17/2018 0:30,30.244,2060.3224
168.0418,13.01,514.1,11.96,2018-06-17 01:00:11,11.65237,6/17/2018 1:00,30.072,2050.9312
168.0626,12.47,511.1,11.97,2018-06-17 01:30:08,11.65237,6/17/2018 1:30,30.168,2056.1728
168.0834,12.52,511.9,11.97,2018-06-17 02:00:05,11.65237,6/17/2018 2:00,30.02,2048.092
168.1043,12.77,514.4,11.97,2018-06-17 02:30:11,11.65237,6/17/2018 2:30,30.003,2047.1638
168.1251,12.49,511.1,11.97,2018-06-17 03:00:08,11.65237,6/17/2018 3:00,30.12,2053.552
168.1459,12.06,509.0,11.97,2018-06-17 03:30:05,11.65237,6/17/2018 3:30,30.234,2059.7764
168.1668,12.02,512.1,11.96,2018-06-17 04:00:11,11.65237,6/17/2018 4:00,30.155,2055.463
168.1876,12.22,516.9,11.96,2018-06-17 04:30:08,11.65237,6/17/2018 4:30,30.141,2054.6986
168.2084,12.18,519.7,11.96,2018-06-17 05:00:05,11.65237,6/17/2018 5:00,30.096,2052.2416
168.2293,12.18,519.6,11.96,2018-06-17 05:30:11,11.65237,6/17/2018 5:30,30.097,2052.2962
168.2501,12.09,519.5,11.96,2018-06-17 06:00:08,11.65237,6/17/2018 6:00,30.175,2056.555
168.2709,11.84,510.3,11.96,2018-06-17 06:30:05,11.65237,6/17/2018 6:30,30.178,2056.7188
168.2918,11.79,510.8,11.96,2018-06-17 07:00:11,11.65237,6/17/2018 7:00,30.168,2056.1728
168.3126,12.2,526.6,11.96,2018-06-17 07:30:08,11.65237,6/17/2018 7:30,30.095,2052.187
168.3334,12.16,526.8,11.96,2018-06-17 08:00:05,11.65237,6/17/2018 8:00,30.129,2054.0434
168.3543,12.43,535.4,11.96,2018-06-17 08:30:11,11.65237,6/17/2018 8:30,30.108,2052.8968
168.3751,12.43,534.6,11.96,2018-06-17 09:00:08,11.65237,6/17/2018 9:00,30.146,2054.9716
168.3959,12.27,532.0,11.96,2018-06-17 09:30:05,11.65237,6/17/2018 9:30,30.159,2055.6814
168.4168,12.11,524.8,11.96,2018-06-17 10:00:11,11.65237,6/17/2018 10:00,30.194,2057.5924
168.4376,12.04,524.0,11.96,2018-06-17 10:30:08,11.65237,6/17/2018 10:30,30.093,2052.0778
168.4584,12.16,529.2,11.96,2018-06-17 11:00:05,11.65237,6/17/2018 11:00,30.194,2057.5924
168.4793,12.02,522.8,11.96,2018-06-17 11:30:11,11.65237,6/17/2018 11:30,30.093,2052.0778
168.5001,12.02,497.7,11.96,2018-06-17 12:00:08,11.65237,6/17/2018 12:00,30.121,2053.6066
168.5209,12.18,521.3,11.96,2018-06-17 12:30:05,11.65237,6/17/2018 12:30,30.178,2056.7188
168.5418,12.16,520.0,11.96,2018-06-17 13:00:11,11.65237,6/17/2018 13:00,30.183,2056.9918
168.5626,12.36,519.6,11.96,2018-06-17 13:30:08,11.65237,6/17/2018 13:30,30.17,2056.282
168.5834,12.63,518.4,11.96,2018-06-17 14:00:05,11.65237,6/17/2018 14:00,30.031,2048.6926
168.6043,12.36,511.8,11.96,2018-06-17 14:30:11,11.65237,6/17/2018 14:30,30.024,2048.3104
168.6251,12.86,522.0,11.96,2018-06-17 15:00:08,11.65237,6/17/2018 15:00,30.008,2047.4368
168.6459,12.45,513.5,11.96,2018-06-17 15:30:05,11.65237,6/17/2018 15:30,30.122,2053.6612
168.6668,12.72,513.5,11.96,2018-06-17 16:00:11,11.65237,6/17/2018 16:00,30.135,2054.371
168.6876,13.36,520.3,11.97,2018-06-17 16:30:08,11.65237,6/17/2018 16:30,30.071,2050.8766
168.7084,13.15,515.1,11.97,2018-06-17 17:00:05,11.65237,6/17/2018 17:00,30.136,2054.4256
168.7293,13.04,508.7,11.97,2018-06-17 17:30:11,11.65237,6/17/2018 17:30,30.108,2052.8968
168.7501,12.95,507.6,11.97,2018-06-17 18:00:08,11.65237,6/17/2018 18:00,30.147,2055.0262
168.7709,12.65,502.9,11.97,2018-06-17 18:30:05,11.65237,6/17/2018 18:30,30.152,2055.2992
168.7918,12.49,499.5,11.97,2018-06-17 19:00:11,11.65237,6/17/2018 19:00,30.278,2062.1788
168.8126,12.58,481.2,11.96,2018-06-17 19:30:08,11.65237,6/17/2018 19:30,30.215,2058.739
168.8334,12.56,483.8,11.96,2018-06-17 20:00:05,11.65237,6/17/2018 20:00,30.203,2058.0838
168.8543,13.61,477.4,11.97,2018-06-17 20:30:11,11.65237,6/17/2018 20:30,30.207,2058.3022
168.8751,13.22,475.6,11.97,2018-06-17 21:00:08,11.65237,6/17/2018 21:00,30.176,2056.6096
168.8959,12.92,473.1,11.97,2018-06-17 21:30:05,11.65237,6/17/2018 21:30,30.225,2059.285
168.9168,12.88,473.8,11.97,2018-06-17 22:00:11,11.65237,6/17/2018 22:00,30.215,2058.739
168.9376,12.95,473.5,11.96,2018-06-17 22:30:08,11.65237,6/17/2018 22:30,30.231,2059.6126
168.9584,12.86,469.9,11.97,2018-06-17 23:00:05,11.65237,6/17/2018 23:00,30.205,2058.193
168.9793,12.83,452.7,11.96,2018-06-17 23:30:11,11.65237,6/17/2018 23:30,30.237,2059.9402
169.0001,12.83,455.9,11.96,2018-06-18 00:00:08,11.65237,6/18/2018 0:00,30.229,2059.5034
169.0209,12.81,448.8,11.97,2018-06-18 00:30:05,11.65237,6/18/2018 0:30,30.22,2059.012
169.0418,12.43,476.7,11.96,2018-06-18 01:00:11,11.65237,6/18/2018 1:00,30.224,2059.2304
169.0626,12.13,480.5,11.96,2018-06-18 01:30:08,11.65237,6/18/2018 1:30,30.259,2061.1414
169.0834,13.47,506.3,11.96,2018-06-18 02:00:05,11.65237,6/18/2018 2:00,30.048,2049.6208
169.1043,13.22,506.1,11.96,2018-06-18 02:30:11,11.65237,6/18/2018 2:30,30.052,2049.8392
169.1251,13.22,500.6,11.96,2018-06-18 03:00:08,11.65237,6/18/2018 3:00,30.142,2054.7532
169.1459,13.13,503.3,11.97,2018-06-18 03:30:05,11.65237,6/18/2018 3:30,30.142,2054.7532
169.1668,13.01,502.5,11.96,2018-06-18 04:00:11,11.65237,6/18/2018 4:00,30.14,2054.644
169.1876,12.49,498.0,11.96,2018-06-18 04:30:08,11.65237,6/18/2018 4:30,30.166,2056.0636
169.2084,12.4,498.9,11.96,2018-06-18 05:00:05,11.65237,6/18/2018 5:00,30.2,2057.92
169.2293,12.67,507.3,11.96,2018-06-18 05:30:11,11.65237,6/18/2018 5:30,30.146,2054.9716
169.2501,12.63,505.8,11.96,2018-06-18 06:00:08,11.65237,6/18/2018 6:00,30.131,2054.1526
169.2709,12.63,514.0,11.96,2018-06-18 06:30:05,11.65237,6/18/2018 6:30,30.213,2058.6298
169.2918,12.36,506.0,11.96,2018-06-18 07:00:11,11.65237,6/18/2018 7:00,30.239,2060.0494
169.3126,12.25,501.8,11.96,2018-06-18 07:30:08,11.65237,6/18/2018 7:30,30.238,2059.9948
169.3334,12.34,505.5,11.96,2018-06-18 08:00:05,11.65237,6/18/2018 8:00,30.246,2060.4316
169.3543,12.38,509.4,11.96,2018-06-18 08:30:11,11.65237,6/18/2018 8:30,30.214,2058.6844
169.3751,12.47,519.2,11.96,2018-06-18 09:00:08,11.65237,6/18/2018 9:00,30.192,2057.4832
169.3959,12.56,524.1,11.96,2018-06-18 09:30:05,11.65237,6/18/2018 9:30,30.192,2057.4832
169.4168,12.63,529.2,11.96,2018-06-18 10:00:11,11.65237,6/18/2018 10:00,30.207,2058.3022
169.4376,12.63,524.8,11.96,2018-06-18 10:30:08,11.65237,6/18/2018 10:30,30.219,2058.9574
169.4584,12.77,526.3,11.96,2018-06-18 11:00:05,11.65237,6/18/2018 11:00,30.239,2060.0494
169.4793,12.83,529.5,11.96,2018-06-18 11:30:11,11.65237,6/18/2018 11:30,30.243,2060.2678
169.5001,12.83,530.0,11.96,2018-06-18 12:00:08,11.65237,6/18/2018 12:00,30.196,2057.7016
169.5209,13.29,545.1,11.96,2018-06-18 12:30:05,11.65237,6/18/2018 12:30,30.233,2059.7218
169.5418,13.49,547.2,11.96,2018-06-18 13:00:11,11.65237,6/18/2018 13:00,30.159,2055.6814
169.5626,13.58,538.3,11.96,2018-06-18 13:30:08,11.65237,6/18/2018 13:30,30.213,2058.6298
169.5834,13.36,530.0,11.96,2018-06-18 14:00:05,11.65237,6/18/2018 14:00,30.214,2058.6844
169.6043,13.58,526.2,11.96,2018-06-18 14:30:11,11.65237,6/18/2018 14:30,30.19,2057.374
169.6251,13.63,493.2,11.97,2018-06-18 15:00:08,11.65237,6/18/2018 15:00,29.989,2046.3994
169.6459,13.58,484.9,11.97,2018-06-18 15:30:05,11.65237,6/18/2018 15:30,30.013,2047.7098
169.6668,13.72,487.5,11.97,2018-06-18 16:00:11,11.65237,6/18/2018 16:00,30.036,2048.9656
169.6876,13.42,497.6,11.97,2018-06-18 16:30:08,11.65237,6/18/2018 16:30,30.159,2055.6814
169.7084,13.15,494.3,11.96,2018-06-18 17:00:05,11.65237,6/18/2018 17:00,30.172,2056.3912
169.7293,13.17,491.7,11.96,2018-06-18 17:30:11,11.65237,6/18/2018 17:30,30.18,2056.828
169.7501,13.17,489.4,11.96,2018-06-18 18:00:08,11.65237,6/18/2018 18:00,30.177,2056.6642
169.7709,13.2,487.2,11.96,2018-06-18 18:30:05,11.65237,6/18/2018 18:30,30.255,2060.923
169.7918,13.95,500.8,11.96,2018-06-18 19:00:11,11.65237,6/18/2018 19:00,30.227,2059.3942
169.8126,13.83,489.5,11.96,2018-06-18 19:30:08,11.65237,6/18/2018 19:30,30.256,2060.9776
169.8334,13.79,482.9,11.96,2018-06-18 20:00:05,11.65237,6/18/2018 20:00,30.215,2058.739
169.8543,13.4,475.9,11.96,2018-06-18 20:30:11,11.65237,6/18/2018 20:30,30.166,2056.0636
169.8751,13.54,464.5,11.96,2018-06-18 21:00:08,11.65237,6/18/2018 21:00,30.186,2057.1556
169.8959,13.63,449.0,11.96,2018-06-18 21:30:05,11.65237,6/18/2018 21:30,30.182,2056.9372
169.9168,13.63,453.2,11.96,2018-06-18 22:00:11,11.65237,6/18/2018 22:00,30.269,2061.6874
169.9376,13.81,459.1,11.96,2018-06-18 22:30:08,11.65237,6/18/2018 22:30,30.233,2059.7218
169.9584,13.9,458.3,11.96,2018-06-18 23:00:05,11.65237,6/18/2018 23:00,30.182,2056.9372
169.9793,13.97,473.1,11.96,2018-06-18 23:30:11,11.65237,6/18/2018 23:30,30.165,2056.009
170.0001,14.15,484.6,11.96,2018-06-19 00:00:08,11.65237,6/19/2018 0:00,30.2,2057.92
170.0209,14.52,497.8,11.97,2018-06-19 00:30:05,11.65237,6/19/2018 0:30,30.225,2059.285
170.0418,14.54,497.1,11.97,2018-06-19 01:00:11,11.65237,6/19/2018 1:00,30.223,2059.1758
170.0626,14.5,466.7,11.97,2018-06-19 01:30:08,11.65237,6/19/2018 1:30,30.248,2060.5408
170.0834,14.29,491.7,11.97,2018-06-19 02:00:05,11.65237,6/19/2018 2:00,30.228,2059.4488
170.1043,14.24,491.8,11.97,2018-06-19 02:30:11,11.65237,6/19/2018 2:30,30.258,2061.0868
170.1251,14.06,494.7,11.97,2018-06-19 03:00:08,11.65237,6/19/2018 3:00,30.156,2055.5176
170.1459,14.11,492.7,11.97,2018-06-19 03:30:05,11.65237,6/19/2018 3:30,30.047,2049.5662
170.1668,14.2,495.6,11.97,2018-06-19 04:00:11,11.65237,6/19/2018 4:00,30.126,2053.8796
170.2084,13.58,506.7,12.01,2018-06-19 05:00:05,11.65237,6/19/2018 5:00,30.179,2056.7734
170.2293,13.47,503.4,12.0,2018-06-19 05:30:11,11.65237,6/19/2018 5:30,30.233,2059.7218
170.2501,13.42,503.4,11.99,2018-06-19 06:00:08,11.65237,6/19/2018 6:00,30.209,2058.4114
170.2709,13.4,504.5,11.98,2018-06-19 06:30:05,11.65237,6/19/2018 6:30,30.157,2055.5722
170.2918,14.24,530.0,11.98,2018-06-19 07:00:11,11.65237,6/19/2018 7:00,30.227,2059.3942
170.3126,13.99,519.4,11.98,2018-06-19 07:30:08,11.65237,6/19/2018 7:30,30.153,2055.3538
170.3334,13.63,512.4,11.98,2018-06-19 08:00:05,11.65237,6/19/2018 8:00,30.191,2057.4286
170.3543,13.65,515.7,11.98,2018-06-19 08:30:11,11.65237,6/19/2018 8:30,30.163,2055.8998
170.3751,13.49,515.7,11.97,2018-06-19 09:00:08,11.65237,6/19/2018 9:00,30.184,2057.0464
170.3959,13.36,514.8,11.97,2018-06-19 09:30:05,11.65237,6/19/2018 9:30,30.133,2054.2618
170.4168,13.51,520.1,11.97,2018-06-19 10:00:11,11.65237,6/19/2018 10:00,30.139,2054.5894
170.4376,13.63,525.5,11.97,2018-06-19 10:30:08,11.65237,6/19/2018 10:30,30.139,2054.5894
170.4584,13.77,529.8,11.97,2018-06-19 11:00:05,11.65237,6/19/2018 11:00,30.204,2058.1384
170.4793,13.86,529.6,11.97,2018-06-19 11:30:11,11.65237,6/19/2018 11:30,30.258,2061.0868
170.5001,13.86,528.3,11.97,2018-06-19 12:00:08,11.65237,6/19/2018 12:00,30.22,2059.012
170.5209,13.79,524.6,11.97,2018-06-19 12:30:05,11.65237,6/19/2018 12:30,30.194,2057.5924
170.5418,13.79,523.5,11.97,2018-06-19 13:00:11,11.65237,6/19/2018 13:00,30.195,2057.647
170.5626,13.97,526.2,11.97,2018-06-19 13:30:08,11.65237,6/19/2018 13:30,30.194,2057.5924
170.5834,13.88,520.2,11.97,2018-06-19 14:00:05,11.65237,6/19/2018 14:00,30.251,2060.7046
170.6043,13.65,511.5,11.96,2018-06-19 14:30:11,11.65237,6/19/2018 14:30,30.285,2062.561
170.6251,13.36,503.6,11.96,2018-06-19 15:00:08,11.65237,6/19/2018 15:00,30.29,2062.834
170.6459,13.51,500.0,11.96,2018-06-19 15:30:05,11.65237,6/19/2018 15:30,30.269,2061.6874
170.6668,13.79,506.0,11.96,2018-06-19 16:00:11,11.65237,6/19/2018 16:00,30.289,2062.7794
170.6876,13.88,505.3,11.96,2018-06-19 16:30:08,11.65237,6/19/2018 16:30,30.181,2056.8826
170.7084,13.77,513.3,11.96,2018-06-19 17:00:05,11.65237,6/19/2018 17:00,30.135,2054.371
170.7293,13.83,507.3,11.96,2018-06-19 17:30:11,11.65237,6/19/2018 17:30,30.225,2059.285
170.7501,13.79,504.0,11.96,2018-06-19 18:00:08,11.65237,6/19/2018 18:00,30.157,2055.5722
170.7709,13.63,500.2,11.96,2018-06-19 18:30:05,11.65237,6/19/2018 18:30,30.258,2061.0868
170.7918,14.02,503.8,11.96,2018-06-19 19:00:11,11.65237,6/19/2018 19:00,30.208,2058.3568
170.8126,14.59,501.9,11.96,2018-06-19 19:30:08,11.65237,6/19/2018 19:30,30.391,2068.3486
170.8334,14.34,494.1,11.96,2018-06-19 20:00:05,11.65237,6/19/2018 20:00,30.276,2062.0696
170.8543,14.02,486.1,11.96,2018-06-19 20:30:11,11.65237,6/19/2018 20:30,30.273,2061.9058
170.8751,13.9,483.4,11.96,2018-06-19 21:00:08,11.65237,6/19/2018 21:00,30.325,2064.745
170.8959,13.67,479.8,11.96,2018-06-19 21:30:05,11.65237,6/19/2018 21:30,30.274,2061.9604
170.9168,13.56,474.1,11.96,2018-06-19 22:00:11,11.65237,6/19/2018 22:00,30.299,2063.3254
170.9376,14.13,462.5,11.96,2018-06-19 22:30:08,11.65237,6/19/2018 22:30,30.302,2063.4892
170.9584,14.06,465.8,11.96,2018-06-19 23:00:05,11.65237,6/19/2018 23:00,30.325,2064.745
170.9793,14.04,464.8,11.96,2018-06-19 23:30:11,11.65237,6/19/2018 23:30,30.312,2064.0352
171.0001,13.99,469.0,11.96,2018-06-20 00:00:08,11.65237,6/20/2018 0:00,30.349,2066.0554
171.0209,13.86,472.4,11.96,2018-06-20 00:30:05,11.65237,6/20/2018 0:30,30.237,2059.9402
171.0418,13.88,478.6,11.96,2018-06-20 01:00:11,11.65237,6/20/2018 1:00,30.281,2062.3426
171.0626,13.77,478.8,11.96,2018-06-20 01:30:08,11.65237,6/20/2018 1:30,30.281,2062.3426
171.0834,13.7,480.4,11.96,2018-06-20 02:00:05,11.65237,6/20/2018 2:00,30.302,2063.4892
171.1043,13.4,467.5,11.96,2018-06-20 02:30:11,11.65237,6/20/2018 2:30,30.282,2062.3972
171.1251,13.13,447.9,11.96,2018-06-20 03:00:08,11.65237,6/20/2018 3:00,30.382,2067.8572
171.1459,12.77,468.9,11.95,2018-06-20 03:30:05,11.65237,6/20/2018 3:30,30.294,2063.0524
171.1668,13.29,473.7,11.95,2018-06-20 04:00:11,11.65237,6/20/2018 4:00,30.297,2063.2162
171.1876,13.47,474.3,11.95,2018-06-20 04:30:08,11.65237,6/20/2018 4:30,30.291,2062.8886
171.2084,13.79,482.6,11.95,2018-06-20 05:00:05,11.65237,6/20/2018 5:00,30.259,2061.1414
171.2293,13.4,470.9,11.95,2018-06-20 05:30:11,11.65237,6/20/2018 5:30,30.247,2060.4862
171.2501,13.13,479.2,11.95,2018-06-20 06:00:08,11.65237,6/20/2018 6:00,30.153,2055.3538
171.2709,13.22,485.3,11.95,2018-06-20 06:30:05,11.65237,6/20/2018 6:30,30.2,2057.92
171.2918,13.06,485.8,11.95,2018-06-20 07:00:11,11.65237,6/20/2018 7:00,30.188,2057.2648
171.3126,12.7,485.7,11.95,2018-06-20 07:30:08,11.65237,6/20/2018 7:30,30.268,2061.6328
171.3334,12.63,488.8,11.95,2018-06-20 08:00:05,11.65237,6/20/2018 8:00,30.29,2062.834
171.3543,12.79,491.2,11.94,2018-06-20 08:30:11,11.65237,6/20/2018 8:30,30.186,2057.1556
171.3751,13.06,493.0,11.94,2018-06-20 09:00:08,11.65237,6/20/2018 9:00,30.23,2059.558
171.3959,13.06,493.1,11.94,2018-06-20 09:30:05,11.65237,6/20/2018 9:30,30.188,2057.2648
171.4168,12.81,491.7,11.94,2018-06-20 10:00:11,11.65237,6/20/2018 10:00,30.288,2062.7248
171.4376,13.04,497.1,11.94,2018-06-20 10:30:08,11.65237,6/20/2018 10:30,30.198,2057.8108
171.4584,13.2,501.6,11.95,2018-06-20 11:00:05,11.65237,6/20/2018 11:00,30.301,2063.4346
171.4793,13.38,507.1,11.95,2018-06-20 11:30:11,11.65237,6/20/2018 11:30,30.28,2062.288
171.5001,13.47,500.2,11.95,2018-06-20 12:00:08,11.65237,6/20/2018 12:00,30.282,2062.3972
171.5209,13.26,484.6,11.95,2018-06-20 12:30:05,11.65237,6/20/2018 12:30,30.251,2060.7046
171.5418,13.31,487.4,11.95,2018-06-20 13:00:11,11.65237,6/20/2018 13:00,30.304,2063.5984
171.5626,13.29,485.1,11.95,2018-06-20 13:30:08,11.65237,6/20/2018 13:30,30.235,2059.831
171.5834,13.24,476.6,11.95,2018-06-20 14:00:05,11.65237,6/20/2018 14:00,30.293,2062.9978
171.6043,13.7,475.1,11.95,2018-06-20 14:30:11,11.65237,6/20/2018 14:30,30.316,2064.2536
171.6251,13.61,476.3,11.95,2018-06-20 15:00:08,11.65237,6/20/2018 15:00,30.315,2064.199
171.6459,13.2,469.2,11.95,2018-06-20 15:30:05,11.65237,6/20/2018 15:30,30.327,2064.8542
171.6668,13.4,470.9,11.95,2018-06-20 16:00:11,11.65237,6/20/2018 16:00,30.271,2061.7966
171.6876,13.72,461.3,11.95,2018-06-20 16:30:08,11.65237,6/20/2018 16:30,30.278,2062.1788
171.7084,13.47,469.5,11.95,2018-06-20 17:00:05,11.65237,6/20/2018 17:00,30.274,2061.9604
171.7293,13.7,461.5,11.95,2018-06-20 17:30:11,11.65237,6/20/2018 17:30,30.195,2057.647
171.7501,14.5,450.4,11.95,2018-06-20 18:00:08,11.65237,6/20/2018 18:00,30.132,2054.2072
171.7709,14.63,473.6,11.95,2018-06-20 18:30:05,11.65237,6/20/2018 18:30,30.212,2058.5752
171.7918,13.67,461.3,11.95,2018-06-20 19:00:11,11.65237,6/20/2018 19:00,30.281,2062.3426
171.8126,13.61,456.1,11.95,2018-06-20 19:30:08,11.65237,6/20/2018 19:30,30.266,2061.5236
171.8334,13.51,453.8,11.95,2018-06-20 20:00:05,11.65237,6/20/2018 20:00,30.272,2061.8512
171.8543,13.51,452.0,11.95,2018-06-20 20:30:11,11.65237,6/20/2018 20:30,30.305,2063.653
171.8751,13.7,452.0,11.95,2018-06-20 21:00:08,11.65237,6/20/2018 21:00,30.279,2062.2334
