Year Day,Temperature C,CO2,Battery,Date (UTC),Depth (dbar),Sal/TA Date (UTC),Salinity,TA (Approximated),Saturation Aragonite Out,Saturation Aragonite Out (MCHP73),"Saturation Aragonite Out (H73a,H73b,MCHP73)",Saturation Aragonite Out (MCHP73 refit),Saturation Aragonite Out (RRV93)
144.8265,17.95,480.7,11.61,2023-05-24 19:50:09,11.65237,2023-05-24 19:36:18,31.567,2132.5582,2.4353325172148317,2.4066321445872227,2.521730441473386,2.440443109006378,2.64008512073839
144.8682,18.3,464.7,11.61,2023-05-24 20:50:12,11.65237,2023-05-24 20:36:18,31.114,2107.8244000000004,2.438835821592036,2.4209864649953614,2.5246656709278925,2.4438025603062057,2.6435554044941627
144.9098,17.12,478.3,11.61,2023-05-24 21:50:06,11.65237,2023-05-24 21:36:18,30.883,2095.2118,2.3424751923827274,2.3367731290331144,2.4265341852853166,2.3474246136438808,2.5389372178971295
144.9515,16.98,498.4,11.6,2023-05-24 22:50:09,11.65237,2023-05-24 22:36:18,30.842,2092.9732,2.2676920732660255,2.26386693538528,2.350079985106836,2.272536908119177,2.4595882133708
144.9932,17.07,501.8,11.6,2023-05-24 23:50:12,11.65237,2023-05-24 23:36:18,30.921,2097.2866,2.2678842426048416,2.261230527755473,2.3503227348348132,2.272736949030591,2.4601488955490827
145.0348,17.1,495.7,11.6,2023-05-25 00:50:06,11.65237,2023-05-25 00:36:18,31.141,2109.2986,2.3161917507234584,2.3026344702626216,2.399946148037783,2.32115702820344,2.5117112055863755
145.0765,17.05,514.2,11.6,2023-05-25 01:50:09,11.65237,2023-05-25 01:36:18,31.699,2139.7654,2.3255104805072544,2.2982053198808146,2.4100198642584356,2.330598343570065,2.522503465819746
145.1182,16.93,531.6,11.59,2023-05-25 02:50:12,11.65237,2023-05-25 02:36:18,32.004000000000005,2156.4184000000005,2.3067797521996445,2.2743316737376684,2.391154779301351,2.3119011905733067,2.5029395516199155
145.1598,16.72,527.7,11.59,2023-05-25 03:50:06,11.65237,2023-05-25 03:36:18,32.126000000000005,2163.0796,2.331287368406792,2.2971754421396,2.416405349179129,2.3364841327225863,2.5285677220597287
145.2015,16.74,531.4,11.59,2023-05-25 04:50:09,11.65237,2023-05-25 04:36:18,32.205,2167.393,2.3297768313600895,2.2944473802779686,2.414906284294558,2.3349819158223633,2.5271239812439763
145.2432,16.81,572.2,11.59,2023-05-25 05:50:12,11.65237,2023-05-25 05:36:18,32.29,2172.034,2.2193985915588845,2.1843005065389685,2.301972543491934,2.2244354666997093,2.4106086545446157
145.2848,16.96,621.8,11.59,2023-05-25 06:50:06,11.65237,2023-05-25 06:36:18,32.324,2173.8904,2.09312546507147,2.0590713071850635,2.172587142512466,2.097949295017358,2.277028806805105
145.3265,17.0,678.5,11.59,2023-05-25 07:50:09,11.65237,2023-05-25 07:36:18,31.972,2154.6712,1.9222364857675764,1.895028942727389,1.9971383783959626,1.9267253965041289,2.094939971968882
145.3682,16.79,915.4,11.59,2023-05-25 08:50:12,11.65237,2023-05-25 08:36:18,31.704,2140.0384000000004,1.4898648778000636,1.4716461123372933,1.5527384192933378,1.4935786297862583,1.6315278735888672
145.4098,16.81,1008.7,11.59,2023-05-25 09:50:06,11.65237,2023-05-25 09:36:18,31.364,2121.4744,1.3467295581572474,1.3343790729280631,1.4051124264742136,1.3501416200467686,1.4770944938339128
145.4515,16.77,986.8,11.59,2023-05-25 10:50:09,11.65237,2023-05-25 10:36:18,31.19,2111.974,1.357034005713835,1.347413753937409,1.4156406046098242,1.3604459433789884,1.487990079039135
145.4932,16.77,1063.7,11.59,2023-05-25 11:50:12,11.65237,2023-05-25 11:36:18,31.373,2121.9658,1.2877782500820052,1.2756987411897558,1.3443652615580268,1.2910838976391215,1.4134026630357706
145.5348,16.81,1051.6,11.59,2023-05-25 12:50:06,11.65237,2023-05-25 12:36:18,31.738,2141.8948,1.329789890142789,1.3126297475246451,1.3878560247968765,1.3332117633988956,1.4591073414902094
145.5765,16.58,796.4,11.59,2023-05-25 13:50:09,11.65237,2023-05-25 13:36:18,31.994,2155.8724,1.693527068386066,1.6697705592578391,1.762465926003804,1.6976504527738567,1.849954949280965
145.6182,16.11,688.6,11.58,2023-05-25 14:50:12,11.65237,2023-05-25 14:36:18,31.978,2154.9988000000003,1.8901230065895012,1.865256482352518,1.9645401957473665,1.8946059045221515,2.0590617611831377
145.6598,16.14,633.0,11.58,2023-05-25 15:50:06,11.65237,2023-05-25 15:36:18,31.647,2136.9262,1.9787286273171638,1.9582749029281394,2.055204015343009,1.9833135377573494,2.1530383161475912
145.7015,16.21,584.8,11.58,2023-05-25 16:50:09,11.65237,2023-05-25 16:36:18,31.791,2144.7886,2.117436218549066,2.0928698346506596,2.1974531448886263,2.1222694666155872,2.3006644882000256
145.7432,16.25,581.0,11.58,2023-05-25 17:50:12,11.65237,2023-05-25 17:36:18,31.837,2147.3002,2.1336095289647963,2.107956996943469,2.2140398885172865,2.138474579807965,2.317959323218104
145.7848,16.91,572.8,11.58,2023-05-25 18:50:06,11.65237,2023-05-25 18:36:18,31.89,2150.1940000000004,2.1712820789672795,2.1425272175631545,2.252393948618404,2.176173879318329,2.3593118999472757
145.8265,17.24,561.5,11.59,2023-05-25 19:50:09,11.65237,2023-05-25 19:36:18,31.736,2141.7856,2.189230984556221,2.1620923457934187,2.2705072663172565,2.19409538831106,2.378767798115549
145.8682,17.83,531.0,11.59,2023-05-25 20:50:12,11.65237,2023-05-25 20:36:18,31.213,2113.2298,2.223625297525161,2.20615930059915,2.3049709029878986,2.22837830515342,2.4154526715573437
145.9098,17.59,496.4,11.59,2023-05-25 21:50:06,11.65237,2023-05-25 21:36:18,30.948,2098.7608,2.2964489116548106,2.287144518339291,2.3793228935349395,2.3012899855650524,2.491450656552421
145.9515,16.98,535.7,11.59,2023-05-25 22:50:09,11.65237,2023-05-25 22:36:18,30.601,2079.8146,2.1232889421876564,2.1273929095715376,2.202040132329485,2.1278686804413343,2.3062729157007
145.9932,16.84,568.1,11.59,2023-05-25 23:50:12,11.65237,2023-05-25 23:36:18,30.491,2073.8086000000003,2.0186279974873895,2.026466315666552,2.0947810433110683,2.0230372577776623,2.1947761739608165
146.0348,16.67,554.8,11.59,2023-05-26 00:50:06,11.65237,2023-05-26 00:36:18,30.584,2078.8864000000003,2.0631211954011577,2.0684539000243203,2.1405324858933725,2.0676293024212296,2.2418566851888815
146.0765,16.77,578.8,11.58,2023-05-26 01:50:09,11.65237,2023-05-26 01:36:18,31.253,2115.4138000000003,2.077978262507347,2.0636599576389956,2.1563712835466267,2.082627376577121,2.25909037130592
146.1182,16.6,564.5,11.58,2023-05-26 02:50:12,11.65237,2023-05-26 02:36:18,31.615,2135.179,2.157494470435448,2.1349207090675555,2.238194720906722,2.162343178973179,2.3436626804234955
146.1598,16.46,584.5,11.58,2023-05-26 03:50:06,11.65237,2023-05-26 03:36:18,31.643,2136.7078,2.1042210950466527,2.081945062721866,2.183707100492646,2.1089974033346315,2.2869421555889007
146.2015,16.39,588.8,11.58,2023-05-26 04:50:09,11.65237,2023-05-26 04:36:18,31.934,2152.5964000000004,2.125860169408047,2.098299733686363,2.206117960590564,2.1307208166385156,2.3101609136968246
146.2432,16.25,556.2,11.57,2023-05-26 05:50:12,11.65237,2023-05-26 05:36:18,32.238,2169.1948,2.2516441871833623,2.2182847393089653,2.3351781021727613,2.256761045293523,2.4434976428652013
146.2848,16.42,629.9,11.57,2023-05-26 06:50:06,11.65237,2023-05-26 06:36:18,32.232,2168.8672,2.055471424648435,2.024445355909008,2.1341680271301016,2.060256929989799,2.2358648185524332
146.3265,16.67,727.3,11.57,2023-05-26 07:50:09,11.65237,2023-05-26 07:36:18,32.22,2168.212,1.843486418531673,1.8149281978256833,1.9165953903808468,1.8478955761595022,2.0106079485427477
146.3682,16.67,802.1,11.57,2023-05-26 08:50:12,11.65237,2023-05-26 08:36:18,31.858,2148.4468,1.6718400531810977,1.6499176249785341,1.7400633904753346,1.6759040354817114,1.8267629059165944
146.4098,16.63,836.7,11.58,2023-05-26 09:50:06,11.65237,2023-05-26 09:36:18,31.63,2135.998,1.5943636978011781,1.5765378351930726,1.6602814795507,1.598263689010197,1.7434362158347814
146.4515,16.63,866.6,11.58,2023-05-26 10:50:09,11.65237,2023-05-26 10:36:18,31.136,2109.0256,1.5048737071676561,1.4959316386094679,1.5678924684960245,1.5085503355003393,1.6468439227030953
146.4932,16.56,827.6,11.57,2023-05-26 11:50:12,11.65237,2023-05-26 11:36:18,31.066,2105.2036,1.5550702709543893,1.547480923179794,1.6195136542258466,1.55882868575535,1.7005441234239462
146.5348,16.53,766.7,11.57,2023-05-26 12:50:06,11.65237,2023-05-26 12:36:18,31.147,2109.6262,1.6611353518205405,1.651654182909679,1.7286422705749296,1.6650911882127966,1.814267071385214
146.5765,16.42,772.0,11.57,2023-05-26 13:50:09,11.65237,2023-05-26 13:36:18,31.518,2129.8828000000003,1.6869875776341265,1.6706083471349338,1.7555162663594481,1.6910451420504538,1.8421992675978618
146.6182,16.49,703.0,11.57,2023-05-26 14:50:12,11.65237,2023-05-26 14:36:18,31.854,2148.2284,1.8517817490524928,1.828334475610583,1.9249708215637582,1.8561674426442194,2.0187620396683243
146.6598,16.53,649.6,11.57,2023-05-26 15:50:06,11.65237,2023-05-26 15:36:18,31.818,2146.2628000000004,1.963939889121087,1.9397517891953664,2.0400130421786105,1.9685084503712666,2.1382826277167784
146.7015,16.74,596.6,11.57,2023-05-26 16:50:09,11.65237,2023-05-26 16:36:18,31.693,2139.4378,2.081916213401981,2.0581649926872667,2.1607799461707966,2.086646805119601,2.263904556231854
146.7432,16.79,568.5,11.57,2023-05-26 17:50:12,11.65237,2023-05-26 17:36:18,31.563,2132.3398,2.1427224594014356,2.1208426308285477,2.2229460033215376,2.1475256408857937,2.3283079984678183
146.7848,17.1,582.8,11.58,2023-05-26 18:50:06,11.65237,2023-05-26 18:36:18,31.734,2141.6764000000003,2.128037241625418,2.1020339694315266,2.2079042029572316,2.132818703184539,2.313612503291163
146.8265,17.5,565.5,11.58,2023-05-26 19:50:09,11.65237,2023-05-26 19:36:18,31.799,2145.2254000000003,2.18905769309149,2.1599287645281056,2.270252984564122,2.193902816922685,2.3791954834667255
146.8682,17.69,532.4,11.58,2023-05-26 20:50:12,11.65237,2023-05-26 20:36:18,31.62,2135.452,2.267523315297541,2.24040753087408,2.350325157941185,2.2724345801375003,2.462376460887048
146.9098,18.37,504.4,11.59,2023-05-26 21:50:06,11.65237,2023-05-26 21:36:18,31.361,2121.3106,2.334074013423958,2.309834568831657,2.4177980317719694,2.3389292909505195,2.533631173665868
146.9515,17.95,505.5,11.59,2023-05-26 22:50:09,11.65237,2023-05-26 22:36:18,30.909,2096.6314,2.267152988221302,2.2578824196089378,2.349135391175116,2.271893276533416,2.4611162081428097
146.9932,17.14,514.5,11.58,2023-05-26 23:50:12,11.65237,2023-05-26 23:36:18,30.746,2087.7316,2.206795797522727,2.205652295238763,2.287603729552672,2.211515368450137,2.395315093240899
147.0348,17.1,582.2,11.58,2023-05-27 00:50:06,11.65237,2023-05-27 00:36:18,30.475,2072.9350000000004,1.9835904058958536,1.9910796121484222,2.0587496096894284,1.987921623219015,2.15801613548375
147.0765,16.93,571.9,11.57,2023-05-27 01:50:09,11.65237,2023-05-27 01:36:18,30.598,2079.6508,2.022199534093948,2.026209276187302,2.0985179108150063,2.0266284152368876,2.1989601006346167
147.1182,16.63,565.9,11.57,2023-05-27 02:50:12,11.65237,2023-05-27 02:36:18,31.025,2102.965,2.084137189708485,2.0760872084884268,2.162526872282573,2.0887648044255194,2.2649428253896997
147.2015,16.46,541.7,11.68,2023-05-27 04:50:09,11.65237,2023-05-27 04:36:18,31.758,2142.9868,2.2389827732520162,2.213133067737131,2.3217903666370967,2.243993047463564,2.429876217187859
147.2432,16.28,566.3,11.64,2023-05-27 05:50:12,11.65237,2023-05-27 05:36:18,31.808,2145.7168,2.1711656529387233,2.1455580409238473,2.25247101949953,2.17608552666966,2.3577801274108676
147.2848,16.23,588.5,11.62,2023-05-27 06:50:06,11.65237,2023-05-27 06:36:18,31.913,2151.4498000000003,2.122088259708829,2.0953142817918935,2.2022999254727025,2.1269470733103657,2.3058054821967273
147.3265,16.72,660.6,11.61,2023-05-27 07:50:09,11.65237,2023-05-27 07:36:18,31.967,2154.3982,1.9576981925990984,1.930814509950991,2.0336322471282493,1.9622660932708629,2.1321787487100905
147.3682,16.65,736.5,11.6,2023-05-27 08:50:12,11.65237,2023-05-27 08:36:18,32.015,2157.019,1.8042614632833343,1.7787542755342567,1.876214971810164,1.8085781221973785,1.968501389970287
147.4098,16.77,836.6,11.59,2023-05-27 09:50:06,11.65237,2023-05-27 09:36:18,31.671,2138.2366,1.599951067353442,1.5811974025369024,1.6659980767712428,1.6038593003159871,1.7496992688603836
147.4515,16.65,855.4,11.59,2023-05-27 10:50:09,11.65237,2023-05-27 10:36:18,31.34,2120.164,1.5397413257753112,1.5269417354406427,1.6039010071501334,1.5435060552939082,1.6845504734139904
147.4932,16.56,784.8,11.59,2023-05-27 11:50:12,11.65237,2023-05-27 11:36:18,30.912,2096.7952,1.6083006036124703,1.603922408233212,1.67413763879781,1.612129285578537,1.7574202568796933
147.5348,16.51,806.1,11.58,2023-05-27 12:50:06,11.65237,2023-05-27 12:36:18,30.593,2079.3778,1.5436301512865827,1.5467911887123753,1.607392449659163,1.5473010501337792,1.687559640244047
147.5765,16.35,784.3,11.58,2023-05-27 13:50:09,11.65237,2023-05-27 13:36:18,31.11,2107.606,1.6256869734315884,1.6174228940521789,1.6922408673259817,1.6295827608211788,1.7759585693515902
147.6182,16.51,738.9,11.58,2023-05-27 14:50:12,11.65237,2023-05-27 14:36:18,31.535,2130.811,1.749238365236861,1.7319055756356772,1.8194551175316795,1.7534026856608709,1.9089484880856162
147.6598,16.58,661.5,11.57,2023-05-27 15:50:06,11.65237,2023-05-27 15:36:18,31.696,2139.6016,1.9243476836177715,1.902505601714409,1.999297634931228,1.9288294150825107,2.096078843404826
147.7015,17.21,607.5,11.57,2023-05-27 16:50:09,11.65237,2023-05-27 16:36:18,31.523,2130.1558,2.0407998559591007,2.0194945047750283,2.1183089564825797,2.045397965099483,2.2208940116692637
147.7432,17.31,602.0,11.58,2023-05-27 17:50:12,11.65237,2023-05-27 17:36:18,31.568,2132.6128,2.0612219310398783,2.0385243168999683,2.139226691617094,2.0658499122585594,2.242846956776593
147.7848,17.31,599.0,11.58,2023-05-27 18:50:06,11.65237,2023-05-27 18:36:18,31.628,2135.8888,2.0758296245351047,2.051797589808367,2.154241475911741,2.080490454156256,2.2584513411823215
147.8265,17.8,576.5,11.58,2023-05-27 19:50:09,11.65237,2023-05-27 19:36:18,31.689,2139.2194,2.1495138025855476,2.1219625441947656,2.2295258478178663,2.154241444482992,2.337683025732806
147.8682,18.68,544.0,11.59,2023-05-27 20:50:12,11.65237,2023-05-27 20:36:18,31.725,2141.1850000000004,2.2597256991276575,2.226881730974648,2.341878358016878,2.264479985851057,2.4562322763258657
147.9098,18.54,561.4,11.59,2023-05-27 21:50:06,11.65237,2023-05-27 21:36:18,31.618,2135.3428,2.1937914486801966,2.1645074565657336,2.2743954370683417,2.198457074346622,2.3859243750693384
147.9515,19.21,534.2,11.59,2023-05-27 22:50:09,11.65237,2023-05-27 22:36:18,31.257,2115.6322,2.2396374641234105,2.21549832303707,2.3205918955986666,2.244169830354602,2.4351029156350883
147.9932,19.09,534.0,11.59,2023-05-27 23:50:12,11.65237,2023-05-27 23:36:18,30.913,2096.8498,2.19625420774657,2.182663340094272,2.2759432315640864,2.200687100178354,2.388218781496241
148.0348,18.09,612.8,11.59,2023-05-28 00:50:06,11.65237,2023-05-28 00:36:18,30.585,2078.941,1.9337250520045304,1.9344927418494253,2.0072736519089838,1.9378890247312341,2.1069624807435035
148.0765,17.83,621.3,11.58,2023-05-28 01:50:09,11.65237,2023-05-28 01:36:18,30.617,2080.6882,1.9137627129327413,1.9143018091850987,1.9869696873046498,1.9179363115639867,2.0853274013824494
148.1182,17.71,594.2,11.58,2023-05-28 02:50:12,11.65237,2023-05-28 02:36:18,30.711,2085.8206,1.9882976603110556,1.9863949323054142,2.06353630206573,1.9926177160749274,2.1646001129635635
148.1598,17.69,615.7,11.57,2023-05-28 03:50:06,11.65237,2023-05-28 03:36:18,30.997,2101.4362,1.9675042364773607,1.9575683211620072,2.04250316163068,1.9718463459311515,2.142982189584743
148.2015,17.43,618.1,11.57,2023-05-28 04:50:09,11.65237,2023-05-28 04:36:18,31.091,2106.5686,1.9688168920964486,1.9572205874959245,2.0440583186983923,1.973206500644062,2.1440753109413753
148.2432,17.31,596.4,11.56,2023-05-28 05:50:12,11.65237,2023-05-28 05:36:18,31.246,2115.0316000000003,2.0385196322858636,2.0230904533555703,2.1156971411773924,2.043058185846868,2.218216520167719
148.2848,17.05,600.5,11.56,2023-05-28 06:50:06,11.65237,2023-05-28 06:36:18,31.597,2134.1962000000003,2.064907824389897,2.0423357546748755,2.143144855310142,2.069571156448343,2.246308900935455
148.3265,17.12,614.4,11.56,2023-05-28 07:50:09,11.65237,2023-05-28 07:36:18,31.689,2139.2194,2.0412788540982025,2.0169918603766765,2.1189671772237717,2.0459123840266034,2.2214750720503655
148.3682,17.31,673.9,11.56,2023-05-28 08:50:12,11.65237,2023-05-28 08:36:18,31.743,2142.1678,1.9115067166220527,1.8871731458947858,1.9858424769199607,1.9159185756879633,2.08379761162869
148.4098,17.33,733.2,11.56,2023-05-28 09:50:06,11.65237,2023-05-28 09:36:18,31.645,2136.817,1.781096776974661,1.759742916686455,1.8519066152151533,1.785275268697484,1.944542752060601
148.4515,17.45,782.6,11.56,2023-05-28 10:50:09,11.65237,2023-05-28 10:36:18,31.269,2116.2874,1.6567764137625733,1.6429019430973137,1.7238672027854955,1.6606813041445603,1.8112642483400043
148.4932,17.5,839.9,11.56,2023-05-28 11:50:12,11.65237,2023-05-28 11:36:18,30.734,2087.0764,1.5168824796776794,1.5146092004993732,1.5795892090917365,1.5204686664542946,1.6605706000434879
148.5348,17.28,830.1,11.56,2023-05-28 12:50:06,11.65237,2023-05-28 12:36:18,30.191000000000003,2057.4286,1.479384118246675,1.491369576796391,1.5406505205149421,1.4828408259838157,1.6191644401410004
148.5765,17.17,801.2,11.55,2023-05-28 13:50:09,11.65237,2023-05-28 13:36:18,30.223,2059.1758,1.5243231437951823,1.5360846530540946,1.5869540375523503,1.5278676409345675,1.6673033823272225
148.6182,17.26,740.8,11.55,2023-05-28 14:50:12,11.65237,2023-05-28 14:36:18,30.849,2093.3554000000004,1.686061157435285,1.681632172284569,1.753723781127417,1.6899685007751692,1.8417336749163524
148.6598,17.31,714.7,11.55,2023-05-28 15:50:06,11.65237,2023-05-28 15:36:18,31.457,2126.5522,1.7972297376904407,1.7790879384996283,1.8683535286771535,1.801410365886454,1.9615118515397167
148.7015,17.38,646.0,11.55,2023-05-28 16:50:09,11.65237,2023-05-28 16:36:18,31.565,2132.449,1.9552999910838897,1.9334954960336963,2.030605635845752,1.9597501765051015,2.130334990339304
148.7432,18.04,607.2,11.56,2023-05-28 17:50:12,11.65237,2023-05-28 17:36:18,31.434,2125.2964,2.042614262099088,2.0206321606951385,2.119685557880453,2.047101327793515,2.2242173902968125
148.7848,17.95,573.7,11.56,2023-05-28 18:50:06,11.65237,2023-05-28 18:36:18,31.53,2130.538,2.1404747473384287,2.1157545417756496,2.2200645552560356,2.145141310554343,2.3281269368816795
148.8265,17.88,580.9,11.56,2023-05-28 19:50:09,11.65237,2023-05-28 19:36:18,31.588,2133.7048000000004,2.1267442144075908,2.1011954538960413,2.2060857154949085,2.131409217273917,2.3135194818102103
148.8682,18.3,568.5,11.56,2023-05-28 20:50:12,11.65237,2023-05-28 20:36:18,31.646,2136.8716000000004,2.173636766655514,2.1449198454155027,2.2539222927376157,2.178318682334611,2.364148448449262
148.9098,18.85,543.7,11.56,2023-05-28 21:50:06,11.65237,2023-05-28 21:36:18,31.694,2139.4924,2.2593446627071656,2.2264382972769887,2.341359468257965,2.26405927097922,2.456099292825899
148.9515,19.19,532.3,11.56,2023-05-28 22:50:09,11.65237,2023-05-28 22:36:18,31.446,2125.9516000000003,2.268452060491234,2.2394080933779934,2.3502549915732485,2.273063562248055,2.4659437769308186
148.9932,19.45,482.3,11.57,2023-05-28 23:50:12,11.65237,2023-05-28 23:36:18,31.038,2103.6748,2.3840158971000913,2.3637399395850367,2.467859590032204,2.3886451909165314,2.587812649709673
149.0348,19.6,497.2,11.57,2023-05-29 00:50:06,11.65237,2023-05-29 00:36:18,30.615,2080.579,2.281839104240422,2.2756319830334895,2.362841835985782,2.286208874753839,2.4790866262087987
149.0765,18.83,533.7,11.57,2023-05-29 01:50:09,11.65237,2023-05-29 01:36:18,30.361,2066.7106000000003,2.1262652871453893,2.1327584557239923,2.203870624680706,2.130541675355035,2.3123184671448676
149.1182,18.16,597.1,11.56,2023-05-29 02:50:12,11.65237,2023-05-29 02:36:18,30.327,2064.8542,1.9436918966694299,1.9529214796640566,2.0171863145633777,1.9478114523290018,2.117158015921354
149.1598,17.95,624.8,11.55,2023-05-29 03:50:06,11.65237,2023-05-29 03:36:18,30.652,2082.5992,1.911066605394307,1.9101720325706175,1.9841783943748053,1.9152272495474367,2.0827288190058018
149.2015,17.88,644.6,11.55,2023-05-29 04:50:09,11.65237,2023-05-29 04:36:18,30.951,2098.9246000000003,1.8977440072579943,1.88868956281943,1.970828084126399,1.9019458017671844,2.068956911320567
149.2432,17.83,628.0,11.55,2023-05-29 05:50:12,11.65237,2023-05-29 05:36:18,31.571,2132.7766,2.004200539711194,1.9804685177561976,2.0805286743680096,2.00867805132921,2.1831977854043823
