Year Day,Temperature C,SalinityConst,pHConstSal,Battery Voltage,DateStr,TimeStr,Date (UTC),Depth (dbar),Sal/TA Date (UTC),Salinity,TA (Approximated),Saturation Aragonite Out
195.7917,26.03,35.0,7.9508,11.56,2020-07-13,18:59:59,2020-07-14 19:00:02,11.65237,7/14/2020 19:00,30.2,2057.92,1.8178146314046069
195.8333,25.92,35.0,7.9441,11.56,2020-07-13,19:59:59,2020-07-14 19:59:57,11.65237,7/14/2020 20:00,30.2,2057.92,1.7919951459407581
195.875,25.81,35.0,7.9279,11.56,2020-07-13,20:59:59,2020-07-14 21:00:00,11.65237,7/14/2020 21:00,30.2,2057.92,1.7332421315717168
195.9167,25.73,35.0,7.9274,11.55,2020-07-13,21:59:59,2020-07-14 22:00:02,11.65237,7/14/2020 22:00,30.2,2057.92,1.7302613207150392
195.9583,25.63,35.0,7.9128,11.55,2020-07-13,22:59:59,2020-07-14 22:59:57,11.65237,7/14/2020 23:00,30.2,2057.92,1.6787596846720956
196.0,25.58,35.0,7.9036,11.55,2020-07-13,23:59:59,2020-07-15 00:00:00,11.65237,7/15/2020 0:00,30.1,2052.46,1.6395862528294711
196.0417,25.52,35.0,7.8931,11.54,2020-07-14,00:59:59,2020-07-15 01:00:02,11.65237,7/15/2020 1:00,30.0,2047.0,1.5968335595370282
196.0833,25.47,35.0,7.8838,11.54,2020-07-14,01:59:59,2020-07-15 01:59:57,11.65237,7/15/2020 2:00,30.1,2052.46,1.573559702725191
196.125,25.5,35.0,7.8449,11.54,2020-07-14,02:59:59,2020-07-15 03:00:00,11.65237,7/15/2020 3:00,30.2,2057.92,1.4606943569244912
196.1667,25.55,35.0,7.7387,11.54,2020-07-14,03:59:59,2020-07-15 04:00:02,11.65237,7/15/2020 4:00,29.9,2041.54,1.1560407539379478
196.2083,25.63,35.0,7.5121,11.54,2020-07-14,04:59:59,2020-07-15 04:59:57,11.65237,7/15/2020 5:00,29.6,2025.16,0.7027110020119506
196.2917,25.31,35.0,7.6217,11.53,2020-07-14,06:59:59,2020-07-15 07:00:02,11.65237,7/15/2020 7:00,29.5,2019.7,0.882110907657927
196.3333,25.08,35.0,7.8071,11.52,2020-07-14,07:59:59,2020-07-15 07:59:57,11.65237,7/15/2020 8:00,29.6,2025.16,1.3080126824712768
196.375,25.08,35.0,7.8336,11.52,2020-07-14,08:59:59,2020-07-15 09:00:00,11.65237,7/15/2020 9:00,29.7,2030.62,1.3883249445026211
196.4167,25.1,35.0,7.8346,11.52,2020-07-14,09:59:59,2020-07-15 10:00:02,11.65237,7/15/2020 10:00,29.8,2036.08,1.3980660878612525
196.4583,25.13,35.0,7.8166,11.51,2020-07-14,10:59:59,2020-07-15 10:59:57,11.65237,7/15/2020 11:00,29.9,2041.54,1.3538299146897783
196.5,25.02,35.0,7.7994,11.51,2020-07-14,11:59:59,2020-07-15 12:00:00,11.65237,7/15/2020 12:00,29.9,2041.54,1.3049420179447195
196.5417,24.5,35.0,7.7843,11.51,2020-07-14,12:59:59,2020-07-15 13:00:02,11.65237,7/15/2020 13:00,29.6,2025.16,1.2399056975140803
196.5833,25.21,35.0,7.8244,11.51,2020-07-14,13:59:59,2020-07-15 13:59:57,11.65237,7/15/2020 14:00,29.5,2019.7,1.3510499696817677
196.625,25.52,35.0,7.9453,11.51,2020-07-14,14:59:59,2020-07-15 15:00:00,11.65237,7/15/2020 15:00,29.5,2019.7,1.732776825364744
196.7917,24.42,35.0,8.0405,11.51,2020-07-14,18:59:59,2020-07-15 19:00:02,11.65237,7/15/2020 19:00,29.2,2003.32,2.0425724599518054
196.9583,24.53,35.0,7.9845,11.48,2020-07-14,22:59:59,2020-07-15 22:59:57,11.65237,7/15/2020 23:00,29.0,1992.4,1.8139739308095333
197.0,24.4,35.0,7.954,11.48,2020-07-14,23:59:59,2020-07-16 00:00:00,11.65237,7/16/2020 0:00,29.1,1997.86,1.713064943337998
197.0417,24.35,35.0,7.9413,11.48,2020-07-15,00:59:59,2020-07-16 01:00:02,11.65237,7/16/2020 1:00,29.2,2003.32,1.6771496606470713
197.0833,24.27,35.0,7.9032,11.48,2020-07-15,01:59:59,2020-07-16 01:59:57,11.65237,7/16/2020 2:00,29.3,2008.78,1.5589601493061063
197.125,24.22,35.0,7.9164,11.47,2020-07-15,02:59:59,2020-07-16 03:00:00,11.65237,7/16/2020 3:00,29.4,2014.24,1.608262158353018
197.375,23.29,35.0,7.8814,11.45,2020-07-15,08:59:59,2020-07-16 09:00:00,11.65237,7/16/2020 9:00,29.7,2030.62,1.5062382510935792
197.4167,23.14,35.0,7.8097,11.45,2020-07-15,09:59:59,2020-07-16 10:00:02,11.65237,7/16/2020 10:00,29.8,2036.08,1.3024012973335124
197.4583,23.07,35.0,7.7856,11.44,2020-07-15,10:59:59,2020-07-16 10:59:57,11.65237,7/16/2020 11:00,30.1,2052.46,1.255098568405201
197.5,23.01,35.0,7.7825,11.44,2020-07-15,11:59:59,2020-07-16 12:00:00,11.65237,7/16/2020 12:00,30.1,2052.46,1.2461863948557128
197.5417,22.99,35.0,7.8105,11.44,2020-07-15,12:59:59,2020-07-16 13:00:02,11.65237,7/16/2020 13:00,30.1,2052.46,1.3214589466302495
197.5833,22.99,35.0,7.8091,11.43,2020-07-15,13:59:59,2020-07-16 13:59:57,11.65237,7/16/2020 14:00,30.2,2057.92,1.3238441864691102
197.625,22.96,35.0,7.7979,11.43,2020-07-15,14:59:59,2020-07-16 15:00:00,11.65237,7/16/2020 15:00,30.2,2057.92,1.2927325269007455
197.6667,22.99,35.0,7.7826,11.43,2020-07-15,15:59:59,2020-07-16 16:00:02,11.65237,7/16/2020 16:00,30.2,2057.92,1.2521381838373298
197.7083,23.14,35.0,7.69,11.43,2020-07-15,16:59:59,2020-07-16 16:59:57,11.65237,7/16/2020 17:00,30.1,2052.46,1.024718161538575
197.7917,23.24,35.0,7.7644,11.43,2020-07-15,18:59:59,2020-07-16 19:00:02,11.65237,7/16/2020 19:00,29.8,2036.08,1.1850764679865256
197.8333,22.94,35.0,7.9125,11.42,2020-07-15,19:59:59,2020-07-16 19:59:57,11.65237,7/16/2020 20:00,29.7,2030.62,1.6002629087180347
197.875,22.94,35.0,7.9366,11.42,2020-07-15,20:59:59,2020-07-16 21:00:00,11.65237,7/16/2020 21:00,29.7,2030.62,1.6805491527886238
197.9167,23.01,35.0,7.993,11.41,2020-07-15,21:59:59,2020-07-16 22:00:02,11.65237,7/16/2020 22:00,29.7,2030.62,1.8828240531634424
197.9583,22.91,35.0,8.0043,11.41,2020-07-15,22:59:59,2020-07-16 22:59:57,11.65237,7/16/2020 23:00,29.6,2025.16,1.9149371668870427
198.0,22.84,35.0,7.9827,11.41,2020-07-15,23:59:59,2020-07-17 00:00:00,11.65237,7/17/2020 0:00,29.5,2019.7,1.8248308905368682
198.0417,22.79,35.0,7.9641,11.4,2020-07-16,00:59:59,2020-07-17 01:00:02,11.65237,7/17/2020 1:00,29.5,2019.7,1.7574091515180834
198.0833,22.81,35.0,7.9622,11.4,2020-07-16,01:59:59,2020-07-17 01:59:57,11.65237,7/17/2020 2:00,29.4,2014.24,1.7427134567522256
198.125,22.71,35.0,7.945,11.4,2020-07-16,02:59:59,2020-07-17 03:00:00,11.65237,7/17/2020 3:00,29.4,2014.24,1.681901743912489
198.1667,22.56,35.0,7.9375,11.4,2020-07-16,03:59:59,2020-07-17 04:00:02,11.65237,7/17/2020 4:00,29.5,2019.7,1.662358585941193
198.2083,22.41,35.0,7.8789,11.4,2020-07-16,04:59:59,2020-07-17 04:59:57,11.65237,7/17/2020 5:00,29.6,2025.16,1.4796521589039786
198.25,22.26,35.0,7.7227,11.39,2020-07-16,05:59:59,2020-07-17 06:00:00,11.65237,7/17/2020 6:00,29.6,2025.16,1.0628476080101164
198.375,22.06,35.0,7.8679,11.38,2020-07-16,08:59:59,2020-07-17 09:00:00,11.65237,7/17/2020 9:00,29.5,2019.7,1.434920528253628
198.4167,21.91,35.0,7.8801,11.37,2020-07-16,09:59:59,2020-07-17 10:00:02,11.65237,7/17/2020 10:00,29.4,2014.24,1.4626209807900812
198.4583,21.88,35.0,7.8825,11.37,2020-07-16,10:59:59,2020-07-17 10:59:57,11.65237,7/17/2020 11:00,29.5,2019.7,1.4766224789661428
198.5,21.88,35.0,7.8757,11.37,2020-07-16,11:59:59,2020-07-17 12:00:00,11.65237,7/17/2020 12:00,29.5,2019.7,1.4559843923160358
198.5417,21.96,35.0,7.8885,11.37,2020-07-16,12:59:59,2020-07-17 13:00:02,11.65237,7/17/2020 13:00,29.5,2019.7,1.4960847819656617
198.5833,22.11,35.0,7.9146,11.37,2020-07-16,13:59:59,2020-07-17 13:59:57,11.65237,7/17/2020 14:00,29.6,2025.16,1.5881262183440732
198.625,22.31,35.0,7.914,11.37,2020-07-16,14:59:59,2020-07-17 15:00:00,11.65237,7/17/2020 15:00,29.7,2030.62,1.596477676776157
198.6667,22.53,35.0,7.894,11.37,2020-07-16,15:59:59,2020-07-17 16:00:02,11.65237,7/17/2020 16:00,29.8,2036.08,1.542634122510897
198.7083,22.76,35.0,7.875,11.37,2020-07-16,16:59:59,2020-07-17 16:59:57,11.65237,7/17/2020 17:00,29.6,2025.16,1.472392918997644
198.75,23.14,35.0,7.8049,11.37,2020-07-16,17:59:59,2020-07-17 18:00:00,11.65237,7/17/2020 18:00,29.7,2030.62,1.2831907592975078
198.7917,23.55,35.0,7.6435,11.37,2020-07-16,18:59:59,2020-07-17 19:00:02,11.65237,7/17/2020 19:00,29.8,2036.08,0.9178903075443454
198.8333,23.6,35.0,7.9788,11.37,2020-07-16,19:59:59,2020-07-17 19:59:57,11.65237,7/17/2020 20:00,29.8,2036.08,1.8478910341162262
198.875,23.83,35.0,8.0822,11.37,2020-07-16,20:59:59,2020-07-17 21:00:00,11.65237,7/17/2020 21:00,29.8,2036.08,2.265628674277887
198.9167,23.86,35.0,8.1182,11.38,2020-07-16,21:59:59,2020-07-17 22:00:02,11.65237,7/17/2020 22:00,29.8,2036.08,2.4266004349941905
198.9583,23.73,35.0,8.0902,11.37,2020-07-16,22:59:59,2020-07-17 22:59:57,11.65237,7/17/2020 23:00,29.9,2041.54,2.309282567090024
199.0,23.57,35.0,8.0537,11.37,2020-07-16,23:59:59,2020-07-18 00:00:00,11.65237,7/18/2020 0:00,30.0,2047.0,2.1600100194336562
199.0417,23.27,35.0,7.9958,11.37,2020-07-17,00:59:59,2020-07-18 01:00:02,11.65237,7/18/2020 1:00,29.9,2041.54,1.9150537403103616
199.0833,23.09,35.0,7.9684,11.36,2020-07-17,01:59:59,2020-07-18 01:59:57,11.65237,7/18/2020 2:00,29.9,2041.54,1.810753893089023
199.125,22.96,35.0,7.9537,11.36,2020-07-17,02:59:59,2020-07-18 03:00:00,11.65237,7/18/2020 3:00,30.0,2047.0,1.764479386971715
199.1667,22.89,35.0,7.9493,11.35,2020-07-17,03:59:59,2020-07-18 04:00:02,11.65237,7/18/2020 4:00,29.9,2041.54,1.739759451213373
199.2083,22.94,35.0,7.9965,11.35,2020-07-17,04:59:59,2020-07-18 04:59:57,11.65237,7/18/2020 5:00,29.8,2036.08,1.903743521651771
199.2917,22.66,35.0,8.1036,11.35,2020-07-17,06:59:59,2020-07-18 07:00:02,11.65237,7/18/2020 7:00,29.9,2041.54,2.350122344277638
199.4167,21.88,35.0,7.8365,11.33,2020-07-17,09:59:59,2020-07-18 10:00:02,11.65237,7/18/2020 10:00,30.0,2047.0,1.3744419043668035
199.4583,21.66,35.0,7.8411,11.33,2020-07-17,10:59:59,2020-07-18 10:59:57,11.65237,7/18/2020 11:00,30.0,2047.0,1.3849709567254203
199.5,21.51,35.0,7.8752,11.32,2020-07-17,11:59:59,2020-07-18 12:00:00,11.65237,7/18/2020 12:00,30.0,2047.0,1.4848975961405324
199.5417,21.58,35.0,7.8547,11.32,2020-07-17,12:59:59,2020-07-18 13:00:02,11.65237,7/18/2020 13:00,30.0,2047.0,1.4238406341887697
199.5833,21.56,35.0,7.8422,11.32,2020-07-17,13:59:59,2020-07-18 13:59:57,11.65237,7/18/2020 14:00,30.0,2047.0,1.386914385923424
199.625,21.51,35.0,7.8208,11.31,2020-07-17,14:59:59,2020-07-18 15:00:00,11.65237,7/18/2020 15:00,30.0,2047.0,1.3254148523041276
199.6667,21.56,35.0,7.8378,11.31,2020-07-17,15:59:59,2020-07-18 16:00:02,11.65237,7/18/2020 16:00,29.9,2041.54,1.3676424233494493
199.7083,21.61,35.0,7.8424,11.31,2020-07-17,16:59:59,2020-07-18 16:59:57,11.65237,7/18/2020 17:00,29.8,2036.08,1.3748892488296542
199.75,21.66,35.0,7.8517,11.31,2020-07-17,17:59:59,2020-07-18 18:00:00,11.65237,7/18/2020 18:00,29.7,2030.62,1.3957751053841605
199.7917,22.01,35.0,7.7254,11.31,2020-07-17,18:59:59,2020-07-18 19:00:02,11.65237,7/18/2020 19:00,29.6,2025.16,1.0662258632691717
199.8333,22.13,35.0,7.6187,11.31,2020-07-17,19:59:59,2020-07-18 19:59:57,11.65237,7/18/2020 20:00,29.6,2025.16,0.8465486965099197
199.875,21.86,35.0,7.9142,11.31,2020-07-17,20:59:59,2020-07-18 21:00:00,11.65237,7/18/2020 21:00,29.5,2019.7,1.5758943992938688
199.9167,21.88,35.0,7.9275,11.3,2020-07-17,21:59:59,2020-07-18 22:00:02,11.65237,7/18/2020 22:00,29.5,2019.7,1.6195898677183331
199.9583,21.83,35.0,7.9351,11.3,2020-07-17,22:59:59,2020-07-18 22:59:57,11.65237,7/18/2020 23:00,29.4,2014.24,1.6363159539505086
200.0,21.83,35.0,7.9488,11.3,2020-07-17,23:59:59,2020-07-19 00:00:00,11.65237,7/19/2020 0:00,29.5,2019.7,1.690541370897826
200.125,21.68,35.0,7.8368,11.29,2020-07-18,02:59:59,2020-07-19 03:00:00,11.65237,7/19/2020 3:00,29.5,2019.7,1.340165788343267
200.1667,21.68,35.0,7.8778,11.29,2020-07-18,03:59:59,2020-07-19 04:00:02,11.65237,7/19/2020 4:00,29.6,2025.16,1.4668102867772967
