Year Day,Temperature C,SalinityConst,pHConstSal,Battery Voltage,DateStr,TimeStr,Date (UTC),Depth (dbar),Sal/TA Date (UTC),Salinity,TA (Approximated),Saturation Aragonite Out
137.6701,16.23,35.0,7.9753,11.5,2022-05-17,16:05:00,2022-05-17 16:04:56,11.65237,5/17/2022 16:00,29.2,2003.32,1.6851370767784466
137.7118,16.44,35.0,7.9954,11.61,2022-05-17,17:04:59,2022-05-17 17:04:59,11.65237,5/17/2022 17:00,29.0,1992.4,1.7410064470462385
137.7535,16.56,35.0,7.999,11.66,2022-05-17,18:04:59,2022-05-17 18:05:02,11.65237,5/17/2022 18:00,29.3,2008.78,1.7811842109786018
137.7951,16.37,35.0,8.0095,11.69,2022-05-17,19:04:59,2022-05-17 19:04:56,11.65237,5/17/2022 19:00,30.2,2057.92,1.8970230749601744
137.9201,18.14,35.0,7.9473,11.74,2022-05-17,22:04:59,2022-05-17 22:04:56,11.65237,5/17/2022 22:00,30.5,2074.3,1.7170769639162051
137.9618,18.85,35.0,7.8194,11.76,2022-05-17,23:04:59,2022-05-17 23:04:59,11.65237,5/17/2022 23:00,30.8,2090.68,1.340996753998792
138.0035,19.07,35.0,7.6552,11.77,2022-05-18,00:04:59,2022-05-18 00:05:02,11.65237,5/18/2022 0:00,31.0,2101.6,0.9492722289928769
138.0451,17.99,35.0,7.8584,11.78,2022-05-18,01:04:59,2022-05-18 01:04:56,11.65237,5/18/2022 1:00,31.1,2107.06,1.4667534861026454
138.0868,16.7,35.0,7.9779,11.77,2022-05-18,02:04:59,2022-05-18 02:04:59,11.65237,5/18/2022 2:00,31.0,2101.6,1.851579620099505
138.1285,16.39,35.0,7.9926,11.76,2022-05-18,03:04:59,2022-05-18 03:05:02,11.65237,5/18/2022 3:00,30.9,2096.14,1.8947108774848647
138.1701,16.23,35.0,7.9815,11.76,2022-05-18,04:04:59,2022-05-18 04:04:56,11.65237,5/18/2022 4:00,30.7,2085.22,1.8335901617875565
138.2118,15.72,35.0,7.9783,11.76,2022-05-18,05:04:59,2022-05-18 05:04:59,11.65237,5/18/2022 5:00,30.5,2074.3,1.7986006391773772
138.2535,14.96,35.0,7.9825,11.75,2022-05-18,06:04:59,2022-05-18 06:05:02,11.65237,5/18/2022 6:00,30.0,2047.0,1.7626040573460586
138.2951,14.41,35.0,7.9788,11.74,2022-05-18,07:04:59,2022-05-18 07:04:56,11.65237,5/18/2022 7:00,30.1,2052.46,1.7514662732578723
138.3368,14.43,35.0,7.9727,11.74,2022-05-18,08:04:59,2022-05-18 08:04:59,11.65237,5/18/2022 8:00,30.1,2052.46,1.729937566202926
138.3785,14.93,35.0,7.9452,11.74,2022-05-18,09:04:59,2022-05-18 09:05:02,11.65237,5/18/2022 9:00,30.0,2047.0,1.6321414523066942
138.4201,15.28,35.0,7.8813,11.74,2022-05-18,10:04:59,2022-05-18 10:04:56,11.65237,5/18/2022 10:00,30.2,2057.92,1.445095844449932
138.4618,15.35,35.0,7.7523,11.74,2022-05-18,11:04:59,2022-05-18 11:04:59,11.65237,5/18/2022 11:00,30.6,2079.76,1.1152504801051693
138.5035,15.77,35.0,7.5708,11.74,2022-05-18,12:04:59,2022-05-18 12:05:02,11.65237,5/18/2022 12:00,30.8,2090.68,0.7502049934575931
138.6285,14.24,35.0,7.9836,11.75,2022-05-18,15:04:59,2022-05-18 15:05:02,11.65237,5/18/2022 15:00,29.6,2025.16,1.7246071066652373
138.6701,14.41,35.0,8.0097,11.74,2022-05-18,16:04:59,2022-05-18 16:04:56,11.65237,5/18/2022 16:00,29.2,2003.32,1.7855427736107286
138.7118,14.5,35.0,8.0219,11.73,2022-05-18,17:04:59,2022-05-18 17:04:59,11.65237,5/18/2022 17:00,30.7,2085.22,1.9673060761707495
138.7535,15.19,35.0,8.0666,11.73,2022-05-18,18:04:59,2022-05-18 18:05:02,11.65237,5/18/2022 18:00,30.0,2047.0,2.0894483677765465
138.7951,15.05,35.0,8.0523,11.73,2022-05-18,19:04:59,2022-05-18 19:04:56,11.65237,5/18/2022 19:00,30.0,2047.0,2.0294889147747868
138.8368,15.09,35.0,8.0536,11.73,2022-05-18,20:04:59,2022-05-18 20:04:59,11.65237,5/18/2022 20:00,29.9,2041.54,2.0256110926844646
138.8785,15.49,35.0,8.0521,11.73,2022-05-18,21:04:59,2022-05-18 21:05:02,11.65237,5/18/2022 21:00,29.8,2036.08,2.0150799922860445
138.9201,15.81,35.0,8.0404,11.73,2022-05-18,22:04:59,2022-05-18 22:04:56,11.65237,5/18/2022 22:00,29.8,2036.08,1.972820066032572
138.9618,16.49,35.0,7.9516,11.74,2022-05-18,23:04:59,2022-05-18 23:04:59,11.65237,5/18/2022 23:00,29.7,2030.62,1.647766759358579
139.0035,17.59,35.0,7.734,11.74,2022-05-19,00:04:59,2022-05-19 00:05:02,11.65237,5/19/2022 0:00,29.2,2003.32,1.0190866941790986
139.0451,17.97,35.0,7.5989,11.75,2022-05-19,01:04:59,2022-05-19 01:04:56,11.65237,5/19/2022 1:00,29.2,2003.32,0.756097019269363
139.0868,15.05,35.0,7.9856,11.74,2022-05-19,02:04:59,2022-05-19 02:04:59,11.65237,5/19/2022 2:00,29.7,2030.62,1.7493582578352953
139.1285,14.61,35.0,8.0045,11.72,2022-05-19,03:04:59,2022-05-19 03:05:02,11.65237,5/19/2022 3:00,29.6,2025.16,1.8039655756822743
139.1701,14.45,35.0,8.0029,11.71,2022-05-19,04:04:59,2022-05-19 04:04:56,11.65237,5/19/2022 4:00,30.1,2052.46,1.8400258340496718
139.2118,14.13,35.0,7.9898,11.7,2022-05-19,05:04:59,2022-05-19 05:04:59,11.65237,5/19/2022 5:00,29.8,2036.08,1.7624158778954422
139.2535,14.06,35.0,7.9846,11.7,2022-05-19,06:04:59,2022-05-19 06:05:02,11.65237,5/19/2022 6:00,29.9,2041.54,1.7514570862668941
139.2951,13.95,35.0,7.9811,11.69,2022-05-19,07:04:59,2022-05-19 07:04:56,11.65237,5/19/2022 7:00,29.9,2041.54,1.7377334755394314
139.3368,14.02,35.0,7.9858,11.69,2022-05-19,08:04:59,2022-05-19 08:04:59,11.65237,5/19/2022 8:00,30.0,2047.0,1.7637963207231797
139.3785,14.02,35.0,7.9747,11.69,2022-05-19,09:04:59,2022-05-19 09:05:02,11.65237,5/19/2022 9:00,30.0,2047.0,1.7241485724495507
139.4201,14.04,35.0,7.9466,11.69,2022-05-19,10:04:59,2022-05-19 10:04:56,11.65237,5/19/2022 10:00,30.0,2047.0,1.6271884976267776
139.4618,14.06,35.0,7.8881,11.68,2022-05-19,11:04:59,2022-05-19 11:04:59,11.65237,5/19/2022 11:00,30.0,2047.0,1.4393116620830264
139.5035,14.38,35.0,7.7617,11.68,2022-05-19,12:04:59,2022-05-19 12:05:02,11.65237,5/19/2022 12:00,29.6,2025.16,1.0747807621064185
139.5451,15.05,35.0,7.5801,11.68,2022-05-19,13:04:59,2022-05-19 13:04:56,11.65237,5/19/2022 13:00,29.9,2041.54,0.7269833884681035
139.6701,14.45,35.0,7.9683,11.68,2022-05-19,16:04:59,2022-05-19 16:04:56,11.65237,5/19/2022 16:00,29.8,2036.08,1.6899406245236446
139.7118,14.59,35.0,7.9901,11.67,2022-05-19,17:04:59,2022-05-19 17:04:59,11.65237,5/19/2022 17:00,29.9,2041.54,1.7772691926760358
139.7535,14.29,35.0,8.0042,11.67,2022-05-19,18:04:59,2022-05-19 18:05:02,11.65237,5/19/2022 18:00,29.9,2041.54,1.825443916327614
139.7951,14.18,35.0,7.9889,11.66,2022-05-19,19:04:59,2022-05-19 19:04:56,11.65237,5/19/2022 19:00,30.0,2047.0,1.7768015197779712
139.8368,14.2,35.0,7.9471,11.66,2022-05-19,20:04:59,2022-05-19 20:04:59,11.65237,5/19/2022 20:00,30.3,2063.38,1.654353797121315
139.8785,14.15,35.0,7.9394,11.66,2022-05-19,21:04:59,2022-05-19 21:05:02,11.65237,5/19/2022 21:00,30.2,2057.92,1.6197806735891327
139.9201,14.18,35.0,7.9379,11.65,2022-05-19,22:04:59,2022-05-19 22:04:56,11.65237,5/19/2022 22:00,30.1,2052.46,1.607274000975075
139.9618,14.24,35.0,7.9602,11.65,2022-05-19,23:04:59,2022-05-19 23:04:59,11.65237,5/19/2022 23:00,30.1,2052.46,1.683943815444948
140.0035,14.43,35.0,7.9065,11.65,2022-05-20,00:04:59,2022-05-20 00:05:02,11.65237,5/20/2022 0:00,30.5,2074.3,1.5369870199817683
140.0451,14.8,35.0,7.7512,11.65,2022-05-20,01:04:59,2022-05-20 01:04:56,11.65237,5/20/2022 1:00,30.5,2074.3,1.102066251120664
140.0868,15.07,35.0,7.6011,11.65,2022-05-20,02:04:59,2022-05-20 02:04:59,11.65237,5/20/2022 2:00,30.7,2085.22,0.7946507046991017
140.1285,14.02,35.0,7.9304,11.65,2022-05-20,03:04:59,2022-05-20 03:05:02,11.65237,5/20/2022 3:00,30.6,2079.76,1.6191092802165785
140.1701,13.81,35.0,7.9536,11.63,2022-05-20,04:04:59,2022-05-20 04:04:56,11.65237,5/20/2022 4:00,30.7,2085.22,1.704717419318728
140.2118,13.77,35.0,7.9582,11.63,2022-05-20,05:04:59,2022-05-20 05:04:59,11.65237,5/20/2022 5:00,30.8,2090.68,1.728682024131156
140.2535,13.77,35.0,7.9547,11.62,2022-05-20,06:04:59,2022-05-20 06:05:02,11.65237,5/20/2022 6:00,30.7,2085.22,1.7081597524931338
140.2951,13.74,35.0,7.9548,11.62,2022-05-20,07:04:59,2022-05-20 07:04:56,11.65237,5/20/2022 7:00,30.6,2079.76,1.7001064928026324
140.3368,13.77,35.0,7.9496,11.62,2022-05-20,08:04:59,2022-05-20 08:04:59,11.65237,5/20/2022 8:00,30.5,2074.3,1.6742554273532841
140.3785,13.79,35.0,7.9542,11.62,2022-05-20,09:04:59,2022-05-20 09:05:02,11.65237,5/20/2022 9:00,30.9,2096.14,1.7227916003535406
140.4201,13.77,35.0,7.9521,11.61,2022-05-20,10:04:59,2022-05-20 10:04:56,11.65237,5/20/2022 10:00,31.0,2101.6,1.7231965423572122
140.4618,13.7,35.0,7.9222,11.61,2022-05-20,11:04:59,2022-05-20 11:04:59,11.65237,5/20/2022 11:00,31.0,2101.6,1.6187376638161517
140.5035,13.65,35.0,7.8664,11.61,2022-05-20,12:04:59,2022-05-20 12:05:02,11.65237,5/20/2022 12:00,31.1,2107.06,1.4451626278471137
140.5451,13.81,35.0,7.7228,11.61,2022-05-20,13:04:59,2022-05-20 13:04:56,11.65237,5/20/2022 13:00,31.1,2107.06,1.0566402489734943
140.5868,14.22,35.0,7.554,11.61,2022-05-20,14:04:59,2022-05-20 14:04:59,11.65237,5/20/2022 14:00,31.1,2107.06,0.7204397644407387
140.7118,14.38,35.0,7.9939,11.61,2022-05-20,17:04:59,2022-05-20 17:04:59,11.65237,5/20/2022 17:00,31.0,2101.6,1.8841133188004109
140.7535,14.63,35.0,8.0013,11.6,2022-05-20,18:04:59,2022-05-20 18:05:02,11.65237,5/20/2022 18:00,31.0,2101.6,1.915476256909513
140.7951,15.14,35.0,7.959,11.6,2022-05-20,19:04:59,2022-05-20 19:04:56,11.65237,5/20/2022 19:00,30.9,2096.14,1.7550674041355723
140.8368,15.28,35.0,7.9719,11.6,2022-05-20,20:04:59,2022-05-20 20:04:59,11.65237,5/20/2022 20:00,30.4,2068.84,1.761770162262156
140.8785,15.42,35.0,7.9803,11.6,2022-05-20,21:04:59,2022-05-20 21:05:02,11.65237,5/20/2022 21:00,29.9,2041.54,1.7516213894915715
140.9201,15.44,35.0,7.9591,11.6,2022-05-20,22:04:59,2022-05-20 22:04:56,11.65237,5/20/2022 22:00,30.1,2052.46,1.6935853933873415
140.9618,15.4,35.0,7.966,11.6,2022-05-20,23:04:59,2022-05-20 23:04:59,11.65237,5/20/2022 23:00,30.3,2063.38,1.7337623062400294
141.0035,15.4,35.0,7.9601,11.6,2022-05-21,00:04:59,2022-05-21 00:05:02,11.65237,5/21/2022 0:00,29.7,2030.62,1.6641679933554443
141.0451,15.53,35.0,7.8924,11.59,2022-05-21,01:04:59,2022-05-21 01:04:56,11.65237,5/21/2022 1:00,29.9,2041.54,1.460610089298551
141.0868,15.65,35.0,7.7309,11.59,2022-05-21,02:04:59,2022-05-21 02:04:59,11.65237,5/21/2022 2:00,30.5,2074.3,1.0611512549118012
141.1285,15.67,35.0,7.6128,11.59,2022-05-21,03:04:59,2022-05-21 03:05:02,11.65237,5/21/2022 3:00,30.3,2063.38,0.8050425324570833
141.1701,15.21,35.0,7.938,11.59,2022-05-21,04:04:59,2022-05-21 04:04:56,11.65237,5/21/2022 4:00,30.1,2052.46,1.6188257699144022
141.2118,14.96,35.0,7.9607,11.58,2022-05-21,05:04:59,2022-05-21 05:04:59,11.65237,5/21/2022 5:00,29.8,2036.08,1.6693500819986096
141.2535,14.96,35.0,7.9685,11.57,2022-05-21,06:04:59,2022-05-21 06:05:02,11.65237,5/21/2022 6:00,30.0,2047.0,1.7128147081661325
141.2951,14.98,35.0,7.9488,11.57,2022-05-21,07:04:59,2022-05-21 07:04:56,11.65237,5/21/2022 7:00,29.9,2041.54,1.6369677534722584
141.3368,15.05,35.0,7.9404,11.57,2022-05-21,08:04:59,2022-05-21 08:04:59,11.65237,5/21/2022 8:00,30.2,2057.92,1.6329634886515487
141.3785,15.14,35.0,7.9148,11.56,2022-05-21,09:04:59,2022-05-21 09:05:02,11.65237,5/21/2022 9:00,30.0,2047.0,1.5342175087992318
141.4201,15.07,35.0,7.9323,11.56,2022-05-21,10:04:59,2022-05-21 10:04:56,11.65237,5/21/2022 10:00,29.9,2041.54,1.5828328057777687
141.4618,15.05,35.0,7.9103,11.56,2022-05-21,11:04:59,2022-05-21 11:04:59,11.65237,5/21/2022 11:00,30.3,2063.38,1.5410539414722884
141.5035,15.12,35.0,7.8869,11.56,2022-05-21,12:04:59,2022-05-21 12:05:02,11.65237,5/21/2022 12:00,30.3,2063.38,1.4677208260695274
141.5451,15.16,35.0,7.8537,11.56,2022-05-21,13:04:59,2022-05-21 13:04:56,11.65237,5/21/2022 13:00,30.1,2052.46,1.3548141944526206
141.5868,15.4,35.0,7.7538,11.56,2022-05-21,14:04:59,2022-05-21 14:04:59,11.65237,5/21/2022 14:00,30.1,2052.46,1.0922051110281636
141.6285,15.79,35.0,7.6104,11.56,2022-05-21,15:04:59,2022-05-21 15:05:02,11.65237,5/21/2022 15:00,30.1,2052.46,0.7935985854847899
141.7535,15.65,35.0,7.9815,11.56,2022-05-21,18:04:59,2022-05-21 18:05:02,11.65237,5/21/2022 18:00,29.8,2036.08,1.75018110774496
141.7951,15.88,35.0,8.0007,11.55,2022-05-21,19:04:59,2022-05-21 19:04:56,11.65237,5/21/2022 19:00,29.6,2025.16,1.8051325839130878
141.8368,16.42,35.0,7.9915,11.55,2022-05-21,20:04:59,2022-05-21 20:04:59,11.65237,5/21/2022 20:00,29.7,2030.62,1.786882930352138
141.8785,16.53,35.0,8.0158,11.55,2022-05-21,21:04:59,2022-05-21 21:05:02,11.65237,5/21/2022 21:00,29.7,2030.62,1.8780898939232158
141.9201,16.53,35.0,8.0117,11.55,2022-05-21,22:04:59,2022-05-21 22:04:56,11.65237,5/21/2022 22:00,29.8,2036.08,1.8716098749593397
141.9618,16.58,35.0,8.0015,11.55,2022-05-21,23:04:59,2022-05-21 23:04:59,11.65237,5/21/2022 23:00,29.9,2041.54,1.8429501173362932
142.0035,16.65,35.0,8.017,11.55,2022-05-22,00:04:59,2022-05-22 00:05:02,11.65237,5/22/2022 0:00,30.0,2047.0,1.9112355218733776
142.0451,16.7,35.0,7.9721,11.54,2022-05-22,01:04:59,2022-05-22 01:04:56,11.65237,5/22/2022 1:00,29.9,2041.54,1.737681195988324
142.0868,16.93,35.0,7.8868,11.54,2022-05-22,02:04:59,2022-05-22 02:04:59,11.65237,5/22/2022 2:00,29.9,2041.54,1.458619657581327
142.1285,17.31,35.0,7.681,11.54,2022-05-22,03:04:59,2022-05-22 03:05:02,11.65237,5/22/2022 3:00,30.0,2047.0,0.9406434506216317
142.2118,15.81,35.0,7.9514,11.54,2022-05-22,05:04:59,2022-05-22 05:04:59,11.65237,5/22/2022 5:00,30.1,2052.46,1.671176562162461
142.2535,15.58,35.0,7.9697,11.52,2022-05-22,06:04:59,2022-05-22 06:05:02,11.65237,5/22/2022 6:00,30.1,2052.46,1.7324550646290178
142.2951,15.56,35.0,7.9778,11.52,2022-05-22,07:04:59,2022-05-22 07:04:56,11.65237,5/22/2022 7:00,29.9,2041.54,1.7443388619600384
142.3368,15.46,35.0,7.9768,11.51,2022-05-22,08:04:59,2022-05-22 08:04:59,11.65237,5/22/2022 8:00,29.9,2041.54,1.739610610245614
142.3785,15.46,35.0,7.9679,11.51,2022-05-22,09:04:59,2022-05-22 09:05:02,11.65237,5/22/2022 9:00,30.0,2047.0,1.7164383681748083
142.4201,15.28,35.0,7.9685,11.51,2022-05-22,10:04:59,2022-05-22 10:04:56,11.65237,5/22/2022 10:00,30.0,2047.0,1.7164734860673796
142.4618,15.21,35.0,7.9673,11.5,2022-05-22,11:04:59,2022-05-22 11:04:59,11.65237,5/22/2022 11:00,30.1,2052.46,1.7196854978481126
142.5035,15.37,35.0,7.9614,11.5,2022-05-22,12:04:59,2022-05-22 12:05:02,11.65237,5/22/2022 12:00,30.1,2052.46,1.7008065046466214
142.5451,15.67,35.0,7.9506,11.5,2022-05-22,13:04:59,2022-05-22 13:04:56,11.65237,5/22/2022 13:00,29.9,2041.54,1.6508458923557618
142.5868,16.37,35.0,7.9023,11.5,2022-05-22,14:04:59,2022-05-22 14:04:59,11.65237,5/22/2022 14:00,30.1,2052.46,1.5151509556030474
142.6285,17.4,35.0,7.7931,11.51,2022-05-22,15:04:59,2022-05-22 15:05:02,11.65237,5/22/2022 15:00,30.0,2047.0,1.20466216684171
142.6701,18.57,35.0,7.6123,11.51,2022-05-22,16:04:59,2022-05-22 16:04:56,11.65237,5/22/2022 16:00,30.0,2047.0,0.8170027204589975
142.7535,19.07,35.0,7.6928,11.53,2022-05-22,18:04:59,2022-05-22 18:05:02,11.65237,5/22/2022 18:00,29.1,1997.86,0.9394171075696971
142.7951,17.83,35.0,7.9898,11.52,2022-05-22,19:04:59,2022-05-22 19:04:56,11.65237,5/22/2022 19:00,29.0,1992.4,1.7384526395376458
142.8368,18.07,35.0,7.9851,11.51,2022-05-22,20:04:59,2022-05-22 20:04:59,11.65237,5/22/2022 20:00,29.2,2003.32,1.741908393581876
142.8785,18.04,35.0,7.9739,11.51,2022-05-22,21:04:59,2022-05-22 21:05:02,11.65237,5/22/2022 21:00,29.3,2008.78,1.7106469486815752
142.9201,18.02,35.0,7.9788,11.51,2022-05-22,22:04:59,2022-05-22 22:04:56,11.65237,5/22/2022 22:00,29.5,2019.7,1.744327955930076
142.9618,17.9,35.0,7.9679,11.51,2022-05-22,23:04:59,2022-05-22 23:04:59,11.65237,5/22/2022 23:00,29.6,2025.16,1.712824207011957
143.0035,17.85,35.0,7.9677,11.5,2022-05-23,00:04:59,2022-05-23 00:05:02,11.65237,5/23/2022 0:00,29.7,2030.62,1.7197576034829536
143.0451,17.83,35.0,7.9656,11.5,2022-05-23,01:04:59,2022-05-23 01:04:56,11.65237,5/23/2022 1:00,29.7,2030.62,1.7121611400401282
143.0868,17.9,35.0,7.9329,11.5,2022-05-23,02:04:59,2022-05-23 02:04:59,11.65237,5/23/2022 2:00,30.0,2047.0,1.6251670851705944
143.1285,18.04,35.0,7.877,11.5,2022-05-23,03:04:59,2022-05-23 03:05:02,11.65237,5/23/2022 3:00,30.1,2052.46,1.4552460379550392
143.1701,18.47,35.0,7.7387,11.5,2022-05-23,04:04:59,2022-05-23 04:04:56,11.65237,5/23/2022 4:00,30.2,2057.92,1.0911535383377855
143.2118,18.9,35.0,7.5683,11.5,2022-05-23,05:04:59,2022-05-23 05:04:59,11.65237,5/23/2022 5:00,30.2,2057.92,0.7500047803579013
143.2535,18.42,35.0,7.6824,11.5,2022-05-23,06:04:59,2022-05-23 06:05:02,11.65237,5/23/2022 6:00,30.1,2052.46,0.9587724524666759
143.2951,17.69,35.0,7.9221,11.49,2022-05-23,07:04:59,2022-05-23 07:04:56,11.65237,5/23/2022 7:00,30.3,2063.38,1.6097029755724204
143.3368,17.5,35.0,7.9385,11.48,2022-05-23,08:04:59,2022-05-23 08:04:59,11.65237,5/23/2022 8:00,30.6,2079.76,1.6864527392936315
143.3785,17.47,35.0,7.9218,11.48,2022-05-23,09:04:59,2022-05-23 09:05:02,11.65237,5/23/2022 9:00,30.6,2079.76,1.62903665338763
143.4201,17.21,35.0,7.8988,11.47,2022-05-23,10:04:59,2022-05-23 10:04:56,11.65237,5/23/2022 10:00,30.4,2068.84,1.5354221499834675
143.4618,16.86,35.0,7.9091,11.47,2022-05-23,11:04:59,2022-05-23 11:04:59,11.65237,5/23/2022 11:00,30.4,2068.84,1.5646994214400363
143.5035,16.77,35.0,7.9156,11.46,2022-05-23,12:04:59,2022-05-23 12:05:02,11.65237,5/23/2022 12:00,30.5,2074.3,1.592510719544526
143.5451,16.89,35.0,7.9069,11.46,2022-05-23,13:04:59,2022-05-23 13:04:56,11.65237,5/23/2022 13:00,30.5,2074.3,1.5653103937369424
143.5868,17.26,35.0,7.8877,11.46,2022-05-23,14:04:59,2022-05-23 14:04:59,11.65237,5/23/2022 14:00,30.6,2079.76,1.5150808615977243
143.6285,17.59,35.0,7.8526,11.46,2022-05-23,15:04:59,2022-05-23 15:05:02,11.65237,5/23/2022 15:00,29.6,2025.16,1.3440837595100843
143.6701,18.18,35.0,7.7302,11.47,2022-05-23,16:04:59,2022-05-23 16:04:56,11.65237,5/23/2022 16:00,31.2,2112.52,1.1208237665949834
143.7951,17.14,35.0,7.9723,11.47,2022-05-23,19:04:59,2022-05-23 19:04:56,11.65237,5/23/2022 19:00,29.2,2003.32,1.685695947993167
143.8368,17.5,35.0,8.076,11.46,2022-05-23,20:04:59,2022-05-23 20:04:59,11.65237,5/23/2022 20:00,29.7,2030.62,2.1296284788190545
143.8785,17.76,35.0,8.1062,11.46,2022-05-23,21:04:59,2022-05-23 21:05:02,11.65237,5/23/2022 21:00,29.7,2030.62,2.261950660448521
143.9201,17.73,35.0,8.0633,11.46,2022-05-23,22:04:59,2022-05-23 22:04:56,11.65237,5/23/2022 22:00,29.4,2014.24,2.051117855252103
143.9618,17.66,35.0,8.0595,11.45,2022-05-23,23:04:59,2022-05-23 23:04:59,11.65237,5/23/2022 23:00,29.3,2008.78,2.0251731434008513
144.0035,17.59,35.0,8.0475,11.45,2022-05-24,00:04:59,2022-05-24 00:05:02,11.65237,5/24/2022 0:00,29.2,2003.32,1.967313478405511
144.0451,17.57,35.0,7.9575,11.44,2022-05-24,01:04:59,2022-05-24 01:04:56,11.65237,5/24/2022 1:00,29.1,1997.86,1.6324866794913004
144.0868,17.43,35.0,8.017,11.44,2022-05-24,02:04:59,2022-05-24 02:04:59,11.65237,5/24/2022 2:00,29.5,2019.7,1.8761585088700152
144.1285,17.4,35.0,8.0147,11.44,2022-05-24,03:04:59,2022-05-24 03:05:02,11.65237,5/24/2022 3:00,29.8,2036.08,1.8941028121868455
144.1701,17.38,35.0,7.9683,11.44,2022-05-24,04:04:59,2022-05-24 04:04:56,11.65237,5/24/2022 4:00,29.9,2041.54,1.7325663140886
144.2118,17.59,35.0,7.8267,11.44,2022-05-24,05:04:59,2022-05-24 05:04:59,11.65237,5/24/2022 5:00,30.1,2052.46,1.3033696498563199
144.2535,17.92,35.0,7.6588,11.43,2022-05-24,06:04:59,2022-05-24 06:05:02,11.65237,5/24/2022 6:00,30.4,2068.84,0.9185839938424274
144.2951,17.14,35.0,7.9373,11.44,2022-05-24,07:04:59,2022-05-24 07:04:56,11.65237,5/24/2022 7:00,30.7,2085.22,1.6858399259333612
144.3368,15.81,35.0,7.9412,11.42,2022-05-24,08:04:59,2022-05-24 08:04:59,11.65237,5/24/2022 8:00,30.9,2096.14,1.69958489793589
144.3785,15.97,35.0,7.9501,11.41,2022-05-24,09:04:59,2022-05-24 09:05:02,11.65237,5/24/2022 9:00,31.3,2117.98,1.7652709945782028
144.4201,15.93,35.0,7.9582,11.41,2022-05-24,10:04:59,2022-05-24 10:04:56,11.65237,5/24/2022 10:00,31.4,2123.44,1.8025430654204797
144.4618,15.86,35.0,7.9298,11.4,2022-05-24,11:04:59,2022-05-24 11:04:59,11.65237,5/24/2022 11:00,31.4,2123.44,1.6996044605477765
144.5035,15.81,35.0,7.9463,11.4,2022-05-24,12:04:59,2022-05-24 12:05:02,11.65237,5/24/2022 12:00,30.2,2057.92,1.6616350551084074
144.5451,15.77,35.0,7.9625,11.4,2022-05-24,13:04:59,2022-05-24 13:04:56,11.65237,5/24/2022 13:00,30.5,2074.3,1.7420881308047613
144.5868,15.77,35.0,7.9481,11.39,2022-05-24,14:04:59,2022-05-24 14:04:59,11.65237,5/24/2022 14:00,31.4,2123.44,1.7637843656096763
144.6285,15.88,35.0,7.9359,11.4,2022-05-24,15:04:59,2022-05-24 15:05:02,11.65237,5/24/2022 15:00,31.3,2117.98,1.7134519192112274
144.6701,16.18,35.0,7.9087,11.39,2022-05-24,16:04:59,2022-05-24 16:04:56,11.65237,5/24/2022 16:00,30.8,2090.68,1.5854851563731975
144.7118,16.98,35.0,7.7954,11.4,2022-05-24,17:04:59,2022-05-24 17:04:59,11.65237,5/24/2022 17:00,30.8,2090.68,1.2540690649026744
144.7535,17.97,35.0,7.5833,11.4,2022-05-24,18:04:59,2022-05-24 18:05:02,11.65237,5/24/2022 18:00,31.1,2107.06,0.8023296292671616
144.8368,17.52,35.0,8.0923,11.41,2022-05-24,20:04:59,2022-05-24 20:04:59,11.65237,5/24/2022 20:00,30.7,2085.22,2.302381388840293
144.8785,17.52,35.0,8.1102,11.4,2022-05-24,21:04:59,2022-05-24 21:05:02,11.65237,5/24/2022 21:00,30.9,2096.14,2.404488366904227
144.9201,17.59,35.0,8.0936,11.4,2022-05-24,22:04:59,2022-05-24 22:04:56,11.65237,5/24/2022 22:00,30.4,2068.84,2.2778412259686527
144.9618,17.33,35.0,8.0776,11.4,2022-05-24,23:04:59,2022-05-24 23:04:59,11.65237,5/24/2022 23:00,29.7,2030.62,2.133902076703034
145.0035,17.12,35.0,8.0589,11.39,2022-05-25,00:04:59,2022-05-25 00:05:02,11.65237,5/25/2022 0:00,29.3,2008.78,2.015427549551492
145.0451,16.96,35.0,8.0613,11.39,2022-05-25,01:04:59,2022-05-25 01:04:56,11.65237,5/25/2022 1:00,30.0,2047.0,2.091125318900054
145.0868,16.86,35.0,8.0269,11.38,2022-05-25,02:04:59,2022-05-25 02:04:59,11.65237,5/25/2022 2:00,30.1,2052.46,1.961393748576956
145.1285,16.77,35.0,8.0336,11.38,2022-05-25,03:04:59,2022-05-25 03:05:02,11.65237,5/25/2022 3:00,29.9,2041.54,1.9678893941706868
145.1701,16.77,35.0,8.0153,11.38,2022-05-25,04:04:59,2022-05-25 04:04:56,11.65237,5/25/2022 4:00,30.0,2047.0,1.9062704107104744
145.2118,16.77,35.0,7.9866,11.38,2022-05-25,05:04:59,2022-05-25 05:04:59,11.65237,5/25/2022 5:00,30.0,2047.0,1.799122789660717
145.2535,16.89,35.0,7.846,11.37,2022-05-25,06:04:59,2022-05-25 06:05:02,11.65237,5/25/2022 6:00,30.1,2052.46,1.3505490567856973
145.2951,17.07,35.0,7.6499,11.37,2022-05-25,07:04:59,2022-05-25 07:04:56,11.65237,5/25/2022 7:00,30.3,2063.38,0.8883248319059215
145.3368,16.81,35.0,7.7968,11.37,2022-05-25,08:04:59,2022-05-25 08:04:59,11.65237,5/25/2022 8:00,30.3,2063.38,1.2261693659374313
