Year Day,Temperature C,CO2,Battery,Date (UTC),Depth (dbar),Sal/TA Date (UTC),Salinity,TA (Approximated),Saturation Aragonite Out,Saturation Aragonite Out (MCHP73),"Saturation Aragonite Out (H73a,H73b,MCHP73)",Saturation Aragonite Out (MCHP73 refit),Saturation Aragonite Out (RRV93)
219.4793,23.52,1380.0,11.32,2021-08-07 11:30:11,11.65237,2021-08-07 10:46:34,27.431,1906.7326,0.8520520181080907,0.9269795036867098,0.8866361444004106,0.8531251099176189,0.940961181882462
221.3543,23.24,1147.5,11.31,2021-08-09 08:30:11,11.65237,2021-08-09 09:16:34,27.3,1899.58,0.9885037239260858,1.0837313970214497,1.027743824653072,0.9897527406179911,1.0891693505918345
221.3751,23.5,1353.0,11.31,2021-08-09 09:00:08,11.65237,2021-08-09 09:16:34,27.3,1899.58,0.8590651519932093,0.9409580509886992,0.8937989947220676,0.860131412773885,0.9483789705179609
221.3959,23.32,1451.7,11.3,2021-08-09 09:30:05,11.65237,2021-08-09 09:16:34,27.3,1899.58,0.8054350225909017,0.8826150988787158,0.8385552421459351,0.8064979396305977,0.8897902166768458
221.4168,23.47,1763.6,11.3,2021-08-09 10:00:11,11.65237,2021-08-09 09:46:34,27.105,1888.933,0.6685356557630305,0.739850761789217,0.6965784570053329,0.6694100319315899,0.739785519187373
221.4376,23.34,1816.6,11.3,2021-08-09 10:30:08,11.65237,2021-08-09 10:16:34,27.111,1889.2606,0.6498620827385628,0.7191683215425628,0.677378400645352,0.6507478450524613,0.7192900496033808
221.4584,23.57,1866.8,11.3,2021-08-09 11:00:05,11.65237,2021-08-09 10:46:34,27.133,1890.4618,0.6370006506854189,0.7036354869907829,0.6638202111752648,0.6378255962864673,0.7052734747428129
221.4793,23.73,1564.0,11.3,2021-08-09 11:30:11,11.65237,2021-08-09 10:46:34,27.133,1890.4618,0.7490245737117314,0.8271352304020131,0.7796296027743251,0.7499136931770657,0.8280091254414043
221.6459,24.11,1368.3,11.31,2021-08-09 15:30:05,11.65237,2021-08-09 16:16:34,26.806,1872.6076,0.8284690925352571,0.9313570645089205,0.8610800836095535,0.8292775576341547,0.9143262680967078
221.6668,24.17,1420.5,11.3,2021-08-09 16:00:11,11.65237,2021-08-09 16:16:34,26.806,1872.6076,0.8022014669199914,0.9016391220794915,0.8338630001732185,0.8029746785315591,0.8856813499570143
221.6876,24.3,1366.0,11.31,2021-08-09 16:30:08,11.65237,2021-08-09 16:16:34,26.806,1872.6076,0.8316990486714607,0.9344186294592449,0.8641956180405984,0.8324568201728515,0.9179001260361547
221.7084,24.09,1350.0,11.31,2021-08-09 17:00:05,11.65237,2021-08-09 16:46:34,27.033,1885.0018,0.8513306362334895,0.9444210508802533,0.8849176050804279,0.8521937297678287,0.9396655735870592
221.7293,24.11,1399.2,11.31,2021-08-09 17:30:11,11.65237,2021-08-09 16:46:34,27.033,1885.0018,0.8251786657143826,0.9153346537915162,0.8578676381340731,0.8260165649477101,0.9111416675743387
221.7709,24.11,1354.1,11.35,2021-08-09 18:30:05,11.65237,2021-08-09 18:46:34,26.851,1875.0646,0.8387031146346849,0.9403018748372867,0.8716930708831451,0.8395253712316175,0.9255698024769993
221.7918,24.04,1472.3,11.34,2021-08-09 19:00:11,11.65237,2021-08-09 18:46:34,26.851,1875.0646,0.7782854134924115,0.8727162897496872,0.8093252157096371,0.7790820393345836,0.8596124684428434
221.8126,24.09,1520.5,11.33,2021-08-09 19:30:08,11.65237,2021-08-09 19:16:34,26.583,1860.4318,0.7427695105801162,0.8468520456906766,0.7723305962325822,0.7434912772958411,0.8203697862979437
221.8334,24.22,1434.3,11.33,2021-08-09 20:00:05,11.65237,2021-08-09 19:46:34,26.956,1880.7976,0.8042070572461977,0.8957041004916108,0.8359986868213763,0.8049885498388737,0.888145087166716
221.8543,24.24,1243.1,11.32,2021-08-09 20:30:11,11.65237,2021-08-09 20:16:34,26.38,1849.348,0.8761980644334957,1.012394741796646,0.9098460554823381,0.8769380392592161,0.965540940812213
221.8751,24.19,1320.7,11.32,2021-08-09 21:00:08,11.65237,2021-08-09 20:46:34,26.907,1878.1222,0.8614366056987562,0.9623344597223351,0.8951354178357668,0.862260770472532,0.9504817643134981
221.8959,24.19,1165.5,11.32,2021-08-09 21:30:05,11.65237,2021-08-09 21:16:34,26.87,1876.102,0.9576860484717807,1.072273191843306,0.9944815480527699,0.9585710929338102,1.0551860021710808
221.9168,24.19,1126.3,11.32,2021-08-09 22:00:11,11.65237,2021-08-09 21:16:34,26.87,1876.102,0.986228181341877,1.1042471230462276,1.0239322643763789,0.9871323747838939,1.0862054162449584
222.0001,24.09,1150.1,11.31,2021-08-10 00:00:08,11.65237,2021-08-10 00:16:34,26.967,1881.3982,0.9739796240628796,1.0846683554836234,1.0115037136433018,0.974921499243318,1.0730643043223733
222.0209,24.14,1153.7,11.32,2021-08-10 00:30:05,11.65237,2021-08-10 00:16:34,26.967,1881.3982,0.9719321233527163,1.0822072624720536,1.0093334893463801,0.9728575826859129,1.0708573225212228
222.0418,24.11,1082.1,11.31,2021-08-10 01:00:11,11.65237,2021-08-10 00:16:34,26.967,1881.3982,1.0263180448934148,1.1429120647488178,1.0654739562732845,1.027290092305973,1.1299198534898307
222.3751,23.5,1708.2,11.3,2021-08-10 09:00:08,11.65237,2021-08-10 09:46:34,27.19,1893.574,0.6925272531703416,0.762814753275666,0.7214488334351973,0.6934273971797523,0.7661979471455285
222.3959,23.47,1781.0,11.3,2021-08-10 09:30:05,11.65237,2021-08-10 09:46:34,27.19,1893.574,0.6665605727901164,0.7342410930316348,0.6945895936975698,0.6674427359410318,0.7377379865953569
222.4168,23.27,1675.4,11.3,2021-08-10 10:00:11,11.65237,2021-08-10 09:46:34,27.19,1893.574,0.7025461723532315,0.7743460396595592,0.7320696444168054,0.7035084805878159,0.7771029629411786
222.4376,23.32,1754.7,11.3,2021-08-10 10:30:08,11.65237,2021-08-10 10:16:34,27.144,1891.0624,0.672035104534153,0.7424287552021208,0.7003898828368484,0.6729508808603669,0.7436331177266803
222.4584,23.34,1764.4,11.3,2021-08-10 11:00:05,11.65237,2021-08-10 10:46:34,27.316,1900.4536,0.6769539810048939,0.7410076230356984,0.7055787559254,0.6778898622802942,0.7492652874774132
222.4793,23.37,1561.8,11.3,2021-08-10 11:30:11,11.65237,2021-08-10 11:46:34,27.264,1897.6144,0.7532118685793553,0.826766241884955,0.78445547153264,0.7542089259273949,0.832682819851813
222.5001,23.32,1579.6,11.29,2021-08-10 12:00:08,11.65237,2021-08-10 11:46:34,27.264,1897.6144,0.7451093378399526,0.8179750125404411,0.7761252045190543,0.7461104787317997,0.8238055033951288
222.5209,22.94,2096.1,11.3,2021-08-10 12:30:05,11.65237,2021-08-10 12:16:34,26.872,1876.2112,0.5569564912350502,0.6253017576604755,0.5813216724846597,0.5578008379691336,0.6169080999042523
222.5418,22.84,2149.7,11.29,2021-08-10 13:00:11,11.65237,2021-08-10 12:46:34,26.331,1846.6726,0.5224299710187342,0.6074697960006261,0.5452697347696317,0.5232006233139445,0.5782944253573943
222.5626,23.04,2200.4,11.29,2021-08-10 13:30:08,11.65237,2021-08-10 13:16:34,27.304,1899.7984,0.549894980953635,0.6025748449330617,0.574142550270879,0.5507544341958805,0.6096663417957583
222.5834,23.01,2018.2,11.29,2021-08-10 14:00:05,11.65237,2021-08-10 13:46:34,27.267,1897.7782,0.5938079165725855,0.6520792044700034,0.6197137892684056,0.5947197433438575,0.657882594911141
222.6043,23.04,1895.6,11.29,2021-08-10 14:30:11,11.65237,2021-08-10 13:46:34,27.267,1897.7782,0.6292663881666182,0.691031719224973,0.6564485649173107,0.6302113097563881,0.6968184733563256
227.1043,25.47,850.4,11.27,2021-08-15 02:30:11,11.65237,2021-08-15 03:16:34,26.062,1831.9852,1.1985059253725445,1.41143709272903,1.2402069869340289,1.19891807568425,1.3145446827289482
227.1251,25.47,865.3,11.27,2021-08-15 03:00:08,11.65237,2021-08-15 03:16:34,26.062,1831.9852,1.1815434139729903,1.3914576574777038,1.2227514682637162,1.1819507503542297,1.2962258962147772
227.1459,25.02,933.6,11.27,2021-08-15 03:30:05,11.65237,2021-08-15 03:16:34,26.062,1831.9852,1.1040893012884807,1.3024516994307562,1.1435620481525237,1.1046366496034958,1.2123279100937536
227.1668,25.42,1042.6,11.27,2021-08-15 04:00:11,11.65237,2021-08-15 04:16:34,25.89,1822.594,0.9990030772764862,1.1929019474838767,1.0346036853509524,0.9993420444662575,1.098166757096862
227.1876,25.05,879.3,11.27,2021-08-15 04:30:08,11.65237,2021-08-15 04:16:34,25.89,1822.594,1.147242707057698,1.371824958007605,1.1877418391970367,1.1477601497527086,1.2585120854496101
227.2084,25.13,938.6,11.27,2021-08-15 05:00:05,11.65237,2021-08-15 04:46:34,26.075,1832.695,1.101500602839963,1.2975676244972099,1.1407789290620018,1.1020105401626583,1.209601827189303
227.2293,24.95,947.7,11.27,2021-08-15 05:30:11,11.65237,2021-08-15 05:16:34,25.464,1799.3344,1.0454428484400182,1.297900174240437,1.0825255752768248,1.0458763453789302,1.1472083889085907
227.2501,25.0,1050.3,11.27,2021-08-15 06:00:08,11.65237,2021-08-15 05:46:34,25.179,1783.7734,0.9398370268023534,1.1995539602186225,0.9733401670984296,0.9401696976101189,1.0320840973027552
227.2709,24.79,1071.9,11.26,2021-08-15 06:30:05,11.65237,2021-08-15 06:16:34,24.84,1765.264,0.8992152094275137,1.1914529393100324,0.9313327357356099,0.8995401618103631,0.9871094355736723
227.2918,24.89,1239.8,11.26,2021-08-15 07:00:11,11.65237,2021-08-15 06:46:34,24.716,1758.4936,0.7865324491735315,1.0570295426680496,0.814905735975233,0.786780093573111,0.8644985182583713
227.3126,24.87,1119.9,11.27,2021-08-15 07:30:08,11.65237,2021-08-15 07:16:34,24.46,1744.516,0.8432048630162767,1.1701471270984258,0.873083526883254,0.8434251664250296,0.9254094174609185
227.3334,24.32,1148.3,11.26,2021-08-15 08:00:05,11.65237,2021-08-15 07:46:34,24.402,1741.3492,0.8158640607013725,1.1425434038159041,0.8454511402087833,0.8162229877879855,0.8954763591522796
227.3543,24.24,1224.7,11.26,2021-08-15 08:30:11,11.65237,2021-08-15 08:16:34,23.456,1689.6976,0.7175706379481526,1.1681952437891945,0.7431640034608968,0.7177667408031045,0.7864776906847823
227.3751,24.11,1309.0,11.26,2021-08-15 09:00:08,11.65237,2021-08-15 08:46:34,23.582,1696.5772000000002,0.6817015729692841,1.084375186277904,0.7064600966758489,0.6819456060901694,0.7478160370469461
227.3959,24.04,1378.9,11.26,2021-08-15 09:30:05,11.65237,2021-08-15 09:16:34,22.782,1652.8972,0.6110206535210589,1.153316241181557,0.6328259509839889,0.6111463596029086,0.6692291981633036
227.4168,24.24,1497.1,11.26,2021-08-15 10:00:11,11.65237,2021-08-15 09:46:34,22.728,1649.9488,0.566524720319794,1.0840050717789054,0.5866980817597615,0.5665997985180425,0.6208114670705499
227.4376,24.09,1497.3,11.26,2021-08-15 10:30:08,11.65237,2021-08-15 09:46:34,22.728,1649.9488,0.5651707529211297,1.0814940205235692,0.585450274109839,0.565277551960533,0.6193196349211453
230.5209,24.66,1301.8,11.25,2021-08-18 12:30:05,11.65237,2021-08-18 13:16:34,22.132,1617.4072,0.6167604001324755,1.4143181598755201,0.6374289383700449,0.6166412543295895,0.6740205605407372
230.5418,24.81,1209.6,11.24,2021-08-18 13:00:11,11.65237,2021-08-18 13:16:34,22.132,1617.4072,0.6598699264911994,1.513229483390788,0.6816486442071772,0.6597023178875748,0.7207113510872742
230.5626,25.05,1176.9,11.25,2021-08-18 13:30:08,11.65237,2021-08-18 13:16:34,22.132,1617.4072,0.6783467878787822,1.5554913730674234,0.7004072312167591,0.6781126791125119,0.7407281043207067
230.5834,25.02,1203.4,11.24,2021-08-18 14:00:05,11.65237,2021-08-18 13:16:34,22.132,1617.4072,0.6648534566937665,1.5245566491010383,0.6865546068245746,0.6646317319676233,0.72612696766603
230.6459,25.39,1170.9,11.25,2021-08-18 15:30:05,11.65237,2021-08-18 16:16:34,22.034,1612.0564,0.6794120930121322,1.6145621130545222,0.701018091636896,0.679071031762193,0.7416490590609442
230.6668,25.47,1196.3,11.25,2021-08-18 16:00:11,11.65237,2021-08-18 16:16:34,22.034,1612.0564,0.6674504323451723,1.5860812599300305,0.6886222350624784,0.6670933609675187,0.7287157071155835
230.6876,25.6,1140.6,11.25,2021-08-18 16:30:08,11.65237,2021-08-18 16:16:34,22.034,1612.0564,0.6972905070117845,1.6568452802514555,0.7191740846775838,0.6968839337820145,0.7609948048713913
230.7084,25.76,1127.4,11.25,2021-08-18 17:00:05,11.65237,2021-08-18 17:16:34,22.188,1620.4648,0.7145682593784167,1.6058293919650732,0.7369453032667882,0.7141359909498068,0.7801094413180267
230.7293,25.92,1085.6,11.25,2021-08-18 17:30:11,11.65237,2021-08-18 17:16:34,22.188,1620.4648,0.7400970131500867,1.66286030834527,0.7630175511119357,0.7396054148562534,0.8077141251982949
230.7501,26.19,1044.3,11.25,2021-08-18 18:00:08,11.65237,2021-08-18 17:46:34,22.198,1621.0108,0.7687764478359215,1.7206769364958536,0.7922019718491505,0.7681892218407893,0.8387412277901655
230.7709,26.24,987.0,11.25,2021-08-18 18:30:05,11.65237,2021-08-18 18:16:34,22.122,1616.8612,0.8028013974133787,1.8453402880869834,0.8270253105265373,0.8021641960634579,0.8752438419631967
230.7918,26.19,920.5,11.25,2021-08-18 19:00:11,11.65237,2021-08-18 18:46:34,21.768,1597.5328000000002,0.8284829623952198,2.1943174986183984,0.8529959751691889,0.8277734235613736,0.901786625188318
230.8126,26.16,899.2,11.25,2021-08-18 19:30:08,11.65237,2021-08-18 19:16:34,22.3,1626.5800000000002,0.8801517843511629,1.903635820074914,0.9068499640851169,0.8795348694685647,0.9592094728197677
230.8334,26.19,860.1,11.25,2021-08-18 20:00:05,11.65237,2021-08-18 19:46:34,22.067,1613.8582,0.8980159773741987,2.106053488879563,0.9248303297215922,0.8973283399212928,0.9776558913624767
230.8543,26.16,797.8,11.25,2021-08-18 20:30:11,11.65237,2021-08-18 20:16:34,21.879,1603.5934000000002,0.942452912727817,2.3795953972653594,0.9701978872454021,0.9417059258511575,1.0247556063556036
230.8751,26.24,722.9,11.25,2021-08-18 21:00:08,11.65237,2021-08-18 20:46:34,21.708,1594.2568,1.010442756404123,2.7499521670854166,1.039568592899523,1.0095825015618494,1.0970706834709658
230.8959,26.21,716.6,11.25,2021-08-18 21:30:05,11.65237,2021-08-18 21:16:34,22.076,1614.3496,1.0462150946343425,2.4452631370439732,1.0769026271506248,1.0454365777300707,1.1368925103972314
230.9168,26.19,659.0,11.25,2021-08-18 22:00:11,11.65237,2021-08-18 21:46:34,21.991,1609.7086,1.1128161877130542,2.6860696742406094,1.1450516682667462,1.1119835399465186,1.2078839177947958
230.9376,26.13,642.2,11.25,2021-08-18 22:30:08,11.65237,2021-08-18 22:16:34,22.322,1627.7812,1.1638948343203503,2.499506104669985,1.1980619212725412,1.1631468195462906,1.2639549319981027
230.9584,26.03,642.8,11.25,2021-08-18 23:00:05,11.65237,2021-08-18 22:46:34,22.675,1647.055,1.1923595013738562,2.3083058524942324,1.2279897973456813,1.1917337590148736,1.2959076987004259
230.9793,26.0,690.3,11.25,2021-08-18 23:30:11,11.65237,2021-08-18 23:16:34,22.768,1652.1328,1.132999713072601,2.1403904839523804,1.167325901961354,1.1324349795904523,1.2326867588752162
231.0001,25.87,652.2,11.25,2021-08-19 00:00:08,11.65237,2021-08-19 00:16:34,22.445,1634.497,1.156707294507964,2.3918740786065027,1.1912097038750593,1.1560951059815594,1.2567002725071332
231.0209,25.84,663.3,11.25,2021-08-19 00:30:05,11.65237,2021-08-19 00:16:34,22.445,1634.497,1.1406598232569294,2.358815430511134,1.1747940116309703,1.140065882570872,1.2395077162880426
231.0418,25.84,659.1,11.25,2021-08-19 01:00:11,11.65237,2021-08-19 00:46:34,22.303,1626.7438,1.1345143742578516,2.452756234120831,1.1682400368324437,1.133884799961071,1.232327688716911
231.0626,25.47,668.9,11.25,2021-08-19 01:30:08,11.65237,2021-08-19 01:16:34,22.725,1649.785,1.151927996822178,2.2033640762204363,1.1872493219557627,1.1515402689573888,1.2526094230203997
231.0834,25.44,674.6,11.25,2021-08-19 02:00:05,11.65237,2021-08-19 01:46:34,22.234,1622.9764000000002,1.1026957870692733,2.440548092216671,1.135934116171018,1.1022045520919108,1.197829400837969
231.1043,25.31,698.9,11.25,2021-08-19 02:30:11,11.65237,2021-08-19 02:16:34,22.423,1633.2958,1.0849634762651568,2.2607772286700425,1.118224091661645,1.0845737115443712,1.1795596675000297
231.1251,25.23,735.4,11.24,2021-08-19 03:00:08,11.65237,2021-08-19 02:46:34,22.377,1630.7842,1.0359537621007164,2.18964821563322,1.067962542579353,1.035595766307809,1.1267937404726673
231.1459,25.13,789.8,11.24,2021-08-19 03:30:05,11.65237,2021-08-19 03:16:34,22.224,1622.4304,0.9639103855434683,2.141236233525424,0.9938958773637135,0.9635716969479441,1.0488432801496963
231.1668,25.23,874.0,11.24,2021-08-19 04:00:11,11.65237,2021-08-19 03:46:34,22.221,1622.2666,0.8858847977474744,1.9695752409144023,0.9136780623010683,0.8855430638717211,0.964958931862415
231.1876,25.26,947.6,11.24,2021-08-19 04:30:08,11.65237,2021-08-19 04:46:34,22.377,1630.7842,0.8371437263184379,1.76914591031788,0.8637898194533997,0.8368440433702357,0.9129672299684423
231.2084,24.89,1084.2,11.24,2021-08-19 05:00:05,11.65237,2021-08-19 04:46:34,22.377,1630.7842,0.741497847023478,1.5675588719793143,0.7658440536574318,0.7413308411966129,0.8096572251304075
231.2293,24.95,1276.9,11.24,2021-08-19 05:30:11,11.65237,2021-08-19 04:46:34,22.377,1630.7842,0.6424445892181068,1.3579729027196068,0.6638346889146962,0.6422890164064373,0.7024757568804543
231.2709,24.97,1388.3,11.24,2021-08-19 06:30:05,11.65237,2021-08-19 07:16:34,22.268,1624.8328,0.5912529962434228,1.2940897846378863,0.610977406794952,0.5910897607322815,0.6467199554702436
231.2918,24.89,1383.7,11.24,2021-08-19 07:00:11,11.65237,2021-08-19 07:16:34,22.268,1624.8328,0.592303358454023,1.296430108396335,0.6121443571892379,0.5921587694969724,0.6478534326583997
231.3126,25.02,1501.3,11.24,2021-08-19 07:30:08,11.65237,2021-08-19 07:16:34,22.268,1624.8328,0.5514474492106072,1.2069148512356394,0.5699135047856446,0.5512846190299254,0.6035229021222008
231.3334,24.68,1480.9,11.24,2021-08-19 08:00:05,11.65237,2021-08-19 07:16:34,22.268,1624.8328,0.5553708698565335,1.215598349459914,0.5743122135107834,0.5552839445833652,0.6077610905457558
231.3543,24.81,1456.9,11.24,2021-08-19 08:30:11,11.65237,2021-08-19 08:46:34,22.111,1616.2606,0.5577319128403829,1.2884689778856973,0.5764584746762222,0.5575919969996586,0.6099907067445174
231.3751,24.74,1387.0,11.24,2021-08-19 09:00:08,11.65237,2021-08-19 08:46:34,22.111,1616.2606,0.5823853107540758,1.3454635803080135,0.6019257490210012,0.5822539964106613,0.6367248194687886
231.3959,24.81,1708.6,11.24,2021-08-19 09:30:05,11.65237,2021-08-19 08:46:34,22.111,1616.2606,0.48245972767887546,1.114469462080492,0.4988811936645323,0.48234222170774615,0.5282352950696267
231.4168,24.89,1614.2,11.24,2021-08-19 10:00:11,11.65237,2021-08-19 10:46:34,22.228,1622.6488000000002,0.5136359945125254,1.1392358701660736,0.531042427820249,0.5135079975530951,0.5623580404666354
231.4376,24.92,1645.6,11.24,2021-08-19 10:30:08,11.65237,2021-08-19 10:46:34,22.228,1622.6488000000002,0.5049432417360117,1.1199456298484587,0.5220499673580741,0.5048112307455125,0.552910845724728
231.4584,25.02,1649.1,11.24,2021-08-19 11:00:05,11.65237,2021-08-19 10:46:34,22.228,1622.6488000000002,0.5047881304824271,1.119594418512902,0.5217859201301299,0.5046343252044335,0.5527456328799044
231.4793,25.02,1577.8,11.24,2021-08-19 11:30:11,11.65237,2021-08-19 11:16:34,22.277,1625.3242,0.5275554495363739,1.1511979243948178,0.5452984976341073,0.5274012417892336,0.577589304661041
231.5001,25.1,1383.9,11.24,2021-08-19 12:00:08,11.65237,2021-08-19 11:46:34,22.878,1658.1388,0.6232250706454497,1.1473600048424288,0.6443923497697939,0.6231166783397055,0.6828233341205409
231.5209,25.26,1246.8,11.24,2021-08-19 12:30:05,11.65237,2021-08-19 12:16:34,22.435,1633.951,0.6621200521116027,1.3745265344006008,0.6838176626486223,0.6618891950478621,0.7239641800673624
231.5418,25.26,1249.3,11.24,2021-08-19 13:00:11,11.65237,2021-08-19 12:46:34,22.377,1630.7842,0.6579530631584346,1.3904069757942972,0.679463949150052,0.6577138258077091,0.7193039568093598
231.5626,25.29,1212.9,11.24,2021-08-19 13:30:08,11.65237,2021-08-19 13:16:34,22.652,1645.7992000000002,0.6902843846748166,1.3465728829707198,0.7130225662502734,0.6900739931033705,0.755030717570857
231.5834,25.21,1203.1,11.24,2021-08-19 14:00:05,11.65237,2021-08-19 13:46:34,22.36,1629.856,0.6788411967074895,1.4422695200742046,0.7010031454718209,0.6786052131447943,0.7418773302674049
231.6043,25.31,1214.1,11.24,2021-08-19 14:30:11,11.65237,2021-08-19 14:16:34,22.722,1649.6212,0.6936267377697879,1.327999779156798,0.7165195235975689,0.6934220411815272,0.7588329512693578
231.6251,25.23,1201.9,11.24,2021-08-19 15:00:08,11.65237,2021-08-19 14:46:34,23.156,1673.3176,0.7227310766827912,1.248036385636004,0.7470679638604358,0.7226168894620553,0.7914780847060289
231.6459,25.29,1158.3,11.24,2021-08-19 15:30:05,11.65237,2021-08-19 15:16:34,22.697,1648.2562,0.7212929461543276,1.3901595595255973,0.7449979600953472,0.7210819413139343,0.7887313303592463
231.6668,25.29,1114.0,11.24,2021-08-19 16:00:11,11.65237,2021-08-19 15:46:34,22.963,1662.7798,0.7616726669027809,1.3735799306160974,0.7868774272234897,0.7615001029046609,0.8331621941050029
231.6876,25.26,1122.2,11.24,2021-08-19 16:30:08,11.65237,2021-08-19 16:16:34,23.123,1671.5158,0.7657951134813972,1.3318516214721396,0.7913449401639093,0.7656595998329161,0.8380559914404504
231.7084,25.21,1146.9,11.24,2021-08-19 17:00:05,11.65237,2021-08-19 16:46:34,22.644,1645.3624,0.7238036792639848,1.4152002734067413,0.7476103838508873,0.7236044963551312,0.7912989548566639
231.7293,25.23,1159.7,11.24,2021-08-19 17:30:11,11.65237,2021-08-19 17:16:34,22.622,1644.1612,0.7157751902443885,1.4079201436215687,0.7392984929108971,0.71556877195578,0.7825519490734784
231.7501,25.26,1193.7,11.24,2021-08-19 18:00:08,11.65237,2021-08-19 17:46:34,22.816,1654.7536,0.7086748933158946,1.324548189891227,0.7321767062154045,0.7084962739666343,0.7753746658101858
231.7709,25.31,1194.2,11.24,2021-08-19 18:30:05,11.65237,2021-08-19 18:16:34,23.174,1674.3004,0.7286141146442104,1.2531298185346462,0.7530561874881344,0.7284797919519772,0.7979104004739159
231.7918,25.29,1148.3,11.24,2021-08-19 19:00:11,11.65237,2021-08-19 18:46:34,22.596,1642.7416,0.7211414930328328,1.4286164187539776,0.7447245693034128,0.7209124576757314,0.7882971885740206
231.8126,25.29,1105.9,11.24,2021-08-19 19:30:08,11.65237,2021-08-19 19:16:34,23.148,1672.8808,0.7773862569700282,1.3445828144685095,0.8032740586932351,0.7772447153732076,0.8506781897231055
231.8334,25.36,1075.0,11.24,2021-08-19 20:00:05,11.65237,2021-08-19 19:46:34,22.994,1664.4724,0.7882031476713919,1.4109827501359122,0.8141428685335883,0.7880104186535297,0.8619673094977292
231.8543,25.36,1039.6,11.24,2021-08-19 20:30:11,11.65237,2021-08-19 20:16:34,23.209,1676.2114,0.8246441678641385,1.407611825667059,0.8519124059543648,0.8244853089692553,0.9019973720384508
231.8751,25.36,1023.3,11.24,2021-08-19 21:00:08,11.65237,2021-08-19 20:46:34,23.028,1666.3288,0.8246015442598875,1.4646364610501468,0.8516407619243554,0.8244074771601353,0.9014265518289194
231.8959,25.42,1001.8,11.24,2021-08-19 21:30:05,11.65237,2021-08-19 21:16:34,23.458,1689.8067999999998,0.867974981372171,1.4091523413672185,0.8967494940869257,0.8678397253524206,0.949589052463358
231.9168,25.42,951.6,11.24,2021-08-19 22:00:11,11.65237,2021-08-19 21:46:34,23.381,1685.6026,0.9017046846757149,1.485908723227795,0.9313524079984438,0.9015489387555213,0.9858075120094866
231.9376,25.39,934.2,11.24,2021-08-19 22:30:08,11.65237,2021-08-19 22:16:34,23.395,1686.367,0.9165660627025392,1.506374798994481,0.9466917338734019,0.9164205232361443,1.0018929241477954
231.9584,25.36,908.8,11.24,2021-08-19 23:00:05,11.65237,2021-08-19 22:46:34,24.017,1720.3282,0.9816372346969034,1.448512527537952,1.0145011088358682,0.9816269288069163,1.0740865924861
231.9793,25.31,917.7,11.24,2021-08-19 23:30:11,11.65237,2021-08-19 23:16:34,23.752,1705.8592,0.9544022889934808,1.4700996001682554,0.986184182409747,0.9543535983707541,1.0438400207725667
232.0001,25.31,886.7,11.24,2021-08-20 00:00:08,11.65237,2021-08-20 00:16:34,23.672,1701.4912000000002,0.9766997128739109,1.525344393213713,1.009005572935978,0.9766322193590018,1.0676521283349987
232.0209,25.26,881.0,11.24,2021-08-20 00:30:05,11.65237,2021-08-20 00:16:34,23.672,1701.4912000000002,0.981432488764816,1.532949169485314,1.0139289017950692,0.9813810206026418,1.0727444253851386
232.0418,25.23,877.4,11.24,2021-08-20 01:00:11,11.65237,2021-08-20 00:46:34,24.021,1720.5466,1.009810108635947,1.4897602692782335,1.0436336292912385,1.009843570969537,1.104473858565869
232.0626,25.23,893.0,11.24,2021-08-20 01:30:08,11.65237,2021-08-20 01:16:34,24.307,1736.1622,1.0157484019294696,1.437419108149746,1.050135809982758,1.015843724186301,1.111786325395189
232.0834,25.21,893.7,11.24,2021-08-20 02:00:05,11.65237,2021-08-20 01:46:34,23.956,1716.9976,0.9894245475186491,1.4745576278420696,1.0226005055199106,0.9894507205945089,1.082262020341706
232.1043,25.18,917.0,11.24,2021-08-20 02:30:11,11.65237,2021-08-20 02:16:34,24.538,1748.7748,1.009396329022971,1.385533993709731,1.043967913246216,1.0095567059263626,1.105618820779357
232.1251,25.15,920.7,11.24,2021-08-20 03:00:08,11.65237,2021-08-20 02:46:34,24.336,1737.7456,0.9911605189466569,1.3973795180088293,1.024969964809962,0.991287080543216,1.0852963212689042
232.1459,25.13,934.1,11.24,2021-08-20 03:30:05,11.65237,2021-08-20 03:16:34,24.776,1761.7696,1.0102645755085333,1.3471769013905706,1.0452302013646209,1.0104909308583332,1.1072505072544345
232.1668,25.05,985.5,11.24,2021-08-20 04:00:11,11.65237,2021-08-20 03:46:34,24.714,1758.3844,0.9604027062438588,1.2904480676829997,0.9939105622308533,0.9606348983883893,1.0531143437591097
232.1876,25.02,1063.6,11.23,2021-08-20 04:30:08,11.65237,2021-08-20 04:16:34,24.492,1746.2632,0.8852615008445411,1.222896457731524,0.9162828125762421,0.8854490876215061,0.9711222713426472
232.2084,24.95,1157.1,11.23,2021-08-20 05:00:05,11.65237,2021-08-20 04:46:34,24.92,1769.632,0.8483541531505874,1.1133671838829375,0.8788087411196456,0.8486329789889292,0.9321619984675065
232.2293,24.95,1235.9,11.23,2021-08-20 05:30:11,11.65237,2021-08-20 05:16:34,24.712,1758.2752,0.7890949560624556,1.0607964753135517,0.8174745676497553,0.7893252924188883,0.867284870484852
232.2501,24.68,1318.7,11.23,2021-08-20 06:00:08,11.65237,2021-08-20 05:46:34,24.676,1756.3096,0.7407669769566996,1.0008955841295513,0.7678902679808657,0.7410553757863424,0.8145985956471958
