Year Day,Temperature C,SalinityConst,pHConstSal,Battery Voltage,DateStr,TimeStr,Date (UTC),Depth (dbar),Sal/TA Date (UTC),Salinity,TA (Approximated),Saturation Aragonite Out
158.7847,16.39,35.0,8.1628,10.72,2023-06-07,18:50:00,2023-06-07 18:49:58,11.65237,6/7/2023 18:45,31.2,2112.52,2.673067472432361
158.8264,16.39,35.0,8.1979,10.72,2023-06-07,19:50:00,2023-06-07 19:50:00,11.65237,6/7/2023 19:45,31.2,2112.52,2.852246836504026
158.8681,16.37,35.0,8.2696,10.72,2023-06-07,20:50:00,2023-06-07 20:50:03,11.65237,6/7/2023 20:45,31.1,2107.06,3.230042303561775
158.9097,16.39,35.0,8.1348,10.71,2023-06-07,21:50:00,2023-06-07 21:49:58,11.65237,6/7/2023 21:45,30.9,2096.14,2.5024601924109056
158.9514,16.46,35.0,8.0531,10.71,2023-06-07,22:50:00,2023-06-07 22:50:00,11.65237,6/7/2023 22:45,30.8,2090.68,2.128508804439856
158.9931,16.7,35.0,7.9858,10.71,2023-06-07,23:50:00,2023-06-07 23:50:03,11.65237,6/7/2023 23:45,30.9,2096.14,1.872746610012741
159.0347,16.93,35.0,7.8613,10.71,2023-06-08,00:50:00,2023-06-08 00:49:58,11.65237,6/8/2023 0:45,30.9,2096.14,1.4500615105660228
159.0764,17.14,35.0,7.8464,10.72,2023-06-08,01:50:00,2023-06-08 01:50:00,11.65237,6/8/2023 1:45,30.9,2096.14,1.4072812993065404
159.1181,17.0,35.0,7.9958,10.72,2023-06-08,02:50:00,2023-06-08 02:50:03,11.65237,6/8/2023 2:45,31.1,2107.06,1.93236693000374
159.1597,15.97,35.0,8.1736,10.71,2023-06-08,03:50:00,2023-06-08 03:49:58,11.65237,6/8/2023 3:45,31.3,2117.98,2.732762834923037
159.2014,15.97,35.0,8.1779,10.7,2023-06-08,04:50:00,2023-06-08 04:50:00,11.65237,6/8/2023 4:45,31.4,2123.44,2.7666876831595264
159.2431,16.07,35.0,8.1366,10.69,2023-06-08,05:50:00,2023-06-08 05:50:03,11.65237,6/8/2023 5:45,31.5,2128.9,2.5738564271096
159.2847,16.04,35.0,8.1436,10.69,2023-06-08,06:50:00,2023-06-08 06:49:58,11.65237,6/8/2023 6:45,31.5,2128.9,2.607581499176083
159.3264,16.02,35.0,8.1746,10.69,2023-06-08,07:50:00,2023-06-08 07:50:00,11.65237,6/8/2023 7:45,31.5,2128.9,2.7626115136361555
159.3681,16.11,35.0,8.1934,10.69,2023-06-08,08:50:00,2023-06-08 08:50:03,11.65237,6/8/2023 8:45,31.5,2128.9,2.8614399533952097
159.4097,16.07,35.0,8.1896,10.69,2023-06-08,09:50:00,2023-06-08 09:49:58,11.65237,6/8/2023 9:45,31.5,2128.9,2.8409185967445163
159.4514,15.97,35.0,8.0541,10.68,2023-06-08,10:50:00,2023-06-08 10:50:00,11.65237,6/8/2023 10:45,31.3,2117.98,2.175009392134104
159.4931,15.88,35.0,8.0122,10.68,2023-06-08,11:50:00,2023-06-08 11:50:03,11.65237,6/8/2023 11:45,31.3,2117.98,2.000603306035778
159.5347,15.95,35.0,7.9128,10.68,2023-06-08,12:50:00,2023-06-08 12:49:58,11.65237,6/8/2023 12:45,31.3,2117.98,1.6342212734763393
159.5764,16.35,35.0,7.811,10.68,2023-06-08,13:50:00,2023-06-08 13:50:00,11.65237,6/8/2023 13:45,31.3,2117.98,1.3213942365892781
159.6181,16.93,35.0,7.7135,10.68,2023-06-08,14:50:00,2023-06-08 14:50:03,11.65237,6/8/2023 14:45,31.4,2123.44,1.0784472961439593
159.6597,17.45,35.0,7.8077,10.69,2023-06-08,15:50:00,2023-06-08 15:49:58,11.65237,6/8/2023 15:45,31.4,2123.44,1.3298229229111536
159.7014,17.61,35.0,8.0938,10.69,2023-06-08,16:50:00,2023-06-08 16:50:00,11.65237,6/8/2023 16:45,31.3,2117.98,2.3733701328851278
159.7431,17.97,35.0,8.2068,10.7,2023-06-08,17:50:00,2023-06-08 17:50:03,11.65237,6/8/2023 17:45,31.3,2117.98,2.938096320350587
159.7847,17.9,35.0,8.2037,10.7,2023-06-08,18:50:00,2023-06-08 18:49:58,11.65237,6/8/2023 18:45,31.3,2117.98,2.9203885619660253
159.8264,18.26,35.0,8.1975,10.7,2023-06-08,19:50:00,2023-06-08 19:50:00,11.65237,6/8/2023 19:45,31.3,2117.98,2.893733003947904
159.8681,18.35,35.0,8.2272,10.7,2023-06-08,20:50:00,2023-06-08 20:50:03,11.65237,6/8/2023 20:45,31.3,2117.98,3.055117442545133
159.9097,18.47,35.0,8.2603,10.7,2023-06-08,21:50:00,2023-06-08 21:49:58,11.65237,6/8/2023 21:45,31.1,2107.06,3.2150811578697303
159.9514,18.4,35.0,8.1513,10.7,2023-06-08,22:50:00,2023-06-08 22:50:00,11.65237,6/8/2023 22:45,31.1,2107.06,2.6362865016882604
159.9931,18.4,35.0,8.0776,10.7,2023-06-08,23:50:00,2023-06-08 23:50:03,11.65237,6/8/2023 23:45,31.1,2107.06,2.2915271863053777
160.0347,18.71,35.0,8.0034,10.7,2023-06-09,00:50:00,2023-06-09 00:49:58,11.65237,6/9/2023 0:45,31.1,2107.06,1.9849620562487584
160.0764,18.92,35.0,7.9085,10.7,2023-06-09,01:50:00,2023-06-09 01:50:00,11.65237,6/9/2023 1:45,31.0,2101.6,1.6323564394980512
160.1181,19.0,35.0,7.891,10.7,2023-06-09,02:50:00,2023-06-09 02:50:03,11.65237,6/9/2023 2:45,31.1,2107.06,1.5825770659030325
160.1597,18.42,35.0,7.9924,10.7,2023-06-09,03:50:00,2023-06-09 03:49:58,11.65237,6/9/2023 3:45,31.1,2107.06,1.9379003099365608
160.2014,17.17,35.0,8.1691,10.69,2023-06-09,04:50:00,2023-06-09 04:50:00,11.65237,6/9/2023 4:45,31.1,2107.06,2.7050042364318525
160.2431,16.98,35.0,8.174,10.68,2023-06-09,05:50:00,2023-06-09 05:50:03,11.65237,6/9/2023 5:45,31.1,2107.06,2.726663253688932
160.2847,16.96,35.0,8.1543,10.67,2023-06-09,06:50:00,2023-06-09 06:49:58,11.65237,6/9/2023 6:45,31.2,2112.52,2.639727980948579
160.3264,17.14,35.0,8.1459,10.66,2023-06-09,07:50:00,2023-06-09 07:50:00,11.65237,6/9/2023 7:45,31.3,2117.98,2.61273888899864
160.3681,17.28,35.0,8.1438,10.66,2023-06-09,08:50:00,2023-06-09 08:50:03,11.65237,6/9/2023 8:45,31.3,2117.98,2.6046333151452203
160.4097,17.24,35.0,8.1736,10.66,2023-06-09,09:50:00,2023-06-09 09:49:58,11.65237,6/9/2023 9:45,31.2,2112.52,2.7407927272599464
160.4514,17.24,35.0,8.1135,10.66,2023-06-09,10:50:00,2023-06-09 10:50:00,11.65237,6/9/2023 10:45,31.2,2112.52,2.4480512786653783
160.4931,17.21,35.0,8.0204,10.66,2023-06-09,11:50:00,2023-06-09 11:50:03,11.65237,6/9/2023 11:45,31.2,2112.52,2.0417849195079008
160.5347,17.14,35.0,7.9797,10.65,2023-06-09,12:50:00,2023-06-09 12:49:58,11.65237,6/9/2023 12:45,31.2,2112.52,1.8810451532887738
160.5764,17.45,35.0,7.8986,10.66,2023-06-09,13:50:00,2023-06-09 13:50:00,11.65237,6/9/2023 13:45,31.2,2112.52,1.5963768557634193
160.6181,18.14,35.0,7.7887,10.66,2023-06-09,14:50:00,2023-06-09 14:50:03,11.65237,6/9/2023 14:45,31.2,2112.52,1.2720138669227856
160.6597,18.8,35.0,7.7499,10.67,2023-06-09,15:50:00,2023-06-09 15:49:58,11.65237,6/9/2023 15:45,31.2,2112.52,1.1765511751290587
160.7014,19.04,35.0,7.8277,10.68,2023-06-09,16:50:00,2023-06-09 16:50:00,11.65237,6/9/2023 16:45,31.2,2112.52,1.3928511636018626
160.7431,18.28,35.0,8.0856,10.68,2023-06-09,17:50:00,2023-06-09 17:50:03,11.65237,6/9/2023 17:45,31.2,2112.52,2.335770732119362
160.7847,18.07,35.0,8.1623,10.67,2023-06-09,18:50:00,2023-06-09 18:49:58,11.65237,6/9/2023 18:45,31.0,2101.6,2.673688574575608
160.8264,18.26,35.0,8.1419,10.66,2023-06-09,19:50:00,2023-06-09 19:50:00,11.65237,6/9/2023 19:45,31.1,2107.06,2.588023930843914
160.8681,18.49,35.0,8.1687,10.67,2023-06-09,20:50:00,2023-06-09 20:50:03,11.65237,6/9/2023 20:45,31.1,2107.06,2.7245434540581654
160.9097,18.52,35.0,8.1969,10.66,2023-06-09,21:50:00,2023-06-09 21:49:58,11.65237,6/9/2023 21:45,31.0,2101.6,2.8576391660022735
160.9514,18.3,35.0,8.1875,10.66,2023-06-09,22:50:00,2023-06-09 22:50:00,11.65237,6/9/2023 22:45,31.1,2107.06,2.8173992836201527
160.9931,18.42,35.0,8.1185,10.66,2023-06-09,23:50:00,2023-06-09 23:50:03,11.65237,6/9/2023 23:45,31.1,2107.06,2.4786508219973924
161.0347,18.49,35.0,8.0595,10.66,2023-06-10,00:50:00,2023-06-10 00:49:58,11.65237,6/10/2023 0:45,30.8,2090.68,2.183976328827274
161.0764,18.61,35.0,7.993,10.66,2023-06-10,01:50:00,2023-06-10 01:50:00,11.65237,6/10/2023 1:45,31.1,2107.06,1.9428038672268406
161.1181,18.78,35.0,7.8846,10.66,2023-06-10,02:50:00,2023-06-10 02:50:03,11.65237,6/10/2023 2:45,31.2,2112.52,1.5662271066799494
161.1597,18.95,35.0,7.8236,10.66,2023-06-10,03:50:00,2023-06-10 03:49:58,11.65237,6/10/2023 3:45,31.2,2112.52,1.37977560897322
161.2014,18.9,35.0,7.8341,10.66,2023-06-10,04:50:00,2023-06-10 04:50:00,11.65237,6/10/2023 4:45,31.2,2112.52,1.410203064272567
161.2431,17.59,35.0,8.0873,10.65,2023-06-10,05:50:00,2023-06-10 05:50:03,11.65237,6/10/2023 5:45,31.1,2107.06,2.3227685711375248
161.2847,17.47,35.0,8.1195,10.64,2023-06-10,06:50:00,2023-06-10 06:49:58,11.65237,6/10/2023 6:45,31.1,2107.06,2.4686873819812254
161.3264,17.5,35.0,8.1175,10.63,2023-06-10,07:50:00,2023-06-10 07:50:00,11.65237,6/10/2023 7:45,31.2,2112.52,2.4707085196271015
161.3681,17.4,35.0,8.1243,10.63,2023-06-10,08:50:00,2023-06-10 08:50:03,11.65237,6/10/2023 8:45,31.3,2117.98,2.512363586092399
161.4097,17.24,35.0,8.1291,10.63,2023-06-10,09:50:00,2023-06-10 09:49:58,11.65237,6/10/2023 9:45,31.2,2112.52,2.5216872759968343
161.4514,17.14,35.0,8.1372,10.63,2023-06-10,10:50:00,2023-06-10 10:50:00,11.65237,6/10/2023 10:45,31.3,2117.98,2.5703354940613736
161.4931,17.19,35.0,8.0923,10.62,2023-06-10,11:50:00,2023-06-10 11:50:03,11.65237,6/10/2023 11:45,31.3,2117.98,2.3603583861023476
161.5347,17.31,35.0,8.0364,10.62,2023-06-10,12:50:00,2023-06-10 12:49:58,11.65237,6/10/2023 12:45,31.3,2117.98,2.1183878521571997
161.5764,17.47,35.0,7.9837,10.62,2023-06-10,13:50:00,2023-06-10 13:50:00,11.65237,6/10/2023 13:45,31.4,2123.44,1.9178803566016966
161.6181,17.83,35.0,7.9089,10.62,2023-06-10,14:50:00,2023-06-10 14:50:03,11.65237,6/10/2023 14:45,31.5,2128.9,1.658106217863422
161.6597,18.52,35.0,7.814,10.63,2023-06-10,15:50:00,2023-06-10 15:49:58,11.65237,6/10/2023 15:45,31.5,2128.9,1.3659967514785851
161.7014,19.12,35.0,7.7686,10.63,2023-06-10,16:50:00,2023-06-10 16:50:00,11.65237,6/10/2023 16:45,31.6,2134.36,1.251674282785522
161.7431,19.45,35.0,7.7819,10.64,2023-06-10,17:50:00,2023-06-10 17:50:03,11.65237,6/10/2023 17:45,31.6,2134.36,1.2916275258406638
161.7847,18.3,35.0,8.0867,10.64,2023-06-10,18:50:00,2023-06-10 18:49:58,11.65237,6/10/2023 18:45,31.6,2134.36,2.3827363617748687
161.8264,18.73,35.0,8.1485,10.63,2023-06-10,19:50:00,2023-06-10 19:50:00,11.65237,6/10/2023 19:45,31.6,2134.36,2.685736564042479
161.8681,18.66,35.0,8.1446,10.63,2023-06-10,20:50:00,2023-06-10 20:50:03,11.65237,6/10/2023 20:45,31.7,2139.82,2.6766184635231114
161.9097,18.66,35.0,8.165,10.63,2023-06-10,21:50:00,2023-06-10 21:49:58,11.65237,6/10/2023 21:45,31.6,2134.36,2.768132001967697
161.9514,18.33,35.0,8.1763,10.63,2023-06-10,22:50:00,2023-06-10 22:50:00,11.65237,6/10/2023 22:45,31.4,2123.44,2.7966374546150745
161.9931,18.18,35.0,8.1766,10.63,2023-06-10,23:50:00,2023-06-10 23:50:03,11.65237,6/10/2023 23:45,31.3,2117.98,2.783576835982281
162.0347,18.35,35.0,8.1375,10.62,2023-06-11,00:50:00,2023-06-11 00:49:58,11.65237,6/11/2023 0:45,31.4,2123.44,2.602165439501987
162.0764,18.57,35.0,8.1009,10.62,2023-06-11,01:50:00,2023-06-11 01:50:00,11.65237,6/11/2023 1:45,31.4,2123.44,2.4312189283291445
162.1181,18.68,35.0,8.0148,10.62,2023-06-11,02:50:00,2023-06-11 02:50:03,11.65237,6/11/2023 2:45,31.1,2107.06,2.0300481361728986
162.1597,18.88,35.0,7.9077,10.62,2023-06-11,03:50:00,2023-06-11 03:49:58,11.65237,6/11/2023 3:45,31.3,2117.98,1.6518072594807052
162.2014,19.12,35.0,7.8351,10.63,2023-06-11,04:50:00,2023-06-11 04:50:00,11.65237,6/11/2023 4:45,31.5,2128.9,1.4354944374745
162.2431,19.12,35.0,7.78,10.63,2023-06-11,05:50:00,2023-06-11 05:50:03,11.65237,6/11/2023 5:45,31.5,2128.9,1.2767704796229082
162.2847,17.61,35.0,8.0508,10.62,2023-06-11,06:50:00,2023-06-11 06:49:58,11.65237,6/11/2023 6:45,31.3,2117.98,2.183418480101966
162.3264,17.61,35.0,8.104,10.61,2023-06-11,07:50:00,2023-06-11 07:50:00,11.65237,6/11/2023 7:45,31.2,2112.52,2.409526919430503
162.3681,17.54,35.0,8.1127,10.61,2023-06-11,08:50:00,2023-06-11 08:50:03,11.65237,6/11/2023 8:45,31.1,2107.06,2.437979525898035
162.4097,17.5,35.0,8.1182,10.6,2023-06-11,09:50:00,2023-06-11 09:49:58,11.65237,6/11/2023 9:45,31.0,2101.6,2.4521021439889985
162.4514,17.5,35.0,8.1273,10.59,2023-06-11,10:50:00,2023-06-11 10:50:00,11.65237,6/11/2023 10:45,31.0,2101.6,2.4948539190590115
162.4931,17.54,35.0,8.1271,10.59,2023-06-11,11:50:00,2023-06-11 11:50:03,11.65237,6/11/2023 11:45,31.0,2101.6,2.4945216482925843
162.5347,17.69,35.0,8.0968,10.59,2023-06-11,12:50:00,2023-06-11 12:49:58,11.65237,6/11/2023 12:45,31.0,2101.6,2.3565642734460255
162.5764,17.88,35.0,8.079,10.59,2023-06-11,13:50:00,2023-06-11 13:50:00,11.65237,6/11/2023 13:45,31.0,2101.6,2.2797892526379613
162.6181,18.4,35.0,8.0161,10.59,2023-06-11,14:50:00,2023-06-11 14:50:03,11.65237,6/11/2023 14:45,31.1,2107.06,2.0313898802763437
162.6597,19.33,35.0,7.934,10.61,2023-06-11,15:50:00,2023-06-11 15:49:58,11.65237,6/11/2023 15:45,31.1,2107.06,1.7333686769518846
162.7014,20.33,35.0,7.8605,10.62,2023-06-11,16:50:00,2023-06-11 16:50:00,11.65237,6/11/2023 16:45,31.1,2107.06,1.5012604995218397
162.7431,20.94,35.0,7.8028,10.63,2023-06-11,17:50:00,2023-06-11 17:50:03,11.65237,6/11/2023 17:45,31.0,2101.6,1.330805488369736
162.7847,20.04,35.0,7.9528,10.63,2023-06-11,18:50:00,2023-06-11 18:49:58,11.65237,6/11/2023 18:45,30.9,2096.14,1.7940508919887515
162.8264,19.62,35.0,8.0614,10.63,2023-06-11,19:50:00,2023-06-11 19:50:00,11.65237,6/11/2023 19:45,30.9,2096.14,2.218861991324934
162.8681,20.13,35.0,8.0841,10.62,2023-06-11,20:50:00,2023-06-11 20:50:03,11.65237,6/11/2023 20:45,30.8,2090.68,2.316078027773918
162.9097,20.21,35.0,8.0914,10.62,2023-06-11,21:50:00,2023-06-11 21:49:58,11.65237,6/11/2023 21:45,30.7,2085.22,2.3395426175534952
162.9514,20.16,35.0,8.1292,10.62,2023-06-11,22:50:00,2023-06-11 22:50:00,11.65237,6/11/2023 22:45,30.8,2090.68,2.524218849062353
162.9931,20.13,35.0,8.1291,10.62,2023-06-11,23:50:00,2023-06-11 23:50:03,11.65237,6/11/2023 23:45,30.8,2090.68,2.523241128172441
163.0347,20.01,35.0,8.1107,10.62,2023-06-12,00:50:00,2023-06-12 00:49:58,11.65237,6/12/2023 0:45,30.8,2090.68,2.434934469863133
163.0764,20.01,35.0,8.1011,10.62,2023-06-12,01:50:00,2023-06-12 01:50:00,11.65237,6/12/2023 1:45,30.8,2090.68,2.3908094231253476
163.1181,20.01,35.0,8.0719,10.62,2023-06-12,02:50:00,2023-06-12 02:50:03,11.65237,6/12/2023 2:45,30.8,2090.68,2.2603706045625445
163.1597,19.96,35.0,7.9782,10.61,2023-06-12,03:50:00,2023-06-12 03:49:58,11.65237,6/12/2023 3:45,30.8,2090.68,1.8785493616273765
163.2014,20.06,35.0,7.8806,10.61,2023-06-12,04:50:00,2023-06-12 04:50:00,11.65237,6/12/2023 4:45,30.8,2090.68,1.5403237630862423
163.2431,20.28,35.0,7.7743,10.61,2023-06-12,05:50:00,2023-06-12 05:50:03,11.65237,6/12/2023 5:45,30.7,2085.22,1.2275933430349317
163.2847,20.33,35.0,7.72,10.62,2023-06-12,06:50:00,2023-06-12 06:49:58,11.65237,6/12/2023 6:45,30.7,2085.22,1.0925363304079827
163.3264,19.24,35.0,7.9749,10.61,2023-06-12,07:50:00,2023-06-12 07:50:00,11.65237,6/12/2023 7:45,30.6,2079.76,1.8392520829447752
163.3681,18.92,35.0,8.0539,10.6,2023-06-12,08:50:00,2023-06-12 08:50:03,11.65237,6/12/2023 8:45,30.5,2074.3,2.1370801661178707
163.4097,18.9,35.0,8.0797,10.59,2023-06-12,09:50:00,2023-06-12 09:49:58,11.65237,6/12/2023 9:45,30.6,2079.76,2.2570485632916526
163.4514,19.14,35.0,8.0636,10.59,2023-06-12,10:50:00,2023-06-12 10:50:00,11.65237,6/12/2023 10:45,30.6,2079.76,2.1911654501018
163.4931,19.26,35.0,8.0482,10.59,2023-06-12,11:50:00,2023-06-12 11:50:03,11.65237,6/12/2023 11:45,30.7,2085.22,2.1377187258325714
163.5347,19.21,35.0,8.0521,10.59,2023-06-12,12:50:00,2023-06-12 12:49:58,11.65237,6/12/2023 12:45,30.8,2090.68,2.1631363447316154
163.5764,19.38,35.0,8.0073,10.59,2023-06-12,13:50:00,2023-06-12 13:50:00,11.65237,6/12/2023 13:45,30.8,2090.68,1.9826436611530553
163.6181,19.55,35.0,8.0372,10.59,2023-06-12,14:50:00,2023-06-12 14:50:03,11.65237,6/12/2023 14:45,30.8,2090.68,2.105850663439745
163.6597,19.84,35.0,8.0175,10.59,2023-06-12,15:50:00,2023-06-12 15:49:58,11.65237,6/12/2023 15:45,30.8,2090.68,2.029800846030598
163.7014,20.55,35.0,7.9564,10.6,2023-06-12,16:50:00,2023-06-12 16:50:00,11.65237,6/12/2023 16:45,30.8,2090.68,1.8058884435282552
163.7431,21.16,35.0,7.8688,10.61,2023-06-12,17:50:00,2023-06-12 17:50:03,11.65237,6/12/2023 17:45,30.8,2090.68,1.5168507545635812
163.7847,21.63,35.0,7.7853,10.61,2023-06-12,18:50:00,2023-06-12 18:49:58,11.65237,6/12/2023 18:45,30.8,2090.68,1.2785762937255893
163.8264,20.7,35.0,7.9521,10.62,2023-06-12,19:50:00,2023-06-12 19:50:00,11.65237,6/12/2023 19:45,30.7,2085.22,1.7841230859571076
163.8681,20.6,35.0,8.0116,10.61,2023-06-12,20:50:00,2023-06-12 20:50:03,11.65237,6/12/2023 20:45,30.6,2079.76,1.9990165694167004
163.9097,20.82,35.0,8.0529,10.61,2023-06-12,21:50:00,2023-06-12 21:49:58,11.65237,6/12/2023 21:45,30.5,2074.3,2.1614885926177645
163.9514,20.67,35.0,8.0758,10.61,2023-06-12,22:50:00,2023-06-12 22:50:00,11.65237,6/12/2023 22:45,30.4,2068.84,2.2469936642781443
163.9931,20.79,35.0,8.0892,10.61,2023-06-12,23:50:00,2023-06-12 23:50:03,11.65237,6/12/2023 23:45,30.4,2068.84,2.3076520981100677
164.0347,20.87,35.0,8.0842,10.61,2023-06-13,00:50:00,2023-06-13 00:49:58,11.65237,6/13/2023 0:45,30.6,2079.76,2.307613605484806
164.0764,20.84,35.0,8.0708,10.61,2023-06-13,01:50:00,2023-06-13 01:50:00,11.65237,6/13/2023 1:45,31.0,2101.6,2.2889717760983443
164.1181,20.74,35.0,8.0516,10.61,2023-06-13,02:50:00,2023-06-13 02:50:03,11.65237,6/13/2023 2:45,31.0,2101.6,2.203884597676459
164.1597,20.57,35.0,8.0531,10.6,2023-06-13,03:50:00,2023-06-13 03:49:58,11.65237,6/13/2023 3:45,30.9,2096.14,2.197810432393004
164.2014,20.38,35.0,7.9447,10.59,2023-06-13,04:50:00,2023-06-13 04:50:00,11.65237,6/13/2023 4:45,30.9,2096.14,1.769427066041627
164.2431,20.3,35.0,7.8411,10.59,2023-06-13,05:50:00,2023-06-13 05:50:03,11.65237,6/13/2023 5:45,31.0,2101.6,1.4345682527446544
164.2847,20.43,35.0,7.7335,10.6,2023-06-13,06:50:00,2023-06-13 06:49:58,11.65237,6/13/2023 6:45,30.9,2096.14,1.136779566674204
164.3264,20.5,35.0,7.6666,10.59,2023-06-13,07:50:00,2023-06-13 07:50:00,11.65237,6/13/2023 7:45,30.8,2090.68,0.9787178645768524
164.3681,19.91,35.0,7.941,10.59,2023-06-13,08:50:00,2023-06-13 08:50:03,11.65237,6/13/2023 8:45,30.4,2068.84,1.7098113416468868
164.4097,19.79,35.0,7.9965,10.58,2023-06-13,09:50:00,2023-06-13 09:49:58,11.65237,6/13/2023 9:45,30.3,2063.38,1.9018823524227142
164.4514,19.82,35.0,8.0224,10.58,2023-06-13,10:50:00,2023-06-13 10:50:00,11.65237,6/13/2023 10:45,30.3,2063.38,2.002846793270131
164.4931,19.72,35.0,8.0356,10.58,2023-06-13,11:50:00,2023-06-13 11:50:03,11.65237,6/13/2023 11:45,30.7,2085.22,2.0922212008462258
164.5347,19.67,35.0,8.0437,10.58,2023-06-13,12:50:00,2023-06-13 12:49:58,11.65237,6/13/2023 12:45,31.1,2107.06,2.163675357608693
164.5764,19.7,35.0,8.0513,10.58,2023-06-13,13:50:00,2023-06-13 13:50:00,11.65237,6/13/2023 13:45,31.1,2107.06,2.1964714926454674
164.6215,19.72,35.0,8.0135,10.56,2023-06-13,14:55:00,2023-06-13 14:54:57,11.65237,6/13/2023 15:00,31.1,2107.06,2.0395830278338503
164.6632,19.79,35.0,8.0368,10.57,2023-06-13,15:54:59,2023-06-13 15:55:00,11.65237,6/13/2023 16:00,31.1,2107.06,2.136419917995758
164.7048,20.06,35.0,8.0094,10.57,2023-06-13,16:54:59,2023-06-13 16:54:54,11.65237,6/13/2023 17:00,30.8,2090.68,2.000659038603637
164.7465,20.52,35.0,7.9505,10.58,2023-06-13,17:54:59,2023-06-13 17:54:57,11.65237,6/13/2023 18:00,30.9,2096.14,1.7922598050004266
164.7882,21.02,35.0,7.8871,10.58,2023-06-13,18:54:59,2023-06-13 18:55:00,11.65237,6/13/2023 19:00,30.9,2096.14,1.5808044557016865
164.8298,21.39,35.0,7.8198,10.59,2023-06-13,19:54:59,2023-06-13 19:54:54,11.65237,6/13/2023 20:00,30.8,2090.68,1.3721013145488445
164.8715,20.6,35.0,8.0124,10.59,2023-06-13,20:54:59,2023-06-13 20:54:57,11.65237,6/13/2023 21:00,30.6,2079.76,2.00218464773415
164.9132,20.45,35.0,8.0925,10.59,2023-06-13,21:54:59,2023-06-13 21:55:00,11.65237,6/13/2023 22:00,30.3,2063.38,2.306327425707061
164.9548,20.35,35.0,8.1273,10.58,2023-06-13,22:54:59,2023-06-13 22:54:54,11.65237,6/13/2023 23:00,30.1,2052.46,2.440480866393053
164.9965,20.01,35.0,8.1471,10.58,2023-06-13,23:54:59,2023-06-13 23:54:57,11.65237,6/13/2023 23:45,30.1,2052.46,2.5274580406009344
165.0382,19.74,35.0,8.1536,10.58,2023-06-14,00:54:59,2023-06-14 00:55:00,11.65237,6/14/2023 1:00,30.5,2074.3,2.6002127877676564
165.0798,19.5,35.0,8.1505,10.57,2023-06-14,01:54:59,2023-06-14 01:54:54,11.65237,6/14/2023 2:00,30.5,2074.3,2.58116062540245
165.1215,19.6,35.0,8.1406,10.57,2023-06-14,02:54:59,2023-06-14 02:54:57,11.65237,6/14/2023 3:00,30.5,2074.3,2.5353286186464254
165.1632,19.57,35.0,8.0964,10.56,2023-06-14,03:54:59,2023-06-14 03:55:00,11.65237,6/14/2023 4:00,30.5,2074.3,2.330745517992445
165.2048,19.67,35.0,8.0766,10.56,2023-06-14,04:54:59,2023-06-14 04:54:54,11.65237,6/14/2023 5:00,30.6,2079.76,2.2552588830427833
165.2465,19.67,35.0,8.0245,10.57,2023-06-14,05:54:59,2023-06-14 05:54:57,11.65237,6/14/2023 6:00,30.6,2079.76,2.036926433710335
165.2882,19.77,35.0,7.9115,10.56,2023-06-14,06:54:59,2023-06-14 06:55:00,11.65237,6/14/2023 7:00,30.7,2085.22,1.6304816026204034
165.3298,20.01,35.0,7.7775,10.56,2023-06-14,07:54:59,2023-06-14 07:54:54,11.65237,6/14/2023 8:00,30.9,2096.14,1.2446775863214519
165.3715,20.13,35.0,7.6668,10.57,2023-06-14,08:54:59,2023-06-14 08:54:57,11.65237,6/14/2023 9:00,31.0,2101.6,0.9846837130400977
165.4132,19.24,35.0,7.8425,10.57,2023-06-14,09:54:59,2023-06-14 09:55:00,11.65237,6/14/2023 10:00,31.1,2107.06,1.432753135937852
165.4548,19.29,35.0,8.0054,10.56,2023-06-14,10:54:59,2023-06-14 10:54:54,11.65237,6/14/2023 11:00,31.2,2112.52,2.0100357152313726
165.4965,19.14,35.0,8.0538,10.55,2023-06-14,11:54:59,2023-06-14 11:54:57,11.65237,6/14/2023 12:00,31.3,2117.98,2.2185077447848474
165.5382,18.97,35.0,8.0732,10.55,2023-06-14,12:54:59,2023-06-14 12:55:00,11.65237,6/14/2023 13:00,31.2,2112.52,2.2908164956846044
165.5798,18.97,35.0,8.0951,10.55,2023-06-14,13:54:59,2023-06-14 13:54:54,11.65237,6/14/2023 14:00,31.2,2112.52,2.3894286079234
165.6215,19.24,35.0,8.0843,10.55,2023-06-14,14:54:59,2023-06-14 14:54:57,11.65237,6/14/2023 15:00,31.1,2107.06,2.3341751591176516
165.6632,19.62,35.0,8.0698,10.55,2023-06-14,15:54:59,2023-06-14 15:55:00,11.65237,6/14/2023 16:00,31.1,2107.06,2.275566635300495
165.7048,19.96,35.0,8.1017,10.55,2023-06-14,16:54:59,2023-06-14 16:54:54,11.65237,6/14/2023 17:00,31.0,2101.6,2.4141329342088937
165.7465,20.89,35.0,8.1005,10.56,2023-06-14,17:54:59,2023-06-14 17:54:57,11.65237,6/14/2023 18:00,31.0,2101.6,2.4238404027318183
165.7882,22.33,35.0,8.0333,10.57,2023-06-14,18:54:59,2023-06-14 18:55:00,11.65237,6/14/2023 19:00,31.0,2101.6,2.151458813427335
165.8298,22.99,35.0,7.9546,10.59,2023-06-14,19:54:59,2023-06-14 19:54:54,11.65237,6/14/2023 20:00,30.9,2096.14,1.8426790826758985
