Year Day,Temperature C,CO2,Battery,Date (UTC),Depth (dbar),Sal/TA Date (UTC),Salinity,TA (Approximated),Saturation Aragonite Out,Saturation Aragonite Out (MCHP73),"Saturation Aragonite Out (H73a,H73b,MCHP73)",Saturation Aragonite Out (MCHP73 refit),Saturation Aragonite Out (RRV93)
140.0452,14.63,786.2,11.96,2022-05-20 01:05:05,11.65237,2022-05-20 01:06:18,33.125,2217.625,1.800577938868293,1.7697171684687272,1.8735125817317035,1.8050062088232808,1.9614136944115026
140.0869,14.54,742.8,11.95,2022-05-20 02:05:08,11.65237,2022-05-20 02:06:18,33.235,2223.6310000000003,1.8929105528241092,1.8604611430248421,1.968385657739522,1.897512524187428,2.05973506461494
140.1286,14.43,724.2,11.95,2022-05-20 03:05:11,11.65237,2022-05-20 03:06:18,33.481,2237.0626,1.9552610207054089,1.9215953120899734,2.0324625484789287,1.9599898246724452,2.1259502530407404
140.1702,14.36,738.5,11.95,2022-05-20 04:05:05,11.65237,2022-05-20 04:06:18,33.453,2235.5338,1.9222007485772776,1.8891562176199403,1.9985392269507993,1.9268623902753361,2.0906014286870347
140.2119,14.45,778.2,11.95,2022-05-20 05:05:08,11.65237,2022-05-20 05:06:18,33.351,2229.9646,1.83594998762178,1.8042187411985786,1.9099389084878975,1.840451423386607,1.9988469515416107
140.2536,14.45,947.5,11.95,2022-05-20 06:05:11,11.65237,2022-05-20 06:06:18,33.031,2212.4926,1.5386657887737687,1.5121200297973991,1.6041737311796036,1.5425789879716398,1.6806334676349735
140.2952,14.41,1255.5,11.95,2022-05-20 07:05:05,11.65237,2022-05-20 07:06:18,32.689,2193.8194000000003,1.185677817733602,1.1652218052962529,1.2401631412786427,1.188857026334133,1.299926393065937
140.3369,14.31,1751.8,11.95,2022-05-20 08:05:08,11.65237,2022-05-20 08:06:18,32.426,2179.4596,0.8610816093328193,0.8455661280349226,0.9042927938911614,0.8635415777832173,0.9467588251677708
140.3786,14.29,1851.8,11.95,2022-05-20 09:05:11,11.65237,2022-05-20 09:06:18,32.416,2178.9136,0.8166356909465405,0.8016456095323942,0.8581921014436331,0.8189934541115785,0.8981515096634365
140.4202,14.29,1880.8,11.95,2022-05-20 10:05:05,11.65237,2022-05-20 10:06:18,32.567,2187.1582,0.8124639484942728,0.7969183411038334,0.8538979318230646,0.814819808752337,0.8935857425723869
140.4619,14.15,2101.8,11.95,2022-05-20 11:05:08,11.65237,2022-05-20 11:06:18,32.315,2173.399,0.7181983938151758,0.7047232565630549,0.7559387313620333,0.7203121383308363,0.7901508754170631
140.5036,14.27,2029.9,11.95,2022-05-20 12:05:11,11.65237,2022-05-20 12:06:18,32.773,2198.4058000000005,0.7654563531402748,0.7498226676835958,0.805134774562611,0.7677114464706534,0.8420858543474086
140.5452,14.34,1185.8,11.95,2022-05-20 13:05:05,11.65237,2022-05-20 13:06:18,33.465,2236.1890000000003,1.30421352451026,1.2801318003298616,1.3626739805838421,1.307678680977633,1.4279858185466399
140.5869,14.34,1025.2,11.95,2022-05-20 14:05:08,11.65237,2022-05-20 14:06:18,33.41,2233.186,1.4715526521100382,1.445176884421811,1.5351593945790682,1.475352398157792,1.6083331268000136
140.6286,14.45,834.8,11.95,2022-05-20 15:05:11,11.65237,2022-05-20 15:06:18,33.533,2239.9018,1.7542316281191086,1.7235313241611832,1.826011181094261,1.758594175205187,1.911610874801426
140.6702,14.52,803.4,11.95,2022-05-20 16:05:05,11.65237,2022-05-20 16:06:18,33.52,2239.192,1.8079484657243194,1.7763616162911324,1.8811933496073499,1.8124153717684621,1.9691326033854881
140.7119,14.93,814.5,11.95,2022-05-20 17:05:08,11.65237,2022-05-20 17:06:18,33.224000000000004,2223.030400000001,1.7638662127619984,1.732837067538828,1.8357517830923564,1.7682491745739126,1.922829470135534
140.7536,15.86,854.4,11.95,2022-05-20 18:05:11,11.65237,2022-05-20 18:06:18,32.7,2194.42,1.658499779256662,1.6299669741291682,1.7270271397870296,1.6626552950288724,1.811651281301305
140.7952,16.58,894.1,11.96,2022-05-20 19:05:05,11.65237,2022-05-20 19:06:18,32.073,2160.1858,1.5497252874620304,1.5267832508660477,1.6146202530912335,1.5535989404972999,1.6958191259755686
140.8369,17.21,850.6,11.96,2022-05-20 20:05:08,11.65237,2022-05-20 20:06:18,31.693,2139.4378,1.5857236671634163,1.5659029669538633,1.651193053553711,1.5895817259856626,1.7351629777474724
140.8786,17.59,824.8,11.97,2022-05-20 21:05:11,11.65237,2022-05-20 21:06:18,31.589,2133.7594,1.6202462886311721,1.600797381910405,1.6864583443001098,1.6241192849816464,1.7726960975369883
140.9202,17.83,825.9,11.97,2022-05-20 22:05:05,11.65237,2022-05-20 22:06:18,31.1,2107.0600000000004,1.575513396172428,1.5645138019873268,1.640014433392985,1.5792203953988642,1.7244989212004747
140.9619,16.7,891.5,11.96,2022-05-20 23:05:08,11.65237,2022-05-20 23:06:18,32.034,2158.0564,1.5512403478350192,1.5284889160426607,1.616113856653519,1.5551072538217399,1.6976130370047735
141.0036,16.23,851.2,11.96,2022-05-21 00:05:11,11.65237,2022-05-21 00:06:18,32.519,2184.5374,1.6506502625552937,1.6228675893658597,1.7187631295999453,1.6547672647786844,1.803801616092618
141.0452,15.93,799.9,11.96,2022-05-21 01:05:05,11.65237,2022-05-21 01:06:18,32.761,2197.7506000000003,1.7550187406502864,1.724546868109098,1.8262400627234183,1.7593566772709688,1.9151185838333056
141.0869,15.77,774.6,11.96,2022-05-21 02:05:08,11.65237,2022-05-21 02:06:18,32.842,2202.1732,1.8063774061696682,1.7749293530962262,1.879083969730256,1.8108182765802128,1.9697418094967891
141.1286,15.21,782.0,11.95,2022-05-21 03:05:11,11.65237,2022-05-21 03:06:18,33.025,2212.165,1.804763458878336,1.7733720333020344,1.8776480404679745,1.8092138792302086,1.967011035025918
141.1702,14.77,742.6,11.95,2022-05-21 04:05:05,11.65237,2022-05-21 04:06:18,33.334,2229.0364,1.9062808469218482,1.8730664479162222,1.9820861211959648,1.9109281702963907,2.074491019141628
141.2119,14.77,756.5,11.94,2022-05-21 05:05:08,11.65237,2022-05-21 05:06:18,33.348,2229.8008,1.8804216473314987,1.8475774913379033,1.9555409939967325,1.8850229580327404,2.0469366161237943
141.2952,15.23,883.7,11.96,2022-05-21 07:05:05,11.65237,2022-05-21 07:06:18,32.797,2199.7162,1.615899532688846,1.5883628493347641,1.683423988258967,1.6199782731678358,1.764886899196992
141.3369,15.49,1111.5,11.96,2022-05-21 08:05:08,11.65237,2022-05-21 08:06:18,32.379000000000005,2176.8934000000004,1.3045872313878961,1.283488368150737,1.3625709243266728,1.3080345307420183,1.4302081924164967
141.3786,15.63,1335.1,11.95,2022-05-21 09:05:11,11.65237,2022-05-21 09:06:18,32.025,2157.565,1.089168203398641,1.072933526483967,1.1400240811507494,1.09215712705795,1.197029304828277
141.4202,15.56,1402.2,11.95,2022-05-21 10:05:05,11.65237,2022-05-21 10:06:18,32.125,2163.025,1.0482664969049975,1.0317526676957836,1.0977995570456995,1.0511774210315012,1.1525228645722476
141.4619,15.6,1493.1,11.95,2022-05-21 11:05:08,11.65237,2022-05-21 11:06:18,31.988,2155.5448,0.9824214129179253,0.9674961973284777,1.029637365207007,0.9851859828022184,1.0809034071047412
141.5036,15.44,1534.6,11.95,2022-05-21 12:05:11,11.65237,2022-05-21 12:06:18,32.262,2170.5052,0.9732883361553526,0.9567756698512508,1.0203137526271147,0.9760481003648485,1.0707935503642376
141.5452,15.3,1307.1,11.95,2022-05-21 13:05:05,11.65237,2022-05-21 13:06:18,32.444,2180.4424,1.1355056176558649,1.116200255037042,1.1881230784636765,1.138612212450576,1.2469395429122287
141.5869,15.05,1074.5,11.94,2022-05-21 14:05:08,11.65237,2022-05-21 14:06:18,33.105000000000004,2216.5330000000004,1.3967606855924952,1.371325103312967,1.4579134835843406,1.4004327884585757,1.5290808778689322
141.6286,15.3,931.1,11.95,2022-05-21 15:05:11,11.65237,2022-05-21 15:06:18,32.93,2206.978,1.560943941142654,1.533452870645619,1.6269011362421841,1.5649313163995036,1.7060964059436836
141.6702,15.33,851.6,11.94,2022-05-21 16:05:05,11.65237,2022-05-21 16:06:18,33.011,2211.4006,1.6863899685797505,1.6566602260477112,1.7559589011744294,1.6906223268529712,1.8406699299728457
141.7119,15.26,815.5,11.94,2022-05-21 17:05:08,11.65237,2022-05-21 17:06:18,32.96,2208.616,1.740039136291787,1.709828984549758,1.8111112841936527,1.7443654883207018,1.897922728894259
141.7536,15.95,778.6,11.94,2022-05-21 18:05:11,11.65237,2022-05-21 18:06:18,32.730000000000004,2196.058,1.789955287481654,1.7591146745201336,1.8621157963627042,1.7943531987623629,1.95248131272287
141.7952,16.37,774.2,11.95,2022-05-21 19:05:05,11.65237,2022-05-21 19:06:18,32.466,2181.6436000000003,1.776447969802067,1.7470147689093327,1.8479837239125836,1.7807822302895577,1.9386572884808044
141.8369,17.38,807.8,11.95,2022-05-21 20:05:08,11.65237,2022-05-21 20:06:18,32.155,2164.663,1.6994977333849817,1.6720677533276749,1.768343913516744,1.7035965985043873,1.8578373838995377
141.8786,18.66,760.5,11.96,2022-05-21 21:05:11,11.65237,2022-05-21 21:06:18,31.001,2101.6546,1.6834013250835267,1.671761619224835,1.750395100843361,1.687164096867899,1.841284554099788
141.9202,19.19,761.4,11.96,2022-05-21 22:05:05,11.65237,2022-05-21 22:06:18,30.784,2089.8064,1.6672201530615376,1.6591360445774153,1.733273715800931,1.6708366821104201,1.8243888326320825
141.9619,19.33,800.0,11.96,2022-05-21 23:05:08,11.65237,2022-05-21 23:06:18,30.683,2084.2918,1.5951355724880312,1.5893051828667941,1.6590131088443165,1.5986009616496895,1.747112325381899
142.0036,17.17,790.5,11.96,2022-05-22 00:05:11,11.65237,2022-05-22 00:06:18,31.793,2144.8978,1.6909650957770084,1.668675628907414,1.7594739957177337,1.6950224994587366,1.8480197218185066
142.0452,16.58,807.8,11.95,2022-05-22 01:05:05,11.65237,2022-05-22 01:06:18,32.302,2172.6892,1.7042316596717455,1.6769224797084263,1.7736238556388704,1.7084098296419423,1.861664588640341
142.0869,16.14,809.5,11.95,2022-05-22 02:05:08,11.65237,2022-05-22 02:06:18,32.596000000000004,2188.7416000000003,1.724814660505478,1.6955321689440859,1.7950676228217326,1.7290770736304757,1.8831063690957914
142.1286,16.3,774.6,11.95,2022-05-22 03:05:11,11.65237,2022-05-22 03:06:18,32.633,2190.7618,1.7916312002338282,1.7607732845773125,1.8636767947067876,1.7960130871357005,1.9548654337080171
142.1702,15.84,746.1,11.94,2022-05-22 04:05:05,11.65237,2022-05-22 04:06:18,32.742000000000004,2196.7132,1.850671122732517,1.8190359930164686,1.9245133826567067,1.8551810108920823,2.017105308744902
142.2119,15.46,745.2,11.94,2022-05-22 05:05:08,11.65237,2022-05-22 05:06:18,32.921,2206.4866,1.8663682201825715,1.8341172274333282,1.9408129781553944,1.8709249952511993,2.033202143282051
142.2536,15.53,764.6,11.93,2022-05-22 06:05:11,11.65237,2022-05-22 06:06:18,32.944,2207.7424,1.8324344275778868,1.8004666811101642,1.9059546986106397,1.8369325643371746,1.9971466377857097
142.2952,15.93,819.7,11.93,2022-05-22 07:05:05,11.65237,2022-05-22 07:06:18,32.663,2192.3998,1.7117556740357796,1.682563910796086,1.7817424302750684,1.7160049559259696,1.8687876594450195
142.3369,16.21,962.3,11.94,2022-05-22 08:05:08,11.65237,2022-05-22 08:06:18,32.236999999999995,2169.1402,1.4688009603848526,1.4458615880691572,1.5315263942022892,1.4725526700941434,1.6083240384167825
142.3786,16.28,1078.2,11.94,2022-05-22 09:05:11,11.65237,2022-05-22 09:06:18,32.146,2164.1716,1.3285166456398545,1.3079882508591731,1.3869228276434684,1.331991744473556,1.4571854348659385
142.4202,16.39,1321.8,11.94,2022-05-22 10:05:05,11.65237,2022-05-22 10:06:18,32.007000000000005,2156.5822000000003,1.1048876480117253,1.0878989861947184,1.1560396110543711,1.1079106620411763,1.2151713777223565
142.4619,16.42,1346.0,11.94,2022-05-22 11:05:08,11.65237,2022-05-22 11:06:18,31.751,2142.6046,1.0705093254813591,1.0560425693062747,1.1204022741634412,1.0734416692178463,1.177762741304787
142.5036,16.42,1495.2,11.94,2022-05-22 12:05:11,11.65237,2022-05-22 12:06:18,31.731,2141.5126,0.9728662881610237,0.9593999015809744,1.0194244369894203,0.9755992496388958,1.0715197776104197
142.5452,16.3,1431.2,11.94,2022-05-22 13:05:05,11.65237,2022-05-22 13:06:18,32.066,2159.8036,1.0321889820919445,1.0156183334503688,1.0809500260843892,1.035070252224004,1.136060222942938
142.5869,16.28,1222.5,11.94,2022-05-22 14:05:08,11.65237,2022-05-22 14:06:18,32.143,2164.0078000000003,1.1920936517301715,1.1731801014950065,1.246186972648621,1.1953026621945053,1.3096475739319025
142.6286,16.21,973.0,11.94,2022-05-22 15:05:11,11.65237,2022-05-22 15:06:18,32.447,2180.6062,1.4733425220552103,1.4486299636724438,1.5362881564997193,1.47712294140549,1.6133208058074695
142.6702,16.72,880.3,11.94,2022-05-22 16:05:05,11.65237,2022-05-22 16:06:18,32.114000000000004,2162.4244000000003,1.5748258922983447,1.5508808765806679,1.6404118682050057,1.5787434765278725,1.7230321218822628
142.7119,16.44,767.8,11.94,2022-05-22 17:05:08,11.65237,2022-05-22 17:06:18,32.519,2184.5374,1.7942622795017786,1.7639752456683224,1.8662795262300675,1.7986311798336645,1.9578588930191676
142.7536,16.46,745.2,11.94,2022-05-22 18:05:11,11.65237,2022-05-22 18:06:18,32.474000000000004,2182.0804000000003,1.8323267951258924,1.8018198470832567,1.905344052252927,1.8367571546074661,1.9985185388874407
142.7952,17.0,734.1,11.94,2022-05-22 19:05:05,11.65237,2022-05-22 19:06:18,32.261,2170.4506,1.8384882352015168,1.8087925402013363,1.9113459709683316,1.8428718074221278,2.005904776395553
142.8369,18.09,742.1,11.94,2022-05-22 20:05:08,11.65237,2022-05-22 20:06:18,31.802,2145.3892,1.7897994926368603,1.7638821041378925,1.8605621901505769,1.7939298716619272,1.9552903456703525
142.8786,18.97,744.8,11.95,2022-05-22 21:05:11,11.65237,2022-05-22 21:06:18,31.368,2121.6928,1.7520910200485975,1.7313545415541638,1.8210403320843513,1.7559661017337829,1.9158032260187445
142.9202,19.6,699.8,11.95,2022-05-22 22:05:05,11.65237,2022-05-22 22:06:18,30.946,2098.6516,1.8033417296608287,1.789181503268639,1.8729336154518283,1.8071091015227623,1.9709312684119207
142.9619,19.72,698.7,11.96,2022-05-22 23:05:08,11.65237,2022-05-22 23:06:18,30.906,2096.4676,1.8029853343873052,1.7893758169922713,1.8724525145319024,1.8067200895742435,1.9706601240615038
143.0036,19.12,723.1,11.96,2022-05-23 00:05:11,11.65237,2022-05-23 00:06:18,31.128,2108.5888,1.7703363929783418,1.753862799331896,1.839508010787378,1.774177203750405,1.9352107519003086
143.0452,18.28,742.0,11.96,2022-05-23 01:05:05,11.65237,2022-05-23 01:06:18,31.465,2126.989,1.7582163065511875,1.7376946173761938,1.8278049642577265,1.762222884230036,1.9214181188012078
143.0869,17.36,811.2,11.95,2022-05-23 02:05:08,11.65237,2022-05-23 02:06:18,32.061,2159.5306,1.6845101821309632,1.658397412591242,1.7529012863517932,1.6885736789612682,1.8416702259256763
143.1286,17.76,823.0,11.94,2022-05-23 03:05:11,11.65237,2022-05-23 03:06:18,31.816,2146.1536,1.646645311580659,1.6231918042743865,1.7136507785172062,1.6505753754602326,1.801503246180333
143.1702,17.03,787.5,11.94,2022-05-23 04:05:05,11.65237,2022-05-23 04:06:18,32.279,2171.4334000000003,1.7421303323837227,1.7135707791611714,1.8123731891513808,1.746346210427143,1.9029861129259904
143.2119,16.77,753.8,11.94,2022-05-23 05:05:08,11.65237,2022-05-23 05:06:18,32.245000000000005,2169.577,1.7964619442052137,1.768057586299648,1.8682797448834578,1.8007863447389802,1.9605940765764092
143.2536,16.3,774.0,11.93,2022-05-23 06:05:11,11.65237,2022-05-23 06:06:18,32.602000000000004,2189.0692000000004,1.7896097002984215,1.7590131363482577,1.8615877813494128,1.7939847073248851,1.952685970481125
