Year Day,Temperature C,SalinityConst,pHConstSal,Battery Voltage,DateStr,TimeStr,Date (UTC),Depth (dbar),Sal/TA Date (UTC),Salinity,TA (Approximated),Saturation Aragonite Out,Saturation Aragonite Out (MCHP73),"Saturation Aragonite Out (H73a,H73b,MCHP73)",Saturation Aragonite Out (MCHP73 refit),Saturation Aragonite Out (RRV93)
221.0417,23.47,35.0,7.8974,10.81,2019-08-09,00:59:59,2019-08-09 01:00:02,11.65237,2019-08-09 01:01:00,31.419,2124.4774,1.687325828091622,1.5969580347392536,1.7279906052977954,1.6895129514442428,1.842496614288916
221.0833,23.27,35.0,7.9249,10.82,2019-08-09,01:59:59,2019-08-09 01:59:57,11.65237,2019-08-09 02:01:00,31.24,2114.704,1.7667192765530135,1.6768188711343177,1.8091798219178215,1.7689751806607061,1.9281284282412379
221.125,23.14,35.0,7.9545,10.82,2019-08-09,02:59:59,2019-08-09 03:00:00,11.65237,2019-08-09 03:01:00,30.987,2100.8902,1.8518066595758302,1.7642275526887976,1.8960569866890904,1.854061243843736,2.0198596165330605
221.1667,23.04,35.0,7.9394,10.81,2019-08-09,03:59:59,2019-08-09 04:00:02,11.65237,2019-08-09 04:01:00,30.712,2085.8752,1.77282709641664,1.695725628433782,1.8155770678084169,1.7748974810680642,1.9347027153359446
221.2083,22.94,35.0,7.9923,10.81,2019-08-09,04:59:59,2019-08-09 04:59:57,11.65237,2019-08-09 05:01:00,30.251,2060.7046,1.9277680369799366,1.859787144124725,1.9735682255794564,1.9297458520171995,2.101534885981069
221.25,22.84,35.0,7.9681,10.81,2019-08-09,05:59:59,2019-08-09 06:00:00,11.65237,2019-08-09 06:01:00,29.802,2036.1892,1.7976935102587028,1.750249546594857,1.8409528141078315,1.799353252375131,1.9612370856324557
221.2917,22.64,35.0,7.9292,10.81,2019-08-09,06:59:59,2019-08-09 07:00:02,11.65237,2019-08-09 07:01:00,29.511,2020.3006,1.6365555219393948,1.6045941057958066,1.676734610988686,1.6380191358214102,1.7870989181981438
221.3333,22.46,35.0,7.9206,10.81,2019-08-09,07:59:59,2019-08-09 07:59:57,11.65237,2019-08-09 08:01:00,30.421,2069.9866,1.6758961325130988,1.6129808642805616,1.7172436546864764,1.6779334291825612,1.8296025157587044
221.375,22.28,35.0,7.918,10.8,2019-08-09,08:59:59,2019-08-09 09:00:00,11.65237,2019-08-09 09:01:00,30.569,2078.0674,1.6759828716964198,1.6098998646433296,1.7175359510193249,1.6781581231440363,1.8295076591045663
221.4167,20.47,35.0,7.7322,10.79,2019-08-09,09:59:59,2019-08-09 10:00:02,11.65237,2019-08-09 10:01:00,30.848,2093.3008,1.1312460929335018,1.0844034577081232,1.1630001127090752,1.1333814676245382,1.2379008438618684
221.4583,20.72,35.0,7.7122,10.78,2019-08-09,10:59:59,2019-08-09 10:59:57,11.65237,2019-08-09 11:01:00,30.958,2099.3068000000003,1.0916610888382718,1.0441340166124788,1.1223748184275293,1.0937362863973095,1.1950487139510824
221.5,21.09,35.0,7.7093,10.78,2019-08-09,11:59:59,2019-08-09 12:00:00,11.65237,2019-08-09 12:01:00,31.371,2121.8566,1.1101221915578505,1.0558251235080676,1.1410001531734293,1.1122953719632238,1.2152084434417765
221.5417,21.31,35.0,7.7086,10.78,2019-08-09,12:59:59,2019-08-09 13:00:02,11.65237,2019-08-09 13:01:00,31.408,2123.8768,1.1128060661095216,1.0574780229271374,1.1435580849573166,1.1149487631139134,1.218276712854381
221.5833,21.88,35.0,7.7981,10.79,2019-08-09,13:59:59,2019-08-09 13:59:57,11.65237,2019-08-09 14:01:00,31.434,2125.2964,1.3558165198152874,1.2876161061584026,1.3912781703070671,1.3581560099005445,1.4824817465164635
221.625,23.09,35.0,7.8936,10.8,2019-08-09,14:59:59,2019-08-09 15:00:00,11.65237,2019-08-09 15:01:00,31.31,2118.526,1.6607783990388638,1.5754506343169448,1.701313301723027,1.6630297512839425,1.8135614440184074
221.6667,23.99,35.0,7.9163,10.81,2019-08-09,15:59:59,2019-08-09 16:00:02,11.65237,2019-08-09 16:01:00,30.83,2092.318,1.7149297592033803,1.6320390528483302,1.755484079628006,1.7166298014552976,1.8730232446986759
221.7083,24.63,35.0,7.94,10.82,2019-08-09,16:59:59,2019-08-09 16:59:57,11.65237,2019-08-09 17:01:00,30.432,2070.5872,1.776137930089554,1.6971703966108347,1.8170924288674914,1.777385539436606,1.9396789898581703
221.75,25.89,35.0,7.9434,10.83,2019-08-09,17:59:59,2019-08-09 18:00:00,11.65237,2019-08-09 18:01:00,29.892,2041.1032,1.7638593703739514,1.6942932636366659,1.8028597803929634,1.7641863505064757,1.927217885152718
221.7917,26.56,35.0,7.8934,10.84,2019-08-09,18:59:59,2019-08-09 19:00:02,11.65237,2019-08-09 19:01:00,29.513,2020.4098,1.577283539636397,1.5231029202464852,1.6115201972657143,1.5770399855883344,1.7255907269148871
221.8333,27.1,35.0,7.9224,10.85,2019-08-09,19:59:59,2019-08-09 19:59:57,11.65237,2019-08-09 20:01:00,30.188,2057.2648,1.7337058274883583,1.6458278693532864,1.7703692166860212,1.733516658993391,1.8953390537263157
221.875,27.46,35.0,7.9176,10.85,2019-08-09,20:59:59,2019-08-09 21:00:00,11.65237,2019-08-09 21:01:00,30.52,2075.392,1.7491049509985797,1.6477662120588468,1.7855232730281418,1.7488753924741431,1.9121560905383723
221.9167,23.57,35.0,7.9502,10.84,2019-08-09,21:59:59,2019-08-09 22:00:02,11.65237,2019-08-09 22:01:00,30.828,2092.2088000000003,1.8292514299468416,1.7439695947233909,1.8725614659097625,1.8312217453309836,1.996014804681088
221.9583,24.17,35.0,7.9899,10.83,2019-08-09,22:59:59,2019-08-09 22:59:57,11.65237,2019-08-09 23:01:00,30.965,2099.6890000000003,2.001295945976475,1.901302365328374,2.047281545529,2.0032151535054425,2.1818469198328927
222.0,23.12,35.0,7.9988,10.82,2019-08-09,23:59:59,2019-08-10 00:00:00,11.65237,2019-08-10 00:01:00,31.318,2118.9628,2.0517090462383045,1.9481080234440542,2.0999053787542614,2.0543574530617423,2.234794593086551
222.0417,24.27,35.0,7.9486,10.81,2019-08-10,00:59:59,2019-08-10 01:00:02,11.65237,2019-08-10 01:01:00,31.363,2121.4198,1.8784279048994994,1.7748795466098017,1.9219562525567266,1.8804236854513714,2.049423396313354
222.0833,24.11,35.0,7.9247,10.82,2019-08-10,01:59:59,2019-08-10 01:59:57,11.65237,2019-08-10 02:01:00,31.374,2122.0204,1.789151380699013,1.6908944382869524,1.8311088044797048,1.7911459318996847,1.9529954757730523
222.125,23.93,35.0,7.9403,10.81,2019-08-10,02:59:59,2019-08-10 03:00:00,11.65237,2019-08-10 03:01:00,31.328,2119.5088,1.8394764694944088,1.7406521958207177,1.882641189609591,1.8415726053692945,2.0071495407317297
222.1667,23.63,35.0,7.9257,10.81,2019-08-10,03:59:59,2019-08-10 04:00:02,11.65237,2019-08-10 04:01:00,31.006,2101.9276,1.7563399656883045,1.6697112114683437,1.7981613626396191,1.7583175364208692,1.9173648101324263
222.2083,23.47,35.0,7.9907,10.81,2019-08-10,04:59:59,2019-08-10 04:59:57,11.65237,2019-08-10 05:01:00,30.749,2087.8954,1.9740296395033796,1.88557462418736,2.0202585049289925,1.9761189206012832,2.1518595229890094
222.25,23.34,35.0,7.9996,10.8,2019-08-10,05:59:59,2019-08-10 06:00:00,11.65237,2019-08-10 06:01:00,30.111,2053.0606,1.949500883423952,1.8835079286504628,1.99526815833958,1.9512471183567752,2.1253078333017204
222.2917,23.12,35.0,7.9284,10.81,2019-08-10,06:59:59,2019-08-10 07:00:02,11.65237,2019-08-10 07:01:00,29.401,2014.2946,1.6320697191293794,1.6023035083604873,1.6716517804128899,1.6333034524508845,1.7826154066253532
222.3333,22.81,35.0,7.9357,10.8,2019-08-10,07:59:59,2019-08-10 07:59:57,11.65237,2019-08-10 08:01:00,29.197,2003.1562,1.635940686900056,1.6166069666798573,1.675862427788773,1.637176924621278,1.7864031867997405
222.375,22.56,35.0,7.9109,10.8,2019-08-10,08:59:59,2019-08-10 09:00:00,11.65237,2019-08-10 09:01:00,30.042,2049.2932,1.6156968871149324,1.5654321949496635,1.6556531234326917,1.6174515556202698,1.7646686374434895
222.4167,22.28,35.0,7.8536,10.8,2019-08-10,09:59:59,2019-08-10 10:00:02,11.65237,2019-08-10 10:01:00,30.416,2069.7136,1.4578128792851794,1.4029262139407446,1.4948740738413338,1.4597023233958655,1.5936949300825674
222.4583,20.43,35.0,7.7773,10.78,2019-08-10,10:59:59,2019-08-10 10:59:57,11.65237,2019-08-10 11:01:00,30.765,2088.769,1.241011040440933,1.1918247640750275,1.2751512821593325,1.2432664165628686,1.3570523340492695
222.5,20.6,35.0,7.7367,10.77,2019-08-10,11:59:59,2019-08-10 12:00:00,11.65237,2019-08-10 12:01:00,30.853,2093.5738,1.1440016870550132,1.0963467917910572,1.1759346658939607,1.1461314146702615,1.251868437648451
222.5417,21.21,35.0,7.725,10.77,2019-08-10,12:59:59,2019-08-10 13:00:02,11.65237,2019-08-10 13:01:00,31.285,2117.161,1.1451536944185574,1.090070932095037,1.1766820662999407,1.1473192234508511,1.2534238861152929
222.5833,21.53,35.0,7.7275,10.77,2019-08-10,13:59:59,2019-08-10 13:59:57,11.65237,2019-08-10 14:01:00,31.288,2117.3248000000003,1.1551378562440884,1.0987975191332449,1.1866019829952366,1.1572454625144004,1.2645210673806218
222.625,22.48,35.0,7.7755,10.78,2019-08-10,14:59:59,2019-08-10 15:00:00,11.65237,2019-08-10 15:01:00,31.277,2116.7242,1.29069481500939,1.2255976039503298,1.3241655534316452,1.2927186957525585,1.4124256635444212
222.6667,23.12,35.0,7.7929,10.78,2019-08-10,15:59:59,2019-08-10 16:00:02,11.65237,2019-08-10 16:01:00,31.277,2116.7242,1.347002582953192,1.2769354616409667,1.3809942962481567,1.3488909746207076,1.4739639610014952
222.7083,24.06,35.0,7.8345,10.79,2019-08-10,16:59:59,2019-08-10 16:59:57,11.65237,2019-08-10 17:01:00,30.782,2089.6972,1.4486708039029994,1.3782438074109207,1.4836765268866015,1.4501058953708745,1.5850247237412902
222.75,24.53,35.0,7.8728,10.8,2019-08-10,17:59:59,2019-08-10 18:00:00,11.65237,2019-08-10 18:01:00,30.312,2064.0352000000003,1.540388721607266,1.4746389930754453,1.5766773867651196,1.5414800895454743,1.6847497687941808
222.7917,24.79,35.0,7.9353,10.81,2019-08-10,18:59:59,2019-08-10 19:00:02,11.65237,2019-08-10 19:01:00,29.798,2035.9708,1.7110941084775875,1.6543281786496011,1.750457387589553,1.7118934800077075,1.8694536972497726
222.8333,24.71,35.0,7.8477,10.81,2019-08-10,19:59:59,2019-08-10 19:59:57,11.65237,2019-08-10 20:01:00,29.35,2011.51,1.4005291609982606,1.3682665812717143,1.4335575525949338,1.4010315676312584,1.5330841957543861
222.875,24.81,35.0,7.8398,10.81,2019-08-10,20:59:59,2019-08-10 21:00:00,11.65237,2019-08-10 21:01:00,30.289,2062.7794000000004,1.4418207282024704,1.3790227980354404,1.4757065227977633,1.442727694350481,1.5781137038926296
222.9167,24.63,35.0,7.8799,10.81,2019-08-10,21:59:59,2019-08-10 22:00:02,11.65237,2019-08-10 22:01:00,30.371,2067.2566,1.568586996452809,1.499597388431623,1.6053393815099515,1.5696809739524424,1.7153372915588678
222.9583,22.48,35.0,7.9233,10.8,2019-08-10,22:59:59,2019-08-10 22:59:57,11.65237,2019-08-10 23:01:00,30.677,2083.9642000000003,1.705395315177342,1.634557778474896,1.7473647279943996,1.7075880235292487,1.8614259815430299
223.0,23.07,35.0,8.0124,10.79,2019-08-10,23:59:59,2019-08-11 00:00:00,11.65237,2019-08-11 00:01:00,30.779,2089.5334000000003,2.056509849989364,1.9665290987538797,2.1047548406367014,2.0588593641117257,2.2401023885880598
223.0417,22.66,35.0,7.9783,10.79,2019-08-11,00:59:59,2019-08-11 01:00:02,11.65237,2019-08-11 01:01:00,31.083,2106.1318,1.9427381084252096,1.851822838329857,1.9892830463089999,1.9453259660654918,2.117223488983201
223.0833,22.94,35.0,7.9105,10.78,2019-08-11,01:59:59,2019-08-11 01:59:57,11.65237,2019-08-11 02:01:00,31.156,2110.1176,1.7048104164083573,1.621054708479212,1.746374767479584,1.707086230511941,1.8610589762196388
223.125,22.76,35.0,7.8922,10.78,2019-08-11,02:59:59,2019-08-11 03:00:00,11.65237,2019-08-11 03:01:00,31.183,2111.5918,1.6419672106841297,1.5613586465750648,1.682453439933302,1.6442553973354606,1.793018124861913
223.1667,22.58,35.0,7.9343,10.78,2019-08-11,03:59:59,2019-08-11 04:00:02,11.65237,2019-08-11 04:01:00,31.016,2102.4736000000003,1.7723768479585718,1.6904405427626237,1.8156440051196396,1.774781410647357,1.9336725896420977
223.2083,22.43,35.0,7.9468,10.78,2019-08-11,04:59:59,2019-08-11 04:59:57,11.65237,2019-08-11 05:01:00,30.793,2090.2978000000003,1.7970995624860195,1.720191900755001,1.8409682741957627,1.7994625208103543,1.9602473362462955
223.25,22.08,35.0,7.9361,10.78,2019-08-11,05:59:59,2019-08-11 06:00:00,11.65237,2019-08-11 06:01:00,30.552,2077.1392,1.7344661632008997,1.6677918964048113,1.7773794363713875,1.7367558252412438,1.8924077682966705
223.2917,21.81,35.0,7.9487,10.77,2019-08-11,06:59:59,2019-08-11 07:00:02,11.65237,2019-08-11 07:01:00,30.106,2052.7876,1.7389769766877654,1.6869670476114638,1.7821293251119898,1.7411146533628474,1.8969832123482817
223.3333,21.48,35.0,7.8894,10.77,2019-08-11,07:59:59,2019-08-11 07:59:57,11.65237,2019-08-11 08:01:00,29.546,2022.2116,1.495943301178767,1.469432550803118,1.5343273436552456,1.4976749291791063,1.634125015753542
223.375,21.24,35.0,7.8841,10.76,2019-08-11,08:59:59,2019-08-11 09:00:00,11.65237,2019-08-11 09:01:00,29.156,2000.9176,1.4488709755870701,1.4386199736236358,1.4863817572519828,1.4504353503964837,1.58281798736438
223.4167,20.89,35.0,7.8751,10.76,2019-08-11,09:59:59,2019-08-11 10:00:02,11.65237,2019-08-11 10:01:00,30.068,2050.7128,1.4814930072906316,1.440274789852931,1.520190757468717,1.4836174473000912,1.6180449510297286
223.4583,20.65,35.0,7.8353,10.76,2019-08-11,10:59:59,2019-08-11 10:59:57,11.65237,2019-08-11 11:01:00,30.326,2064.7996000000003,1.377209267882955,1.3324332376290269,1.4139809720528076,1.379397002481741,1.5049669881194718
223.5,19.89,35.0,7.8126,10.75,2019-08-11,11:59:59,2019-08-11 12:00:00,11.65237,2019-08-11 12:01:00,30.537,2076.3202,1.3171314974697539,1.27126883158182,1.3532354118103642,1.3194903357011174,1.4391069282501632
223.5417,19.62,35.0,7.7794,10.74,2019-08-11,12:59:59,2019-08-11 13:00:02,11.65237,2019-08-11 13:01:00,30.645,2082.217,1.2304088457896087,1.1855437374269289,1.2648669581472038,1.2327444329808335,1.3448062635203892
223.5833,20.38,35.0,7.7609,10.74,2019-08-11,13:59:59,2019-08-11 13:59:57,11.65237,2019-08-11 14:01:00,30.879,2094.9934000000003,1.2040910620954146,1.1543703822871068,1.237496781860166,1.2063526522506614,1.3169055633705689
223.625,21.04,35.0,7.7811,10.74,2019-08-11,14:59:59,2019-08-11 15:00:00,11.65237,2019-08-11 15:01:00,31.033,2103.4018,1.274076609816229,1.217655950041104,1.3084887163387389,1.276355249726839,1.393361425247076
223.6667,21.96,35.0,7.9071,10.75,2019-08-11,15:59:59,2019-08-11 16:00:02,11.65237,2019-08-11 16:01:00,30.977,2100.3442,1.6657188405402459,1.5918092955141083,1.7074439068823566,1.668197380483718,1.8179980373239428
223.7083,22.94,35.0,7.9555,10.76,2019-08-11,16:59:59,2019-08-11 16:59:57,11.65237,2019-08-11 17:01:00,30.7,2085.2200000000003,1.8285952150481923,1.7502248973170165,1.872551331690484,1.8307477823040732,1.9947300054584145
223.75,23.86,35.0,7.9324,10.77,2019-08-11,17:59:59,2019-08-11 18:00:00,11.65237,2019-08-11 18:01:00,30.552,2077.1392,1.747284180499213,1.6708155959385074,1.7885975348099297,1.748917773835306,1.9079043328105578
223.7917,24.79,35.0,7.9028,10.79,2019-08-11,18:59:59,2019-08-11 19:00:02,11.65237,2019-08-11 19:01:00,30.212,2058.5752,1.6336413702339214,1.5656512212063256,1.6715038021537938,1.6346219795081094,1.7858247717622047
223.8333,25.15,35.0,7.9183,10.8,2019-08-11,19:59:59,2019-08-11 19:59:57,11.65237,2019-08-11 20:01:00,29.96,2044.816,1.671442333362884,1.6078259411536995,1.7095801856036141,1.6721449060738673,1.826895554603878
223.875,25.66,35.0,7.9801,10.8,2019-08-11,20:59:59,2019-08-11 21:00:00,11.65237,2019-08-11 21:01:00,29.702,2030.7292,1.876745718092818,1.8128205849148493,1.918250520030203,1.8771119835477013,2.0488220286705117
223.9167,25.95,35.0,7.9377,10.8,2019-08-11,21:59:59,2019-08-11 22:00:02,11.65237,2019-08-11 22:01:00,30.319,2064.4174000000003,1.7793958676828237,1.6944420202662485,1.818670425573588,1.7799266912727036,1.9441180935983844
223.9583,25.42,35.0,7.907,10.8,2019-08-11,22:59:59,2019-08-11 22:59:57,11.65237,2019-08-11 23:01:00,30.644,2082.1624,1.6900675427784526,1.6038975807004177,1.7283025142022486,1.691001123829497,1.8472246208832959
224.0,22.33,35.0,7.9516,10.79,2019-08-11,23:59:59,2019-08-12 00:00:00,11.65237,2019-08-12 00:01:00,30.856,2093.7376000000004,1.8182726744064117,1.7395023314746205,1.862670218010177,1.8207271478571039,1.9829412534843263
224.0417,22.94,35.0,8.0164,10.78,2019-08-12,00:59:59,2019-08-12 01:00:02,11.65237,2019-08-12 01:01:00,30.992,2101.1632,2.0904464941751892,1.9940736922353886,2.1395143028537174,2.0930125547890825,2.2763534450433673
224.0833,22.99,35.0,8.0149,10.77,2019-08-12,01:59:59,2019-08-12 01:59:57,11.65237,2019-08-12 02:01:00,31.312,2118.6352,2.1148898384930703,2.0094166232100785,2.164424217441837,2.117654353690595,2.3025167208229793
224.125,22.89,35.0,7.9548,10.77,2019-08-12,02:59:59,2019-08-12 03:00:00,11.65237,2019-08-12 03:01:00,31.397,2123.2762,1.8834099338346502,1.7872354173823146,1.9286082563533236,1.8860221487526456,2.053437555430274
224.1667,22.74,35.0,7.8919,10.77,2019-08-12,03:59:59,2019-08-12 04:00:02,11.65237,2019-08-12 04:01:00,31.4,2123.44,1.6568106363963655,1.5718337058538066,1.6976473293089147,1.6592295733654054,1.8089048281135593
224.2083,22.53,35.0,8.03,10.76,2019-08-12,04:59:59,2019-08-12 04:59:57,11.65237,2019-08-12 05:01:00,31.184,2111.6464,2.158409335478835,2.056937542662765,2.2092186932831948,2.1613323888217195,2.348727615533324
224.25,22.36,35.0,8.052,10.76,2019-08-12,05:59:59,2019-08-12 06:00:00,11.65237,2019-08-12 06:01:00,30.983,2100.6718,2.2298607309798886,2.1319280052993874,2.2821295113812368,2.2327977914272803,2.4251918149218916
224.2917,22.16,35.0,8.0425,10.76,2019-08-12,06:59:59,2019-08-12 07:00:02,11.65237,2019-08-12 07:01:00,30.716,2086.0936,2.1599809501629905,2.073772776838273,2.2110836543602628,2.162755945843007,2.350073536922706
224.3333,22.01,35.0,8.0071,10.75,2019-08-12,07:59:59,2019-08-12 07:59:57,11.65237,2019-08-12 08:01:00,30.188,2057.2648,1.9649588194563026,1.90343682030239,2.01237206288672,1.9672785022026258,2.1404798616359413
224.375,21.86,35.0,8.0192,10.75,2019-08-12,08:59:59,2019-08-12 09:00:00,11.65237,2019-08-12 09:01:00,29.391,2013.7486,1.9367692284786109,1.9109440397186672,1.9835471145592907,1.938628135866591,2.1096211493675687
224.4167,21.71,35.0,7.9964,10.75,2019-08-12,09:59:59,2019-08-12 10:00:02,11.65237,2019-08-12 10:01:00,29.021,1993.5466,1.8164471703380172,1.8109761096740327,1.8609087379458549,1.8180510004646622,1.9797426482871483
224.4583,21.53,35.0,7.9562,10.75,2019-08-12,10:59:59,2019-08-12 10:59:57,11.65237,2019-08-12 11:01:00,30.277,2062.1242,1.7756393837283597,1.71837573549305,1.8198100992889523,1.7779931608691932,1.936209376102035
224.5,21.44,35.0,7.9497,10.74,2019-08-12,11:59:59,2019-08-12 12:00:00,11.65237,2019-08-12 12:01:00,30.556,2077.3576000000003,1.7740054403546965,1.7088548602089384,1.8182872949496327,1.776539557504872,1.9343386651889922
224.5417,21.66,35.0,7.919,10.74,2019-08-12,12:59:59,2019-08-12 13:00:02,11.65237,2019-08-12 13:01:00,30.717,2086.1482,1.6822728550571169,1.61496923754338,1.7245587796048425,1.684728285302313,1.8356405871375583
224.5833,21.29,35.0,7.8459,10.74,2019-08-12,13:59:59,2019-08-12 13:59:57,11.65237,2019-08-12 14:01:00,30.812,2091.3352000000004,1.448709630553532,1.3889396766733326,1.4865534508580942,1.45104936153664,1.5828682969335324
224.625,22.48,35.0,7.7904,10.74,2019-08-12,14:59:59,2019-08-12 15:00:00,11.65237,2019-08-12 15:01:00,31.248,2115.1408,1.3301000172250468,1.2636035067378362,1.3644060789009165,1.332158574830774,1.4551889457633378
224.6667,23.01,35.0,7.8427,10.75,2019-08-12,15:59:59,2019-08-12 16:00:02,11.65237,2019-08-12 16:01:00,31.347,2120.5462,1.4974117840413883,1.4195665174551428,1.5346862358590434,1.4995325938939958,1.6368192459162993
224.7083,23.86,35.0,7.8928,10.76,2019-08-12,16:59:59,2019-08-12 16:59:57,11.65237,2019-08-12 17:01:00,31.33,2119.618,1.6705871324715933,1.5804550851190926,1.7104550961812786,1.672555653297611,1.8247917628819113
224.75,24.61,35.0,7.9438,10.77,2019-08-12,17:59:59,2019-08-12 18:00:00,11.65237,2019-08-12 18:01:00,31.23,2114.1580000000004,1.854862831925669,1.7528598302911513,1.8974943329345766,1.8566061214628191,2.0243845095311737
224.7917,24.92,35.0,7.9393,10.77,2019-08-12,18:59:59,2019-08-12 19:00:02,11.65237,2019-08-12 19:01:00,30.847,2093.2462,1.811851942544261,1.7183383580877176,1.8532017114024801,1.8132078352373475,1.978386088284374
224.8333,25.02,35.0,7.9247,10.77,2019-08-12,19:59:59,2019-08-12 19:59:57,11.65237,2019-08-12 20:01:00,30.446,2071.3516,1.7294324045299112,1.6494191642773492,1.768965835469216,1.7304778799379446,1.8895283280298598
224.875,25.23,35.0,7.9306,10.78,2019-08-12,20:59:59,2019-08-12 21:00:00,11.65237,2019-08-12 21:01:00,29.912,2042.1952,1.7107165607529942,1.6469214230444094,1.74953488277997,1.7113702156087105,1.869384500923544
224.9167,25.15,35.0,7.9787,10.78,2019-08-12,21:59:59,2019-08-12 22:00:02,11.65237,2019-08-12 22:01:00,29.517,2020.6282,1.8473428944839825,1.7961142670654493,1.8888998432958735,1.847856965092249,2.0166313039257515
224.9583,24.97,35.0,8.0005,10.78,2019-08-12,22:59:59,2019-08-12 22:59:57,11.65237,2019-08-12 23:01:00,30.522,2075.5012,2.01638457774647,1.9225301765672471,2.0616086982373307,2.017651204086238,2.19890732786842
225.0,24.68,35.0,8.0134,10.78,2019-08-12,23:59:59,2019-08-13 00:00:00,11.65237,2019-08-13 00:01:00,30.578,2078.5588,2.0682516549930923,1.9727101168665533,2.1148338447160473,2.069731605284882,2.254433412408691
225.0417,22.48,35.0,7.9737,10.76,2019-08-13,00:59:59,2019-08-13 01:00:02,11.65237,2019-08-13 01:01:00,30.853,2093.5738,1.9025153387472697,1.8198313467929725,1.9484174804349261,1.9049989030926793,2.0738229243980415
225.0833,22.66,35.0,8.0016,10.75,2019-08-13,01:59:59,2019-08-13 01:59:57,11.65237,2019-08-13 02:01:00,30.993,2101.2178,2.026248054388666,1.9341306921486845,2.0743851641439277,2.0288673562971877,2.207057127916788
225.125,22.11,35.0,7.9843,10.74,2019-08-13,02:59:59,2019-08-13 03:00:00,11.65237,2019-08-13 03:01:00,31.322,2119.1812,1.9786514045156471,1.8839755718092923,2.0264810347900672,1.9816230342040355,2.155093567968857
225.1667,22.61,35.0,7.9281,10.74,2019-08-13,03:59:59,2019-08-13 04:00:02,11.65237,2019-08-13 04:01:00,31.327,2119.4542,1.7754417392226498,1.6869424965308657,1.818787279825711,1.7780036483967279,1.9368479212821428
225.2083,22.48,35.0,7.9025,10.74,2019-08-13,04:59:59,2019-08-13 04:59:57,11.65237,2019-08-13 05:01:00,31.302,2118.0892000000003,1.6818994566565086,1.5986628781756158,1.723497016109066,1.6843891177572339,1.8358124835690204
225.25,22.28,35.0,7.9295,10.74,2019-08-13,05:59:59,2019-08-13 06:00:00,11.65237,2019-08-13 06:01:00,31.178,2111.3188,1.7638550314571824,1.6803422844861533,1.8072773789438679,1.7664424037457662,1.924102506975385
225.2917,22.11,35.0,7.9454,10.74,2019-08-13,06:59:59,2019-08-13 07:00:02,11.65237,2019-08-13 07:01:00,31.0,2101.6000000000004,1.8043178646452354,1.7237708875171391,1.848678728345561,1.8069128401160646,1.9676195461550514
