Year Day,Temperature C,SalinityConst,pHConstSal,Battery Voltage,DateStr,TimeStr,Date (UTC),Depth (dbar),Sal/TA Date (UTC),Salinity,TA (Approximated),Saturation Aragonite Out,Saturation Aragonite Out (MCHP73),"Saturation Aragonite Out (H73a,H73b,MCHP73)",Saturation Aragonite Out (MCHP73 refit),Saturation Aragonite Out (RRV93)
143.6597,16.65,35.0,8.07,11.53,2023-05-23,15:50:00,2023-05-23 15:49:58,11.65237,5/23/2023 15:45,30.6,2079.76,2.1827445621124286,2.123030115014488,2.2380609685528117,2.1867360817940362,2.365733952157139
143.7014,17.05,35.0,8.1393,11.56,2023-05-23,16:50:00,2023-05-23 16:50:00,11.65237,5/23/2023 16:45,30.6,2079.76,2.4999479895629757,2.432771125432329,2.5609401685406947,2.5043272427407963,2.704729873139193
143.7431,17.31,35.0,8.1252,11.58,2023-05-23,17:50:00,2023-05-23 17:50:03,11.65237,5/23/2023 17:45,30.7,2085.22,2.4489007590182026,2.378083512892004,2.5088788129656105,2.4532571752544934,2.650910373125662
143.7847,17.38,35.0,8.1175,11.59,2023-05-23,18:50:00,2023-05-23 18:49:58,11.65237,5/23/2023 18:45,30.7,2085.22,2.414299016925616,2.3439942073238393,2.4736123358813917,2.418601295639894,2.614186793940991
143.8264,17.4,35.0,8.1621,11.59,2023-05-23,19:50:00,2023-05-23 19:50:00,11.65237,5/23/2023 19:45,30.7,2085.22,2.626669068755091,2.5517417203017825,2.689763910955965,2.631244030974961,2.8401857165684308
143.8681,17.5,35.0,8.1968,11.6,2023-05-23,20:50:00,2023-05-23 20:50:03,11.65237,5/23/2023 20:45,30.6,2079.76,2.790170717510888,2.71576284748331,2.85597978042542,2.7948558397804995,3.0138900021155637
143.9097,17.57,35.0,8.0846,11.6,2023-05-23,21:50:00,2023-05-23 21:49:58,11.65237,5/23/2023 21:45,30.5,2074.3,2.24851368067864,2.188340389790714,2.304596220541615,2.252435429102859,2.437686904391678
143.9514,17.54,35.0,8.0717,11.61,2023-05-23,22:50:00,2023-05-23 22:50:00,11.65237,5/23/2023 22:45,30.4,2068.84,2.18237911030349,2.127274840945107,2.2371987360625547,2.186151688762351,2.3669636297877292
143.9931,17.54,35.0,8.0459,11.61,2023-05-23,23:50:00,2023-05-23 23:50:03,11.65237,5/23/2023 23:45,30.3,2063.38,2.0651467493489943,2.0158142472712277,2.117695551292471,2.0687031710011503,2.2415401545501745
144.0347,17.64,35.0,7.9534,11.61,2023-05-24,00:50:00,2023-05-24 00:49:58,11.65237,5/24/2023 0:45,30.3,2063.38,1.716103164473236,1.6725591870860617,1.7617046058384584,1.7191910804029504,1.8670710860164021
144.0764,17.59,35.0,7.9712,11.6,2023-05-24,01:50:00,2023-05-24 01:50:00,11.65237,5/24/2023 1:45,30.4,2068.84,1.7872577043798923,1.7394306070599652,1.8343475923392751,1.7905023447968984,1.9435093176148894
144.1181,16.56,35.0,8.1148,11.6,2023-05-24,02:50:00,2023-05-24 02:50:03,11.65237,5/24/2023 2:45,30.3,2063.38,2.3465986380160855,2.2957971684606284,2.404913646580425,2.3506066797108343,2.5404023458739555
144.1597,16.23,35.0,8.1244,11.59,2023-05-24,03:50:00,2023-05-24 03:49:58,11.65237,5/24/2023 3:45,30.3,2063.38,2.385311743436256,2.3349027579005477,2.4444790883342815,2.38938859094549,2.5809893977492675
144.2014,16.18,35.0,8.1014,11.58,2023-05-24,04:50:00,2023-05-24 04:50:00,11.65237,5/24/2023 4:45,30.3,2063.38,2.2815264596783433,2.232674211221441,2.33879246253876,2.2854726960401144,2.4702761554298003
144.2431,15.79,35.0,8.08,11.58,2023-05-24,05:50:00,2023-05-24 05:50:03,11.65237,5/24/2023 5:45,30.3,2063.38,2.1834352303551996,2.136882478812843,2.2389969356556967,2.1872652752348842,2.364834184714898
144.2847,15.65,35.0,8.0614,11.57,2023-05-24,06:50:00,2023-05-24 06:49:58,11.65237,5/24/2023 6:45,30.8,2090.68,2.1526234451745587,2.0894368982250247,2.207817025053397,2.1567430611005034,2.33160219681048
144.3264,15.44,35.0,8.0693,11.57,2023-05-24,07:50:00,2023-05-24 07:50:00,11.65237,5/24/2023 7:45,31.2,2112.52,2.2234960848325707,2.1476904710985494,2.2802434501808824,2.2279835334555114,2.406686919951472
144.3681,15.28,35.0,8.1274,11.56,2023-05-24,08:50:00,2023-05-24 08:50:03,11.65237,5/24/2023 8:45,31.4,2123.44,2.506922915526852,2.4185353974674575,2.5690737163593598,2.5119795484911642,2.70813984899209
144.4097,15.28,35.0,8.0484,11.56,2023-05-24,09:50:00,2023-05-24 09:49:58,11.65237,5/24/2023 9:45,31.4,2123.44,2.151428255129667,2.073124562821853,2.2068982509602986,2.155929432597658,2.3292659493967673
144.4514,15.35,35.0,8.0178,11.55,2023-05-24,10:50:00,2023-05-24 10:50:00,11.65237,5/24/2023 10:45,31.4,2123.44,2.0255901944225387,1.9508175417210836,2.0785781830396677,2.0298876568697204,2.1948423668100268
144.4931,15.33,35.0,7.9579,11.55,2023-05-24,11:50:00,2023-05-24 11:50:03,11.65237,5/24/2023 11:45,31.4,2123.44,1.7943544272073484,1.7264681928486838,1.842704782635026,1.798265597058191,1.9469257874620254
144.5347,15.51,35.0,7.8217,11.55,2023-05-24,12:50:00,2023-05-24 12:49:58,11.65237,5/24/2023 12:45,31.4,2123.44,1.349797999624271,1.29527755954276,1.388771924665851,1.3529353920940814,1.46839082027878
144.6597,16.53,35.0,7.8414,11.55,2023-05-24,15:50:00,2023-05-24 15:49:58,11.65237,5/24/2023 15:45,31.4,2123.44,1.41879896330259,1.3608196904051333,1.4589622789703935,1.4220508527578233,1.544460776688917
144.7014,16.6,35.0,8.1434,11.55,2023-05-24,16:50:00,2023-05-24 16:50:00,11.65237,5/24/2023 16:45,31.3,2117.98,2.592210196638409,2.5005603357350648,2.6553241464793405,2.5972741527146317,2.8017431276626406
144.7431,16.72,35.0,8.2132,11.55,2023-05-24,17:50:00,2023-05-24 17:50:03,11.65237,5/24/2023 17:45,31.3,2117.98,2.951168592835448,2.849299575827095,3.020383779902736,2.9567229392113066,3.18255650291785
144.7847,16.84,35.0,8.1856,11.54,2023-05-24,18:50:00,2023-05-24 18:49:58,11.65237,5/24/2023 18:45,31.2,2112.52,2.7956938854560978,2.700768669680444,2.8621985339838667,2.8009455619010786,3.0182674152686304
144.8264,16.84,35.0,8.2094,11.55,2023-05-24,19:50:00,2023-05-24 19:50:00,11.65237,5/24/2023 19:45,31.1,2107.06,2.9074959010491463,2.8131454744018867,2.9758428541207684,2.9128171142577606,3.1366906074452747
144.8681,16.65,35.0,8.2183,11.54,2023-05-24,20:50:00,2023-05-24 20:50:03,11.65237,5/24/2023 20:45,31.0,2101.6,2.938853913137479,2.84816469140545,3.007773349643011,2.944152702665974,3.169428880720688
144.9097,16.65,35.0,8.2533,11.54,2023-05-24,21:50:00,2023-05-24 21:49:58,11.65237,5/24/2023 21:45,31.0,2101.6,3.1294836053549018,3.0345053921768588,3.201483409690315,3.135022838996776,3.3707509655211
144.9514,16.7,35.0,8.1103,11.53,2023-05-24,22:50:00,2023-05-24 22:50:00,11.65237,5/24/2023 22:45,30.9,2096.14,2.3928246292984103,2.318298718410016,2.4521494752877753,2.397308821662138,2.589934636368225
144.9931,16.79,35.0,8.0901,11.54,2023-05-24,23:50:00,2023-05-24 23:50:03,11.65237,5/24/2023 23:45,30.5,2074.3,2.261369120381708,2.203339871864046,2.3180726232828186,2.2653889491027446,2.4499663591779037
145.0347,16.86,35.0,8.0513,11.52,2023-05-25,00:50:00,2023-05-25 00:49:58,11.65237,5/25/2023 0:45,30.4,2068.84,2.0876080864648445,2.0361412178887686,2.1409437946679133,2.0913243685750245,2.2644042991767317
145.0764,16.96,35.0,7.9963,11.52,2023-05-25,01:50:00,2023-05-25 01:50:00,11.65237,5/25/2023 1:45,30.3,2063.38,1.8633916750358106,1.8189230359592612,1.9122583412311194,1.866737639395203,2.024296906841486
145.1181,17.0,35.0,8.0023,11.52,2023-05-25,02:50:00,2023-05-25 02:50:03,11.65237,5/25/2023 2:45,30.5,2074.3,1.904279385543472,1.8525008796528732,1.9540034313429475,1.907796720663098,2.068222965788637
145.1597,16.11,35.0,8.1539,11.51,2023-05-25,03:50:00,2023-05-25 03:49:58,11.65237,5/25/2023 3:45,30.4,2068.84,2.5323233054898697,2.4758328951186486,2.5942427405847757,2.536665828009802,2.737172654173348
145.2014,15.86,35.0,8.1587,11.51,2023-05-25,04:50:00,2023-05-25 04:50:00,11.65237,5/25/2023 4:45,30.5,2074.3,2.563151193497214,2.5025851942067545,2.6257639339714967,2.567617976295365,2.7694099750869743
145.2431,15.72,35.0,8.1325,11.5,2023-05-25,05:50:00,2023-05-25 05:50:03,11.65237,5/25/2023 5:45,30.6,2079.76,2.4483771911791994,2.3860762657738928,2.5090173196167584,2.4527712607100316,2.6471013161781203
145.2847,15.79,35.0,8.0554,11.5,2023-05-25,06:50:00,2023-05-25 06:49:58,11.65237,5/25/2023 6:45,30.8,2090.68,2.1292190471178234,2.066241349484058,2.1839131612222005,2.133302661138334,2.306863033492425
145.3264,15.7,35.0,8.0472,11.49,2023-05-25,07:50:00,2023-05-25 07:50:00,11.65237,5/25/2023 7:45,30.7,2085.22,2.0842855521277346,2.0255485658558725,2.1381081886161337,2.0882411627628445,2.258679262842735
145.3681,15.6,35.0,8.0386,11.48,2023-05-25,08:50:00,2023-05-25 08:50:03,11.65237,5/25/2023 8:45,30.5,2074.3,2.0289062506538076,1.977900496713649,2.081615753398623,2.032657172378837,2.199285871130664
145.4097,15.53,35.0,8.0894,11.48,2023-05-25,09:50:00,2023-05-25 09:49:58,11.65237,5/25/2023 9:45,30.4,2068.84,2.2305550647328465,2.1800169643549565,2.2871386837989274,2.234518391605166,2.4146245072952706
145.4514,15.46,35.0,8.0199,11.48,2023-05-25,10:50:00,2023-05-25 10:50:00,11.65237,5/25/2023 10:45,29.7,2030.62,1.8802616636998308,1.8616816586633478,1.9297944429679523,1.883320436436201,2.039735270967071
145.4931,15.42,35.0,7.991,11.47,2023-05-25,11:50:00,2023-05-25 11:50:03,11.65237,5/25/2023 11:45,29.7,2030.62,1.7730573857609582,1.754736165855668,1.8204447706266933,1.7759824841024057,1.924670334213971
145.5347,15.26,35.0,7.9286,11.47,2023-05-25,12:50:00,2023-05-25 12:49:58,11.65237,5/25/2023 12:45,29.6,2025.16,1.5498873726841371,1.5358962925082353,1.59268211294774,1.552473374678319,1.684435028637559
145.5764,15.44,35.0,7.8037,11.46,2023-05-25,13:50:00,2023-05-25 13:50:00,11.65237,5/25/2023 13:45,29.3,2008.78,1.171188700057097,1.166068321176721,1.2057421556079135,1.1731654276087649,1.2756966549764144
145.7014,16.21,35.0,8.0052,11.47,2023-05-25,16:50:00,2023-05-25 16:50:00,11.65237,5/25/2023 16:45,28.9,1986.94,1.764420579934148,1.7828747109471532,1.8110905051480806,1.7668572793565667,1.9162527099012252
145.7431,16.07,35.0,8.0813,11.46,2023-05-25,17:50:00,2023-05-25 17:50:03,11.65237,5/25/2023 17:45,29.0,1992.4,2.0617323539594192,2.0799341083595664,2.114333212762237,2.06453676822559,2.2345811936274194
145.7847,16.86,35.0,8.1204,11.46,2023-05-25,18:50:00,2023-05-25 18:49:58,11.65237,5/25/2023 18:45,29.3,2008.78,2.268047846870719,2.2681828495146914,2.324350486727407,2.271225626496848,2.4566081590256634
145.8264,16.72,35.0,8.1096,11.46,2023-05-25,19:50:00,2023-05-25 19:50:00,11.65237,5/25/2023 19:45,29.0,1992.4,2.1877575976554127,2.2064591145695105,2.2424890962059933,2.19065219581929,2.370362958412908
145.8681,16.89,35.0,8.1244,11.46,2023-05-25,20:50:00,2023-05-25 20:50:03,11.65237,5/25/2023 20:45,29.3,2008.78,2.285968681847846,2.286155934813658,2.342588326593009,2.289162196885444,2.475773397623578
145.9097,16.79,35.0,8.1254,11.46,2023-05-25,21:50:00,2023-05-25 21:49:58,11.65237,5/25/2023 21:45,29.5,2019.7,2.3106273625061573,2.2992694060866974,2.367838077915668,2.3140002612119357,2.502062716383812
145.9514,16.77,35.0,8.1826,11.45,2023-05-25,22:50:00,2023-05-25 22:50:00,11.65237,5/25/2023 22:45,29.6,2025.16,2.5860573797099655,2.5693306405015246,2.648259843620361,2.5897989869380895,2.7951350965327912
145.9931,16.81,35.0,8.093,11.45,2023-05-25,23:50:00,2023-05-25 23:50:03,11.65237,5/25/2023 23:45,29.6,2025.16,2.1811513378974974,2.1640479322661132,2.235987439110014,2.184452009536357,2.3640330637849285
146.0347,16.77,35.0,8.0774,11.45,2023-05-26,00:50:00,2023-05-26 00:49:58,11.65237,5/26/2023 0:45,29.7,2030.62,2.125299890193146,2.103306024157646,2.179136939886652,2.128608450002629,2.304349765058334
146.0764,16.84,35.0,8.0237,11.44,2023-05-26,01:50:00,2023-05-26 01:50:00,11.65237,5/26/2023 1:45,29.7,2030.62,1.9120471261791376,1.8905445232945035,1.9617231364847498,1.9151011283437553,2.076174215610555
146.1181,16.91,35.0,7.9477,11.44,2023-05-26,02:50:00,2023-05-26 02:50:03,11.65237,5/26/2023 2:45,30.2,2057.92,1.6793378379370025,1.6411110179651047,1.724481457119755,1.682381892661119,1.8264197579940793
146.1597,16.91,35.0,8.0004,11.44,2023-05-26,03:50:00,2023-05-26 03:49:58,11.65237,5/26/2023 3:45,30.3,2063.38,1.878204646421563,1.8336114872509834,1.9273872588768186,1.8815742331999308,2.040112336718106
146.2014,15.97,35.0,8.0677,11.43,2023-05-26,04:50:00,2023-05-26 04:50:00,11.65237,5/26/2023 4:45,30.4,2068.84,2.143828251953132,2.093632415231784,2.198604127579143,2.1476677095137435,2.3228792356962096
146.2431,15.6,35.0,8.085,11.42,2023-05-26,05:50:00,2023-05-26 05:50:03,11.65237,5/26/2023 5:45,30.5,2074.3,2.222719311894861,2.1683922648355467,2.279167109103865,2.2267395014599676,2.406403364146913
146.2847,15.53,35.0,8.0546,11.41,2023-05-26,06:50:00,2023-05-26 06:49:58,11.65237,5/26/2023 6:45,30.6,2079.76,2.1029963534598397,2.047464330237518,2.1572056348571786,2.1069159040679803,2.2783807262047637
146.3264,15.53,35.0,7.9989,11.41,2023-05-26,07:50:00,2023-05-26 07:50:00,11.65237,5/26/2023 7:45,30.6,2079.76,1.8817755027170395,1.830464362516776,1.9316208974863063,1.8853753106297497,2.041529282843948
146.3681,15.49,35.0,7.9696,11.4,2023-05-26,08:50:00,2023-05-26 08:50:03,11.65237,5/26/2023 8:45,30.6,2079.76,1.77260249362181,1.7234892118064005,1.820251775115038,1.776040384046462,1.9243004918767417
146.4097,15.42,35.0,7.9728,11.4,2023-05-26,09:50:00,2023-05-26 09:49:58,11.65237,5/26/2023 9:45,30.6,2079.76,1.7833978314172134,1.73418713150884,1.8312864733802505,1.7868512003341959,1.9357712620289087
146.4514,15.42,35.0,8.0562,11.4,2023-05-26,10:50:00,2023-05-26 10:50:00,11.65237,5/26/2023 10:45,30.6,2079.76,2.1082104696848862,2.052805041258025,2.1625559194506017,2.1121372254199713,2.2837414000251117
146.4931,15.42,35.0,7.9365,11.39,2023-05-26,11:50:00,2023-05-26 11:50:03,11.65237,5/26/2023 11:45,30.7,2085.22,1.6630187847167341,1.613627299294965,1.7084640331820968,1.6663438283708512,1.8063662267039193
146.5347,15.56,35.0,7.9264,11.39,2023-05-26,12:50:00,2023-05-26 12:49:58,11.65237,5/26/2023 12:45,30.9,2096.14,1.6455496603545388,1.5916348203014226,1.6906495030755635,1.6489530997207529,1.7877155468866603
146.5764,15.81,35.0,7.8752,11.39,2023-05-26,13:50:00,2023-05-26 13:50:00,11.65237,5/26/2023 13:45,31.1,2107.06,1.4949233177231154,1.4405519850192872,1.5368511412644241,1.498180033507771,1.6257412673562956
146.7014,17.76,35.0,7.7814,11.4,2023-05-26,16:50:00,2023-05-26 16:50:00,11.65237,5/26/2023 16:45,31.3,2117.98,1.254019763422304,1.201168622138472,1.2901521121079265,1.2568772854890289,1.367977156072035
146.7431,16.72,35.0,8.0452,11.4,2023-05-26,17:50:00,2023-05-26 17:50:03,11.65237,5/26/2023 17:45,31.4,2123.44,2.156969475503095,2.0752178418462535,2.2120055736902615,2.161435578247129,2.3379759993564777
146.7847,16.93,35.0,8.0622,11.39,2023-05-26,18:50:00,2023-05-26 18:49:58,11.65237,5/26/2023 18:45,31.5,2128.9,2.24291481385513,2.1556942098196523,2.2995195120734477,2.247562723458329,2.4301371429173724
146.8264,17.71,35.0,8.0844,11.39,2023-05-26,19:50:00,2023-05-26 19:50:00,11.65237,5/26/2023 19:45,31.5,2128.9,2.3530141300490244,2.2598211005161,2.4112786800779764,2.357741158584866,2.5491457359791436
146.8681,17.85,35.0,8.0881,11.39,2023-05-26,20:50:00,2023-05-26 20:50:03,11.65237,5/26/2023 20:45,31.5,2128.9,2.37192200154199,2.277625326248091,2.430457028910874,2.376656830428691,2.56958192974982
146.9097,17.61,35.0,8.1105,11.39,2023-05-26,21:50:00,2023-05-26 21:49:58,11.65237,5/26/2023 21:45,31.4,2123.44,2.4612975536207404,2.367421456362036,2.5215735121011638,2.4661307995251405,2.664467343340244
146.9514,17.66,35.0,8.1787,11.39,2023-05-26,22:50:00,2023-05-26 22:50:00,11.65237,5/26/2023 22:45,31.2,2112.52,2.7736216874296575,2.6761488840281817,2.8393038506185375,2.7787368471581253,2.996670170637474
146.9931,17.59,35.0,8.0891,11.38,2023-05-26,23:50:00,2023-05-26 23:50:03,11.65237,5/26/2023 23:45,31.0,2101.6,2.32042454076793,2.241788739346576,2.3780028866095226,2.324781748803447,2.5144191898269592
147.0347,17.47,35.0,8.0199,11.38,2023-05-27,00:50:00,2023-05-27 00:49:58,11.65237,5/27/2023 0:45,31.0,2101.6,2.02478109071808,1.954560501638226,2.0767998841980977,2.028728016708704,2.198062331396425
147.0764,17.64,35.0,7.9793,11.37,2023-05-27,01:50:00,2023-05-27 01:50:00,11.65237,5/27/2023 1:45,31.1,2107.06,1.8773570467726661,1.8084537288185634,1.926416673362874,1.8811238411032065,2.040161632915012
147.1181,17.54,35.0,7.8976,11.37,2023-05-27,02:50:00,2023-05-27 02:50:03,11.65237,5/27/2023 2:45,31.1,2107.06,1.586745073831047,1.5268004113993856,1.6299566256168045,1.5900726177776252,1.7273447404027296
147.1597,17.64,35.0,7.8098,11.37,2023-05-27,03:50:00,2023-05-27 03:49:58,11.65237,5/27/2023 3:45,30.9,2096.14,1.3067952941033951,1.258666985579126,1.344027170121223,1.3095824519600943,1.4251993532656875
147.2014,17.4,35.0,7.962,11.37,2023-05-27,04:50:00,2023-05-27 04:50:00,11.65237,5/27/2023 4:45,31.0,2101.6,1.8013955296130435,1.7375931618029548,1.8490261126682426,1.805015704566369,1.9582325939823284
147.2431,16.53,35.0,8.0932,11.36,2023-05-27,05:50:00,2023-05-27 05:50:03,11.65237,5/27/2023 5:45,30.7,2085.22,2.292135769231132,2.2270634837663383,2.3496010015086966,2.296353503716829,2.482285577116598
147.2847,16.02,35.0,8.096,11.35,2023-05-27,06:50:00,2023-05-27 06:49:58,11.65237,5/27/2023 6:45,30.5,2074.3,2.2764799853978395,2.220245415954818,2.333789304602326,2.2805644035505264,2.464596002936933
147.3264,15.88,35.0,8.0755,11.34,2023-05-27,07:50:00,2023-05-27 07:50:00,11.65237,5/27/2023 7:45,30.5,2074.3,2.1856688755905433,2.1313371537166965,2.241313062741548,2.1896339473534834,2.367400398923704
147.3681,15.72,35.0,8.0292,11.34,2023-05-27,08:50:00,2023-05-27 08:50:03,11.65237,5/27/2023 8:45,30.5,2074.3,1.9928211909204487,1.94220904115467,2.0447828822333225,1.9965202560980733,2.160882567319889
147.4097,15.7,35.0,8.0083,11.33,2023-05-27,09:50:00,2023-05-27 09:49:58,11.65237,5/27/2023 9:45,30.5,2074.3,1.9109034158837055,1.8617871690844272,1.961248174450504,1.9144859363120992,2.0730849452809363
147.4514,15.81,35.0,8.0552,11.33,2023-05-27,10:50:00,2023-05-27 10:50:00,11.65237,5/27/2023 10:45,30.4,2068.84,2.0896894625699884,2.040707499949011,2.1434790557370604,2.0934589209808654,2.264706716133843
147.4931,15.84,35.0,8.0409,11.33,2023-05-27,11:50:00,2023-05-27 11:50:03,11.65237,5/27/2023 11:45,30.4,2068.84,2.0317947690623517,1.9836695379496518,2.0844476270666634,2.03548416842,2.2028318652095566
147.5347,15.86,35.0,7.9691,11.32,2023-05-27,12:50:00,2023-05-27 12:49:58,11.65237,5/27/2023 12:45,30.4,2068.84,1.7585081377452065,1.7148302303062604,1.8057010072902784,1.7618127196797762,1.9098392269774436
147.5764,16.11,35.0,7.9507,11.32,2023-05-27,13:50:00,2023-05-27 13:50:00,11.65237,5/27/2023 13:45,30.5,2074.3,1.7043627334927842,1.6583085819614827,1.7503995205061875,1.7076396115148569,1.852036845543495
147.6181,16.84,35.0,7.8896,11.32,2023-05-27,14:50:00,2023-05-27 14:50:03,11.65237,5/27/2023 14:45,30.5,2074.3,1.509158653237477,1.4657131699046062,1.5508970278373309,1.5121216810797329,1.642921301338022
147.7431,18.21,35.0,7.914,11.34,2023-05-27,17:50:00,2023-05-27 17:50:03,11.65237,5/27/2023 17:45,30.3,2063.38,1.5891446911715117,1.5466288580154544,1.6318720849800854,1.5919998466535965,1.7311318559330247
147.7847,17.88,35.0,8.107,11.33,2023-05-27,18:50:00,2023-05-27 18:49:58,11.65237,5/27/2023 18:45,30.2,2057.92,2.320346578299442,2.2699633819502956,2.377484294105276,2.324106710591381,2.514878699665395
147.8264,18.09,35.0,8.1217,11.33,2023-05-27,19:50:00,2023-05-27 19:50:00,11.65237,5/27/2023 19:45,30.2,2057.92,2.3897416888259837,2.33757474464612,2.4480282631384065,2.393550788481337,2.589275230552199
147.8681,18.42,35.0,8.1182,11.33,2023-05-27,20:50:00,2023-05-27 20:50:03,11.65237,5/27/2023 20:45,30.2,2057.92,2.37890382073059,2.3256022270900503,2.436797852814203,2.3826423824009355,2.578320871857152
147.9097,18.49,35.0,8.1448,11.33,2023-05-27,21:50:00,2023-05-27 21:49:58,11.65237,5/27/2023 21:45,30.3,2063.38,2.51444494708746,2.4541973033632245,2.57476662150817,2.518399571488528,2.7229059877696358
147.9514,18.45,35.0,8.114,11.33,2023-05-27,22:50:00,2023-05-27 22:50:00,11.65237,5/27/2023 22:45,30.4,2068.84,2.381987956932517,2.3199463347127534,2.4399958969859794,2.3858681827830925,2.5817226418130854
147.9931,18.47,35.0,8.1764,11.32,2023-05-27,23:50:00,2023-05-27 23:50:03,11.65237,5/27/2023 23:45,30.4,2068.84,2.6790311075591995,2.6114813949996782,2.742278442410913,2.6832548347807528,2.897916451881709
148.0347,18.33,35.0,8.099,11.32,2023-05-28,00:50:00,2023-05-28 00:49:58,11.65237,5/28/2023 0:45,30.5,2074.3,2.3232589006280207,2.2588915028848557,2.3803018302505206,2.3271600354355026,2.5188594974158933
148.0764,18.26,35.0,8.0643,11.32,2023-05-28,01:50:00,2023-05-28 01:50:00,11.65237,5/28/2023 1:45,30.5,2074.3,2.171269050274615,2.110327417878818,2.2255196325645037,2.1749909217000805,2.356335589772112
148.1181,18.21,35.0,8.0119,11.31,2023-05-28,02:50:00,2023-05-28 02:50:03,11.65237,5/28/2023 2:45,30.6,2079.76,1.9664135461832466,1.9068724406210822,2.0167888438864625,1.9699389568497088,2.136817913673599
148.1597,18.21,35.0,7.9291,11.31,2023-05-28,03:50:00,2023-05-28 03:49:58,11.65237,5/28/2023 3:45,30.8,2090.68,1.678398142803719,1.6207280409650775,1.7230837291556373,1.6816369413069097,1.827197812383082
148.2014,18.4,35.0,7.8693,11.31,2023-05-28,04:50:00,2023-05-28 04:50:00,11.65237,5/28/2023 4:45,30.9,2096.14,1.4915542713568062,1.4365817809900099,1.5323143206901222,1.4945461429039761,1.6259126511016757
148.2431,18.28,35.0,7.9487,11.3,2023-05-28,05:50:00,2023-05-28 05:50:03,11.65237,5/28/2023 5:45,30.9,2096.14,1.7561327337662433,1.6937287957485312,1.8023798017606207,1.7595278885021577,1.9109354070653912
148.2847,17.85,35.0,8.0785,11.3,2023-05-28,06:50:00,2023-05-28 06:49:58,11.65237,5/28/2023 6:45,30.8,2090.68,2.256695274710333,2.1850366235002983,2.31288136573716,2.2607929497916572,2.446905339542535
148.3264,17.64,35.0,8.1041,11.29,2023-05-28,07:50:00,2023-05-28 07:50:00,11.65237,5/28/2023 7:45,30.8,2090.68,2.3676952014571744,2.294060640122682,2.426053097983193,2.37197224767032,2.564993560914338
148.3681,17.64,35.0,8.1049,11.29,2023-05-28,08:50:00,2023-05-28 08:50:03,11.65237,5/28/2023 8:45,30.8,2090.68,2.3713290193732544,2.297607545545913,2.4297536140837295,2.375610941100117,2.568868772369627
148.4097,17.54,35.0,8.1022,11.29,2023-05-28,09:50:00,2023-05-28 09:49:58,11.65237,5/28/2023 9:45,30.9,2096.14,2.3682295517986245,2.2916259685437987,2.4266848934827845,2.3725906632291602,2.565353966441494
148.4514,17.43,35.0,8.1172,11.28,2023-05-28,10:50:00,2023-05-28 10:50:00,11.65237,5/28/2023 10:45,30.9,2096.14,2.4354655414498345,2.3575607614062233,2.495208406106669,2.4399327413132466,2.636808959378345
148.4931,17.43,35.0,8.1586,11.28,2023-05-28,11:50:00,2023-05-28 11:50:03,11.65237,5/28/2023 11:45,31.0,2101.6,2.6450475439786447,2.5585297764657393,2.708563565130999,2.6498708690122927,2.8597518040732157
148.5347,17.52,35.0,8.0747,11.28,2023-05-28,12:50:00,2023-05-28 12:49:58,11.65237,5/28/2023 12:45,31.0,2101.6,2.2556581979374,2.1789907268569535,2.312065440341386,2.259933023363844,2.445141338239653
148.5764,17.73,35.0,8.0339,11.27,2023-05-28,13:50:00,2023-05-28 13:50:00,11.65237,5/28/2023 13:45,31.0,2101.6,2.085313333906256,2.012656770638817,2.138371332076817,2.0893173867602868,2.2633412556520263
148.6181,18.02,35.0,8.0005,11.27,2023-05-28,14:50:00,2023-05-28 14:50:03,11.65237,5/28/2023 14:45,30.7,2085.22,1.9284846563748708,1.8674480160953246,1.978249909324312,1.9320454560090643,2.095804854234392
148.6597,18.47,35.0,7.9186,11.27,2023-05-28,15:50:00,2023-05-28 15:49:58,11.65237,5/28/2023 15:45,30.9,2096.14,1.6533676416297005,1.5934446141679959,1.6974259808817456,1.6565873851171848,1.800555134885995
148.7014,19.21,35.0,7.7855,11.28,2023-05-28,16:50:00,2023-05-28 16:50:00,11.65237,5/28/2023 16:45,31.0,2101.6,1.2630972039530217,1.2118730066746057,1.298589539946412,1.265685437149341,1.3796738292243738
148.7431,19.72,35.0,7.8335,11.28,2023-05-28,17:50:00,2023-05-28 17:50:03,11.65237,5/28/2023 17:45,31.0,2101.6,1.4049181135596767,1.347713949406595,1.4430870152184812,1.4076287036381372,1.5337986638626666
148.7847,19.43,35.0,8.038,11.28,2023-05-28,18:50:00,2023-05-28 18:49:58,11.65237,5/28/2023 18:45,30.9,2096.14,2.11696288556594,2.0401810403622656,2.169562749381168,2.1206444399572777,2.300043168670595
148.8264,19.43,35.0,8.1615,11.28,2023-05-28,19:50:00,2023-05-28 19:50:00,11.65237,5/28/2023 19:45,30.9,2096.14,2.6805947594257136,2.5877345252951924,2.7434093978146086,2.6849792023958634,2.90154143645246
148.8681,19.41,35.0,8.1827,11.28,2023-05-28,20:50:00,2023-05-28 20:50:03,11.65237,5/28/2023 20:45,30.9,2096.14,2.7873289206312046,2.6916958335696166,2.851974950149236,2.7918449826273073,3.0148820620760475
148.9097,19.48,35.0,8.1566,11.28,2023-05-28,21:50:00,2023-05-28 21:49:58,11.65237,5/28/2023 21:45,30.9,2096.14,2.6571268581455385,2.564648178645516,2.7195001671741648,2.6614697288576536,2.8766844972638963
