Year Day,Temperature C,SalinityConst,pHConstSal,Battery Voltage,DateStr,TimeStr,Date (UTC),Depth (dbar),Sal/TA Date (UTC),Salinity,TA (Approximated),Saturation Aragonite Out
136.3323,14.91,35.0,7.9786,11.24,2021-05-16,07:58:31,2021-05-16 07:58:30,11.65237,5/16/2021 8:00,29.4,2014.24,1.6978882282511158
136.374,14.82,35.0,7.9816,11.24,2021-05-16,08:58:31,2021-05-16 08:58:33,11.65237,5/16/2021 9:00,29.4,2014.24,1.7073335203496571
136.4156,14.96,35.0,7.9669,11.23,2021-05-16,09:58:31,2021-05-16 09:58:27,11.65237,5/16/2021 10:00,29.4,2014.24,1.6581159993964072
136.4573,15.14,35.0,7.9476,11.23,2021-05-16,10:58:31,2021-05-16 10:58:30,11.65237,5/16/2021 11:00,29.4,2014.24,1.5952507741498596
136.499,15.44,35.0,7.8668,11.23,2021-05-16,11:58:31,2021-05-16 11:58:33,11.65237,5/16/2021 12:00,29.7,2030.62,1.3689986891674804
136.5406,16.42,35.0,7.6757,11.24,2021-05-16,12:58:31,2021-05-16 12:58:27,11.65237,5/16/2021 13:00,29.9,2041.54,0.9169176925250618
136.6656,16.51,35.0,7.9489,11.25,2021-05-16,15:58:31,2021-05-16 15:58:27,11.65237,5/16/2021 16:00,29.9,2041.54,1.6547729606792647
136.7073,16.74,35.0,7.9819,11.24,2021-05-16,16:58:31,2021-05-16 16:58:30,11.65237,5/16/2021 17:00,29.9,2041.54,1.7731933894809992
136.749,17.21,35.0,7.9948,11.24,2021-05-16,17:58:31,2021-05-16 17:58:33,11.65237,5/16/2021 18:00,29.3,2008.78,1.774140177539779
136.7906,17.4,35.0,7.9882,11.25,2021-05-16,18:58:31,2021-05-16 18:58:27,11.65237,5/16/2021 19:00,29.4,2014.24,1.7614595335716425
136.8323,17.64,35.0,8.0105,11.25,2021-05-16,19:58:31,2021-05-16 19:58:30,11.65237,5/16/2021 20:00,29.5,2019.7,1.8545730143813863
136.874,17.83,35.0,8.0491,11.25,2021-05-16,20:58:31,2021-05-16 20:58:33,11.65237,5/16/2021 21:00,29.0,1992.4,1.9578190090858734
137.124,17.59,35.0,8.0539,11.24,2021-05-17,02:58:31,2021-05-17 02:58:33,11.65237,5/17/2021 3:00,29.0,1992.4,1.9732356904293369
141.9156,18.92,35.0,8.1095,11.08,2021-05-21,21:58:31,2021-05-21 21:58:27,11.65237,5/21/2021 22:00,29.3,2008.78,2.2512809012167145
141.9573,18.68,35.0,8.0514,11.07,2021-05-21,22:58:31,2021-05-21 22:58:30,11.65237,5/21/2021 23:00,29.4,2014.24,2.0167940229973946
142.0406,18.3,35.0,8.0542,11.06,2021-05-22,00:58:31,2021-05-22 00:58:27,11.65237,5/22/2021 1:00,29.6,2025.16,2.041895978814457
142.0823,18.26,35.0,8.0436,11.06,2021-05-22,01:58:31,2021-05-22 01:58:30,11.65237,5/22/2021 2:00,29.6,2025.16,1.999095264445986
142.124,18.3,35.0,8.0564,11.06,2021-05-22,02:58:31,2021-05-22 02:58:33,11.65237,5/22/2021 3:00,29.6,2025.16,2.050751797599083
142.1656,18.37,35.0,8.0277,11.06,2021-05-22,03:58:31,2021-05-22 03:58:27,11.65237,5/22/2021 4:00,29.6,2025.16,1.9385386303811036
142.2073,18.45,35.0,7.9946,11.06,2021-05-22,04:58:31,2021-05-22 04:58:30,11.65237,5/22/2021 5:00,29.6,2025.16,1.8152941940226555
142.249,18.8,35.0,7.8578,11.06,2021-05-22,05:58:31,2021-05-22 05:58:33,11.65237,5/22/2021 6:00,29.6,2025.16,1.3725476368182759
142.2906,18.92,35.0,7.7278,11.06,2021-05-22,06:58:31,2021-05-22 06:58:27,11.65237,5/22/2021 7:00,29.6,2025.16,1.0388436604982352
142.3323,18.23,35.0,7.8812,11.06,2021-05-22,07:58:31,2021-05-22 07:58:30,11.65237,5/22/2021 8:00,29.6,2025.16,1.4351462566293423
142.374,17.76,35.0,7.9512,11.04,2021-05-22,08:58:31,2021-05-22 08:58:33,11.65237,5/22/2021 9:00,29.5,2019.7,1.6456217045016186
142.4156,17.64,35.0,7.9618,11.04,2021-05-22,09:58:31,2021-05-22 09:58:27,11.65237,5/22/2021 10:00,29.6,2025.16,1.68841996355597
156.6656,17.47,35.0,7.9721,10.58,2021-06-05,15:58:31,2021-06-05 15:58:27,11.65237,6/5/2021 16:00,29.4,2014.24,1.7055797555298753
156.7073,17.85,35.0,7.9037,10.58,2021-06-05,16:58:31,2021-06-05 16:58:30,11.65237,6/5/2021 17:00,29.0,1992.4,1.4561883596371337
156.749,18.57,35.0,7.8854,10.59,2021-06-05,17:58:31,2021-06-05 17:58:33,11.65237,6/5/2021 18:00,28.9,1986.94,1.4025451057769138
156.7906,19.6,35.0,7.7527,10.6,2021-06-05,18:58:31,2021-06-05 18:58:27,11.65237,6/5/2021 19:00,28.8,1981.48,1.0606192469845346
156.874,18.78,35.0,7.9839,10.62,2021-06-05,20:58:31,2021-06-05 20:58:33,11.65237,6/5/2021 21:00,29.1,1997.86,1.7383409113622679
156.9156,18.76,35.0,7.9866,10.61,2021-06-05,21:58:31,2021-06-05 21:58:27,11.65237,6/5/2021 22:00,29.2,2003.32,1.7561171130842905
156.9573,18.68,35.0,7.979,10.61,2021-06-05,22:58:31,2021-06-05 22:58:30,11.65237,6/5/2021 23:00,29.2,2003.32,1.7282643243007934
156.999,18.73,35.0,7.9818,10.6,2021-06-05,23:58:31,2021-06-05 23:58:33,11.65237,6/5/2021 23:45,29.3,2008.78,1.7471991486856269
157.0406,19.0,35.0,7.9852,10.6,2021-06-06,00:58:31,2021-06-06 00:58:27,11.65237,6/6/2021 1:00,29.6,2025.16,1.7884055104176675
157.0823,18.97,35.0,7.9809,10.61,2021-06-06,01:58:31,2021-06-06 01:58:30,11.65237,6/6/2021 2:00,29.5,2019.7,1.7640664479695212
157.124,19.0,35.0,7.98,10.6,2021-06-06,02:58:31,2021-06-06 02:58:33,11.65237,6/6/2021 3:00,29.4,2014.24,1.7527987512790797
157.1656,18.9,35.0,7.9701,10.61,2021-06-06,03:58:31,2021-06-06 03:58:27,11.65237,6/6/2021 4:00,29.4,2014.24,1.716673000186711
157.2073,18.83,35.0,7.9449,10.6,2021-06-06,04:58:31,2021-06-06 04:58:30,11.65237,6/6/2021 5:00,29.4,2014.24,1.6297297212217043
157.249,18.68,35.0,7.8773,10.6,2021-06-06,05:58:31,2021-06-06 05:58:33,11.65237,6/6/2021 6:00,29.5,2019.7,1.4216640022392062
157.4156,18.35,35.0,7.8593,10.61,2021-06-06,09:58:31,2021-06-06 09:58:27,11.65237,6/6/2021 10:00,30.1,2052.46,1.4055132491529267
157.4573,18.04,35.0,7.9241,10.59,2021-06-06,10:58:31,2021-06-06 10:58:30,11.65237,6/6/2021 11:00,30.1,2052.46,1.605250420024661
157.499,17.78,35.0,7.9484,10.59,2021-06-06,11:58:31,2021-06-06 11:58:33,11.65237,6/6/2021 12:00,30.1,2052.46,1.6843066224387686
157.5406,17.95,35.0,7.962,10.58,2021-06-06,12:58:31,2021-06-06 12:58:27,11.65237,6/6/2021 13:00,30.2,2057.92,1.7421545268324983
157.5823,17.78,35.0,7.9536,10.58,2021-06-06,13:58:31,2021-06-06 13:58:30,11.65237,6/6/2021 14:00,30.0,2047.0,1.6942494920405735
157.624,17.69,35.0,7.9631,10.57,2021-06-06,14:58:31,2021-06-06 14:58:33,11.65237,6/6/2021 15:00,30.2,2057.92,1.7427963153546167
157.6656,18.18,35.0,7.9548,10.57,2021-06-06,15:58:31,2021-06-06 15:58:27,11.65237,6/6/2021 16:00,30.0,2047.0,1.7033989119839932
157.7073,18.95,35.0,7.9514,10.58,2021-06-06,16:58:31,2021-06-06 16:58:30,11.65237,6/6/2021 17:00,30.0,2047.0,1.7013523879975931
157.749,19.57,35.0,7.9359,10.59,2021-06-06,17:58:31,2021-06-06 17:58:33,11.65237,6/6/2021 18:00,30.0,2047.0,1.656145352848286
157.7906,20.7,35.0,7.8506,10.61,2021-06-06,18:58:31,2021-06-06 18:58:27,11.65237,6/6/2021 19:00,29.6,2025.16,1.3740855843997115
189.5417,23.01,35.0,7.7087,9.96,2021-07-08,13:00:00,2021-07-08 13:00:02,11.65237,7/8/2021 13:00,31.0,2101.6,1.1114777147767851
189.625,23.29,35.0,7.8178,10.04,2021-07-08,14:59:59,2021-07-08 15:00:00,11.65237,7/8/2021 15:00,31.0,2101.6,1.4032773872174973
189.6667,23.29,35.0,7.8581,10.06,2021-07-08,15:59:59,2021-07-08 16:00:02,11.65237,7/8/2021 16:00,30.9,2096.14,1.5184444234644372
189.7083,23.34,35.0,7.863,10.07,2021-07-08,16:59:59,2021-07-08 16:59:57,11.65237,7/8/2021 17:00,30.7,2085.22,1.5204971754395415
189.75,23.57,35.0,7.8714,10.07,2021-07-08,17:59:59,2021-07-08 18:00:00,11.65237,7/8/2021 18:00,30.8,2090.68,1.557286283961651
189.7917,23.73,35.0,7.8643,10.09,2021-07-08,18:59:59,2021-07-08 19:00:02,11.65237,7/8/2021 19:00,30.6,2079.76,1.5229049875448857
189.8333,23.99,35.0,7.8315,10.1,2021-07-08,19:59:59,2021-07-08 19:59:57,11.65237,7/8/2021 20:00,30.5,2074.3,1.420141307128612
189.875,24.27,35.0,7.7469,10.12,2021-07-08,20:59:59,2021-07-08 21:00:00,11.65237,7/8/2021 21:00,30.5,2074.3,1.193325893658918
189.9167,24.58,35.0,7.6426,10.14,2021-07-08,21:59:59,2021-07-08 22:00:02,11.65237,7/8/2021 22:00,30.5,2074.3,0.9591417587593296
189.9583,23.57,35.0,7.8837,10.14,2021-07-08,22:59:59,2021-07-08 22:59:57,11.65237,7/8/2021 23:00,30.5,2074.3,1.5751209819015162
190.0,23.34,35.0,7.8698,10.14,2021-07-08,23:59:59,2021-07-09 00:00:00,11.65237,7/9/2021 0:00,30.5,2074.3,1.5277280639167543
190.0417,23.04,35.0,7.8599,10.13,2021-07-09,00:59:59,2021-07-09 01:00:02,11.65237,7/9/2021 1:00,30.5,2074.3,1.4928672470107618
190.0833,23.19,35.0,7.8865,10.12,2021-07-09,01:59:59,2021-07-09 01:59:57,11.65237,7/9/2021 2:00,30.7,2085.22,1.593489313232796
190.125,23.04,35.0,7.8802,10.11,2021-07-09,02:59:59,2021-07-09 03:00:00,11.65237,7/9/2021 3:00,30.9,2096.14,1.5854752984175808
190.1667,22.99,35.0,7.8746,10.13,2021-07-09,03:59:59,2021-07-09 04:00:02,11.65237,7/9/2021 4:00,31.0,2101.6,1.5738561433455966
190.2083,22.89,35.0,7.8629,10.14,2021-07-09,04:59:59,2021-07-09 04:59:57,11.65237,7/9/2021 5:00,31.0,2101.6,1.5350949480197589
190.25,22.91,35.0,7.8505,10.15,2021-07-09,05:59:59,2021-07-09 06:00:00,11.65237,7/9/2021 6:00,30.8,2090.68,1.4828891614365818
190.2917,22.96,35.0,7.8436,10.12,2021-07-09,06:59:59,2021-07-09 07:00:02,11.65237,7/9/2021 7:00,30.3,2063.38,1.4288913499096076
190.3333,23.01,35.0,7.7782,10.11,2021-07-09,07:59:59,2021-07-09 07:59:57,11.65237,7/9/2021 8:00,30.1,2052.46,1.2349322668972038
190.375,23.14,35.0,7.6243,10.12,2021-07-09,08:59:59,2021-07-09 09:00:00,11.65237,7/9/2021 9:00,30.0,2047.0,0.8846441376038396
190.4167,23.47,35.0,7.4117,10.13,2021-07-09,09:59:59,2021-07-09 10:00:02,11.65237,7/9/2021 10:00,29.8,2036.08,0.5504843118756594
190.5417,22.61,35.0,7.7602,10.18,2021-07-09,12:59:59,2021-07-09 13:00:02,11.65237,7/9/2021 13:00,29.8,2036.08,1.1670504123964602
190.5833,22.58,35.0,7.7879,10.18,2021-07-09,13:59:59,2021-07-09 13:59:57,11.65237,7/9/2021 14:00,30.0,2047.0,1.2491789346532927
190.625,22.58,35.0,7.7906,10.16,2021-07-09,14:59:59,2021-07-09 15:00:00,11.65237,7/9/2021 15:00,29.9,2041.54,1.250316030510459
190.6667,22.66,35.0,7.7951,10.14,2021-07-09,15:59:59,2021-07-09 16:00:02,11.65237,7/9/2021 16:00,29.8,2036.08,1.2571725902935276
190.7083,22.71,35.0,7.8245,10.13,2021-07-09,16:59:59,2021-07-09 16:59:57,11.65237,7/9/2021 17:00,30.2,2057.92,1.3635699763711788
190.75,22.69,35.0,7.8682,10.15,2021-07-09,17:59:59,2021-07-09 18:00:00,11.65237,7/9/2021 18:00,30.3,2063.38,1.4998564982950637
190.7917,22.53,35.0,7.8615,10.16,2021-07-09,18:59:59,2021-07-09 19:00:02,11.65237,7/9/2021 19:00,30.4,2068.84,1.4840611440762757
190.8333,22.66,35.0,7.8241,10.13,2021-07-09,19:59:59,2021-07-09 19:59:57,11.65237,7/9/2021 20:00,31.1,2107.06,1.4200652829822267
190.875,22.74,35.0,7.7552,10.11,2021-07-09,20:59:59,2021-07-09 21:00:00,11.65237,7/9/2021 21:00,31.0,2101.6,1.2238174388353764
190.9167,22.81,35.0,7.6498,10.05,2021-07-09,21:59:59,2021-07-09 22:00:02,11.65237,7/9/2021 22:00,30.8,2090.68,0.9677722197951102
190.9583,23.01,35.0,7.5055,10.11,2021-07-09,22:59:59,2021-07-09 22:59:57,11.65237,7/9/2021 23:00,30.9,2096.14,0.7104147656615085
191.0,23.09,35.0,7.4147,10.14,2021-07-09,23:59:59,2021-07-10 00:00:00,11.65237,7/10/2021 0:00,30.9,2096.14,0.5811741243270013
191.0417,22.53,35.0,7.7563,10.14,2021-07-10,00:59:59,2021-07-10 01:00:02,11.65237,7/10/2021 1:00,30.7,2085.22,1.2071101105572084
191.0833,22.41,35.0,7.8162,10.14,2021-07-10,01:59:59,2021-07-10 01:59:57,11.65237,7/10/2021 2:00,30.5,2074.3,1.3553646855801245
191.125,22.41,35.0,7.8227,10.14,2021-07-10,02:59:59,2021-07-10 03:00:00,11.65237,7/10/2021 3:00,30.4,2068.84,1.3674964277837869
191.1667,22.41,35.0,7.8251,10.14,2021-07-10,03:59:59,2021-07-10 04:00:02,11.65237,7/10/2021 4:00,30.3,2063.38,1.3679212930071836
191.2083,22.38,35.0,7.8277,10.14,2021-07-10,04:59:59,2021-07-10 04:59:57,11.65237,7/10/2021 5:00,30.5,2074.3,1.3879802547120608
191.25,22.38,35.0,7.8212,10.15,2021-07-10,05:59:59,2021-07-10 06:00:00,11.65237,7/10/2021 6:00,30.3,2063.38,1.3564267947146347
191.2917,22.33,35.0,7.804,10.13,2021-07-10,06:59:59,2021-07-10 07:00:02,11.65237,7/10/2021 7:00,30.3,2063.38,1.3077235921219208
191.3333,22.28,35.0,7.7653,10.1,2021-07-10,07:59:59,2021-07-10 07:59:57,11.65237,7/10/2021 8:00,30.3,2063.38,1.2043977152129326
191.375,22.26,35.0,7.6561,10.1,2021-07-10,08:59:59,2021-07-10 09:00:00,11.65237,7/10/2021 9:00,30.2,2057.92,0.9474546717118145
191.4167,22.36,35.0,7.4201,10.1,2021-07-10,09:59:59,2021-07-10 10:00:02,11.65237,7/10/2021 10:00,30.2,2057.92,0.5623747521594075
191.5417,22.36,35.0,7.7006,10.14,2021-07-10,12:59:59,2021-07-10 13:00:02,11.65237,7/10/2021 13:00,30.2,2057.92,1.0444876117345339
191.5833,22.43,35.0,7.7441,10.13,2021-07-10,13:59:59,2021-07-10 13:59:57,11.65237,7/10/2021 14:00,30.5,2074.3,1.163971165919502
191.625,22.41,35.0,7.7617,10.13,2021-07-10,14:59:59,2021-07-10 15:00:00,11.65237,7/10/2021 15:00,30.6,2079.76,1.2138655155150455
191.6667,22.41,35.0,7.7719,10.11,2021-07-10,15:59:59,2021-07-10 16:00:02,11.65237,7/10/2021 16:00,30.5,2074.3,1.234582767860951
191.7083,22.41,35.0,7.7735,10.12,2021-07-10,16:59:59,2021-07-10 16:59:57,11.65237,7/10/2021 17:00,30.6,2079.76,1.244619865834229
191.75,22.38,35.0,7.7894,10.13,2021-07-10,17:59:59,2021-07-10 18:00:00,11.65237,7/10/2021 18:00,30.5,2074.3,1.2807463580041254
191.7917,22.53,35.0,7.7803,10.12,2021-07-10,18:59:59,2021-07-10 19:00:02,11.65237,7/10/2021 19:00,30.5,2074.3,1.2581916904917785
191.8333,22.56,35.0,7.769,10.11,2021-07-10,19:59:59,2021-07-10 19:59:57,11.65237,7/10/2021 20:00,30.5,2074.3,1.2288284051305787
191.875,22.58,35.0,7.747,10.11,2021-07-10,20:59:59,2021-07-10 21:00:00,11.65237,7/10/2021 21:00,30.1,2052.46,1.1508515190502808
191.9167,22.64,35.0,7.6284,10.1,2021-07-10,21:59:59,2021-07-10 22:00:02,11.65237,7/10/2021 22:00,30.1,2052.46,0.8915642156513753
191.9583,22.74,35.0,7.4035,10.11,2021-07-10,22:59:59,2021-07-10 22:59:57,11.65237,7/10/2021 23:00,30.0,2047.0,0.5396405909094804
192.0,22.46,35.0,7.7267,10.12,2021-07-10,23:59:59,2021-07-11 00:00:00,11.65237,7/11/2021 0:00,29.9,2041.54,1.0900658860052683
192.0417,22.16,35.0,7.8127,10.11,2021-07-11,00:59:59,2021-07-11 01:00:02,11.65237,7/11/2021 1:00,30.0,2047.0,1.310907485143955
192.0833,22.06,35.0,7.8074,10.1,2021-07-11,01:59:59,2021-07-11 01:59:57,11.65237,7/11/2021 2:00,30.2,2057.92,1.3075551666923182
192.125,22.03,35.0,7.8046,10.09,2021-07-11,02:59:59,2021-07-11 03:00:00,11.65237,7/11/2021 3:00,30.2,2057.92,1.2995002160008067
192.1667,22.03,35.0,7.8141,10.09,2021-07-11,03:59:59,2021-07-11 04:00:02,11.65237,7/11/2021 4:00,30.2,2057.92,1.3257430440011455
192.2083,21.96,35.0,7.8039,10.09,2021-07-11,04:59:59,2021-07-11 04:59:57,11.65237,7/11/2021 5:00,30.2,2057.92,1.2967306215957601
192.25,21.88,35.0,7.8042,10.09,2021-07-11,05:59:59,2021-07-11 06:00:00,11.65237,7/11/2021 6:00,30.2,2057.92,1.2965771252383718
192.2917,21.83,35.0,7.806,10.09,2021-07-11,06:59:59,2021-07-11 07:00:02,11.65237,7/11/2021 7:00,30.2,2057.92,1.3008989811882212
192.3333,21.78,35.0,7.7849,10.06,2021-07-11,07:59:59,2021-07-11 07:59:57,11.65237,7/11/2021 8:00,30.1,2052.46,1.2376108593843536
192.375,21.68,35.0,7.7318,10.04,2021-07-11,08:59:59,2021-07-11 09:00:00,11.65237,7/11/2021 9:00,30.0,2047.0,1.098498463251646
192.4583,21.41,35.0,7.3963,10.02,2021-07-11,10:59:59,2021-07-11 10:59:57,11.65237,7/11/2021 11:00,30.4,2068.84,0.5305476258517614
192.5833,21.78,35.0,7.7736,10.05,2021-07-11,13:59:59,2021-07-11 13:59:57,11.65237,7/11/2021 14:00,30.7,2085.22,1.2431646450208655
192.625,22.03,35.0,7.8108,10.06,2021-07-11,14:59:59,2021-07-11 15:00:00,11.65237,7/11/2021 15:00,30.7,2085.22,1.3479514844022555
192.6667,22.31,35.0,7.8221,10.06,2021-07-11,15:59:59,2021-07-11 16:00:02,11.65237,7/11/2021 16:00,30.7,2085.22,1.383815201784007
192.7083,22.48,35.0,7.8716,10.06,2021-07-11,16:59:59,2021-07-11 16:59:57,11.65237,7/11/2021 17:00,30.5,2074.3,1.521753167273973
192.75,22.76,35.0,7.9063,10.07,2021-07-11,17:59:59,2021-07-11 18:00:00,11.65237,7/11/2021 18:00,30.4,2068.84,1.6303593625357367
192.7917,22.79,35.0,7.9112,10.07,2021-07-11,18:59:59,2021-07-11 19:00:02,11.65237,7/11/2021 19:00,30.1,2052.46,1.6242843730986782
192.8333,23.14,35.0,7.9172,10.07,2021-07-11,19:59:59,2021-07-11 19:59:57,11.65237,7/11/2021 20:00,30.0,2047.0,1.6414896847303682
192.875,23.12,35.0,7.9021,10.06,2021-07-11,20:59:59,2021-07-11 21:00:00,11.65237,7/11/2021 21:00,30.0,2047.0,1.5914965908146244
192.9167,23.19,35.0,7.8554,10.06,2021-07-11,21:59:59,2021-07-11 22:00:02,11.65237,7/11/2021 22:00,30.0,2047.0,1.446765973991785
192.9583,23.29,35.0,7.7268,10.07,2021-07-11,22:59:59,2021-07-11 22:59:57,11.65237,7/11/2021 23:00,30.0,2047.0,1.1052287804149832
193.0,23.32,35.0,7.5744,10.08,2021-07-11,23:59:59,2021-07-12 00:00:00,11.65237,7/12/2021 0:00,30.0,2047.0,0.7950863469882159
193.0417,23.12,35.0,7.8097,10.08,2021-07-12,00:59:59,2021-07-12 01:00:02,11.65237,7/12/2021 1:00,29.9,2041.54,1.3083882444167114
193.0833,22.86,35.0,7.831,10.07,2021-07-12,01:59:59,2021-07-12 01:59:57,11.65237,7/12/2021 2:00,29.9,2041.54,1.3645745821939272
193.125,22.79,35.0,7.8286,10.06,2021-07-12,02:59:59,2021-07-12 03:00:00,11.65237,7/12/2021 3:00,30.0,2047.0,1.3633405802004912
193.1667,22.69,35.0,7.8351,10.06,2021-07-12,03:59:59,2021-07-12 04:00:02,11.65237,7/12/2021 4:00,30.1,2052.46,1.3872276201374167
193.2083,22.41,35.0,7.8383,10.05,2021-07-12,04:59:59,2021-07-12 04:59:57,11.65237,7/12/2021 5:00,30.2,2057.92,1.3995219465655881
193.25,22.38,35.0,7.8226,10.05,2021-07-12,05:59:59,2021-07-12 06:00:00,11.65237,7/12/2021 6:00,30.2,2057.92,1.3539930229071637
193.2917,22.41,35.0,7.8002,10.05,2021-07-12,06:59:59,2021-07-12 07:00:02,11.65237,7/12/2021 7:00,30.3,2063.38,1.298292767225502
193.3333,22.33,35.0,7.7905,10.04,2021-07-12,07:59:59,2021-07-12 07:59:57,11.65237,7/12/2021 8:00,30.3,2063.38,1.2710439003227534
193.375,22.36,35.0,7.7787,10.0,2021-07-12,08:59:59,2021-07-12 09:00:00,11.65237,7/12/2021 9:00,30.2,2057.92,1.2342089384893247
193.4167,22.38,35.0,7.7136,9.94,2021-07-12,09:59:59,2021-07-12 10:00:02,11.65237,7/12/2021 10:00,30.2,2057.92,1.0743582379063834
193.4583,22.43,35.0,7.5486,9.94,2021-07-12,10:59:59,2021-07-12 10:59:57,11.65237,7/12/2021 11:00,30.1,2052.46,0.7461542036015112
193.625,22.36,35.0,7.7394,9.99,2021-07-12,14:59:59,2021-07-12 15:00:00,11.65237,7/12/2021 15:00,30.0,2047.0,1.124364259750369
193.6667,22.41,35.0,7.7869,9.99,2021-07-12,15:59:59,2021-07-12 16:00:02,11.65237,7/12/2021 16:00,29.9,2041.54,1.2385257497080497
193.7083,22.48,35.0,7.8008,9.99,2021-07-12,16:59:59,2021-07-12 16:59:57,11.65237,7/12/2021 17:00,29.9,2041.54,1.2762593553954487
193.75,22.64,35.0,7.835,9.99,2021-07-12,17:59:59,2021-07-12 18:00:00,11.65237,7/12/2021 18:00,29.9,2041.54,1.3731838191484753
193.7917,22.76,35.0,7.8841,10.01,2021-07-12,18:59:59,2021-07-12 19:00:02,11.65237,7/12/2021 19:00,30.0,2047.0,1.5290380251979723
193.8333,22.74,35.0,7.9048,10.01,2021-07-12,19:59:59,2021-07-12 19:59:57,11.65237,7/12/2021 20:00,30.1,2052.46,1.6025245259015797
193.875,22.79,35.0,7.8702,9.99,2021-07-12,20:59:59,2021-07-12 21:00:00,11.65237,7/12/2021 21:00,30.1,2052.46,1.4933110267398808
193.9167,22.74,35.0,7.8154,9.98,2021-07-12,21:59:59,2021-07-12 22:00:02,11.65237,7/12/2021 22:00,30.1,2052.46,1.3319155740134039
193.9583,22.74,35.0,7.7169,9.96,2021-07-12,22:59:59,2021-07-12 22:59:57,11.65237,7/12/2021 23:00,30.1,2052.46,1.0809345397530352
194.0,22.84,35.0,7.4437,9.98,2021-07-12,23:59:59,2021-07-13 00:00:00,11.65237,7/13/2021 0:00,30.2,2057.92,0.5971895214109404
194.0833,22.23,35.0,7.8237,9.99,2021-07-13,01:59:59,2021-07-13 01:59:57,11.65237,7/13/2021 2:00,30.2,2057.92,1.3552295417983502
