Year Day,Temperature C,CO2,Battery,Date (UTC),Depth (dbar),Sal/TA Date (UTC),Salinity,TA (Approximated),Saturation Aragonite Out,Saturation Aragonite Out (MCHP73),"Saturation Aragonite Out (H73a,H73b,MCHP73)",Saturation Aragonite Out (MCHP73 refit),Saturation Aragonite Out (RRV93)
136.6564,10.56,406.7,12.03,2019-05-16 15:45:12,11.65237,5/16/2019 15:45,28.6,1970.56,2.2200016836419203,2.3463607503558537,2.2990047591425857,2.2235448474927275,2.3881951987973498
136.6772,10.45,394.1,12.03,2019-05-16 16:15:10,11.65237,5/16/2019 16:15,28.81,1982.026,2.2966742433824114,2.411092749624702,2.3777194798465215,2.30033067159949,2.469060721312266
136.698,10.54,392.3,12.03,2019-05-16 16:45:07,11.65237,5/16/2019 16:45,28.78,1980.388,2.3010113453110503,2.41790188463465,2.3821075131396516,2.304692924718225,2.47374061020982
136.7189,10.58,372.0,12.03,2019-05-16 17:15:12,11.65237,5/16/2019 17:15,28.83,1983.118,2.3946042411157347,2.5124557932283507,2.4777839473924232,2.3984194267639807,2.5720472067099753
136.7397,10.7,362.1,12.03,2019-05-16 17:45:10,11.65237,5/16/2019 17:45,28.87,1985.302,2.4462591881220193,2.5634980199608703,2.530593999920277,2.4501821883438764,2.6265437254738027
136.7605,10.76,361.0,12.02,2019-05-16 18:15:07,11.65237,5/16/2019 18:15,28.91,1987.486,2.4577299559966885,2.572349664064281,2.542380068826294,2.461696476473589,2.638843310705547
136.7814,10.92,373.8,12.03,2019-05-16 18:45:12,11.65237,5/16/2019 18:45,28.87,1985.302,2.3963635868539974,2.510996461410486,2.479686769744819,2.400297272050639,2.574936725287143
136.8022,10.83,367.0,12.03,2019-05-16 19:15:10,11.65237,5/16/2019 19:15,28.9,1986.94,2.4297663582478806,2.543768123162814,2.513830421879298,2.4337199536329988,2.609754763862096
136.823,10.47,353.8,12.03,2019-05-16 19:45:07,11.65237,5/16/2019 19:45,28.86,1984.756,2.480734358255868,2.600610522551709,2.565726522411693,2.4846177314538154,2.6619086118847903
136.8439,11.57,391.4,12.02,2019-05-16 20:15:12,11.65237,5/16/2019 20:15,28.32,1955.272,2.2549350800219647,2.4065098236230837,2.334261169564799,2.25871639192976,2.4263941454143647
136.8647,11.84,423.1,12.03,2019-05-16 20:45:10,11.65237,5/16/2019 20:45,27.65,1918.69,2.05168895767132,2.250147645424194,2.1252248555026196,2.0550892080945435,2.2109448500879494
136.8855,11.37,406.6,12.03,2019-05-16 21:15:07,11.65237,5/16/2019 21:15,27.83,1928.518,2.1288858745648356,2.3166893280472696,2.2044915254141757,2.13232284078496,2.2917202494625255
136.9064,11.21,375.3,12.03,2019-05-16 21:45:12,11.65237,5/16/2019 21:45,27.99,1937.254,2.272253904915827,2.4566075149809627,2.351284884715852,2.2758625105589263,2.4423994258414634
136.9272,11.32,382.8,12.03,2019-05-16 22:15:10,11.65237,5/16/2019 22:15,28.03,1939.438,2.2478475658856105,2.426150433224482,2.326444684066295,2.251469898923586,2.4172441659897785
136.948,11.28,389.7,12.03,2019-05-16 22:45:07,11.65237,5/16/2019 22:45,28.29,1953.634,2.254272002778197,2.408647969355386,2.3335128413708586,2.257970215164677,2.4248679456495377
136.9689,11.08,392.1,12.03,2019-05-16 23:15:12,11.65237,5/16/2019 23:15,28.39,1959.094,2.2556299408612204,2.4013778346800594,2.335077013330028,2.2593056393333293,2.4261586810442344
136.9897,10.87,396.0,12.03,2019-05-16 23:45:10,11.65237,5/16/2019 23:45,28.6,1970.56,2.2656614586525965,2.3945800785977975,2.34569909211696,2.2693505640089517,2.4368992935907516
137.0105,10.7,387.8,12.03,2019-05-17 00:15:07,11.65237,5/17/2019 0:15,28.71,1976.566,2.311927248378808,2.4347843271165344,2.3931491023725444,2.3156510517530315,2.485357095561098
137.0314,10.67,392.5,12.02,2019-05-17 00:45:12,11.65237,5/17/2019 0:45,28.71,1976.566,2.29225711821908,2.414042976708072,2.3730521412979044,2.295949049174543,2.4646597799197303
137.0522,10.7,398.6,12.02,2019-05-17 01:15:10,11.65237,5/17/2019 1:15,28.75,1978.75,2.2733826129049817,2.3910232503103184,2.353843049177426,2.2770730574953744,2.445081279685245
137.073,10.54,402.0,12.02,2019-05-17 01:45:07,11.65237,5/17/2019 1:45,28.88,1985.848,2.2753978519758924,2.3834859909710437,2.3561143850775537,2.2790776908529526,2.4472185353921536
137.0939,10.47,400.9,12.02,2019-05-17 02:15:12,11.65237,5/17/2019 2:15,28.93,1988.578,2.2856648452167683,2.3906552140624053,2.3666846541678277,2.2893483647629216,2.457970861369317
137.1147,10.45,397.7,12.02,2019-05-17 02:45:10,11.65237,5/17/2019 2:45,29.01,1992.946,2.30907168862638,2.4094467579947563,2.3907376453377203,2.3127981528275736,2.482727498958982
137.1355,10.47,398.8,12.02,2019-05-17 03:15:07,11.65237,5/17/2019 3:15,28.85,1984.21,2.283321477324136,2.394049315427275,2.3641499563237054,2.2869800874844386,2.4552468963178744
137.1564,10.58,404.8,12.02,2019-05-17 03:45:12,11.65237,5/17/2019 3:45,28.87,1985.302,2.2634708994984414,2.371677757998502,2.3439130374736403,2.2671464306656737,2.4347759603025554
137.1772,10.83,411.2,12.02,2019-05-17 04:15:10,11.65237,5/17/2019 4:15,28.62,1971.652,2.2085300442700824,2.3325230539248376,2.2873433569713546,2.212145836299636,2.3769019720082265
137.198,10.81,412.5,12.02,2019-05-17 04:45:07,11.65237,5/17/2019 4:45,28.72,1977.112,2.216510821995172,2.333287173447063,2.2956765768267924,2.220158209951393,2.3855694950643653
137.2189,10.81,413.3,12.02,2019-05-17 05:15:12,11.65237,5/17/2019 5:15,28.66,1973.836,2.2055926111317343,2.3263286298318295,2.284409497117508,2.209210277263747,2.373901468439291
137.2397,10.61,400.7,12.02,2019-05-17 05:45:10,11.65237,5/17/2019 5:45,28.83,1983.118,2.274682314645183,2.3863906050252837,2.3553034421287466,2.278369207716334,2.446482716264524
137.2605,10.61,335.6,12.02,2019-05-17 06:15:07,11.65237,5/17/2019 6:15,28.79,1980.934,2.5615964770366304,2.69133686783746,2.648072492103506,2.565591854621681,2.746434471790776
137.2814,10.56,274.1,12.02,2019-05-17 06:45:12,11.65237,5/17/2019 6:45,28.79,1980.934,2.918177698547042,3.066591204824321,3.011096912508631,2.9225107602869866,3.1169289566868463
137.3022,10.54,232.8,12.02,2019-05-17 07:15:10,11.65237,5/17/2019 7:15,28.82,1982.572,3.2278557426531616,3.3892780236280147,3.3256543893623243,3.2324641063955246,3.436955075887626
137.323,10.61,277.6,12.02,2019-05-17 07:45:07,11.65237,5/17/2019 7:45,28.75,1978.75,2.889352038203745,3.04011394506844,2.9817023660100137,2.893662106917835,3.0870304911030915
137.3439,10.49,335.1,12.02,2019-05-17 08:15:12,11.65237,5/17/2019 8:15,28.85,1984.21,2.5714459578427005,2.696683773652394,2.658219635374615,2.575430197844406,2.7566019763224596
137.3647,10.45,386.4,12.02,2019-05-17 08:45:10,11.65237,5/17/2019 8:45,28.87,1985.302,2.3366233275077857,2.448537667522953,2.418635885068094,2.340342462257418,2.511132613485783
137.3855,10.96,401.0,12.02,2019-05-17 09:15:07,11.65237,5/17/2019 9:15,27.42,1906.132,2.091884818651088,2.3196832929883,2.1658187992958835,2.0950484735625134,2.2502859133807824
137.4064,10.96,393.6,12.02,2019-05-17 09:45:12,11.65237,5/17/2019 9:45,27.43,1906.678,2.1211276629608395,2.35106586304628,2.19572962483365,2.124326478884374,2.2810394413238133
137.4272,10.99,385.6,12.02,2019-05-17 10:15:10,11.65237,5/17/2019 10:15,27.36,1902.856,2.143302060110898,2.3839251013387384,2.2182466656897954,2.146510921638376,2.3041047320333132
137.448,10.92,368.3,12.02,2019-05-17 10:45:07,11.65237,5/17/2019 10:45,27.73,1923.058,2.262968689377334,2.473958343620894,2.34124733219898,2.2664049473108197,2.4309030980965503
137.4689,10.87,363.8,12.02,2019-05-17 11:15:12,11.65237,5/17/2019 11:15,27.45,1907.77,2.243376743365201,2.4845777172337415,2.320643809437827,2.2466873674094683,2.409096079688849
137.4897,10.83,389.3,12.02,2019-05-17 11:45:10,11.65237,5/17/2019 11:45,27.97,1936.162,2.2077099785390595,2.3887523073974934,2.2852846808277625,2.211134872795967,2.3737003320772967
137.5105,10.81,394.0,12.02,2019-05-17 12:15:07,11.65237,5/17/2019 12:15,27.99,1937.254,2.191548884350292,2.369280286667503,2.2688082657585937,2.1949559971955894,2.356769666346179
137.5314,10.74,400.6,12.02,2019-05-17 12:45:12,11.65237,5/17/2019 12:45,28.18,1947.628,2.190162205689468,2.3499955125531704,2.2677501250520673,2.1936040453798067,2.35584380555255
137.5522,10.67,406.6,12.01,2019-05-17 13:15:10,11.65237,5/17/2019 13:15,28.32,1955.272,2.1847660414080643,2.331880832066562,2.2624894909093647,2.188221836502648,2.3505056291912596
137.573,10.63,411.0,12.01,2019-05-17 13:45:07,11.65237,5/17/2019 13:45,28.49,1964.554,2.1899177723473526,2.3232046814015233,2.2680623204298684,2.19341610874418,2.356407810827761
137.5939,10.58,417.6,12.01,2019-05-17 14:15:12,11.65237,5/17/2019 14:15,28.6,1970.56,2.1790004725868144,2.3029228334427287,2.2570910036969094,2.182501668473664,2.3451862990268477
137.6147,10.56,395.2,12.01,2019-05-17 14:45:10,11.65237,5/17/2019 14:45,28.65,1973.29,2.271951273671298,2.3973792001505116,2.3521847463328047,2.2755687060844183,2.4428742141953865
137.6355,10.54,385.1,12.01,2019-05-17 15:15:07,11.65237,5/17/2019 15:15,28.62,1971.652,2.3090115083462455,2.4390077810081165,2.3899875211128236,2.312656298585433,2.4815663001052055
137.6564,10.52,386.9,12.01,2019-05-17 15:45:12,11.65237,5/17/2019 15:45,28.72,1977.112,2.3148984381775923,2.4372139914369924,2.3961824042271616,2.318572466546185,2.488035261805047
137.6772,10.54,396.7,12.01,2019-05-17 16:15:10,11.65237,5/17/2019 16:15,28.69,1975.474,2.2710664752595346,2.3933009563674563,2.35135079603785,2.2746880270029117,2.4420327531339674
137.698,10.74,425.2,12.0,2019-05-17 16:45:07,11.65237,5/17/2019 16:45,28.53,1966.738,2.1439392937289923,2.2711204359935366,2.2211321255559966,2.1474268560467378,2.3085016798716538
137.7189,10.7,419.8,12.01,2019-05-17 17:15:12,11.65237,5/17/2019 17:15,28.59,1970.014,2.1709310357144034,2.2950976253549262,2.248835952727318,2.1744557457464717,2.336974847678093
137.7397,10.74,419.5,12.01,2019-05-17 17:45:10,11.65237,5/17/2019 17:45,28.59,1970.014,2.172493662114026,2.296735700469864,2.2504380944846214,2.1760319735231937,2.3387169973965625
137.7605,10.63,400.8,12.01,2019-05-17 18:15:07,11.65237,5/17/2019 18:15,28.69,1975.474,2.2557943921895123,2.377133701700927,2.335755357594678,2.259426071484925,2.42624487292771
137.7814,10.67,378.6,12.01,2019-05-17 18:45:12,11.65237,5/17/2019 18:45,28.62,1971.652,2.3379669429600596,2.469595427489312,2.419574033138034,2.3416850559404643,2.512239901282877
137.8022,10.65,348.8,12.01,2019-05-17 19:15:10,11.65237,5/17/2019 19:15,28.66,1973.836,2.4781117683717833,2.6144398798690713,2.562683526311938,2.481990532355745,2.658910280225895
137.823,10.67,344.2,12.0,2019-05-17 19:45:07,11.65237,5/17/2019 19:45,28.64,1972.744,2.4977137235175104,2.6368952634792913,2.5826395443841497,2.5016138323367847,2.679356968551718
137.8439,10.67,363.6,12.01,2019-05-17 20:15:12,11.65237,5/17/2019 20:15,28.57,1968.922,2.3968173302609603,2.5361564516571695,2.479560117681162,2.4005862244915326,2.5736521204518445
137.8647,10.52,371.1,12.0,2019-05-17 20:45:10,11.65237,5/17/2019 20:45,28.8,1981.48,2.3936787107732767,2.513878597525828,2.4767766512110434,2.3974647872207737,2.5708107628558436
137.8855,10.4,387.9,12.0,2019-05-17 21:15:07,11.65237,5/17/2019 21:15,28.92,1988.032,2.3365874488394174,2.4447882911992087,2.4186823873049117,2.340304364340785,2.5111328277704414
137.9064,10.83,404.1,12.0,2019-05-17 21:45:12,11.65237,5/17/2019 21:45,28.05,1940.53,2.160713747400202,2.330176873046196,2.2374111567171893,2.164109562010093,2.3246706354016218
137.9272,11.03,382.3,12.0,2019-05-17 22:15:10,11.65237,5/17/2019 22:15,27.73,1923.058,2.206113104216064,2.4116102265360535,2.2831883977875975,2.2095182279235033,2.371585695933068
137.948,11.1,359.6,12.01,2019-05-17 22:45:07,11.65237,5/17/2019 22:45,27.62,1917.052,2.287677940311346,2.5134708004955644,2.366255021144323,2.291155338689591,2.4567723465960536
137.9689,10.96,387.3,12.0,2019-05-17 23:15:12,11.65237,5/17/2019 23:15,27.87,1930.702,2.203882669451099,2.394564890776617,2.28118716359716,2.20730946789883,2.369623142646281
137.9897,10.9,372.1,12.01,2019-05-17 23:45:10,11.65237,5/17/2019 23:45,28.03,1939.438,2.2875365648685886,2.4692626926128933,2.3669487859952856,2.291088473975006,2.4577876311686917
138.0105,10.94,383.6,12.0,2019-05-18 00:15:07,11.65237,5/18/2019 0:15,27.98,1936.708,2.233312811399724,2.4154963490256853,2.311471377423978,2.236800638997396,2.400865425406295
138.0314,10.74,396.3,12.0,2019-05-18 00:45:12,11.65237,5/18/2019 0:45,28.2,1948.72,2.2095620384591728,2.36904124630065,2.287614628513964,2.213031856674622,2.3762782785194405
138.0522,10.63,407.4,12.0,2019-05-18 01:15:10,11.65237,5/18/2019 1:15,28.4,1959.64,2.1917675247596278,2.332588993778396,2.2697895257759813,2.195242436624783,2.3580385985898
138.073,10.65,410.8,12.0,2019-05-18 01:45:07,11.65237,5/18/2019 1:45,28.44,1961.824,2.184352017392496,2.3213560931710857,2.2622841039709645,2.187835692765023,2.3504402199440015
138.0939,10.72,413.5,12.0,2019-05-18 02:15:12,11.65237,5/18/2019 2:15,28.47,1963.462,2.17892922796015,2.3131024166680176,2.256802067123106,2.182435759672231,2.345022606272465
138.1147,10.72,410.1,12.0,2019-05-18 02:45:10,11.65237,5/18/2019 2:45,28.33,1955.818,2.1734004980382973,2.318849402416035,2.2508946974197555,2.1768607449442556,2.3387290547752935
138.1355,10.58,412.8,12.0,2019-05-18 03:15:07,11.65237,5/18/2019 3:15,28.59,1970.014,2.195655576818526,2.321346757165156,2.274101661124966,2.199173599360922,2.362648356084151
138.1564,10.49,412.5,12.0,2019-05-18 03:45:12,11.65237,5/18/2019 3:45,28.76,1979.296,2.2180909199494656,2.3321041509907694,2.2973261465802324,2.221654684089178,2.386547288553068
138.1772,10.47,416.0,12.0,2019-05-18 04:15:10,11.65237,5/18/2019 4:15,28.75,1978.75,2.20331689904727,2.317287585304559,2.282202169206753,2.2068542621431333,2.3709480753197307
138.198,10.52,420.3,12.0,2019-05-18 04:45:07,11.65237,5/18/2019 4:45,28.75,1978.75,2.1878464949801217,2.3009606733145436,2.266390545715831,2.191381034294932,2.3548236494621615
138.2189,10.58,405.7,12.0,2019-05-18 05:15:12,11.65237,5/18/2019 5:15,28.73,1977.658,2.241324140750415,2.3588112101407455,2.3210325755098653,2.2449347904612984,2.4110676940036395
138.2397,10.63,417.7,12.0,2019-05-18 05:45:10,11.65237,5/18/2019 5:45,28.64,1972.744,2.1844114494067304,2.3055483048570395,2.262699829012191,2.187945196220755,2.3511306092045894
138.2605,10.65,400.4,12.0,2019-05-18 06:15:07,11.65237,5/18/2019 6:15,28.64,1972.744,2.2509336358544,2.375903840112647,2.3307003263820296,2.254551603742766,2.4210247712413846
138.2814,10.58,388.0,11.99,2019-05-18 06:45:12,11.65237,5/18/2019 6:45,28.7,1976.02,2.3083218302037136,2.4318282120524657,2.389434983690097,2.3120015247087236,2.481230361420592
138.3022,10.54,378.5,12.0,2019-05-18 07:15:10,11.65237,5/18/2019 7:15,28.72,1977.112,2.350603981070075,2.4748690062611876,2.4326508051890237,2.354324804762142,2.5254899833713087
138.323,10.56,362.3,12.0,2019-05-18 07:45:07,11.65237,5/18/2019 7:45,28.71,1976.566,2.4210494878955497,2.5499937172432907,2.50454927348617,2.4248522187411097,2.599221235518316
138.3439,10.54,344.4,11.99,2019-05-18 08:15:12,11.65237,5/18/2019 8:15,28.69,1975.474,2.502348271065904,2.6375032230140167,2.5874517600574825,2.506226509177758,2.684031993349113
138.3647,10.52,395.2,11.99,2019-05-18 08:45:10,11.65237,5/18/2019 8:45,28.7,1976.02,2.2782078897870983,2.400067553239156,2.3586633040347116,2.2818342282827793,2.4495045948810814
138.3855,10.49,404.8,11.99,2019-05-18 09:15:07,11.65237,5/18/2019 9:15,28.68,1974.928,2.237151838053057,2.358281271124575,2.3166686159627004,2.2407156755640636,2.406288880642778
138.4064,10.45,401.6,11.99,2019-05-18 09:45:12,11.65237,5/18/2019 9:45,28.73,1977.658,2.255887928788724,2.3742276011219183,2.3359010887330447,2.259474861066283,2.4260145986825443
138.4272,10.67,433.3,11.99,2019-05-18 10:15:10,11.65237,5/18/2019 10:15,27.7,1921.42,2.009705081976172,2.199309516117656,2.08229078105515,2.0127803739109655,2.1642245063868413
138.448,10.67,423.4,11.99,2019-05-18 10:45:07,11.65237,5/18/2019 10:45,27.86,1930.156,2.063920728355349,2.2431059065049936,2.1380581355655894,2.0671044715322173,2.2218551178921357
138.4689,10.67,420.8,11.99,2019-05-18 11:15:12,11.65237,5/18/2019 11:15,27.85,1929.61,2.0718288678076897,2.252686535285331,2.146127955889915,2.0750187344621875,2.2301369547131693
138.4897,10.7,417.1,11.99,2019-05-18 11:45:10,11.65237,5/18/2019 11:45,27.86,1930.156,2.086645308744138,2.267870105863689,2.1613037653825358,2.089863584751097,2.245826032814998
138.5105,10.76,420.2,11.99,2019-05-18 12:15:07,11.65237,5/18/2019 12:15,27.92,1933.432,2.0838914886308944,2.2591281706574504,2.1586078113977596,2.087141214920016,2.243292196022422
138.5314,10.78,423.1,11.99,2019-05-18 12:45:12,11.65237,5/18/2019 12:45,28.27,1952.542,2.118529290452705,2.2651742227220573,2.1946840245202974,2.121925487411109,2.281000375791246
138.5522,10.78,423.9,11.99,2019-05-18 13:15:10,11.65237,5/18/2019 13:15,28.31,1954.726,2.1207905234488993,2.2642269419599,2.197069125234572,2.124200677997081,2.2835157828681045
138.573,10.83,422.2,11.99,2019-05-18 13:45:07,11.65237,5/18/2019 13:45,28.41,1960.186,2.1403494467246786,2.2768436082464225,2.2172570582095408,2.1438251571188727,2.3045454546127395
138.5939,10.9,423.5,11.99,2019-05-18 14:15:12,11.65237,5/18/2019 14:15,28.4,1959.64,2.135157415878001,2.2720921706986457,2.2119362036976455,2.1386438088830997,2.299224228810025
138.6147,10.94,424.1,11.99,2019-05-18 14:45:10,11.65237,5/18/2019 14:45,28.5,1965.1,2.1463272472443253,2.275928659015644,2.223541144989599,2.149866111790363,2.3114054423777994
138.6355,10.96,425.4,11.99,2019-05-18 15:15:07,11.65237,5/18/2019 15:15,28.5,1965.1,2.1418622479044593,2.27117343486484,2.2189766702076295,2.1454012441131765,2.3067595570424695
138.6564,11.08,418.5,11.99,2019-05-18 15:45:12,11.65237,5/18/2019 15:45,28.52,1966.192,2.1710002682969805,2.3004879737987864,2.2488183619026656,2.1746128906772277,2.3377549519140035
