Year Day,Temperature C,CO2,Battery,Date (UTC),Depth (dbar),Sal/TA Date (UTC),Salinity,TA (Approximated),Saturation Aragonite Out
169.6459,21.61,807.4,12.0,2021-06-18 15:30:05,11.65237,2021-06-18 15:16:34,28.03,1939.438,1.3702077730047098
169.6668,21.71,601.7,11.99,2021-06-18 16:00:11,11.65237,2021-06-18 15:46:34,27.97,1936.162,1.7234086915061262
169.6876,22.06,617.2,11.99,2021-06-18 16:30:08,11.65237,2021-06-18 16:16:34,27.661,1919.2906,1.6626259989849557
169.7084,21.91,628.6,11.99,2021-06-18 17:00:05,11.65237,2021-06-18 16:46:34,26.799,1872.2254,1.549518799497342
169.7293,22.28,652.2,11.99,2021-06-18 17:30:11,11.65237,2021-06-18 17:16:34,26.219,1840.5574,1.4538648237443335
169.7501,22.21,591.9,11.99,2021-06-18 18:00:08,11.65237,2021-06-18 17:46:34,25.983,1827.6718,1.5435612592380852
169.7709,22.48,458.0,11.99,2021-06-18 18:30:05,11.65237,2021-06-18 18:16:34,25.038,1776.0748,1.7661732291844465
169.7918,22.48,456.4,11.99,2021-06-18 19:00:11,11.65237,2021-06-18 18:46:34,24.277,1734.5242,1.683071759137223
169.8126,22.53,446.8,12.0,2021-06-18 19:30:08,11.65237,2021-06-18 18:46:34,24.277,1734.5242,1.7106778808849188
169.8543,22.46,377.4,12.0,2021-06-18 20:30:11,11.65237,2021-06-18 21:16:34,28.353,1957.0738,2.4825767003334493
169.8751,22.26,345.9,11.99,2021-06-18 21:00:08,11.65237,2021-06-18 21:16:34,28.353,1957.0738,2.627567428640973
169.8959,22.21,334.5,11.99,2021-06-18 21:30:05,11.65237,2021-06-18 21:16:34,28.353,1957.0738,2.685061751578658
169.9168,22.21,348.3,11.99,2021-06-18 22:00:11,11.65237,2021-06-18 21:46:34,27.89,1931.794,2.5468051145562147
169.9376,22.03,346.2,11.99,2021-06-18 22:30:08,11.65237,2021-06-18 22:16:34,27.051,1885.9846,2.432197976503723
169.9584,21.83,353.8,11.99,2021-06-18 23:00:05,11.65237,2021-06-18 22:46:34,25.845,1820.137,2.2247796305079963
169.9793,21.71,333.6,11.99,2021-06-18 23:30:11,11.65237,2021-06-18 23:16:34,24.56,1749.976,2.134424989219489
170.0001,21.58,342.6,11.99,2021-06-19 00:00:08,11.65237,2021-06-19 00:16:34,28.373,1958.1658,2.6345471823772835
170.0209,21.44,397.1,11.99,2021-06-19 00:30:05,11.65237,2021-06-19 00:16:34,28.373,1958.1658,2.383065373304802
170.0418,21.53,439.0,11.99,2021-06-19 01:00:11,11.65237,2021-06-19 00:46:34,27.033,1885.0018,2.0522182660999966
170.0626,21.31,463.6,11.99,2021-06-19 01:30:08,11.65237,2021-06-19 01:16:34,26.44,1852.624,1.8979215410852168
170.0834,21.04,492.9,11.99,2021-06-19 02:00:05,11.65237,2021-06-19 01:46:34,26.094,1833.7324,1.7702887565221104
170.1043,20.92,622.8,11.99,2021-06-19 02:30:11,11.65237,2021-06-19 02:16:34,25.387,1795.1302,1.4088588714041026
170.1251,20.87,682.6,11.98,2021-06-19 03:00:08,11.65237,2021-06-19 02:46:34,24.795,1762.807,1.2555719305987105
170.1459,20.77,717.6,11.98,2021-06-19 03:30:05,11.65237,2021-06-19 03:16:34,24.578,1750.9588,1.1856831942932509
170.1668,20.77,788.2,11.98,2021-06-19 04:00:11,11.65237,2021-06-19 03:46:34,27.502,1910.6092,1.3402033988618511
170.1876,21.06,762.9,11.98,2021-06-19 04:30:08,11.65237,2021-06-19 04:16:34,27.373,1903.5658,1.3682748497852237
170.2084,20.72,769.2,11.98,2021-06-19 05:00:05,11.65237,2021-06-19 04:46:34,27.259,1897.3414,1.344950748573195
170.2293,20.77,759.8,11.98,2021-06-19 05:30:11,11.65237,2021-06-19 05:16:34,27.28,1898.488,1.3609559234861075
170.2501,20.67,766.4,11.98,2021-06-19 06:00:08,11.65237,2021-06-19 05:46:34,27.205,1894.393,1.3435721948141015
170.2709,20.79,815.4,11.98,2021-06-19 06:30:05,11.65237,2021-06-19 06:16:34,28.724,1977.3304,1.4102949275772976
170.2918,20.74,825.1,11.98,2021-06-19 07:00:11,11.65237,2021-06-19 06:46:34,28.809,1981.9714,1.4036773208632032
170.3126,20.72,833.6,11.98,2021-06-19 07:30:08,11.65237,2021-06-19 07:16:34,28.859,1984.7014,1.3961445539898454
170.3334,20.82,854.0,11.98,2021-06-19 08:00:05,11.65237,2021-06-19 07:46:34,28.891,1986.4486,1.3727906128971494
170.3543,20.89,813.1,11.98,2021-06-19 08:30:11,11.65237,2021-06-19 08:16:34,28.979,1991.2534,1.4375836062155598
170.3751,21.06,780.5,11.98,2021-06-19 09:00:08,11.65237,2021-06-19 08:46:34,29.092,1997.4232,1.4984641356623076
170.3959,21.04,735.9,11.98,2021-06-19 09:30:05,11.65237,2021-06-19 09:16:34,29.12,1998.952,1.5728773486278131
170.4168,20.99,744.3,11.98,2021-06-19 10:00:11,11.65237,2021-06-19 09:16:34,29.12,1998.952,1.558129297490995
170.4584,20.97,757.7,11.98,2021-06-19 11:00:05,11.65237,2021-06-19 11:46:34,29.222,2004.5212,1.5455708239704042
170.4793,20.99,765.3,11.98,2021-06-19 11:30:11,11.65237,2021-06-19 11:46:34,29.222,2004.5212,1.5335777313587593
170.5001,20.89,798.7,11.98,2021-06-19 12:00:08,11.65237,2021-06-19 11:46:34,29.222,2004.5212,1.4806830702393854
170.5209,20.79,842.5,11.98,2021-06-19 12:30:05,11.65237,2021-06-19 12:16:34,29.082,1996.8772,1.4044662685100853
170.5418,20.97,896.5,11.98,2021-06-19 13:00:11,11.65237,2021-06-19 12:46:34,28.983,1991.4718,1.3285014987994699
170.5626,21.21,885.1,11.98,2021-06-19 13:30:08,11.65237,2021-06-19 13:16:34,28.941,1989.1786,1.341941672237699
170.5834,21.41,872.8,11.98,2021-06-19 14:00:05,11.65237,2021-06-19 13:46:34,28.894,1986.6124,1.3558948241534665
170.6043,21.46,848.9,11.98,2021-06-19 14:30:11,11.65237,2021-06-19 14:16:34,28.783,1980.5518,1.3780127414238725
170.6251,21.61,801.4,11.99,2021-06-19 15:00:08,11.65237,2021-06-19 14:46:34,28.69,1975.474,1.4374841663693536
170.6459,21.81,736.4,11.99,2021-06-19 15:30:05,11.65237,2021-06-19 15:16:34,28.713,1976.7298,1.5430724564602853
170.6668,22.03,698.3,11.99,2021-06-19 16:00:11,11.65237,2021-06-19 15:46:34,28.633,1972.3618,1.6041713750360862
170.6876,22.23,674.3,11.99,2021-06-19 16:30:08,11.65237,2021-06-19 15:46:34,28.633,1972.3618,1.6513927096968324
170.8126,22.84,382.3,11.99,2021-06-19 19:30:08,11.65237,2021-06-19 20:16:34,28.132,1945.0072,2.4368239587423304
170.8334,22.79,418.3,11.99,2021-06-19 20:00:05,11.65237,2021-06-19 20:16:34,28.132,1945.0072,2.2896374738034297
170.8543,22.69,439.4,11.99,2021-06-19 20:30:11,11.65237,2021-06-19 20:16:34,28.132,1945.0072,2.2102975497208988
170.8751,22.48,419.9,11.99,2021-06-19 21:00:08,11.65237,2021-06-19 20:46:34,27.931,1934.0326,2.251538724178056
170.8959,22.36,374.9,11.99,2021-06-19 21:30:05,11.65237,2021-06-19 21:16:34,27.697,1921.2562,2.399476083962034
170.9168,22.31,402.5,11.99,2021-06-19 22:00:11,11.65237,2021-06-19 21:16:34,27.697,1921.2562,2.284266885203013
171.0626,21.88,469.0,11.98,2021-06-20 01:30:08,11.65237,2021-06-20 02:16:34,28.597,1970.3962,2.155316785294447
171.0834,21.78,526.5,11.98,2021-06-20 02:00:05,11.65237,2021-06-20 02:16:34,28.597,1970.3962,1.9802525306807486
171.1043,21.44,611.9,11.98,2021-06-20 02:30:11,11.65237,2021-06-20 02:16:34,28.597,1970.3962,1.7643428929499134
171.1251,21.61,699.5,11.98,2021-06-20 03:00:08,11.65237,2021-06-20 02:46:34,28.28,1953.088,1.561661863154231
171.1459,21.58,638.8,11.98,2021-06-20 03:30:05,11.65237,2021-06-20 03:16:34,28.381,1958.6026,1.68646251366027
171.1668,21.31,786.5,11.98,2021-06-20 04:00:11,11.65237,2021-06-20 03:46:34,27.947,1934.9062,1.3885271465824047
171.1876,21.26,897.8,11.98,2021-06-20 04:30:08,11.65237,2021-06-20 04:16:34,28.055,1940.803,1.2536430192962646
171.2084,20.97,972.0,11.98,2021-06-20 05:00:05,11.65237,2021-06-20 04:46:34,27.934,1934.1964,1.1604322412511818
171.2293,21.09,1159.7,11.97,2021-06-20 05:30:11,11.65237,2021-06-20 05:16:34,27.534,1912.3564,0.9719375621716277
171.2501,20.89,1227.3,11.97,2021-06-20 06:00:08,11.65237,2021-06-20 05:46:34,27.881,1931.3026,0.9448531902867943
171.2709,21.09,1228.5,11.97,2021-06-20 06:30:05,11.65237,2021-06-20 06:16:34,28.074,1941.8404,0.9584652707552419
171.2918,21.26,1157.4,11.97,2021-06-20 07:00:11,11.65237,2021-06-20 06:46:34,27.509,1910.9914,0.9737423135920698
171.3126,21.16,1290.4,11.97,2021-06-20 07:30:08,11.65237,2021-06-20 07:16:34,28.23,1950.358,0.9282786033684031
171.3334,21.06,1236.1,11.97,2021-06-20 08:00:05,11.65237,2021-06-20 07:46:34,28.07,1941.622,0.9527276561729409
171.3543,21.04,1105.4,11.97,2021-06-20 08:30:11,11.65237,2021-06-20 08:16:34,28.411,1960.2406,1.0737795562330774
171.3751,20.89,1108.9,11.97,2021-06-20 09:00:08,11.65237,2021-06-20 08:46:34,28.861,1984.8106,1.1011582341523742
171.3959,21.11,1178.0,11.97,2021-06-20 09:30:05,11.65237,2021-06-20 09:16:34,28.661,1973.8906,1.0339288047035151
171.4168,21.19,1124.1,11.97,2021-06-20 10:00:11,11.65237,2021-06-20 09:46:34,28.943,1989.2878,1.0974500170276327
171.4376,21.19,1083.7,11.97,2021-06-20 10:30:08,11.65237,2021-06-20 10:16:34,29.006,1992.7276,1.1369891242934551
171.4584,21.36,1091.0,11.97,2021-06-20 11:00:05,11.65237,2021-06-20 10:16:34,29.006,1992.7276,1.132400100077897
171.5209,21.58,1136.6,11.97,2021-06-20 12:30:05,11.65237,2021-06-20 13:16:34,28.887,1986.2302,1.0874362432184763
171.5418,21.53,1186.4,11.97,2021-06-20 13:00:11,11.65237,2021-06-20 13:16:34,28.887,1986.2302,1.0474406913453822
171.5626,21.44,1201.4,11.97,2021-06-20 13:30:08,11.65237,2021-06-20 13:16:34,28.887,1986.2302,1.0351322447953846
171.5834,21.66,1255.7,11.97,2021-06-20 14:00:05,11.65237,2021-06-20 13:16:34,28.887,1986.2302,0.9984320616904818
171.7293,23.07,806.6,11.98,2021-06-20 17:30:11,11.65237,2021-06-20 18:16:34,27.441,1907.2786,1.3381778882663664
171.7501,23.17,736.6,11.98,2021-06-20 18:00:08,11.65237,2021-06-20 18:16:34,27.441,1907.2786,1.441040008061282
171.7709,23.32,673.0,11.98,2021-06-20 18:30:05,11.65237,2021-06-20 18:16:34,27.441,1907.2786,1.5498390753624067
171.7918,23.55,665.6,11.98,2021-06-20 19:00:11,11.65237,2021-06-20 18:46:34,27.195,1893.847,1.5421870358735454
171.8126,23.37,466.3,11.98,2021-06-20 19:30:08,11.65237,2021-06-20 19:16:34,26.766,1870.4236,1.9610464904819895
171.8334,23.6,418.4,11.98,2021-06-20 20:00:05,11.65237,2021-06-20 19:16:34,26.766,1870.4236,2.123505926013113
172.0418,22.41,502.4,11.97,2021-06-21 01:00:11,11.65237,2021-06-21 01:46:34,28.529,1966.6834,2.051075934942715
172.0626,22.36,518.2,11.96,2021-06-21 01:30:08,11.65237,2021-06-21 01:46:34,28.529,1966.6834,2.00444482442239
172.0834,21.68,588.3,11.96,2021-06-21 02:00:05,11.65237,2021-06-21 01:46:34,28.529,1966.6834,1.8138929555535668
172.1043,21.53,754.7,11.96,2021-06-21 02:30:11,11.65237,2021-06-21 02:16:34,28.333,1955.9818,1.474064511780468
172.1251,21.73,796.9,11.96,2021-06-21 03:00:08,11.65237,2021-06-21 02:46:34,28.368,1957.8928,1.4165319385116937
172.1459,21.76,1012.0,11.96,2021-06-21 03:30:05,11.65237,2021-06-21 03:16:34,28.05,1940.53,1.1389124936063482
172.1668,21.68,1090.8,11.96,2021-06-21 04:00:11,11.65237,2021-06-21 03:46:34,28.055,1940.803,1.067872524528367
172.1876,21.41,1236.5,11.96,2021-06-21 04:30:08,11.65237,2021-06-21 04:16:34,27.953,1935.2338,0.9486030237337559
172.2084,21.46,1348.0,11.96,2021-06-21 05:00:05,11.65237,2021-06-21 04:46:34,28.048,1940.4208,0.8852067892131326
172.2293,21.53,1498.2,11.96,2021-06-21 05:30:11,11.65237,2021-06-21 05:16:34,28.272,1952.6512,0.8185424634554413
172.2501,21.63,1503.1,11.96,2021-06-21 06:00:08,11.65237,2021-06-21 05:46:34,28.081,1942.2226,0.8066050191370019
172.2709,21.61,1498.7,11.95,2021-06-21 06:30:05,11.65237,2021-06-21 06:16:34,28.054,1940.7484,0.8070517330094249
172.2918,21.63,1481.4,11.95,2021-06-21 07:00:11,11.65237,2021-06-21 06:46:34,28.152,1946.0992,0.8211520681292378
172.3126,21.68,1519.3,11.95,2021-06-21 07:30:08,11.65237,2021-06-21 07:16:34,28.126,1944.6796,0.8018064444707657
172.3334,21.76,1400.3,11.96,2021-06-21 08:00:05,11.65237,2021-06-21 07:46:34,28.231,1950.4126,0.8694259423011556
172.3543,21.78,1358.7,11.95,2021-06-21 08:30:11,11.65237,2021-06-21 08:16:34,28.349,1956.8554,0.9002880483191444
172.3751,21.78,1432.4,11.95,2021-06-21 09:00:08,11.65237,2021-06-21 08:46:34,28.263,1952.1598,0.8541052663171826
172.3959,21.93,1339.0,11.96,2021-06-21 09:30:05,11.65237,2021-06-21 09:16:34,28.432,1961.3872,0.918602562806823
172.4168,21.98,1306.6,11.95,2021-06-21 10:00:11,11.65237,2021-06-21 09:46:34,28.483,1964.1718,0.9423192390969246
172.4376,22.08,1092.1,11.95,2021-06-21 10:30:08,11.65237,2021-06-21 09:46:34,28.483,1964.1718,1.1017379640264544
172.7501,22.31,602.8,11.95,2021-06-21 18:00:08,11.65237,2021-06-21 18:46:34,28.407,1960.0222,1.7765749311622554
172.7709,22.33,545.9,11.95,2021-06-21 18:30:05,11.65237,2021-06-21 18:46:34,28.407,1960.0222,1.9143954668004346
172.7918,22.31,523.7,11.95,2021-06-21 19:00:11,11.65237,2021-06-21 18:46:34,28.407,1960.0222,1.9737781704376098
172.8126,22.23,504.5,11.95,2021-06-21 19:30:08,11.65237,2021-06-21 18:46:34,28.407,1960.0222,2.0272724190334683
173.1876,21.78,1090.9,11.96,2021-06-22 04:30:08,11.65237,2021-06-22 05:16:34,28.824,1982.7904,1.1239987540732466
173.2084,21.61,1405.2,11.95,2021-06-22 05:00:05,11.65237,2021-06-22 05:16:34,28.824,1982.7904,0.9001677532696666
173.2293,21.56,1517.2,11.95,2021-06-22 05:30:11,11.65237,2021-06-22 05:16:34,28.824,1982.7904,0.8402046637099165
173.2501,21.36,1663.2,11.95,2021-06-22 06:00:08,11.65237,2021-06-22 05:46:34,28.859,1984.7014,0.7733427421637783
173.2709,21.34,1786.2,11.94,2021-06-22 06:30:05,11.65237,2021-06-22 06:16:34,28.617,1971.4882,0.7127206499014475
173.2918,21.21,1879.5,11.94,2021-06-22 07:00:11,11.65237,2021-06-22 06:46:34,28.691,1975.5286,0.6824258114400698
173.3126,21.24,1981.5,11.94,2021-06-22 07:30:08,11.65237,2021-06-22 07:16:34,28.526,1966.5196,0.6428733648617012
173.3334,21.36,1967.2,11.93,2021-06-22 08:00:05,11.65237,2021-06-22 07:46:34,28.496,1964.8816,0.6469244113060812
173.3543,21.41,1810.0,11.93,2021-06-22 08:30:11,11.65237,2021-06-22 08:16:34,28.722,1977.2212,0.7098070699094021
173.3751,21.39,1730.9,11.93,2021-06-22 09:00:08,11.65237,2021-06-22 08:46:34,28.693,1975.6378,0.7377636193573921
173.3959,21.41,1703.2,11.93,2021-06-22 09:30:05,11.65237,2021-06-22 09:16:34,28.946,1989.4516,0.7617317404050845
173.4168,21.41,1681.6,11.93,2021-06-22 10:00:11,11.65237,2021-06-22 09:16:34,28.946,1989.4516,0.7706142509544327
174.0001,22.38,636.3,11.92,2021-06-23 00:00:08,11.65237,2021-06-23 00:46:34,28.263,1952.1598,1.6905161095716355
174.0209,22.31,666.6,11.92,2021-06-23 00:30:05,11.65237,2021-06-23 00:46:34,28.263,1952.1598,1.6297131395761937
174.0418,22.31,627.5,11.92,2021-06-23 01:00:11,11.65237,2021-06-23 00:46:34,28.263,1952.1598,1.7077310983833822
174.0626,22.21,677.3,11.92,2021-06-23 01:30:08,11.65237,2021-06-23 01:16:34,28.512,1965.7552,1.6332112410157216
174.0834,21.91,664.9,11.92,2021-06-23 02:00:05,11.65237,2021-06-23 01:46:34,28.103,1943.4238,1.611294618719383
174.1043,22.08,728.4,11.92,2021-06-23 02:30:11,11.65237,2021-06-23 02:16:34,27.866,1930.4836,1.4793709281989031
174.1251,22.08,715.9,11.92,2021-06-23 03:00:08,11.65237,2021-06-23 02:46:34,27.883,1931.4118,1.501502887441776
174.1459,21.81,758.4,11.92,2021-06-23 03:30:05,11.65237,2021-06-23 03:16:34,27.814,1927.6444,1.424145527116913
174.1668,21.91,896.9,11.92,2021-06-23 04:00:11,11.65237,2021-06-23 03:46:34,27.682,1920.4372,1.2320898937607565
174.1876,21.96,992.1,11.92,2021-06-23 04:30:08,11.65237,2021-06-23 04:16:34,27.566,1914.1036,1.1240211178124844
174.2084,21.73,852.3,11.92,2021-06-23 05:00:05,11.65237,2021-06-23 04:46:34,28.597,1970.3962,1.3607905147349117
174.2293,21.41,1108.9,11.91,2021-06-23 05:30:11,11.65237,2021-06-23 05:16:34,28.379,1958.4934,1.0726484306919055
174.2501,21.29,1243.5,11.91,2021-06-23 06:00:08,11.65237,2021-06-23 05:46:34,28.346,1956.6916,0.9678139717972769
174.2709,21.16,1468.3,11.91,2021-06-23 06:30:05,11.65237,2021-06-23 06:16:34,28.358,1957.3468,0.8346775392327025
174.2918,21.34,1510.1,11.91,2021-06-23 07:00:11,11.65237,2021-06-23 06:46:34,28.76,1979.296,0.8379700074817573
174.3126,21.16,1416.0,11.91,2021-06-23 07:30:08,11.65237,2021-06-23 07:16:34,28.817,1982.4082,0.8890915344867844
174.3334,21.04,1203.4,11.91,2021-06-23 08:00:05,11.65237,2021-06-23 07:46:34,28.694,1975.6924,1.0163991872513565
174.3543,21.26,1118.6,11.91,2021-06-23 08:30:11,11.65237,2021-06-23 08:16:34,28.929,1988.5234,1.101857290022161
174.3751,21.19,1126.2,11.91,2021-06-23 09:00:08,11.65237,2021-06-23 08:46:34,29.059,1995.6214,1.103936730181174
174.3959,20.47,1812.5,11.91,2021-06-23 09:30:05,11.65237,2021-06-23 09:16:34,28.442,1961.9332,0.6871060340083927
174.4168,19.82,2367.2,11.9,2021-06-23 10:00:11,11.65237,2021-06-23 09:46:34,27.298,1899.4708,0.48874161611400635
174.4376,19.77,2350.0,11.9,2021-06-23 10:30:08,11.65237,2021-06-23 10:16:34,28.242,1951.0132,0.5260696422986015
174.4584,20.77,2323.8,11.9,2021-06-23 11:00:05,11.65237,2021-06-23 10:46:34,28.468,1963.3528,0.5480425003910233
174.4793,20.77,1806.0,11.9,2021-06-23 11:30:11,11.65237,2021-06-23 11:16:34,28.455,1962.643,0.6926705695957469
174.5001,20.7,1940.6,11.9,2021-06-23 12:00:08,11.65237,2021-06-23 11:46:34,28.047,1940.3662,0.6294587184987871
174.5209,20.84,1853.2,11.9,2021-06-23 12:30:05,11.65237,2021-06-23 12:16:34,28.422,1960.8412,0.6754629219302132
174.5418,20.92,1637.7,11.9,2021-06-23 13:00:11,11.65237,2021-06-23 12:46:34,28.665,1974.109,0.7699205159198984
174.5626,21.09,1571.3,11.9,2021-06-23 13:30:08,11.65237,2021-06-23 13:16:34,28.544,1967.5024,0.7944961391576002
174.5834,21.02,1538.6,11.9,2021-06-23 14:00:05,11.65237,2021-06-23 13:46:34,28.444,1962.0424,0.8036073787212905
174.6043,21.21,1533.8,11.9,2021-06-23 14:30:11,11.65237,2021-06-23 14:16:34,28.475,1963.735,0.8094018403246415
174.6251,21.36,1446.7,11.9,2021-06-23 15:00:08,11.65237,2021-06-23 14:46:34,28.529,1966.6834,0.857613461081936
174.6459,21.61,1345.9,11.9,2021-06-23 15:30:05,11.65237,2021-06-23 15:16:34,28.531,1966.7926,0.9171679374021501
174.6668,21.76,1261.0,11.9,2021-06-23 16:00:11,11.65237,2021-06-23 15:46:34,28.419,1960.6774,0.9656292054641554
174.6876,21.78,1301.2,11.9,2021-06-23 16:30:08,11.65237,2021-06-23 16:16:34,28.133,1945.0618,0.921858707577741
174.7084,21.91,1385.3,11.9,2021-06-23 17:00:05,11.65237,2021-06-23 16:46:34,28.056,1940.8576,0.869003226263371
174.7293,21.83,1713.0,11.9,2021-06-23 17:30:11,11.65237,2021-06-23 17:16:34,27.032,1884.9472,0.6677656556595946
174.7501,22.01,1690.2,11.9,2021-06-23 18:00:08,11.65237,2021-06-23 17:46:34,27.476,1909.1896,0.6990882308344768
174.7709,22.08,1382.7,11.9,2021-06-23 18:30:05,11.65237,2021-06-23 18:16:34,27.624,1917.2704,0.8469651144284777
174.7918,22.11,1485.7,11.91,2021-06-23 19:00:11,11.65237,2021-06-23 18:46:34,27.053,1886.0938,0.7637910135346385
174.8126,22.16,1261.7,11.9,2021-06-23 19:30:08,11.65237,2021-06-23 19:16:34,27.674,1920.0004,0.9222658396487348
174.8334,22.33,1186.7,11.91,2021-06-23 20:00:05,11.65237,2021-06-23 19:46:34,27.594,1915.6324,0.969538716071372
174.8543,22.48,973.9,11.91,2021-06-23 20:30:11,11.65237,2021-06-23 20:16:34,27.925,1933.705,1.175205940502587
174.8751,22.81,721.0,11.91,2021-06-23 21:00:08,11.65237,2021-06-23 20:46:34,28.062,1941.1852,1.5198471764545367
174.8959,22.84,559.0,11.91,2021-06-23 21:30:05,11.65237,2021-06-23 21:16:34,28.074,1941.8404,1.850922615167266
174.9168,22.89,520.3,11.91,2021-06-23 22:00:11,11.65237,2021-06-23 21:16:34,28.074,1941.8404,1.9530042330699402
175.0001,22.51,633.7,11.9,2021-06-24 00:00:08,11.65237,2021-06-24 00:16:34,28.402,1959.7492,1.7122699384734124
175.0209,22.21,636.9,11.9,2021-06-24 00:30:05,11.65237,2021-06-24 00:16:34,28.402,1959.7492,1.7013778158180477
175.0418,22.46,657.5,11.9,2021-06-24 01:00:11,11.65237,2021-06-24 00:16:34,28.402,1959.7492,1.6635388417096326
175.1459,22.23,735.3,11.89,2021-06-24 03:30:05,11.65237,2021-06-24 04:16:34,28.658,1973.7268,1.545242252164028
175.1668,22.23,744.5,11.89,2021-06-24 04:00:11,11.65237,2021-06-24 04:16:34,28.658,1973.7268,1.5300811064231223
175.1876,22.08,727.8,11.89,2021-06-24 04:30:08,11.65237,2021-06-24 04:16:34,28.658,1973.7268,1.5558078422470618
175.2084,21.93,726.9,11.89,2021-06-24 05:00:05,11.65237,2021-06-24 04:16:34,28.658,1973.7268,1.555320612924957
175.2293,21.66,764.0,11.89,2021-06-24 05:30:11,11.65237,2021-06-24 05:46:34,28.692,1975.5832,1.4946151204982092
175.2501,21.51,1049.5,11.89,2021-06-24 06:00:08,11.65237,2021-06-24 05:46:34,28.692,1975.5832,1.1486395010336419
175.2709,21.39,1219.7,11.89,2021-06-24 06:30:05,11.65237,2021-06-24 06:16:34,28.649,1973.2354,1.005295721977311
175.2918,21.21,1489.4,11.89,2021-06-24 07:00:11,11.65237,2021-06-24 06:46:34,28.311,1954.7806,0.8219213557745527
175.3126,21.31,1713.6,11.89,2021-06-24 07:30:08,11.65237,2021-06-24 07:16:34,28.072,1941.7312,0.7129442435494816
175.3334,21.21,1934.9,11.88,2021-06-24 08:00:05,11.65237,2021-06-24 07:46:34,27.982,1936.8172,0.6326997424952571
175.3543,21.04,2080.6,11.89,2021-06-24 08:30:11,11.65237,2021-06-24 08:16:34,27.953,1935.2338,0.5887714141328669
175.3751,21.11,2216.7,11.88,2021-06-24 09:00:08,11.65237,2021-06-24 08:46:34,28.272,1952.6512,0.567934055210819
175.3959,21.19,2217.0,11.88,2021-06-24 09:30:05,11.65237,2021-06-24 09:16:34,28.095,1942.987,0.561542779054648
175.4168,21.46,1947.5,11.88,2021-06-24 10:00:11,11.65237,2021-06-24 09:46:34,28.0,1937.8,0.6318589375234092
175.4376,21.44,2033.4,11.88,2021-06-24 10:30:08,11.65237,2021-06-24 10:16:34,27.89,1931.794,0.6022461410702349
175.4584,21.36,1793.5,11.88,2021-06-24 11:00:05,11.65237,2021-06-24 10:46:34,28.038,1939.8748,0.6826170250495252
175.4793,21.31,1957.9,11.88,2021-06-24 11:30:11,11.65237,2021-06-24 11:16:34,28.341,1956.4186,0.6424437168810816
175.5001,21.16,1804.5,11.88,2021-06-24 12:00:08,11.65237,2021-06-24 11:46:34,28.182,1947.7372,0.6837709780111112
175.5209,21.24,1620.1,11.88,2021-06-24 12:30:05,11.65237,2021-06-24 12:16:34,28.549,1967.7754,0.7744669234509614
175.5418,21.44,1563.9,11.88,2021-06-24 13:00:11,11.65237,2021-06-24 12:46:34,28.662,1973.9452,0.8076565083721244
175.5626,22.13,1353.9,11.88,2021-06-24 13:30:08,11.65237,2021-06-24 13:16:34,28.428,1961.1688,0.9115234285950508
175.5834,21.78,1334.8,11.88,2021-06-24 14:00:05,11.65237,2021-06-24 14:16:34,28.361,1957.5106,0.915242341003122
175.6043,21.98,1277.2,11.89,2021-06-24 14:30:11,11.65237,2021-06-24 14:16:34,28.361,1957.5106,0.9535502599674259
175.6251,22.23,1419.5,11.89,2021-06-24 15:00:08,11.65237,2021-06-24 14:16:34,28.361,1957.5106,0.8712941138951176
175.7293,22.86,903.0,11.89,2021-06-24 17:30:11,11.65237,2021-06-24 18:16:34,27.987,1937.0902,1.2613439254254306
175.7501,22.89,885.8,11.89,2021-06-24 18:00:08,11.65237,2021-06-24 18:16:34,27.987,1937.0902,1.2818832424206308
175.7709,23.07,879.2,11.89,2021-06-24 18:30:05,11.65237,2021-06-24 18:16:34,27.987,1937.0902,1.2920458609304593
175.7918,23.01,860.4,11.89,2021-06-24 19:00:11,11.65237,2021-06-24 18:46:34,27.589,1915.3594,1.2809638813098505
175.8126,23.14,939.5,11.89,2021-06-24 19:30:08,11.65237,2021-06-24 19:16:34,27.434,1906.8964,1.1804896184976068
175.8334,23.24,873.8,11.89,2021-06-24 20:00:05,11.65237,2021-06-24 19:46:34,27.548,1913.1208,1.264261755227384
175.8543,23.14,807.8,11.89,2021-06-24 20:30:11,11.65237,2021-06-24 20:16:34,27.567,1914.1582,1.348426100645281
175.8751,23.07,618.3,11.89,2021-06-24 21:00:08,11.65237,2021-06-24 20:46:34,27.418,1906.0228,1.6493341413266995
175.8959,23.19,599.9,11.89,2021-06-24 21:30:05,11.65237,2021-06-24 21:16:34,27.695,1921.147,1.7192851637263535
175.9168,22.96,469.7,11.89,2021-06-24 22:00:11,11.65237,2021-06-24 21:46:34,27.575,1914.595,2.0430089418195645
175.9376,22.99,496.5,11.89,2021-06-24 22:30:08,11.65237,2021-06-24 22:16:34,27.807,1927.2622,1.9905053910502002
175.9584,22.86,466.3,11.89,2021-06-24 23:00:05,11.65237,2021-06-24 22:46:34,27.942,1934.6332,2.097814427407579
175.9793,22.89,479.0,11.88,2021-06-24 23:30:11,11.65237,2021-06-24 22:46:34,27.942,1934.6332,2.0580844179757536
176.1251,22.03,533.1,11.88,2021-06-25 03:00:08,11.65237,2021-06-25 03:46:34,28.53,1966.738,1.9581208379636874
