Year Day,Temperature C,CO2,Battery,Date (UTC),Depth (dbar),Sal/TA Date (UTC),Salinity,TA (Approximated),Saturation Aragonite Out
137.0105,10.7,387.8,12.03,2019-05-17 00:15:07,11.65237,5/17/2019 0:15,28.71,1976.566,2.311927248378808
137.0314,10.67,392.5,12.02,2019-05-17 00:45:12,11.65237,5/17/2019 0:45,28.71,1976.566,2.29225711821908
137.0522,10.7,398.6,12.02,2019-05-17 01:15:10,11.65237,5/17/2019 1:15,28.75,1978.75,2.2733826129049817
137.073,10.54,402.0,12.02,2019-05-17 01:45:07,11.65237,5/17/2019 1:45,28.88,1985.848,2.2753978519758924
137.0939,10.47,400.9,12.02,2019-05-17 02:15:12,11.65237,5/17/2019 2:15,28.93,1988.578,2.2856648452167683
137.1147,10.45,397.7,12.02,2019-05-17 02:45:10,11.65237,5/17/2019 2:45,29.01,1992.946,2.30907168862638
137.1355,10.47,398.8,12.02,2019-05-17 03:15:07,11.65237,5/17/2019 3:15,28.85,1984.21,2.283321477324136
137.1564,10.58,404.8,12.02,2019-05-17 03:45:12,11.65237,5/17/2019 3:45,28.87,1985.302,2.2634708994984414
137.1772,10.83,411.2,12.02,2019-05-17 04:15:10,11.65237,5/17/2019 4:15,28.62,1971.652,2.2085300442700824
137.198,10.81,412.5,12.02,2019-05-17 04:45:07,11.65237,5/17/2019 4:45,28.72,1977.112,2.216510821995172
137.2189,10.81,413.3,12.02,2019-05-17 05:15:12,11.65237,5/17/2019 5:15,28.66,1973.836,2.2055926111317343
137.2397,10.61,400.7,12.02,2019-05-17 05:45:10,11.65237,5/17/2019 5:45,28.83,1983.118,2.274682314645183
137.2605,10.61,335.6,12.02,2019-05-17 06:15:07,11.65237,5/17/2019 6:15,28.79,1980.934,2.5615964770366304
137.2814,10.56,274.1,12.02,2019-05-17 06:45:12,11.65237,5/17/2019 6:45,28.79,1980.934,2.918177698547042
137.3022,10.54,232.8,12.02,2019-05-17 07:15:10,11.65237,5/17/2019 7:15,28.82,1982.572,3.2278557426531616
137.323,10.61,277.6,12.02,2019-05-17 07:45:07,11.65237,5/17/2019 7:45,28.75,1978.75,2.889352038203745
137.3439,10.49,335.1,12.02,2019-05-17 08:15:12,11.65237,5/17/2019 8:15,28.85,1984.21,2.5714459578427005
137.3647,10.45,386.4,12.02,2019-05-17 08:45:10,11.65237,5/17/2019 8:45,28.87,1985.302,2.3366233275077857
137.3855,10.96,401.0,12.02,2019-05-17 09:15:07,11.65237,5/17/2019 9:15,27.42,1906.132,2.091884818651088
137.4064,10.96,393.6,12.02,2019-05-17 09:45:12,11.65237,5/17/2019 9:45,27.43,1906.678,2.1211276629608395
137.4272,10.99,385.6,12.02,2019-05-17 10:15:10,11.65237,5/17/2019 10:15,27.36,1902.856,2.143302060110898
137.448,10.92,368.3,12.02,2019-05-17 10:45:07,11.65237,5/17/2019 10:45,27.73,1923.058,2.262968689377334
137.4689,10.87,363.8,12.02,2019-05-17 11:15:12,11.65237,5/17/2019 11:15,27.45,1907.77,2.243376743365201
137.4897,10.83,389.3,12.02,2019-05-17 11:45:10,11.65237,5/17/2019 11:45,27.97,1936.162,2.2077099785390595
137.5105,10.81,394.0,12.02,2019-05-17 12:15:07,11.65237,5/17/2019 12:15,27.99,1937.254,2.191548884350292
137.5314,10.74,400.6,12.02,2019-05-17 12:45:12,11.65237,5/17/2019 12:45,28.18,1947.628,2.190162205689468
137.5522,10.67,406.6,12.01,2019-05-17 13:15:10,11.65237,5/17/2019 13:15,28.32,1955.272,2.1847660414080643
137.573,10.63,411.0,12.01,2019-05-17 13:45:07,11.65237,5/17/2019 13:45,28.49,1964.554,2.1899177723473526
137.5939,10.58,417.6,12.01,2019-05-17 14:15:12,11.65237,5/17/2019 14:15,28.6,1970.56,2.1790004725868144
137.6147,10.56,395.2,12.01,2019-05-17 14:45:10,11.65237,5/17/2019 14:45,28.65,1973.29,2.271951273671298
137.6355,10.54,385.1,12.01,2019-05-17 15:15:07,11.65237,5/17/2019 15:15,28.62,1971.652,2.3090115083462455
137.6564,10.52,386.9,12.01,2019-05-17 15:45:12,11.65237,5/17/2019 15:45,28.72,1977.112,2.3148984381775923
137.6772,10.54,396.7,12.01,2019-05-17 16:15:10,11.65237,5/17/2019 16:15,28.69,1975.474,2.2710664752595346
137.698,10.74,425.2,12.0,2019-05-17 16:45:07,11.65237,5/17/2019 16:45,28.53,1966.738,2.1439392937289923
137.7189,10.7,419.8,12.01,2019-05-17 17:15:12,11.65237,5/17/2019 17:15,28.59,1970.014,2.1709310357144034
137.7397,10.74,419.5,12.01,2019-05-17 17:45:10,11.65237,5/17/2019 17:45,28.59,1970.014,2.172493662114026
137.7605,10.63,400.8,12.01,2019-05-17 18:15:07,11.65237,5/17/2019 18:15,28.69,1975.474,2.2557943921895123
137.7814,10.67,378.6,12.01,2019-05-17 18:45:12,11.65237,5/17/2019 18:45,28.62,1971.652,2.3379669429600596
137.8022,10.65,348.8,12.01,2019-05-17 19:15:10,11.65237,5/17/2019 19:15,28.66,1973.836,2.4781117683717833
137.823,10.67,344.2,12.0,2019-05-17 19:45:07,11.65237,5/17/2019 19:45,28.64,1972.744,2.4977137235175104
137.8439,10.67,363.6,12.01,2019-05-17 20:15:12,11.65237,5/17/2019 20:15,28.57,1968.922,2.3968173302609603
137.8647,10.52,371.1,12.0,2019-05-17 20:45:10,11.65237,5/17/2019 20:45,28.8,1981.48,2.3936787107732767
137.8855,10.4,387.9,12.0,2019-05-17 21:15:07,11.65237,5/17/2019 21:15,28.92,1988.032,2.3365874488394174
137.9064,10.83,404.1,12.0,2019-05-17 21:45:12,11.65237,5/17/2019 21:45,28.05,1940.53,2.160713747400202
137.9272,11.03,382.3,12.0,2019-05-17 22:15:10,11.65237,5/17/2019 22:15,27.73,1923.058,2.206113104216064
137.948,11.1,359.6,12.01,2019-05-17 22:45:07,11.65237,5/17/2019 22:45,27.62,1917.052,2.287677940311346
137.9689,10.96,387.3,12.0,2019-05-17 23:15:12,11.65237,5/17/2019 23:15,27.87,1930.702,2.203882669451099
137.9897,10.9,372.1,12.01,2019-05-17 23:45:10,11.65237,5/17/2019 23:45,28.03,1939.438,2.2875365648685886
138.0105,10.94,383.6,12.0,2019-05-18 00:15:07,11.65237,5/18/2019 0:15,27.98,1936.708,2.233312811399724
138.0314,10.74,396.3,12.0,2019-05-18 00:45:12,11.65237,5/18/2019 0:45,28.2,1948.72,2.2095620384591728
138.0522,10.63,407.4,12.0,2019-05-18 01:15:10,11.65237,5/18/2019 1:15,28.4,1959.64,2.1917675247596278
138.073,10.65,410.8,12.0,2019-05-18 01:45:07,11.65237,5/18/2019 1:45,28.44,1961.824,2.184352017392496
138.0939,10.72,413.5,12.0,2019-05-18 02:15:12,11.65237,5/18/2019 2:15,28.47,1963.462,2.17892922796015
138.1147,10.72,410.1,12.0,2019-05-18 02:45:10,11.65237,5/18/2019 2:45,28.33,1955.818,2.1734004980382973
138.1355,10.58,412.8,12.0,2019-05-18 03:15:07,11.65237,5/18/2019 3:15,28.59,1970.014,2.195655576818526
138.1564,10.49,412.5,12.0,2019-05-18 03:45:12,11.65237,5/18/2019 3:45,28.76,1979.296,2.2180909199494656
138.1772,10.47,416.0,12.0,2019-05-18 04:15:10,11.65237,5/18/2019 4:15,28.75,1978.75,2.20331689904727
138.198,10.52,420.3,12.0,2019-05-18 04:45:07,11.65237,5/18/2019 4:45,28.75,1978.75,2.1878464949801217
138.2189,10.58,405.7,12.0,2019-05-18 05:15:12,11.65237,5/18/2019 5:15,28.73,1977.658,2.241324140750415
138.2397,10.63,417.7,12.0,2019-05-18 05:45:10,11.65237,5/18/2019 5:45,28.64,1972.744,2.1844114494067304
138.2605,10.65,400.4,12.0,2019-05-18 06:15:07,11.65237,5/18/2019 6:15,28.64,1972.744,2.2509336358544
138.2814,10.58,388.0,11.99,2019-05-18 06:45:12,11.65237,5/18/2019 6:45,28.7,1976.02,2.3083218302037136
138.3022,10.54,378.5,12.0,2019-05-18 07:15:10,11.65237,5/18/2019 7:15,28.72,1977.112,2.350603981070075
138.323,10.56,362.3,12.0,2019-05-18 07:45:07,11.65237,5/18/2019 7:45,28.71,1976.566,2.4210494878955497
138.3439,10.54,344.4,11.99,2019-05-18 08:15:12,11.65237,5/18/2019 8:15,28.69,1975.474,2.502348271065904
138.3647,10.52,395.2,11.99,2019-05-18 08:45:10,11.65237,5/18/2019 8:45,28.7,1976.02,2.2782078897870983
138.3855,10.49,404.8,11.99,2019-05-18 09:15:07,11.65237,5/18/2019 9:15,28.68,1974.928,2.237151838053057
138.4064,10.45,401.6,11.99,2019-05-18 09:45:12,11.65237,5/18/2019 9:45,28.73,1977.658,2.255887928788724
138.4272,10.67,433.3,11.99,2019-05-18 10:15:10,11.65237,5/18/2019 10:15,27.7,1921.42,2.009705081976172
138.448,10.67,423.4,11.99,2019-05-18 10:45:07,11.65237,5/18/2019 10:45,27.86,1930.156,2.063920728355349
138.4689,10.67,420.8,11.99,2019-05-18 11:15:12,11.65237,5/18/2019 11:15,27.85,1929.61,2.0718288678076897
138.4897,10.7,417.1,11.99,2019-05-18 11:45:10,11.65237,5/18/2019 11:45,27.86,1930.156,2.086645308744138
138.5105,10.76,420.2,11.99,2019-05-18 12:15:07,11.65237,5/18/2019 12:15,27.92,1933.432,2.0838914886308944
138.5314,10.78,423.1,11.99,2019-05-18 12:45:12,11.65237,5/18/2019 12:45,28.27,1952.542,2.118529290452705
138.5522,10.78,423.9,11.99,2019-05-18 13:15:10,11.65237,5/18/2019 13:15,28.31,1954.726,2.1207905234488993
138.573,10.83,422.2,11.99,2019-05-18 13:45:07,11.65237,5/18/2019 13:45,28.41,1960.186,2.1403494467246786
138.5939,10.9,423.5,11.99,2019-05-18 14:15:12,11.65237,5/18/2019 14:15,28.4,1959.64,2.135157415878001
138.6147,10.94,424.1,11.99,2019-05-18 14:45:10,11.65237,5/18/2019 14:45,28.5,1965.1,2.1463272472443253
138.6355,10.96,425.4,11.99,2019-05-18 15:15:07,11.65237,5/18/2019 15:15,28.5,1965.1,2.1418622479044593
138.6564,11.08,418.5,11.99,2019-05-18 15:45:12,11.65237,5/18/2019 15:45,28.52,1966.192,2.1710002682969805
138.6772,11.01,410.2,11.99,2019-05-18 16:15:10,11.65237,5/18/2019 16:15,28.53,1966.738,2.2025912809646333
138.698,11.03,401.0,11.99,2019-05-18 16:45:07,11.65237,5/18/2019 16:45,28.54,1967.284,2.239695343627052
138.7189,11.59,422.2,11.99,2019-05-18 17:15:12,11.65237,5/18/2019 17:15,28.66,1973.836,2.181533022957364
138.7397,11.3,422.1,11.99,2019-05-18 17:45:10,11.65237,5/18/2019 17:45,28.66,1973.836,2.178489640346522
138.7605,11.77,425.5,11.99,2019-05-18 18:15:07,11.65237,5/18/2019 18:15,28.65,1973.29,2.170302138917888
138.7814,11.52,405.5,11.99,2019-05-18 18:45:12,11.65237,5/18/2019 18:45,28.68,1974.928,2.2465438995155513
138.8022,11.43,394.0,11.99,2019-05-18 19:15:10,11.65237,5/18/2019 19:15,28.66,1973.836,2.288489814519769
138.823,11.39,393.0,11.99,2019-05-18 19:45:07,11.65237,5/18/2019 19:45,28.62,1971.652,2.28666646817652
138.8439,11.41,400.1,11.99,2019-05-18 20:15:12,11.65237,5/18/2019 20:15,28.66,1973.836,2.263786397367794
138.8647,11.61,398.9,11.99,2019-05-18 20:45:10,11.65237,5/18/2019 20:45,28.66,1973.836,2.2709757083684594
138.8855,11.84,404.4,11.99,2019-05-18 21:15:07,11.65237,5/18/2019 21:15,28.55,1967.83,2.237427988879799
138.9064,11.95,425.3,11.99,2019-05-18 21:45:12,11.65237,5/18/2019 21:45,27.71,1921.966,2.0528807635902093
138.9272,12.25,435.2,11.99,2019-05-18 22:15:10,11.65237,5/18/2019 22:15,27.62,1917.052,2.0112288378775776
138.948,12.13,418.0,11.99,2019-05-18 22:45:07,11.65237,5/18/2019 22:45,27.76,1924.696,2.087143701193076
138.9689,12.02,417.3,11.99,2019-05-18 23:15:12,11.65237,5/18/2019 23:15,27.82,1927.972,2.0960347943603734
138.9897,11.97,411.4,11.99,2019-05-18 23:45:10,11.65237,5/18/2019 23:45,27.9,1932.34,2.127241148279819
139.0105,11.88,405.6,11.99,2019-05-19 00:15:07,11.65237,5/19/2019 0:15,27.97,1936.162,2.1569076394509605
139.0314,11.86,412.0,11.99,2019-05-19 00:45:12,11.65237,5/19/2019 0:45,27.95,1935.07,2.130192689154596
139.0522,11.75,412.2,11.99,2019-05-19 01:15:10,11.65237,5/19/2019 1:15,28.06,1941.076,2.1424067370387876
139.073,11.59,386.6,11.99,2019-05-19 01:45:07,11.65237,5/19/2019 1:45,28.19,1948.174,2.2571481353058966
139.0939,11.46,383.2,11.99,2019-05-19 02:15:12,11.65237,5/19/2019 2:15,28.32,1955.272,2.2871432316678715
139.1147,11.39,380.7,11.98,2019-05-19 02:45:10,11.65237,5/19/2019 2:45,28.33,1955.818,2.2980787537985967
139.1355,11.26,378.3,11.98,2019-05-19 03:15:07,11.65237,5/19/2019 3:15,28.41,1960.186,2.317544729469065
139.1564,11.05,418.1,11.98,2019-05-19 03:45:12,11.65237,5/19/2019 3:45,28.57,1968.922,2.1786371770076616
139.1772,10.99,410.8,11.98,2019-05-19 04:15:10,11.65237,5/19/2019 4:15,28.58,1969.468,2.2066503664894954
139.198,11.03,398.6,11.98,2019-05-19 04:45:07,11.65237,5/19/2019 4:45,28.6,1970.56,2.2571800717095996
139.2189,11.17,418.8,11.98,2019-05-19 05:15:12,11.65237,5/19/2019 5:15,28.49,1964.554,2.1670402201762755
139.2397,11.3,437.8,11.98,2019-05-19 05:45:10,11.65237,5/19/2019 5:45,28.38,1958.548,2.0867808545053976
139.2814,11.46,430.2,11.99,2019-05-19 06:45:12,11.65237,5/19/2019 6:45,28.33,1955.818,2.1087366175203726
139.3022,11.32,419.3,11.99,2019-05-19 07:15:10,11.65237,5/19/2019 7:15,28.42,1960.732,2.1578672804316246
139.323,11.32,406.8,11.98,2019-05-19 07:45:07,11.65237,5/19/2019 7:45,28.45,1962.37,2.2086840644529366
139.3439,11.21,427.9,11.98,2019-05-19 08:15:12,11.65237,5/19/2019 8:15,28.41,1960.186,2.1242209014232145
139.3647,11.23,380.0,11.97,2019-05-19 08:45:10,11.65237,5/19/2019 8:45,28.41,1960.186,2.3099918646605566
139.3855,11.21,359.7,11.98,2019-05-19 09:15:07,11.65237,5/19/2019 9:15,28.45,1962.37,2.404268307163851
139.4064,11.23,397.3,11.97,2019-05-19 09:45:12,11.65237,5/19/2019 9:45,28.42,1960.732,2.2406639479395105
139.4272,11.19,428.6,11.97,2019-05-19 10:15:10,11.65237,5/19/2019 10:15,28.46,1962.916,2.127903061225121
139.448,11.28,432.5,11.97,2019-05-19 10:45:07,11.65237,5/19/2019 10:45,28.06,1941.076,2.0644054419459428
139.4689,11.39,441.5,11.97,2019-05-19 11:15:12,11.65237,5/19/2019 11:15,27.46,1908.316,1.96081936395367
139.4897,11.46,441.1,11.97,2019-05-19 11:45:10,11.65237,5/19/2019 11:45,27.37,1903.402,1.9518632244927636
139.5105,11.46,430.6,11.97,2019-05-19 12:15:07,11.65237,5/19/2019 12:15,27.43,1906.678,1.9939788640709701
139.5314,11.5,423.6,11.97,2019-05-19 12:45:12,11.65237,5/19/2019 12:45,27.51,1911.046,2.028358873833037
139.5522,11.55,433.7,11.97,2019-05-19 13:15:10,11.65237,5/19/2019 13:15,27.53,1912.138,1.9970156099508196
139.573,11.5,436.0,11.97,2019-05-19 13:45:07,11.65237,5/19/2019 13:45,27.52,1911.592,1.9875334027222684
139.5939,11.48,433.8,11.97,2019-05-19 14:15:12,11.65237,5/19/2019 14:15,27.79,1926.334,2.0283074214989334
139.6147,11.48,442.9,11.97,2019-05-19 14:45:10,11.65237,5/19/2019 14:45,27.88,1931.248,2.009041266523835
139.6355,11.5,444.0,11.97,2019-05-19 15:15:07,11.65237,5/19/2019 15:15,27.89,1931.794,2.006874933576514
139.6564,11.41,447.7,11.97,2019-05-19 15:45:12,11.65237,5/19/2019 15:45,28.0,1937.8,2.0073141053077554
139.6772,11.28,437.7,11.96,2019-05-19 16:15:10,11.65237,5/19/2019 16:15,28.13,1944.898,2.0554045869154307
139.698,11.28,435.4,11.96,2019-05-19 16:45:07,11.65237,5/19/2019 16:45,28.27,1952.542,2.0809211249875923
139.7189,11.23,430.0,11.96,2019-05-19 17:15:12,11.65237,5/19/2019 17:15,28.23,1950.358,2.0940612688427196
139.7397,11.37,428.2,11.96,2019-05-19 17:45:10,11.65237,5/19/2019 17:45,28.32,1955.272,2.113486550111934
139.7605,11.43,433.3,11.96,2019-05-19 18:15:07,11.65237,5/19/2019 18:15,28.18,1947.628,2.0785155222873737
139.7814,11.46,436.8,11.96,2019-05-19 18:45:12,11.65237,5/19/2019 18:45,28.24,1950.904,2.0743744982033987
139.8022,11.59,437.5,11.96,2019-05-19 19:15:10,11.65237,5/19/2019 19:15,28.25,1951.45,2.074729257599631
139.823,11.7,437.5,11.96,2019-05-19 19:45:07,11.65237,5/19/2019 19:45,28.21,1949.266,2.070957869331396
139.8439,11.64,435.9,11.96,2019-05-19 20:15:12,11.65237,5/19/2019 20:15,28.19,1948.174,2.073229449773985
139.8647,11.75,433.9,11.96,2019-05-19 20:45:10,11.65237,5/19/2019 20:45,28.24,1950.904,2.0877302464973955
139.8855,11.79,428.3,11.96,2019-05-19 21:15:07,11.65237,5/19/2019 21:15,28.27,1952.542,2.111635433151049
139.9064,11.91,426.7,11.96,2019-05-19 21:45:12,11.65237,5/19/2019 21:45,28.2,1948.72,2.1097743092631847
139.9272,11.86,427.0,11.96,2019-05-19 22:15:10,11.65237,5/19/2019 22:15,28.21,1949.266,2.1093989795333123
139.948,11.88,433.6,11.96,2019-05-19 22:45:07,11.65237,5/19/2019 22:45,28.22,1949.812,2.087754144967868
139.9689,11.77,436.1,11.96,2019-05-19 23:15:12,11.65237,5/19/2019 23:15,28.3,1954.18,2.0879452553309465
139.9897,11.7,434.7,11.96,2019-05-19 23:45:10,11.65237,5/19/2019 23:45,28.16,1946.536,2.074265792206568
140.0105,11.7,433.4,11.96,2019-05-20 00:15:07,11.65237,5/20/2019 0:15,28.2,1948.72,2.0838168533937718
140.0314,11.7,428.2,11.96,2019-05-20 00:45:12,11.65237,5/20/2019 0:45,28.2,1948.72,2.1020031647159425
140.0522,11.73,434.8,11.96,2019-05-20 01:15:10,11.65237,5/20/2019 1:15,28.22,1949.812,2.0818508568947007
140.073,11.75,440.6,11.96,2019-05-20 01:45:07,11.65237,5/20/2019 1:45,28.21,1949.266,2.0609810686350243
140.0939,11.75,441.3,11.96,2019-05-20 02:15:12,11.65237,5/20/2019 2:15,28.27,1952.542,2.0661409936400084
140.1147,11.73,439.0,11.96,2019-05-20 02:45:10,11.65237,5/20/2019 2:45,28.28,1953.088,2.074994477089803
140.1355,11.75,443.6,11.96,2019-05-20 03:15:07,11.65237,5/20/2019 3:15,28.23,1950.358,2.053368721074274
140.1564,11.75,445.2,11.95,2019-05-20 03:45:12,11.65237,5/20/2019 3:45,28.28,1953.088,2.054255266454662
140.1772,11.79,447.9,11.95,2019-05-20 04:15:10,11.65237,5/20/2019 4:15,28.28,1953.088,2.045714347113677
140.198,11.84,451.2,11.95,2019-05-20 04:45:07,11.65237,5/20/2019 4:45,28.25,1951.45,2.031672033679245
140.2189,11.61,450.1,11.95,2019-05-20 05:15:12,11.65237,5/20/2019 5:15,28.27,1952.542,2.0351375690188074
140.2397,11.64,451.2,11.95,2019-05-20 05:45:10,11.65237,5/20/2019 5:45,28.19,1948.174,2.0219575235429064
140.2605,11.66,451.4,11.95,2019-05-20 06:15:07,11.65237,5/20/2019 6:15,28.29,1953.634,2.0339153432927963
140.2814,11.7,454.1,11.95,2019-05-20 06:45:12,11.65237,5/20/2019 6:45,28.12,1944.352,2.004583835230823
140.3022,11.77,453.1,11.95,2019-05-20 07:15:10,11.65237,5/20/2019 7:15,28.08,1942.168,2.0036867400462297
