Year Day	Temperature C	SalinityConst	pHConstSal	Battery Voltage	DateStr	TimeStr
246.5417	21.11	35.00	7.7506	9.85	2019-09-03	12:59:59
246.5833	21.46	35.00	7.7550	9.86	2019-09-03	13:59:59
246.6250	22.43	35.00	7.7436	9.87	2019-09-03	14:59:59
246.6667	23.07	35.00	7.7466	9.90	2019-09-03	15:59:59
246.7083	23.93	35.00	7.7225	9.92	2019-09-03	16:59:59
246.7500	22.71	35.00	7.8711	9.73	2019-09-03	17:59:59
246.7917	22.48	35.00	7.9202	9.81	2019-09-03	18:59:59
246.8333	22.74	35.00	7.9244	9.84	2019-09-03	19:59:59
246.8750	23.27	35.00	7.9407	9.85	2019-09-03	20:59:59
246.9167	23.65	35.00	7.9107	9.88	2019-09-03	21:59:59
246.9583	23.52	35.00	7.9130	9.90	2019-09-03	22:59:59
247.0000	23.32	35.00	7.9144	9.91	2019-09-03	23:59:59
247.0417	23.07	35.00	7.8868	9.92	2019-09-04	00:59:59
247.0833	22.86	35.00	7.8812	9.92	2019-09-04	01:59:59
247.1250	22.64	35.00	7.8809	9.92	2019-09-04	02:59:59
247.1667	22.53	35.00	7.8493	9.93	2019-09-04	03:59:59
247.2083	22.33	35.00	7.8553	9.93	2019-09-04	04:59:59
247.2500	22.13	35.00	7.8357	9.92	2019-09-04	05:59:59
247.2917	20.72	35.00	7.8447	9.84	2019-09-04	06:59:59
247.3333	20.57	35.00	7.8826	9.85	2019-09-04	07:59:59
247.3750	20.70	35.00	7.8381	9.87	2019-09-04	08:59:59
247.4167	20.62	35.00	7.8108	9.87	2019-09-04	09:59:59
247.4583	20.52	35.00	7.7968	9.87	2019-09-04	10:59:59
247.5000	20.55	35.00	7.7933	9.88	2019-09-04	11:59:59
247.5417	20.62	35.00	7.7695	9.88	2019-09-04	12:59:59
247.5833	20.74	35.00	7.7713	9.89	2019-09-04	13:59:59
247.6250	21.06	35.00	7.7869	9.90	2019-09-04	14:59:59
247.6667	21.34	35.00	7.7907	9.91	2019-09-04	15:59:59
247.7083	22.13	35.00	7.7920	9.91	2019-09-04	16:59:59
247.7500	23.42	35.00	7.7723	9.93	2019-09-04	17:59:59
247.7917	22.41	35.00	7.9282	9.81	2019-09-04	18:59:59
247.8333	22.64	35.00	7.9554	9.86	2019-09-04	19:59:59
247.8750	22.81	35.00	7.9383	9.89	2019-09-04	20:59:59
247.9167	23.40	35.00	7.9193	9.91	2019-09-04	21:59:59
247.9583	23.12	35.00	7.9160	9.92	2019-09-04	22:59:59
248.0000	22.96	35.00	7.8950	9.93	2019-09-04	23:59:59
248.0417	22.86	35.00	7.8746	9.94	2019-09-05	00:59:59
248.0833	22.76	35.00	7.8439	9.94	2019-09-05	01:59:59
248.1250	22.66	35.00	7.8321	9.94	2019-09-05	02:59:59
248.1667	22.58	35.00	7.8323	9.94	2019-09-05	03:59:59
248.2083	22.48	35.00	7.7958	9.94	2019-09-05	04:59:59
248.2500	22.31	35.00	7.7719	9.94	2019-09-05	05:59:59
248.2917	22.08	35.00	7.7409	9.94	2019-09-05	06:59:59
248.3333	21.41	35.00	7.7204	9.83	2019-09-05	07:59:59
248.3750	21.24	35.00	7.7151	9.85	2019-09-05	08:59:59
248.4167	21.09	35.00	7.7041	9.87	2019-09-05	09:59:59
248.4583	20.77	35.00	7.7202	9.88	2019-09-05	10:59:59
248.5000	20.57	35.00	7.7114	9.88	2019-09-05	11:59:59
248.5417	20.62	35.00	7.7060	9.88	2019-09-05	12:59:59
248.5833	20.74	35.00	7.7073	9.89	2019-09-05	13:59:59
248.6250	21.24	35.00	7.7031	9.90	2019-09-05	14:59:59
248.6667	21.48	35.00	7.7053	9.91	2019-09-05	15:59:59
248.7083	22.21	35.00	7.7086	9.92	2019-09-05	16:59:59
248.7500	23.04	35.00	7.7143	9.94	2019-09-05	17:59:59
248.7917	23.50	35.00	7.7186	9.95	2019-09-05	18:59:59
248.8333	21.46	35.00	7.9885	9.82	2019-09-05	19:59:59
248.8750	21.66	35.00	8.0235	9.86	2019-09-05	20:59:59
248.9167	21.86	35.00	7.9948	9.88	2019-09-05	21:59:59
248.9583	21.93	35.00	7.9760	9.90	2019-09-05	22:59:59
249.0000	21.76	35.00	7.9699	9.90	2019-09-05	23:59:59
249.0417	21.66	35.00	7.9413	9.91	2019-09-06	00:59:59
249.0833	21.48	35.00	7.9278	9.91	2019-09-06	01:59:59
249.1250	21.31	35.00	7.9211	9.91	2019-09-06	02:59:59
249.1667	21.14	35.00	7.9065	9.92	2019-09-06	03:59:59
249.2083	20.97	35.00	7.8816	9.91	2019-09-06	04:59:59
249.2500	20.79	35.00	7.8559	9.91	2019-09-06	05:59:59
249.2917	20.62	35.00	7.8382	9.91	2019-09-06	06:59:59
249.3333	20.45	35.00	7.8495	9.91	2019-09-06	07:59:59
249.3750	18.97	35.00	7.9020	9.82	2019-09-06	08:59:59
249.4167	18.97	35.00	7.8998	9.84	2019-09-06	09:59:59
249.4583	19.14	35.00	7.8639	9.84	2019-09-06	10:59:59
249.5000	19.12	35.00	7.8517	9.85	2019-09-06	11:59:59
249.5417	19.12	35.00	7.8577	9.85	2019-09-06	12:59:59
249.5833	19.14	35.00	7.8547	9.85	2019-09-06	13:59:59
249.6250	19.14	35.00	7.8725	9.86	2019-09-06	14:59:59
249.6667	19.21	35.00	7.8732	9.86	2019-09-06	15:59:59
249.7083	19.19	35.00	7.8882	9.87	2019-09-06	16:59:59
