Date,Temp,CO2,Battery,Date (UTC)
169.6459,21.61,807.4,12.0,2021-06-18 15:30:05
169.6668,21.71,601.7,11.99,2021-06-18 16:00:11
169.6876,22.06,617.2,11.99,2021-06-18 16:30:08
169.7084,21.91,628.6,11.99,2021-06-18 17:00:05
169.7293,22.28,652.2,11.99,2021-06-18 17:30:11
169.7501,22.21,591.9,11.99,2021-06-18 18:00:08
169.7709,22.48,458.0,11.99,2021-06-18 18:30:05
169.7918,22.48,456.4,11.99,2021-06-18 19:00:11
169.8126,22.53,446.8,12.0,2021-06-18 19:30:08
169.8334,22.43,361.2,11.99,2021-06-18 20:00:05
169.8543,22.46,377.4,12.0,2021-06-18 20:30:11
169.8751,22.26,345.9,11.99,2021-06-18 21:00:08
169.8959,22.21,334.5,11.99,2021-06-18 21:30:05
169.9168,22.21,348.3,11.99,2021-06-18 22:00:11
169.9376,22.03,346.2,11.99,2021-06-18 22:30:08
169.9584,21.83,353.8,11.99,2021-06-18 23:00:05
169.9793,21.71,333.6,11.99,2021-06-18 23:30:11
170.0001,21.58,342.6,11.99,2021-06-19 00:00:08
170.0209,21.44,397.1,11.99,2021-06-19 00:30:05
170.0418,21.53,439.0,11.99,2021-06-19 01:00:11
170.0626,21.31,463.6,11.99,2021-06-19 01:30:08
170.0834,21.04,492.9,11.99,2021-06-19 02:00:05
170.1043,20.92,622.8,11.99,2021-06-19 02:30:11
170.1251,20.87,682.6,11.98,2021-06-19 03:00:08
170.1459,20.77,717.6,11.98,2021-06-19 03:30:05
170.1668,20.77,788.2,11.98,2021-06-19 04:00:11
170.1876,21.06,762.9,11.98,2021-06-19 04:30:08
170.2084,20.72,769.2,11.98,2021-06-19 05:00:05
170.2293,20.77,759.8,11.98,2021-06-19 05:30:11
170.2501,20.67,766.4,11.98,2021-06-19 06:00:08
170.2709,20.79,815.4,11.98,2021-06-19 06:30:05
170.2918,20.74,825.1,11.98,2021-06-19 07:00:11
170.3126,20.72,833.6,11.98,2021-06-19 07:30:08
170.3334,20.82,854.0,11.98,2021-06-19 08:00:05
170.3543,20.89,813.1,11.98,2021-06-19 08:30:11
170.3751,21.06,780.5,11.98,2021-06-19 09:00:08
170.3959,21.04,735.9,11.98,2021-06-19 09:30:05
170.4168,20.99,744.3,11.98,2021-06-19 10:00:11
170.4376,20.99,745.2,11.98,2021-06-19 10:30:08
170.4584,20.97,757.7,11.98,2021-06-19 11:00:05
170.4793,20.99,765.3,11.98,2021-06-19 11:30:11
170.5001,20.89,798.7,11.98,2021-06-19 12:00:08
170.5209,20.79,842.5,11.98,2021-06-19 12:30:05
170.5418,20.97,896.5,11.98,2021-06-19 13:00:11
170.5626,21.21,885.1,11.98,2021-06-19 13:30:08
170.5834,21.41,872.8,11.98,2021-06-19 14:00:05
170.6043,21.46,848.9,11.98,2021-06-19 14:30:11
170.6251,21.61,801.4,11.99,2021-06-19 15:00:08
170.6459,21.81,736.4,11.99,2021-06-19 15:30:05
170.6668,22.03,698.3,11.99,2021-06-19 16:00:11
170.6876,22.23,674.3,11.99,2021-06-19 16:30:08
170.7084,22.38,635.9,11.99,2021-06-19 17:00:05
170.7293,22.56,633.8,11.99,2021-06-19 17:30:11
170.7501,22.56,592.0,11.99,2021-06-19 18:00:08
170.7709,22.61,560.0,11.99,2021-06-19 18:30:05
170.7918,22.84,515.6,11.99,2021-06-19 19:00:11
170.8126,22.84,382.3,11.99,2021-06-19 19:30:08
170.8334,22.79,418.3,11.99,2021-06-19 20:00:05
170.8543,22.69,439.4,11.99,2021-06-19 20:30:11
170.8751,22.48,419.9,11.99,2021-06-19 21:00:08
170.8959,22.36,374.9,11.99,2021-06-19 21:30:05
170.9168,22.31,402.5,11.99,2021-06-19 22:00:11
170.9376,22.13,395.7,11.99,2021-06-19 22:30:08
170.9584,22.06,406.8,11.98,2021-06-19 23:00:05
170.9793,22.01,413.2,11.99,2021-06-19 23:30:11
171.0001,22.08,451.4,11.98,2021-06-20 00:00:08
171.0209,21.73,452.0,11.98,2021-06-20 00:30:05
171.0418,21.91,471.3,11.98,2021-06-20 01:00:11
171.0626,21.88,469.0,11.98,2021-06-20 01:30:08
171.0834,21.78,526.5,11.98,2021-06-20 02:00:05
171.1043,21.44,611.9,11.98,2021-06-20 02:30:11
171.1251,21.61,699.5,11.98,2021-06-20 03:00:08
171.1459,21.58,638.8,11.98,2021-06-20 03:30:05
171.1668,21.31,786.5,11.98,2021-06-20 04:00:11
171.1876,21.26,897.8,11.98,2021-06-20 04:30:08
171.2084,20.97,972.0,11.98,2021-06-20 05:00:05
171.2293,21.09,1159.7,11.97,2021-06-20 05:30:11
171.2501,20.89,1227.3,11.97,2021-06-20 06:00:08
171.2709,21.09,1228.5,11.97,2021-06-20 06:30:05
171.2918,21.26,1157.4,11.97,2021-06-20 07:00:11
171.3126,21.16,1290.4,11.97,2021-06-20 07:30:08
171.3334,21.06,1236.1,11.97,2021-06-20 08:00:05
171.3543,21.04,1105.4,11.97,2021-06-20 08:30:11
171.3751,20.89,1108.9,11.97,2021-06-20 09:00:08
171.3959,21.11,1178.0,11.97,2021-06-20 09:30:05
171.4168,21.19,1124.1,11.97,2021-06-20 10:00:11
171.4376,21.19,1083.7,11.97,2021-06-20 10:30:08
171.4584,21.36,1091.0,11.97,2021-06-20 11:00:05
171.4793,21.39,1038.7,11.97,2021-06-20 11:30:11
171.5001,21.36,1085.2,11.97,2021-06-20 12:00:08
171.5209,21.58,1136.6,11.97,2021-06-20 12:30:05
171.5418,21.53,1186.4,11.97,2021-06-20 13:00:11
171.5626,21.44,1201.4,11.97,2021-06-20 13:30:08
171.5834,21.66,1255.7,11.97,2021-06-20 14:00:05
171.6043,21.93,1172.4,11.97,2021-06-20 14:30:11
171.6251,22.26,1106.8,11.97,2021-06-20 15:00:08
171.6459,22.26,905.1,11.97,2021-06-20 15:30:05
171.6668,22.81,911.9,11.97,2021-06-20 16:00:11
171.6876,22.84,874.0,11.98,2021-06-20 16:30:08
171.7084,22.74,785.9,11.98,2021-06-20 17:00:05
171.7293,23.07,806.6,11.98,2021-06-20 17:30:11
171.7501,23.17,736.6,11.98,2021-06-20 18:00:08
171.7709,23.32,673.0,11.98,2021-06-20 18:30:05
171.7918,23.55,665.6,11.98,2021-06-20 19:00:11
171.8126,23.37,466.3,11.98,2021-06-20 19:30:08
171.8334,23.6,418.4,11.98,2021-06-20 20:00:05
171.8543,23.5,399.9,11.98,2021-06-20 20:30:11
171.8751,23.37,394.9,11.98,2021-06-20 21:00:08
171.8959,23.22,357.9,11.98,2021-06-20 21:30:05
171.9168,23.14,396.1,11.97,2021-06-20 22:00:11
171.9376,22.99,388.2,11.97,2021-06-20 22:30:08
171.9584,23.01,396.0,11.97,2021-06-20 23:00:05
171.9793,22.86,444.4,11.97,2021-06-20 23:30:11
172.0001,22.56,436.5,11.97,2021-06-21 00:00:08
172.0209,22.56,484.5,11.97,2021-06-21 00:30:05
172.0418,22.41,502.4,11.97,2021-06-21 01:00:11
172.0626,22.36,518.2,11.96,2021-06-21 01:30:08
172.0834,21.68,588.3,11.96,2021-06-21 02:00:05
172.1043,21.53,754.7,11.96,2021-06-21 02:30:11
172.1251,21.73,796.9,11.96,2021-06-21 03:00:08
172.1459,21.76,1012.0,11.96,2021-06-21 03:30:05
172.1668,21.68,1090.8,11.96,2021-06-21 04:00:11
172.1876,21.41,1236.5,11.96,2021-06-21 04:30:08
172.2084,21.46,1348.0,11.96,2021-06-21 05:00:05
172.2293,21.53,1498.2,11.96,2021-06-21 05:30:11
172.2501,21.63,1503.1,11.96,2021-06-21 06:00:08
172.2709,21.61,1498.7,11.95,2021-06-21 06:30:05
172.2918,21.63,1481.4,11.95,2021-06-21 07:00:11
172.3126,21.68,1519.3,11.95,2021-06-21 07:30:08
172.3334,21.76,1400.3,11.96,2021-06-21 08:00:05
172.3543,21.78,1358.7,11.95,2021-06-21 08:30:11
172.3751,21.78,1432.4,11.95,2021-06-21 09:00:08
172.3959,21.93,1339.0,11.96,2021-06-21 09:30:05
172.4168,21.98,1306.6,11.95,2021-06-21 10:00:11
172.4376,22.08,1092.1,11.95,2021-06-21 10:30:08
172.4584,22.13,988.7,11.95,2021-06-21 11:00:05
172.4793,22.16,1021.8,11.96,2021-06-21 11:30:11
172.5001,22.08,1030.7,11.96,2021-06-21 12:00:08
172.5209,22.18,982.0,11.96,2021-06-21 12:30:05
172.5418,22.41,879.1,11.95,2021-06-21 13:00:11
172.5626,22.43,895.5,11.95,2021-06-21 13:30:08
172.5834,22.48,873.0,11.96,2021-06-21 14:00:05
172.6043,22.41,889.2,11.96,2021-06-21 14:30:11
172.6251,22.41,934.7,11.95,2021-06-21 15:00:08
172.6459,22.43,923.7,11.96,2021-06-21 15:30:05
172.6668,22.51,901.3,11.95,2021-06-21 16:00:11
172.6876,22.46,865.3,11.95,2021-06-21 16:30:08
172.7084,22.38,705.3,11.95,2021-06-21 17:00:05
172.7293,22.38,644.0,11.95,2021-06-21 17:30:11
172.7501,22.31,602.8,11.95,2021-06-21 18:00:08
172.7709,22.33,545.9,11.95,2021-06-21 18:30:05
172.7918,22.31,523.7,11.95,2021-06-21 19:00:11
172.8126,22.23,504.5,11.95,2021-06-21 19:30:08
172.8334,22.23,583.1,11.95,2021-06-21 20:00:05
172.8543,22.23,540.6,11.95,2021-06-21 20:30:11
172.8751,22.23,559.8,11.95,2021-06-21 21:00:08
172.8959,22.23,566.8,11.95,2021-06-21 21:30:05
172.9168,22.26,588.1,11.95,2021-06-21 22:00:11
172.9376,22.21,618.3,11.95,2021-06-21 22:30:08
172.9584,22.21,635.8,11.95,2021-06-21 23:00:05
172.9793,22.21,659.6,11.95,2021-06-21 23:30:11
173.0001,22.18,689.1,11.95,2021-06-22 00:00:08
173.0209,22.16,699.1,11.95,2021-06-22 00:30:05
173.0418,22.11,696.5,11.94,2021-06-22 01:00:11
173.0626,22.03,714.8,11.94,2021-06-22 01:30:08
173.0834,21.96,763.2,11.95,2021-06-22 02:00:05
173.1043,21.96,858.0,11.94,2021-06-22 02:30:11
173.1251,21.93,884.0,11.94,2021-06-22 03:00:08
173.1668,21.83,960.4,11.96,2021-06-22 04:00:11
173.1876,21.78,1090.9,11.96,2021-06-22 04:30:08
173.2084,21.61,1405.2,11.95,2021-06-22 05:00:05
173.2293,21.56,1517.2,11.95,2021-06-22 05:30:11
173.2501,21.36,1663.2,11.95,2021-06-22 06:00:08
173.2709,21.34,1786.2,11.94,2021-06-22 06:30:05
173.2918,21.21,1879.5,11.94,2021-06-22 07:00:11
173.3126,21.24,1981.5,11.94,2021-06-22 07:30:08
173.3334,21.36,1967.2,11.93,2021-06-22 08:00:05
173.3543,21.41,1810.0,11.93,2021-06-22 08:30:11
173.3751,21.39,1730.9,11.93,2021-06-22 09:00:08
173.3959,21.41,1703.2,11.93,2021-06-22 09:30:05
173.4168,21.41,1681.6,11.93,2021-06-22 10:00:11
173.4376,21.51,1625.0,11.93,2021-06-22 10:30:08
173.4584,21.48,1575.0,11.93,2021-06-22 11:00:05
173.4793,21.63,1505.3,11.93,2021-06-22 11:30:11
173.5001,21.61,1415.2,11.93,2021-06-22 12:00:08
173.5209,21.76,1316.6,11.93,2021-06-22 12:30:05
173.5418,21.63,1276.6,11.93,2021-06-22 13:00:11
173.5626,22.06,1207.6,11.93,2021-06-22 13:30:08
173.5834,22.13,1117.4,11.93,2021-06-22 14:00:05
173.6043,22.36,1052.8,11.93,2021-06-22 14:30:11
173.6251,22.38,1015.2,11.93,2021-06-22 15:00:08
173.6459,22.74,998.9,11.93,2021-06-22 15:30:05
173.6668,22.89,956.3,11.93,2021-06-22 16:00:11
173.6876,22.99,930.2,11.93,2021-06-22 16:30:08
173.7084,23.27,942.6,11.93,2021-06-22 17:00:05
173.7293,23.12,895.1,11.93,2021-06-22 17:30:11
173.7501,23.12,675.4,11.93,2021-06-22 18:00:08
173.7709,22.81,497.5,11.93,2021-06-22 18:30:05
173.7918,22.66,346.2,11.93,2021-06-22 19:00:11
173.8126,22.76,376.6,11.93,2021-06-22 19:30:08
173.8334,22.69,329.9,11.93,2021-06-22 20:00:05
173.8543,22.86,407.7,11.93,2021-06-22 20:30:11
173.8751,22.84,328.9,11.93,2021-06-22 21:00:08
173.8959,22.79,393.2,11.93,2021-06-22 21:30:05
173.9168,22.28,510.4,11.93,2021-06-22 22:00:11
173.9376,22.61,555.4,11.92,2021-06-22 22:30:08
173.9584,22.53,590.0,11.92,2021-06-22 23:00:05
173.9793,22.51,604.6,11.92,2021-06-22 23:30:11
174.0001,22.38,636.3,11.92,2021-06-23 00:00:08
174.0209,22.31,666.6,11.92,2021-06-23 00:30:05
174.0418,22.31,627.5,11.92,2021-06-23 01:00:11
174.0626,22.21,677.3,11.92,2021-06-23 01:30:08
174.0834,21.91,664.9,11.92,2021-06-23 02:00:05
174.1043,22.08,728.4,11.92,2021-06-23 02:30:11
174.1251,22.08,715.9,11.92,2021-06-23 03:00:08
174.1459,21.81,758.4,11.92,2021-06-23 03:30:05
174.1668,21.91,896.9,11.92,2021-06-23 04:00:11
174.1876,21.96,992.1,11.92,2021-06-23 04:30:08
174.2084,21.73,852.3,11.92,2021-06-23 05:00:05
174.2293,21.41,1108.9,11.91,2021-06-23 05:30:11
174.2501,21.29,1243.5,11.91,2021-06-23 06:00:08
174.2709,21.16,1468.3,11.91,2021-06-23 06:30:05
174.2918,21.34,1510.1,11.91,2021-06-23 07:00:11
174.3126,21.16,1416.0,11.91,2021-06-23 07:30:08
174.3334,21.04,1203.4,11.91,2021-06-23 08:00:05
174.3543,21.26,1118.6,11.91,2021-06-23 08:30:11
174.3751,21.19,1126.2,11.91,2021-06-23 09:00:08
174.3959,20.47,1812.5,11.91,2021-06-23 09:30:05
174.4793,20.77,1806.0,11.9,2021-06-23 11:30:11
174.5001,20.7,1940.6,11.9,2021-06-23 12:00:08
174.5209,20.84,1853.2,11.9,2021-06-23 12:30:05
174.5418,20.92,1637.7,11.9,2021-06-23 13:00:11
174.5626,21.09,1571.3,11.9,2021-06-23 13:30:08
174.5834,21.02,1538.6,11.9,2021-06-23 14:00:05
174.6043,21.21,1533.8,11.9,2021-06-23 14:30:11
174.6251,21.36,1446.7,11.9,2021-06-23 15:00:08
174.6459,21.61,1345.9,11.9,2021-06-23 15:30:05
174.6668,21.76,1261.0,11.9,2021-06-23 16:00:11
174.6876,21.78,1301.2,11.9,2021-06-23 16:30:08
174.7084,21.91,1385.3,11.9,2021-06-23 17:00:05
174.7293,21.83,1713.0,11.9,2021-06-23 17:30:11
174.7501,22.01,1690.2,11.9,2021-06-23 18:00:08
174.7709,22.08,1382.7,11.9,2021-06-23 18:30:05
174.7918,22.11,1485.7,11.91,2021-06-23 19:00:11
174.8126,22.16,1261.7,11.9,2021-06-23 19:30:08
174.8334,22.33,1186.7,11.91,2021-06-23 20:00:05
174.8543,22.48,973.9,11.91,2021-06-23 20:30:11
174.8751,22.81,721.0,11.91,2021-06-23 21:00:08
174.8959,22.84,559.0,11.91,2021-06-23 21:30:05
174.9168,22.89,520.3,11.91,2021-06-23 22:00:11
174.9376,22.76,439.9,11.91,2021-06-23 22:30:08
174.9584,22.58,537.8,11.91,2021-06-23 23:00:05
174.9793,22.38,613.7,11.9,2021-06-23 23:30:11
175.0001,22.51,633.7,11.9,2021-06-24 00:00:08
175.0209,22.21,636.9,11.9,2021-06-24 00:30:05
175.0418,22.46,657.5,11.9,2021-06-24 01:00:11
175.0626,22.46,655.3,11.9,2021-06-24 01:30:08
175.0834,22.38,684.7,11.9,2021-06-24 02:00:05
175.1043,22.38,686.6,11.9,2021-06-24 02:30:11
175.1251,22.31,701.0,11.9,2021-06-24 03:00:08
175.1459,22.23,735.3,11.89,2021-06-24 03:30:05
175.1668,22.23,744.5,11.89,2021-06-24 04:00:11
175.1876,22.08,727.8,11.89,2021-06-24 04:30:08
175.2084,21.93,726.9,11.89,2021-06-24 05:00:05
175.2293,21.66,764.0,11.89,2021-06-24 05:30:11
175.2501,21.51,1049.5,11.89,2021-06-24 06:00:08
175.2709,21.39,1219.7,11.89,2021-06-24 06:30:05
175.2918,21.21,1489.4,11.89,2021-06-24 07:00:11
175.3126,21.31,1713.6,11.89,2021-06-24 07:30:08
175.3334,21.21,1934.9,11.88,2021-06-24 08:00:05
175.4584,21.36,1793.5,11.88,2021-06-24 11:00:05
175.4793,21.31,1957.9,11.88,2021-06-24 11:30:11
175.5001,21.16,1804.5,11.88,2021-06-24 12:00:08
175.5209,21.24,1620.1,11.88,2021-06-24 12:30:05
175.5418,21.44,1563.9,11.88,2021-06-24 13:00:11
175.5626,22.13,1353.9,11.88,2021-06-24 13:30:08
175.5834,21.78,1334.8,11.88,2021-06-24 14:00:05
175.6043,21.98,1277.2,11.89,2021-06-24 14:30:11
175.6251,22.23,1419.5,11.89,2021-06-24 15:00:08
175.6459,22.23,1238.1,11.89,2021-06-24 15:30:05
175.6668,22.74,1154.7,11.89,2021-06-24 16:00:11
175.6876,22.76,911.7,11.89,2021-06-24 16:30:08
175.7084,22.74,952.6,11.89,2021-06-24 17:00:05
175.7293,22.86,903.0,11.89,2021-06-24 17:30:11
175.7501,22.89,885.8,11.89,2021-06-24 18:00:08
175.7709,23.07,879.2,11.89,2021-06-24 18:30:05
175.7918,23.01,860.4,11.89,2021-06-24 19:00:11
175.8126,23.14,939.5,11.89,2021-06-24 19:30:08
175.8334,23.24,873.8,11.89,2021-06-24 20:00:05
175.8543,23.14,807.8,11.89,2021-06-24 20:30:11
175.8751,23.07,618.3,11.89,2021-06-24 21:00:08
175.8959,23.19,599.9,11.89,2021-06-24 21:30:05
175.9168,22.96,469.7,11.89,2021-06-24 22:00:11
175.9376,22.99,496.5,11.89,2021-06-24 22:30:08
175.9584,22.86,466.3,11.89,2021-06-24 23:00:05
175.9793,22.89,479.0,11.88,2021-06-24 23:30:11
176.0001,22.76,471.2,11.88,2021-06-25 00:00:08
176.0209,22.56,497.4,11.88,2021-06-25 00:30:05
176.0418,22.36,455.4,11.88,2021-06-25 01:00:11
176.0626,22.58,501.8,11.88,2021-06-25 01:30:08
176.0834,22.66,513.3,11.88,2021-06-25 02:00:05
176.1043,22.08,542.7,11.88,2021-06-25 02:30:11
176.1251,22.03,533.1,11.88,2021-06-25 03:00:08
176.1459,21.73,545.7,11.88,2021-06-25 03:30:05
176.1668,21.66,568.3,11.87,2021-06-25 04:00:11
176.1876,21.83,549.1,11.87,2021-06-25 04:30:08
176.2084,21.71,543.1,11.87,2021-06-25 05:00:05
176.2293,21.53,547.6,11.87,2021-06-25 05:30:11
176.2501,21.81,582.4,11.87,2021-06-25 06:00:08
176.2709,21.73,607.3,11.87,2021-06-25 06:30:05
176.2918,21.34,643.2,11.87,2021-06-25 07:00:11
176.3126,21.29,742.1,11.87,2021-06-25 07:30:08
176.3334,21.02,728.7,11.86,2021-06-25 08:00:05
176.3543,20.77,1198.5,11.86,2021-06-25 08:30:11
176.3751,20.97,1389.1,11.86,2021-06-25 09:00:08
176.3959,20.97,1473.8,11.86,2021-06-25 09:30:05
176.4168,21.09,1579.9,11.86,2021-06-25 10:00:11
176.4376,21.16,1806.2,11.86,2021-06-25 10:30:08
176.4584,21.06,1665.5,11.86,2021-06-25 11:00:05
176.4793,21.31,1680.3,11.86,2021-06-25 11:30:11
176.5001,21.29,1599.0,11.86,2021-06-25 12:00:08
176.5209,21.34,1608.9,11.86,2021-06-25 12:30:05
176.5418,21.36,1484.1,11.86,2021-06-25 13:00:11
176.5626,21.58,1447.2,11.86,2021-06-25 13:30:08
176.5834,21.66,1288.9,11.86,2021-06-25 14:00:05
176.6043,21.58,1191.8,11.86,2021-06-25 14:30:11
176.6251,21.71,1093.2,11.86,2021-06-25 15:00:08
176.6459,21.93,1023.7,11.87,2021-06-25 15:30:05
176.6876,22.08,883.1,11.89,2021-06-25 16:30:08
176.7084,22.11,905.3,11.88,2021-06-25 17:00:05
176.7293,22.48,885.4,11.88,2021-06-25 17:30:11
176.7501,22.41,801.3,11.88,2021-06-25 18:00:08
176.7709,22.48,763.6,11.88,2021-06-25 18:30:05
176.7918,22.36,788.2,11.87,2021-06-25 19:00:11
176.8126,22.23,783.4,11.87,2021-06-25 19:30:08
176.8334,22.46,816.9,11.87,2021-06-25 20:00:05
176.8543,22.43,684.3,11.87,2021-06-25 20:30:11
176.8751,22.31,640.3,11.87,2021-06-25 21:00:08
176.8959,22.21,524.6,11.87,2021-06-25 21:30:05
176.9168,22.06,461.7,11.86,2021-06-25 22:00:11
176.9376,21.78,442.4,11.86,2021-06-25 22:30:08
176.9584,21.88,518.8,11.86,2021-06-25 23:00:05
176.9793,21.76,571.1,11.85,2021-06-25 23:30:11
177.0001,21.71,589.0,11.86,2021-06-26 00:00:08
177.0209,21.73,632.1,11.86,2021-06-26 00:30:05
177.0418,21.63,667.4,11.85,2021-06-26 01:00:11
177.0626,21.68,702.8,11.85,2021-06-26 01:30:08
177.0834,21.73,701.3,11.85,2021-06-26 02:00:05
177.1043,21.76,709.7,11.85,2021-06-26 02:30:11
177.1251,21.76,728.1,11.85,2021-06-26 03:00:08
177.1459,21.63,741.1,11.85,2021-06-26 03:30:05
177.1668,21.71,770.2,11.85,2021-06-26 04:00:11
177.1876,21.78,777.2,11.85,2021-06-26 04:30:08
177.2084,21.71,819.6,11.85,2021-06-26 05:00:05
177.2293,21.78,863.2,11.85,2021-06-26 05:30:11
177.2501,21.71,902.8,11.85,2021-06-26 06:00:08
177.2709,21.66,912.4,11.85,2021-06-26 06:30:05
177.2918,21.61,903.6,11.85,2021-06-26 07:00:11
177.3126,21.44,965.3,11.84,2021-06-26 07:30:08
177.3334,21.39,1384.2,11.85,2021-06-26 08:00:05
177.3543,21.31,1448.1,11.84,2021-06-26 08:30:11
177.3751,21.24,1519.8,11.84,2021-06-26 09:00:08
177.3959,21.19,1845.0,11.84,2021-06-26 09:30:05
177.4168,21.19,1896.8,11.84,2021-06-26 10:00:11
177.4376,21.19,1679.0,11.84,2021-06-26 10:30:08
177.4584,21.16,1849.3,11.84,2021-06-26 11:00:05
177.4793,21.11,1844.8,11.84,2021-06-26 11:30:11
177.5001,21.19,1840.5,11.84,2021-06-26 12:00:08
177.5209,21.34,1615.2,11.84,2021-06-26 12:30:05
177.5418,21.34,1557.2,11.84,2021-06-26 13:00:11
177.5626,21.34,1482.0,11.84,2021-06-26 13:30:08
177.5834,21.41,1610.4,11.84,2021-06-26 14:00:05
177.6043,21.46,1402.8,11.84,2021-06-26 14:30:11
177.6251,21.61,1236.9,11.84,2021-06-26 15:00:08
177.6459,21.53,1174.0,11.84,2021-06-26 15:30:05
177.6668,21.53,1017.7,11.84,2021-06-26 16:00:11
177.6876,21.68,984.9,11.84,2021-06-26 16:30:08
177.7084,21.83,885.2,11.84,2021-06-26 17:00:05
177.7293,22.01,863.0,11.84,2021-06-26 17:30:11
177.7501,22.13,853.2,11.84,2021-06-26 18:00:08
177.7709,22.51,793.6,11.84,2021-06-26 18:30:05
177.7918,22.71,737.9,11.84,2021-06-26 19:00:11
177.8126,22.69,676.4,11.84,2021-06-26 19:30:08
177.8334,22.86,685.3,11.84,2021-06-26 20:00:05
177.8543,22.81,673.6,11.84,2021-06-26 20:30:11
177.8751,22.71,691.2,11.84,2021-06-26 21:00:08
177.8959,22.76,671.5,11.84,2021-06-26 21:30:05
177.9168,22.74,645.7,11.84,2021-06-26 22:00:11
177.9376,22.56,592.8,11.84,2021-06-26 22:30:08
177.9584,22.51,568.1,11.84,2021-06-26 23:00:05
177.9793,22.38,564.5,11.84,2021-06-26 23:30:11
178.0001,22.36,580.6,11.84,2021-06-27 00:00:08
178.0209,22.23,590.7,11.84,2021-06-27 00:30:05
178.0418,22.23,580.6,11.84,2021-06-27 01:00:11
178.0626,22.21,607.4,11.84,2021-06-27 01:30:08
178.0834,22.31,649.4,11.84,2021-06-27 02:00:05
178.1043,22.28,672.1,11.83,2021-06-27 02:30:11
178.1251,22.36,674.0,11.83,2021-06-27 03:00:08
178.1459,22.28,684.5,11.83,2021-06-27 03:30:05
178.1668,22.36,695.8,11.83,2021-06-27 04:00:11
178.1876,22.31,703.7,11.83,2021-06-27 04:30:08
178.2084,22.31,736.6,11.83,2021-06-27 05:00:05
178.2293,22.28,754.1,11.83,2021-06-27 05:30:11
178.2501,22.28,805.3,11.83,2021-06-27 06:00:08
178.2709,22.26,817.5,11.83,2021-06-27 06:30:05
178.2918,22.18,870.2,11.83,2021-06-27 07:00:11
178.3126,22.06,926.1,11.83,2021-06-27 07:30:08
178.3334,22.16,1090.1,11.83,2021-06-27 08:00:05
178.3543,22.03,1022.2,11.83,2021-06-27 08:30:11
178.3751,21.93,1201.6,11.82,2021-06-27 09:00:08
178.3959,21.88,1376.7,11.82,2021-06-27 09:30:05
178.4168,21.83,1560.3,11.82,2021-06-27 10:00:11
178.4376,21.81,1685.4,11.82,2021-06-27 10:30:08
178.4584,21.81,1722.1,11.82,2021-06-27 11:00:05
178.4793,21.81,1785.4,11.82,2021-06-27 11:30:11
178.5001,21.88,1756.6,11.82,2021-06-27 12:00:08
178.5209,21.96,1635.7,11.82,2021-06-27 12:30:05
178.5418,22.03,1391.8,11.82,2021-06-27 13:00:11
178.5626,22.08,1468.0,11.82,2021-06-27 13:30:08
178.5834,22.13,1490.5,11.82,2021-06-27 14:00:05
178.6043,22.21,1423.4,11.82,2021-06-27 14:30:11
178.6251,22.33,1333.8,11.82,2021-06-27 15:00:08
178.6459,22.46,1308.3,11.82,2021-06-27 15:30:05
178.6668,22.48,1250.6,11.82,2021-06-27 16:00:11
178.6876,22.48,1152.1,11.82,2021-06-27 16:30:08
178.7084,22.48,1059.3,11.82,2021-06-27 17:00:05
178.7293,22.66,1038.2,11.82,2021-06-27 17:30:11
178.7501,22.61,918.6,11.82,2021-06-27 18:00:08
178.7709,22.81,851.3,11.82,2021-06-27 18:30:05
178.7918,22.64,684.5,11.82,2021-06-27 19:00:11
178.8126,22.74,724.0,11.82,2021-06-27 19:30:08
178.8334,22.79,689.0,11.82,2021-06-27 20:00:05
178.8543,22.81,543.1,11.82,2021-06-27 20:30:11
178.8751,22.81,516.6,11.82,2021-06-27 21:00:08
178.8959,22.96,582.3,11.82,2021-06-27 21:30:05
178.9168,22.91,563.9,11.82,2021-06-27 22:00:11
178.9376,22.84,576.1,11.82,2021-06-27 22:30:08
178.9584,22.69,519.3,11.82,2021-06-27 23:00:05
178.9793,22.56,512.2,11.82,2021-06-27 23:30:11
179.0001,22.46,424.5,11.82,2021-06-28 00:00:08
179.0209,22.23,467.8,11.82,2021-06-28 00:30:05
179.0418,22.23,551.4,11.82,2021-06-28 01:00:11
179.0626,22.13,656.2,11.82,2021-06-28 01:30:08
179.0834,22.11,683.3,11.82,2021-06-28 02:00:05
179.1043,22.31,696.4,11.81,2021-06-28 02:30:11
179.1251,22.01,722.0,11.81,2021-06-28 03:00:08
179.1459,22.38,752.7,11.81,2021-06-28 03:30:05
179.1668,22.33,723.7,11.81,2021-06-28 04:00:11
179.1876,22.41,736.5,11.81,2021-06-28 04:30:08
179.2084,22.51,740.2,11.81,2021-06-28 05:00:05
179.2293,22.53,758.3,11.81,2021-06-28 05:30:11
179.2501,22.48,765.4,11.81,2021-06-28 06:00:08
179.2709,22.51,762.2,11.81,2021-06-28 06:30:05
179.2918,22.46,825.0,11.81,2021-06-28 07:00:11
179.3126,22.43,859.5,11.81,2021-06-28 07:30:08
179.3334,22.33,905.9,11.81,2021-06-28 08:00:05
179.3543,22.23,980.7,11.81,2021-06-28 08:30:11
179.3751,22.06,1082.9,11.81,2021-06-28 09:00:08
179.3959,21.91,1388.0,11.81,2021-06-28 09:30:05
179.4168,21.96,1635.4,11.81,2021-06-28 10:00:11
