% Device,11B100023
% File name,11B100023_20231024_135758
% Cast time (UTC),2023-10-24 13:57:58
% Cast time (local),2023-10-24 09:57:58
% Sample type,Cast
% Cast data,Processed
% Location source,GPS
% Default latitude,32
% Default altitude,0
% Start latitude,41.6579295
% Start longitude,-70.1152487
% Start altitude,-26.819999694824219
% Start GPS horizontal error(Meter),2.2799999713897705
% Start GPS vertical error(Meter),4.380000114440918
% Start GPS number of satellites,5
% End latitude,
% End longitude,
% End altitude,
% End GPS horizontal error(Meter),
% End GPS vertical error(Meter),
% End GPS number of satellites,
% Cast duration (Seconds),34
% Samples per second,5
% Electronics calibration date,0001-01-01
% Conductivity calibration date,2011-02-25
% Temperature calibration date,2011-02-25
% Pressure calibration date,2011-02-25
% 
Pressure (Decibar),Depth (Meter),Temperature (Celsius),Conductivity (MicroSiemens per Centimeter),Specific conductance (MicroSiemens per Centimeter),Salinity (Practical Salinity Scale),Sound velocity (Meters per Second),Density (Kilograms per Cubic Meter)
0.15,0.14969865805455981,14.595778206144907,36902.8515625,46599.477563460307,29.886267274559437,1499.4251928932845,1022.1190338605969
0.44999999999999996,0.44910338960493246,14.594252851428548,36900.681979785368,46598.533022266645,29.885380376696563,1499.4241710172305,1022.1200088712567
0.74999999999999989,0.74850371664068283,14.591886682128539,36913.665169283326,46617.714212070954,29.898775769344667,1499.4370638629882,1022.1321555463306
1.05,1.0479007125080189,14.594320791002341,36930.50747167127,46636.116915110193,29.9119522738852,1499.4652669255606,1022.1431424936424
1.35,1.3472956311005795,14.593262078025184,36932.642058128913,46640.059595679348,29.914580488704583,1499.4698540769496,1022.146727958603
1.65,1.6466894321685641,14.597215065826603,36941.78095110647,46646.943338937192,29.919654799372779,1499.4935404161142,1022.1511618688802
1.9500000000000002,1.9460816927923168,14.597389117652304,36949.5047710935,46656.491241516742,29.926363957958518,1499.5068795007426,1022.1576351676678
2.25,2.2454714526704422,14.597050368790265,36963.156120666121,46674.128219661361,29.93880266890676,1499.525232126719,1022.168626416772
2.55,2.5448588908114034,14.598104125760843,36970.131310729186,46681.693640325058,29.944160858872976,1499.539849019737,1022.1738775818689
2.85,2.8442433362791983,14.60061026892463,36993.67758832746,46708.46905780783,29.963313368905,1499.5752462829985,1022.1894507373075
3.15,3.143625109626623,14.601330032934923,36997.109696710111,46711.953444418432,29.965739764012849,1499.5853640830146,1022.1925131514602
3.5321307182312012,3.5249669538902051,14.605130794451336,37006.201706529122,46718.9489899547,29.970855113158464,1499.6099577068526,1022.1973766994398
