% Device,11B100023
% File name,11B100023_20220602_170744
% Cast time (UTC),2022-06-02 17:07:44
% Cast time (local),2022-06-02 13:07:44
% Sample type,Cast
% Cast data,Processed
% Location source,Manual
% Default latitude,32
% Default altitude,0
% Start latitude,
% Start longitude,
% Start altitude,
% Start GPS horizontal error(Meter),
% Start GPS vertical error(Meter),
% Start GPS number of satellites,
% End latitude,
% End longitude,
% End altitude,
% End GPS horizontal error(Meter),
% End GPS vertical error(Meter),
% End GPS number of satellites,
% Cast duration (Seconds),31.4
% Samples per second,5
% Electronics calibration date,0001-01-01
% Conductivity calibration date,2011-02-25
% Temperature calibration date,2011-02-25
% Pressure calibration date,2011-02-25
% 
Pressure (Decibar),Depth (Meter),Temperature (Celsius),Conductivity (MicroSiemens per Centimeter),Specific conductance (MicroSiemens per Centimeter),Salinity (Practical Salinity Scale),Sound velocity (Meters per Second),Density (Kilograms per Cubic Meter)
0.15,0.1498462318189798,17.864737750104489,40657.828996063923,47425.729317526057,30.666485909044727,1510.4722390139532,1021.9903296110011
0.44999999999999996,0.44954429356597375,17.864638065057505,40596.075006137136,47353.805886011134,30.614562758571477,1510.4180335959206,1021.9519832721796
0.74999999999999989,0.74924341694743624,17.868876783904177,40648.380757744577,47410.13038742209,30.655235631740446,1510.4817401926969,1021.9833959642891
1.05,1.0489372743080099,17.8671666711013,40651.886345945553,47416.11063059928,30.659364611236516,1510.4863274463041,1021.9882865497206
1.35,1.3486304317390105,17.868808955710826,40652.441398492207,47414.94152600738,30.658497114695606,1510.4952051865284,1021.9885587917482
1.65,1.6483238193474132,17.870195446922818,40649.987819271977,47410.546412833988,30.655293441267293,1510.500673343618,1021.9871058747142
1.9500000000000002,1.9480204338838409,17.868010586937338,40613.891453492964,47370.861042323195,30.626500307161127,1510.4665100397683,1021.9669400936933
2.25,2.2477204573340215,17.86507401532856,40604.043426310389,47362.619054139948,30.620326647755768,1510.4557675993688,1021.9642461198251
2.55,2.5474199182397395,17.863813343246552,40611.277248085178,47372.450186450485,30.627249883063957,1510.4648583494245,1021.9711657935127
2.85,2.8471236206914892,17.862231051744754,40552.138074975657,47305.211464633896,30.578643284486425,1510.4100095776223,1021.9357092218551
3.15,3.146837919386047,17.863579720607696,40495.189789422155,47237.293354144567,30.529693704465991,1510.3634825598019,1021.8992938794801
3.357773193946251,3.3544199138566655,17.8654763850503,40451.163666288958,47183.849425731154,30.491231528744795,1510.3289490238437,1021.8703586349704
