% Device,11B100023
% File name,11B100023_20220517_130501
% Cast time (UTC),2022-05-17 13:05:01
% Cast time (local),2022-05-17 09:05:01
% Sample type,Cast
% Cast data,Processed
% Location source,GPS
% Default latitude,32
% Default altitude,0
% Start latitude,41.657923
% Start longitude,-70.1152429
% Start altitude,-29.690000534057617
% Start GPS horizontal error(Meter),1.8600000143051148
% Start GPS vertical error(Meter),2.9500000476837158
% Start GPS number of satellites,7
% End latitude,
% End longitude,
% End altitude,
% End GPS horizontal error(Meter),
% End GPS vertical error(Meter),
% End GPS number of satellites,
% Cast duration (Seconds),29.8
% Samples per second,5
% Electronics calibration date,0001-01-01
% Conductivity calibration date,2011-02-25
% Temperature calibration date,2011-02-25
% Pressure calibration date,2011-02-25
% 
Pressure (Decibar),Depth (Meter),Temperature (Celsius),Conductivity (MicroSiemens per Centimeter),Specific conductance (MicroSiemens per Centimeter),Salinity (Practical Salinity Scale),Sound velocity (Meters per Second),Density (Kilograms per Cubic Meter)
0.15,0.15048116877572851,16.620246058004682,31119.370531123936,37384.894947225868,23.511841283258967,1498.531883540732,1016.803053282979
0.44999999999999996,0.45146095542703407,16.617457716190643,31018.638126444475,37266.377895996688,23.429435101296193,1498.4339998675439,1016.7420073219861
0.74999999999999989,0.75243658899427379,16.61393533875636,31123.488209463398,37395.511811252705,23.518800163324958,1498.5299500604117,1016.8124151803959
1.05,1.0533991860059819,16.612760329839357,31148.59700289305,37426.737322875037,23.540340447973882,1498.5558205165519,1016.8304774218905
1.35,1.3543495480160843,16.616657118057187,31252.603773111594,37548.190961680222,23.624711264310481,1498.6693502696787,1016.8954805043434
1.65,1.655276853964152,16.628077307486649,31405.510622712965,37721.548356335938,23.745468579891696,1498.8480102452666,1016.9866832463495
1.9500000000000002,1.9561789430984722,16.617588279489581,31517.326241714516,37865.392427421386,23.844930311179827,1498.9336731917497,1017.0663135107678
2.25,2.2570592436455215,16.619315303708259,31623.711751287745,37991.629031520955,23.932677448000632,1499.044254887225,1017.1343671725628
2.55,2.5578993416848448,16.613531832562749,31935.083867926918,38371.032764560485,24.196372030009492,1499.3322674747342,1017.3385566665909
2.7061027616462443,2.71442655525713,16.627613067626953,31887.89453125,38301.372792436952,24.148391621531353,1499.3241386725906,1017.2995390071226
