% Device,11B100023
% File name,11B100023_20210708_130229
% Cast time (UTC),2021-07-08 13:02:29
% Cast time (local),2021-07-08 09:02:29
% Sample type,Cast
% Cast data,Processed
% Location source,Manual
% Default latitude,32
% Default altitude,0
% Start latitude,
% Start longitude,
% Start altitude,
% Start GPS horizontal error(Meter),
% Start GPS vertical error(Meter),
% Start GPS number of satellites,
% End latitude,
% End longitude,
% End altitude,
% End GPS horizontal error(Meter),
% End GPS vertical error(Meter),
% End GPS number of satellites,
% Cast duration (Seconds),34.6
% Samples per second,5
% Electronics calibration date,0001-01-01
% Conductivity calibration date,2011-02-25
% Temperature calibration date,2011-02-25
% Pressure calibration date,2011-02-25
% 
Pressure (Decibar),Depth (Meter),Temperature (Celsius),Conductivity (MicroSiemens per Centimeter),Specific conductance (MicroSiemens per Centimeter),Salinity (Practical Salinity Scale),Sound velocity (Meters per Second),Density (Kilograms per Cubic Meter)
0.15,0.15013116011838767,23.006954327693474,44273.9453125,46112.012241276432,29.873042813249977,1523.8747777372316,1020.0507380094448
0.44999999999999996,0.45039739683314611,23.042201466953202,44273.867876571952,46078.100633072187,29.84901446236675,1523.9448966227003,1020.0239628124235
0.74999999999999989,0.75065766774092968,23.069127950976267,44428.094221201092,46212.710855199504,29.946710570758697,1524.1259494050389,1020.0915799640068
1.05,1.0509063397275842,23.07866648575234,44459.59781304183,46236.305062887935,29.963846146798566,1524.1742868215683,1020.1031606682219
1.35,1.351147830297402,23.083079128923107,44529.6796096322,46304.937637455238,30.013486137934919,1524.2447582919733,1020.1407679350505
1.65,1.6513742347499976,23.093658606239494,44657.0610921411,46427.182279648252,30.102044626009352,1524.3735246368306,1020.2060707644317
1.9500000000000002,1.9515775107069504,23.089046259372946,44810.470246618366,46591.140532220932,30.2206040015009,1524.4957215119928,1020.2983521170676
2.25,2.2517584033731213,23.071714953819196,44889.667430126137,46690.312040302764,30.292071834616397,1524.5338166561185,1020.3586087965684
2.55,2.551922336851602,23.070594366891257,44983.128125325318,46788.612370796443,30.363200147900965,1524.6134082704286,1020.4140367385846
2.85,2.8520528556204829,23.060515653526053,45268.445276863611,47095.255493313045,30.585310836343837,1524.8343330388821,1020.5862171265608
3.1188329244624668,3.1209768556179673,23.057437149289566,45305.247546919578,47136.562241323481,30.615151453580925,1524.8633960051338,1020.6108343026482
