% Device,11B100023
% File name,11B100023_20230613_190329
% Cast time (UTC),2023-06-13 19:03:29
% Cast time (local),2023-06-13 15:03:29
% Sample type,Cast
% Cast data,Processed
% Location source,Manual
% Default latitude,32
% Default altitude,0
% Start latitude,
% Start longitude,
% Start altitude,
% Start GPS horizontal error(Meter),
% Start GPS vertical error(Meter),
% Start GPS number of satellites,
% End latitude,
% End longitude,
% End altitude,
% End GPS horizontal error(Meter),
% End GPS vertical error(Meter),
% End GPS number of satellites,
% Cast duration (Seconds),42.4
% Samples per second,5
% Electronics calibration date,0001-01-01
% Conductivity calibration date,2011-02-25
% Temperature calibration date,2011-02-25
% Pressure calibration date,2011-02-25
% 
Pressure (Decibar),Depth (Meter),Temperature (Celsius),Conductivity (MicroSiemens per Centimeter),Specific conductance (MicroSiemens per Centimeter),Salinity (Practical Salinity Scale),Sound velocity (Meters per Second),Density (Kilograms per Cubic Meter)
0.15,0.15020850255384691,19.988845725500603,39377.269460916512,43763.369370684552,28.11726931499506,1513.766411921458,1019.5255148533129
0.44999999999999996,0.45056084387803386,19.887039357060868,39971.928412601337,44525.022127922581,28.658933008599806,1514.0866776065082,1019.9644360483402
0.74999999999999989,0.75078245836136048,19.772081806199584,40562.091964846382,45298.42072167142,29.20982393214727,1514.38031132688,1020.4138873294502
1.05,1.0508857990389733,19.662368679796813,40999.684259853158,45899.585570345618,29.638172448124148,1514.5522235301792,1020.7689190867914
1.35,1.3509206092153174,19.640823448262459,41151.678600726336,46091.979741838826,29.775788200237862,1514.6497891777487,1020.8804425785498
1.65,1.6509297444385598,19.612456515858597,41216.541150756915,46193.982992289923,29.848168427492716,1514.6550720546381,1020.9440287847735
1.9500000000000002,1.9509290616307384,19.607227875654363,41213.645119021327,46196.151477858162,29.849459622646478,1514.6466478138314,1020.947651682474
2.25,2.2509265794088784,19.597818008653771,41214.115913848567,46206.426406165621,29.8564458317539,1514.63269895487,1020.9566650334667
2.55,2.5509213049230608,19.607632493962619,41241.66657847746,46227.141267875268,29.871595630926748,1514.6825375616791,1020.9670458888871
2.8047933983352955,2.8057065779518715,19.647317779681281,41322.561287443823,46276.6447598891,29.908493531670175,1514.8407764480799,1020.9862417039268
