% Device,11B100023
% File name,11B100023_20220609_134909
% Cast time (UTC),2022-06-09 13:49:09
% Cast time (local),2022-06-09 09:49:09
% Sample type,Cast
% Cast data,Processed
% Location source,Manual
% Default latitude,32
% Default altitude,0
% Start latitude,
% Start longitude,
% Start altitude,
% Start GPS horizontal error(Meter),
% Start GPS vertical error(Meter),
% Start GPS number of satellites,
% End latitude,
% End longitude,
% End altitude,
% End GPS horizontal error(Meter),
% End GPS vertical error(Meter),
% End GPS number of satellites,
% Cast duration (Seconds),35.8
% Samples per second,5
% Electronics calibration date,0001-01-01
% Conductivity calibration date,2011-02-25
% Temperature calibration date,2011-02-25
% Pressure calibration date,2011-02-25
% 
Pressure (Decibar),Depth (Meter),Temperature (Celsius),Conductivity (MicroSiemens per Centimeter),Specific conductance (MicroSiemens per Centimeter),Salinity (Practical Salinity Scale),Sound velocity (Meters per Second),Density (Kilograms per Cubic Meter)
0.15,0.14999711282557829,19.979525035627951,41733.90234375,46392.1109779315,30.003349596702861,1515.8413651454271,1020.9623198899532
0.44999999999999996,0.44999446047895342,19.979362381301183,41696.51511354695,46350.718313962832,29.973414729605576,1515.8125372459094,1020.9409037925716
0.74999999999999989,0.74999093923482563,19.978202137292396,41738.282168050013,46398.344292027519,30.007613222622503,1515.8523953829333,1020.9685407277889
1.05,1.0499827712454846,19.979907769235414,41745.649309679873,46404.774242592313,30.012208645582422,1515.8673162082278,1020.97292043276
1.35,1.3499713795360546,19.980460373422307,41773.767530676472,46435.460179682181,30.034254292783189,1515.8984460660827,1020.9908726031098
1.65,1.6499552379522968,19.980275278703214,41795.697375931428,46460.028442423085,30.051867757429015,1515.9225601211685,1021.0056410733171
1.9500000000000002,1.9499366827696996,19.980225432735452,41796.947467013633,46461.469529002054,30.052811225809538,1515.9284712531216,1021.007690810771
2.25,2.2499154148132003,19.981215089860793,41823.753623541292,46490.244360882971,30.073496785180648,1515.9593146035165,1021.0244963478158
2.55,2.5498894417724411,19.979522819772061,41845.088872471926,46515.710093391317,30.091712504226514,1515.9798615757466,1021.0401087448349
2.85,2.8498608401623642,19.980892652159266,41849.216176412272,46518.881361509993,30.093949030283373,1515.9912072061486,1021.0427790732681
3.15,3.1498316870932554,19.980865043281657,41849.549201734546,46519.280099955744,30.094141603888513,1515.9963438449804,1021.0442516652043
3.4499999999999997,3.449803172187178,19.986163781172682,41845.545799907813,46509.351190132751,30.087056222646844,1516.0083465198718,1021.0388235497317
3.6723814332083364,3.6721650852700174,19.980713022651077,41821.994108510153,46488.80742224976,30.071998797019052,1515.9799369130017,1021.0297388828384
