% Device,11B100023
% File name,11B100023_20221201_140549
% Cast time (UTC),2022-12-01 14:05:49
% Cast time (local),2022-12-01 09:05:49
% Sample type,Cast
% Cast data,Processed
% Location source,Manual
% Default latitude,32
% Default altitude,0
% Start latitude,
% Start longitude,
% Start altitude,
% Start GPS horizontal error(Meter),
% Start GPS vertical error(Meter),
% Start GPS number of satellites,
% End latitude,
% End longitude,
% End altitude,
% End GPS horizontal error(Meter),
% End GPS vertical error(Meter),
% End GPS number of satellites,
% Cast duration (Seconds),34.6
% Samples per second,5
% Electronics calibration date,0001-01-01
% Conductivity calibration date,2011-02-25
% Temperature calibration date,2011-02-25
% Pressure calibration date,2011-02-25
% 
Pressure (Decibar),Depth (Meter),Temperature (Celsius),Conductivity (MicroSiemens per Centimeter),Specific conductance (MicroSiemens per Centimeter),Salinity (Practical Salinity Scale),Sound velocity (Meters per Second),Density (Kilograms per Cubic Meter)
0.15,0.14954869583321381,7.834403009390277,32161.828125,48975.807654858334,30.828545225265504,1476.677050491887,1024.0236340748504
0.44999999999999996,0.44865156393060596,7.8366631493419865,32117.314067301464,48904.655630249479,30.779184214683525,1476.6294758920928,1023.9859672534064
0.74999999999999989,0.74776183856972722,7.8341729191101948,32097.996426855047,48878.9477139126,30.760752013563589,1476.602002967855,1023.9732284220149
1.05,1.0468613783646237,7.8333368304527617,32199.670041565791,49035.025297369029,30.86925146646519,1476.7381254760342,1024.0598629474328
1.35,1.3459446705665024,7.834066372298544,32228.894669851197,49078.439302056846,30.899494681696073,1476.7833023069857,1024.0848733947653
1.65,1.6450310671166779,7.8377638917199191,32175.975831667613,48992.336898708294,30.839924787195375,1476.7285852461162,1024.0389951166619
1.9500000000000002,1.9441223449243645,7.8399094101819209,32192.010293352996,49013.549171624625,30.854911219496366,1476.7602864238174,1024.05183652302
2.25,2.2432119907893195,7.8446091359419681,32193.644218496167,49009.023193499583,30.852358015138378,1476.7800479385107,1024.0505601143796
2.55,2.5423017738906535,7.8411800533568909,32189.557732633079,49007.918838992504,30.850919459224492,1476.7700330212042,1024.0512867305301
2.85,2.8413874097041694,7.8431433008258944,32223.692667105406,49056.955925249531,30.885273746203723,1476.8250283094055,1024.0793505270585
3.0842432231572321,3.0749121884038639,7.8587869213225332,32252.258941172491,49077.06881936585,30.901637597632952,1476.9090754739216,1024.0910927520351
