% Device,11B100023
% File name,11B100023_20230613_142537
% Cast time (UTC),2023-06-13 14:25:37
% Cast time (local),2023-06-13 10:25:37
% Sample type,Cast
% Cast data,Processed
% Location source,GPS
% Default latitude,32
% Default altitude,0
% Start latitude,41.6578371
% Start longitude,-70.1153579
% Start altitude,-56.369998931884766
% Start GPS horizontal error(Meter),7.5999999046325684
% Start GPS vertical error(Meter),17.1200008392334
% Start GPS number of satellites,4
% End latitude,
% End longitude,
% End altitude,
% End GPS horizontal error(Meter),
% End GPS vertical error(Meter),
% End GPS number of satellites,
% Cast duration (Seconds),50.6
% Samples per second,5
% Electronics calibration date,0001-01-01
% Conductivity calibration date,2011-02-25
% Temperature calibration date,2011-02-25
% Pressure calibration date,2011-02-25
% 
Pressure (Decibar),Depth (Meter),Temperature (Celsius),Conductivity (MicroSiemens per Centimeter),Specific conductance (MicroSiemens per Centimeter),Salinity (Practical Salinity Scale),Sound velocity (Meters per Second),Density (Kilograms per Cubic Meter)
0.15,0.14976416243927135,19.736494193942448,42556.967663571333,47564.039639625764,30.841622849889944,1516.0919118894863,1021.6624825274573
0.44999999999999996,0.44930768140835314,19.737851364220433,42564.78331681111,47571.331678718867,30.846848451910052,1516.1065827452535,1021.6674350265304
0.74999999999999989,0.74884539779371428,19.737186537348748,42559.740015906071,47566.4020360055,30.84316224801119,1516.1055840091153,1021.666115837898
1.05,1.0483832690374166,19.734774792509636,42555.586643890456,47564.324221227485,30.841478964934137,1516.101889307917,1021.6667672857294
1.35,1.3479209606788032,19.737970999567288,42559.354752392879,47565.1374006261,30.842080823927155,1516.1165875382569,1021.6677296549282
1.65,1.6474585024581754,19.73558349476794,42554.90394285474,47562.701342469089,30.840139234137038,1516.1126727414608,1021.6681782266417
1.9500000000000002,1.9469962814596691,19.734651651746137,42548.9247221254,47557.00910936296,30.835892301785627,1516.1102929022902,1021.6665000587702
2.25,2.2465327020197048,19.733431568369646,42563.693820415683,47574.814102247241,30.84863433924615,1516.1260842878787,1021.6778337270574
2.55,2.5460673483438656,19.7351927646444,42565.882550540133,47575.3874298506,30.84901318170926,1516.1364804307589,1021.6789919668777
2.85,2.8456011568746491,19.733761849022933,42569.999147025985,47581.510460377023,30.853296765259355,1516.1422239681715,1021.6839376188714
3.15,3.1451347799030911,19.72981764620754,42557.416417390814,47571.640861584296,30.845923233862347,1516.1278404758141,1021.6806460628486
3.5270115999365039,3.521561379541057,19.725894141699751,42546.065737306533,47563.124844986749,30.839505047157267,1516.1158644645655,1021.6784151553197
