% Device,11B100023
% File name,11B100023_20221201_140701
% Cast time (UTC),2022-12-01 14:07:01
% Cast time (local),2022-12-01 09:07:01
% Sample type,Cast
% Cast data,Processed
% Location source,Manual
% Default latitude,32
% Default altitude,0
% Start latitude,
% Start longitude,
% Start altitude,
% Start GPS horizontal error(Meter),
% Start GPS vertical error(Meter),
% Start GPS number of satellites,
% End latitude,
% End longitude,
% End altitude,
% End GPS horizontal error(Meter),
% End GPS vertical error(Meter),
% End GPS number of satellites,
% Cast duration (Seconds),35.4
% Samples per second,5
% Electronics calibration date,0001-01-01
% Conductivity calibration date,2011-02-25
% Temperature calibration date,2011-02-25
% Pressure calibration date,2011-02-25
% 
Pressure (Decibar),Depth (Meter),Temperature (Celsius),Conductivity (MicroSiemens per Centimeter),Specific conductance (MicroSiemens per Centimeter),Salinity (Practical Salinity Scale),Sound velocity (Meters per Second),Density (Kilograms per Cubic Meter)
0.15,0.1496407301218608,7.8222842538043595,31392.241693005879,47821.537115240957,30.023710915722585,1475.6336382541576,1023.3938254835346
0.44999999999999996,0.448922616563107,7.81870456153115,31383.48550231829,47813.412993614671,30.017397064935405,1475.6169637394564,1023.3907423460831
0.74999999999999989,0.74820896532309067,7.81783183818888,31348.402768515742,47761.233775408618,29.980906560954043,1475.5733248561069,1023.3636159251627
1.05,1.0475049700210437,7.8221398001188609,31304.639180063805,47688.297244944464,29.930797236339913,1475.5327442767,1023.3250998754209
1.35,1.3468136660126597,7.8235122813248594,31246.703959818136,47598.050586433033,29.868242296837703,1475.4654682277892,1023.2772225142621
1.65,1.6461359259282895,7.82670087129419,31194.615511859651,47514.088659360619,29.810336917022553,1475.4109394077943,1023.23274693093
1.9500000000000002,1.9454726373507583,7.8304061303596706,31131.584818775988,47412.731805939024,29.740457500098557,1475.3435786212465,1023.1788105877756
2.25,2.2448155519342858,7.8328482421542995,31146.794328899294,47432.367273134907,29.754312971300454,1475.3750332083234,1023.1907283746424
2.55,2.5441524885225109,7.8324980771881094,31180.317934148039,47483.925622784089,29.78989491647846,1475.4226463702266,1023.2200681031953
2.763377884687003,2.7570573210596652,7.8341942782621334,31162.586552033714,47454.471225847767,29.769625730533477,1475.4075648832686,1023.2049209820333
