% Device,11B100023
% File name,11B100023_20231214_153159
% Cast time (UTC),2023-12-14 15:31:59
% Cast time (local),2023-12-14 10:31:59
% Sample type,Cast
% Cast data,Processed
% Location source,GPS
% Default latitude,32
% Default altitude,0
% Start latitude,41.6578902
% Start longitude,-70.1152267
% Start altitude,-32.790000915527344
% Start GPS horizontal error(Meter),8.3999996185302734
% Start GPS vertical error(Meter),3.0099999904632568
% Start GPS number of satellites,4
% End latitude,
% End longitude,
% End altitude,
% End GPS horizontal error(Meter),
% End GPS vertical error(Meter),
% End GPS number of satellites,
% Cast duration (Seconds),42.2
% Samples per second,5
% Electronics calibration date,0001-01-01
% Conductivity calibration date,2011-02-25
% Temperature calibration date,2011-02-25
% Pressure calibration date,2011-02-25
% 
Pressure (Decibar),Depth (Meter),Temperature (Celsius),Conductivity (MicroSiemens per Centimeter),Specific conductance (MicroSiemens per Centimeter),Salinity (Practical Salinity Scale),Sound velocity (Meters per Second),Density (Kilograms per Cubic Meter)
0.15,0.14934259293735844,5.7061543887872253,30702.011244636164,49993.253560672878,31.159140636605819,1468.7171400073214,1024.5540585835058
0.44999999999999996,0.44805560958174417,5.7111469576751039,30561.292507098959,49756.025962197586,30.9965591596363,1468.5366675727391,1024.4264268517304
0.74999999999999989,0.746782060464063,5.7112337585640356,30576.45520091135,49780.571241923644,31.013337673194073,1468.5631221341773,1024.4410663448293
1.05,1.0455069694601633,5.7129663802432571,30572.506802776305,49771.335051574009,31.007174244844478,1468.5672225341932,1024.4373917780858
1.35,1.3442280919430243,5.7118914722000325,30603.944887066478,49824.259301594517,31.043271883781046,1468.6134073829878,1024.4674274783663
1.65,1.642943229517996,5.7109169754108224,30614.444161572937,49842.934006309348,31.055801411389627,1468.6302070023853,1024.4788318430346
1.9500000000000002,1.9416559721062698,5.7130597802285648,30621.146853996463,49850.368333715691,31.061200755033738,1468.6505788732038,1024.4842449245496
2.25,2.2403655585722895,5.7136527929091585,30639.030681245662,49878.519640489125,31.080567273383398,1468.6823496673744,1024.500870678522
2.55,2.5390719719821657,5.7137036103995529,30643.874165133704,49886.32200441922,31.085809921704879,1468.694077847272,1024.5064001461151
2.85,2.837781216008906,5.7142188006024073,30615.201676561323,49838.808981788039,31.053039152393175,1468.6596279298958,1024.4818440031668
3.15,3.1364937634623167,5.7147519379549321,30616.843498787024,49840.616588137054,31.054246643802362,1468.6682022905711,1024.4841301045906
3.4728332701183504,3.4579371602886431,5.7180430430666132,30648.183606977207,49886.289247020941,31.086202021402606,1468.7271499128531,1024.5104968592693
