% Device,11B100023
% File name,11B100023_20220517_145936
% Cast time (UTC),2022-05-17 14:59:36
% Cast time (local),2022-05-17 10:59:36
% Sample type,Cast
% Cast data,Processed
% Location source,GPS
% Default latitude,32
% Default altitude,0
% Start latitude,41.6957682
% Start longitude,-70.620299
% Start altitude,-30.899999618530273
% Start GPS horizontal error(Meter),2.0199999809265137
% Start GPS vertical error(Meter),4.630000114440918
% Start GPS number of satellites,7
% End latitude,
% End longitude,
% End altitude,
% End GPS horizontal error(Meter),
% End GPS vertical error(Meter),
% End GPS number of satellites,
% Cast duration (Seconds),46
% Samples per second,5
% Electronics calibration date,0001-01-01
% Conductivity calibration date,2011-02-25
% Temperature calibration date,2011-02-25
% Pressure calibration date,2011-02-25
% 
Pressure (Decibar),Depth (Meter),Temperature (Celsius),Conductivity (MicroSiemens per Centimeter),Specific conductance (MicroSiemens per Centimeter),Salinity (Practical Salinity Scale),Sound velocity (Meters per Second),Density (Kilograms per Cubic Meter)
0.15,0.14974753063730847,15.173753625012965,37079.046107975257,46148.346572336617,29.603395207586779,1500.9574151512068,1021.7805932678983
0.44999999999999996,0.44924847037416443,15.181566752870259,37114.648265452393,46183.674834930636,29.628970469141958,1501.0169993474895,1021.7999453912893
0.74999999999999989,0.74873329312432346,15.171007519258234,37204.677550233246,46307.872079629931,29.716733236381479,1501.0899457023045,1021.8710007429939
1.05,1.0482066219430253,15.159539862014643,37200.867099497074,46316.3512671169,29.721936002005162,1501.0642790111349,1021.8787685229341
1.35,1.3476745512168917,15.164940483446896,37248.479453148037,46369.3945575485,29.760005901814075,1501.1306441003223,1021.9082395123724
1.65,1.6471408846163123,15.157217609938551,37210.9972249464,46331.642777632347,29.73247971652426,1501.0790016764713,1021.8900484254463
1.9500000000000002,1.9466124620001888,15.152111183542921,37178.005244962682,46296.451355963531,29.706951933876336,1501.0380354537981,1021.8728397850932
2.25,2.2460924808220128,15.148677457709814,37113.560272037932,46220.15296908735,29.652231991343836,1500.9685670382557,1021.8328304123144
2.55,2.5455705456816533,15.161967450758738,37205.885404329565,46319.799260265907,29.724024355574819,1501.0992690190149,1021.8865633713069
2.9338904843059694,2.9287796792937004,15.156085765854447,37223.800040735136,46348.890001110747,29.744254830418459,1501.1102688751387,1021.9050791933779
