% Device,11B100023
% File name,11B100023_20220602_142431
% Cast time (UTC),2022-06-02 14:24:31
% Cast time (local),2022-06-02 10:24:31
% Sample type,Cast
% Cast data,Processed
% Location source,Manual
% Default latitude,32
% Default altitude,0
% Start latitude,
% Start longitude,
% Start altitude,
% Start GPS horizontal error(Meter),
% Start GPS vertical error(Meter),
% Start GPS number of satellites,
% End latitude,
% End longitude,
% End altitude,
% End GPS horizontal error(Meter),
% End GPS vertical error(Meter),
% End GPS number of satellites,
% Cast duration (Seconds),30.4
% Samples per second,5
% Electronics calibration date,0001-01-01
% Conductivity calibration date,2011-02-25
% Temperature calibration date,2011-02-25
% Pressure calibration date,2011-02-25
% 
Pressure (Decibar),Depth (Meter),Temperature (Celsius),Conductivity (MicroSiemens per Centimeter),Specific conductance (MicroSiemens per Centimeter),Salinity (Practical Salinity Scale),Sound velocity (Meters per Second),Density (Kilograms per Cubic Meter)
0.15,0.15008067886838575,17.803382570788195,38085.7109375,44489.136897666773,28.558465210028146,1507.8992047560605,1020.3938420652206
0.44999999999999996,0.45016870512041096,17.72627284851664,38771.566849651936,45372.044253794535,29.185720270888311,1508.3845019245723,1020.8924964831298
0.74999999999999989,0.75016599482301294,17.699162152040429,38922.237327431954,45577.284618419631,29.331286131731986,1508.4734409559494,1021.011435070828
1.05,1.0501167626443972,17.677437211430284,39202.643264907681,45929.003504465407,29.582116186432881,1508.6980404288361,1021.2095927146135
1.35,1.3500312037680162,17.671557379138303,39270.673340492649,46015.045796865721,29.643419281353331,1508.7550047265393,1021.2591662714701
1.65,1.6499276545605026,17.661652500406859,39370.689322981394,46142.949247694894,29.734571681572998,1508.8338122725893,1021.3325073150015
1.9500000000000002,1.9498163507807567,17.670283811046442,39348.04254330945,46107.078543877731,29.709144415467016,1508.8357724018356,1021.3123703014546
2.25,2.2497109788685,17.664611070348986,39308.150177012118,46066.4578802764,29.67966391477017,1508.7902916689873,1021.2924931431546
2.55,2.5496052057014116,17.655957638188436,39331.330495344795,46102.974441409315,29.705352111105785,1508.798517823252,1021.3154922582978
2.9125527143478394,2.9120213031818967,17.686698705878158,39408.88731931465,46160.617375041773,29.747967160373417,1508.9449733307145,1021.3424583625194
