% Device,11B100023
% File name,11B100023_20230822_163258
% Cast time (UTC),2023-08-22 16:32:58
% Cast time (local),2023-08-22 12:32:58
% Sample type,Cast
% Cast data,Processed
% Location source,GPS
% Default latitude,32
% Default altitude,0
% Start latitude,41.6957284
% Start longitude,-70.6203477
% Start altitude,-35.830001831054688
% Start GPS horizontal error(Meter),7.7699999809265137
% Start GPS vertical error(Meter),7.4800000190734863
% Start GPS number of satellites,5
% End latitude,41.6956066
% End longitude,-70.6202881
% End altitude,-10.010000228881836
% End GPS horizontal error(Meter),66.720001220703125
% End GPS vertical error(Meter),63.020000457763672
% End GPS number of satellites,5
% Cast duration (Seconds),39
% Samples per second,5
% Electronics calibration date,0001-01-01
% Conductivity calibration date,2011-02-25
% Temperature calibration date,2011-02-25
% Pressure calibration date,2011-02-25
% 
Pressure (Decibar),Depth (Meter),Temperature (Celsius),Conductivity (MicroSiemens per Centimeter),Specific conductance (MicroSiemens per Centimeter),Salinity (Practical Salinity Scale),Sound velocity (Meters per Second),Density (Kilograms per Cubic Meter)
0.15,0.15045678361283382,23.409458324203044,39311.760752891882,40603.388380858385,25.933557466267732,1520.6380282293251,1016.9623608283562
0.44999999999999996,0.45120198462449507,23.204143687379251,41210.931461828543,42746.254065932444,27.4564782666271,1521.7626928377688,1018.1704331834396
0.74999999999999989,0.75165280632882558,23.113384770217266,42444.192097702566,44108.507747282834,28.430928789179102,1522.5912337665611,1018.9332466076663
1.05,1.0519473779031281,23.039961581282355,42868.206803751178,44617.236767788934,28.795346747788681,1522.8021196461441,1019.2305269210015
1.35,1.352180236793221,23.020374071606508,43054.689589443653,44829.60662201613,28.947767646341813,1522.9221717179285,1019.3525404312753
1.65,1.6523847471932043,23.008007361916995,43160.580849143531,44951.439583577936,29.035203221743213,1522.9902608041039,1019.4234139322653
1.9500000000000002,1.9525767727121526,23.002573648045448,43176.1530758165,44972.748120115153,29.05037829300046,1522.99769274803,1019.4377176039023
2.25,2.2527597766227392,22.996615079567427,43249.269792727318,45054.499906951671,29.109080666514139,1523.0511531144962,1019.4850778803193
2.55,2.552935499732953,22.988778407046841,43240.683765432266,45052.911535546249,29.107728415071492,1523.03434712365,1019.4875585206066
2.87189024411715,2.8750207776587682,22.986301127931423,43158.868576371715,44969.988894653725,29.047876324758732,1522.9681293931592,1019.4444043455162
