% Device,11B100023
% File name,11B100023_20230613_151228
% Cast time (UTC),2023-06-13 15:12:28
% Cast time (local),2023-06-13 11:12:28
% Sample type,Cast
% Cast data,Processed
% Location source,GPS
% Default latitude,32
% Default altitude,0
% Start latitude,41.6579023
% Start longitude,-70.1152039
% Start altitude,-16.530000686645508
% Start GPS horizontal error(Meter),64.75
% Start GPS vertical error(Meter),67.870002746582031
% Start GPS number of satellites,6
% End latitude,
% End longitude,
% End altitude,
% End GPS horizontal error(Meter),
% End GPS vertical error(Meter),
% End GPS number of satellites,
% Cast duration (Seconds),39.8
% Samples per second,5
% Electronics calibration date,0001-01-01
% Conductivity calibration date,2011-02-25
% Temperature calibration date,2011-02-25
% Pressure calibration date,2011-02-25
% 
Pressure (Decibar),Depth (Meter),Temperature (Celsius),Conductivity (MicroSiemens per Centimeter),Specific conductance (MicroSiemens per Centimeter),Salinity (Practical Salinity Scale),Sound velocity (Meters per Second),Density (Kilograms per Cubic Meter)
0.15,0.14984807948648596,19.79655421170888,41725.243222639219,46571.933887420651,30.127079003854838,1515.4634737957024,1021.103137843675
0.44999999999999996,0.44954507169602609,19.795720487689668,41764.606950472407,46616.737598795582,30.159266395858861,1515.5020518990561,1021.1291714621884
0.74999999999999989,0.74923607351617472,19.795500783872416,41769.573961058748,46622.510330431352,30.163327671265677,1515.5109635694162,1021.1336385770188
1.05,1.0489287996921968,19.796318245730653,41742.7724195142,46591.7446502342,30.14107285452743,1515.4934249744902,1021.117809384412
1.35,1.348626636170837,19.793387298894594,41706.541745871291,46554.3512791011,30.113918063950457,1515.4598221165484,1021.0992036674654
1.65,1.6483484218280387,19.791310647292345,41466.350871006107,46288.387492756665,29.92207656882611,1515.2447746386254,1020.9550255058151
1.9500000000000002,1.9480993123208854,19.789854979287352,41374.637475732321,46187.509978393136,29.849279342118358,1515.1643888094352,1020.9013069660751
2.25,2.2478597220621221,19.791126022262354,41356.698294196009,46166.173935480721,29.83386311809203,1515.1557734405385,1020.8905710831049
2.55,2.5476209735226081,19.790121496017836,41362.165162917496,46173.312084669036,29.83887654161607,1515.1635258444853,1020.8959620010675
2.85,2.8473975770326816,19.789377273816015,41180.0136547372,45970.736993044935,29.692941266732458,1515.003515697091,1020.7864022934751
3.2578160319496039,3.2549236345508996,19.789239868750354,41244.667177689167,46043.053307615686,29.74485255089996,1515.0678658534862,1020.8277398894348
