% Device,11B100023
% File name,11B100023_20210802_131452
% Cast time (UTC),2021-08-02 13:14:52
% Cast time (local),2021-08-02 09:14:52
% Sample type,Cast
% Cast data,Processed
% Location source,GPS
% Default latitude,32
% Default altitude,0
% Start latitude,41.6578907
% Start longitude,-70.1152987
% Start altitude,-25.950000762939453
% Start GPS horizontal error(Meter),4.619999885559082
% Start GPS vertical error(Meter),6.5500001907348633
% Start GPS number of satellites,5
% End latitude,
% End longitude,
% End altitude,
% End GPS horizontal error(Meter),
% End GPS vertical error(Meter),
% End GPS number of satellites,
% Cast duration (Seconds),32.4
% Samples per second,5
% Electronics calibration date,0001-01-01
% Conductivity calibration date,2011-02-25
% Temperature calibration date,2011-02-25
% Pressure calibration date,2011-02-25
% 
Pressure (Decibar),Depth (Meter),Temperature (Celsius),Conductivity (MicroSiemens per Centimeter),Specific conductance (MicroSiemens per Centimeter),Salinity (Practical Salinity Scale),Sound velocity (Meters per Second),Density (Kilograms per Cubic Meter)
0.15,0.1499683319749858,23.038485393776948,44722.6953125,46548.819083181916,30.189641096008497,1524.3012240433227,1020.2813417851185
0.44999999999999996,0.44991144855993209,23.03910387662695,44731.801517379979,46557.69769588051,30.195993579133212,1524.3147664055719,1020.2872807382094
0.74999999999999989,0.74984851592363144,23.046558635180013,44773.155110927153,46593.50886178136,30.221966015485862,1524.3673506928474,1020.3061344456634
1.05,1.0497799711549563,23.053648403055988,44815.517267602983,46630.712502521375,30.248944365922178,1524.4200808403748,1020.3258510941721
1.35,1.3497091214270771,23.048241957733154,44799.349124309418,46619.134539530387,30.240379954239589,1524.4018054897915,1020.3222046276396
1.65,1.6496443550481983,23.046678742340116,44729.457531765423,46547.918297991055,30.1886874197255,1524.346488622725,1020.2848511545865
1.9500000000000002,1.9495882114778451,23.050257270072294,44695.592560510406,46509.212541041568,30.16063182144628,1524.3302079466223,1020.2639288960376
2.25,2.2495328381986686,23.043397415681142,44711.984920466552,46532.913288385353,30.177592075789928,1524.3359696174052,1020.2799988300455
2.55,2.5494732505169808,23.038785508311314,44726.120777763004,46552.093589069627,30.191317086563974,1524.3440185123272,1020.2929881664725
2.85,2.8494111958747088,23.03285173270638,44722.952428156008,46554.54633115547,30.192906761855387,1524.3354303248843,1020.2971703458952
3.15,3.1493600005610833,23.031887184250511,44583.177194805561,46409.978670819568,30.088139100466577,1524.2238453325981,1020.2195019752704
3.5661524956270778,3.5654387284386164,23.031330609606332,44740.092523761341,46573.863305395564,30.20666140935,1524.3584722198434,1020.3111255154238
