% Device,11B100023
% File name,11B100023_20231214_151414
% Cast time (UTC),2023-12-14 15:14:14
% Cast time (local),2023-12-14 10:14:14
% Sample type,Cast
% Cast data,Processed
% Location source,Manual
% Default latitude,32
% Default altitude,0
% Start latitude,
% Start longitude,
% Start altitude,
% Start GPS horizontal error(Meter),
% Start GPS vertical error(Meter),
% Start GPS number of satellites,
% End latitude,
% End longitude,
% End altitude,
% End GPS horizontal error(Meter),
% End GPS vertical error(Meter),
% End GPS number of satellites,
% Cast duration (Seconds),75.6
% Samples per second,5
% Electronics calibration date,0001-01-01
% Conductivity calibration date,2011-02-25
% Temperature calibration date,2011-02-25
% Pressure calibration date,2011-02-25
% 
Pressure (Decibar),Depth (Meter),Temperature (Celsius),Conductivity (MicroSiemens per Centimeter),Specific conductance (MicroSiemens per Centimeter),Salinity (Practical Salinity Scale),Sound velocity (Meters per Second),Density (Kilograms per Cubic Meter)
0.15,0.14950950850038086,5.6513958386951018,30354.5131136688,49515.710921308993,30.8196041689755,1468.0665295287902,1024.2920360020862
0.44999999999999996,0.44852796727298022,5.65496501365768,30360.55864518835,49519.806386439916,30.82297828158859,1468.090130736776,1024.2956913674532
0.74999999999999989,0.74755196311235816,5.6558767102443168,30313.400159711022,49441.417784638252,30.769099234323679,1468.0305809998911,1024.2544104887406
1.05,1.0466075233119059,5.658533035718321,30117.410040254843,49117.5001836633,30.546813875897854,1467.7651653432683,1024.0798781333401
1.35,1.3456832105977272,5.6605011556334244,30159.664958649686,49183.255038067575,30.592237870784405,1467.8354560818289,1024.1169386197369
1.65,1.6447522398796242,5.6601750155531185,30167.990631126973,49197.355552966561,30.601724243107721,1467.8510229278172,1024.1258652189283
1.9500000000000002,1.9438191404502521,5.6598112911797536,30173.023451971465,49206.146713387752,30.607554692535079,1467.8618154900596,1024.131907633104
2.25,2.2428830709043526,5.6606474317748043,30188.947890746673,49230.773678087295,30.624501872550894,1467.8915204560153,1024.1465972793865
2.55,2.5419423337772171,5.6601497629133863,30206.982950526992,49260.984020152209,30.645029012074886,1467.9203535461795,1024.1642662139072
2.85,2.840996564125,5.6618364646945318,30226.529301994211,49290.148254489657,30.665263317335892,1467.9576573945021,1024.1814564594727
3.1356469108944847,3.1257399625443942,5.6639690199679311,30232.476304844127,49296.417376950092,30.669853396288577,1467.9767504694239,1024.186169249431
