% Device,11B100023
% File name,11B100023_20231214_151026
% Cast time (UTC),2023-12-14 15:10:26
% Cast time (local),2023-12-14 10:10:26
% Sample type,Cast
% Cast data,Processed
% Location source,Manual
% Default latitude,32
% Default altitude,0
% Start latitude,
% Start longitude,
% Start altitude,
% Start GPS horizontal error(Meter),
% Start GPS vertical error(Meter),
% Start GPS number of satellites,
% End latitude,
% End longitude,
% End altitude,
% End GPS horizontal error(Meter),
% End GPS vertical error(Meter),
% End GPS number of satellites,
% Cast duration (Seconds),77.6
% Samples per second,5
% Electronics calibration date,0001-01-01
% Conductivity calibration date,2011-02-25
% Temperature calibration date,2011-02-25
% Pressure calibration date,2011-02-25
% 
Pressure (Decibar),Depth (Meter),Temperature (Celsius),Conductivity (MicroSiemens per Centimeter),Specific conductance (MicroSiemens per Centimeter),Salinity (Practical Salinity Scale),Sound velocity (Meters per Second),Density (Kilograms per Cubic Meter)
0.15,0.14946281045043025,5.6372180534305372,30701.608774108136,50105.0857825363,31.222541072052181,1468.5188464986038,1024.6120641327586
0.44999999999999996,0.44838873291125597,5.6407222876808412,30700.992972995929,50098.35062755573,31.218454763439318,1468.5327384181258,1024.6098275523837
0.74999999999999989,0.74731355795391408,5.6434729198191214,30713.506651766318,50114.271858366781,31.229828515109048,1468.5631410200535,1024.6198949051466
1.05,1.0462354750679619,5.6417509733478637,30721.967274148341,50130.893794010415,31.240795571169464,1468.574950855704,1024.6301527080216
1.35,1.3451555481991371,5.6402402008723209,30722.206122994558,50133.755351761087,31.242323170772522,1468.5756726565196,1024.6329264640281
1.65,1.6440750944358973,5.6414413859922155,30723.294371697408,50133.565821323617,31.242288462411956,1468.5853798814285,1024.6341550516013
1.9500000000000002,1.9429990222421185,5.6410234216695416,30686.703818857754,50074.541239304534,31.20139529277537,1468.5368528538888,1024.6032794351249
2.25,2.2419289237527735,5.6409049299378875,30674.246721976237,50054.4073226861,31.187358447643359,1468.5235119582462,1024.593593716319
2.55,2.5408605773911574,5.6423530454101307,30672.006857254153,50048.386969173152,31.183355880234991,1468.5291984424505,1024.5916586442222
2.85,2.8397911052524019,5.6434350764528523,30682.90204679481,50064.397105356322,31.19445694611349,1468.5525117210859,1024.6017011893641
3.15,3.1387203656744402,5.6404503023072987,30677.53021630914,50060.508108784306,31.191041507465968,1468.5410205242461,1024.6007371932235
3.3680610903165746,3.3560025607224513,5.6392558544971738,30683.24652560594,50071.78808669126,31.1984705929437,1468.5491487754882,1024.6077577477602
