Year Day	Temperature C	CO2	Battery Voltage
138.6147	10.94	424.1	11.99
138.6148			
138.6355	10.96	425.4	11.99
138.6356			
138.6564	11.08	418.5	11.99
138.6565			
138.6772	11.01	410.2	11.99
138.6773			
138.6980	11.03	401.0	11.99
138.6981			
138.7189	11.59	422.2	11.99
138.7190			
138.7397	11.30	422.1	11.99
138.7398			
138.7605	11.77	425.5	11.99
138.7606			
138.7814	11.52	405.5	11.99
138.7815			
138.8022	11.43	394.0	11.99
138.8023			
138.8230	11.39	393.0	11.99
138.8231			
138.8439	11.41	400.1	11.99
138.8440			
138.8647	11.61	398.9	11.99
138.8648			
138.8855	11.84	404.4	11.99
138.8856			
138.9064	11.95	425.3	11.99
138.9065			
138.9272	12.25	435.2	11.99
138.9273			
138.9480	12.13	418.0	11.99
138.9481			
138.9689	12.02	417.3	11.99
138.9690			
138.9897	11.97	411.4	11.99
138.9898			
139.0105	11.88	405.6	11.99
139.0106			
139.0314	11.86	412.0	11.99
139.0315			
139.0522	11.75	412.2	11.99
139.0523			
139.0730	11.59	386.6	11.99
139.0731			
139.0939	11.46	383.2	11.99
139.0940			
139.1147	11.39	380.7	11.98
139.1148			
139.1355	11.26	378.3	11.98
139.1356			
139.1564	11.05	418.1	11.98
139.1565			
139.1772	10.99	410.8	11.98
139.1773			
139.1980	11.03	398.6	11.98
139.1981			
139.2189	11.17	418.8	11.98
139.2190			
139.2397	11.30	437.8	11.98
139.2398			
139.2610	11.30		11.63
139.2618			
139.2814	11.46	430.2	11.99
139.2815			
139.3022	11.32	419.3	11.99
139.3023			
139.3230	11.32	406.8	11.98
139.3231			
139.3439	11.21	427.9	11.98
139.3440			
139.3647	11.23	380.0	11.97
139.3648			
139.3855	11.21	359.7	11.98
139.3856			
139.4064	11.23	397.3	11.97
139.4065			
139.4272	11.19	428.6	11.97
139.4273			
139.4480	11.28	432.5	11.97
139.4481			
139.4689	11.39	441.5	11.97
139.4690			
139.4897	11.46	441.1	11.97
139.4898			
139.5105	11.46	430.6	11.97
139.5106			
139.5314	11.50	423.6	11.97
139.5315			
139.5522	11.55	433.7	11.97
139.5523			
139.5730	11.50	436.0	11.97
139.5731			
139.5939	11.48	433.8	11.97
139.5940			
139.6147	11.48	442.9	11.97
139.6148			
139.6355	11.50	444.0	11.97
139.6356			
139.6564	11.41	447.7	11.97
139.6565			
139.6772	11.28	437.7	11.96
139.6773			
139.6980	11.28	435.4	11.96
139.6981			
139.7189	11.23	430.0	11.96
139.7190			
139.7397	11.37	428.2	11.96
139.7398			
139.7605	11.43	433.3	11.96
139.7606			
139.7814	11.46	436.8	11.96
139.7815			
139.8022	11.59	437.5	11.96
139.8023			
139.8230	11.70	437.5	11.96
139.8231			
139.8439	11.64	435.9	11.96
139.8440			
139.8647	11.75	433.9	11.96
139.8648			
139.8855	11.79	428.3	11.96
139.8856			
139.9064	11.91	426.7	11.96
139.9065			
139.9272	11.86	427.0	11.96
139.9273			
139.9480	11.88	433.6	11.96
139.9481			
139.9689	11.77	436.1	11.96
139.9690			
139.9897	11.70	434.7	11.96
139.9898			
140.0105	11.70	433.4	11.96
140.0106			
140.0314	11.70	428.2	11.96
140.0315			
140.0522	11.73	434.8	11.96
140.0523			
140.0730	11.75	440.6	11.96
140.0731			
140.0939	11.75	441.3	11.96
140.0940			
140.1147	11.73	439.0	11.96
140.1148			
140.1355	11.75	443.6	11.96
140.1356			
140.1564	11.75	445.2	11.95
140.1565			
140.1772	11.79	447.9	11.95
140.1773			
140.1980	11.84	451.2	11.95
140.1981			
140.2189	11.61	450.1	11.95
140.2190			
140.2397	11.64	451.2	11.95
140.2398			
140.2605	11.66	451.4	11.95
140.2606			
140.2814	11.70	454.1	11.95
140.2815			
140.3022	11.77	453.1	11.95
140.3023			
140.3230	11.84	452.8	11.95
140.3231			
140.3439	11.88	449.5	11.95
140.3440			
140.3647	11.86	450.4	11.95
140.3648			
140.3855	11.84	443.6	11.95
140.3856			
140.4064	11.82	419.2	11.95
140.4065			
140.4272	11.82	436.7	11.95
140.4273			
140.4480	11.73	443.5	11.95
140.4481			
140.4689	11.95	455.8	11.95
140.4690			
140.4897	12.09	456.3	11.95
140.4898			
140.5105	12.04	450.2	11.95
140.5106			
140.5314	12.06	444.6	11.95
140.5315			
140.5522	12.16	427.1	11.95
140.5523			
140.5730	12.22	429.5	11.95
140.5731			
140.5939	12.34	425.0	11.95
140.5940			
140.6147	12.36	425.0	11.95
140.6148			
140.6355	12.22	436.0	11.95
140.6356			
140.6564	12.20	435.8	11.95
140.6565			
140.6772	12.40	449.0	11.95
140.6773			
140.6980	12.34	438.0	11.95
140.6981			
140.7189	11.93	430.0	11.94
140.7190			
140.7397	12.56	439.9	11.94
140.7398			
140.7605	12.61	439.0	11.94
140.7606			
140.7814	12.81	454.0	11.95
140.7815			
140.8022	12.97	454.7	11.95
140.8023			
140.8230	13.54	466.6	11.95
140.8231			
140.8439	13.49	459.0	11.95
140.8440			
140.8647	13.17	461.5	11.95
140.8648			
140.8855	13.38	448.3	11.95
140.8856			
140.9064	13.29	435.5	11.95
140.9065			
140.9272	13.42	422.5	11.95
140.9273			
140.9480	13.04	427.8	11.95
140.9481			
140.9689	13.31	431.7	11.95
140.9690			
140.9897	12.72	438.7	11.94
140.9898			
141.0105	12.86	439.9	11.94
141.0106			
141.0314	12.92	448.9	11.94
141.0315			
141.0522	12.95	434.3	11.94
141.0523			
141.0730	12.95	422.2	11.94
141.0731			
141.0939	12.79	412.0	11.94
141.0940			
141.1147	12.86	412.7	11.94
141.1148			
141.1355	12.92	420.1	11.93
141.1356			
141.1564	12.74	443.5	11.94
141.1565			
141.1772	12.77	462.4	11.93
141.1773			
