Year Day,Temperature C,SalinityConst,pHConstSal,Battery Voltage,DateStr,TimeStr,Date (UTC)
137.6701,16.23,35.0,7.9753,11.5,2022-05-17,16:05:00,2022-05-17 16:04:56
137.7118,16.44,35.0,7.9954,11.61,2022-05-17,17:04:59,2022-05-17 17:04:59
137.7535,16.56,35.0,7.999,11.66,2022-05-17,18:04:59,2022-05-17 18:05:02
137.7951,16.37,35.0,8.0095,11.69,2022-05-17,19:04:59,2022-05-17 19:04:56
137.9201,18.14,35.0,7.9473,11.74,2022-05-17,22:04:59,2022-05-17 22:04:56
137.9618,18.85,35.0,7.8194,11.76,2022-05-17,23:04:59,2022-05-17 23:04:59
138.0035,19.07,35.0,7.6552,11.77,2022-05-18,00:04:59,2022-05-18 00:05:02
138.0451,17.99,35.0,7.8584,11.78,2022-05-18,01:04:59,2022-05-18 01:04:56
138.0868,16.7,35.0,7.9779,11.77,2022-05-18,02:04:59,2022-05-18 02:04:59
138.1285,16.39,35.0,7.9926,11.76,2022-05-18,03:04:59,2022-05-18 03:05:02
138.1701,16.23,35.0,7.9815,11.76,2022-05-18,04:04:59,2022-05-18 04:04:56
138.2118,15.72,35.0,7.9783,11.76,2022-05-18,05:04:59,2022-05-18 05:04:59
138.2535,14.96,35.0,7.9825,11.75,2022-05-18,06:04:59,2022-05-18 06:05:02
138.2951,14.41,35.0,7.9788,11.74,2022-05-18,07:04:59,2022-05-18 07:04:56
138.3368,14.43,35.0,7.9727,11.74,2022-05-18,08:04:59,2022-05-18 08:04:59
138.3785,14.93,35.0,7.9452,11.74,2022-05-18,09:04:59,2022-05-18 09:05:02
138.4201,15.28,35.0,7.8813,11.74,2022-05-18,10:04:59,2022-05-18 10:04:56
138.4618,15.35,35.0,7.7523,11.74,2022-05-18,11:04:59,2022-05-18 11:04:59
138.5035,15.77,35.0,7.5708,11.74,2022-05-18,12:04:59,2022-05-18 12:05:02
138.6285,14.24,35.0,7.9836,11.75,2022-05-18,15:04:59,2022-05-18 15:05:02
138.6701,14.41,35.0,8.0097,11.74,2022-05-18,16:04:59,2022-05-18 16:04:56
138.7118,14.5,35.0,8.0219,11.73,2022-05-18,17:04:59,2022-05-18 17:04:59
138.7535,15.19,35.0,8.0666,11.73,2022-05-18,18:04:59,2022-05-18 18:05:02
138.7951,15.05,35.0,8.0523,11.73,2022-05-18,19:04:59,2022-05-18 19:04:56
138.8368,15.09,35.0,8.0536,11.73,2022-05-18,20:04:59,2022-05-18 20:04:59
138.8785,15.49,35.0,8.0521,11.73,2022-05-18,21:04:59,2022-05-18 21:05:02
138.9201,15.81,35.0,8.0404,11.73,2022-05-18,22:04:59,2022-05-18 22:04:56
138.9618,16.49,35.0,7.9516,11.74,2022-05-18,23:04:59,2022-05-18 23:04:59
139.0035,17.59,35.0,7.734,11.74,2022-05-19,00:04:59,2022-05-19 00:05:02
139.0451,17.97,35.0,7.5989,11.75,2022-05-19,01:04:59,2022-05-19 01:04:56
139.0868,15.05,35.0,7.9856,11.74,2022-05-19,02:04:59,2022-05-19 02:04:59
139.1285,14.61,35.0,8.0045,11.72,2022-05-19,03:04:59,2022-05-19 03:05:02
139.1701,14.45,35.0,8.0029,11.71,2022-05-19,04:04:59,2022-05-19 04:04:56
139.2118,14.13,35.0,7.9898,11.7,2022-05-19,05:04:59,2022-05-19 05:04:59
139.2535,14.06,35.0,7.9846,11.7,2022-05-19,06:04:59,2022-05-19 06:05:02
139.2951,13.95,35.0,7.9811,11.69,2022-05-19,07:04:59,2022-05-19 07:04:56
139.3368,14.02,35.0,7.9858,11.69,2022-05-19,08:04:59,2022-05-19 08:04:59
139.3785,14.02,35.0,7.9747,11.69,2022-05-19,09:04:59,2022-05-19 09:05:02
139.4201,14.04,35.0,7.9466,11.69,2022-05-19,10:04:59,2022-05-19 10:04:56
139.4618,14.06,35.0,7.8881,11.68,2022-05-19,11:04:59,2022-05-19 11:04:59
139.5035,14.38,35.0,7.7617,11.68,2022-05-19,12:04:59,2022-05-19 12:05:02
139.5451,15.05,35.0,7.5801,11.68,2022-05-19,13:04:59,2022-05-19 13:04:56
139.6701,14.45,35.0,7.9683,11.68,2022-05-19,16:04:59,2022-05-19 16:04:56
139.7118,14.59,35.0,7.9901,11.67,2022-05-19,17:04:59,2022-05-19 17:04:59
139.7535,14.29,35.0,8.0042,11.67,2022-05-19,18:04:59,2022-05-19 18:05:02
139.7951,14.18,35.0,7.9889,11.66,2022-05-19,19:04:59,2022-05-19 19:04:56
139.8368,14.2,35.0,7.9471,11.66,2022-05-19,20:04:59,2022-05-19 20:04:59
139.8785,14.15,35.0,7.9394,11.66,2022-05-19,21:04:59,2022-05-19 21:05:02
139.9201,14.18,35.0,7.9379,11.65,2022-05-19,22:04:59,2022-05-19 22:04:56
139.9618,14.24,35.0,7.9602,11.65,2022-05-19,23:04:59,2022-05-19 23:04:59
140.0035,14.43,35.0,7.9065,11.65,2022-05-20,00:04:59,2022-05-20 00:05:02
140.0451,14.8,35.0,7.7512,11.65,2022-05-20,01:04:59,2022-05-20 01:04:56
140.0868,15.07,35.0,7.6011,11.65,2022-05-20,02:04:59,2022-05-20 02:04:59
140.1285,14.02,35.0,7.9304,11.65,2022-05-20,03:04:59,2022-05-20 03:05:02
140.1701,13.81,35.0,7.9536,11.63,2022-05-20,04:04:59,2022-05-20 04:04:56
140.2118,13.77,35.0,7.9582,11.63,2022-05-20,05:04:59,2022-05-20 05:04:59
140.2535,13.77,35.0,7.9547,11.62,2022-05-20,06:04:59,2022-05-20 06:05:02
140.2951,13.74,35.0,7.9548,11.62,2022-05-20,07:04:59,2022-05-20 07:04:56
140.3368,13.77,35.0,7.9496,11.62,2022-05-20,08:04:59,2022-05-20 08:04:59
140.3785,13.79,35.0,7.9542,11.62,2022-05-20,09:04:59,2022-05-20 09:05:02
140.4201,13.77,35.0,7.9521,11.61,2022-05-20,10:04:59,2022-05-20 10:04:56
140.4618,13.7,35.0,7.9222,11.61,2022-05-20,11:04:59,2022-05-20 11:04:59
140.5035,13.65,35.0,7.8664,11.61,2022-05-20,12:04:59,2022-05-20 12:05:02
140.5451,13.81,35.0,7.7228,11.61,2022-05-20,13:04:59,2022-05-20 13:04:56
140.5868,14.22,35.0,7.554,11.61,2022-05-20,14:04:59,2022-05-20 14:04:59
140.7118,14.38,35.0,7.9939,11.61,2022-05-20,17:04:59,2022-05-20 17:04:59
140.7535,14.63,35.0,8.0013,11.6,2022-05-20,18:04:59,2022-05-20 18:05:02
140.7951,15.14,35.0,7.959,11.6,2022-05-20,19:04:59,2022-05-20 19:04:56
140.8368,15.28,35.0,7.9719,11.6,2022-05-20,20:04:59,2022-05-20 20:04:59
140.8785,15.42,35.0,7.9803,11.6,2022-05-20,21:04:59,2022-05-20 21:05:02
140.9201,15.44,35.0,7.9591,11.6,2022-05-20,22:04:59,2022-05-20 22:04:56
140.9618,15.4,35.0,7.966,11.6,2022-05-20,23:04:59,2022-05-20 23:04:59
141.0035,15.4,35.0,7.9601,11.6,2022-05-21,00:04:59,2022-05-21 00:05:02
141.0451,15.53,35.0,7.8924,11.59,2022-05-21,01:04:59,2022-05-21 01:04:56
141.0868,15.65,35.0,7.7309,11.59,2022-05-21,02:04:59,2022-05-21 02:04:59
141.1285,15.67,35.0,7.6128,11.59,2022-05-21,03:04:59,2022-05-21 03:05:02
141.1701,15.21,35.0,7.938,11.59,2022-05-21,04:04:59,2022-05-21 04:04:56
141.2118,14.96,35.0,7.9607,11.58,2022-05-21,05:04:59,2022-05-21 05:04:59
141.2535,14.96,35.0,7.9685,11.57,2022-05-21,06:04:59,2022-05-21 06:05:02
141.2951,14.98,35.0,7.9488,11.57,2022-05-21,07:04:59,2022-05-21 07:04:56
141.3368,15.05,35.0,7.9404,11.57,2022-05-21,08:04:59,2022-05-21 08:04:59
141.3785,15.14,35.0,7.9148,11.56,2022-05-21,09:04:59,2022-05-21 09:05:02
141.4201,15.07,35.0,7.9323,11.56,2022-05-21,10:04:59,2022-05-21 10:04:56
141.4618,15.05,35.0,7.9103,11.56,2022-05-21,11:04:59,2022-05-21 11:04:59
141.5035,15.12,35.0,7.8869,11.56,2022-05-21,12:04:59,2022-05-21 12:05:02
141.5451,15.16,35.0,7.8537,11.56,2022-05-21,13:04:59,2022-05-21 13:04:56
141.5868,15.4,35.0,7.7538,11.56,2022-05-21,14:04:59,2022-05-21 14:04:59
141.6285,15.79,35.0,7.6104,11.56,2022-05-21,15:04:59,2022-05-21 15:05:02
141.7535,15.65,35.0,7.9815,11.56,2022-05-21,18:04:59,2022-05-21 18:05:02
141.7951,15.88,35.0,8.0007,11.55,2022-05-21,19:04:59,2022-05-21 19:04:56
141.8368,16.42,35.0,7.9915,11.55,2022-05-21,20:04:59,2022-05-21 20:04:59
141.8785,16.53,35.0,8.0158,11.55,2022-05-21,21:04:59,2022-05-21 21:05:02
141.9201,16.53,35.0,8.0117,11.55,2022-05-21,22:04:59,2022-05-21 22:04:56
141.9618,16.58,35.0,8.0015,11.55,2022-05-21,23:04:59,2022-05-21 23:04:59
142.0035,16.65,35.0,8.017,11.55,2022-05-22,00:04:59,2022-05-22 00:05:02
142.0451,16.7,35.0,7.9721,11.54,2022-05-22,01:04:59,2022-05-22 01:04:56
142.0868,16.93,35.0,7.8868,11.54,2022-05-22,02:04:59,2022-05-22 02:04:59
142.1285,17.31,35.0,7.681,11.54,2022-05-22,03:04:59,2022-05-22 03:05:02
142.2118,15.81,35.0,7.9514,11.54,2022-05-22,05:04:59,2022-05-22 05:04:59
142.2535,15.58,35.0,7.9697,11.52,2022-05-22,06:04:59,2022-05-22 06:05:02
142.2951,15.56,35.0,7.9778,11.52,2022-05-22,07:04:59,2022-05-22 07:04:56
142.3368,15.46,35.0,7.9768,11.51,2022-05-22,08:04:59,2022-05-22 08:04:59
142.3785,15.46,35.0,7.9679,11.51,2022-05-22,09:04:59,2022-05-22 09:05:02
142.4201,15.28,35.0,7.9685,11.51,2022-05-22,10:04:59,2022-05-22 10:04:56
142.4618,15.21,35.0,7.9673,11.5,2022-05-22,11:04:59,2022-05-22 11:04:59
142.5035,15.37,35.0,7.9614,11.5,2022-05-22,12:04:59,2022-05-22 12:05:02
142.5451,15.67,35.0,7.9506,11.5,2022-05-22,13:04:59,2022-05-22 13:04:56
142.5868,16.37,35.0,7.9023,11.5,2022-05-22,14:04:59,2022-05-22 14:04:59
142.6285,17.4,35.0,7.7931,11.51,2022-05-22,15:04:59,2022-05-22 15:05:02
142.6701,18.57,35.0,7.6123,11.51,2022-05-22,16:04:59,2022-05-22 16:04:56
142.7535,19.07,35.0,7.6928,11.53,2022-05-22,18:04:59,2022-05-22 18:05:02
142.7951,17.83,35.0,7.9898,11.52,2022-05-22,19:04:59,2022-05-22 19:04:56
142.8368,18.07,35.0,7.9851,11.51,2022-05-22,20:04:59,2022-05-22 20:04:59
142.8785,18.04,35.0,7.9739,11.51,2022-05-22,21:04:59,2022-05-22 21:05:02
142.9201,18.02,35.0,7.9788,11.51,2022-05-22,22:04:59,2022-05-22 22:04:56
142.9618,17.9,35.0,7.9679,11.51,2022-05-22,23:04:59,2022-05-22 23:04:59
143.0035,17.85,35.0,7.9677,11.5,2022-05-23,00:04:59,2022-05-23 00:05:02
143.0451,17.83,35.0,7.9656,11.5,2022-05-23,01:04:59,2022-05-23 01:04:56
143.0868,17.9,35.0,7.9329,11.5,2022-05-23,02:04:59,2022-05-23 02:04:59
143.1285,18.04,35.0,7.877,11.5,2022-05-23,03:04:59,2022-05-23 03:05:02
143.1701,18.47,35.0,7.7387,11.5,2022-05-23,04:04:59,2022-05-23 04:04:56
143.2118,18.9,35.0,7.5683,11.5,2022-05-23,05:04:59,2022-05-23 05:04:59
143.2535,18.42,35.0,7.6824,11.5,2022-05-23,06:04:59,2022-05-23 06:05:02
143.2951,17.69,35.0,7.9221,11.49,2022-05-23,07:04:59,2022-05-23 07:04:56
143.3368,17.5,35.0,7.9385,11.48,2022-05-23,08:04:59,2022-05-23 08:04:59
143.3785,17.47,35.0,7.9218,11.48,2022-05-23,09:04:59,2022-05-23 09:05:02
143.4201,17.21,35.0,7.8988,11.47,2022-05-23,10:04:59,2022-05-23 10:04:56
143.4618,16.86,35.0,7.9091,11.47,2022-05-23,11:04:59,2022-05-23 11:04:59
143.5035,16.77,35.0,7.9156,11.46,2022-05-23,12:04:59,2022-05-23 12:05:02
143.5451,16.89,35.0,7.9069,11.46,2022-05-23,13:04:59,2022-05-23 13:04:56
143.5868,17.26,35.0,7.8877,11.46,2022-05-23,14:04:59,2022-05-23 14:04:59
143.6285,17.59,35.0,7.8526,11.46,2022-05-23,15:04:59,2022-05-23 15:05:02
143.6701,18.18,35.0,7.7302,11.47,2022-05-23,16:04:59,2022-05-23 16:04:56
143.7951,17.14,35.0,7.9723,11.47,2022-05-23,19:04:59,2022-05-23 19:04:56
143.8368,17.5,35.0,8.076,11.46,2022-05-23,20:04:59,2022-05-23 20:04:59
143.8785,17.76,35.0,8.1062,11.46,2022-05-23,21:04:59,2022-05-23 21:05:02
143.9201,17.73,35.0,8.0633,11.46,2022-05-23,22:04:59,2022-05-23 22:04:56
143.9618,17.66,35.0,8.0595,11.45,2022-05-23,23:04:59,2022-05-23 23:04:59
144.0035,17.59,35.0,8.0475,11.45,2022-05-24,00:04:59,2022-05-24 00:05:02
144.0451,17.57,35.0,7.9575,11.44,2022-05-24,01:04:59,2022-05-24 01:04:56
144.0868,17.43,35.0,8.017,11.44,2022-05-24,02:04:59,2022-05-24 02:04:59
144.1285,17.4,35.0,8.0147,11.44,2022-05-24,03:04:59,2022-05-24 03:05:02
144.1701,17.38,35.0,7.9683,11.44,2022-05-24,04:04:59,2022-05-24 04:04:56
144.2118,17.59,35.0,7.8267,11.44,2022-05-24,05:04:59,2022-05-24 05:04:59
144.2535,17.92,35.0,7.6588,11.43,2022-05-24,06:04:59,2022-05-24 06:05:02
144.2951,17.14,35.0,7.9373,11.44,2022-05-24,07:04:59,2022-05-24 07:04:56
144.3368,15.81,35.0,7.9412,11.42,2022-05-24,08:04:59,2022-05-24 08:04:59
144.3785,15.97,35.0,7.9501,11.41,2022-05-24,09:04:59,2022-05-24 09:05:02
144.4201,15.93,35.0,7.9582,11.41,2022-05-24,10:04:59,2022-05-24 10:04:56
144.4618,15.86,35.0,7.9298,11.4,2022-05-24,11:04:59,2022-05-24 11:04:59
144.5035,15.81,35.0,7.9463,11.4,2022-05-24,12:04:59,2022-05-24 12:05:02
144.5451,15.77,35.0,7.9625,11.4,2022-05-24,13:04:59,2022-05-24 13:04:56
144.5868,15.77,35.0,7.9481,11.39,2022-05-24,14:04:59,2022-05-24 14:04:59
144.6285,15.88,35.0,7.9359,11.4,2022-05-24,15:04:59,2022-05-24 15:05:02
144.6701,16.18,35.0,7.9087,11.39,2022-05-24,16:04:59,2022-05-24 16:04:56
144.7118,16.98,35.0,7.7954,11.4,2022-05-24,17:04:59,2022-05-24 17:04:59
144.7535,17.97,35.0,7.5833,11.4,2022-05-24,18:04:59,2022-05-24 18:05:02
144.8368,17.52,35.0,8.0923,11.41,2022-05-24,20:04:59,2022-05-24 20:04:59
144.8785,17.52,35.0,8.1102,11.4,2022-05-24,21:04:59,2022-05-24 21:05:02
144.9201,17.59,35.0,8.0936,11.4,2022-05-24,22:04:59,2022-05-24 22:04:56
144.9618,17.33,35.0,8.0776,11.4,2022-05-24,23:04:59,2022-05-24 23:04:59
145.0035,17.12,35.0,8.0589,11.39,2022-05-25,00:04:59,2022-05-25 00:05:02
145.0451,16.96,35.0,8.0613,11.39,2022-05-25,01:04:59,2022-05-25 01:04:56
145.0868,16.86,35.0,8.0269,11.38,2022-05-25,02:04:59,2022-05-25 02:04:59
145.1285,16.77,35.0,8.0336,11.38,2022-05-25,03:04:59,2022-05-25 03:05:02
145.1701,16.77,35.0,8.0153,11.38,2022-05-25,04:04:59,2022-05-25 04:04:56
145.2118,16.77,35.0,7.9866,11.38,2022-05-25,05:04:59,2022-05-25 05:04:59
145.2535,16.89,35.0,7.846,11.37,2022-05-25,06:04:59,2022-05-25 06:05:02
145.2951,17.07,35.0,7.6499,11.37,2022-05-25,07:04:59,2022-05-25 07:04:56
145.3368,16.81,35.0,7.7968,11.37,2022-05-25,08:04:59,2022-05-25 08:04:59
145.3785,16.02,35.0,7.9715,11.36,2022-05-25,09:04:59,2022-05-25 09:05:02
145.4201,15.86,35.0,7.9657,11.36,2022-05-25,10:04:59,2022-05-25 10:04:56
145.4618,15.77,35.0,7.9794,11.35,2022-05-25,11:04:59,2022-05-25 11:04:59
145.5035,15.81,35.0,7.9765,11.35,2022-05-25,12:04:59,2022-05-25 12:05:02
145.5451,15.9,35.0,7.9899,11.35,2022-05-25,13:04:59,2022-05-25 13:04:56
145.5868,15.97,35.0,8.0037,11.35,2022-05-25,14:04:59,2022-05-25 14:04:59
145.6285,16.3,35.0,7.9949,11.35,2022-05-25,15:04:59,2022-05-25 15:05:02
145.6701,16.6,35.0,7.9803,11.35,2022-05-25,16:04:59,2022-05-25 16:04:56
145.7118,17.12,35.0,7.9574,11.35,2022-05-25,17:04:59,2022-05-25 17:04:59
145.7535,18.07,35.0,7.8534,11.36,2022-05-25,18:04:59,2022-05-25 18:05:02
145.7951,18.83,35.0,7.6725,11.36,2022-05-25,19:04:59,2022-05-25 19:04:56
145.8368,19.04,35.0,7.6579,11.37,2022-05-25,20:04:59,2022-05-25 20:04:59
145.8785,18.11,35.0,7.9925,11.36,2022-05-25,21:04:59,2022-05-25 21:05:02
145.9201,17.61,35.0,8.0012,11.36,2022-05-25,22:04:59,2022-05-25 22:04:56
146.0035,17.38,35.0,7.7284,11.35,2022-05-26,00:04:59,2022-05-26 00:05:02
146.1701,17.03,35.0,8.0263,11.34,2022-05-26,04:04:59,2022-05-26 04:04:56
146.2118,16.84,35.0,7.9837,11.33,2022-05-26,05:04:59,2022-05-26 05:04:59
146.2535,16.65,35.0,7.9043,11.33,2022-05-26,06:04:59,2022-05-26 06:05:02
146.2951,16.91,35.0,7.732,11.33,2022-05-26,07:04:59,2022-05-26 07:04:56
146.3785,16.42,35.0,7.8545,11.32,2022-05-26,09:04:59,2022-05-26 09:05:02
146.4201,15.95,35.0,7.9728,11.31,2022-05-26,10:04:59,2022-05-26 10:04:56
146.4618,15.77,35.0,7.9731,11.31,2022-05-26,11:04:59,2022-05-26 11:04:59
146.5035,15.88,35.0,7.9392,11.3,2022-05-26,12:04:59,2022-05-26 12:05:02
146.5451,16.11,35.0,7.9895,11.3,2022-05-26,13:04:59,2022-05-26 13:04:56
146.5868,16.28,35.0,8.0155,11.3,2022-05-26,14:04:59,2022-05-26 14:04:59
146.6285,16.46,35.0,8.0186,11.3,2022-05-26,15:04:59,2022-05-26 15:05:02
146.6701,16.89,35.0,8.0017,11.3,2022-05-26,16:04:59,2022-05-26 16:04:56
146.7118,17.07,35.0,7.9961,11.3,2022-05-26,17:04:59,2022-05-26 17:04:59
146.7535,17.5,35.0,7.9575,11.31,2022-05-26,18:04:59,2022-05-26 18:05:02
146.7951,18.35,35.0,7.8817,11.31,2022-05-26,19:04:59,2022-05-26 19:04:56
146.8785,18.52,35.0,7.9939,11.32,2022-05-26,21:04:59,2022-05-26 21:05:02
146.9201,18.07,35.0,8.0115,11.32,2022-05-26,22:04:59,2022-05-26 22:04:56
146.9618,17.76,35.0,8.0094,11.31,2022-05-26,23:04:59,2022-05-26 23:04:59
147.0035,17.71,35.0,8.0116,11.3,2022-05-27,00:04:59,2022-05-27 00:05:02
147.0451,17.28,35.0,8.0161,11.3,2022-05-27,01:04:59,2022-05-27 01:04:56
147.0868,16.91,35.0,8.0016,11.29,2022-05-27,02:04:59,2022-05-27 02:04:59
147.1285,16.86,35.0,7.9911,11.29,2022-05-27,03:04:59,2022-05-27 03:05:02
147.1701,16.89,35.0,7.8884,11.29,2022-05-27,04:04:59,2022-05-27 04:04:56
147.2118,16.81,35.0,7.9525,11.29,2022-05-27,05:04:59,2022-05-27 05:04:59
147.2535,17.03,35.0,7.9352,11.28,2022-05-27,06:04:59,2022-05-27 06:05:02
147.2951,17.12,35.0,7.8337,11.28,2022-05-27,07:04:59,2022-05-27 07:04:56
147.3368,17.43,35.0,7.7014,11.28,2022-05-27,08:04:59,2022-05-27 08:04:59
147.7118,17.71,35.0,7.9383,11.27,2022-05-27,17:04:59,2022-05-27 17:04:59
147.7951,17.97,35.0,7.9001,11.27,2022-05-27,19:04:59,2022-05-27 19:04:56
147.8368,18.35,35.0,7.8378,11.27,2022-05-27,20:04:59,2022-05-27 20:04:59
148.6701,17.85,35.0,7.7193,11.24,2022-05-28,16:04:59,2022-05-28 16:04:56
148.7118,17.85,35.0,7.6595,11.23,2022-05-28,17:04:59,2022-05-28 17:04:59
148.7535,18.02,35.0,7.7158,11.23,2022-05-28,18:04:59,2022-05-28 18:05:02
148.7951,18.23,35.0,7.7417,11.23,2022-05-28,19:04:59,2022-05-28 19:04:56
148.8368,18.45,35.0,7.6813,11.23,2022-05-28,20:04:59,2022-05-28 20:04:59
148.8785,18.71,35.0,7.6355,11.23,2022-05-28,21:04:59,2022-05-28 21:05:02
149.7951,18.85,35.0,7.9838,11.2,2022-05-29,19:04:59,2022-05-29 19:04:56
149.8368,19.19,35.0,7.9351,11.2,2022-05-29,20:04:59,2022-05-29 20:04:59
149.8785,19.77,35.0,7.849,11.2,2022-05-29,21:04:59,2022-05-29 21:05:02
149.9201,20.38,35.0,7.7077,11.21,2022-05-29,22:04:59,2022-05-29 22:04:56
149.9618,20.21,35.0,7.7608,11.21,2022-05-29,23:04:59,2022-05-29 23:04:59
150.0035,19.0,35.0,7.9428,11.21,2022-05-30,00:04:59,2022-05-30 00:05:02
150.0451,18.42,35.0,7.9359,11.2,2022-05-30,01:04:59,2022-05-30 01:04:56
150.1285,18.21,35.0,7.9291,11.18,2022-05-30,03:04:59,2022-05-30 03:05:02
150.1701,18.42,35.0,7.9344,11.18,2022-05-30,04:04:59,2022-05-30 04:04:56
150.2118,18.33,35.0,7.9418,11.18,2022-05-30,05:04:59,2022-05-30 05:04:59
150.2535,18.23,35.0,7.9421,11.17,2022-05-30,06:04:59,2022-05-30 06:05:02
150.2951,18.23,35.0,7.8898,11.17,2022-05-30,07:04:59,2022-05-30 07:04:56
150.3368,18.07,35.0,7.8641,11.17,2022-05-30,08:04:59,2022-05-30 08:04:59
150.3785,17.97,35.0,7.7382,11.17,2022-05-30,09:04:59,2022-05-30 09:05:02
150.5451,17.92,35.0,7.892,11.17,2022-05-30,13:04:59,2022-05-30 13:04:56
150.5868,18.16,35.0,7.9287,11.16,2022-05-30,14:04:59,2022-05-30 14:04:59
150.6285,18.8,35.0,7.934,11.16,2022-05-30,15:04:59,2022-05-30 15:05:02
150.6701,19.12,35.0,7.9609,11.17,2022-05-30,16:04:59,2022-05-30 16:04:56
150.7118,19.41,35.0,7.9768,11.17,2022-05-30,17:04:59,2022-05-30 17:04:59
150.7535,19.62,35.0,7.9724,11.17,2022-05-30,18:04:59,2022-05-30 18:05:02
150.7951,19.96,35.0,7.9852,11.17,2022-05-30,19:04:59,2022-05-30 19:04:56
150.8368,20.16,35.0,7.9749,11.18,2022-05-30,20:04:59,2022-05-30 20:04:59
150.8785,20.3,35.0,7.9489,11.18,2022-05-30,21:04:59,2022-05-30 21:05:02
150.9201,20.65,35.0,7.8997,11.18,2022-05-30,22:04:59,2022-05-30 22:04:56
150.9618,20.99,35.0,7.7978,11.18,2022-05-30,23:04:59,2022-05-30 23:04:59
151.0035,20.45,35.0,7.933,11.18,2022-05-31,00:04:59,2022-05-31 00:05:02
151.0451,20.25,35.0,7.9315,11.17,2022-05-31,01:04:59,2022-05-31 01:04:56
151.0868,20.21,35.0,7.944,11.17,2022-05-31,02:04:59,2022-05-31 02:04:59
151.1285,20.28,35.0,7.9306,11.17,2022-05-31,03:04:59,2022-05-31 03:05:02
151.1701,20.43,35.0,7.9316,11.17,2022-05-31,04:04:59,2022-05-31 04:04:56
151.2118,20.38,35.0,7.9597,11.17,2022-05-31,05:04:59,2022-05-31 05:04:59
151.2535,20.5,35.0,7.9389,11.17,2022-05-31,06:04:59,2022-05-31 06:05:02
151.2951,20.38,35.0,7.9323,11.16,2022-05-31,07:04:59,2022-05-31 07:04:56
151.3368,20.16,35.0,7.9004,11.17,2022-05-31,08:04:59,2022-05-31 08:04:59
151.3785,19.94,35.0,7.8237,11.16,2022-05-31,09:04:59,2022-05-31 09:05:02
151.4201,19.72,35.0,7.6654,11.16,2022-05-31,10:04:59,2022-05-31 10:04:56
151.5868,20.25,35.0,7.9045,11.15,2022-05-31,14:04:59,2022-05-31 14:04:59
151.6285,20.45,35.0,7.9265,11.15,2022-05-31,15:04:59,2022-05-31 15:05:02
151.6701,20.72,35.0,7.9451,11.15,2022-05-31,16:04:59,2022-05-31 16:04:56
151.7118,20.97,35.0,7.956,11.15,2022-05-31,17:04:59,2022-05-31 17:04:59
151.7535,20.87,35.0,7.944,11.15,2022-05-31,18:04:59,2022-05-31 18:05:02
151.7951,20.87,35.0,7.9202,11.15,2022-05-31,19:04:59,2022-05-31 19:04:56
151.8368,21.24,35.0,7.9551,11.15,2022-05-31,20:04:59,2022-05-31 20:04:59
151.8785,21.36,35.0,7.9682,11.16,2022-05-31,21:04:59,2022-05-31 21:05:02
151.9201,21.41,35.0,7.9494,11.16,2022-05-31,22:04:59,2022-05-31 22:04:56
151.9618,21.56,35.0,7.8685,11.15,2022-05-31,23:04:59,2022-05-31 23:04:59
152.0035,21.48,35.0,7.8314,11.15,2022-06-01,00:04:59,2022-06-01 00:05:02
152.0451,20.55,35.0,7.9692,11.15,2022-06-01,01:04:59,2022-06-01 01:04:56
152.0868,20.28,35.0,7.9634,11.14,2022-06-01,02:04:59,2022-06-01 02:04:59
152.1285,20.18,35.0,7.9313,11.14,2022-06-01,03:04:59,2022-06-01 03:05:02
152.1701,20.06,35.0,7.9381,11.14,2022-06-01,04:04:59,2022-06-01 04:04:56
152.2118,19.94,35.0,7.9206,11.13,2022-06-01,05:04:59,2022-06-01 05:04:59
152.2535,19.87,35.0,7.9097,11.13,2022-06-01,06:04:59,2022-06-01 06:05:02
152.2951,19.79,35.0,7.9119,11.13,2022-06-01,07:04:59,2022-06-01 07:04:56
152.3368,19.74,35.0,7.8994,11.12,2022-06-01,08:04:59,2022-06-01 08:04:59
152.3785,19.72,35.0,7.8519,11.13,2022-06-01,09:04:59,2022-06-01 09:05:02
152.4201,19.57,35.0,7.772,11.12,2022-06-01,10:04:59,2022-06-01 10:04:56
152.4618,19.62,35.0,7.6044,11.12,2022-06-01,11:04:59,2022-06-01 11:04:59
152.5868,19.16,35.0,7.8245,11.11,2022-06-01,14:04:59,2022-06-01 14:04:59
152.6285,18.76,35.0,7.9355,11.1,2022-06-01,15:04:59,2022-06-01 15:05:02
152.6701,19.24,35.0,7.9571,11.1,2022-06-01,16:04:59,2022-06-01 16:04:56
152.7118,19.43,35.0,7.9748,11.1,2022-06-01,17:04:59,2022-06-01 17:04:59
152.7535,19.38,35.0,7.9796,11.1,2022-06-01,18:04:59,2022-06-01 18:05:02
152.7951,19.41,35.0,7.9794,11.1,2022-06-01,19:04:59,2022-06-01 19:04:56
152.9618,19.41,35.0,7.5309,11.1,2022-06-01,23:04:59,2022-06-01 23:04:59
153.0035,19.48,35.0,7.8878,11.09,2022-06-02,00:04:59,2022-06-02 00:05:02
153.0868,19.0,35.0,7.4697,11.09,2022-06-02,02:04:59,2022-06-02 02:04:59
153.1285,18.47,35.0,7.5372,11.09,2022-06-02,03:04:59,2022-06-02 03:05:02
153.1701,18.28,35.0,7.5111,11.07,2022-06-02,04:04:59,2022-06-02 04:04:56
153.2118,18.18,35.0,7.4538,11.07,2022-06-02,05:04:59,2022-06-02 05:04:59
