"StationCode","isSWMP","DateTimeStamp","Historical","ProvisionalPlus","F_Record","Temp","F_Temp","SpCond","F_SpCond","Sal","F_Sal","DO_Pct","F_DO_Pct","DO_mgl","F_DO_mgl","Depth","F_Depth","cDepth","F_cDepth","Level","F_Level","cLevel","F_cLevel","pH","F_pH","Turb","F_Turb","ChlFluor","F_ChlFluor",
"wqbmpwq   ","P",07/01/2022 15:45,0,1,"",25.9,<0> ,45.81,<1> (CCU),29.7,<1> (CCU),119.8,<1> (CCU),8.2,<1> (CCU),2.16,<1> [SIC],"","","",<-1> ,"","",8.3,<1> (CCU),4,<1> (CCU),8.0,<0> ,
"wqbmpwq   ","P",07/01/2022 16:00,0,1,"",26.1,<0> ,45.77,<1> (CCU),29.6,<1> (CCU),136.8,<1> (CCU),9.4,<1> (CCU),2.16,<1> [SIC],"","","",<-1> ,"","",8.3,<1> (CCU),3,<1> (CCU),9.1,<0> ,
"wqbmpwq   ","P",07/01/2022 16:15,0,1,"",26.1,<0> ,45.78,<1> (CCU),29.6,<1> (CCU),127.8,<1> (CCU),8.8,<1> (CCU),2.16,<1> [SIC],"","","",<-1> ,"","",8.3,<1> (CCU),3,<1> (CCU),8.8,<0> ,
"wqbmpwq   ","P",07/01/2022 16:30,0,1,"",26.1,<0> ,45.81,<1> (CCU),29.7,<1> (CCU),125.6,<1> (CCU),8.6,<1> (CCU),2.15,<1> [SIC],"","","",<-1> ,"","",8.3,<1> (CCU),4,<1> (CCU),7.8,<0> ,
"wqbmpwq   ","P",07/01/2022 16:45,0,1,"",26.1,<0> ,45.85,<1> (CCU),29.7,<1> (CCU),127.8,<1> (CCU),8.8,<1> (CCU),2.14,<1> [SIC],"","","",<-1> ,"","",8.3,<1> (CCU),3,<1> (CCU),8.0,<0> ,
"wqbmpwq   ","P",07/01/2022 17:00,0,1,"",26.1,<0> ,45.93,<1> (CCU),29.8,<1> (CCU),129.9,<1> (CCU),8.9,<1> (CCU),2.14,<1> [SIC],"","","",<-1> ,"","",8.3,<1> (CCU),3,<1> (CCU),8.8,<0> ,
"wqbmpwq   ","P",07/01/2022 17:15,0,1,"",26.1,<0> ,46.03,<1> (CCU),29.8,<1> (CCU),131.0,<1> (CCU),9.0,<1> (CCU),2.13,<1> [SIC],"","","",<-1> ,"","",8.3,<1> (CCU),3,<1> (CCU),9.6,<0> ,
"wqbmpwq   ","P",07/01/2022 17:30,0,1,"",26.1,<0> ,46.07,<1> (CCU),29.9,<1> (CCU),123.4,<1> (CCU),8.5,<1> (CCU),2.13,<1> [SIC],"","","",<-1> ,"","",8.3,<1> (CCU),3,<1> (CCU),8.6,<0> ,
"wqbmpwq   ","P",07/01/2022 17:45,0,1,"",26.1,<0> ,46.09,<1> (CCU),29.9,<1> (CCU),116.5,<1> (CCU),8.0,<1> (CCU),2.11,<1> [SIC],"","","",<-1> ,"","",8.3,<1> (CCU),3,<1> (CCU),8.2,<0> ,
"wqbmpwq   ","P",07/01/2022 18:00,0,1,"",26.1,<0> ,46.09,<1> (CCU),29.9,<1> (CCU),117.0,<1> (CCU),8.0,<1> (CCU),2.10,<1> [SIC],"","","",<-1> ,"","",8.3,<1> (CCU),3,<1> (CCU),9.3,<0> ,
"wqbmpwq   ","P",07/01/2022 18:15,0,1,"",26.0,<0> ,46.09,<1> (CCU),29.9,<1> (CCU),75.5,<1> (CCU),5.2,<1> (CCU),2.09,<1> [SIC],"","","",<-1> ,"","",8.1,<1> (CCU),5,<1> (CCU),7.5,<0> ,
"wqbmpwq   ","P",07/01/2022 18:30,0,1,"",26.1,<0> ,46.08,<1> (CCU),29.9,<1> (CCU),91.4,<1> (CCU),6.3,<1> (CCU),2.08,<1> [SIC],"","","",<-1> ,"","",8.2,<1> (CCU),4,<1> (CCU),8.7,<0> ,
"wqbmpwq   ","P",07/01/2022 18:45,0,1,"",26.0,<0> ,46.07,<1> (CCU),29.9,<1> (CCU),73.6,<1> (CCU),5.1,<1> (CCU),2.06,<1> [SIC],"","","",<-1> ,"","",8.1,<1> (CCU),5,<1> (CCU),8.5,<0> ,
"wqbmpwq   ","P",07/01/2022 19:00,0,1,"",26.0,<0> ,46.06,<1> (CCU),29.8,<1> (CCU),42.2,<1> (CDA),2.9,<1> (CDA),2.05,<1> [SIC],"","","",<-1> ,"","",8.0,<1> (CCU),6,<1> (CCU),8.1,<0> ,
"wqbmpwq   ","P",07/01/2022 19:15,0,1,"",25.9,<0> ,46.04,<1> (CCU),29.8,<1> (CCU),39.5,<1> (CDA),2.7,<1> (CDA),2.03,<1> [SIC],"","","",<-1> ,"","",7.9,<1> (CCU),7,<1> (CCU),6.2,<0> ,
"wqbmpwq   ","P",07/01/2022 19:30,0,1,"",25.9,<0> ,46.04,<1> (CCU),29.8,<1> (CCU),17.6,<1> (CDA),1.2,<1> (CDA),2.02,<1> [SIC],"","","",<-1> ,"","",7.8,<1> (CCU),8,<1> (CCU),5.9,<0> ,
"wqbmpwq   ","P",07/01/2022 19:45,0,1,"",25.8,<0> ,46.03,<1> (CCU),29.8,<1> (CCU),14.9,<1> (CDA),1.0,<1> (CDA),2.02,<1> [SIC],"","","",<-1> ,"","",7.8,<1> (CCU),9,<1> (CCU),5.7,<0> ,
"wqbmpwq   ","P",07/01/2022 20:00,0,1,"",25.8,<0> ,46.01,<1> (CCU),29.8,<1> (CCU),20.1,<1> (CDA),1.4,<1> (CDA),2.01,<1> [SIC],"","","",<-1> ,"","",7.8,<1> (CCU),9,<1> (CCU),5.0,<0> ,
"wqbmpwq   ","P",07/01/2022 20:15,0,1,"",25.8,<0> ,46.00,<1> (CCU),29.8,<1> (CCU),30.5,<1> (CDA),2.1,<1> (CDA),2.00,<1> [SIC],"","","",<-1> ,"","",7.9,<1> (CCU),11,<1> (CCU),13.5,<0> ,
"wqbmpwq   ","P",07/01/2022 20:30,0,1,"",25.8,<0> ,45.96,<1> (CCU),29.8,<1> (CCU),7.5,<1> (CDA),0.5,<1> (CDA),1.98,<1> [SIC],"","","",<-1> ,"","",7.8,<1> (CCU),9,<1> (CCU),8.6,<0> ,
"wqbmpwq   ","P",07/01/2022 20:45,0,1,"",25.9,<0> ,45.80,<1> (CCU),29.7,<1> (CCU),51.9,<1> (CCU),3.6,<1> (CCU),1.99,<1> [SIC],"","","",<-1> ,"","",8.0,<1> (CCU),7,<1> (CCU),12.0,<0> ,
"wqbmpwq   ","P",07/01/2022 21:00,0,1,"",25.9,<0> ,45.83,<1> (CCU),29.7,<1> (CCU),36.5,<1> (CDA),2.5,<1> (CDA),2.00,<1> [SIC],"","","",<-1> ,"","",7.9,<1> (CCU),7,<1> (CCU),9.2,<0> ,
"wqbmpwq   ","P",07/01/2022 21:15,0,1,"",25.8,<0> ,45.86,<1> (CCU),29.7,<1> (CCU),12.5,<1> (CDA),0.9,<1> (CDA),2.02,<1> [SIC],"","","",<-1> ,"","",7.8,<1> (CCU),8,<1> (CCU),8.8,<0> ,
"wqbmpwq   ","P",07/01/2022 21:30,0,1,"",25.8,<0> ,45.88,<1> (CCU),29.7,<1> (CCU),22.0,<1> (CDA),1.5,<1> (CDA),2.04,<1> [SIC],"","","",<-1> ,"","",7.7,<1> (CCU),8,<1> (CCU),7.5,<0> ,
"wqbmpwq   ","P",07/01/2022 21:45,0,1,"",25.7,<0> ,45.89,<1> (CCU),29.7,<1> (CCU),6.3,<1> (CDA),0.4,<1> (CDA),2.06,<1> [SIC],"","","",<-1> ,"","",7.8,<1> (CCU),12,<1> (CCU),6.9,<0> ,
"wqbmpwq   ","P",07/01/2022 22:00,0,1,"",25.7,<0> ,45.90,<1> (CCU),29.7,<1> (CCU),5.4,<1> (CDA),0.4,<1> (CDA),2.08,<1> [SIC],"","","",<-1> ,"","",7.7,<1> (CCU),13,<1> (CCU),6.2,<0> ,
"wqbmpwq   ","P",07/01/2022 22:15,0,1,"",25.8,<0> ,45.87,<1> (CCU),29.7,<1> (CCU),1.6,<1> (CDA),0.1,<1> (CDA),2.11,<1> [SIC],"","","",<-1> ,"","",7.7,<1> (CCU),11,<1> (CCU),7.1,<0> ,
"wqbmpwq   ","P",07/01/2022 22:30,0,1,"",25.7,<0> ,45.89,<1> (CCU),29.7,<1> (CCU),12.9,<1> (CDA),0.9,<1> (CDA),2.13,<1> [SIC],"","","",<-1> ,"","",7.7,<1> (CCU),14,<1> (CCU),8.2,<0> ,
"wqbmpwq   ","P",07/01/2022 22:45,0,1,"",25.8,<0> ,45.84,<1> (CCU),29.7,<1> (CCU),65.7,<1> (CCU),4.5,<1> (CCU),2.15,<1> [SIC],"","","",<-1> ,"","",8.0,<1> (CCU),4,<1> (CCU),11.1,<0> ,
"wqbmpwq   ","P",07/01/2022 23:00,0,1,"",25.8,<0> ,45.87,<1> (CCU),29.7,<1> (CCU),51.3,<1> (CCU),3.5,<1> (CCU),2.17,<1> [SIC],"","","",<-1> ,"","",8.1,<1> (CCU),3,<1> (CCU),12.3,<0> ,
"wqbmpwq   ","P",07/01/2022 23:15,0,1,"",25.8,<0> ,46.03,<1> (CCU),29.8,<1> (CCU),70.0,<1> (CCU),4.8,<1> (CCU),2.20,<1> [SIC],"","","",<-1> ,"","",8.1,<1> (CCU),3,<1> (CCU),11.5,<0> ,
"wqbmpwq   ","P",07/01/2022 23:30,0,1,"",25.8,<0> ,46.17,<1> (CCU),29.9,<1> (CCU),77.8,<1> (CCU),5.4,<1> (CCU),2.21,<1> [SIC],"","","",<-1> ,"","",8.1,<1> (CCU),3,<1> (CCU),12.2,<0> ,
"wqbmpwq   ","P",07/01/2022 23:45,0,1,"",25.7,<0> ,46.26,<1> (CCU),30.0,<1> (CCU),78.0,<1> (CCU),5.4,<1> (CCU),2.22,<1> [SIC],"","","",<-1> ,"","",8.2,<1> (CCU),2,<1> (CCU),10.2,<0> ,
"wqbmpwq   ","P",07/02/2022 0:00,0,1,"",25.7,<0> ,46.31,<1> (CCU),30.0,<1> (CCU),72.3,<1> (CCU),5.0,<1> (CCU),2.24,<1> [SIC],"","","",<-1> ,"","",8.1,<1> (CCU),2,<1> (CCU),9.7,<0> ,
"wqbmpwq   ","P",07/02/2022 0:15,0,1,"",25.6,<0> ,46.30,<1> (CCU),30.0,<1> (CCU),70.1,<1> (CCU),4.8,<1> (CCU),2.25,<1> [SIC],"","","",<-1> ,"","",8.1,<1> (CCU),3,<1> (CCU),11.0,<0> ,
"wqbmpwq   ","P",07/02/2022 0:30,0,1,"",25.5,<0> ,46.30,<1> (CCU),30.0,<1> (CCU),48.9,<1> (CCU),3.4,<1> (CCU),2.26,<1> [SIC],"","","",<-1> ,"","",8.0,<1> (CCU),3,<1> (CCU),7.1,<0> ,
"wqbmpwq   ","P",07/02/2022 0:45,0,1,"",25.5,<0> ,46.30,<1> (CCU),30.0,<1> (CCU),44.1,<1> (CCU),3.1,<1> (CCU),2.26,<1> [SIC],"","","",<-1> ,"","",7.9,<1> (CCU),5,<1> (CCU),7.4,<0> ,
"wqbmpwq   ","P",07/02/2022 1:00,0,1,"",25.4,<0> ,46.29,<1> (CCU),30.0,<1> (CCU),22.2,<1> (CDA),1.5,<1> (CDA),2.27,<1> [SIC],"","","",<-1> ,"","",7.9,<1> (CCU),5,<1> (CCU),6.1,<0> ,
"wqbmpwq   ","P",07/02/2022 1:15,0,1,"",25.3,<0> ,46.27,<1> (CCU),30.0,<1> (CCU),17.0,<1> (CDA),1.2,<1> (CDA),2.27,<1> [SIC],"","","",<-1> ,"","",7.9,<1> (CCU),4,<1> (CCU),6.1,<0> ,
"wqbmpwq   ","P",07/02/2022 1:30,0,1,"",25.3,<0> ,46.27,<1> (CCU),30.0,<1> (CCU),19.2,<1> (CDA),1.3,<1> (CDA),2.27,<1> [SIC],"","","",<-1> ,"","",7.8,<1> (CCU),5,<1> (CCU),5.1,<0> ,
"wqbmpwq   ","P",07/02/2022 1:45,0,1,"",25.2,<0> ,46.25,<1> (CCU),30.0,<1> (CCU),34.7,<1> (CDA),2.4,<1> (CDA),2.27,<1> [SIC],"","","",<-1> ,"","",7.9,<1> (CCU),4,<1> (CCU),7.2,<0> ,
"wqbmpwq   ","P",07/02/2022 2:00,0,1,"",25.1,<0> ,46.31,<1> (CCU),30.0,<1> (CCU),62.7,<1> (CCU),4.4,<1> (CCU),2.28,<1> [SIC],"","","",<-1> ,"","",8.0,<1> (CCU),2,<1> (CCU),9.1,<0> ,
"wqbmpwq   ","P",07/02/2022 2:15,0,1,"",25.1,<0> ,46.34,<1> (CCU),30.1,<1> (CCU),61.2,<1> (CCU),4.3,<1> (CCU),2.29,<1> [SIC],"","","",<-1> ,"","",8.0,<1> (CCU),2,<1> (CCU),8.7,<0> ,
"wqbmpwq   ","P",07/02/2022 2:30,0,1,"",25.1,<0> ,46.34,<1> (CCU),30.1,<1> (CCU),52.4,<1> (CCU),3.7,<1> (CCU),2.30,<1> [SIC],"","","",<-1> ,"","",8.0,<1> (CCU),3,<1> (CCU),7.8,<0> ,
"wqbmpwq   ","P",07/02/2022 2:45,0,1,"",25.0,<0> ,46.33,<1> (CCU),30.1,<1> (CCU),37.4,<1> (CDA),2.6,<1> (CDA),2.32,<1> [SIC],"","","",<-1> ,"","",7.9,<1> (CCU),3,<1> (CCU),6.5,<0> ,
"wqbmpwq   ","P",07/02/2022 3:00,0,1,"",25.0,<0> ,46.30,<1> (CCU),30.0,<1> (CCU),36.5,<1> (CDA),2.5,<1> (CDA),2.32,<1> [SIC],"","","",<-1> ,"","",7.9,<1> (CCU),3,<1> (CCU),7.2,<0> ,
"wqbmpwq   ","P",07/02/2022 3:15,0,1,"",25.0,<0> ,46.26,<1> (CCU),30.0,<1> (CCU),44.5,<1> (CCU),3.1,<1> (CCU),2.33,<1> [SIC],"","","",<-1> ,"","",8.0,<1> (CCU),3,<1> (CCU),8.7,<0> ,
"wqbmpwq   ","P",07/02/2022 3:30,0,1,"",25.0,<0> ,46.24,<1> (CCU),30.0,<1> (CCU),51.9,<1> (CCU),3.6,<1> (CCU),2.34,<1> [SIC],"","","",<-1> ,"","",8.0,<1> (CCU),2,<1> (CCU),10.3,<0> ,
"wqbmpwq   ","P",07/02/2022 3:45,0,1,"",24.9,<0> ,46.29,<1> (CCU),30.0,<1> (CCU),59.9,<1> (CCU),4.2,<1> (CCU),2.33,<1> [SIC],"","","",<-1> ,"","",8.0,<1> (CCU),2,<1> (CCU),9.9,<0> ,
"wqbmpwq   ","P",07/02/2022 4:00,0,1,"",24.9,<0> ,46.37,<1> (CCU),30.1,<1> (CCU),58.1,<1> (CCU),4.1,<1> (CCU),2.32,<1> [SIC],"","","",<-1> ,"","",8.0,<1> (CCU),2,<1> (CCU),9.6,<0> ,
"wqbmpwq   ","P",07/02/2022 4:15,0,1,"",24.8,<0> ,46.39,<1> (CCU),30.1,<1> (CCU),55.5,<1> (CCU),3.9,<1> (CCU),2.30,<1> [SIC],"","","",<-1> ,"","",7.9,<1> (CCU),2,<1> (CCU),9.6,<0> ,
"wqbmpwq   ","P",07/02/2022 4:30,0,1,"",24.8,<0> ,46.33,<1> (CCU),30.1,<1> (CCU),60.0,<1> (CCU),4.2,<1> (CCU),2.28,<1> [SIC],"","","",<-1> ,"","",8.0,<1> (CCU),2,<1> (CCU),11.5,<0> ,
"wqbmpwq   ","P",07/02/2022 4:45,0,1,"",24.8,<0> ,46.25,<1> (CCU),30.0,<1> (CCU),57.3,<1> (CCU),4.0,<1> (CCU),2.26,<1> [SIC],"","","",<-1> ,"","",8.0,<1> (CCU),2,<1> (CCU),10.2,<0> ,
"wqbmpwq   ","P",07/02/2022 5:00,0,1,"",24.8,<0> ,46.23,<1> (CCU),30.0,<1> (CCU),56.0,<1> (CCU),3.9,<1> (CCU),2.24,<1> [SIC],"","","",<-1> ,"","",8.0,<1> (CCU),2,<1> (CCU),10.2,<0> ,
"wqbmpwq   ","P",07/02/2022 5:15,0,1,"",24.7,<0> ,46.45,<1> (CCU),30.2,<1> (CCU),58.9,<1> (CCU),4.1,<1> (CCU),2.22,<1> [SIC],"","","",<-1> ,"","",7.9,<1> (CCU),2,<1> (CCU),10.0,<0> ,
"wqbmpwq   ","P",07/02/2022 5:30,0,1,"",24.6,<0> ,46.76,<1> (CCU),30.4,<1> (CCU),61.8,<1> (CCU),4.3,<1> (CCU),2.20,<1> [SIC],"","","",<-1> ,"","",7.9,<1> (CCU),2,<1> (CCU),8.7,<0> ,
"wqbmpwq   ","P",07/02/2022 5:45,0,1,"",24.5,<0> ,46.93,<1> (CCU),30.5,<1> (CCU),67.2,<1> (CCU),4.7,<1> (CCU),2.17,<1> [SIC],"","","",<-1> ,"","",7.9,<1> (CCU),2,<1> (CCU),7.9,<0> ,
"wqbmpwq   ","P",07/02/2022 6:00,0,1,"",24.5,<0> ,46.92,<1> (CCU),30.5,<1> (CCU),59.1,<1> (CCU),4.2,<1> (CCU),2.15,<1> [SIC],"","","",<-1> ,"","",7.9,<1> (CCU),2,<1> (CCU),6.0,<0> ,
"wqbmpwq   ","P",07/02/2022 6:15,0,1,"",24.4,<0> ,46.89,<1> (CCU),30.5,<1> (CCU),53.9,<1> (CCU),3.8,<1> (CCU),2.13,<1> [SIC],"","","",<-1> ,"","",7.9,<1> (CCU),2,<1> (CCU),5.9,<0> ,
"wqbmpwq   ","P",07/02/2022 6:30,0,1,"",24.4,<0> ,46.88,<1> (CCU),30.5,<1> (CCU),47.3,<1> (CCU),3.3,<1> (CCU),2.10,<1> [SIC],"","","",<-1> ,"","",7.8,<1> (CCU),3,<1> (CCU),6.1,<0> ,
"wqbmpwq   ","P",07/02/2022 6:45,0,1,"",24.3,<0> ,46.87,<1> (CCU),30.5,<1> (CCU),47.4,<1> (CCU),3.3,<1> (CCU),2.07,<1> [SIC],"","","",<-1> ,"","",7.8,<1> (CCU),2,<1> (CCU),5.4,<0> ,
"wqbmpwq   ","P",07/02/2022 7:00,0,1,"",24.3,<0> ,46.87,<1> (CCU),30.5,<1> (CCU),52.2,<1> (CCU),3.7,<1> (CCU),2.04,<1> [SIC],"","","",<-1> ,"","",7.8,<1> (CCU),2,<1> (CCU),5.2,<0> ,
"wqbmpwq   ","P",07/02/2022 7:15,0,1,"",24.2,<0> ,46.88,<1> (CCU),30.5,<1> (CCU),51.8,<1> (CCU),3.7,<1> (CCU),2.01,<1> [SIC],"","","",<-1> ,"","",7.8,<1> (CCU),2,<1> (CCU),5.0,<0> ,
"wqbmpwq   ","P",07/02/2022 7:30,0,1,"",24.2,<0> ,46.87,<1> (CCU),30.5,<1> (CCU),50.7,<1> (CCU),3.6,<1> (CCU),1.98,<1> [SIC],"","","",<-1> ,"","",7.8,<1> (CCU),2,<1> (CCU),5.1,<0> ,
"wqbmpwq   ","P",07/02/2022 7:45,0,1,"",24.1,<0> ,46.85,<1> (CCU),30.5,<1> (CCU),52.7,<1> (CCU),3.7,<1> (CCU),1.96,<1> [SIC],"","","",<-1> ,"","",7.9,<1> (CCU),2,<1> (CCU),4.9,<0> ,
"wqbmpwq   ","P",07/02/2022 8:00,0,1,"",24.1,<0> ,46.86,<1> (CCU),30.5,<1> (CCU),52.6,<1> (CCU),3.7,<1> (CCU),1.93,<1> [SIC],"","","",<-1> ,"","",7.9,<1> (CCU),2,<1> (CCU),4.0,<0> ,
"wqbmpwq   ","P",07/02/2022 8:15,0,1,"",24.1,<0> ,46.88,<1> (CCU),30.5,<1> (CCU),60.8,<1> (CCU),4.3,<1> (CCU),1.91,<1> [SIC],"","","",<-1> ,"","",7.9,<1> (CCU),2,<1> (CCU),4.4,<0> ,
"wqbmpwq   ","P",07/02/2022 8:30,0,1,"",24.0,<0> ,46.92,<1> (CCU),30.5,<1> (CCU),61.1,<1> (CCU),4.3,<1> (CCU),1.89,<1> [SIC],"","","",<-1> ,"","",7.9,<1> (CCU),2,<1> (CCU),4.1,<0> ,
"wqbmpwq   ","P",07/02/2022 8:45,0,1,"",24.0,<0> ,46.93,<1> (CCU),30.5,<1> (CCU),59.1,<1> (CCU),4.2,<1> (CCU),1.87,<1> [SIC],"","","",<-1> ,"","",7.9,<1> (CCU),2,<1> (CCU),4.6,<0> ,
"wqbmpwq   ","P",07/02/2022 9:00,0,1,"",24.0,<0> ,46.93,<1> (CCU),30.5,<1> (CCU),56.8,<1> (CCU),4.0,<1> (CCU),1.85,<1> [SIC],"","","",<-1> ,"","",7.9,<1> (CCU),2,<1> (CCU),4.9,<0> ,
"wqbmpwq   ","P",07/02/2022 9:15,0,1,"",24.0,<0> ,46.91,<1> (CCU),30.5,<1> (CCU),54.9,<1> (CCU),3.9,<1> (CCU),1.85,<1> [SIC],"","","",<-1> ,"","",7.9,<1> (CCU),2,<1> (CCU),4.4,<0> ,
"wqbmpwq   ","P",07/02/2022 9:30,0,1,"",24.0,<0> ,46.90,<1> (CCU),30.5,<1> (CCU),56.2,<1> (CCU),4.0,<1> (CCU),1.84,<1> [SIC],"","","",<-1> ,"","",7.9,<1> (CCU),2,<1> (CCU),4.1,<0> ,
"wqbmpwq   ","P",07/02/2022 9:45,0,1,"",24.0,<0> ,46.87,<1> (CCU),30.5,<1> (CCU),48.9,<1> (CCU),3.5,<1> (CCU),1.84,<1> [SIC],"","","",<-1> ,"","",7.9,<1> (CCU),3,<1> (CCU),4.1,<0> ,
"wqbmpwq   ","P",07/02/2022 10:00,0,1,"",24.0,<0> ,46.88,<1> (CCU),30.5,<1> (CCU),33.1,<1> (CDA),2.3,<1> (CDA),1.86,<1> [SIC],"","","",<-1> ,"","",7.8,<1> (CCU),4,<1> (CCU),3.8,<0> ,
"wqbmpwq   ","P",07/02/2022 10:15,0,1,"",24.0,<0> ,46.87,<1> (CCU),30.5,<1> (CCU),20.0,<1> (CDA),1.4,<1> (CDA),1.89,<1> [SIC],"","","",<-1> ,"","",7.7,<1> (CCU),5,<1> (CCU),3.9,<0> ,
"wqbmpwq   ","P",07/02/2022 10:30,0,1,"",24.1,<0> ,46.80,<1> (CCU),30.4,<1> (CCU),51.9,<1> (CCU),3.7,<1> (CCU),1.90,<1> [SIC],"","","",<-1> ,"","",7.9,<1> (CCU),3,<1> (CCU),4.7,<0> ,
"wqbmpwq   ","P",07/02/2022 10:45,0,1,"",24.1,<0> ,46.78,<1> (CCU),30.4,<1> (CCU),45.2,<1> (CCU),3.2,<1> (CCU),1.93,<1> [SIC],"","","",<-1> ,"","",7.9,<1> (CCU),4,<1> (CCU),4.1,<0> ,
"wqbmpwq   ","P",07/02/2022 11:00,0,1,"",24.1,<0> ,46.78,<1> (CCU),30.4,<1> (CCU),28.5,<1> (CDA),2.0,<1> (CDA),1.95,<1> [SIC],"","","",<-1> ,"","",7.8,<1> (CCU),3,<1> (CCU),3.7,<0> ,
"wqbmpwq   ","P",07/02/2022 11:15,0,1,"",24.1,<0> ,46.78,<1> (CCU),30.4,<1> (CCU),15.3,<1> (CDA),1.1,<1> (CDA),1.98,<1> [SIC],"","","",<-1> ,"","",7.7,<1> (CCU),4,<1> (CCU),3.4,<0> ,
"wqbmpwq   ","P",07/02/2022 11:30,0,1,"",24.1,<0> ,46.77,<1> (CCU),30.4,<1> (CCU),26.9,<1> (CDA),1.9,<1> (CDA),2.00,<1> [SIC],"","","",<-1> ,"","",7.7,<1> (CCU),5,<1> (CCU),3.0,<0> ,
"wqbmpwq   ","P",07/02/2022 11:45,0,1,"",24.1,<0> ,46.78,<1> (CCU),30.4,<1> (CCU),11.2,<1> (CDA),0.8,<1> (CDA),2.01,<1> [SIC],"","","",<-1> ,"","",7.7,<1> (CCU),5,<1> (CCU),2.8,<0> ,
"wqbmpwq   ","P",07/02/2022 12:00,0,1,"",24.1,<0> ,46.77,<1> (CCU),30.4,<1> (CCU),21.7,<1> (CDA),1.5,<1> (CDA),2.03,<1> [SIC],"","","",<-1> ,"","",7.7,<1> (CCU),5,<1> (CCU),2.6,<0> ,
"wqbmpwq   ","P",07/02/2022 12:15,0,1,"",24.1,<0> ,46.75,<1> (CCU),30.4,<1> (CCU),14.2,<1> (CDA),1.0,<1> (CDA),2.04,<1> [SIC],"","","",<-1> ,"","",7.6,<1> (CCU),6,<1> (CCU),2.7,<0> ,
"wqbmpwq   ","P",07/02/2022 12:30,0,1,"",24.2,<0> ,46.76,<1> (CCU),30.4,<1> (CCU),11.6,<1> (CDA),0.8,<1> (CDA),2.05,<1> [SIC],"","","",<-1> ,"","",7.6,<1> (CCU),7,<1> (CCU),2.6,<0> ,
"wqbmpwq   ","P",07/02/2022 12:45,0,1,"",24.2,<0> ,46.74,<1> (CCU),30.4,<1> (CCU),13.5,<1> (CDA),1.0,<1> (CDA),2.05,<1> [SIC],"","","",<-1> ,"","",7.7,<1> (CCU),6,<1> (CCU),3.1,<0> ,
"wqbmpwq   ","P",07/02/2022 13:00,0,1,"",24.2,<0> ,46.71,<1> (CCU),30.4,<1> (CCU),29.8,<1> (CDA),2.1,<1> (CDA),2.04,<1> [SIC],"","","",<-1> ,"","",7.8,<1> (CCU),5,<1> (CCU),3.0,<0> ,
"wqbmpwq   ","P",07/02/2022 13:15,0,1,"",24.2,<0> ,46.71,<1> (CCU),30.4,<1> (CCU),40.2,<1> (CDA),2.8,<1> (CDA),2.03,<1> [SIC],"","","",<-1> ,"","",7.8,<1> (CCU),6,<1> (CCU),3.0,<0> ,
"wqbmpwq   ","P",07/02/2022 13:30,0,1,"",24.2,<0> ,46.72,<1> (CCU),30.4,<1> (CCU),21.0,<1> (CDA),1.5,<1> (CDA),2.02,<1> [SIC],"","","",<-1> ,"","",7.7,<1> (CCU),5,<1> (CCU),4.0,<0> ,
"wqbmpwq   ","P",07/02/2022 13:45,0,1,"",24.2,<0> ,46.68,<1> (CCU),30.3,<1> (CCU),43.8,<1> (CCU),3.1,<1> (CCU),2.01,<1> [SIC],"","","",<-1> ,"","",7.8,<1> (CCU),4,<1> (CCU),4.1,<0> ,
"wqbmpwq   ","P",07/02/2022 14:00,0,1,"",24.3,<0> ,46.65,<1> (CCU),30.3,<1> (CCU),56.5,<1> (CCU),4.0,<1> (CCU),2.00,<1> [SIC],"","","",<-1> ,"","",7.9,<1> (CCU),7,<1> (CCU),3.8,<0> ,
"wqbmpwq   ","P",07/02/2022 14:15,0,1,"",24.3,<0> ,46.60,<1> (CCU),30.3,<1> (CCU),67.9,<1> (CCU),4.8,<1> (CCU),2.00,<1> [SIC],"","","",<-1> ,"","",8.0,<1> (CCU),2,<1> (CCU),5.5,<0> ,
"wqbmpwq   ","P",07/02/2022 14:30,0,1,"",24.3,<0> ,46.62,<1> (CCU),30.3,<1> (CCU),29.0,<1> (CDA),2.0,<1> (CDA),2.02,<1> [SIC],"","","",<-1> ,"","",7.7,<1> (CCU),4,<1> (CCU),4.1,<0> ,
"wqbmpwq   ","P",07/02/2022 14:45,0,1,"",24.3,<0> ,46.58,<1> (CCU),30.3,<1> (CCU),43.4,<1> (CCU),3.1,<1> (CCU),2.03,<1> [SIC],"","","",<-1> ,"","",7.8,<1> (CCU),4,<1> (CCU),4.4,<0> ,
"wqbmpwq   ","P",07/02/2022 15:00,0,1,"",24.4,<0> ,46.56,<1> (CCU),30.2,<1> (CCU),62.1,<1> (CCU),4.4,<1> (CCU),2.04,<1> [SIC],"","","",<-1> ,"","",7.9,<1> (CCU),4,<1> (CCU),4.2,<0> ,
"wqbmpwq   ","P",07/02/2022 15:15,0,1,"",24.4,<0> ,46.57,<1> (CCU),30.3,<1> (CCU),41.4,<1> (CDA),2.9,<1> (CDA),2.05,<1> [SIC],"","","",<-1> ,"","",7.9,<1> (CCU),3,<1> (CCU),4.0,<0> ,
