"Time (America/New_York)",Battery,"Air Temperature","Relative Humidity","Rel. Barometric Pressure","Wind Speed","Max Wind Sp","Wind Direction","Wet Bulb Temperature","Precip Type","Rain Intensity","Total Rain","Interval Rain","Solar Rad",Heading,Temperature,pH,"Sp Cond",Depth,Chlorophyll,DO,DOSat,"pH mV","Internal Bat"
"08-01-2018 04:30:00",12.9,19.10,88,1021.0,0.7,1.1,204,17.80,0,0.0,157.7,0.0,0,189.0,17.93,7.86,47480,0.780,7.3,8.43,106.6,-52.7,0.1
"08-01-2018 04:45:00",12.9,19.30,88,1021.0,1.1,2.7,185,18.00,0,0.0,157.7,0.0,0,177.0,18.14,7.85,47350,0.770,6.8,8.26,104.8,-52.3,0.1
"08-01-2018 05:00:00",12.9,19.60,87,1021.0,1.5,2.6,181,18.10,0,0.0,157.7,0.0,0,187.0,18.06,7.86,47350,0.770,6.9,8.33,105.5,-52.5,0.1
"08-01-2018 05:15:00",12.8,19.20,89,1021.2,0.7,1.2,146,18.00,0,0.0,157.7,0.0,0,191.0,18.14,7.86,47340,0.760,7.2,8.30,105.4,-52.4,0.1
"08-01-2018 05:30:00",12.8,19.10,90,1021.2,1.0,1.4,152,18.00,0,0.0,157.7,0.0,2,189.0,18.11,7.86,47400,0.780,7.7,8.29,105.1,-52.6,0.1
"08-01-2018 05:45:00",12.8,19.20,91,1021.2,1.0,1.3,147,18.30,0,0.0,157.7,0.0,8,185.0,18.22,7.86,47410,0.770,6.8,8.27,105.2,-52.4,0.1
"08-01-2018 06:00:00",12.9,18.90,92,1021.4,0.9,1.7,116,18.10,0,0.0,157.7,0.0,22,190.0,18.23,7.86,47300,0.800,7.2,8.28,105.2,-52.4,0.1
"08-01-2018 06:15:00",13.0,18.90,93,1021.6,1.2,2.4,135,18.20,0,0.0,157.7,0.0,85,195.0,18.16,7.85,47420,0.780,7.3,8.29,105.2,-52.3,0.1
"08-01-2018 06:30:00",13.3,19.20,93,1021.5,0.9,1.6,126,18.40,0,0.0,157.7,0.0,187,194.0,18.09,7.86,47350,0.780,6.9,8.27,104.9,-52.4,0.1
"08-01-2018 06:45:00",13.3,19.10,93,1021.6,2.0,2.7,140,18.40,0,0.0,157.7,0.0,195,203.0,17.97,7.86,47410,0.730,6.9,8.26,104.4,-52.3,0.1
"08-01-2018 07:00:00",13.2,19.10,94,1021.8,1.2,1.9,145,18.40,0,0.0,157.7,0.0,116,209.0,17.99,7.85,47530,0.730,7.3,8.22,104.1,-52.2,0.1
"08-01-2018 07:15:00",13.0,19.00,93,1021.8,1.0,1.8,99,18.30,0,0.0,157.7,0.0,94,182.0,18.07,7.85,47410,0.760,6.9,8.21,104.1,-52.2,0.1
"08-01-2018 07:30:00",13.2,18.90,94,1021.8,1.8,2.2,106,18.30,0,0.0,157.7,0.0,305,187.0,18.03,7.85,47450,0.780,6.9,8.21,103.9,-52.2,0.1
"08-01-2018 07:45:00",13.0,19.00,94,1021.8,1.6,2.2,113,18.40,0,0.0,157.7,0.0,111,185.0,18.14,7.85,47440,0.770,7.5,8.19,103.9,-51.9,0.1
"08-01-2018 08:00:00",13.0,19.10,94,1021.8,1.6,2.2,106,18.50,0,0.0,157.7,0.0,119,184.0,18.06,7.86,47400,0.760,8.1,8.18,103.6,-52.3,0.1
"08-01-2018 08:15:00",13.0,19.10,94,1021.8,1.2,1.6,160,18.40,0,0.0,157.7,0.0,179,257.0,17.62,7.87,47450,0.770,9.8,8.16,102.6,-52.8,0.1
"08-01-2018 08:30:00",13.1,19.80,94,1021.7,1.6,2.3,122,19.20,0,0.0,157.7,0.0,212,25.0,17.58,7.87,47520,0.760,8.5,8.15,102.3,-52.9,0.1
"08-01-2018 08:45:00",13.2,19.90,92,1021.5,2.5,3.3,116,19.10,0,0.0,157.7,0.0,264,37.0,17.80,7.86,47390,0.750,7.5,8.31,104.7,-52.4,0.1
"08-01-2018 09:00:00",13.4,19.90,92,1021.3,2.9,3.7,100,19.00,0,0.0,157.7,0.0,441,28.0,17.37,7.83,47610,0.760,6.8,8.05,100.7,-50.9,0.1
"08-01-2018 09:15:00",13.4,19.60,92,1021.3,2.9,3.7,100,18.70,0,0.0,157.7,0.0,432,25.0,17.24,7.83,47540,0.760,6.5,7.95,99.3,-50.5,0.1
"08-01-2018 09:30:00",13.5,19.90,91,1021.1,2.8,3.7,103,18.90,0,0.0,157.7,0.0,368,27.0,17.55,7.84,47500,0.750,5.3,8.14,102.2,-51.5,0.1
"08-01-2018 09:45:00",13.6,20.10,90,1021.3,3.0,3.9,105,19.00,0,0.0,157.7,0.0,420,33.0,17.82,7.85,47510,0.760,5.2,8.26,104.2,-52.1,0.1
"08-01-2018 10:00:00",13.7,20.10,90,1020.9,4.0,5.8,100,19.00,0,0.0,157.7,0.0,752,52.0,17.82,7.86,47430,0.760,6.6,8.40,106.0,-52.5,0.1
"08-01-2018 10:15:00",13.6,19.90,91,1021.0,3.7,4.9,107,18.90,0,0.0,157.7,0.0,467,60.0,18.01,7.89,46970,0.750,6.1,8.68,109.7,-54.4,0.1
"08-01-2018 10:30:00",13.5,19.80,91,1021.0,4.0,5.9,103,18.80,0,0.0,157.7,0.0,565,59.0,18.06,7.90,46970,0.770,6.1,8.74,110.6,-54.9,0.1
"08-01-2018 10:45:00",13.4,19.70,91,1020.9,4.2,6.1,87,18.70,0,0.0,157.7,0.0,169,30.0,18.26,7.91,47040,0.740,7.9,8.88,112.8,-55.7,0.1
"08-01-2018 11:00:00",13.3,19.50,91,1020.8,3.9,5.5,113,18.60,0,0.0,157.7,0.0,259,46.0,18.11,7.91,47030,0.770,7.7,8.81,111.5,-55.6,0.1
"08-01-2018 11:15:00",13.4,19.80,91,1020.8,4.1,5.8,118,18.80,0,0.0,157.7,0.0,295,40.0,18.16,7.91,47060,0.760,8.2,8.89,112.7,-55.8,0.1
"08-01-2018 11:30:00",13.5,19.60,90,1020.7,4.2,5.9,142,18.50,0,0.0,157.7,0.0,353,55.0,17.74,7.90,47180,0.750,9.1,8.81,110.9,-55.1,0.1
"08-01-2018 11:45:00",13.5,19.60,90,1020.6,3.8,5.7,139,18.50,0,0.0,157.7,0.0,317,28.0,17.71,7.90,47320,0.760,9.2,8.79,110.6,-55.1,0.1
"08-01-2018 12:00:00",13.4,19.50,91,1020.6,4.6,6.8,115,18.50,0,0.0,157.7,0.0,151,359.0,17.95,7.91,47220,0.760,10.2,8.89,112.3,-55.7,0.1
"08-01-2018 12:15:00",13.4,19.50,92,1020.5,4.5,6.3,95,18.60,0,0.0,157.7,0.0,361,328.0,17.88,7.91,47210,0.710,9.4,8.90,112.2,-55.5,0.1
"08-01-2018 12:30:00",13.5,19.70,91,1020.2,4.9,6.8,164,18.70,0,0.0,157.7,0.0,469,20.0,17.77,7.90,47210,0.790,8.8,8.83,111.2,-55.0,0.1
"08-01-2018 12:45:00",13.5,19.90,91,1020.0,4.7,7.4,100,18.90,0,0.0,157.7,0.0,184,325.0,17.76,7.90,47320,0.750,10.1,8.81,111.0,-55.0,0.1
"08-01-2018 13:00:00",13.5,19.80,91,1019.8,4.6,6.1,111,18.80,0,0.0,157.7,0.0,424,335.0,17.73,7.90,47290,0.800,9.7,8.81,110.9,-54.8,0.1
"08-01-2018 13:15:00",13.6,20.00,91,1019.6,4.3,5.9,133,18.90,0,0.0,157.7,0.0,473,342.0,17.69,7.90,47370,0.770,9.1,8.81,110.8,-54.8,0.1
"08-01-2018 13:30:00",13.5,19.70,91,1019.5,4.4,6.2,122,18.70,0,0.0,157.7,0.0,246,338.0,17.72,7.90,47280,0.750,11.4,8.89,111.8,-54.9,0.1
"08-01-2018 13:45:00",13.6,19.80,92,1019.3,3.8,4.9,117,18.90,0,0.0,157.7,0.0,667,298.0,17.68,7.90,47380,0.780,9.2,8.85,111.4,-54.8,0.1
"08-01-2018 14:00:00",13.4,21.20,92,1019.1,4.5,6.0,122,20.20,0,0.0,157.7,0.0,208,303.0,17.66,7.90,47410,0.750,12.8,8.86,111.4,-54.9,0.1
"08-01-2018 14:15:00",13.5,20.50,91,1019.0,3.5,5.0,92,19.50,0,0.0,157.7,0.0,479,267.0,17.82,7.90,47410,0.760,9.6,8.91,112.4,-55.0,0.1
"08-01-2018 14:30:00",13.6,21.10,91,1018.7,3.8,6.5,134,20.00,0,0.0,157.7,0.0,305,311.0,17.80,7.90,47310,0.740,13.1,8.96,112.9,-55.2,0.1
"08-01-2018 14:45:00",13.4,20.10,91,1018.5,4.7,6.5,105,19.10,0,0.0,157.7,0.0,173,278.0,17.80,7.90,47300,0.740,13.7,8.96,112.9,-55.1,0.1
"08-01-2018 15:00:00",13.6,19.90,93,1018.3,4.9,6.8,116,19.10,0,0.0,157.7,0.0,439,288.0,17.86,7.90,47310,0.710,10.6,8.93,112.7,-54.9,0.1
"08-01-2018 15:15:00",13.4,20.10,93,1018.2,4.6,7.3,107,19.30,0,0.0,157.7,0.0,154,289.0,17.84,7.90,47440,0.730,12.7,8.94,112.8,-54.9,0.1
"08-01-2018 15:30:00",13.9,20.10,93,1018.0,5.1,7.7,94,19.30,0,0.0,157.7,0.0,793,260.0,17.80,7.89,47480,0.770,8.1,8.82,111.2,-54.1,0.1
"08-01-2018 15:45:00",13.6,19.90,92,1017.8,5.2,7.0,115,19.10,0,0.0,157.7,0.0,295,268.0,17.75,7.89,47510,0.760,11.7,8.82,111.1,-54.1,0.1
"08-01-2018 16:00:00",14.6,20.60,91,1017.1,5.2,7.1,95,19.60,0,0.0,157.7,0.0,674,246.0,17.61,7.89,47420,0.730,7.1,8.81,110.7,-54.1,0.1
"08-01-2018 16:15:00",14.6,21.30,89,1017.2,4.6,6.2,107,20.00,0,0.0,157.7,0.0,823,274.0,17.53,7.88,47540,0.710,6.8,8.74,109.7,-53.8,0.1
"08-01-2018 16:30:00",13.6,22.20,87,1017.1,3.4,5.0,115,20.60,0,0.0,157.7,0.0,178,293.0,17.32,7.88,47490,0.730,11.4,8.68,108.5,-53.5,0.1
"08-01-2018 16:45:00",13.7,24.40,78,1017.0,6.1,8.7,137,21.60,0,0.0,157.7,0.0,213,62.0,17.43,7.89,47440,0.800,9.3,8.82,110.4,-53.9,0.1
"08-01-2018 17:00:00",13.8,24.20,80,1016.8,5.5,7.9,166,21.70,0,0.0,157.7,0.0,294,190.0,18.36,7.90,47520,0.700,7.6,9.00,114.8,-55.2,0.1
"08-01-2018 17:15:00",13.7,25.50,79,1016.7,5.5,7.7,170,22.70,0,0.0,157.7,0.0,219,172.0,18.55,7.91,47440,0.720,10.8,9.00,115.1,-55.5,0.1
"08-01-2018 17:30:00",13.6,24.80,79,1016.7,6.6,9.3,181,22.20,0,0.0,157.7,0.0,137,170.0,18.54,7.91,47380,0.670,12.4,9.09,116.2,-55.7,0.1
"08-01-2018 17:45:00",13.4,25.20,81,1016.6,5.7,9.2,173,22.70,0,0.0,157.7,0.0,102,174.0,18.38,7.91,47350,0.730,13.8,9.08,115.7,-55.8,0.1
"08-01-2018 18:00:00",13.4,24.60,81,1016.4,7.7,11.2,174,22.10,0,0.0,157.7,0.0,131,165.0,18.35,7.92,47450,0.630,15.0,9.08,115.7,-56.0,0.1
"08-01-2018 18:15:00",14.6,23.50,83,1016.4,6.1,9.2,184,21.40,0,0.0,157.7,0.0,239,178.0,18.32,7.91,47450,0.740,11.9,9.07,115.6,-55.8,0.1
"08-01-2018 18:30:00",14.5,25.10,81,1016.2,6.0,8.6,170,22.50,0,0.0,157.7,0.0,194,171.0,18.35,7.90,47360,0.690,12.9,9.00,114.6,-55.2,0.1
"08-01-2018 18:45:00",13.8,24.50,79,1016.3,5.6,8.2,179,21.80,0,0.0,157.7,0.0,157,175.0,18.37,7.91,47510,0.760,13.4,9.06,115.5,-55.5,0.1
"08-01-2018 19:00:00",13.4,23.80,81,1016.3,6.7,9.6,180,21.40,0,0.0,157.7,0.0,52,170.0,18.33,7.91,47430,0.750,15.6,9.07,115.6,-55.7,0.1
"08-01-2018 19:15:00",13.2,23.90,83,1016.2,6.8,9.6,175,21.70,0,0.0,157.7,0.0,52,165.0,18.36,7.91,47420,0.710,15.0,9.03,115.0,-55.6,0.1
"08-01-2018 19:30:00",13.2,24.30,82,1016.4,7.8,10.5,166,22.00,0,0.0,157.7,0.0,28,147.0,18.33,7.91,47430,0.660,13.0,8.94,113.9,-55.3,0.1
"08-01-2018 19:45:00",13.1,23.00,86,1016.6,5.5,7.8,186,21.30,0,0.0,157.7,0.0,19,167.0,18.40,7.90,47520,0.660,13.2,8.91,113.6,-54.9,0.1
"08-01-2018 20:00:00",13.1,23.20,86,1016.5,6.2,8.4,191,21.50,0,0.0,157.7,0.0,5,161.0,18.47,7.90,47380,0.780,14.0,8.88,113.4,-55.0,0.1
"08-01-2018 20:15:00",13.0,22.80,88,1016.6,4.8,6.6,183,21.30,0,0.0,157.7,0.0,1,158.0,18.55,7.90,47410,0.720,14.1,8.87,113.5,-55.1,0.1
"08-01-2018 20:30:00",13.0,22.60,88,1016.6,4.8,6.5,173,21.10,0,0.0,157.7,0.0,0,138.0,18.54,7.90,47400,0.660,14.8,8.84,113.1,-55.2,0.1
"08-01-2018 20:45:00",13.0,22.70,88,1016.6,4.8,6.7,175,21.30,0,0.0,157.7,0.0,0,106.0,18.58,7.90,47530,0.720,13.5,8.79,112.5,-55.2,0.1
"08-01-2018 21:00:00",13.0,23.00,89,1016.7,5.5,7.4,184,21.70,0,0.0,157.7,0.0,0,93.0,18.53,7.90,47330,0.690,13.2,8.80,112.5,-55.3,0.1
"08-01-2018 21:15:00",13.0,23.20,87,1016.9,5.9,8.1,188,21.50,0,0.0,157.7,0.0,0,74.0,18.50,7.90,47440,0.650,12.8,8.78,112.3,-55.1,0.1
"08-01-2018 21:30:00",12.9,23.00,89,1016.9,5.2,6.7,206,21.60,0,0.0,157.7,0.0,0,62.0,18.43,7.90,47510,0.700,13.8,8.80,112.4,-55.1,0.1
"08-01-2018 21:45:00",13.0,22.30,90,1016.9,4.7,6.1,205,21.00,0,0.0,157.7,0.0,0,45.0,18.42,7.90,47400,0.750,11.6,8.79,112.2,-55.1,0.1
"08-01-2018 22:00:00",13.0,22.50,90,1016.9,4.8,6.7,190,21.30,0,0.0,157.7,0.0,0,22.0,18.34,7.90,47360,0.680,12.0,8.75,111.5,-54.9,0.1
"08-01-2018 22:15:00",13.0,22.20,90,1017.0,4.6,6.0,203,21.00,0,0.0,157.7,0.0,0,44.0,17.63,7.89,47420,0.740,12.2,8.75,109.9,-54.6,0.1
"08-01-2018 22:30:00",12.9,21.80,92,1017.1,4.3,5.4,201,20.80,0,0.0,157.7,0.0,0,51.0,17.83,7.89,47350,0.710,11.0,8.69,109.6,-54.1,0.1
"08-01-2018 22:45:00",13.0,22.10,92,1017.2,4.1,5.0,196,21.10,0,0.0,157.7,0.0,0,56.0,17.95,7.88,47310,0.750,9.8,8.66,109.5,-53.9,0.0
"08-01-2018 23:00:00",13.0,22.10,91,1017.0,3.7,5.1,197,21.00,0,0.0,157.7,0.0,0,69.0,17.99,7.88,47430,0.760,9.4,8.61,109.0,-53.7,0.1
"08-01-2018 23:15:00",13.0,21.70,93,1016.9,3.2,4.5,188,20.80,0,0.0,157.7,0.0,0,84.0,17.94,7.88,47380,0.730,9.6,8.62,108.9,-53.8,0.1
"08-01-2018 23:30:00",13.0,21.70,92,1016.7,3.7,4.8,184,20.80,0,0.0,157.7,0.0,0,106.0,17.90,7.88,47450,0.700,10.5,8.61,108.8,-53.7,0.1
"08-01-2018 23:45:00",13.0,21.60,92,1016.8,4.2,5.2,178,20.70,0,0.0,157.7,0.0,0,116.0,17.80,7.88,47470,0.710,10.2,8.59,108.3,-53.7,0.1
"08-02-2018 00:00:00",12.9,21.80,92,1016.8,4.5,5.4,146,20.90,0,0.0,157.7,0.0,0,79.0,17.77,7.88,47500,0.680,10.4,8.50,107.2,-53.7,0.1
"08-02-2018 00:15:00",12.9,21.80,92,1016.9,4.0,5.1,169,20.80,0,0.0,157.7,0.0,0,86.0,17.76,7.88,47420,0.730,10.0,8.50,107.1,-53.7,0.1
"08-02-2018 00:30:00",12.9,21.90,91,1016.9,4.2,5.2,191,20.90,0,0.0,157.7,0.0,0,116.0,17.70,7.88,47420,0.680,10.3,8.51,107.1,-53.7,0.1
"08-02-2018 00:45:00",12.9,21.40,92,1017.3,3.8,5.3,277,20.40,0,0.0,157.7,0.0,0,252.0,17.86,7.88,47400,0.810,9.4,8.53,107.7,-53.5,0.1
"08-02-2018 01:00:00",12.9,21.00,92,1017.1,3.3,4.0,148,20.10,0,0.0,157.7,0.0,0,168.0,17.72,7.87,47410,0.680,9.4,8.51,107.2,-53.2,0.1
"08-02-2018 01:15:00",12.9,21.20,93,1017.2,3.7,4.6,187,20.30,0,0.0,157.7,0.0,0,172.0,17.65,7.87,47500,0.740,9.4,8.51,107.1,-53.1,0.1
"08-02-2018 01:30:00",12.9,21.00,93,1017.3,4.0,5.1,195,20.20,0,0.0,157.7,0.0,0,186.0,17.65,7.87,47410,0.730,9.4,8.51,107.0,-53.0,0.1
"08-02-2018 01:45:00",12.9,21.40,94,1017.3,4.3,7.0,179,20.70,0,0.0,157.7,0.0,0,169.0,17.68,7.87,47500,0.670,8.7,8.51,107.1,-53.2,0.1
"08-02-2018 02:00:00",12.9,22.30,92,1017.5,5.5,7.5,194,21.30,0,0.0,157.7,0.0,0,167.0,17.69,7.87,47460,0.690,8.5,8.46,106.5,-53.1,0.1
"08-02-2018 02:15:00",12.9,21.70,92,1017.5,4.4,6.4,224,20.80,0,0.0,157.7,0.0,0,239.0,17.88,7.87,47460,0.670,8.8,8.43,106.5,-53.1,0.1
"08-02-2018 02:30:00",12.9,21.50,92,1017.1,4.1,5.0,174,20.70,0,0.0,157.7,0.0,0,187.0,17.91,7.87,47510,0.630,8.2,8.38,106.0,-52.9,0.0
"08-02-2018 02:45:00",12.8,21.40,92,1017.1,3.6,6.0,206,20.40,0,0.0,157.7,0.0,0,213.0,17.86,7.87,47480,0.740,8.8,8.44,106.6,-53.1,0.1
"08-02-2018 03:00:00",12.9,22.30,93,1016.6,4.5,6.2,209,21.40,0,0.0,157.7,0.0,0,206.0,17.86,7.87,47420,0.720,8.9,8.41,106.2,-53.2,0.1
"08-02-2018 03:15:00",12.8,23.30,91,1016.4,4.7,6.6,184,22.10,0,0.0,157.7,0.0,0,203.0,18.03,7.87,47480,0.720,9.6,8.36,106.0,-52.9,0.1
"08-02-2018 03:30:00",12.8,22.90,92,1016.3,4.0,5.2,187,21.90,0,0.0,157.7,0.0,0,209.0,18.09,7.87,47510,0.730,9.0,8.34,105.8,-52.9,0.1
"08-02-2018 03:45:00",12.8,23.00,91,1016.3,4.2,5.7,173,21.90,0,0.0,157.7,0.0,0,195.0,17.98,7.87,47360,0.700,9.1,8.39,106.2,-53.1,0.1
"08-02-2018 04:00:00",12.8,23.40,92,1016.4,4.7,6.1,171,22.30,0,0.0,157.7,0.0,0,187.0,17.95,7.87,47500,0.660,8.3,8.40,106.2,-53.2,0.1
"08-02-2018 04:15:00",12.8,23.20,91,1016.5,5.2,7.9,179,22.20,0,0.0,157.7,0.0,0,190.0,17.98,7.87,47570,0.730,8.2,8.36,105.8,-53.0,0.1
"08-02-2018 04:30:00",12.8,21.80,92,1017.1,4.3,5.5,184,20.90,0,0.0,157.7,0.0,0,172.0,17.95,7.87,47250,0.790,8.2,8.31,105.0,-53.3,0.1
"08-02-2018 04:45:00",12.8,21.90,92,1017.5,4.3,7.4,200,21.00,0,0.0,157.7,0.0,0,173.0,17.86,7.87,47330,0.660,8.2,8.34,105.3,-53.4,0.1
"08-02-2018 05:00:00",12.8,22.30,91,1017.4,5.5,9.1,195,21.20,0,0.0,157.7,0.0,0,171.0,17.75,7.87,47430,0.810,8.9,8.35,105.2,-53.1,0.1
"08-02-2018 05:15:00",12.8,22.00,91,1017.3,5.3,9.5,191,20.90,0,0.0,157.7,0.0,0,170.0,17.75,7.87,47310,0.810,8.9,8.36,105.2,-53.1,0.1
"08-02-2018 05:30:00",12.8,21.60,91,1017.4,4.1,5.7,196,20.60,0,0.0,157.7,0.0,2,170.0,17.76,7.87,47370,0.630,8.6,8.35,105.1,-53.1,0.1
"08-02-2018 05:45:00",12.8,21.70,93,1017.5,3.9,5.2,195,20.90,0,0.0,157.7,0.0,9,178.0,17.82,7.87,47370,0.750,8.9,8.35,105.3,-53.0,0.1
"08-02-2018 06:00:00",12.8,20.70,92,1017.6,2.6,4.4,204,19.80,0,0.0,157.7,0.0,34,184.0,17.86,7.86,47380,0.750,8.5,8.29,104.7,-52.8,0.1
"08-02-2018 06:15:00",13.0,21.00,93,1017.6,2.4,4.3,191,20.20,0,0.0,157.7,0.0,81,183.0,17.96,7.86,47410,0.750,8.0,8.22,104.0,-52.5,0.0
"08-02-2018 06:30:00",13.1,21.50,93,1017.6,2.0,3.7,188,20.70,0,0.0,157.7,0.0,134,173.0,18.00,7.85,47440,0.710,8.1,8.17,103.5,-52.2,0.1
"08-02-2018 06:45:00",13.4,21.50,93,1017.8,1.0,1.8,209,20.60,0,0.0,157.7,0.0,195,190.0,18.05,7.85,47440,0.660,7.6,8.18,103.6,-52.3,0.1
"08-02-2018 07:00:00",13.5,21.40,92,1017.8,1.1,2.4,208,20.50,0,0.0,157.7,0.0,241,199.0,18.06,7.85,47390,0.790,7.4,8.17,103.5,-52.3,0.1
"08-02-2018 07:15:00",13.6,21.50,92,1017.8,1.2,2.3,209,20.50,0,0.0,157.7,0.0,295,189.0,18.46,7.85,47350,0.750,6.5,8.10,103.4,-52.0,0.1
"08-02-2018 07:30:00",13.7,23.20,90,1017.8,3.8,5.5,201,22.00,0,0.0,157.7,0.0,352,183.0,18.91,7.84,47400,0.740,6.1,7.98,102.8,-51.6,0.1
"08-02-2018 07:45:00",13.7,23.30,88,1018.0,4.2,6.9,210,21.90,0,0.0,157.7,0.0,397,183.0,18.97,7.84,47400,0.720,5.6,7.95,102.4,-51.6,0.1
"08-02-2018 08:00:00",13.6,23.70,85,1018.3,5.2,7.2,213,21.80,0,0.0,157.7,0.0,227,185.0,18.70,7.84,47440,0.700,6.3,7.97,102.3,-51.6,0.1
"08-02-2018 08:15:00",13.7,23.70,85,1018.3,4.8,9.7,202,21.80,0,0.0,157.7,0.0,508,172.0,18.65,7.85,47390,0.780,5.4,8.00,102.5,-51.9,0.1
"08-02-2018 08:30:00",13.8,24.80,81,1018.3,6.2,8.9,221,22.40,0,0.0,157.7,0.0,577,172.0,18.49,7.85,47430,0.710,5.3,8.04,102.7,-52.1,0.1
"08-02-2018 08:45:00",13.7,24.80,82,1018.3,6.0,9.0,217,22.40,0,0.0,157.7,0.0,560,158.0,18.52,7.86,47540,0.730,4.8,8.06,103.1,-52.4,0.1
"08-02-2018 09:00:00",13.8,25.00,80,1018.4,5.4,8.1,170,22.30,0,0.0,157.7,0.0,573,88.0,18.44,7.86,47400,0.760,4.9,8.07,103.0,-52.5,0.1
"08-02-2018 09:15:00",13.8,24.90,78,1018.4,5.7,8.1,184,22.10,0,0.0,157.7,0.0,612,74.0,18.49,7.86,47450,0.700,4.2,8.11,103.6,-52.6,0.1
"08-02-2018 09:30:00",13.8,24.20,80,1018.4,4.9,7.2,241,21.60,0,0.0,157.7,0.0,624,93.0,18.22,7.86,47520,0.700,4.5,8.14,103.5,-52.7,0.1
"08-02-2018 09:45:00",13.7,24.70,77,1018.4,5.2,7.7,253,21.70,0,0.0,157.7,0.0,641,89.0,18.22,7.86,47530,0.760,4.1,8.18,104.1,-52.7,0.1
"08-02-2018 10:00:00",13.8,25.70,73,1018.5,5.4,7.4,239,22.00,0,0.0,157.7,0.0,663,57.0,18.54,7.86,47470,0.690,3.7,8.18,104.7,-52.8,0.1
"08-02-2018 10:15:00",13.8,25.90,73,1018.4,4.8,6.6,249,22.20,0,0.0,157.7,0.0,696,56.0,18.67,7.85,47450,0.680,3.8,8.04,103.1,-52.2,0.1
