"Time (America/New_York)",Battery,"Air Temperature","Relative Humidity","Rel. Barometric Pressure","Wind Speed","Max Wind Sp","Wind Direction","Wet Bulb Temperature","Precip Type","Rain Intensity","Total Rain","Interval Rain","Solar Rad",Heading,Temperature,pH,"Sp Cond",Depth,Chlorophyll,DO,DOSat,"pH mV","Internal Bat"
"11-01-2018 00:00:00",11.8,12.50,86,1012.5,3.8,5.7,218,11.20,0,0.0,0.4,0.0,0,44.0,10.13,8.11,47290,0.700,6.9,8.97,96.5,-51.7,0.0
"11-01-2018 00:15:00",11.7,13.00,85,1012.7,4.4,6.6,223,11.60,0,0.0,0.4,0.0,0,32.0,10.21,8.10,46850,0.720,6.3,8.92,96.0,-51.3,0.0
"11-01-2018 00:30:00",11.7,13.10,84,1012.6,3.7,5.3,222,11.60,0,0.0,0.4,0.0,0,45.0,10.25,8.10,46750,0.720,6.3,8.87,95.4,-50.7,0.0
"11-01-2018 00:45:00",11.8,13.20,84,1012.6,4.0,5.6,225,11.60,0,0.0,0.4,0.0,0,58.0,10.20,8.10,46590,0.690,5.8,8.88,95.4,-51.0,0.0
"11-01-2018 01:00:00",11.7,13.10,84,1012.4,3.4,4.7,220,11.60,0,0.0,0.4,0.0,0,72.0,10.21,8.09,46600,0.670,6.1,8.85,95.1,-50.7,0.0
"11-01-2018 01:15:00",11.7,13.00,84,1012.3,3.2,4.4,216,11.50,0,0.0,0.4,0.0,0,83.0,10.21,8.09,46580,0.690,6.0,8.86,95.1,-50.7,0.0
"11-01-2018 01:30:00",11.6,12.60,86,1012.1,2.4,3.4,213,11.40,0,0.0,0.4,0.0,0,108.0,10.22,8.09,46600,0.650,5.8,8.84,95.0,-50.6,0.0
"11-01-2018 01:45:00",11.8,13.00,85,1011.9,2.4,4.3,192,11.60,0,0.0,0.4,0.0,0,107.0,10.21,8.09,46680,0.710,5.2,8.84,94.9,-50.6,0.0
"11-01-2018 02:00:00",11.7,13.00,85,1011.9,2.4,4.5,205,11.60,0,0.0,0.4,0.0,0,145.0,10.22,8.09,46660,0.680,5.2,8.77,94.3,-50.5,0.0
"11-01-2018 02:15:00",11.7,13.00,85,1011.9,2.8,4.1,214,11.60,0,0.0,0.4,0.0,0,164.0,10.20,8.09,46550,0.650,5.4,8.85,95.0,-50.3,0.0
"11-01-2018 02:30:00",11.7,13.30,84,1011.8,3.0,4.7,170,11.80,0,0.0,0.4,0.0,0,158.0,10.19,8.09,46570,0.640,5.5,8.85,95.0,-50.3,0.0
"11-01-2018 02:45:00",11.7,12.90,86,1011.6,2.4,3.2,210,11.50,0,0.0,0.4,0.0,0,270.0,10.17,8.09,46550,0.630,5.7,8.86,95.1,-50.4,0.0
"11-01-2018 03:00:00",11.7,12.80,86,1011.5,1.1,2.2,205,11.50,0,0.0,0.4,0.0,0,270.0,10.17,8.09,46500,0.620,6.2,8.86,95.0,-50.4,0.0
"11-01-2018 03:15:00",11.7,12.60,86,1011.5,1.1,1.8,305,11.30,0,0.0,0.4,0.0,0,250.0,10.23,8.09,46720,0.700,5.9,8.88,95.4,-50.5,0.0
"11-01-2018 03:30:00",11.7,12.50,87,1011.7,0.6,1.4,268,11.30,0,0.0,0.4,0.0,0,240.0,10.20,8.09,46650,0.660,5.0,8.85,95.1,-50.2,0.0
"11-01-2018 03:45:00",11.7,12.70,87,1011.6,1.0,1.6,299,11.50,0,0.0,0.4,0.0,0,232.0,10.23,8.09,46710,0.710,5.1,8.83,95.0,-50.4,0.0
"11-01-2018 04:00:00",11.7,12.70,86,1011.5,1.1,1.8,247,11.40,0,0.0,0.4,0.0,0,226.0,10.23,8.09,46820,0.650,6.3,8.85,95.3,-50.6,0.0
"11-01-2018 04:15:00",11.6,12.50,87,1011.4,1.3,2.2,248,11.30,0,0.0,0.4,0.0,0,222.0,10.24,8.09,46880,0.680,5.5,8.83,95.0,-50.5,0.0
"11-01-2018 04:30:00",11.6,12.40,88,1011.7,1.6,2.7,236,11.30,0,0.0,0.4,0.0,0,221.0,10.22,8.10,46840,0.720,5.6,8.84,95.1,-50.8,0.0
"11-01-2018 04:45:00",11.7,12.70,87,1012.0,1.9,2.4,257,11.50,0,0.0,0.4,0.0,0,216.0,10.21,8.10,46910,0.670,5.2,8.86,95.3,-50.8,0.0
"11-01-2018 05:00:00",11.7,13.00,87,1011.9,3.0,4.4,235,11.70,0,0.0,0.4,0.0,0,212.0,10.22,8.09,46870,0.710,5.0,8.84,95.2,-50.7,0.0
"11-01-2018 05:15:00",11.6,12.60,88,1012.0,2.8,3.4,233,11.50,0,0.0,0.4,0.0,0,204.0,10.22,8.10,46900,0.660,5.2,8.85,95.2,-50.8,0.0
"11-01-2018 05:30:00",11.6,12.50,88,1011.8,2.6,3.6,208,11.40,0,0.0,0.4,0.0,0,200.0,10.20,8.10,46980,0.700,5.8,8.86,95.3,-50.9,0.0
"11-01-2018 05:45:00",11.7,12.10,89,1012.0,0.7,1.5,243,11.10,0,0.0,0.4,0.0,0,210.0,10.20,8.10,47050,0.700,5.5,8.85,95.2,-51.0,0.0
"11-01-2018 06:00:00",11.7,12.30,89,1012.3,0.7,1.2,319,11.40,0,0.0,0.4,0.0,0,210.0,10.19,8.10,47070,0.710,5.0,8.85,95.3,-50.8,0.0
"11-01-2018 06:15:00",11.7,12.90,89,1012.2,0.6,1.7,0,11.90,0,0.0,0.4,0.0,0,211.0,10.18,8.10,47160,0.700,5.8,8.82,94.9,-50.9,0.0
"11-01-2018 06:30:00",11.6,13.10,87,1012.0,1.4,3.1,218,11.90,0,0.0,0.4,0.0,0,213.0,10.20,8.10,47350,0.690,5.9,8.77,94.5,-51.1,0.0
"11-01-2018 06:45:00",11.7,12.30,88,1011.9,1.4,2.3,202,11.30,0,0.0,0.4,0.0,0,234.0,10.20,8.10,47230,0.680,5.2,8.78,94.5,-50.9,0.0
"11-01-2018 07:00:00",11.7,12.10,90,1012.0,1.1,2.0,208,11.10,0,0.0,0.4,0.0,0,234.0,10.21,8.10,47450,0.690,6.1,8.76,94.5,-51.0,0.0
"11-01-2018 07:15:00",11.6,11.90,90,1012.4,0.0,1.1,0,11.00,0,0.0,0.4,0.0,3,229.0,10.21,8.10,47460,0.690,6.3,8.75,94.3,-51.2,0.0
"11-01-2018 07:30:00",11.6,11.80,90,1012.4,0.8,1.4,216,10.90,0,0.0,0.4,0.0,10,249.0,10.21,8.10,47450,0.700,6.5,8.74,94.3,-51.3,0.0
"11-01-2018 07:45:00",11.7,11.60,91,1012.5,0.5,1.7,191,10.80,0,0.0,0.4,0.0,12,249.0,10.22,8.10,47530,0.680,6.4,8.73,94.2,-51.1,0.0
"11-01-2018 08:00:00",11.7,11.60,91,1012.7,0.6,0.9,274,10.80,0,0.0,0.4,0.0,6,255.0,10.22,8.10,47510,0.690,6.6,8.72,94.1,-51.2,0.0
"11-01-2018 08:15:00",11.6,11.50,92,1012.5,1.2,1.9,165,10.80,0,0.0,0.4,0.0,19,212.0,10.19,8.10,47450,0.710,5.5,8.78,94.6,-51.1,0.0
"11-01-2018 08:30:00",11.6,11.50,92,1012.8,1.1,2.1,176,10.80,0,0.0,0.4,0.0,11,197.0,10.16,8.10,47020,0.680,5.4,8.84,95.1,-51.2,0.0
"11-01-2018 08:45:00",11.7,12.00,91,1012.9,1.9,2.5,211,11.20,60,1.0,0.4,0.0,18,192.0,10.17,8.11,47410,0.710,6.2,8.81,94.9,-51.3,0.0
"11-01-2018 09:00:00",11.7,11.90,91,1013.0,1.4,2.1,173,11.10,60,4.0,0.8,0.4,50,192.0,10.17,8.10,47330,0.690,6.0,8.84,95.2,-51.2,0.0
"11-01-2018 09:15:00",11.7,12.20,92,1012.8,1.2,1.9,162,11.50,60,0.0,1.0,0.2,122,205.0,10.18,8.10,47260,0.710,6.1,8.85,95.3,-51.2,0.0
"11-01-2018 09:30:00",11.7,12.00,92,1012.8,0.7,1.2,180,11.20,0,0.0,1.0,0.0,137,219.0,10.23,8.11,47440,0.670,5.1,8.85,95.5,-51.4,0.0
"11-01-2018 09:45:00",11.7,12.30,91,1012.9,1.6,2.8,197,11.50,0,0.0,1.0,0.0,46,194.0,10.29,8.10,47030,0.700,5.5,8.83,95.2,-51.1,0.0
"11-01-2018 10:00:00",11.7,12.20,90,1013.0,1.4,2.1,204,11.40,0,0.0,1.0,0.0,55,194.0,10.23,8.10,47290,0.710,5.4,8.82,95.0,-51.0,0.0
"11-01-2018 10:15:00",11.6,12.20,90,1013.0,1.7,2.5,210,11.30,0,0.0,1.0,0.0,139,190.0,10.20,8.09,47120,0.700,4.9,8.78,94.6,-50.7,0.0
"11-01-2018 10:30:00",11.6,11.60,92,1013.2,1.3,1.7,307,10.90,0,0.0,1.0,0.0,106,192.0,10.19,8.10,47060,0.700,5.3,8.90,95.8,-51.1,0.0
"11-01-2018 10:45:00",11.9,12.10,92,1012.9,0.9,1.4,313,11.30,0,0.0,1.0,0.0,232,188.0,10.25,8.10,47230,0.710,4.4,8.88,95.7,-51.1,0.0
"11-01-2018 11:00:00",11.8,12.10,91,1012.9,0.5,0.9,175,11.30,0,0.0,1.0,0.0,128,192.0,10.26,8.10,47250,0.700,5.8,8.88,95.8,-51.1,0.0
"11-01-2018 11:15:00",11.7,12.60,91,1013.0,1.4,1.7,209,11.80,0,0.0,1.0,0.0,98,202.0,10.27,8.10,47200,0.690,6.0,8.86,95.6,-51.0,0.0
"11-01-2018 11:30:00",11.7,13.00,90,1012.7,0.6,1.1,209,12.10,0,0.0,1.0,0.0,213,211.0,10.29,8.10,47280,0.680,5.1,8.84,95.4,-51.0,0.0
"11-01-2018 11:45:00",12.1,13.60,90,1012.5,0.3,0.9,33,12.60,0,0.0,1.0,0.0,638,12.0,10.28,8.10,47710,0.660,4.9,8.74,94.5,-51.3,0.0
"11-01-2018 12:00:00",11.8,13.20,89,1012.2,1.1,1.7,31,12.20,0,0.0,1.0,0.0,140,32.0,10.28,8.11,47650,0.670,6.6,8.77,94.9,-51.5,0.0
"11-01-2018 12:15:00",11.7,13.60,88,1012.2,0.5,0.7,324,12.40,0,0.0,1.0,0.0,100,20.0,10.28,8.11,47630,0.670,7.0,8.82,95.4,-51.6,0.0
"11-01-2018 12:30:00",11.7,13.40,87,1012.0,0.4,0.8,332,12.20,0,0.0,1.0,0.0,183,48.0,10.45,8.10,46770,0.670,5.9,8.93,96.5,-51.2,0.0
"11-01-2018 12:45:00",11.9,13.80,87,1011.6,0.7,1.4,1,12.50,0,0.0,1.0,0.0,233,34.0,10.37,8.11,46520,0.670,5.0,9.00,97.0,-51.5,0.0
"11-01-2018 13:00:00",11.9,14.10,86,1011.6,1.4,2.3,336,12.80,0,0.0,1.0,0.0,180,42.0,10.35,8.11,46390,0.670,6.8,8.97,96.6,-51.4,0.0
"11-01-2018 13:15:00",11.9,14.50,84,1011.3,2.5,3.8,24,12.90,0,0.0,1.0,0.0,364,38.0,10.40,8.10,46290,0.650,4.9,8.92,96.1,-51.2,0.0
"11-01-2018 13:30:00",12.2,14.60,85,1011.2,4.1,6.3,8,13.10,0,0.0,1.0,0.0,743,341.0,10.66,8.10,45800,0.660,3.4,8.87,95.9,-50.9,0.0
"11-01-2018 13:45:00",12.1,14.60,86,1011.1,5.0,7.0,33,13.20,0,0.0,1.0,0.0,316,345.0,10.61,8.10,45830,0.680,4.7,8.89,96.1,-50.9,0.0
"11-01-2018 14:00:00",12.0,14.10,88,1011.0,4.4,6.8,24,12.90,0,0.0,1.0,0.0,230,323.0,10.57,8.10,46060,0.670,6.3,8.91,96.3,-51.3,0.0
"11-01-2018 14:15:00",11.8,13.90,90,1011.2,4.0,5.9,17,12.90,0,0.0,1.0,0.0,114,293.0,10.47,8.11,46410,0.650,6.1,8.87,95.8,-51.4,0.0
"11-01-2018 14:30:00",11.8,13.40,90,1011.2,3.4,5.9,42,12.40,0,0.0,1.0,0.0,92,300.0,10.49,8.11,46590,0.670,6.1,8.89,96.1,-51.6,0.0
"11-01-2018 14:45:00",11.9,11.90,92,1011.1,4.7,7.5,42,11.20,0,0.0,1.0,0.0,111,264.0,10.52,8.11,46600,0.680,6.0,8.93,96.6,-51.5,0.0
"11-01-2018 15:00:00",11.8,11.30,93,1011.3,5.2,7.6,62,10.70,0,0.0,1.0,0.0,112,268.0,10.51,8.11,46770,0.630,6.3,8.91,96.4,-51.6,0.0
"11-01-2018 15:15:00",11.7,11.20,93,1011.6,4.7,7.4,38,10.60,0,0.0,1.0,0.0,102,253.0,10.47,8.10,46880,0.670,7.0,8.92,96.5,-51.3,0.0
"11-01-2018 15:30:00",11.8,11.20,93,1011.4,4.3,6.8,46,10.60,0,0.0,1.0,0.0,197,252.0,10.47,8.11,46990,0.680,7.0,8.92,96.6,-51.8,0.0
"11-01-2018 15:45:00",11.9,11.20,93,1011.8,4.2,6.4,41,10.60,0,0.0,1.0,0.0,199,240.0,10.47,8.11,47140,0.690,6.3,8.92,96.6,-51.8,0.0
"11-01-2018 16:00:00",11.8,11.20,93,1011.9,3.7,5.9,37,10.60,0,0.0,1.0,0.0,116,232.0,10.49,8.11,47000,0.670,7.3,8.94,96.8,-51.6,0.0
"11-01-2018 16:15:00",11.7,11.20,93,1011.9,3.4,5.4,37,10.60,0,0.0,1.0,0.0,72,230.0,10.48,8.12,47060,0.720,7.1,8.96,97.0,-52.0,0.0
"11-01-2018 16:30:00",11.7,11.20,93,1012.3,3.6,5.6,31,10.60,0,0.0,1.0,0.0,53,213.0,10.46,8.12,47240,0.700,6.4,8.91,96.6,-52.0,0.0
"11-01-2018 16:45:00",11.8,11.20,93,1012.7,2.7,4.2,36,10.60,0,0.0,1.0,0.0,19,212.0,10.43,8.11,47330,0.700,6.5,8.91,96.5,-51.7,0.0
"11-01-2018 17:00:00",11.7,11.10,93,1012.8,3.3,5.1,32,10.40,0,0.0,1.0,0.0,9,212.0,10.44,8.12,47310,0.710,6.6,8.93,96.7,-52.0,0.0
"11-01-2018 17:15:00",11.6,11.10,92,1012.9,3.1,4.9,41,10.40,0,0.0,1.0,0.0,6,220.0,10.41,8.12,47340,0.710,6.9,8.91,96.5,-52.1,0.0
"11-01-2018 17:30:00",11.6,11.10,92,1012.7,3.0,4.5,32,10.40,0,0.0,1.0,0.0,3,207.0,10.44,8.11,47430,0.680,6.8,8.91,96.6,-51.5,0.0
"11-01-2018 17:45:00",11.7,11.10,92,1012.9,2.6,4.0,22,10.40,0,0.0,1.0,0.0,0,207.0,10.37,8.11,47440,0.720,6.7,8.85,95.8,-51.4,0.0
"11-01-2018 18:00:00",11.7,11.10,93,1013.3,2.1,3.4,13,10.50,0,0.0,1.0,0.0,0,207.0,10.35,8.11,47540,0.740,7.2,8.83,95.6,-51.4,0.0
"11-01-2018 18:15:00",11.6,11.20,92,1013.3,2.2,3.7,3,10.60,0,0.0,1.0,0.0,0,198.0,10.36,8.11,47560,0.720,6.8,8.82,95.5,-51.9,0.0
"11-01-2018 18:30:00",11.6,11.30,92,1013.4,3.1,5.3,4,10.60,0,0.0,1.0,0.0,0,202.0,10.36,8.12,47590,0.710,6.9,8.81,95.4,-51.9,0.0
"11-01-2018 18:45:00",11.7,11.20,91,1013.1,3.0,4.7,28,10.40,0,0.0,1.0,0.0,0,205.0,10.39,8.11,47520,0.690,6.6,8.78,95.1,-51.8,0.0
"11-01-2018 19:00:00",11.7,11.10,92,1013.2,2.9,4.8,17,10.40,0,0.0,1.0,0.0,0,200.0,10.39,8.11,47750,0.700,6.7,8.74,94.7,-51.4,0.0
"11-01-2018 19:15:00",11.6,11.00,92,1013.2,2.5,3.7,20,10.30,0,0.0,1.0,0.0,0,202.0,10.38,8.11,47710,0.680,7.2,8.72,94.6,-51.4,0.0
"11-01-2018 19:30:00",11.6,10.90,93,1013.1,2.4,4.3,29,10.30,0,0.0,1.0,0.0,0,209.0,10.40,8.11,47720,0.710,6.2,8.71,94.4,-51.6,0.0
"11-01-2018 19:45:00",11.7,10.80,93,1012.8,2.8,4.6,38,10.20,0,0.0,1.0,0.0,0,212.0,10.40,8.11,47820,0.670,7.0,8.69,94.3,-51.6,0.0
"11-01-2018 20:00:00",11.7,10.90,94,1012.7,2.1,3.8,35,10.30,0,0.0,1.0,0.0,0,213.0,10.39,8.11,47670,0.710,7.4,8.65,93.8,-51.7,0.0
"11-01-2018 20:15:00",11.6,11.00,94,1012.7,2.3,3.7,51,10.40,0,0.0,1.0,0.0,0,214.0,10.41,8.11,47780,0.700,7.1,8.65,93.9,-51.7,0.0
"11-01-2018 20:30:00",11.5,11.10,93,1012.6,2.9,5.0,52,10.50,0,0.0,1.0,0.0,0,220.0,10.42,8.11,47730,0.680,7.8,8.68,94.2,-51.4,0.0
"11-01-2018 20:45:00",11.7,11.10,93,1012.6,2.4,3.9,56,10.50,0,0.0,1.0,0.0,0,212.0,10.40,8.11,47720,0.670,6.3,8.67,94.0,-51.5,0.0
"11-01-2018 21:00:00",11.6,11.20,93,1012.5,2.3,3.9,49,10.60,0,0.0,1.0,0.0,0,208.0,10.41,8.11,47700,0.710,6.8,8.68,94.1,-51.3,0.0
"11-01-2018 21:15:00",11.6,11.20,93,1012.6,1.6,3.0,61,10.60,0,0.0,1.0,0.0,0,205.0,10.40,8.10,47660,0.680,7.1,8.68,94.1,-51.1,0.0
"11-01-2018 21:30:00",11.6,11.20,93,1012.4,1.9,3.6,50,10.60,0,0.0,1.0,0.0,0,204.0,10.40,8.11,47730,0.700,6.1,8.69,94.2,-51.5,0.0
"11-01-2018 21:45:00",11.7,11.10,93,1012.2,2.4,4.3,95,10.50,0,0.0,1.0,0.0,0,195.0,10.40,8.11,47640,0.710,6.6,8.69,94.2,-51.5,0.0
"11-01-2018 22:00:00",11.6,11.10,94,1012.3,2.5,4.5,89,10.60,0,0.0,1.0,0.0,0,195.0,10.38,8.11,47500,0.690,6.8,8.75,94.7,-51.4,0.0
"11-01-2018 22:15:00",11.6,11.00,94,1012.6,2.1,3.1,105,10.50,0,0.0,1.0,0.0,0,195.0,10.36,8.10,47480,0.680,6.8,8.76,94.8,-51.3,0.0
"11-01-2018 22:30:00",11.6,11.00,95,1012.3,1.6,2.8,88,10.50,0,0.0,1.0,0.0,0,194.0,10.36,8.10,47380,0.690,6.0,8.75,94.6,-51.0,0.0
"11-01-2018 22:45:00",11.6,11.10,95,1012.1,1.7,3.6,80,10.70,0,0.0,1.0,0.0,0,188.0,10.36,8.10,47310,0.700,7.5,8.81,95.3,-51.1,0.0
"11-01-2018 23:00:00",11.6,11.10,95,1011.8,1.4,2.2,43,10.70,0,0.0,1.0,0.0,0,188.0,10.37,8.10,47560,0.690,7.2,8.73,94.6,-51.2,0.0
"11-01-2018 23:15:00",11.5,11.10,96,1011.7,1.0,2.1,50,10.70,0,0.0,1.0,0.0,0,191.0,10.37,8.10,47300,0.660,7.0,8.78,95.0,-50.8,0.0
"11-01-2018 23:30:00",11.5,11.10,96,1011.4,2.1,3.3,59,10.70,0,0.0,1.0,0.0,0,205.0,10.38,8.10,47510,0.670,7.7,8.72,94.4,-50.9,0.0
"11-01-2018 23:45:00",11.6,11.00,96,1011.4,1.9,2.9,57,10.70,0,0.0,1.0,0.0,0,209.0,10.38,8.10,47520,0.660,8.4,8.68,94.0,-51.0,0.0
"11-02-2018 00:00:00",11.6,11.00,96,1011.1,1.7,3.4,80,10.70,0,0.0,1.0,0.0,0,260.0,10.38,8.10,47610,0.660,9.3,8.61,93.3,-51.0,0.0
"11-02-2018 00:15:00",11.5,11.00,96,1011.1,0.6,1.9,19,10.70,0,0.0,1.0,0.0,0,151.0,10.39,8.10,47070,0.670,12.4,8.45,91.3,-51.2,0.0
"11-02-2018 00:30:00",11.5,11.10,96,1010.9,1.7,2.7,71,10.80,0,0.0,1.0,0.0,0,11.0,10.39,8.09,47640,0.660,9.0,8.59,93.1,-50.3,0.0
"11-02-2018 00:45:00",11.6,11.10,96,1011.2,1.2,2.2,64,10.80,0,0.0,1.0,0.0,0,17.0,10.39,8.10,47660,0.660,8.5,8.65,93.7,-50.9,0.0
"11-02-2018 01:00:00",11.6,11.20,96,1011.3,1.3,2.1,69,10.90,0,0.0,1.0,0.0,0,23.0,10.39,8.10,47670,0.680,8.0,8.66,93.9,-51.0,0.0
"11-02-2018 01:15:00",11.5,11.20,96,1011.0,0.9,2.0,81,10.90,0,0.0,1.0,0.0,0,30.0,10.44,8.10,47140,0.670,5.7,8.68,94.0,-50.8,0.0
"11-02-2018 01:30:00",11.5,11.20,96,1010.9,1.0,1.6,55,10.90,0,0.0,1.0,0.0,0,50.0,10.42,8.09,46980,0.670,6.1,8.76,94.7,-50.7,0.0
"11-02-2018 01:45:00",11.6,11.20,97,1010.6,0.8,1.2,65,10.90,0,0.0,1.0,0.0,0,46.0,10.42,8.10,47090,0.670,6.3,8.75,94.7,-50.8,0.0
"11-02-2018 02:00:00",11.6,11.20,97,1010.5,1.2,1.9,99,10.90,0,0.0,1.0,0.0,0,37.0,10.45,8.09,47080,0.680,6.5,8.71,94.3,-50.6,0.0
"11-02-2018 02:15:00",11.5,11.10,97,1010.4,1.7,2.3,102,10.80,0,0.0,1.0,0.0,0,46.0,10.47,8.10,46660,0.670,5.6,8.71,94.1,-50.9,0.0
"11-02-2018 02:30:00",11.5,11.10,97,1010.2,2.0,2.6,81,10.80,0,0.0,1.0,0.0,0,10.0,10.46,8.10,46870,0.650,5.6,8.66,93.7,-50.8,0.0
"11-02-2018 02:45:00",11.6,11.00,97,1010.0,2.1,2.8,99,10.70,0,0.0,1.0,0.0,0,354.0,10.48,8.08,46460,0.670,5.4,8.63,93.3,-50.2,0.0
"11-02-2018 03:00:00",11.6,11.00,97,1009.6,2.3,3.5,115,10.70,0,0.0,1.0,0.0,0,356.0,10.48,8.09,46660,0.640,7.4,8.60,93.0,-50.2,0.0
"11-02-2018 03:15:00",11.4,11.00,97,1009.4,2.5,3.6,111,10.70,0,0.0,1.0,0.0,0,312.0,10.47,8.09,46750,0.650,6.6,8.60,93.0,-50.3,0.0
"11-02-2018 03:30:00",11.5,10.90,97,1009.0,2.9,4.2,111,10.70,0,0.0,1.0,0.0,0,301.0,10.47,8.08,46740,0.640,6.5,8.64,93.5,-50.1,0.0
"11-02-2018 03:45:00",11.6,11.00,98,1009.0,2.4,3.3,106,10.80,0,0.0,1.0,0.0,0,262.0,10.46,8.09,46940,0.630,5.2,8.65,93.6,-50.3,0.0
"11-02-2018 04:00:00",11.6,11.10,98,1008.4,2.7,3.9,102,10.90,0,0.0,1.0,0.0,0,228.0,10.46,8.10,46920,0.640,6.0,8.67,93.8,-50.8,0.0
"11-02-2018 04:15:00",11.5,11.10,98,1008.2,2.2,3.1,109,10.90,60,0.0,1.0,0.0,0,232.0,10.48,8.09,46890,0.660,5.3,8.66,93.7,-50.6,0.0
"11-02-2018 04:30:00",11.5,11.00,98,1007.9,1.8,2.2,122,10.80,60,2.7,1.5,0.5,0,244.0,10.49,8.09,46830,0.650,4.8,8.67,93.8,-50.5,0.0
"11-02-2018 04:45:00",11.6,11.00,98,1008.1,2.1,3.0,130,10.80,60,6.8,2.1,0.6,0,220.0,10.47,8.10,46750,0.650,4.7,8.70,94.1,-50.8,0.0
"11-02-2018 05:00:00",11.6,11.20,98,1007.4,3.0,3.8,132,11.00,60,5.6,3.8,1.6,0,219.0,10.48,8.10,46750,0.640,4.2,8.71,94.2,-50.9,0.0
"11-02-2018 05:15:00",11.5,11.70,98,1007.3,3.4,4.7,143,11.50,0,0.0,4.7,1.0,0,222.0,10.48,8.10,46770,0.640,4.7,8.73,94.4,-51.0,0.0
"11-02-2018 05:30:00",11.5,13.50,98,1007.2,3.6,5.2,166,13.30,0,0.0,4.7,0.0,0,212.0,10.49,8.10,46840,0.640,4.7,8.70,94.2,-50.9,0.0
"11-02-2018 05:45:00",11.6,15.00,98,1007.0,5.4,8.7,178,14.80,0,0.0,4.7,0.0,0,189.0,10.50,8.10,46750,0.660,4.7,8.72,94.3,-50.9,0.0
"11-02-2018 06:00:00",11.6,15.30,97,1007.0,7.8,11.6,182,15.00,0,0.0,4.7,0.0,0,196.0,10.55,8.10,46740,0.590,4.4,8.75,94.8,-51.0,0.0
"11-02-2018 06:15:00",11.5,15.60,96,1006.9,7.6,9.8,175,15.20,0,0.0,4.7,0.0,0,183.0,10.51,8.10,47410,0.660,4.8,8.68,94.3,-51.3,0.0
"11-02-2018 06:30:00",11.5,15.30,94,1006.7,6.9,9.4,188,14.70,0,0.0,4.7,0.0,0,191.0,10.50,8.11,47560,0.740,5.2,8.65,93.9,-51.5,0.0
"11-02-2018 06:45:00",11.6,15.30,95,1006.7,5.8,8.6,195,14.80,0,0.0,4.7,0.0,0,198.0,10.52,8.11,47680,0.660,5.3,8.64,93.9,-51.5,0.0
"11-02-2018 07:00:00",11.6,15.30,94,1006.7,6.1,8.9,177,14.70,0,0.0,4.7,0.0,0,176.0,10.55,8.11,47640,0.490,4.8,8.62,93.8,-51.6,0.0
"11-02-2018 07:15:00",11.4,15.50,94,1006.8,5.8,8.7,186,14.90,0,0.0,4.7,0.0,0,189.0,10.54,8.10,47350,0.650,5.4,8.66,94.0,-51.3,0.0
"11-02-2018 07:30:00",11.5,16.20,94,1006.7,5.6,8.3,196,15.60,0,0.0,4.7,0.0,2,202.0,10.56,8.11,47270,0.520,5.1,8.70,94.5,-51.4,0.0
"11-02-2018 07:45:00",11.6,16.70,90,1006.6,7.8,11.8,180,15.60,0,0.0,4.7,0.0,8,171.0,10.57,8.11,47270,0.510,4.6,8.70,94.5,-51.5,0.0
"11-02-2018 08:00:00",11.6,16.00,89,1006.8,5.9,12.0,181,14.90,0,0.0,4.7,0.0,9,178.0,10.59,8.11,47420,0.560,4.5,8.68,94.4,-51.5,0.0
"11-02-2018 08:15:00",11.5,15.90,91,1006.9,6.2,8.7,188,15.00,0,0.0,4.7,0.0,13,187.0,10.62,8.11,47480,0.770,4.7,8.68,94.5,-51.6,0.0
"11-02-2018 08:30:00",11.4,16.10,92,1006.9,6.1,9.1,196,15.30,60,4.3,4.9,0.1,25,185.0,10.62,8.11,47580,0.610,4.8,8.67,94.4,-51.7,0.0
"11-02-2018 08:45:00",11.6,16.10,90,1007.1,6.5,11.0,183,15.10,0,0.0,4.9,0.0,21,167.0,10.60,8.11,47590,0.490,4.5,8.65,94.1,-51.7,0.0
"11-02-2018 09:00:00",11.6,16.80,91,1007.1,7.7,11.1,165,15.80,0,0.0,4.9,0.0,49,142.0,10.61,8.11,47650,0.630,4.2,8.63,94.0,-51.7,0.0
"11-02-2018 09:15:00",11.4,16.50,90,1007.3,7.1,10.7,202,15.50,60,0.0,4.9,0.0,60,177.0,10.58,8.11,47640,0.600,5.0,8.65,94.2,-51.6,0.0
"11-02-2018 09:30:00",11.5,15.90,90,1007.1,6.7,10.4,172,14.80,0,0.0,4.9,0.0,74,143.0,10.83,8.10,46220,0.650,4.1,8.73,94.9,-51.2,0.0
"11-02-2018 09:45:00",11.7,15.90,92,1006.7,5.7,8.5,189,15.10,0,0.0,4.9,0.0,107,144.0,10.80,8.10,46210,0.680,4.4,8.74,94.9,-51.2,0.0
"11-02-2018 10:00:00",11.7,16.10,92,1006.7,6.3,8.9,176,15.30,0,0.0,4.9,0.0,83,133.0,10.76,8.10,46380,0.640,4.1,8.75,95.0,-51.2,0.0
"11-02-2018 10:15:00",11.5,15.80,91,1006.6,7.0,11.3,177,14.90,0,0.0,4.9,0.0,77,138.0,10.74,8.10,46150,0.690,5.1,8.76,95.0,-51.2,0.0
"11-02-2018 10:30:00",11.7,16.60,91,1006.7,8.1,12.1,184,15.70,0,0.0,4.9,0.0,96,128.0,10.78,8.10,45890,0.640,4.4,8.77,95.1,-51.1,0.0
