"Time (America/New_York)",Battery,"Air Temperature","Relative Humidity","Rel. Barometric Pressure","Wind Speed","Max Wind Sp","Wind Direction","Wet Bulb Temperature","Precip Type","Rain Intensity","Total Rain","Interval Rain","Solar Rad",Heading,Temperature,pH,"Sp Cond",Depth,Chlorophyll,DO,DOSat,"pH mV","Internal Bat"
"09-01-2018 13:30:00",14.4,20.10,72,1028.2,2.9,4.7,77,16.90,0,0.0,19.9,0.0,904,182.0,19.85,8.14,48220,0.820,4.9,7.97,104.8,-52.7,0.1
"09-01-2018 13:45:00",14.4,20.40,73,1028.1,2.5,4.5,57,17.20,0,0.0,19.9,0.0,800,192.0,19.87,8.13,48230,0.840,5.2,7.94,104.5,-52.5,0.1
"09-01-2018 14:00:00",14.3,20.40,71,1028.2,2.7,6.4,63,17.00,0,0.0,19.9,0.0,786,201.0,19.78,8.13,48080,0.850,5.8,7.94,104.2,-52.5,0.1
"09-01-2018 14:15:00",13.9,20.50,71,1028.0,2.8,5.4,55,17.00,0,0.0,19.9,0.0,764,208.0,19.88,8.13,48240,0.820,5.3,7.98,105.0,-52.6,0.1
"09-01-2018 14:30:00",13.9,20.50,70,1028.2,2.5,6.0,53,17.00,0,0.0,19.9,0.0,745,218.0,20.11,8.14,48240,0.840,6.3,8.11,107.2,-53.1,0.1
"09-01-2018 14:45:00",13.7,20.60,71,1028.0,2.5,5.3,71,17.10,0,0.0,19.9,0.0,719,223.0,20.25,8.14,48170,0.770,6.0,8.18,108.3,-53.2,0.1
"09-01-2018 15:00:00",13.8,20.60,72,1027.7,2.3,4.3,71,17.30,0,0.0,19.9,0.0,679,217.0,20.17,8.15,48140,0.780,6.1,8.20,108.4,-53.4,0.1
"09-01-2018 15:15:00",13.9,20.50,72,1027.4,3.0,5.4,85,17.20,0,0.0,19.9,0.0,648,213.0,20.16,8.15,48190,0.880,7.0,8.28,109.4,-53.8,0.1
"09-01-2018 15:30:00",13.8,20.40,71,1027.4,3.2,5.8,102,16.90,0,0.0,19.9,0.0,275,219.0,20.17,8.15,48150,0.860,9.7,8.35,110.4,-53.7,0.1
"09-01-2018 15:45:00",13.9,20.30,72,1027.2,3.6,5.8,103,17.00,0,0.0,19.9,0.0,289,213.0,20.02,8.15,48210,0.810,11.3,8.33,109.8,-53.6,0.1
"09-01-2018 16:00:00",13.8,20.30,72,1027.3,3.5,6.1,95,17.00,0,0.0,19.9,0.0,333,211.0,19.96,8.15,48240,0.810,11.2,8.30,109.5,-53.7,0.1
"09-01-2018 16:15:00",13.9,20.50,72,1027.1,3.3,6.1,84,17.10,0,0.0,19.9,0.0,604,198.0,19.94,8.15,48230,0.840,7.9,8.31,109.4,-53.7,0.1
"09-01-2018 16:30:00",13.9,20.50,72,1027.0,3.8,5.9,101,17.20,0,0.0,19.9,0.0,450,217.0,19.92,8.16,48160,0.760,8.5,8.30,109.3,-53.8,0.1
"09-01-2018 16:45:00",13.9,20.50,72,1026.8,3.7,5.9,92,17.20,0,0.0,19.9,0.0,389,208.0,19.87,8.15,48230,0.880,9.4,8.28,109.0,-53.6,0.1
"09-01-2018 17:00:00",13.8,20.50,73,1026.9,3.5,7.2,87,17.30,0,0.0,19.9,0.0,352,202.0,19.86,8.15,48200,0.850,11.0,8.22,108.2,-53.6,0.1
"09-01-2018 17:15:00",13.3,20.30,76,1026.7,4.0,6.0,95,17.50,0,0.0,19.9,0.0,120,196.0,19.93,8.16,48260,0.830,14.3,8.31,109.4,-54.0,0.1
"09-01-2018 17:30:00",13.2,20.10,80,1026.6,4.4,6.1,106,17.80,0,0.0,19.9,0.0,135,199.0,19.94,8.16,48240,0.730,14.9,8.33,109.7,-54.0,0.1
"09-01-2018 17:45:00",13.2,20.00,81,1026.7,4.5,5.8,114,17.80,0,0.0,19.9,0.0,118,194.0,20.04,8.16,48140,0.770,16.5,8.42,111.0,-54.3,0.1
"09-01-2018 18:00:00",13.2,20.00,79,1026.7,4.3,5.7,90,17.60,0,0.0,19.9,0.0,93,182.0,19.91,8.16,48170,0.750,14.6,8.32,109.5,-54.0,0.1
"09-01-2018 18:15:00",13.1,20.10,80,1026.5,4.1,5.6,109,17.80,0,0.0,19.9,0.0,69,208.0,19.97,8.17,48250,0.850,15.3,8.36,110.2,-54.4,0.1
"09-01-2018 18:30:00",13.1,20.10,79,1026.3,4.8,6.8,106,17.70,0,0.0,19.9,0.0,50,188.0,20.33,8.18,47960,0.770,14.6,8.76,116.1,-55.4,0.1
"09-01-2018 18:45:00",13.0,20.00,80,1026.2,4.7,5.7,108,17.70,0,0.0,19.9,0.0,25,186.0,20.25,8.18,48060,0.800,15.6,8.67,114.8,-55.1,0.1
"09-01-2018 19:00:00",13.0,20.00,79,1026.2,4.7,6.0,116,17.50,0,0.0,19.9,0.0,14,190.0,20.14,8.17,48110,0.840,16.3,8.57,113.2,-54.9,0.1
"09-01-2018 19:15:00",13.0,20.00,79,1026.2,4.2,5.4,106,17.50,0,0.0,19.9,0.0,6,188.0,20.06,8.17,48190,0.850,17.5,8.47,111.8,-54.7,0.1
"09-01-2018 19:30:00",13.0,20.00,78,1026.3,4.0,5.5,116,17.50,0,0.0,19.9,0.0,1,194.0,19.97,8.16,48190,0.770,17.9,8.39,110.6,-54.3,0.1
"09-01-2018 19:45:00",13.0,19.90,78,1026.2,3.3,4.4,111,17.30,0,0.0,19.9,0.0,0,197.0,19.93,8.15,48220,0.820,16.8,8.24,108.5,-53.6,0.1
"09-01-2018 20:00:00",13.0,20.00,79,1026.1,3.7,4.8,121,17.60,0,0.0,19.9,0.0,0,203.0,20.00,8.15,48140,0.830,18.8,8.30,109.4,-53.6,0.1
"09-01-2018 20:15:00",13.0,19.90,77,1026.2,4.1,5.1,135,17.20,0,0.0,19.9,0.0,0,209.0,19.98,8.15,48120,0.820,15.9,8.24,108.6,-53.5,0.1
"09-01-2018 20:30:00",13.0,19.90,79,1026.2,3.5,5.1,127,17.50,0,0.0,19.9,0.0,0,206.0,19.96,8.14,48160,0.800,15.2,8.18,107.8,-53.1,0.1
"09-01-2018 20:45:00",13.0,19.90,77,1026.3,3.4,4.2,123,17.30,0,0.0,19.9,0.0,0,201.0,19.95,8.14,48080,0.830,15.1,8.14,107.1,-53.0,0.1
"09-01-2018 21:00:00",13.0,19.90,80,1026.3,2.9,4.3,134,17.60,0,0.0,19.9,0.0,0,206.0,19.94,8.14,48140,0.820,14.8,8.13,107.0,-53.0,0.1
"09-01-2018 21:15:00",12.9,19.90,79,1026.3,3.2,4.4,122,17.40,0,0.0,19.9,0.0,0,180.0,19.93,8.14,48110,0.800,14.9,8.09,106.5,-52.9,0.1
"09-01-2018 21:30:00",13.0,19.90,80,1026.3,3.4,4.5,150,17.50,0,0.0,19.9,0.0,0,102.0,19.94,8.14,48100,0.810,12.9,7.97,104.9,-52.6,0.1
"09-01-2018 21:45:00",13.0,19.80,80,1026.2,3.4,4.5,168,17.50,0,0.0,19.9,0.0,0,99.0,19.93,8.14,48030,0.810,14.6,7.98,105.0,-52.6,0.1
"09-01-2018 22:00:00",12.9,19.50,80,1026.6,2.4,3.2,175,17.20,0,0.0,19.9,0.0,0,100.0,19.94,8.13,48130,0.800,14.9,8.00,105.4,-52.4,0.1
"09-01-2018 22:15:00",13.0,19.40,79,1026.6,1.5,2.1,174,17.00,0,0.0,19.9,0.0,0,68.0,19.94,8.14,48070,0.800,16.4,8.04,105.8,-52.7,0.1
"09-01-2018 22:30:00",13.0,19.50,81,1026.7,1.5,2.3,188,17.30,0,0.0,19.9,0.0,0,36.0,19.92,8.14,48060,0.810,16.1,8.04,105.8,-52.6,0.1
"09-01-2018 22:45:00",13.0,19.50,82,1026.9,1.9,2.5,194,17.50,0,0.0,19.9,0.0,0,26.0,19.89,8.14,48150,0.800,16.0,7.98,105.1,-52.7,0.1
"09-01-2018 23:00:00",13.0,19.50,81,1026.8,2.0,2.6,191,17.30,0,0.0,19.9,0.0,0,32.0,19.89,8.14,48110,0.810,16.7,8.02,105.5,-52.7,0.1
"09-01-2018 23:15:00",13.0,19.60,80,1027.1,1.5,2.5,214,17.40,0,0.0,19.9,0.0,0,56.0,20.03,8.13,47970,0.810,14.0,8.07,106.4,-52.4,0.1
"09-01-2018 23:30:00",13.0,19.70,80,1026.8,1.5,2.8,181,17.40,0,0.0,19.9,0.0,0,43.0,20.16,8.13,47890,0.820,14.4,8.11,107.1,-52.4,0.1
"09-01-2018 23:45:00",12.9,19.70,82,1026.6,1.9,2.5,184,17.60,0,0.0,19.9,0.0,0,66.0,20.20,8.14,47840,0.810,14.5,8.14,107.6,-52.7,0.1
"09-02-2018 00:00:00",12.9,19.70,82,1026.5,2.1,2.8,186,17.60,0,0.0,19.9,0.0,0,85.0,20.27,8.13,47670,0.810,15.6,8.12,107.4,-52.3,0.1
"09-02-2018 00:15:00",12.9,19.70,82,1026.3,2.8,3.7,181,17.60,0,0.0,19.9,0.0,0,101.0,20.22,8.13,47750,0.830,15.2,8.10,107.1,-52.4,0.1
"09-02-2018 00:30:00",12.9,19.50,81,1026.2,3.0,4.1,176,17.40,0,0.0,19.9,0.0,0,119.0,20.19,8.13,47910,0.810,13.8,8.07,106.6,-52.2,0.1
"09-02-2018 00:45:00",12.9,19.60,82,1026.2,2.9,3.8,173,17.50,0,0.0,19.9,0.0,0,131.0,20.17,8.13,47760,0.810,13.7,8.01,105.7,-52.3,0.1
"09-02-2018 01:00:00",12.9,19.40,82,1025.9,3.0,3.9,173,17.40,0,0.0,19.9,0.0,0,142.0,20.14,8.13,47820,0.810,12.6,8.02,105.8,-52.3,0.1
"09-02-2018 01:15:00",12.9,19.30,82,1025.8,3.2,4.6,176,17.20,0,0.0,19.9,0.0,0,149.0,20.12,8.13,47880,0.790,15.0,7.96,105.0,-52.2,0.1
"09-02-2018 01:30:00",12.9,19.30,82,1025.7,3.3,4.5,181,17.30,0,0.0,19.9,0.0,0,157.0,20.12,8.13,47970,0.800,12.9,7.94,104.9,-52.2,0.1
"09-02-2018 01:45:00",12.9,19.20,83,1025.8,3.3,4.1,191,17.30,0,0.0,19.9,0.0,0,183.0,20.10,8.13,48060,0.800,13.2,7.92,104.6,-52.4,0.1
"09-02-2018 02:00:00",12.9,19.10,84,1025.5,2.9,3.6,180,17.30,0,0.0,19.9,0.0,0,198.0,20.05,8.13,48000,0.820,13.3,7.85,103.5,-52.2,0.1
"09-02-2018 02:15:00",12.9,19.10,84,1025.4,3.4,4.2,186,17.30,0,0.0,19.9,0.0,0,217.0,20.02,8.13,48070,0.770,11.3,7.84,103.4,-52.1,0.1
"09-02-2018 02:30:00",12.9,19.10,86,1025.4,3.2,4.3,187,17.50,0,0.0,19.9,0.0,0,208.0,20.00,8.13,47960,0.830,12.1,7.83,103.1,-52.2,0.1
"09-02-2018 02:45:00",12.9,19.10,84,1025.5,3.0,3.9,206,17.30,0,0.0,19.9,0.0,0,202.0,20.00,8.13,48190,0.850,11.5,7.81,103.0,-52.1,0.1
"09-02-2018 03:00:00",12.9,18.90,84,1025.6,2.9,3.8,224,17.10,0,0.0,19.9,0.0,0,214.0,19.97,8.13,48170,0.780,11.7,7.80,102.9,-52.2,0.1
"09-02-2018 03:15:00",12.9,18.90,85,1025.6,3.0,4.0,236,17.20,0,0.0,19.9,0.0,0,212.0,19.95,8.13,48090,0.810,11.8,7.80,102.7,-52.2,0.1
"09-02-2018 03:30:00",12.9,18.90,85,1025.5,2.6,3.3,230,17.20,0,0.0,19.9,0.0,0,206.0,19.95,8.13,48010,0.800,12.1,7.80,102.7,-52.1,0.1
"09-02-2018 03:45:00",12.9,19.00,87,1025.5,2.1,3.0,218,17.50,0,0.0,19.9,0.0,0,205.0,19.94,8.13,48140,0.810,11.9,7.76,102.2,-52.1,0.1
"09-02-2018 04:00:00",12.8,18.90,87,1025.2,2.0,2.8,223,17.40,0,0.0,19.9,0.0,0,198.0,19.94,8.13,48140,0.820,11.2,7.77,102.4,-52.3,0.1
"09-02-2018 04:15:00",12.8,18.70,87,1025.5,2.1,3.0,212,17.20,0,0.0,19.9,0.0,0,199.0,19.93,8.13,48170,0.820,11.9,7.75,102.1,-52.2,0.1
"09-02-2018 04:30:00",12.8,18.60,87,1025.3,2.6,3.3,197,17.10,0,0.0,19.9,0.0,0,197.0,19.93,8.13,48230,0.780,11.5,7.75,102.1,-52.2,0.1
"09-02-2018 04:45:00",12.8,18.60,88,1025.3,2.0,2.8,192,17.20,0,0.0,19.9,0.0,0,203.0,19.91,8.13,48130,0.830,11.5,7.72,101.6,-52.1,0.1
"09-02-2018 05:00:00",12.8,18.50,88,1025.4,1.9,2.7,190,17.10,0,0.0,19.9,0.0,0,204.0,19.90,8.13,48090,0.810,12.6,7.75,101.9,-52.3,0.1
"09-02-2018 05:15:00",12.8,18.50,88,1025.4,2.1,2.8,190,17.20,0,0.0,19.9,0.0,0,199.0,19.92,8.13,48220,0.800,12.0,7.72,101.7,-52.1,0.1
"09-02-2018 05:30:00",12.8,18.60,89,1025.5,2.2,2.8,212,17.40,0,0.0,19.9,0.0,0,200.0,19.90,8.13,48080,0.810,11.6,7.71,101.4,-52.1,0.1
"09-02-2018 05:45:00",12.8,18.60,89,1025.7,2.5,3.2,213,17.40,0,0.0,19.9,0.0,0,197.0,19.89,8.13,48160,0.810,12.6,7.76,102.1,-52.0,0.1
"09-02-2018 06:00:00",12.8,18.60,88,1025.9,1.9,2.8,211,17.30,0,0.0,19.9,0.0,1,193.0,19.88,8.13,48180,0.840,12.7,7.75,102.0,-52.4,0.1
"09-02-2018 06:15:00",12.8,18.50,88,1025.9,1.6,2.2,203,17.20,0,0.0,19.9,0.0,6,200.0,19.87,8.13,48060,0.820,12.9,7.75,101.9,-52.0,0.1
"09-02-2018 06:30:00",12.8,18.70,88,1026.0,2.2,2.8,211,17.40,0,0.0,19.9,0.0,17,198.0,19.88,8.12,48090,0.840,11.1,7.71,101.5,-51.9,0.1
"09-02-2018 06:45:00",12.8,18.70,89,1026.0,2.4,3.2,194,17.50,0,0.0,19.9,0.0,34,202.0,19.89,8.12,48160,0.800,10.9,7.71,101.4,-52.0,0.1
"09-02-2018 07:00:00",13.0,18.70,89,1026.1,2.2,3.0,164,17.40,0,0.0,19.9,0.0,116,189.0,19.88,8.12,48200,0.840,10.7,7.69,101.2,-51.8,0.1
"09-02-2018 07:15:00",13.2,18.80,87,1026.3,2.4,3.2,174,17.50,0,0.0,19.9,0.0,164,197.0,19.90,8.12,48110,0.840,9.8,7.72,101.5,-51.8,0.1
"09-02-2018 07:30:00",13.4,18.90,88,1026.4,2.4,3.3,180,17.60,0,0.0,19.9,0.0,233,190.0,19.91,8.12,48130,0.800,9.7,7.73,101.7,-51.8,0.1
"09-02-2018 07:45:00",13.5,18.90,88,1026.4,2.3,3.0,193,17.60,0,0.0,19.9,0.0,294,196.0,19.92,8.12,48030,0.780,9.8,7.72,101.5,-51.8,0.1
"09-02-2018 08:00:00",13.6,19.00,88,1026.5,1.9,2.5,206,17.70,0,0.0,19.9,0.0,340,199.0,19.92,8.12,48050,0.800,9.3,7.69,101.2,-51.6,0.1
"09-02-2018 08:15:00",13.7,19.20,86,1026.3,1.7,2.6,191,17.60,0,0.0,19.9,0.0,387,206.0,19.94,8.12,48120,0.850,8.8,7.69,101.3,-51.6,0.1
"09-02-2018 08:30:00",13.7,19.30,85,1026.3,2.1,3.1,185,17.70,0,0.0,19.9,0.0,431,205.0,19.96,8.12,48090,0.820,9.7,7.68,101.2,-51.7,0.1
"09-02-2018 08:45:00",13.5,19.30,86,1026.4,2.0,2.7,192,17.70,0,0.0,19.9,0.0,246,203.0,19.99,8.12,48030,0.820,9.3,7.75,102.1,-51.8,0.1
"09-02-2018 09:00:00",13.5,19.40,85,1026.5,2.0,2.7,197,17.80,0,0.0,19.9,0.0,409,192.0,19.96,8.12,48040,0.780,8.9,7.71,101.6,-51.8,0.1
"09-02-2018 09:15:00",13.7,19.90,84,1026.6,1.7,2.3,184,18.10,0,0.0,19.9,0.0,578,199.0,19.96,8.12,48130,0.830,8.1,7.69,101.4,-51.7,0.1
"09-02-2018 09:30:00",13.8,20.40,80,1026.7,1.3,2.1,153,18.10,0,0.0,19.9,0.0,890,200.0,20.01,8.12,48150,0.790,6.8,7.73,102.0,-51.8,0.1
"09-02-2018 09:45:00",13.5,20.30,83,1026.7,1.9,3.0,320,18.30,0,0.0,19.9,0.0,310,321.0,20.02,8.11,48040,0.800,8.6,7.68,101.3,-51.4,0.1
"09-02-2018 10:00:00",13.5,20.30,83,1026.6,2.6,3.6,152,18.30,0,0.0,19.9,0.0,401,72.0,20.04,8.11,48040,0.840,8.3,7.62,100.5,-51.2,0.1
"09-02-2018 10:15:00",13.6,20.80,80,1026.6,1.6,2.5,188,18.40,0,0.0,19.9,0.0,668,93.0,20.00,8.12,48010,0.840,7.1,7.70,101.4,-51.6,0.1
