StationCode,isSWMP,DateTimeStamp,Historical,ProvisionalPlus,F_Record,Temp,F_Temp,SpCond,F_SpCond,Sal,F_Sal,DO_Pct,F_DO_Pct,DO_mgl,F_DO_mgl,Depth,F_Depth,cDepth,F_cDepth,Level,F_Level,cLevel,F_cLevel,pH,F_pH,Turb,F_Turb,ChlFluor,F_ChlFluor,Unnamed: 30,Datetime_Adjusted_UTC+1,Datetime
wqbmpwq   ,P,04/11/2023 16:30,0,1,,12.1,<0> ,46.11,<0> ,29.9,<0> ,115.1,<0> ,10.3,<0> ,1.68,<0> ,1.69,<1> [GCS],,<-1> ,,,8.1,<0> ,1.0,<0> ,1.4,<0> ,,2023-04-11 22:30:00,2023-04-11 21:30:00
wqbmpwq   ,P,04/11/2023 16:45,0,1,,12.1,<0> ,46.08,<0> ,29.8,<0> ,114.6,<0> ,10.2,<0> ,1.7,<0> ,1.71,<1> [GCS],,<-1> ,,,8.1,<0> ,1.0,<0> ,1.6,<0> ,,2023-04-11 22:45:00,2023-04-11 21:45:00
wqbmpwq   ,P,04/11/2023 17:00,0,1,,12.1,<0> ,46.08,<0> ,29.8,<0> ,114.2,<0> ,10.2,<0> ,1.72,<0> ,1.73,<1> [GCS],,<-1> ,,,8.1,<0> ,1.0,<0> ,1.5,<0> ,,2023-04-11 23:00:00,2023-04-11 22:00:00
wqbmpwq   ,P,04/11/2023 17:15,0,1,,12.2,<0> ,45.92,<0> ,29.7,<0> ,114.5,<0> ,10.2,<0> ,1.74,<0> ,1.75,<1> [GCS],,<-1> ,,,8.1,<0> ,1.0,<0> ,2.0,<0> ,,2023-04-11 23:15:00,2023-04-11 22:15:00
wqbmpwq   ,P,04/11/2023 17:30,0,1,,12.2,<0> ,45.93,<0> ,29.7,<0> ,114.3,<0> ,10.2,<0> ,1.76,<0> ,1.77,<1> [GCS],,<-1> ,,,8.1,<0> ,1.0,<0> ,2.1,<0> ,,2023-04-11 23:30:00,2023-04-11 22:30:00
wqbmpwq   ,P,04/11/2023 17:45,0,1,,12.1,<0> ,45.99,<0> ,29.8,<0> ,113.6,<0> ,10.1,<0> ,1.76,<0> ,1.77,<1> [GCS],,<-1> ,,,8.1,<0> ,2.0,<0> ,2.0,<0> ,,2023-04-11 23:45:00,2023-04-11 22:45:00
wqbmpwq   ,P,04/11/2023 18:00,0,1,,12.1,<0> ,46.09,<0> ,29.8,<0> ,113.3,<0> ,10.1,<0> ,1.77,<0> ,1.78,<1> [GCS],,<-1> ,,,8.1,<0> ,1.0,<0> ,1.9,<0> ,,2023-04-12 00:00:00,2023-04-11 23:00:00
wqbmpwq   ,P,04/11/2023 18:15,0,1,,12.1,<0> ,46.23,<0> ,29.9,<0> ,113.1,<0> ,10.1,<0> ,1.76,<0> ,1.77,<1> [GCS],,<-1> ,,,8.1,<0> ,1.0,<0> ,2.1,<0> ,,2023-04-12 00:15:00,2023-04-11 23:15:00
wqbmpwq   ,P,04/11/2023 18:30,0,1,,12.0,<0> ,46.42,<0> ,30.1,<0> ,112.9,<0> ,10.1,<0> ,1.75,<0> ,1.76,<1> [GCS],,<-1> ,,,8.1,<0> ,1.0,<0> ,1.7,<0> ,,2023-04-12 00:30:00,2023-04-11 23:30:00
wqbmpwq   ,P,04/11/2023 18:45,0,1,,11.9,<0> ,46.59,<0> ,30.2,<0> ,111.7,<0> ,10.0,<0> ,1.74,<0> ,1.75,<1> [GCS],,<-1> ,,,8.1,<0> ,1.0,<0> ,1.8,<0> ,,2023-04-12 00:45:00,2023-04-11 23:45:00
wqbmpwq   ,P,04/11/2023 19:00,0,1,,11.9,<0> ,46.67,<0> ,30.2,<0> ,110.8,<0> ,9.9,<0> ,1.73,<0> ,1.74,<1> [GCS],,<-1> ,,,8.1,<0> ,1.0,<0> ,2.1,<0> ,,2023-04-12 01:00:00,2023-04-12 00:00:00
wqbmpwq   ,P,04/11/2023 19:15,0,1,,11.8,<0> ,46.85,<0> ,30.4,<0> ,110.0,<0> ,9.8,<0> ,1.71,<0> ,1.72,<1> [GCS],,<-1> ,,,8.1,<0> ,1.0,<0> ,2.0,<0> ,,2023-04-12 01:15:00,2023-04-12 00:15:00
wqbmpwq   ,P,04/11/2023 19:30,0,1,,11.7,<0> ,47.06,<0> ,30.5,<0> ,110.0,<0> ,9.8,<0> ,1.7,<0> ,1.71,<1> [GCS],,<-1> ,,,8.1,<0> ,2.0,<0> ,2.2,<0> ,,2023-04-12 01:30:00,2023-04-12 00:30:00
wqbmpwq   ,P,04/11/2023 19:45,0,1,,11.7,<0> ,47.09,<0> ,30.5,<0> ,108.3,<0> ,9.7,<0> ,1.68,<0> ,1.69,<1> [GCS],,<-1> ,,,8.1,<0> ,1.0,<0> ,2.5,<0> ,,2023-04-12 01:45:00,2023-04-12 00:45:00
wqbmpwq   ,P,04/11/2023 20:00,0,1,,11.7,<0> ,47.22,<0> ,30.6,<0> ,107.8,<0> ,9.6,<0> ,1.66,<0> ,1.68,<1> [GCS],,<-1> ,,,8.1,<0> ,1.0,<0> ,2.4,<0> ,,2023-04-12 02:00:00,2023-04-12 01:00:00
wqbmpwq   ,P,04/11/2023 20:15,0,1,,11.8,<0> ,47.18,<0> ,30.6,<0> ,106.8,<0> ,9.5,<0> ,1.64,<0> ,1.66,<1> [GCS],,<-1> ,,,8.1,<0> ,1.0,<0> ,2.3,<0> ,,2023-04-12 02:15:00,2023-04-12 01:15:00
wqbmpwq   ,P,04/11/2023 20:30,0,1,,11.8,<0> ,46.96,<0> ,30.5,<0> ,103.6,<0> ,9.3,<0> ,1.61,<0> ,1.63,<1> [GCS],,<-1> ,,,8.1,<0> ,1.0,<0> ,2.1,<0> ,,2023-04-12 02:30:00,2023-04-12 01:30:00
wqbmpwq   ,P,04/11/2023 20:45,0,1,,11.8,<0> ,47.08,<0> ,30.5,<0> ,104.4,<0> ,9.3,<0> ,1.59,<0> ,1.61,<1> [GCS],,<-1> ,,,8.1,<0> ,1.0,<0> ,2.5,<0> ,,2023-04-12 02:45:00,2023-04-12 01:45:00
wqbmpwq   ,P,04/11/2023 21:00,0,1,,11.7,<0> ,46.92,<0> ,30.4,<0> ,104.4,<0> ,9.4,<0> ,1.56,<0> ,1.58,<1> [GCS],,<-1> ,,,8.1,<0> ,1.0,<0> ,2.4,<0> ,,2023-04-12 03:00:00,2023-04-12 02:00:00
wqbmpwq   ,P,04/11/2023 21:15,0,1,,11.5,<0> ,47.02,<0> ,30.5,<0> ,102.4,<0> ,9.2,<0> ,1.54,<0> ,1.57,<1> [GCS],,<-1> ,,,8.1,<0> ,1.0,<0> ,2.2,<0> ,,2023-04-12 03:15:00,2023-04-12 02:15:00
wqbmpwq   ,P,04/11/2023 21:30,0,1,,11.3,<0> ,47.36,<0> ,30.7,<0> ,101.6,<0> ,9.2,<0> ,1.51,<0> ,1.54,<1> [GCS],,<-1> ,,,8.1,<0> ,1.0,<0> ,2.0,<0> ,,2023-04-12 03:30:00,2023-04-12 02:30:00
wqbmpwq   ,P,04/11/2023 21:45,0,1,,11.1,<0> ,47.61,<0> ,30.9,<0> ,100.2,<0> ,9.1,<0> ,1.48,<0> ,1.51,<1> [GCS],,<-1> ,,,8.1,<0> ,1.0,<0> ,2.7,<0> ,,2023-04-12 03:45:00,2023-04-12 02:45:00
wqbmpwq   ,P,04/11/2023 22:00,0,1,,10.9,<0> ,47.88,<0> ,31.1,<0> ,99.7,<0> ,9.1,<0> ,1.45,<0> ,1.48,<1> [GCS],,<-1> ,,,8.0,<0> ,1.0,<0> ,2.5,<0> ,,2023-04-12 04:00:00,2023-04-12 03:00:00
wqbmpwq   ,P,04/11/2023 22:15,0,1,,10.7,<0> ,48.03,<0> ,31.2,<0> ,99.1,<0> ,9.0,<0> ,1.43,<0> ,1.47,<1> [GCS],,<-1> ,,,8.0,<0> ,1.0,<0> ,2.4,<0> ,,2023-04-12 04:15:00,2023-04-12 03:15:00
wqbmpwq   ,P,04/11/2023 22:30,0,1,,10.6,<0> ,48.1,<0> ,31.2,<0> ,98.8,<0> ,9.0,<0> ,1.41,<0> ,1.45,<1> [GCS],,<-1> ,,,8.0,<0> ,1.0,<0> ,2.2,<0> ,,2023-04-12 04:30:00,2023-04-12 03:30:00
wqbmpwq   ,P,04/11/2023 22:45,0,1,,10.6,<0> ,48.1,<0> ,31.2,<0> ,98.1,<0> ,9.0,<0> ,1.4,<0> ,1.44,<1> [GCS],,<-1> ,,,8.0,<0> ,1.0,<0> ,2.6,<0> ,,2023-04-12 04:45:00,2023-04-12 03:45:00
wqbmpwq   ,P,04/11/2023 23:00,0,1,,10.5,<0> ,48.08,<0> ,31.2,<0> ,98.1,<0> ,9.0,<0> ,1.39,<0> ,1.43,<1> [GCS],,<-1> ,,,8.0,<0> ,1.0,<0> ,2.1,<0> ,,2023-04-12 05:00:00,2023-04-12 04:00:00
wqbmpwq   ,P,04/11/2023 23:15,0,1,,10.6,<0> ,48.01,<0> ,31.1,<0> ,97.4,<0> ,8.9,<0> ,1.4,<0> ,1.44,<1> [GCS],,<-1> ,,,8.0,<0> ,1.0,<0> ,2.3,<0> ,,2023-04-12 05:15:00,2023-04-12 04:15:00
wqbmpwq   ,P,04/11/2023 23:30,0,1,,10.5,<0> ,48.04,<0> ,31.2,<0> ,97.1,<0> ,8.9,<0> ,1.42,<0> ,1.47,<1> [GCS],,<-1> ,,,8.0,<0> ,1.0,<0> ,2.0,<0> ,,2023-04-12 05:30:00,2023-04-12 04:30:00
wqbmpwq   ,P,04/11/2023 23:45,0,1,,10.4,<0> ,48.12,<0> ,31.2,<0> ,96.5,<0> ,8.9,<0> ,1.45,<0> ,1.5,<1> [GCS],,<-1> ,,,8.0,<0> ,1.0,<0> ,2.2,<0> ,,2023-04-12 05:45:00,2023-04-12 04:45:00
wqbmpwq   ,P,04/12/2023 0:00,0,1,,10.4,<0> ,48.17,<0> ,31.3,<0> ,96.2,<0> ,8.8,<0> ,1.47,<0> ,1.52,<1> [GCS],,<-1> ,,,8.0,<0> ,1.0,<0> ,2.3,<0> ,,2023-04-12 06:00:00,2023-04-12 05:00:00
wqbmpwq   ,P,04/12/2023 0:15,0,1,,10.4,<0> ,48.14,<0> ,31.2,<0> ,96.2,<0> ,8.8,<0> ,1.5,<0> ,1.55,<1> [GCS],,<-1> ,,,8.0,<0> ,1.0,<0> ,2.1,<0> ,,2023-04-12 06:15:00,2023-04-12 05:15:00
wqbmpwq   ,P,04/12/2023 0:30,0,1,,10.4,<0> ,48.04,<0> ,31.2,<0> ,96.3,<0> ,8.8,<0> ,1.53,<0> ,1.58,<1> [GCS],,<-1> ,,,8.0,<0> ,1.0,<0> ,2.3,<0> ,,2023-04-12 06:30:00,2023-04-12 05:30:00
wqbmpwq   ,P,04/12/2023 0:45,0,1,,10.4,<0> ,47.97,<0> ,31.1,<0> ,95.2,<0> ,8.7,<0> ,1.56,<0> ,1.62,<1> [GCS],,<-1> ,,,8.0,<0> ,1.0,<0> ,2.5,<0> ,,2023-04-12 06:45:00,2023-04-12 05:45:00
wqbmpwq   ,P,04/12/2023 1:00,0,1,,10.5,<0> ,47.76,<0> ,31.0,<0> ,94.4,<0> ,8.6,<0> ,1.59,<0> ,1.65,<1> [GCS],,<-1> ,,,8.0,<0> ,1.0,<0> ,2.3,<0> ,,2023-04-12 07:00:00,2023-04-12 06:00:00
wqbmpwq   ,P,04/12/2023 1:15,0,1,,10.6,<0> ,47.6,<0> ,30.9,<0> ,92.9,<0> ,8.5,<0> ,1.62,<0> ,1.68,<1> [GCS],,<-1> ,,,8.0,<0> ,1.0,<0> ,2.6,<0> ,,2023-04-12 07:15:00,2023-04-12 06:15:00
wqbmpwq   ,P,04/12/2023 1:30,0,1,,10.8,<0> ,47.25,<0> ,30.6,<0> ,93.1,<0> ,8.5,<0> ,1.64,<0> ,1.71,<1> [GCS],,<-1> ,,,8.0,<0> ,1.0,<0> ,3.0,<0> ,,2023-04-12 07:30:00,2023-04-12 06:30:00
wqbmpwq   ,P,04/12/2023 1:45,0,1,,10.7,<0> ,47.27,<0> ,30.6,<0> ,89.2,<0> ,8.2,<0> ,1.66,<0> ,1.73,<1> [GCS],,<-1> ,,,8.0,<0> ,1.0,<0> ,2.4,<0> ,,2023-04-12 07:45:00,2023-04-12 06:45:00
wqbmpwq   ,P,04/12/2023 2:00,0,1,,10.8,<0> ,47.19,<0> ,30.6,<0> ,90.0,<0> ,8.2,<0> ,1.68,<0> ,1.75,<1> [GCS],,<-1> ,,,8.0,<0> ,2.0,<0> ,3.2,<0> ,,2023-04-12 08:00:00,2023-04-12 07:00:00
wqbmpwq   ,P,04/12/2023 2:15,0,1,,10.8,<0> ,47.2,<0> ,30.6,<0> ,87.4,<0> ,8.0,<0> ,1.7,<0> ,1.77,<1> [GCS],,<-1> ,,,8.0,<0> ,1.0,<0> ,2.5,<0> ,,2023-04-12 08:15:00,2023-04-12 07:15:00
wqbmpwq   ,P,04/12/2023 2:30,0,1,,11.1,<0> ,46.68,<0> ,30.2,<0> ,87.4,<0> ,8.0,<0> ,1.72,<0> ,1.79,<1> [GCS],,<-1> ,,,8.0,<0> ,1.0,<0> ,2.1,<0> ,,2023-04-12 08:30:00,2023-04-12 07:30:00
wqbmpwq   ,P,04/12/2023 2:45,0,1,,11.1,<0> ,46.74,<0> ,30.3,<0> ,84.2,<0> ,7.7,<0> ,1.73,<0> ,1.8,<1> [GCS],,<-1> ,,,7.9,<0> ,1.0,<0> ,3.9,<0> ,,2023-04-12 08:45:00,2023-04-12 07:45:00
wqbmpwq   ,P,04/12/2023 3:00,0,1,,11.3,<0> ,46.11,<0> ,29.8,<0> ,88.8,<0> ,8.1,<0> ,1.74,<0> ,1.82,<1> [GCS],,<-1> ,,,8.0,<0> ,1.0,<0> ,2.1,<0> ,,2023-04-12 09:00:00,2023-04-12 08:00:00
wqbmpwq   ,P,04/12/2023 3:15,0,1,,11.3,<0> ,45.93,<0> ,29.7,<0> ,87.5,<0> ,7.9,<0> ,1.75,<0> ,1.83,<1> [GCS],,<-1> ,,,8.0,<0> ,1.0,<0> ,1.9,<0> ,,2023-04-12 09:15:00,2023-04-12 08:15:00
wqbmpwq   ,P,04/12/2023 3:30,0,1,,11.3,<0> ,45.67,<0> ,29.5,<0> ,88.1,<0> ,8.0,<0> ,1.76,<0> ,1.84,<1> [GCS],,<-1> ,,,8.0,<0> ,1.0,<0> ,2.3,<0> ,,2023-04-12 09:30:00,2023-04-12 08:30:00
wqbmpwq   ,P,04/12/2023 3:45,0,1,,11.2,<0> ,45.87,<0> ,29.6,<0> ,89.4,<0> ,8.1,<0> ,1.77,<0> ,1.85,<1> [GCS],,<-1> ,,,8.0,<0> ,1.0,<0> ,2.6,<0> ,,2023-04-12 09:45:00,2023-04-12 08:45:00
wqbmpwq   ,P,04/12/2023 4:00,0,1,,11.2,<0> ,46.13,<0> ,29.8,<0> ,89.2,<0> ,8.1,<0> ,1.79,<0> ,1.87,<1> [GCS],,<-1> ,,,7.9,<0> ,2.0,<0> ,2.4,<0> ,,2023-04-12 10:00:00,2023-04-12 09:00:00
wqbmpwq   ,P,04/12/2023 4:15,0,1,,11.3,<0> ,46.32,<0> ,30.0,<0> ,90.4,<0> ,8.2,<0> ,1.81,<0> ,1.89,<1> [GCS],,<-1> ,,,7.9,<0> ,2.0,<0> ,2.3,<0> ,,2023-04-12 10:15:00,2023-04-12 09:15:00
wqbmpwq   ,P,04/12/2023 4:30,0,1,,11.3,<0> ,46.33,<0> ,30.0,<0> ,91.1,<0> ,8.3,<0> ,1.83,<0> ,1.91,<1> [GCS],,<-1> ,,,7.9,<0> ,2.0,<0> ,2.3,<0> ,,2023-04-12 10:30:00,2023-04-12 09:30:00
wqbmpwq   ,P,04/12/2023 4:45,0,1,,11.3,<0> ,46.29,<0> ,30.0,<0> ,90.4,<0> ,8.2,<0> ,1.84,<0> ,1.92,<1> [GCS],,<-1> ,,,7.9,<0> ,2.0,<0> ,2.3,<0> ,,2023-04-12 10:45:00,2023-04-12 09:45:00
wqbmpwq   ,P,04/12/2023 5:00,0,1,,11.4,<0> ,46.28,<0> ,29.9,<0> ,90.4,<0> ,8.2,<0> ,1.86,<0> ,1.93,<1> [GCS],,<-1> ,,,7.9,<0> ,2.0,<0> ,2.3,<0> ,,2023-04-12 11:00:00,2023-04-12 10:00:00
wqbmpwq   ,P,04/12/2023 5:15,0,1,,11.4,<0> ,46.27,<0> ,29.9,<0> ,89.9,<0> ,8.1,<0> ,1.87,<0> ,1.94,<1> [GCS],,<-1> ,,,7.9,<0> ,2.0,<0> ,2.1,<0> ,,2023-04-12 11:15:00,2023-04-12 10:15:00
wqbmpwq   ,P,04/12/2023 5:30,0,1,,11.3,<0> ,46.25,<0> ,29.9,<0> ,89.1,<0> ,8.1,<0> ,1.89,<0> ,1.96,<1> [GCS],,<-1> ,,,7.9,<0> ,2.0,<0> ,2.1,<0> ,,2023-04-12 11:30:00,2023-04-12 10:30:00
wqbmpwq   ,P,04/12/2023 5:45,0,1,,11.3,<0> ,46.23,<0> ,29.9,<0> ,89.0,<0> ,8.1,<0> ,1.88,<0> ,1.95,<1> [GCS],,<-1> ,,,7.9,<0> ,2.0,<0> ,2.2,<0> ,,2023-04-12 11:45:00,2023-04-12 10:45:00
wqbmpwq   ,P,04/12/2023 6:00,0,1,,11.3,<0> ,46.2,<0> ,29.9,<0> ,89.2,<0> ,8.1,<0> ,1.87,<0> ,1.93,<1> [GCS],,<-1> ,,,7.9,<0> ,2.0,<0> ,2.1,<0> ,,2023-04-12 12:00:00,2023-04-12 11:00:00
wqbmpwq   ,P,04/12/2023 6:15,0,1,,11.4,<0> ,46.16,<0> ,29.9,<0> ,89.7,<0> ,8.1,<0> ,1.85,<0> ,1.91,<1> [GCS],,<-1> ,,,7.9,<0> ,2.0,<0> ,2.1,<0> ,,2023-04-12 12:15:00,2023-04-12 11:15:00
wqbmpwq   ,P,04/12/2023 6:30,0,1,,11.3,<0> ,46.22,<0> ,29.9,<0> ,90.7,<0> ,8.2,<0> ,1.83,<0> ,1.89,<1> [GCS],,<-1> ,,,7.9,<0> ,2.0,<0> ,1.9,<0> ,,2023-04-12 12:30:00,2023-04-12 11:30:00
wqbmpwq   ,P,04/12/2023 6:45,0,1,,11.2,<0> ,46.26,<0> ,29.9,<0> ,90.3,<0> ,8.2,<0> ,1.81,<0> ,1.87,<1> [GCS],,<-1> ,,,7.9,<0> ,2.0,<0> ,1.9,<0> ,,2023-04-12 12:45:00,2023-04-12 11:45:00
wqbmpwq   ,P,04/12/2023 7:00,0,1,,11.2,<0> ,46.33,<0> ,30.0,<0> ,90.6,<0> ,8.2,<0> ,1.79,<0> ,1.85,<1> [GCS],,<-1> ,,,7.9,<0> ,2.0,<0> ,1.7,<0> ,,2023-04-12 13:00:00,2023-04-12 12:00:00
wqbmpwq   ,P,04/12/2023 7:15,0,1,,11.1,<0> ,46.41,<0> ,30.0,<0> ,90.0,<0> ,8.2,<0> ,1.78,<0> ,1.83,<1> [GCS],,<-1> ,,,7.9,<0> ,2.0,<0> ,1.7,<0> ,,2023-04-12 13:15:00,2023-04-12 12:15:00
wqbmpwq   ,P,04/12/2023 7:30,0,1,,11.1,<0> ,46.47,<0> ,30.1,<0> ,89.0,<0> ,8.1,<0> ,1.75,<0> ,1.8,<1> [GCS],,<-1> ,,,7.9,<0> ,2.0,<0> ,1.6,<0> ,,2023-04-12 13:30:00,2023-04-12 12:30:00
wqbmpwq   ,P,04/12/2023 7:45,0,1,,11.1,<0> ,46.54,<0> ,30.1,<0> ,88.9,<0> ,8.1,<0> ,1.73,<0> ,1.79,<1> [GCS],,<-1> ,,,7.9,<0> ,2.0,<0> ,1.8,<0> ,,2023-04-12 13:45:00,2023-04-12 12:45:00
wqbmpwq   ,P,04/12/2023 8:00,0,1,,11.0,<0> ,46.61,<0> ,30.2,<0> ,89.1,<0> ,8.1,<0> ,1.7,<0> ,1.75,<1> [GCS],,<-1> ,,,7.9,<0> ,2.0,<0> ,1.8,<0> ,,2023-04-12 14:00:00,2023-04-12 13:00:00
wqbmpwq   ,P,04/12/2023 8:15,0,1,,11.0,<0> ,46.68,<0> ,30.2,<0> ,90.3,<0> ,8.2,<0> ,1.67,<0> ,1.72,<1> [GCS],,<-1> ,,,7.9,<0> ,2.0,<0> ,1.4,<0> ,,2023-04-12 14:15:00,2023-04-12 13:15:00
wqbmpwq   ,P,04/12/2023 8:30,0,1,,10.9,<0> ,46.75,<0> ,30.3,<0> ,92.0,<0> ,8.4,<0> ,1.64,<0> ,1.69,<1> [GCS],,<-1> ,,,7.9,<0> ,2.0,<0> ,1.5,<0> ,,2023-04-12 14:30:00,2023-04-12 13:30:00
wqbmpwq   ,P,04/12/2023 8:45,0,1,,10.8,<0> ,47.05,<0> ,30.5,<0> ,93.0,<0> ,8.5,<0> ,1.61,<0> ,1.66,<1> [GCS],,<-1> ,,,8.0,<0> ,2.0,<0> ,1.9,<0> ,,2023-04-12 14:45:00,2023-04-12 13:45:00
wqbmpwq   ,P,04/12/2023 9:00,0,1,,10.6,<0> ,47.26,<0> ,30.6,<0> ,95.1,<0> ,8.7,<0> ,1.57,<0> ,1.62,<1> [GCS],,<-1> ,,,8.0,<0> ,2.0,<0> ,1.6,<0> ,,2023-04-12 15:00:00,2023-04-12 14:00:00
wqbmpwq   ,P,04/12/2023 9:15,0,1,,10.6,<0> ,47.45,<0> ,30.7,<0> ,96.3,<0> ,8.8,<0> ,1.54,<0> ,1.59,<1> [GCS],,<-1> ,,,8.0,<0> ,2.0,<0> ,1.2,<0> ,,2023-04-12 15:15:00,2023-04-12 14:15:00
wqbmpwq   ,P,04/12/2023 9:30,0,1,,10.4,<0> ,47.65,<0> ,30.9,<0> ,97.0,<0> ,8.9,<0> ,1.5,<0> ,1.55,<1> [GCS],,<-1> ,,,8.0,<0> ,2.0,<0> ,1.1,<0> ,,2023-04-12 15:30:00,2023-04-12 14:30:00
wqbmpwq   ,P,04/12/2023 9:45,0,1,,10.3,<0> ,47.79,<0> ,31.0,<0> ,98.4,<0> ,9.1,<0> ,1.47,<0> ,1.53,<1> [GCS],,<-1> ,,,8.0,<0> ,2.0,<0> ,1.4,<0> ,,2023-04-12 15:45:00,2023-04-12 14:45:00
wqbmpwq   ,P,04/12/2023 10:00,0,1,,10.3,<0> ,47.91,<0> ,31.1,<0> ,99.5,<0> ,9.2,<0> ,1.43,<0> ,1.48,<1> [GCS],,<-1> ,,,8.0,<0> ,2.0,<0> ,1.1,<0> ,,2023-04-12 16:00:00,2023-04-12 15:00:00
wqbmpwq   ,P,04/12/2023 10:15,0,1,,10.3,<0> ,47.99,<0> ,31.1,<0> ,101.4,<0> ,9.3,<0> ,1.39,<0> ,1.44,<1> [GCS],,<-1> ,,,8.0,<0> ,2.0,<0> ,1.1,<0> ,,2023-04-12 16:15:00,2023-04-12 15:15:00
wqbmpwq   ,P,04/12/2023 10:30,0,1,,10.3,<0> ,48.06,<0> ,31.2,<0> ,103.0,<0> ,9.5,<0> ,1.36,<0> ,1.41,<1> [GCS],,<-1> ,,,8.0,<0> ,2.0,<0> ,1.3,<0> ,,2023-04-12 16:30:00,2023-04-12 15:30:00
wqbmpwq   ,P,04/12/2023 10:45,0,1,,10.3,<0> ,48.14,<0> ,31.2,<0> ,104.5,<0> ,9.6,<0> ,1.33,<0> ,1.38,<1> [GCS],,<-1> ,,,8.0,<0> ,2.0,<0> ,1.1,<0> ,,2023-04-12 16:45:00,2023-04-12 15:45:00
wqbmpwq   ,P,04/12/2023 11:00,0,1,,10.3,<0> ,48.16,<0> ,31.2,<0> ,106.9,<0> ,9.8,<0> ,1.3,<0> ,1.35,<1> [GCS],,<-1> ,,,8.0,<0> ,2.0,<0> ,1.1,<0> ,,2023-04-12 17:00:00,2023-04-12 16:00:00
wqbmpwq   ,P,04/12/2023 11:15,0,1,,10.4,<0> ,48.14,<0> ,31.2,<0> ,110.2,<0> ,10.1,<0> ,1.27,<0> ,1.33,<1> [GCS],,<-1> ,,,8.1,<0> ,2.0,<0> ,0.9,<0> ,,2023-04-12 17:15:00,2023-04-12 16:15:00
wqbmpwq   ,P,04/12/2023 11:30,0,1,,10.4,<0> ,48.11,<0> ,31.2,<0> ,112.7,<0> ,10.3,<0> ,1.25,<0> ,1.31,<1> [GCS],,<-1> ,,,8.1,<0> ,2.0,<0> ,0.8,<0> ,,2023-04-12 17:30:00,2023-04-12 16:30:00
wqbmpwq   ,P,04/12/2023 11:45,0,1,,10.5,<0> ,48.1,<0> ,31.2,<0> ,115.1,<0> ,10.5,<0> ,1.23,<0> ,1.29,<1> [GCS],,<-1> ,,,8.1,<0> ,1.0,<0> ,0.9,<0> ,,2023-04-12 17:45:00,2023-04-12 16:45:00
wqbmpwq   ,P,04/12/2023 12:00,0,1,,10.6,<0> ,48.06,<0> ,31.2,<0> ,120.2,<0> ,11.0,<0> ,1.22,<0> ,1.28,<1> [GCS],,<-1> ,,,8.1,<0> ,1.0,<0> ,0.6,<0> ,,2023-04-12 18:00:00,2023-04-12 17:00:00
wqbmpwq   ,P,04/12/2023 12:15,0,1,,10.8,<0> ,48.04,<0> ,31.2,<0> ,124.4,<0> ,11.3,<0> ,1.23,<0> ,1.29,<1> [GCS],,<-1> ,,,8.1,<0> ,1.0,<0> ,0.8,<0> ,,2023-04-12 18:15:00,2023-04-12 17:15:00
wqbmpwq   ,P,04/12/2023 12:30,0,1,,10.9,<0> ,48.03,<0> ,31.2,<0> ,128.2,<0> ,11.6,<0> ,1.24,<0> ,1.31,<1> [GCS],,<-1> ,,,8.2,<0> ,1.0,<0> ,0.9,<0> ,,2023-04-12 18:30:00,2023-04-12 17:30:00
wqbmpwq   ,P,04/12/2023 12:45,0,1,,11.0,<0> ,48.01,<0> ,31.2,<0> ,130.6,<0> ,11.8,<0> ,1.26,<0> ,1.33,<1> [GCS],,<-1> ,,,8.2,<0> ,1.0,<0> ,0.5,<0> ,,2023-04-12 18:45:00,2023-04-12 17:45:00
wqbmpwq   ,P,04/12/2023 13:00,0,1,,11.1,<0> ,48.0,<0> ,31.2,<0> ,135.2,<0> ,12.2,<0> ,1.29,<0> ,1.36,<1> [GCS],,<-1> ,,,8.2,<0> ,1.0,<0> ,0.6,<0> ,,2023-04-12 19:00:00,2023-04-12 18:00:00
wqbmpwq   ,P,04/12/2023 13:15,0,1,,11.3,<0> ,48.01,<0> ,31.2,<0> ,139.8,<0> ,12.6,<0> ,1.31,<0> ,1.38,<1> [GCS],,<-1> ,,,8.2,<0> ,1.0,<0> ,0.5,<0> ,,2023-04-12 19:15:00,2023-04-12 18:15:00
wqbmpwq   ,P,04/12/2023 13:30,0,1,,11.4,<0> ,47.99,<0> ,31.2,<0> ,146.3,<0> ,13.1,<0> ,1.34,<0> ,1.41,<1> [GCS],,<-1> ,,,8.2,<0> ,1.0,<0> ,1.0,<0> ,,2023-04-12 19:30:00,2023-04-12 18:30:00
wqbmpwq   ,P,04/12/2023 13:45,0,1,,11.7,<0> ,47.93,<0> ,31.1,<0> ,152.7,<0> ,13.6,<0> ,1.36,<0> ,1.43,<1> [GCS],,<-1> ,,,8.3,<0> ,1.0,<0> ,0.4,<0> ,,2023-04-12 19:45:00,2023-04-12 18:45:00
wqbmpwq   ,P,04/12/2023 14:00,0,1,,11.8,<0> ,47.78,<0> ,31.0,<0> ,154.4,<0> ,13.7,<0> ,1.4,<0> ,1.47,<1> [GCS],,<-1> ,,,8.3,<0> ,1.0,<0> ,0.7,<0> ,,2023-04-12 20:00:00,2023-04-12 19:00:00
