StationCode,isSWMP,DateTimeStamp,Historical,ProvisionalPlus,F_Record,Temp,F_Temp,SpCond,F_SpCond,Sal,F_Sal,DO_Pct,F_DO_Pct,DO_mgl,F_DO_mgl,Depth,F_Depth,cDepth,F_cDepth,Level,F_Level,cLevel,F_cLevel,pH,F_pH,Turb,F_Turb,ChlFluor,F_ChlFluor,Unnamed: 30,Datetime_Adjusted_UTC+1,Datetime
wqbmpwq   ,P,05/18/2022 14:15,0,1,,18.8,<0> ,46.03,<0> ,29.9,<0> ,106.4,<0> ,8.3,<0> ,1.48,<0> ,,,,<-1> ,,,8.0,<0> ,2.0,<0> ,3.4,<0> ,,2022-05-18 20:15:00,2022-05-18 19:15:00
wqbmpwq   ,P,05/18/2022 14:30,0,1,,18.9,<0> ,46.04,<0> ,29.9,<0> ,107.2,<0> ,8.4,<0> ,1.51,<0> ,,,,<-1> ,,,8.0,<0> ,2.0,<0> ,3.5,<0> ,,2022-05-18 20:30:00,2022-05-18 19:30:00
wqbmpwq   ,P,05/18/2022 14:45,0,1,,19.0,<0> ,45.96,<0> ,29.9,<0> ,108.3,<0> ,8.4,<0> ,1.54,<0> ,,,,<-1> ,,,8.0,<0> ,2.0,<0> ,3.8,<0> ,,2022-05-18 20:45:00,2022-05-18 19:45:00
wqbmpwq   ,P,05/18/2022 15:00,0,1,,19.0,<0> ,45.92,<0> ,29.8,<0> ,112.0,<0> ,8.7,<0> ,1.56,<0> ,,,,<-1> ,,,8.0,<0> ,2.0,<0> ,4.3,<0> ,,2022-05-18 21:00:00,2022-05-18 20:00:00
wqbmpwq   ,P,05/18/2022 15:15,0,1,,19.0,<0> ,45.91,<0> ,29.8,<0> ,114.6,<0> ,8.9,<0> ,1.57,<0> ,,,,<-1> ,,,8.0,<0> ,2.0,<0> ,4.1,<0> ,,2022-05-18 21:15:00,2022-05-18 20:15:00
wqbmpwq   ,P,05/18/2022 15:30,0,1,,19.1,<0> ,45.88,<0> ,29.8,<0> ,116.6,<0> ,9.0,<0> ,1.59,<0> ,,,,<-1> ,,,8.0,<0> ,2.0,<0> ,4.0,<0> ,,2022-05-18 21:30:00,2022-05-18 20:30:00
wqbmpwq   ,P,05/18/2022 15:45,0,1,,19.1,<0> ,45.86,<0> ,29.8,<0> ,117.9,<0> ,9.1,<0> ,1.58,<0> ,,,,<-1> ,,,8.1,<0> ,2.0,<0> ,3.7,<0> ,,2022-05-18 21:45:00,2022-05-18 20:45:00
wqbmpwq   ,P,05/18/2022 16:00,0,1,,19.2,<0> ,45.91,<0> ,29.8,<0> ,124.4,<0> ,9.6,<0> ,1.57,<0> ,,,,<-1> ,,,8.1,<0> ,2.0,<0> ,4.0,<0> ,,2022-05-18 22:00:00,2022-05-18 21:00:00
wqbmpwq   ,P,05/18/2022 16:15,0,1,,19.2,<0> ,45.94,<0> ,29.9,<0> ,120.1,<0> ,9.3,<0> ,1.55,<0> ,,,,<-1> ,,,8.1,<0> ,2.0,<0> ,4.3,<0> ,,2022-05-18 22:15:00,2022-05-18 21:15:00
wqbmpwq   ,P,05/18/2022 16:30,0,1,,19.2,<0> ,45.88,<0> ,29.8,<0> ,116.9,<0> ,9.1,<0> ,1.53,<0> ,,,,<-1> ,,,8.1,<0> ,2.0,<0> ,4.9,<0> ,,2022-05-18 22:30:00,2022-05-18 21:30:00
wqbmpwq   ,P,05/18/2022 16:45,0,1,,19.2,<0> ,45.78,<0> ,29.7,<0> ,114.7,<0> ,8.9,<0> ,1.52,<0> ,,,,<-1> ,,,8.0,<0> ,2.0,<0> ,5.1,<0> ,,2022-05-18 22:45:00,2022-05-18 21:45:00
wqbmpwq   ,P,05/18/2022 17:00,0,1,,19.2,<0> ,45.77,<0> ,29.7,<0> ,114.7,<0> ,8.9,<0> ,1.5,<0> ,,,,<-1> ,,,8.1,<0> ,2.0,<0> ,5.5,<0> ,,2022-05-18 23:00:00,2022-05-18 22:00:00
wqbmpwq   ,P,05/18/2022 17:15,0,1,,19.2,<0> ,45.8,<0> ,29.8,<0> ,114.4,<0> ,8.9,<0> ,1.48,<0> ,,,,<-1> ,,,8.1,<0> ,2.0,<0> ,5.8,<0> ,,2022-05-18 23:15:00,2022-05-18 22:15:00
wqbmpwq   ,P,05/18/2022 17:30,0,1,,19.3,<0> ,45.84,<0> ,29.8,<0> ,114.8,<0> ,8.9,<0> ,1.46,<0> ,,,,<-1> ,,,8.1,<0> ,2.0,<0> ,5.5,<0> ,,2022-05-18 23:30:00,2022-05-18 22:30:00
wqbmpwq   ,P,05/18/2022 17:45,0,1,,19.3,<0> ,45.79,<0> ,29.7,<0> ,114.6,<0> ,8.9,<0> ,1.43,<0> ,,,,<-1> ,,,8.0,<0> ,2.0,<0> ,6.4,<0> ,,2022-05-18 23:45:00,2022-05-18 22:45:00
wqbmpwq   ,P,05/18/2022 18:00,0,1,,19.0,<0> ,45.0,<0> ,29.2,<0> ,112.4,<0> ,8.8,<0> ,1.41,<0> ,,,,<-1> ,,,8.0,<0> ,2.0,<0> ,7.2,<0> ,,2022-05-19 00:00:00,2022-05-18 23:00:00
wqbmpwq   ,P,05/18/2022 18:15,0,1,,19.2,<0> ,45.33,<0> ,29.4,<0> ,112.5,<0> ,8.7,<0> ,1.38,<0> ,,,,<-1> ,,,8.0,<0> ,2.0,<0> ,6.6,<0> ,,2022-05-19 00:15:00,2022-05-18 23:15:00
wqbmpwq   ,P,05/18/2022 18:30,0,1,,19.0,<0> ,45.28,<0> ,29.4,<0> ,112.2,<0> ,8.7,<0> ,1.36,<0> ,,,,<-1> ,,,8.0,<0> ,2.0,<0> ,5.9,<0> ,,2022-05-19 00:30:00,2022-05-18 23:30:00
wqbmpwq   ,P,05/18/2022 18:45,0,1,,19.0,<0> ,45.1,<0> ,29.2,<0> ,112.2,<0> ,8.7,<0> ,1.33,<0> ,,,,<-1> ,,,8.0,<0> ,2.0,<0> ,6.1,<0> ,,2022-05-19 00:45:00,2022-05-18 23:45:00
wqbmpwq   ,P,05/18/2022 19:00,0,1,,19.0,<0> ,45.03,<0> ,29.2,<0> ,111.9,<0> ,8.7,<0> ,1.31,<0> ,,,,<-1> ,,,8.0,<0> ,2.0,<0> ,6.2,<0> ,,2022-05-19 01:00:00,2022-05-19 00:00:00
wqbmpwq   ,P,05/18/2022 19:15,0,1,,19.1,<0> ,45.07,<0> ,29.2,<0> ,112.3,<0> ,8.8,<0> ,1.28,<0> ,,,,<-1> ,,,8.0,<0> ,2.0,<0> ,7.5,<0> ,,2022-05-19 01:15:00,2022-05-19 00:15:00
wqbmpwq   ,P,05/18/2022 19:30,0,1,,19.2,<0> ,45.42,<0> ,29.5,<0> ,119.5,<0> ,9.3,<0> ,1.26,<0> ,,,,<-1> ,,,8.1,<0> ,2.0,<0> ,6.3,<0> ,,2022-05-19 01:30:00,2022-05-19 00:30:00
wqbmpwq   ,P,05/18/2022 19:45,0,1,,19.1,<0> ,45.24,<0> ,29.4,<0> ,128.5,<0> ,10.0,<0> ,1.24,<0> ,,,,<-1> ,,,8.1,<0> ,2.0,<0> ,6.9,<0> ,,2022-05-19 01:45:00,2022-05-19 00:45:00
wqbmpwq   ,P,05/18/2022 20:00,0,1,,19.1,<0> ,45.7,<0> ,29.7,<0> ,129.8,<0> ,10.1,<0> ,1.22,<0> ,,,,<-1> ,,,8.1,<0> ,1.0,<0> ,4.8,<0> ,,2022-05-19 02:00:00,2022-05-19 01:00:00
wqbmpwq   ,P,05/18/2022 20:15,0,1,,18.8,<0> ,45.63,<0> ,29.6,<0> ,131.3,<0> ,10.3,<0> ,1.21,<0> ,,,,<-1> ,,,8.2,<0> ,2.0,<0> ,6.1,<0> ,,2022-05-19 02:15:00,2022-05-19 01:15:00
wqbmpwq   ,P,05/18/2022 20:30,0,1,,18.7,<0> ,45.66,<0> ,29.7,<0> ,122.1,<0> ,9.6,<0> ,1.21,<0> ,,,,<-1> ,,,8.1,<0> ,2.0,<0> ,5.8,<0> ,,2022-05-19 02:30:00,2022-05-19 01:30:00
wqbmpwq   ,P,05/18/2022 20:45,0,1,,18.6,<0> ,45.6,<0> ,29.6,<0> ,109.0,<0> ,8.6,<0> ,1.23,<0> ,,,,<-1> ,,,8.1,<0> ,2.0,<0> ,4.9,<0> ,,2022-05-19 02:45:00,2022-05-19 01:45:00
wqbmpwq   ,P,05/18/2022 21:00,0,1,,18.4,<0> ,45.63,<0> ,29.6,<0> ,107.2,<0> ,8.4,<0> ,1.25,<0> ,,,,<-1> ,,,8.0,<0> ,2.0,<0> ,6.5,<0> ,,2022-05-19 03:00:00,2022-05-19 02:00:00
wqbmpwq   ,P,05/18/2022 21:15,0,1,,18.3,<0> ,45.93,<0> ,29.8,<0> ,100.6,<0> ,7.9,<0> ,1.28,<0> ,,,,<-1> ,,,8.0,<0> ,2.0,<0> ,5.3,<0> ,,2022-05-19 03:15:00,2022-05-19 02:15:00
wqbmpwq   ,P,05/18/2022 21:30,0,1,,18.2,<0> ,46.08,<0> ,30.0,<0> ,100.5,<0> ,7.9,<0> ,1.31,<0> ,,,,<-1> ,,,8.0,<0> ,2.0,<0> ,4.8,<0> ,,2022-05-19 03:30:00,2022-05-19 02:30:00
wqbmpwq   ,P,05/18/2022 21:45,0,1,,18.2,<0> ,46.19,<0> ,30.0,<0> ,97.9,<0> ,7.7,<0> ,1.35,<0> ,,,,<-1> ,,,8.0,<0> ,2.0,<0> ,4.7,<0> ,,2022-05-19 03:45:00,2022-05-19 02:45:00
wqbmpwq   ,P,05/18/2022 22:00,0,1,,18.1,<0> ,46.21,<0> ,30.1,<0> ,98.1,<0> ,7.7,<0> ,1.39,<0> ,,,,<-1> ,,,8.0,<0> ,2.0,<0> ,4.4,<0> ,,2022-05-19 04:00:00,2022-05-19 03:00:00
wqbmpwq   ,P,05/18/2022 22:15,0,1,,18.1,<0> ,46.09,<0> ,30.0,<0> ,98.5,<0> ,7.8,<0> ,1.44,<0> ,,,,<-1> ,,,8.0,<0> ,2.0,<0> ,5.2,<0> ,,2022-05-19 04:15:00,2022-05-19 03:15:00
wqbmpwq   ,P,05/18/2022 22:30,0,1,,18.0,<0> ,45.81,<0> ,29.8,<0> ,106.7,<0> ,8.4,<0> ,1.48,<0> ,,,,<-1> ,,,8.0,<0> ,2.0,<0> ,6.6,<0> ,,2022-05-19 04:30:00,2022-05-19 03:30:00
wqbmpwq   ,P,05/18/2022 22:45,0,1,,18.0,<0> ,45.8,<0> ,29.8,<0> ,106.0,<0> ,8.4,<0> ,1.53,<0> ,,,,<-1> ,,,8.0,<0> ,2.0,<0> ,6.0,<0> ,,2022-05-19 04:45:00,2022-05-19 03:45:00
wqbmpwq   ,P,05/18/2022 23:00,0,1,,18.1,<0> ,45.91,<0> ,29.8,<0> ,110.1,<0> ,8.7,<0> ,1.57,<0> ,,,,<-1> ,,,8.1,<0> ,2.0,<0> ,5.8,<0> ,,2022-05-19 05:00:00,2022-05-19 04:00:00
wqbmpwq   ,P,05/18/2022 23:15,0,1,,18.0,<0> ,45.94,<0> ,29.9,<0> ,111.0,<0> ,8.8,<0> ,1.61,<0> ,,,,<-1> ,,,8.1,<0> ,2.0,<0> ,7.5,<0> ,,2022-05-19 05:15:00,2022-05-19 04:15:00
wqbmpwq   ,P,05/18/2022 23:30,0,1,,18.0,<0> ,45.99,<0> ,29.9,<0> ,105.7,<0> ,8.4,<0> ,1.65,<0> ,,,,<-1> ,,,8.0,<0> ,2.0,<0> ,5.5,<0> ,,2022-05-19 05:30:00,2022-05-19 04:30:00
wqbmpwq   ,P,05/18/2022 23:45,0,1,,17.9,<0> ,46.01,<0> ,29.9,<0> ,109.9,<0> ,8.7,<0> ,1.69,<0> ,,,,<-1> ,,,8.1,<0> ,2.0,<0> ,5.6,<0> ,,2022-05-19 05:45:00,2022-05-19 04:45:00
wqbmpwq   ,P,05/19/2022 0:00,0,1,,17.8,<0> ,46.06,<0> ,29.9,<0> ,111.5,<0> ,8.9,<0> ,1.72,<0> ,,,,<-1> ,,,8.1,<0> ,2.0,<0> ,5.6,<0> ,,2022-05-19 06:00:00,2022-05-19 05:00:00
wqbmpwq   ,P,05/19/2022 0:15,0,1,,17.7,<0> ,45.99,<0> ,29.9,<0> ,109.2,<0> ,8.7,<0> ,1.75,<0> ,,,,<-1> ,,,8.1,<0> ,2.0,<0> ,5.5,<0> ,,2022-05-19 06:15:00,2022-05-19 05:15:00
wqbmpwq   ,P,05/19/2022 0:30,0,1,,17.6,<0> ,45.94,<0> ,29.9,<0> ,108.8,<0> ,8.7,<0> ,1.77,<0> ,,,,<-1> ,,,8.1,<0> ,2.0,<0> ,5.4,<0> ,,2022-05-19 06:30:00,2022-05-19 05:30:00
wqbmpwq   ,P,05/19/2022 0:45,0,1,,17.6,<0> ,45.95,<0> ,29.9,<0> ,107.1,<0> ,8.6,<0> ,1.8,<0> ,,,,<-1> ,,,8.1,<0> ,2.0,<0> ,5.0,<0> ,,2022-05-19 06:45:00,2022-05-19 05:45:00
wqbmpwq   ,P,05/19/2022 1:00,0,1,,17.5,<0> ,45.96,<0> ,29.9,<0> ,109.8,<0> ,8.8,<0> ,1.81,<0> ,,,,<-1> ,,,8.1,<0> ,2.0,<0> ,5.2,<0> ,,2022-05-19 07:00:00,2022-05-19 06:00:00
wqbmpwq   ,P,05/19/2022 1:15,0,1,,17.5,<0> ,45.97,<0> ,29.9,<0> ,108.9,<0> ,8.7,<0> ,1.84,<0> ,,,,<-1> ,,,8.1,<0> ,2.0,<0> ,4.8,<0> ,,2022-05-19 07:15:00,2022-05-19 06:15:00
wqbmpwq   ,P,05/19/2022 1:30,0,1,,17.5,<0> ,45.99,<0> ,29.9,<0> ,107.9,<0> ,8.6,<0> ,1.86,<0> ,,,,<-1> ,,,8.1,<0> ,2.0,<0> ,4.9,<0> ,,2022-05-19 07:30:00,2022-05-19 06:30:00
wqbmpwq   ,P,05/19/2022 1:45,0,1,,17.5,<0> ,46.05,<0> ,29.9,<0> ,107.8,<0> ,8.6,<0> ,1.87,<0> ,,,,<-1> ,,,8.1,<0> ,2.0,<0> ,4.5,<0> ,,2022-05-19 07:45:00,2022-05-19 06:45:00
wqbmpwq   ,P,05/19/2022 2:00,0,1,,17.6,<0> ,46.09,<0> ,30.0,<0> ,106.5,<0> ,8.5,<0> ,1.9,<0> ,,,,<-1> ,,,8.1,<0> ,2.0,<0> ,4.7,<0> ,,2022-05-19 08:00:00,2022-05-19 07:00:00
wqbmpwq   ,P,05/19/2022 2:15,0,1,,17.6,<0> ,46.11,<0> ,30.0,<0> ,106.7,<0> ,8.5,<0> ,1.91,<0> ,,,,<-1> ,,,8.1,<0> ,2.0,<0> ,4.5,<0> ,,2022-05-19 08:15:00,2022-05-19 07:15:00
wqbmpwq   ,P,05/19/2022 2:30,0,1,,17.6,<0> ,46.14,<0> ,30.0,<0> ,104.1,<0> ,8.3,<0> ,1.93,<0> ,,,,<-1> ,,,8.0,<0> ,2.0,<0> ,5.3,<0> ,,2022-05-19 08:30:00,2022-05-19 07:30:00
wqbmpwq   ,P,05/19/2022 2:45,0,1,,17.5,<0> ,46.13,<0> ,30.0,<0> ,103.9,<0> ,8.3,<0> ,1.96,<0> ,,,,<-1> ,,,8.0,<0> ,2.0,<0> ,5.2,<0> ,,2022-05-19 08:45:00,2022-05-19 07:45:00
wqbmpwq   ,P,05/19/2022 3:00,0,1,,17.5,<0> ,46.15,<0> ,30.0,<0> ,100.5,<0> ,8.0,<0> ,1.97,<0> ,,,,<-1> ,,,8.0,<0> ,2.0,<0> ,5.1,<0> ,,2022-05-19 09:00:00,2022-05-19 08:00:00
wqbmpwq   ,P,05/19/2022 3:15,0,1,,17.5,<0> ,46.26,<0> ,30.1,<0> ,95.9,<0> ,7.7,<0> ,1.96,<0> ,,,,<-1> ,,,8.0,<0> ,2.0,<0> ,4.9,<0> ,,2022-05-19 09:15:00,2022-05-19 08:15:00
wqbmpwq   ,P,05/19/2022 3:30,0,1,,17.5,<0> ,46.33,<0> ,30.1,<0> ,96.3,<0> ,7.7,<0> ,1.95,<0> ,,,,<-1> ,,,8.0,<0> ,2.0,<0> ,5.2,<0> ,,2022-05-19 09:30:00,2022-05-19 08:30:00
wqbmpwq   ,P,05/19/2022 3:45,0,1,,17.5,<0> ,46.24,<0> ,30.1,<0> ,98.5,<0> ,7.9,<0> ,1.92,<0> ,,,,<-1> ,,,8.0,<0> ,2.0,<0> ,5.3,<0> ,,2022-05-19 09:45:00,2022-05-19 08:45:00
wqbmpwq   ,P,05/19/2022 4:00,0,1,,17.5,<0> ,46.18,<0> ,30.0,<0> ,96.7,<0> ,7.7,<0> ,1.89,<0> ,,,,<-1> ,,,8.0,<0> ,2.0,<0> ,5.0,<0> ,,2022-05-19 10:00:00,2022-05-19 09:00:00
wqbmpwq   ,P,05/19/2022 4:15,0,1,,17.5,<0> ,46.14,<0> ,30.0,<0> ,96.8,<0> ,7.7,<0> ,1.86,<0> ,,,,<-1> ,,,8.0,<0> ,2.0,<0> ,5.1,<0> ,,2022-05-19 10:15:00,2022-05-19 09:15:00
wqbmpwq   ,P,05/19/2022 4:30,0,1,,17.5,<0> ,46.13,<0> ,30.0,<0> ,94.6,<0> ,7.6,<0> ,1.83,<0> ,,,,<-1> ,,,8.0,<0> ,2.0,<0> ,5.1,<0> ,,2022-05-19 10:30:00,2022-05-19 09:30:00
wqbmpwq   ,P,05/19/2022 4:45,0,1,,17.5,<0> ,46.13,<0> ,30.0,<0> ,93.2,<0> ,7.5,<0> ,1.79,<0> ,,,,<-1> ,,,8.0,<0> ,2.0,<0> ,5.0,<0> ,,2022-05-19 10:45:00,2022-05-19 09:45:00
wqbmpwq   ,P,05/19/2022 5:00,0,1,,17.4,<0> ,46.21,<0> ,30.0,<0> ,83.0,<0> ,6.6,<0> ,1.76,<0> ,,,,<-1> ,,,7.9,<0> ,2.0,<0> ,4.6,<0> ,,2022-05-19 11:00:00,2022-05-19 10:00:00
wqbmpwq   ,P,05/19/2022 5:15,0,1,,17.3,<0> ,46.18,<0> ,30.0,<0> ,91.1,<0> ,7.3,<0> ,1.72,<0> ,,,,<-1> ,,,8.0,<0> ,2.0,<0> ,5.8,<0> ,,2022-05-19 11:15:00,2022-05-19 10:15:00
wqbmpwq   ,P,05/19/2022 5:30,0,1,,17.2,<0> ,46.08,<0> ,30.0,<0> ,97.6,<0> ,7.8,<0> ,1.69,<0> ,,,,<-1> ,,,8.0,<0> ,2.0,<0> ,7.1,<0> ,,2022-05-19 11:30:00,2022-05-19 10:30:00
wqbmpwq   ,P,05/19/2022 5:45,0,1,,17.2,<0> ,45.77,<0> ,29.7,<0> ,96.6,<0> ,7.8,<0> ,1.65,<0> ,,,,<-1> ,,,8.0,<0> ,2.0,<0> ,5.6,<0> ,,2022-05-19 11:45:00,2022-05-19 10:45:00
wqbmpwq   ,P,05/19/2022 6:00,0,1,,17.2,<0> ,45.64,<0> ,29.6,<0> ,97.7,<0> ,7.9,<0> ,1.61,<0> ,,,,<-1> ,,,8.0,<0> ,2.0,<0> ,4.9,<0> ,,2022-05-19 12:00:00,2022-05-19 11:00:00
wqbmpwq   ,P,05/19/2022 6:15,0,1,,17.1,<0> ,46.28,<0> ,30.1,<0> ,81.9,<0> ,6.6,<0> ,1.57,<0> ,,,,<-1> ,,,7.9,<0> ,2.0,<0> ,5.4,<0> ,,2022-05-19 12:15:00,2022-05-19 11:15:00
wqbmpwq   ,P,05/19/2022 6:30,0,1,,17.1,<0> ,46.05,<0> ,29.9,<0> ,94.7,<0> ,7.6,<0> ,1.52,<0> ,,,,<-1> ,,,8.0,<0> ,2.0,<0> ,5.1,<0> ,,2022-05-19 12:30:00,2022-05-19 11:30:00
wqbmpwq   ,P,05/19/2022 6:45,0,1,,17.1,<0> ,46.1,<0> ,30.0,<0> ,86.7,<0> ,7.0,<0> ,1.48,<0> ,,,,<-1> ,,,7.9,<0> ,2.0,<0> ,4.5,<0> ,,2022-05-19 12:45:00,2022-05-19 11:45:00
wqbmpwq   ,P,05/19/2022 7:00,0,1,,17.1,<0> ,45.96,<0> ,29.9,<0> ,94.8,<0> ,7.6,<0> ,1.44,<0> ,,,,<-1> ,,,8.0,<0> ,2.0,<0> ,4.5,<0> ,,2022-05-19 13:00:00,2022-05-19 12:00:00
wqbmpwq   ,P,05/19/2022 7:15,0,1,,17.0,<0> ,45.98,<0> ,29.9,<0> ,97.7,<0> ,7.9,<0> ,1.4,<0> ,,,,<-1> ,,,8.0,<0> ,2.0,<0> ,4.4,<0> ,,2022-05-19 13:15:00,2022-05-19 12:15:00
wqbmpwq   ,P,05/19/2022 7:30,0,1,,17.0,<0> ,46.15,<0> ,30.0,<0> ,88.5,<0> ,7.1,<0> ,1.36,<0> ,,,,<-1> ,,,7.9,<0> ,2.0,<0> ,4.5,<0> ,,2022-05-19 13:30:00,2022-05-19 12:30:00
wqbmpwq   ,P,05/19/2022 7:45,0,1,,17.0,<0> ,46.22,<0> ,30.0,<0> ,80.8,<0> ,6.5,<0> ,1.32,<0> ,,,,<-1> ,,,7.9,<0> ,2.0,<0> ,3.9,<0> ,,2022-05-19 13:45:00,2022-05-19 12:45:00
wqbmpwq   ,P,05/19/2022 8:00,0,1,,17.0,<0> ,45.88,<0> ,29.8,<0> ,92.1,<0> ,7.4,<0> ,1.28,<0> ,,,,<-1> ,,,8.0,<0> ,2.0,<0> ,4.0,<0> ,,2022-05-19 14:00:00,2022-05-19 13:00:00
wqbmpwq   ,P,05/19/2022 8:15,0,1,,17.0,<0> ,46.12,<0> ,30.0,<0> ,85.8,<0> ,6.9,<0> ,1.24,<0> ,,,,<-1> ,,,7.9,<0> ,2.0,<0> ,4.1,<0> ,,2022-05-19 14:15:00,2022-05-19 13:15:00
wqbmpwq   ,P,05/19/2022 8:30,0,1,,17.0,<0> ,45.83,<0> ,29.8,<0> ,91.7,<0> ,7.4,<0> ,1.19,<0> ,,,,<-1> ,,,8.0,<0> ,2.0,<0> ,4.5,<0> ,,2022-05-19 14:30:00,2022-05-19 13:30:00
wqbmpwq   ,P,05/19/2022 8:45,0,1,,17.0,<0> ,45.78,<0> ,29.7,<0> ,93.2,<0> ,7.5,<0> ,1.16,<0> ,,,,<-1> ,,,8.0,<0> ,2.0,<0> ,4.3,<0> ,,2022-05-19 14:45:00,2022-05-19 13:45:00
wqbmpwq   ,P,05/19/2022 9:00,0,1,,17.1,<0> ,45.83,<0> ,29.8,<0> ,94.7,<0> ,7.6,<0> ,1.13,<0> ,,,,<-1> ,,,8.0,<0> ,2.0,<0> ,3.9,<0> ,,2022-05-19 15:00:00,2022-05-19 14:00:00
wqbmpwq   ,P,05/19/2022 9:15,0,1,,16.9,<0> ,45.9,<0> ,29.8,<0> ,90.8,<0> ,7.3,<0> ,1.11,<0> ,,,,<-1> ,,,7.9,<0> ,2.0,<0> ,4.3,<0> ,,2022-05-19 15:15:00,2022-05-19 14:15:00
wqbmpwq   ,P,05/19/2022 9:30,0,1,,17.0,<0> ,45.85,<0> ,29.8,<0> ,90.3,<0> ,7.3,<0> ,1.09,<0> ,,,,<-1> ,,,7.9,<0> ,2.0,<0> ,3.6,<0> ,,2022-05-19 15:30:00,2022-05-19 14:30:00
wqbmpwq   ,P,05/19/2022 9:45,0,1,,17.0,<0> ,45.85,<0> ,29.8,<0> ,90.2,<0> ,7.3,<0> ,1.09,<0> ,,,,<-1> ,,,7.9,<0> ,2.0,<0> ,3.7,<0> ,,2022-05-19 15:45:00,2022-05-19 14:45:00
wqbmpwq   ,P,05/19/2022 10:00,0,1,,17.0,<0> ,45.87,<0> ,29.8,<0> ,89.8,<0> ,7.2,<0> ,1.1,<0> ,,,,<-1> ,,,7.9,<0> ,2.0,<0> ,3.7,<0> ,,2022-05-19 16:00:00,2022-05-19 15:00:00
wqbmpwq   ,P,05/19/2022 10:15,0,1,,17.0,<0> ,45.89,<0> ,29.8,<0> ,90.0,<0> ,7.3,<0> ,1.14,<0> ,,,,<-1> ,,,7.9,<0> ,2.0,<0> ,3.8,<0> ,,2022-05-19 16:15:00,2022-05-19 15:15:00
wqbmpwq   ,P,05/19/2022 10:30,0,1,,17.0,<0> ,45.91,<0> ,29.8,<0> ,89.4,<0> ,7.2,<0> ,1.17,<0> ,,,,<-1> ,,,7.9,<0> ,2.0,<0> ,3.8,<0> ,,2022-05-19 16:30:00,2022-05-19 15:30:00
wqbmpwq   ,P,05/19/2022 10:45,0,1,,17.0,<0> ,45.94,<0> ,29.8,<0> ,89.4,<0> ,7.2,<0> ,1.2,<0> ,,,,<-1> ,,,7.9,<0> ,2.0,<0> ,4.0,<0> ,,2022-05-19 16:45:00,2022-05-19 15:45:00
wqbmpwq   ,P,05/19/2022 11:00,0,1,,17.0,<0> ,45.98,<0> ,29.9,<0> ,89.3,<0> ,7.2,<0> ,1.23,<0> ,,,,<-1> ,,,7.9,<0> ,2.0,<0> ,4.3,<0> ,,2022-05-19 17:00:00,2022-05-19 16:00:00
wqbmpwq   ,P,05/19/2022 11:15,0,1,,17.0,<0> ,46.01,<0> ,29.9,<0> ,89.7,<0> ,7.2,<0> ,1.26,<0> ,,,,<-1> ,,,7.9,<0> ,2.0,<0> ,4.1,<0> ,,2022-05-19 17:15:00,2022-05-19 16:15:00
wqbmpwq   ,P,05/19/2022 11:30,0,1,,17.0,<0> ,46.04,<0> ,29.9,<0> ,90.8,<0> ,7.3,<0> ,1.29,<0> ,,,,<-1> ,,,7.9,<0> ,2.0,<0> ,4.0,<0> ,,2022-05-19 17:30:00,2022-05-19 16:30:00
wqbmpwq   ,P,05/19/2022 11:45,0,1,,17.0,<0> ,46.05,<0> ,29.9,<0> ,91.7,<0> ,7.4,<0> ,1.32,<0> ,,,,<-1> ,,,7.9,<0> ,2.0,<0> ,4.4,<0> ,,2022-05-19 17:45:00,2022-05-19 16:45:00
wqbmpwq   ,P,05/19/2022 12:00,0,1,,16.9,<0> ,46.08,<0> ,29.9,<0> ,91.9,<0> ,7.4,<0> ,1.35,<0> ,,,,<-1> ,,,7.9,<0> ,2.0,<0> ,4.3,<0> ,,2022-05-19 18:00:00,2022-05-19 17:00:00
wqbmpwq   ,P,05/19/2022 12:15,0,1,,16.9,<0> ,46.11,<0> ,30.0,<0> ,91.9,<0> ,7.4,<0> ,1.38,<0> ,,,,<-1> ,,,7.9,<0> ,2.0,<0> ,4.8,<0> ,,2022-05-19 18:15:00,2022-05-19 17:15:00
wqbmpwq   ,P,05/19/2022 12:30,0,1,,16.8,<0> ,46.14,<0> ,30.0,<0> ,91.9,<0> ,7.4,<0> ,1.4,<0> ,,,,<-1> ,,,7.9,<0> ,2.0,<0> ,4.5,<0> ,,2022-05-19 18:30:00,2022-05-19 17:30:00
wqbmpwq   ,P,05/19/2022 12:45,0,1,,16.9,<0> ,46.15,<0> ,30.0,<0> ,91.8,<0> ,7.4,<0> ,1.41,<0> ,,,,<-1> ,,,7.9,<0> ,2.0,<0> ,5.3,<0> ,,2022-05-19 18:45:00,2022-05-19 17:45:00
wqbmpwq   ,P,05/19/2022 13:00,0,1,,16.9,<0> ,46.15,<0> ,30.0,<0> ,91.7,<0> ,7.4,<0> ,1.43,<0> ,,,,<-1> ,,,7.9,<0> ,2.0,<0> ,4.9,<0> ,,2022-05-19 19:00:00,2022-05-19 18:00:00
wqbmpwq   ,P,05/19/2022 13:15,0,1,,16.8,<0> ,46.16,<0> ,30.0,<0> ,91.7,<0> ,7.4,<0> ,1.43,<0> ,,,,<-1> ,,,7.9,<0> ,2.0,<0> ,5.0,<0> ,,2022-05-19 19:15:00,2022-05-19 18:15:00
