"Plot Title: Carolina No 1 May 2022",,,,,
"Date Time, GMT-04:00","High Range, μS/cm (SEN S/N: 20200318)","Temp, °C (SEN S/N: 20200318)"
05/17/22 12:06:18,0.0,23.45
05/17/22 12:36:18,25658.8,17.59
05/17/22 13:06:18,24485.6,18.03
05/17/22 13:36:18,23970.9,18.81
05/17/22 14:06:18,23676.5,19.13
05/17/22 14:36:18,23561.4,19.32
05/17/22 15:06:18,23591.3,19.22
05/17/22 15:36:18,23792.5,18.65
05/17/22 16:06:18,23990.3,18.19
05/17/22 16:36:18,24008.2,18.19
05/17/22 17:06:18,24145.2,17.43
05/17/22 17:36:18,24179.7,17.23
05/17/22 18:06:18,24222.5,17.16
05/17/22 18:36:18,24163.2,17.27
05/17/22 19:06:18,24146.8,17.16
05/17/22 19:36:18,24220.8,16.76
05/17/22 20:06:18,24209.3,16.51
05/17/22 20:36:18,24214.2,15.89
05/17/22 21:06:18,24199.4,15.33
05/17/22 21:36:18,24189.5,15.28
05/17/22 22:06:18,24168.2,15.35
05/17/22 22:36:18,24128.8,15.42
05/17/22 23:06:18,24115.7,15.63
05/17/22 23:36:18,24079.8,15.80
05/18/22 00:06:18,24000.1,15.92
05/18/22 00:36:18,23795.7,16.17
05/18/22 01:06:18,23533.2,16.27
05/18/22 01:36:18,23334.3,16.31
05/18/22 02:06:18,23062.4,16.35
05/18/22 02:36:18,22794.3,16.32
05/18/22 03:06:18,22699.7,16.26
05/18/22 03:36:18,22752.8,16.27
05/18/22 04:06:18,22741.0,16.23
05/18/22 04:36:18,22880.6,16.24
05/18/22 05:06:18,23009.6,16.26
05/18/22 05:36:18,23103.3,16.25
05/18/22 06:06:18,23277.3,16.20
05/18/22 06:36:18,23408.5,16.16
05/18/22 07:06:18,23882.2,15.87
05/18/22 07:36:18,23711.3,15.58
05/18/22 08:06:18,23533.2,15.55
05/18/22 08:36:18,24050.4,15.62
05/18/22 09:06:18,24220.8,15.58
05/18/22 09:36:18,24184.6,15.56
05/18/22 10:06:18,24212.6,15.59
05/18/22 10:36:18,24184.6,15.53
05/18/22 11:06:18,24143.6,16.04
05/18/22 11:36:18,24087.9,16.19
05/18/22 12:06:18,23975.8,16.62
05/18/22 12:36:18,23838.9,16.98
05/18/22 13:06:18,23614.9,17.48
05/18/22 13:36:18,23441.2,17.96
05/18/22 14:06:18,23036.7,18.65
05/18/22 14:36:18,22751.4,18.93
05/18/22 15:06:18,22455.8,19.29
05/18/22 15:36:18,22597.0,19.20
05/18/22 16:06:18,23047.3,18.86
05/18/22 16:36:18,23383.7,18.46
05/18/22 17:06:18,23651.2,17.89
05/18/22 17:36:18,23829.3,17.63
05/18/22 18:06:18,23861.3,17.81
05/18/22 18:36:18,23899.9,17.55
05/18/22 19:06:18,24000.1,17.31
05/18/22 19:36:18,24047.2,17.02
05/18/22 20:06:18,24004.9,16.96
05/18/22 20:36:18,23982.2,16.63
05/18/22 21:06:18,23961.2,16.09
05/18/22 21:36:18,23980.6,15.74
05/18/22 22:06:18,23990.3,15.61
05/18/22 22:36:18,24011.4,15.53
05/18/22 23:06:18,23998.5,15.56
05/18/22 23:36:18,23987.1,15.59
05/19/22 00:06:18,23961.2,15.76
05/19/22 00:36:18,23893.5,15.94
05/19/22 01:06:18,23663.8,16.11
05/19/22 01:36:18,23492.6,16.28
05/19/22 02:06:18,23376.0,16.37
05/19/22 02:36:18,23199.2,16.46
05/19/22 03:06:18,22988.5,16.53
05/19/22 03:36:18,22786.9,16.54
05/19/22 04:06:18,22744.0,16.52
05/19/22 04:36:18,22755.8,16.52
05/19/22 05:06:18,22710.0,16.51
05/19/22 05:36:18,22795.8,16.45
05/19/22 06:06:18,23035.2,16.44
05/19/22 06:36:18,23190.0,16.39
05/19/22 07:06:18,23177.8,16.41
05/19/22 07:36:18,23625.9,16.18
05/19/22 08:06:18,23909.6,15.80
05/19/22 08:36:18,23845.3,15.62
05/19/22 09:06:18,24083.0,15.40
05/19/22 09:36:18,24081.4,15.41
05/19/22 10:06:18,24114.1,15.40
05/19/22 10:36:18,24181.3,15.33
05/19/22 11:06:18,24163.2,15.35
05/19/22 11:36:18,24105.9,15.41
05/19/22 12:06:18,24078.1,15.46
05/19/22 12:36:18,24079.8,15.45
05/19/22 13:06:18,23964.4,15.55
05/19/22 13:36:18,23693.9,15.69
05/19/22 14:06:18,23428.7,15.78
05/19/22 14:36:18,23245.1,15.87
05/19/22 15:06:18,23033.7,15.96
05/19/22 15:36:18,22746.9,15.99
05/19/22 16:06:18,22791.3,16.03
05/19/22 16:36:18,22715.9,16.04
05/19/22 17:06:18,23050.3,15.98
05/19/22 17:36:18,23196.1,15.92
05/19/22 18:06:18,23368.3,15.87
05/19/22 18:36:18,23547.3,15.74
05/19/22 19:06:18,23725.6,15.66
05/19/22 19:36:18,23822.9,15.60
05/19/22 20:06:18,23880.6,15.49
05/19/22 20:36:18,23958.0,15.39
05/19/22 21:06:18,23869.4,15.38
05/19/22 21:36:18,23932.1,15.28
05/19/22 22:06:18,23919.2,15.23
05/19/22 22:36:18,24104.3,15.15
05/19/22 23:06:18,24120.6,15.06
05/19/22 23:36:18,24110.8,15.03
05/20/22 00:06:18,24074.9,15.04
05/20/22 00:36:18,24065.1,15.06
05/20/22 01:06:18,23993.6,15.11
05/20/22 01:36:18,23835.7,15.11
05/20/22 02:06:18,23610.2,15.11
05/20/22 02:36:18,23441.2,15.10
05/20/22 03:06:18,23168.7,15.05
05/20/22 03:36:18,23051.8,15.04
05/20/22 04:06:18,22815.1,14.98
05/20/22 04:36:18,22749.9,14.94
05/20/22 05:06:18,22788.4,14.95
05/20/22 05:36:18,22870.2,14.96
05/20/22 06:06:18,22981.0,14.97
05/20/22 06:36:18,22882.1,14.92
05/20/22 07:06:18,22594.1,14.81
05/20/22 07:36:18,22424.0,14.76
05/20/22 08:06:18,23226.7,14.97
05/20/22 08:36:18,23614.9,15.03
05/20/22 09:06:18,24073.2,15.01
05/20/22 09:36:18,23719.3,14.92
05/20/22 10:06:18,24008.2,15.01
05/20/22 10:36:18,24173.1,15.08
05/20/22 11:06:18,24232.4,15.15
05/20/22 11:36:18,24278.7,15.24
05/20/22 12:06:18,24313.5,15.32
05/20/22 12:36:18,24282.0,15.49
05/20/22 13:06:18,24207.6,15.77
05/20/22 13:36:18,24127.2,16.10
05/20/22 14:06:18,24035.8,16.63
05/20/22 14:36:18,23909.6,16.92
05/20/22 15:06:18,23692.3,17.45
05/20/22 15:36:18,23555.2,17.89
05/20/22 16:06:18,23481.6,17.97
05/20/22 16:36:18,23349.7,18.35
05/20/22 17:06:18,23433.4,18.14
05/20/22 17:36:18,23097.2,18.57
05/20/22 18:06:18,23071.5,18.67
05/20/22 18:36:18,23681.2,17.68
05/20/22 19:06:18,23662.2,17.49
05/20/22 19:36:18,23904.7,16.92
05/20/22 20:06:18,23970.9,16.92
05/20/22 20:36:18,23967.7,16.68
05/20/22 21:06:18,24074.9,16.56
05/20/22 21:36:18,24145.2,16.39
05/20/22 22:06:18,24092.8,16.41
05/20/22 22:36:18,23928.9,16.10
05/20/22 23:06:18,24030.9,15.89
05/20/22 23:36:18,24128.8,15.54
05/21/22 00:06:18,24133.7,15.40
05/21/22 00:36:18,24171.4,15.34
05/21/22 01:06:18,24156.7,15.41
05/21/22 01:36:18,24119.0,15.44
05/21/22 02:06:18,24101.0,15.47
05/21/22 02:36:18,23935.4,15.71
05/21/22 03:06:18,23752.7,15.89
05/21/22 03:36:18,23588.1,16.02
05/21/22 04:06:18,23369.8,16.13
05/21/22 04:36:18,23062.4,16.24
05/21/22 05:06:18,23005.0,16.26
05/21/22 05:36:18,23012.6,16.24
05/21/22 06:06:18,23095.7,16.20
05/21/22 06:36:18,23026.1,16.23
05/21/22 07:06:18,22964.4,16.27
05/21/22 07:36:18,22900.0,16.31
05/21/22 08:06:18,23252.7,16.18
05/21/22 08:36:18,23365.2,16.11
05/21/22 09:06:18,23434.9,16.10
05/21/22 09:36:18,23469.2,16.08
05/21/22 10:06:18,23983.9,15.63
05/21/22 10:36:18,23930.5,15.80
05/21/22 11:06:18,23954.7,15.96
05/21/22 11:36:18,24137.0,15.87
05/21/22 12:06:18,24117.3,16.08
05/21/22 12:36:18,24161.6,16.05
05/21/22 13:06:18,24275.4,16.48
05/21/22 13:36:18,24169.8,16.04
05/21/22 14:06:18,24155.0,16.78
05/21/22 14:36:18,24119.0,16.87
05/21/22 15:06:18,24060.2,17.21
05/21/22 15:36:18,24034.2,17.42
05/21/22 16:06:18,23975.8,17.79
05/21/22 16:36:18,23569.3,18.96
05/21/22 17:06:18,23360.5,19.50
05/21/22 17:36:18,23368.3,19.63
05/21/22 18:06:18,23281.9,19.92
05/21/22 18:36:18,23255.8,19.98
05/21/22 19:06:18,23153.4,19.94
05/21/22 19:36:18,23503.5,19.10
05/21/22 20:06:18,23749.5,18.24
05/21/22 20:36:18,23972.5,17.49
05/21/22 21:06:18,23916.0,17.33
05/21/22 21:36:18,24009.8,17.00
05/21/22 22:06:18,24021.2,16.84
05/21/22 22:36:18,24071.6,17.07
05/21/22 23:06:18,24115.7,16.93
05/21/22 23:36:18,24022.8,16.95
05/22/22 00:06:18,24030.9,16.52
05/22/22 00:36:18,24110.8,16.26
05/22/22 01:06:18,24032.5,16.12
05/22/22 01:36:18,24030.9,16.28
05/22/22 02:06:18,24087.9,16.17
05/22/22 02:36:18,24048.8,16.35
05/22/22 03:06:18,23969.3,16.59
05/22/22 03:36:18,23760.6,16.76
05/22/22 04:06:18,23591.3,16.87
05/22/22 04:36:18,23442.7,16.93
05/22/22 05:06:18,23492.6,16.90
05/22/22 05:36:18,23366.7,17.03
05/22/22 06:06:18,23382.2,17.02
05/22/22 06:36:18,23352.8,17.04
05/22/22 07:06:18,23112.4,17.12
05/22/22 07:36:18,23071.5,17.12
05/22/22 08:06:18,23089.6,17.13
05/22/22 08:36:18,23289.6,17.09
05/22/22 09:06:18,23459.8,17.03
05/22/22 09:36:18,23475.4,17.05
05/22/22 10:06:18,23553.6,17.02
05/22/22 10:36:18,23602.3,17.00
05/22/22 11:06:18,23842.1,16.85
05/22/22 11:36:18,23695.5,17.61
05/22/22 12:06:18,23843.7,17.64
05/22/22 12:36:18,24003.3,17.48
05/22/22 13:06:18,24099.4,17.16
05/22/22 13:36:18,24104.3,17.18
05/22/22 14:06:18,24151.7,17.36
05/22/22 14:36:18,24123.9,17.45
05/22/22 15:06:18,24164.9,17.89
05/22/22 15:36:18,24115.7,18.36
05/22/22 16:06:18,24083.0,18.85
05/22/22 16:36:18,24000.1,19.36
05/22/22 17:06:18,23946.7,19.69
05/22/22 17:36:18,23771.8,20.29
05/22/22 18:06:18,23722.5,20.36
05/22/22 18:36:18,23714.5,20.37
05/22/22 19:06:18,23693.9,20.41
05/22/22 19:36:18,23578.7,20.55
05/22/22 20:06:18,23790.9,20.01
05/22/22 20:36:18,23877.4,19.56
05/22/22 21:06:18,23848.5,19.25
05/22/22 21:36:18,23908.0,18.88
05/22/22 22:06:18,23953.1,17.97
05/22/22 22:36:18,23951.5,18.33
05/22/22 23:06:18,23875.8,18.42
05/22/22 23:36:18,23935.4,18.04
05/23/22 00:06:18,23940.2,17.43
05/23/22 00:36:18,23990.3,17.92
05/23/22 01:06:18,23930.5,17.49
05/23/22 01:36:18,23954.7,17.12
05/23/22 02:06:18,24019.5,16.82
05/23/22 02:36:18,24006.6,17.00
05/23/22 03:06:18,23982.2,16.85
05/23/22 03:36:18,23958.0,17.13
05/23/22 04:06:18,23872.6,17.31
05/23/22 04:36:18,23594.4,17.55
05/23/22 05:06:18,23622.8,17.55
05/23/22 05:36:18,23329.6,17.75
05/23/22 06:06:18,23211.4,17.83
05/23/22 06:36:18,22955.4,17.93
05/23/22 07:06:18,22613.1,18.02
05/23/22 07:36:18,22705.6,17.99
05/23/22 08:06:18,22662.9,18.02
05/23/22 08:36:18,22760.2,18.02
05/23/22 09:06:18,22567.8,18.11
05/23/22 09:36:18,22561.9,18.18
05/23/22 10:06:18,22370.7,18.26
05/23/22 10:36:18,22770.6,18.05
05/23/22 11:06:18,23159.5,17.86
05/23/22 11:36:18,23165.6,18.12
05/23/22 12:06:18,23243.5,17.95
05/23/22 12:36:18,23621.2,17.95
05/23/22 13:06:18,23553.6,18.52
05/23/22 13:36:18,23848.5,18.17
05/23/22 14:06:18,24030.9,18.26
05/23/22 14:36:18,24135.4,18.29
05/23/22 15:06:18,24253.8,18.77
05/23/22 15:36:18,24145.2,18.43
05/23/22 16:06:18,24089.6,18.48
05/23/22 16:36:18,23759.0,19.01
05/23/22 17:06:18,23512.9,19.32
05/23/22 17:36:18,23470.7,19.44
05/23/22 18:06:18,23599.1,19.34
05/23/22 18:36:18,23288.1,19.53
05/23/22 19:06:18,23300.4,19.51
05/23/22 19:36:18,23173.2,19.57
05/23/22 20:06:18,23051.8,19.56
05/23/22 20:36:18,22950.9,19.51
05/23/22 21:06:18,23008.0,19.46
05/23/22 21:36:18,23079.0,19.43
05/23/22 22:06:18,23239.0,19.20
05/23/22 22:36:18,23464.5,18.97
05/23/22 23:06:18,23744.7,18.14
05/23/22 23:36:18,23697.1,18.07
05/24/22 00:06:18,23732.0,18.04
05/24/22 00:36:18,23858.1,17.79
05/24/22 01:06:18,23840.5,17.75
05/24/22 01:36:18,23746.3,17.60
05/24/22 02:06:18,23784.5,17.32
05/24/22 02:36:18,23784.5,17.19
05/24/22 03:06:18,23816.5,17.12
05/24/22 03:36:18,23763.8,17.12
05/24/22 04:06:18,23789.3,17.09
05/24/22 04:36:18,23646.4,17.17
05/24/22 05:06:18,23459.8,17.17
05/24/22 05:36:18,23231.3,17.18
05/24/22 06:06:18,23113.9,17.09
05/24/22 06:36:18,22858.2,17.18
05/24/22 07:06:18,22770.6,17.16
05/24/22 07:36:18,22779.5,17.19
05/24/22 08:06:18,22648.3,17.19
05/24/22 08:36:18,22567.8,17.20
05/24/22 09:06:18,22522.6,17.20
05/24/22 09:36:18,22827.0,17.31
05/24/22 10:06:18,22871.6,17.30
05/24/22 10:36:18,22921.0,17.32
05/24/22 11:06:18,22987.0,17.28
05/24/22 11:36:18,23338.9,17.26
05/24/22 12:06:18,23365.2,17.32
05/24/22 12:36:18,23346.6,17.31
05/24/22 13:06:18,23624.3,17.30
05/24/22 13:36:18,23678.1,17.49
05/24/22 14:06:18,23633.8,17.82
05/24/22 14:36:18,23671.7,17.79
05/24/22 15:06:18,23712.9,17.70
05/24/22 15:36:18,23810.1,17.64
05/24/22 16:06:18,23838.9,17.62
05/24/22 16:36:18,23782.9,17.53
05/24/22 17:06:18,23703.4,17.57
05/24/22 17:36:18,23600.7,18.36
05/24/22 18:06:18,23537.9,18.35
05/24/22 18:36:18,23534.8,18.39
05/24/22 19:06:18,23281.9,18.81
05/24/22 19:36:18,23148.9,18.79
05/24/22 20:06:18,22871.6,18.84
05/24/22 20:36:18,22837.4,18.77
05/24/22 21:06:18,22819.5,18.72
05/24/22 21:36:18,22752.8,18.71
05/24/22 22:06:18,22649.7,18.59
05/24/22 22:36:18,22815.1,18.63
05/24/22 23:06:18,22874.6,18.62
05/24/22 23:36:18,23018.6,18.46
05/25/22 00:06:18,23306.5,18.09
05/25/22 00:36:18,23405.4,17.81
05/25/22 01:06:18,23456.7,17.71
05/25/22 01:36:18,23505.1,17.26
05/25/22 02:06:18,23548.9,17.16
05/25/22 02:36:18,23494.1,16.95
05/25/22 03:06:18,23376.0,16.78
05/25/22 03:36:18,23391.5,16.57
05/25/22 04:06:18,23425.6,16.51
05/25/22 04:36:18,23438.0,16.46
05/25/22 05:06:18,23438.0,16.42
05/25/22 05:36:18,23453.6,16.41
05/25/22 06:06:18,23389.9,16.49
05/25/22 06:36:18,23023.1,16.42
05/25/22 07:06:18,22685.0,16.32
05/25/22 07:36:18,22705.6,16.45
05/25/22 08:06:18,22366.4,16.47
05/25/22 08:36:18,22321.9,16.53
05/25/22 09:06:18,22347.7,16.71
05/25/22 09:36:18,22241.8,16.80
05/25/22 10:06:18,22307.5,16.87
05/25/22 10:36:18,22508.1,16.87
05/25/22 11:06:18,22778.0,16.95
05/25/22 11:36:18,22981.0,16.90
05/25/22 12:06:18,23139.7,17.09
05/25/22 12:36:18,23328.1,16.95
05/25/22 13:06:18,23456.7,17.32
05/25/22 13:36:18,23512.9,17.34
05/25/22 14:06:18,23509.8,17.48
05/25/22 14:36:18,23410.1,17.95
05/25/22 15:06:18,23458.3,18.03
05/25/22 15:36:18,23607.0,17.97
05/25/22 16:06:18,23578.7,17.95
05/25/22 16:36:18,23643.3,17.93
05/25/22 17:06:18,23630.7,17.93
05/25/22 17:36:18,23585.0,17.69
05/25/22 18:06:18,23588.1,17.73
05/25/22 18:36:18,23550.5,18.00
05/25/22 19:06:18,23477.0,18.25
05/25/22 19:36:18,23245.1,18.72
05/25/22 20:06:18,23214.5,18.89
05/25/22 20:36:18,23068.4,19.06
05/25/22 21:06:18,22633.6,19.19
05/25/22 21:36:18,22627.7,19.10
05/25/22 22:06:18,22537.2,19.01
05/25/22 22:36:18,22413.9,18.96
05/25/22 23:06:18,22569.2,18.95
05/25/22 23:36:18,22506.6,18.90
05/26/22 00:06:18,22682.0,18.82
05/26/22 00:36:18,23158.0,18.45
05/26/22 01:06:18,23203.8,18.25
05/26/22 01:36:18,23349.7,17.91
05/26/22 02:06:18,23402.3,17.82
05/26/22 02:36:18,23359.0,17.86
05/26/22 03:06:18,23456.7,17.38
05/26/22 03:36:18,23383.7,17.20
05/26/22 04:06:18,23332.7,16.98
05/26/22 04:36:18,23421.0,16.55
05/26/22 05:06:18,23403.9,16.51
05/26/22 05:36:18,23419.4,16.56
05/26/22 06:06:18,23419.4,16.51
05/26/22 06:36:18,23399.2,16.55
05/26/22 07:06:18,23194.6,16.57
05/26/22 07:36:18,23006.5,16.66
05/26/22 08:06:18,22864.2,16.67
05/26/22 08:36:18,22782.5,16.78
05/26/22 09:06:18,22476.1,16.81
05/26/22 09:36:18,22287.5,17.03
05/26/22 10:06:18,22383.7,17.10
05/26/22 10:36:18,22274.6,17.18
05/26/22 11:06:18,22253.2,17.32
05/26/22 11:36:18,22426.9,17.28
05/26/22 12:06:18,22578.0,17.45
05/26/22 12:36:18,22883.6,17.25
05/26/22 13:06:18,23135.2,17.28
05/26/22 13:36:18,23506.6,17.63
05/26/22 14:06:18,23570.9,17.75
05/26/22 14:36:18,23641.7,17.97
05/26/22 15:06:18,23552.0,17.96
05/26/22 15:36:18,23489.5,17.99
05/26/22 16:06:18,23480.1,18.25
05/26/22 16:36:18,23550.5,18.43
05/26/22 17:06:18,23572.4,18.17
05/26/22 17:36:18,23542.6,17.99
05/26/22 18:06:18,23494.1,17.92
05/26/22 18:36:18,23567.7,17.88
05/26/22 19:06:18,23503.5,17.98
05/26/22 19:36:18,23416.3,18.03
05/26/22 20:06:18,23428.7,18.20
05/26/22 20:36:18,23285.0,18.42
05/26/22 21:06:18,23170.2,18.62
05/26/22 21:36:18,22898.5,18.83
05/26/22 22:06:18,22660.0,18.96
05/26/22 22:36:18,22710.0,18.88
05/26/22 23:06:18,22486.3,18.89
05/26/22 23:36:18,22337.6,18.85
05/27/22 00:06:18,22297.5,18.86
05/27/22 00:36:18,22461.6,18.77
05/27/22 01:06:18,22729.2,18.63
05/27/22 01:36:18,22867.2,18.46
05/27/22 02:06:18,23065.4,18.21
05/27/22 02:36:18,23135.2,18.16
05/27/22 03:06:18,23277.3,17.78
05/27/22 03:36:18,23332.7,17.53
05/27/22 04:06:18,23298.8,17.48
05/27/22 04:36:18,23288.1,17.32
05/27/22 05:06:18,23311.1,17.19
05/27/22 05:36:18,23325.0,17.14
05/27/22 06:06:18,23311.1,17.07
05/27/22 06:36:18,23346.6,17.05
05/27/22 07:06:18,23379.1,17.02
05/27/22 07:36:18,23433.4,17.10
05/27/22 08:06:18,23277.3,17.33
05/27/22 08:36:18,23202.2,17.49
05/27/22 09:06:18,23112.4,17.57
05/27/22 09:36:18,22907.5,17.74
05/27/22 10:06:18,22538.6,17.89
05/27/22 10:36:18,22477.6,17.98
05/27/22 11:06:18,22382.2,18.04
05/27/22 11:36:18,22155.0,18.16
05/27/22 12:06:18,22090.0,18.18
05/27/22 12:36:18,22705.6,17.92
05/27/22 13:06:18,22861.2,17.82
05/27/22 13:36:18,23106.3,17.64
05/27/22 14:06:18,23309.6,17.49
05/27/22 14:36:18,23311.1,17.64
05/27/22 15:06:18,23288.1,17.82
05/27/22 15:36:18,23193.1,17.84
05/27/22 16:06:18,23294.2,17.95
05/27/22 16:36:18,23346.6,18.02
05/27/22 17:06:18,23289.6,18.00
05/27/22 17:36:18,23340.4,17.86
05/27/22 18:06:18,23335.8,17.78
05/27/22 18:36:18,23328.1,17.69
05/27/22 19:06:18,23337.4,17.73
05/27/22 19:36:18,23348.2,17.64
05/27/22 20:06:18,23335.8,17.66
05/27/22 20:36:18,23280.4,17.77
05/27/22 21:06:18,23206.8,17.91
05/27/22 21:36:18,22996.0,18.12
05/27/22 22:06:18,22788.4,18.27
05/27/22 22:36:18,22670.3,18.36
05/27/22 23:06:18,22311.8,18.47
05/27/22 23:36:18,22291.8,18.46
05/28/22 00:06:18,22214.7,18.45
05/28/22 00:36:18,22317.6,18.43
05/28/22 01:06:18,22405.3,18.42
05/28/22 01:36:18,22415.4,18.38
05/28/22 02:06:18,22633.6,18.27
05/28/22 02:36:18,22687.9,18.18
05/28/22 03:06:18,22757.3,18.11
05/28/22 03:36:18,22801.7,18.16
05/28/22 04:06:18,23068.4,17.90
05/28/22 04:36:18,22849.3,17.86
05/28/22 05:06:18,23073.0,17.59
05/28/22 05:36:18,23133.6,17.54
05/28/22 06:06:18,23170.2,17.49
05/28/22 06:36:18,23203.8,17.45
05/28/22 07:06:18,23235.9,17.41
05/28/22 07:36:18,23246.6,17.40
05/28/22 08:06:18,23209.9,17.47
05/28/22 08:36:18,23194.6,17.54
05/28/22 09:06:18,23042.7,17.71
05/28/22 09:36:18,22853.8,17.81
05/28/22 10:06:18,22633.6,17.86
05/28/22 10:36:18,22233.2,17.95
05/28/22 11:06:18,21870.1,18.00
05/28/22 11:36:18,21572.9,18.04
05/28/22 12:06:18,21667.2,18.10
05/28/22 12:36:18,21654.9,18.12
05/28/22 13:06:18,22193.4,18.02
05/28/22 13:36:18,22393.7,17.97
05/28/22 14:06:18,22958.4,17.77
05/28/22 14:36:18,23077.5,17.78
05/28/22 15:06:18,23039.7,17.75
05/28/22 15:36:18,23176.3,17.70
05/28/22 16:06:18,23183.9,17.79
05/28/22 16:36:18,23079.0,17.84
05/28/22 17:06:18,23113.9,17.89
05/28/22 17:36:18,23214.5,17.86
05/28/22 18:06:18,23194.6,17.86
05/28/22 18:36:18,23245.1,17.78
05/28/22 19:06:18,23265.0,17.76
05/28/22 19:36:18,23248.1,17.64
05/28/22 20:06:18,23235.9,17.59
05/28/22 20:36:18,23251.2,17.53
05/28/22 21:06:18,23223.6,17.68
05/28/22 21:36:18,23063.9,17.78
05/28/22 22:06:18,22692.3,17.83
05/28/22 22:36:18,22570.7,17.84
05/28/22 23:06:18,22304.7,17.89
05/28/22 23:36:18,22030.9,17.85
05/29/22 00:06:18,21796.7,17.81
05/29/22 00:36:18,21664.5,17.77
05/29/22 01:06:18,21665.8,17.77
05/29/22 01:36:18,21598.8,17.73
05/29/22 02:06:18,21847.9,17.75
05/29/22 02:36:18,22043.5,17.78
05/29/22 03:06:18,22278.9,17.77
05/29/22 03:36:18,22413.9,17.75
05/29/22 04:06:18,22804.7,17.67
05/29/22 04:36:18,23094.2,17.53
05/29/22 05:06:18,23107.8,17.42
05/29/22 05:36:18,23002.0,17.30
05/29/22 06:06:18,23035.2,17.27
05/29/22 06:36:18,23154.9,17.27
05/29/22 07:06:18,23240.5,17.30
05/29/22 07:36:18,23251.2,17.31
05/29/22 08:06:18,23252.7,17.30
05/29/22 08:36:18,23248.1,17.34
05/29/22 09:06:18,23047.3,17.59
05/29/22 09:36:18,22929.9,17.66
05/29/22 10:06:18,22708.6,17.81
05/29/22 10:36:18,22535.7,18.05
05/29/22 11:06:18,22293.2,18.38
05/29/22 11:36:18,22257.5,18.77
05/29/22 12:06:18,22310.4,19.10
05/29/22 12:36:18,22283.2,19.31
05/29/22 13:06:18,22160.7,19.58
05/29/22 13:36:18,22092.8,20.10
05/29/22 14:06:18,22352.0,19.65
05/29/22 14:36:18,22721.8,19.36
05/29/22 15:06:18,23056.3,19.10
05/29/22 15:36:18,23352.8,18.98
05/29/22 16:06:18,23414.7,19.38
05/29/22 16:36:18,23473.9,18.96
05/29/22 17:06:18,23400.8,19.07
05/29/22 17:36:18,23400.8,19.42
05/29/22 18:06:18,23411.6,19.58
05/29/22 18:36:18,23354.3,19.39
05/29/22 19:06:18,23335.8,19.26
05/29/22 19:36:18,23312.7,19.08
05/29/22 20:06:18,23288.1,18.83
05/29/22 20:36:18,23283.5,18.60
05/29/22 21:06:18,23315.8,18.62
05/29/22 21:36:18,23255.8,18.77
05/29/22 22:06:18,23113.9,18.92
05/29/22 22:36:18,23030.7,19.24
05/29/22 23:06:18,22752.8,19.51
05/29/22 23:36:18,22561.9,19.64
05/30/22 00:06:18,22294.6,19.81
05/30/22 00:36:18,21980.4,19.91
05/30/22 01:06:18,21847.9,19.90
05/30/22 01:36:18,21923.0,19.89
05/30/22 02:06:18,21793.9,19.87
05/30/22 02:36:18,22097.1,19.79
05/30/22 03:06:18,22234.6,19.63
05/30/22 03:36:18,22346.3,19.56
05/30/22 04:06:18,22477.6,19.34
05/30/22 04:36:18,22623.3,19.15
05/30/22 05:06:18,22847.8,18.65
05/30/22 05:36:18,22976.5,18.20
05/30/22 06:06:18,22815.1,18.18
05/30/22 06:36:18,22800.2,17.98
05/30/22 07:06:18,22818.1,17.89
05/30/22 07:36:18,22970.4,17.77
05/30/22 08:06:18,23023.1,17.71
05/30/22 08:36:18,23063.9,17.69
05/30/22 09:06:18,22981.0,17.74
05/30/22 09:36:18,22991.5,17.77
05/30/22 10:06:18,22997.5,18.11
05/30/22 10:36:18,22932.9,18.72
05/30/22 11:06:18,22591.1,19.18
05/30/22 11:36:18,22515.3,19.42
05/30/22 12:06:18,22359.2,19.92
05/30/22 12:36:18,22136.6,20.53
05/30/22 13:06:18,22042.1,20.71
05/30/22 13:36:18,21799.4,21.07
05/30/22 14:06:18,21758.0,21.48
05/30/22 14:36:18,22364.9,20.58
05/30/22 15:06:18,22916.5,19.86
05/30/22 15:36:18,22834.4,19.57
05/30/22 16:06:18,23185.4,19.63
05/30/22 16:36:18,23020.1,19.83
05/30/22 17:06:18,23219.0,19.84
05/30/22 17:36:18,23053.3,19.92
05/30/22 18:06:18,22999.0,19.68
05/30/22 18:36:18,22981.0,19.74
05/30/22 19:06:18,23132.1,19.69
05/30/22 19:36:18,22932.9,19.54
05/30/22 20:06:18,22943.4,19.50
05/30/22 20:36:18,22946.4,19.39
05/30/22 21:06:18,23032.2,19.28
05/30/22 21:36:18,22988.5,19.17
05/30/22 22:06:18,23120.0,19.17
05/30/22 22:36:18,23110.9,19.34
05/30/22 23:06:18,23005.0,19.62
05/30/22 23:36:18,22693.8,19.93
05/31/22 00:06:18,22421.1,20.13
05/31/22 00:36:18,22280.3,20.29
05/31/22 01:06:18,22032.3,20.32
05/31/22 01:36:18,21962.2,20.28
05/31/22 02:06:18,22084.4,20.29
05/31/22 02:36:18,21878.5,20.27
05/31/22 03:06:18,22035.1,20.15
05/31/22 03:36:18,22140.9,20.07
05/31/22 04:06:18,22411.0,19.97
05/31/22 04:36:18,22621.9,19.90
05/31/22 05:06:18,22662.9,19.71
05/31/22 05:36:18,22825.5,19.14
05/31/22 06:06:18,23023.1,18.99
05/31/22 06:36:18,23002.0,18.86
