"Plot Title: Carolina September 2021"
"Date Time, GMT-04:00","High Range, μS/cm (SEN S/N: 20200318)","Temp, °F (SEN S/N: 20200318)","Coupler Detached","Coupler Attached","Host Connected","Stopped","End Of File"
10/11/21 02:36:39,23760.6,65.75,,,,,
10/11/21 03:06:39,23830.9,65.79,,,,,
10/11/21 03:36:39,23885.4,65.95,,,,,
10/11/21 04:06:39,23850.1,65.82,,,,,
10/11/21 04:36:39,23711.3,65.53,,,,,
10/11/21 05:06:39,23563.0,65.05,,,,,
10/11/21 05:36:39,23450.5,64.65,,,,,
10/11/21 06:06:39,23385.3,64.35,,,,,
10/11/21 06:36:39,23569.3,64.90,,,,,
10/11/21 07:06:39,23621.2,65.01,,,,,
10/11/21 07:36:39,23633.8,65.14,,,,,
10/11/21 08:06:39,23509.8,64.85,,,,,
10/11/21 08:36:39,23396.1,64.45,,,,,
10/11/21 09:06:39,23377.5,64.51,,,,,
10/11/21 09:36:39,23497.3,64.80,,,,,
10/11/21 10:06:39,23545.8,65.39,,,,,
10/11/21 10:36:39,23594.4,65.57,,,,,
10/11/21 11:06:39,23556.7,65.66,,,,,
10/11/21 11:36:39,23484.8,65.64,,,,,
10/11/21 12:06:39,23517.6,65.75,,,,,
10/11/21 12:36:39,23613.3,66.11,,,,,
10/11/21 13:06:39,23698.7,66.31,,,,,
10/11/21 13:36:39,23703.4,66.52,,,,,
10/11/21 14:06:39,23738.3,66.94,,,,,
10/11/21 14:36:39,23775.0,67.33,,,,,
10/11/21 15:06:39,23763.8,67.44,,,,,
10/11/21 15:36:39,23792.5,67.44,,,,,
10/11/21 16:06:39,23834.1,67.46,,,,,
10/11/21 16:36:39,23779.7,67.66,,,,,
10/11/21 17:06:39,23733.6,67.86,,,,,
10/11/21 17:36:39,23751.1,67.84,,,,,
10/11/21 18:06:39,23771.8,67.73,,,,,
10/11/21 18:36:39,23703.4,67.69,,,,,
10/11/21 19:06:39,23806.9,67.66,,,,,
10/11/21 19:36:39,23768.6,67.60,,,,,
10/11/21 20:06:39,23840.5,67.53,,,,,
10/11/21 20:36:39,23811.7,67.48,,,,,
10/11/21 21:06:39,23794.1,67.41,,,,,
10/11/21 21:36:39,23858.1,67.44,,,,,
10/11/21 22:06:39,23665.4,67.24,,,,,
10/11/21 22:36:39,23861.3,67.37,,,,,
10/11/21 23:06:39,23949.9,67.50,,,,,
10/11/21 23:36:39,23959.6,67.46,,,,,
10/12/21 00:06:39,24011.4,67.55,,,,,
10/12/21 00:36:39,23983.9,67.46,,,,,
10/12/21 01:06:39,24024.4,67.44,,,,,
10/12/21 01:36:39,24030.9,67.46,,,,,
10/12/21 02:06:39,24045.6,67.42,,,,,
10/12/21 02:36:39,24057.0,67.23,,,,,
10/12/21 03:06:39,23982.2,67.19,,,,,
10/12/21 03:36:39,24057.0,67.24,,,,,
10/12/21 04:06:39,23819.7,66.99,,,,,
10/12/21 04:36:39,23853.3,66.99,,,,,
10/12/21 05:06:39,23961.2,66.96,,,,,
10/12/21 05:36:39,23678.1,66.42,,,,,
10/12/21 06:06:39,23495.7,65.89,,,,,
10/12/21 06:36:39,23594.4,65.88,,,,,
10/12/21 07:06:39,23786.1,66.33,,,,,
10/12/21 07:36:39,23789.3,66.33,,,,,
10/12/21 08:06:39,23776.6,66.31,,,,,
10/12/21 08:36:39,23743.1,66.13,,,,,
10/12/21 09:06:39,23534.8,65.57,,,,,
10/12/21 09:36:39,23436.5,65.35,,,,,
10/12/21 10:06:39,23523.8,65.53,,,,,
10/12/21 10:36:39,23640.1,65.89,,,,,
10/12/21 11:06:39,23682.8,66.11,,,,,
10/12/21 11:36:39,23814.9,66.79,,,,,
10/12/21 12:06:39,23888.7,66.81,,,,,
10/12/21 12:36:39,23909.6,66.92,,,,,
10/12/21 13:06:39,23966.1,67.17,,,,,
10/12/21 13:36:39,24024.4,67.37,,,,,
10/12/21 14:06:39,23959.6,67.57,,,,,
10/12/21 14:36:39,24061.8,67.75,,,,,
10/12/21 15:06:39,24133.7,67.84,,,,,
10/12/21 15:36:39,24086.3,68.07,,,,,
10/12/21 16:06:39,24101.0,68.22,,,,,
10/12/21 16:36:39,24114.1,68.13,,,,,
10/12/21 17:06:39,24117.3,68.20,,,,,
10/12/21 17:36:39,24123.9,68.22,,,,,
10/12/21 18:06:39,24097.7,68.20,,,,,
10/12/21 18:36:39,24071.6,68.14,,,,,
10/12/21 19:06:39,24065.1,68.18,,,,,
10/12/21 19:36:39,24081.4,68.20,,,,,
10/12/21 20:06:39,24107.5,68.18,,,,,
10/12/21 20:36:39,24065.1,68.02,,,,,
10/12/21 21:06:39,24086.3,68.02,,,,,
10/12/21 21:36:39,24032.5,67.93,,,,,
10/12/21 22:06:39,23974.2,67.93,,,,,
10/12/21 22:36:39,23937.0,67.82,,,,,
10/12/21 23:06:39,23962.8,67.69,,,,,
10/12/21 23:36:39,23974.2,67.73,,,,,
10/13/21 00:06:39,23943.4,67.75,,,,,
10/13/21 00:36:39,23954.7,67.75,,,,,
10/13/21 01:06:39,23988.7,67.75,,,,,
10/13/21 01:36:39,24001.7,67.77,,,,,
10/13/21 02:06:39,24040.7,67.82,,,,,
10/13/21 02:36:39,24050.4,67.75,,,,,
10/13/21 03:06:39,24078.1,67.75,,,,,
10/13/21 03:36:39,24073.2,67.77,,,,,
10/13/21 04:06:39,24114.1,67.77,,,,,
10/13/21 04:36:39,24040.7,67.60,,,,,
10/13/21 05:06:39,24071.6,67.66,,,,,
10/13/21 05:36:39,24078.1,67.60,,,,,
10/13/21 06:06:39,24078.1,67.59,,,,,
10/13/21 06:36:39,23993.6,66.79,,,,,
10/13/21 07:06:39,24021.2,67.03,,,,,
10/13/21 07:36:39,23995.2,66.88,,,,,
10/13/21 08:06:39,23969.3,66.72,,,,,
10/13/21 08:36:39,23959.6,66.76,,,,,
10/13/21 09:06:39,23898.3,66.27,,,,,
10/13/21 09:36:39,23789.3,65.95,,,,,
10/13/21 10:06:39,23858.1,66.27,,,,,
10/13/21 10:36:39,23914.4,66.56,,,,,
10/13/21 11:06:39,23893.5,66.51,,,,,
10/13/21 11:36:39,23883.8,66.63,,,,,
10/13/21 12:06:39,23945.1,67.06,,,,,
10/13/21 12:36:39,24029.3,67.82,,,,,
10/13/21 13:06:39,24040.7,67.71,,,,,
10/13/21 13:36:39,24048.8,68.14,,,,,
10/13/21 14:06:39,24141.9,68.45,,,,,
10/13/21 14:36:39,24199.4,68.72,,,,,
10/13/21 15:06:39,24209.3,68.67,,,,,
10/13/21 15:36:39,24224.1,68.74,,,,,
10/13/21 16:06:39,24272.0,68.79,,,,,
10/13/21 16:36:39,24313.5,68.86,,,,,
10/13/21 17:06:39,24295.2,68.86,,,,,
10/13/21 17:36:39,24298.6,68.86,,,,,
10/13/21 18:06:39,24219.2,68.72,,,,,
10/13/21 18:36:39,24181.3,68.49,,,,,
10/13/21 19:06:39,24160.0,68.13,,,,,
10/13/21 19:36:39,24191.2,68.22,,,,,
10/13/21 20:06:39,24184.6,68.09,,,,,
10/13/21 20:36:39,24156.7,67.86,,,,,
10/13/21 21:06:39,24132.1,67.87,,,,,
10/13/21 21:36:39,24181.3,68.05,,,,,
10/13/21 22:06:39,24156.7,67.95,,,,,
10/13/21 22:36:39,24097.7,67.71,,,,,
10/13/21 23:06:39,24094.5,67.71,,,,,
10/13/21 23:36:39,24102.6,67.77,,,,,
10/14/21 00:06:39,24084.7,67.84,,,,,
10/14/21 00:36:39,24107.5,67.96,,,,,
10/14/21 01:06:39,24081.4,67.82,,,,,
10/14/21 01:36:39,24042.3,68.02,,,,,
10/14/21 02:06:39,24017.9,67.71,,,,,
10/14/21 02:36:39,24087.9,67.95,,,,,
10/14/21 03:06:39,24206.0,68.36,,,,,
10/14/21 03:36:39,24229.1,68.47,,,,,
10/14/21 04:06:39,24270.4,68.58,,,,,
10/14/21 04:36:39,24272.0,68.59,,,,,
10/14/21 05:06:39,24270.4,68.59,,,,,
10/14/21 05:36:39,24288.6,68.65,,,,,
10/14/21 06:06:39,24285.3,68.59,,,,,
10/14/21 06:36:39,24303.5,68.43,,,,,
10/14/21 07:06:39,24267.1,68.27,,,,,
10/14/21 07:36:39,24229.1,67.98,,,,,
10/14/21 08:06:39,24133.7,67.42,,,,,
10/14/21 08:36:39,24078.1,66.99,,,,,
10/14/21 09:06:39,24055.3,67.15,,,,,
10/14/21 09:36:39,24019.5,67.08,,,,,
10/14/21 10:06:39,24024.4,67.23,,,,,
10/14/21 10:36:39,23935.4,67.21,,,,,
10/14/21 11:06:39,23932.1,67.28,,,,,
10/14/21 11:36:39,23912.8,67.33,,,,,
10/14/21 12:06:39,23888.7,67.68,,,,,
10/14/21 12:36:39,23930.5,67.82,,,,,
10/14/21 13:06:39,24022.8,68.25,,,,,
10/14/21 13:36:39,24061.8,68.72,,,,,
10/14/21 14:06:39,24086.3,68.95,,,,,
10/14/21 14:36:39,24229.1,69.66,,,,,
10/14/21 15:06:39,24135.4,69.62,,,,,
10/14/21 15:36:39,24163.2,69.85,,,,,
10/14/21 16:06:39,24132.1,69.91,,,,,
10/14/21 16:36:39,24096.1,69.67,,,,,
10/14/21 17:06:39,24065.1,69.64,,,,,
10/14/21 17:36:39,23995.2,69.60,,,,,
10/14/21 18:06:39,24013.1,69.62,,,,,
10/14/21 18:36:39,24048.8,69.57,,,,,
10/14/21 19:06:39,24055.3,69.49,,,,,
10/14/21 19:36:39,24081.4,69.48,,,,,
10/14/21 20:06:39,24110.8,69.48,,,,,
10/14/21 20:36:39,24078.1,69.53,,,,,
10/14/21 21:06:39,24120.6,69.49,,,,,
10/14/21 21:36:39,24145.2,69.48,,,,,
10/14/21 22:06:39,24081.4,69.51,,,,,
10/14/21 22:36:39,24128.8,69.44,,,,,
10/14/21 23:06:39,24048.8,69.37,,,,,
10/14/21 23:36:39,24061.8,69.37,,,,,
10/15/21 00:06:39,24053.7,69.30,,,,,
10/15/21 00:36:39,23995.2,69.13,,,,,
10/15/21 01:06:39,23982.2,69.04,,,,,
10/15/21 01:36:39,24019.5,69.08,,,,,
10/15/21 02:06:39,23969.3,69.12,,,,,
10/15/21 02:36:39,23951.5,69.03,,,,,
10/15/21 03:06:39,24003.3,69.12,,,,,
10/15/21 03:36:39,24050.4,69.21,,,,,
10/15/21 04:06:39,24004.9,68.99,,,,,
10/15/21 04:36:39,23987.1,68.92,,,,,
10/15/21 05:06:39,24027.7,68.97,,,,,
10/15/21 05:36:39,24070.0,68.99,,,,,
10/15/21 06:06:39,24083.0,68.99,,,,,
10/15/21 06:36:39,24119.0,68.99,,,,,
10/15/21 07:06:39,24053.7,68.61,,,,,
10/15/21 07:36:39,24008.2,68.54,,,,,
10/15/21 08:06:39,23985.5,68.47,,,,,
10/15/21 08:36:39,23875.8,67.80,,,,,
10/15/21 09:06:39,23770.2,67.08,,,,,
10/15/21 09:36:39,23709.8,66.97,,,,,
10/15/21 10:06:39,23898.3,67.89,,,,,
10/15/21 10:36:39,23854.9,67.71,,,,,
10/15/21 11:06:39,23896.7,67.89,,,,,
10/15/21 11:36:39,23917.6,68.00,,,,,
10/15/21 12:06:39,23961.2,68.31,,,,,
10/15/21 12:36:39,23840.5,67.89,,,,,
10/15/21 13:06:39,23893.5,68.34,,,,,
10/15/21 13:36:39,23920.9,68.50,,,,,
10/15/21 14:06:39,23987.1,69.10,,,,,
10/15/21 14:36:39,23996.8,69.04,,,,,
10/15/21 15:06:39,23996.8,69.35,,,,,
10/15/21 15:36:39,24061.8,69.55,,,,,
10/15/21 16:06:39,24034.2,69.44,,,,,
10/15/21 16:36:39,24017.9,69.48,,,,,
10/15/21 17:06:39,24065.1,69.42,,,,,
10/15/21 17:36:39,24104.3,69.40,,,,,
10/15/21 18:06:39,24141.9,69.44,,,,,
10/15/21 18:36:39,24117.3,69.39,,,,,
10/15/21 19:06:39,24151.7,69.35,,,,,
10/15/21 19:36:39,24153.4,69.37,,,,,
10/15/21 20:06:39,24114.1,69.12,,,,,
10/15/21 20:36:39,24101.0,69.08,,,,,
10/15/21 21:06:39,24119.0,69.01,,,,,
10/15/21 21:36:39,24089.6,68.83,,,,,
10/15/21 22:06:39,24029.3,68.36,,,,,
10/15/21 22:36:39,24045.6,68.36,,,,,
10/15/21 23:06:39,24048.8,68.47,,,,,
10/15/21 23:36:39,24052.1,68.47,,,,,
10/16/21 00:06:39,24008.2,68.32,,,,,
10/16/21 00:36:39,23993.6,68.27,,,,,
10/16/21 01:06:39,23941.8,68.09,,,,,
10/16/21 01:36:39,23980.6,68.25,,,,,
10/16/21 02:06:39,23970.9,68.32,,,,,
10/16/21 02:36:39,23970.9,68.36,,,,,
10/16/21 03:06:39,23906.4,68.14,,,,,
10/16/21 03:36:39,23871.0,68.11,,,,,
10/16/21 04:06:39,23980.6,68.47,,,,,
10/16/21 04:36:39,23979.0,68.50,,,,,
10/16/21 05:06:39,24034.2,68.70,,,,,
10/16/21 05:36:39,24063.5,68.77,,,,,
10/16/21 06:06:39,24081.4,68.83,,,,,
10/16/21 06:36:39,24132.1,68.86,,,,,
10/16/21 07:06:39,24151.7,68.97,,,,,
10/16/21 07:36:39,24183.0,69.03,,,,,
10/16/21 08:06:39,24160.0,68.99,,,,,
10/16/21 08:36:39,24191.2,69.03,,,,,
10/16/21 09:06:39,24209.3,69.01,,,,,
10/16/21 09:36:39,24214.2,69.04,,,,,
10/16/21 10:06:39,24227.4,69.22,,,,,
10/16/21 10:36:39,24247.2,69.26,,,,,
10/16/21 11:06:39,24239.0,69.44,,,,,
10/16/21 11:36:39,24232.4,69.60,,,,,
10/16/21 12:06:39,24235.7,69.89,,,,,
10/16/21 12:36:39,24164.9,69.87,,,,,
10/16/21 13:06:39,24187.9,69.89,,,,,
10/16/21 13:36:39,24189.5,70.14,,,,,
10/16/21 14:06:39,24181.3,70.21,,,,,
10/16/21 14:36:39,24171.4,70.03,,,,,
10/16/21 15:06:39,24166.5,70.05,,,,,
10/16/21 15:36:39,24169.8,70.07,,,,,
10/16/21 16:06:39,24158.3,70.12,,,,,
10/16/21 16:36:39,24204.3,70.03,,,,,
10/16/21 17:06:39,24209.3,70.02,,,,,
10/16/21 17:36:39,24229.1,70.02,,,,,
10/16/21 18:06:39,24247.2,69.93,,,,,
10/16/21 18:36:39,24258.8,69.85,,,,,
10/16/21 19:06:39,24250.5,69.80,,,,,
10/16/21 19:36:39,24250.5,69.75,,,,,
10/16/21 20:06:39,24255.5,69.75,,,,,
10/16/21 20:36:39,24273.7,69.69,,,,,
10/16/21 21:06:39,24298.6,69.67,,,,,
10/16/21 21:36:39,24273.7,69.64,,,,,
10/16/21 22:06:39,24280.3,69.66,,,,,
10/16/21 22:36:39,24295.2,69.66,,,,,
10/16/21 23:06:39,24300.2,69.66,,,,,
10/16/21 23:36:39,24282.0,69.62,,,,,
10/17/21 00:06:39,24250.5,69.60,,,,,
10/17/21 00:36:39,24242.3,69.51,,,,,
10/17/21 01:06:39,24145.2,69.35,,,,,
10/17/21 01:36:39,24119.0,69.26,,,,,
10/17/21 02:06:39,24083.0,69.15,,,,,
10/17/21 02:36:39,24114.1,69.12,,,,,
10/17/21 03:06:39,24011.4,68.65,,,,,
10/17/21 03:36:39,24035.8,68.54,,,,,
10/17/21 04:06:39,24019.5,68.40,,,,,
10/17/21 04:36:39,24034.2,68.61,,,,,
10/17/21 05:06:39,23838.9,68.11,,,,,
10/17/21 05:36:39,23786.1,67.93,,,,,
10/17/21 06:06:39,23925.7,68.31,,,,,
10/17/21 06:36:39,23983.9,68.43,,,,,
10/17/21 07:06:39,24013.1,68.54,,,,,
10/17/21 07:36:39,23819.7,67.48,,,,,
10/17/21 08:06:39,23922.5,67.89,,,,,
10/17/21 08:36:39,23982.2,68.27,,,,,
10/17/21 09:06:39,24030.9,68.38,,,,,
10/17/21 09:36:39,24014.7,68.31,,,,,
10/17/21 10:06:39,24042.3,68.38,,,,,
10/17/21 10:36:39,24052.1,68.40,,,,,
10/17/21 11:06:39,24045.6,68.32,,,,,
10/17/21 11:36:39,24035.8,68.52,,,,,
10/17/21 12:06:39,23982.2,68.63,,,,,
10/17/21 12:36:39,23970.9,68.74,,,,,
10/17/21 13:06:39,23932.1,68.67,,,,,
10/17/21 13:36:39,23987.1,68.97,,,,,
10/17/21 14:06:39,23827.7,68.86,,,,,
10/17/21 14:36:39,23789.3,68.88,,,,,
10/17/21 15:06:39,23708.2,68.90,,,,,
10/17/21 15:36:39,23686.0,68.76,,,,,
10/17/21 16:06:39,23701.8,68.67,,,,,
10/17/21 16:36:39,23644.9,68.34,,,,,
10/17/21 17:06:39,23602.3,68.09,,,,,
10/17/21 17:36:39,23741.5,68.34,,,,,
10/17/21 18:06:39,23867.8,68.76,,,,,
10/17/21 18:36:39,23933.8,69.10,,,,,
10/17/21 19:06:39,23928.9,68.99,,,,,
10/17/21 19:36:39,24042.3,69.15,,,,,
10/17/21 20:06:39,24040.7,68.90,,,,,
10/17/21 20:36:39,24073.2,69.01,,,,,
10/17/21 21:06:39,24066.7,68.77,,,,,
10/17/21 21:36:39,23810.1,67.06,,,,,
10/17/21 22:06:39,23912.8,67.53,,,,,
10/17/21 22:36:39,23917.6,67.28,,,,,
10/17/21 23:06:39,23962.8,67.55,,,,,
10/17/21 23:36:39,23898.3,67.05,,,,,
10/18/21 00:06:39,23717.7,65.95,,,,,
10/18/21 00:36:39,23536.4,64.76,,,,,
10/18/21 01:06:39,23425.6,64.56,,,,,
10/18/21 01:36:39,23371.4,64.36,,,,,
10/18/21 02:06:39,23196.1,63.48,,,,,
10/18/21 02:36:39,23129.1,63.25,,,,,
10/18/21 03:06:39,23094.2,63.05,,,,,
10/18/21 03:36:39,22956.9,62.53,,,,,
10/18/21 04:06:39,23094.2,63.09,,,,,
10/18/21 04:36:39,23104.8,63.01,,,,,
10/18/21 05:06:39,23416.3,64.78,,,,,
10/18/21 05:36:39,23427.2,64.89,,,,,
10/18/21 06:06:39,23393.0,64.83,,,,,
10/18/21 06:36:39,23516.0,65.46,,,,,
10/18/21 07:06:39,23607.0,65.82,,,,,
10/18/21 07:36:39,23581.9,65.55,,,,,
10/18/21 08:06:39,23720.9,65.93,,,,,
10/18/21 08:36:39,23851.7,66.58,,,,,
10/18/21 09:06:39,23848.5,66.27,,,,,
10/18/21 09:36:39,23935.4,66.54,,,,,
10/18/21 10:06:39,23895.1,66.27,,,,,
10/18/21 10:36:39,23920.9,66.34,,,,,
10/18/21 11:06:39,23875.8,66.16,,,,,
10/18/21 11:36:39,23840.5,66.15,,,,,
10/18/21 12:06:39,23759.0,66.06,,,,,
10/18/21 12:36:39,23637.0,65.77,,,,,
10/18/21 13:06:39,23343.5,65.17,,,,,
10/18/21 13:36:39,23607.0,65.79,,,,,
10/18/21 14:06:39,23564.6,65.75,,,,,
10/18/21 14:36:39,23222.1,65.25,,,,,
10/18/21 15:06:39,23326.6,65.46,,,,,
10/18/21 15:36:39,23363.6,65.50,,,,,
10/18/21 16:06:39,23262.0,65.10,,,,,
10/18/21 16:36:39,23190.0,64.78,,,,,
10/18/21 17:06:39,23357.4,65.43,,,,,
10/18/21 17:36:39,23176.3,64.69,,,,,
10/18/21 18:06:39,23141.3,64.36,,,,,
10/18/21 18:36:39,23483.2,65.46,,,,,
10/18/21 19:06:39,23643.3,65.98,,,,,
10/18/21 19:36:39,23461.4,64.78,,,,,
10/18/21 20:06:39,23649.6,65.25,,,,,
10/18/21 20:36:39,23689.1,65.46,,,,,
10/18/21 21:06:39,23767.0,65.50,,,,,
10/18/21 21:36:39,23834.1,65.62,,,,,
10/18/21 22:06:39,23741.5,64.76,,,,,
10/18/21 22:36:39,23705.0,64.38,,,,,
10/18/21 23:06:39,23670.1,64.00,,,,,
10/18/21 23:36:39,23687.6,64.35,,,,,
10/19/21 00:06:39,23625.9,64.00,,,,,
10/19/21 00:36:39,23548.9,63.46,,,,,
10/19/21 01:06:39,23427.2,62.76,,,,,
10/19/21 01:36:39,23153.4,62.17,,,,,
10/19/21 02:06:39,23053.3,61.65,,,,,
10/19/21 02:36:39,22982.5,61.30,,,,,
10/19/21 03:06:39,22885.1,60.89,,,,,
10/19/21 03:36:39,22671.8,60.21,,,,,
10/19/21 04:06:39,22592.6,59.92,,,,,
10/19/21 04:36:39,22618.9,59.85,,,,,
10/19/21 05:06:39,22674.7,60.13,,,,,
10/19/21 05:36:39,22696.8,60.19,,,,,
10/19/21 06:06:39,22871.6,61.11,,,,,
10/19/21 06:36:39,22955.4,61.56,,,,,
10/19/21 07:06:39,22906.0,61.27,,,,,
10/19/21 07:36:39,22862.7,60.75,,,,,
10/19/21 08:06:39,22898.5,60.91,,,,,
10/19/21 08:36:39,23305.0,62.47,,,,,
10/19/21 09:06:39,23020.1,60.91,,,,,
10/19/21 09:36:39,22892.5,60.35,,,,,
10/19/21 10:06:39,22895.5,60.37,,,,,
10/19/21 10:36:39,22901.5,60.17,,,,,
10/19/21 11:06:39,22928.4,60.53,,,,,
10/19/21 11:36:39,22926.9,60.60,,,,,
10/19/21 12:06:39,23088.1,61.27,,,,,
10/19/21 12:36:39,22904.5,60.85,,,,,
10/19/21 13:06:39,23431.8,62.73,,,,,
10/19/21 13:36:39,23203.8,62.46,,,,,
10/19/21 14:06:39,22924.0,61.88,,,,,
10/19/21 14:36:39,23088.1,62.55,,,,,
10/19/21 15:06:39,23379.1,63.25,,,,,
10/19/21 15:36:39,23425.6,63.59,,,,,
10/19/21 16:06:39,23651.2,64.18,,,,,
10/19/21 16:36:39,23594.4,63.93,,,,,
10/19/21 17:06:39,23619.6,64.09,,,,,
10/19/21 17:36:39,23659.1,64.24,,,,,
10/19/21 18:06:39,23709.8,64.38,,,,,
10/19/21 18:36:39,23843.7,64.58,,,,,
10/19/21 19:06:39,23798.9,64.40,,,,,
10/19/21 19:36:39,23822.9,64.47,,,,,
10/19/21 20:06:39,23838.9,64.44,,,,,
10/19/21 20:36:39,23819.7,64.44,,,,,
10/19/21 21:06:39,23871.0,64.60,,,,,
10/19/21 21:36:39,23890.3,64.49,,,,,
10/19/21 22:06:39,23906.4,64.47,,,,,
10/19/21 22:36:39,23928.9,64.36,,,,,
10/19/21 23:06:39,23859.7,64.20,,,,,
10/19/21 23:36:39,23956.4,64.22,,,,,
10/20/21 00:06:39,24004.9,64.31,,,,,
10/20/21 00:36:39,23925.7,64.09,,,,,
10/20/21 01:06:39,23956.4,64.35,,,,,
10/20/21 01:36:39,23845.3,63.68,,,,,
10/20/21 02:06:39,23850.1,63.68,,,,,
10/20/21 02:36:39,23676.5,63.05,,,,,
10/20/21 03:06:39,23665.4,62.89,,,,,
10/20/21 03:36:39,23695.5,62.98,,,,,
10/20/21 04:06:39,23553.6,62.58,,,,,
10/20/21 04:36:39,23687.6,63.10,,,,,
10/20/21 05:06:39,23698.7,63.36,,,,,
10/20/21 05:36:39,23608.6,62.91,,,,,
10/20/21 06:06:39,23512.9,62.67,,,,,
10/20/21 06:36:39,23564.6,62.91,,,,,
10/20/21 07:06:39,23567.7,62.92,,,,,
10/20/21 07:36:39,23614.9,63.09,,,,,
10/20/21 08:06:39,23679.6,63.30,,,,,
10/20/21 08:36:39,23697.1,63.30,,,,,
10/20/21 09:06:39,23719.3,63.18,,,,,
10/20/21 09:36:39,23679.6,63.09,,,,,
10/20/21 10:06:39,23711.3,63.23,,,,,
10/20/21 10:36:39,23767.0,63.43,,,,,
10/20/21 11:06:39,23727.2,63.34,,,,,
10/20/21 11:36:39,23763.8,63.50,,,,,
10/20/21 12:06:39,23746.3,63.84,,,,,
10/20/21 12:36:39,23725.6,64.02,,,,,
10/20/21 13:06:39,23717.7,64.33,,,,,
10/20/21 13:36:39,23652.8,64.65,,,,,
10/20/21 14:06:39,23687.6,64.62,,,,,
10/20/21 14:36:39,23635.4,64.72,,,,,
10/20/21 15:06:39,23709.8,64.58,,,,,
10/20/21 15:36:39,23684.4,64.63,,,,,
10/20/21 16:06:39,23627.5,64.36,,,,,
10/20/21 16:36:39,23738.3,64.45,,,,,
10/20/21 17:06:39,23738.3,64.38,,,,,
10/20/21 17:36:39,23768.6,64.27,,,,,
10/20/21 18:06:39,23743.1,64.33,,,,,
10/20/21 18:36:39,23720.9,64.38,,,,,
10/20/21 19:06:39,23732.0,64.44,,,,,
10/20/21 19:36:39,23776.6,64.33,,,,,
10/20/21 20:06:39,23795.7,64.33,,,,,
10/20/21 20:36:39,23792.5,64.35,,,,,
10/20/21 21:06:39,23808.5,64.33,,,,,
10/20/21 21:36:39,23816.5,64.33,,,,,
10/20/21 22:06:39,23842.1,64.31,,,,,
10/20/21 22:36:39,23835.7,64.26,,,,,
10/20/21 23:06:39,23854.9,64.24,,,,,
10/20/21 23:36:39,23883.8,64.24,,,,,
10/21/21 00:06:39,23891.9,64.22,,,,,
10/21/21 00:36:39,23871.0,64.26,,,,,
10/21/21 01:06:39,23901.5,64.26,,,,,
10/21/21 01:36:39,23887.0,64.20,,,,,
10/21/21 02:06:39,23875.8,64.13,,,,,
10/21/21 02:36:39,23843.7,64.18,,,,,
10/21/21 03:06:39,23733.6,63.93,,,,,
10/21/21 03:36:39,23678.1,63.75,,,,,
10/21/21 04:06:39,23662.2,63.68,,,,,
10/21/21 04:36:39,23679.6,63.81,,,,,
10/21/21 05:06:39,23705.0,63.72,,,,,
10/21/21 05:36:39,23679.6,63.63,,,,,
10/21/21 06:06:39,23630.7,63.68,,,,,
10/21/21 06:36:39,23588.1,63.72,,,,,
10/21/21 07:06:39,23701.8,63.91,,,,,
10/21/21 07:36:39,23767.0,63.95,,,,,
10/21/21 08:06:39,23813.3,64.02,,,,,
10/21/21 08:36:39,23768.6,63.99,,,,,
10/21/21 09:06:39,23802.1,64.06,,,,,
10/21/21 09:36:39,23767.0,64.09,,,,,
10/21/21 10:06:39,23806.9,64.20,,,,,
10/21/21 10:36:39,23916.0,64.36,,,,,
10/21/21 11:06:39,23906.4,64.47,,,,,
10/21/21 11:36:39,23914.4,64.47,,,,,
10/21/21 12:06:39,23959.6,64.69,,,,,
10/21/21 12:36:39,24008.2,64.89,,,,,
10/21/21 13:06:39,23998.5,64.90,,,,,
10/21/21 13:36:39,24030.9,65.10,,,,,
10/21/21 14:06:39,24060.2,65.30,,,,,
10/21/21 14:36:39,24040.7,65.43,,,,,
10/21/21 15:06:39,24017.9,66.38,,,,,
10/21/21 15:36:39,24035.8,66.06,,,,,
10/21/21 16:06:39,23992.0,66.31,,,,,
10/21/21 16:36:39,23995.2,66.15,,,,,
10/21/21 17:06:39,23940.2,66.07,,,,,
10/21/21 17:36:39,23917.6,65.91,,,,,
10/21/21 18:06:39,23917.6,65.73,,,,,
10/21/21 18:36:39,23746.3,65.41,,,,,
10/21/21 19:06:39,23830.9,65.52,,,,,
10/21/21 19:36:39,23882.2,65.48,,,,,
10/21/21 20:06:39,23832.5,65.46,,,,,
10/21/21 20:36:39,23854.9,65.39,,,,,
10/21/21 21:06:39,23896.7,65.52,,,,,
10/21/21 21:36:39,23937.0,65.53,,,,,
10/21/21 22:06:39,23958.0,65.46,,,,,
10/21/21 22:36:39,23961.2,65.43,,,,,
10/21/21 23:06:39,23977.4,65.43,,,,,
10/21/21 23:36:39,24003.3,65.48,,,,,
10/22/21 00:06:39,24006.6,65.43,,,,,
10/22/21 00:36:39,24027.7,65.52,,,,,
10/22/21 01:06:39,24037.4,65.50,,,,,
10/22/21 01:36:39,24019.5,65.43,,,,,
10/22/21 02:06:39,24040.7,65.35,,,,,
10/22/21 02:36:39,24004.9,65.17,,,,,
10/22/21 03:06:39,23977.4,65.05,,,,,
10/22/21 03:36:39,23896.7,64.98,,,,,
10/22/21 04:06:39,23837.3,64.87,,,,,
10/22/21 04:36:39,23789.3,64.85,,,,,
10/22/21 05:06:39,23805.3,64.83,,,,,
